"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"39","GS","Tyler McQuarrie","1","2:15.606","2:15.606","Yellow","Track","7.071","6.614","27.249","16.711","29.263","9.931","20.413","0.594","11.931","1.751","3.912","142.715","98.645"
"46","GS","Owen Trinkler","1","2:16.076","2:16.076","Yellow","Track","7.050","6.482","27.278","17.026","29.710","9.997","20.344","0.581","12.116","1.734","3.757","145.908","99.612"
"75","GS","Kuno Wittmer","1","2:17.534","2:17.534","Yellow","Track","7.230","6.985","27.772","16.824","29.611","10.159","20.555","0.582","12.317","1.818","3.580","145.658","95.010"
"2","GS","Tyler Cooke","1","2:19.728","2:19.728","Yellow","Track","0.000","0.000","28.462","16.968","29.815","10.253","20.561","0.590","12.770","1.876","3.844","143.683","92.072"
"96","GS","Robby Foley","1","2:20.704","2:20.704","Yellow","Track","7.159","6.814","28.425","17.087","29.917","10.307","20.387","0.584","13.725","1.915","3.740","145.159","90.197"
"82","GS","James Clay","1","2:21.053","2:21.053","Yellow","Track","7.131","6.615","28.446","17.203","29.813","10.452","20.228","0.602","13.887","1.928","3.775","140.818","89.589"
"69","GS","Corey Fergus","1","2:21.725","2:21.725","Yellow","Track","7.113","6.881","28.517","17.244","30.062","10.254","20.179","0.576","13.742","2.049","3.931","147.175","84.298"
"60","GS","Nate Stacy","1","2:22.675","2:22.675","Yellow","Track","7.220","6.942","28.650","16.949","30.089","10.209","20.702","0.594","14.054","2.066","4.326","142.715","83.605"
"15","GS","Myatt Snider","1","2:23.380","2:23.380","Yellow","Track","7.149","6.641","28.666","17.130","30.403","10.127","20.522","0.591","14.028","2.156","4.461","143.439","80.115"
"56","GS","Jeff Mosing","1","2:23.949","2:23.949","Yellow","Track","7.153","6.711","28.795","17.153","30.292","10.204","20.412","0.633","14.163","2.182","4.426","133.922","79.160"
"35","GS","James Cox","1","2:24.583","2:24.583","Yellow","Track","7.252","7.022","28.955","17.677","30.400","10.273","20.557","0.589","13.756","2.171","4.428","143.927","79.561"
"22","GS","Matt Crafton","1","2:25.127","2:25.127","Yellow","Track","7.281","6.727","29.031","17.602","30.574","10.233","20.801","0.592","13.881","2.132","4.370","143.197","81.017"
"57","GS","Bryce Ward","1","2:25.675","2:25.675","Yellow","Track","7.321","7.053","28.861","18.067","30.396","10.272","20.646","0.587","13.904","2.042","4.388","144.417","84.587"
"88","GS","Henry Schmitt","1","2:26.126","2:26.126","Yellow","Track","7.186","6.947","28.920","18.242","30.670","10.297","20.710","0.580","14.025","1.985","4.336","146.160","87.016"
"58","GS","DJ Randall","1","2:26.696","2:26.696","Yellow","Track","7.421","6.942","29.071","17.923","30.870","10.319","20.943","0.591","13.751","2.043","4.414","143.439","84.546"
"13","GS","Orey Fidani","1","2:27.453","2:27.453","Yellow","Track","7.245","7.051","29.525","17.873","31.115","10.237","20.707","0.590","14.023","2.097","4.453","143.683","82.369"
"8","GS","Rodrigo Sales","1","2:28.065","2:28.065","Yellow","Track","7.333","7.339","29.058","18.144","31.254","10.358","21.067","0.588","13.624","2.239","4.434","144.171","77.145"
"59","GS","Rod Randall","1","2:28.603","2:28.603","Yellow","Track","7.511","7.756","29.591","17.687","31.032","10.315","21.005","0.645","13.812","2.089","4.347","131.431","82.684"
"40","GS","James Pesek","1","2:29.294","2:29.294","Yellow","Track","7.413","7.418","28.868","18.562","31.500","10.529","20.838","0.661","14.420","1.996","4.246","128.249","86.537"
"71","GS","Frank DePew","1","2:30.034","2:30.034","Yellow","Track","7.408","7.674","29.638","18.156","31.450","10.349","20.797","0.630","14.556","1.931","4.080","134.560","89.450"
"7","GS","Alan Brynjolfsson","1","2:30.657","2:30.657","Yellow","Track","7.610","7.816","30.598","17.846","31.611","10.415","20.887","0.594","14.227","2.068","3.961","142.715","83.524"
"65","GS","Brent Mosing","1","2:31.417","2:31.417","Yellow","Track","7.759","7.698","30.433","17.750","32.234","10.580","21.027","0.597","13.750","2.062","4.080","141.998","83.767"
"97","GS","Ramin Abdolvahabi","1","2:33.085","2:33.085","Yellow","Track","7.489","7.506","28.816","19.773","33.164","10.723","20.725","0.598","14.423","2.579","4.314","141.760","66.975"
"84","TCR","Brian Henderson","1","2:33.883","2:33.883","Yellow","Track","7.471","7.320","30.365","17.692","32.797","10.724","21.105","0.619","14.127","2.807","4.417","136.951","61.534"
"17","TCR","Britt Casey Jr","1","2:34.930","2:34.930","Yellow","Track","7.660","7.659","31.058","17.436","31.874","10.772","21.624","0.674","13.848","2.771","4.943","125.776","62.334"
"37","TCR","Shelby Blackstock","1","2:35.701","2:35.701","Yellow","Track","7.520","7.609","30.774","17.745","31.903","11.102","22.059","0.741","14.045","2.647","4.889","114.403","65.254"
"98","TCR","Mark Wilkins","1","2:36.599","2:36.599","Yellow","Track","7.635","7.685","31.345","17.606","31.500","10.964","22.870","0.790","13.692","2.549","5.157","107.307","67.763"
"54","TCR","Michael Johnson","1","2:37.633","2:37.633","Yellow","Track","7.682","7.670","31.472","17.447","31.578","10.993","22.987","0.815","14.054","2.480","5.345","104.016","69.648"
"21","TCR","Harry Gottsacker","1","2:38.627","2:38.627","Yellow","Track","7.368","7.764","31.787","18.155","31.009","10.828","23.284","0.862","14.286","2.652","5.446","98.344","65.131"
"4","GS","Ted Giovanis","1","2:39.463","2:39.463","Yellow","Track","7.412","8.137","33.529","17.743","31.386","10.632","23.142","0.870","14.525","2.490","5.435","97.440","69.368"
"89","TCR","Chad Gilsinger","1","2:40.229","2:40.229","Yellow","Track","7.705","7.526","32.863","17.874","31.099","10.707","23.383","0.917","14.601","2.549","5.401","92.446","67.763"
"52","TCR","Max Faulkner","1","2:40.954","2:40.954","Yellow","Track","7.481","7.687","33.459","19.004","31.119","10.536","23.234","0.943","14.608","2.515","5.459","89.897","68.679"
"93","GS","Mark Siegel","1","2:41.678","2:41.678","Yellow","Track","7.466","7.702","33.974","20.029","32.296","10.590","22.276","0.865","14.634","2.454","5.468","98.003","70.386"
"23","TCR","Nick Galante","1","2:42.395","2:42.395","Yellow","Track","7.677","7.764","32.934","19.561","32.487","10.581","22.384","0.839","14.493","2.472","5.518","101.040","69.873"
"12","TCR","Russell McDonough","1","2:42.919","2:42.919","Yellow","Track","7.556","7.891","32.905","19.680","32.527","10.564","22.975","0.839","14.816","2.437","5.362","101.040","70.877"
"3","TCR","Alexandre Papadopulos","1","2:43.362","2:43.362","Yellow","Track","7.390","7.787","33.371","19.978","31.919","10.647","22.529","0.820","14.915","2.470","5.271","103.381","69.930"
"10","TCR","Kieron O'Rourke","1","2:43.813","2:43.813","Yellow","Track","7.951","7.534","32.687","19.846","33.041","10.591","22.607","0.874","14.669","2.530","5.256","96.994","68.272"
"61","TCR","Gavin Ernstone","1","2:45.057","2:45.057","Yellow","Track","7.415","7.923","33.096","20.502","33.168","10.546","21.511","0.781","16.626","2.317","5.133","108.544","74.548"
"73","TCR","Mike LaMarra","1","5:24.414","5:24.414","Yellow","Pit","7.266","7.631","33.419","19.335","136.905","27.298","44.892","1.660","24.766","4.844","10.722","51.068","35.658"
"5","TCR","Roy Block","1","5:28.359","5:28.359","Yellow","Pit","7.349","7.647","32.754","19.619","162.089","16.723","31.653","1.105","24.105","5.227","13.549","76.717","33.045"
"39","GS","Tyler McQuarrie","2","3:39.226","5:54.832","Yellow","Track","9.036","7.564","41.677","27.307","49.541","18.176","36.965","1.434","18.438","2.886","6.202","59.116","59.850"
"46","GS","Owen Trinkler","2","3:40.129","5:56.205","Yellow","Track","9.964","8.061","40.897","27.220","49.838","17.998","36.857","1.470","18.639","2.760","6.425","57.669","62.582"
"75","GS","Kuno Wittmer","2","3:39.338","5:56.872","Yellow","Track","9.274","7.892","40.800","27.519","49.702","17.927","36.874","1.392","18.668","2.711","6.579","60.900","63.713"
"2","GS","Tyler Cooke","2","3:38.547","5:58.275","Yellow","Track","9.142","8.303","39.222","27.588","50.207","18.062","36.317","1.375","19.054","3.052","6.225","61.653","56.595"
"96","GS","Robby Foley","2","3:38.437","5:59.141","Yellow","Track","8.887","8.081","39.430","27.514","50.251","18.162","36.114","1.460","19.080","3.115","6.343","58.064","55.450"
"82","GS","James Clay","2","3:38.798","5:59.851","Yellow","Track","9.089","7.988","39.467","27.770","50.018","18.066","36.513","1.251","19.113","3.066","6.457","67.764","56.336"
"69","GS","Corey Fergus","2","3:38.642","6:00.367","Yellow","Track","9.416","7.856","39.151","27.772","50.055","18.373","36.482","1.200","18.861","3.023","6.453","70.644","57.138"
"60","GS","Nate Stacy","2","3:38.139","6:00.814","Yellow","Track","9.593","7.924","38.525","27.573","50.157","18.226","36.963","1.270","18.458","2.971","6.479","66.750","58.138"
"15","GS","Myatt Snider","2","3:38.175","6:01.555","Yellow","Track","10.108","7.909","38.260","27.302","50.047","18.805","36.881","1.195","18.137","2.967","6.564","70.940","58.216"
"56","GS","Jeff Mosing","2","3:39.480","6:03.429","Yellow","Track","10.494","7.954","38.097","27.554","49.872","18.851","37.132","1.221","18.378","3.138","6.789","69.429","55.044"
"35","GS","James Cox","2","3:39.920","6:04.503","Yellow","Track","10.752","7.761","38.477","26.944","49.970","18.967","37.675","1.384","17.757","3.091","7.142","61.252","55.881"
"22","GS","Matt Crafton","2","3:39.765","6:04.892","Yellow","Track","10.786","7.788","38.361","27.351","49.568","19.060","37.621","1.392","17.622","3.097","7.119","60.900","55.772"
"57","GS","Bryce Ward","2","3:40.381","6:06.056","Yellow","Track","10.780","7.796","38.506","27.180","50.156","18.998","37.635","1.511","17.174","3.081","7.564","56.104","56.062"
"88","GS","Henry Schmitt","2","3:40.602","6:06.728","Yellow","Track","11.076","7.494","38.451","27.251","50.037","19.343","37.503","1.462","17.375","2.879","7.731","57.984","59.996"
"58","GS","DJ Randall","2","3:40.322","6:07.018","Yellow","Track","11.119","7.322","38.572","27.266","49.998","19.375","37.631","1.502","17.095","3.078","7.364","56.440","56.117"
"13","GS","Orey Fidani","2","3:41.180","6:08.633","Yellow","Track","11.121","7.422","38.619","27.126","50.101","19.227","37.900","1.442","17.092","3.028","8.102","58.788","57.043"
"8","GS","Rodrigo Sales","2","3:41.449","6:09.514","Yellow","Track","10.951","7.981","38.206","27.371","49.871","19.275","38.280","1.591","16.859","2.649","8.415","53.283","65.205"
"59","GS","Rod Randall","2","3:41.477","6:10.080","Yellow","Track","11.084","7.648","38.475","27.261","50.093","19.399","38.271","1.600","17.140","2.281","8.225","52.983","75.724"
"40","GS","James Pesek","2","3:41.916","6:11.210","Yellow","Track","10.808","7.803","38.611","27.051","50.412","19.364","38.292","1.696","17.491","2.689","7.699","49.984","64.235"
"71","GS","Frank DePew","2","3:42.602","6:12.636","Yellow","Track","11.288","7.593","38.627","27.710","49.928","19.334","38.766","1.737","16.938","2.724","7.957","48.804","63.409"
"7","GS","Alan Brynjolfsson","2","3:43.259","6:13.916","Yellow","Track","11.478","7.631","38.597","27.345","50.164","19.571","38.905","1.688","16.715","2.660","8.505","50.221","64.935"
"65","GS","Brent Mosing","2","3:44.417","6:15.834","Yellow","Track","11.663","7.895","38.138","27.908","49.586","19.644","39.286","1.799","16.868","2.518","9.112","47.122","68.597"
"97","GS","Ramin Abdolvahabi","2","3:43.597","6:16.682","Yellow","Track","10.580","8.159","38.139","28.511","50.141","18.109","39.892","1.934","17.564","3.310","7.258","43.833","52.183"
"4","GS","Ted Giovanis","2","3:39.013","6:18.476","Yellow","Track","10.025","8.323","37.284","28.713","50.761","17.547","35.749","1.875","17.398","3.071","8.267","45.212","56.245"
"84","TCR","Brian Henderson","2","3:46.008","6:19.891","Yellow","Track","10.786","8.007","38.037","28.337","50.261","18.626","41.110","2.379","18.708","2.675","7.082","35.634","64.571"
"17","TCR","Britt Casey Jr","2","3:45.839","6:20.769","Yellow","Track","10.527","8.205","37.968","28.686","50.739","17.774","41.372","2.355","18.053","2.986","7.174","35.997","57.846"
"39","GS","Tyler McQuarrie","3","3:44.119","9:38.951","Yellow","Track","14.027","9.929","44.115","25.317","46.568","17.671","36.971","1.377","18.972","3.024","6.148","61.563","57.119"
"46","GS","Owen Trinkler","3","3:44.093","9:40.298","Yellow","Track","14.449","10.049","43.912","25.407","47.006","17.034","37.223","1.449","18.375","2.956","6.233","58.504","58.433"
"75","GS","Kuno Wittmer","3","3:44.366","9:41.238","Yellow","Track","14.380","10.202","43.820","25.248","47.330","17.012","37.373","1.423","18.464","2.683","6.431","59.573","64.378"
"2","GS","Tyler Cooke","3","3:45.460","9:43.735","Yellow","Track","15.243","10.734","41.469","25.637","47.583","17.232","37.308","1.397","19.142","3.102","6.613","60.682","55.683"
"96","GS","Robby Foley","3","3:45.154","9:44.295","Yellow","Track","15.022","10.738","41.968","25.378","47.277","17.199","37.313","1.554","19.278","3.087","6.340","54.551","55.953"
"82","GS","James Clay","3","3:45.323","9:45.174","Yellow","Track","14.859","10.794","42.224","25.380","47.112","17.303","37.352","1.459","19.267","3.187","6.386","58.103","54.197"
"69","GS","Corey Fergus","3","3:45.555","9:45.922","Yellow","Track","14.796","10.833","42.447","26.897","45.443","17.898","37.652","1.418","18.523","3.334","6.314","59.783","51.808"
"60","GS","Nate Stacy","3","3:45.852","9:46.666","Yellow","Track","14.842","10.917","42.653","26.572","45.454","17.758","37.737","1.396","18.661","3.355","6.507","60.725","51.484"
"15","GS","Myatt Snider","3","3:45.557","9:47.112","Yellow","Track","14.747","10.906","42.827","26.289","45.682","17.677","37.614","1.424","18.710","3.408","6.273","59.531","50.683"
"56","GS","Jeff Mosing","3","3:44.476","9:47.905","Yellow","Track","14.760","9.909","44.402","25.451","45.760","17.325","38.292","1.286","17.802","3.208","6.281","65.920","53.843"
"35","GS","James Cox","3","3:44.868","9:49.371","Yellow","Track","14.657","9.879","44.280","25.267","45.589","17.958","38.413","1.445","17.280","3.088","7.012","58.666","55.935"
"22","GS","Matt Crafton","3","3:45.157","9:50.049","Yellow","Track","14.684","9.903","44.469","25.152","45.771","17.900","38.350","1.573","18.111","2.773","6.471","53.892","62.289"
"57","GS","Bryce Ward","3","3:45.250","9:51.306","Yellow","Track","15.292","9.144","44.945","24.917","45.564","17.621","39.614","1.537","16.627","3.505","6.484","55.155","49.280"
"88","GS","Henry Schmitt","3","3:44.976","9:51.704","Yellow","Track","15.175","9.253","44.880","24.622","45.740","18.065","39.099","1.570","17.050","3.051","6.471","53.995","56.613"
"58","GS","DJ Randall","3","3:45.617","9:52.635","Yellow","Track","15.784","8.768","45.287","24.502","45.702","17.864","39.513","1.500","16.845","3.050","6.802","56.515","56.632"
"13","GS","Orey Fidani","3","3:45.049","9:53.682","Yellow","Track","15.008","8.846","45.433","24.946","44.903","17.980","39.427","1.443","16.979","2.902","7.182","58.748","59.520"
"8","GS","Rodrigo Sales","3","3:45.167","9:54.681","Yellow","Track","15.726","9.338","44.240","24.688","44.839","18.207","39.509","1.511","17.238","2.608","7.263","56.104","66.230"
"59","GS","Rod Randall","3","3:45.532","9:55.612","Yellow","Track","15.888","9.343","44.329","24.393","45.093","18.319","39.249","1.543","17.393","2.686","7.296","54.940","64.307"
"40","GS","James Pesek","3","3:45.515","9:56.725","Yellow","Track","15.428","9.711","44.039","24.373","45.374","17.903","39.858","1.452","17.708","2.743","6.926","58.383","62.970"
"71","GS","Frank DePew","3","3:45.134","9:57.770","Yellow","Track","15.215","9.601","44.278","24.195","45.220","17.861","40.078","1.506","17.045","2.841","7.294","56.290","60.798"
"7","GS","Alan Brynjolfsson","3","3:45.321","9:59.237","Yellow","Track","17.282","9.063","43.964","25.844","42.292","18.116","40.364","1.637","17.905","2.692","6.162","51.785","64.163"
"65","GS","Brent Mosing","3","3:44.419","10:00.253","Yellow","Track","16.922","9.253","43.616","25.770","42.063","18.121","40.822","1.637","17.690","2.571","5.954","51.785","67.183"
"97","GS","Ramin Abdolvahabi","3","3:45.613","10:02.295","Yellow","Track","17.643","9.157","43.079","25.554","42.277","17.643","41.996","1.683","17.697","3.109","5.775","50.370","55.557"
"4","GS","Ted Giovanis","3","3:44.561","10:03.037","Yellow","Track","16.691","9.182","43.171","25.344","42.624","17.371","42.362","1.647","17.891","2.597","5.681","51.471","66.510"
"84","TCR","Brian Henderson","3","3:44.667","10:04.558","Yellow","Track","17.752","9.212","43.545","24.831","42.799","16.141","42.171","1.733","18.002","2.681","5.800","48.917","64.426"
"17","TCR","Britt Casey Jr","3","3:44.516","10:05.285","Yellow","Track","18.318","10.040","42.924","24.437","42.936","15.501","42.459","1.758","17.771","2.601","5.771","48.221","66.408"
"37","TCR","Shelby Blackstock","3","3:44.363","10:06.433","Yellow","Track","18.923","9.977","41.866","24.437","43.532","15.489","42.360","1.733","18.334","2.568","5.144","48.917","67.261"
"98","TCR","Mark Wilkins","3","3:43.994","10:07.472","Yellow","Track","18.648","9.825","41.793","24.209","43.472","15.504","42.531","1.925","18.115","2.644","5.328","44.038","65.328"
"54","TCR","Michael Johnson","3","3:45.040","10:08.830","Yellow","Track","19.229","9.735","41.875","24.070","43.498","15.636","42.819","1.996","17.970","2.690","5.522","42.471","64.211"
"21","TCR","Harry Gottsacker","3","3:44.117","10:09.568","Yellow","Track","18.436","9.587","42.192","23.690","43.611","15.421","43.141","2.057","17.957","2.613","5.412","41.212","66.103"
"89","TCR","Chad Gilsinger","3","3:44.357","10:10.701","Yellow","Track","18.379","9.608","42.310","23.789","43.571","15.455","43.013","2.078","18.397","2.437","5.320","40.795","70.877"
"52","TCR","Max Faulkner","3","3:44.616","10:11.755","Yellow","Track","18.552","9.786","42.340","23.603","43.540","15.846","42.481","2.162","18.585","2.538","5.183","39.210","68.056"
"23","TCR","Nick Galante","3","3:44.956","10:12.494","Yellow","Track","19.350","9.267","42.639","23.385","43.685","16.282","42.568","1.940","17.958","2.546","5.336","43.697","67.843"
"12","TCR","Russell McDonough","3","3:44.923","10:13.352","Yellow","Track","19.296","9.024","42.949","23.117","43.737","16.329","42.793","1.859","18.297","2.286","5.236","45.601","75.559"
"3","TCR","Alexandre Papadopulos","3","3:44.761","10:14.049","Yellow","Track","19.259","8.825","43.354","23.208","43.526","16.428","43.375","1.418","18.232","2.136","5.000","59.783","80.865"
"10","TCR","Kieron O'Rourke","3","3:44.559","10:14.791","Yellow","Track","19.722","8.039","44.101","22.436","44.684","15.462","43.648","1.392","17.866","1.942","5.267","60.900","88.943"
"61","TCR","Gavin Ernstone","3","3:44.426","10:15.798","Yellow","Track","19.465","8.201","43.879","22.305","44.707","15.433","43.773","1.376","18.399","2.003","4.885","61.608","86.234"
"93","GS","Mark Siegel","3","3:07.890","10:16.449","Yellow","Track","8.844","7.480","29.503","18.025","38.311","15.411","43.829","1.410","18.037","1.964","5.076","60.123","87.947"
"39","GS","Tyler McQuarrie","4","3:47.487","13:26.438","Green","Track","6.491","6.519","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"46","GS","Owen Trinkler","4","3:46.452","13:26.750","Green","Track","6.442","6.539","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"75","GS","Kuno Wittmer","4","3:46.094","13:27.332","Green","Track","6.486","6.836","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"3","TCR","Alexandre Papadopulos","4","3:29.810","13:43.859","Green","Track","16.315","10.511","45.565","22.616","45.676","16.344","34.643","0.682","12.543","1.712","3.203","124.300","100.892"
"10","TCR","Kieron O'Rourke","4","3:30.124","13:44.915","Green","Track","16.977","10.452","45.086","22.891","46.206","15.986","34.506","0.678","12.466","1.702","3.174","125.034","101.485"
"61","TCR","Gavin Ernstone","4","3:32.345","13:48.143","Green","Track","16.894","10.134","45.481","22.498","46.781","25.049","25.977","0.697","13.276","1.907","3.651","121.625","90.575"
"39","GS","Tyler McQuarrie","5","2:14.538","15:40.976","Green","Track","6.491","6.519","27.485","16.810","29.642","9.983","20.401","0.592","11.910","1.644","3.061","143.197","105.065"
"46","GS","Owen Trinkler","5","2:15.210","15:41.960","Green","Track","6.442","6.539","27.767","16.918","29.983","10.065","20.418","0.584","11.783","1.651","3.060","145.159","104.620"
"75","GS","Kuno Wittmer","5","2:15.473","15:42.805","Green","Track","6.486","6.836","27.743","16.873","29.846","10.116","20.421","0.578","11.848","1.664","3.062","146.666","103.802"
"96","GS","Robby Foley","5","2:15.630","15:43.614","Green","Track","6.440","6.988","27.630","16.994","29.829","10.091","20.391","0.587","12.031","1.623","3.026","144.417","106.425"
"82","GS","James Clay","5","2:15.681","15:43.817","Green","Track","6.386","7.182","27.524","17.110","29.879","10.078","20.358","0.576","11.970","1.616","3.002","147.175","106.886"
"69","GS","Corey Fergus","5","2:16.210","15:44.499","Green","Track","6.452","7.299","28.113","17.168","29.710","10.099","20.097","0.565","12.052","1.640","3.015","150.040","105.322"
"2","GS","Tyler Cooke","5","2:17.972","15:45.957","Green","Track","6.648","7.272","28.385","17.129","30.491","10.036","20.634","0.591","12.079","1.644","3.063","143.439","105.065"
"60","GS","Nate Stacy","5","2:17.672","15:46.233","Green","Track","6.379","7.263","28.300","17.084","30.446","10.324","20.318","0.587","12.277","1.641","3.053","144.417","105.257"
"15","GS","Myatt Snider","5","2:17.805","15:46.771","Green","Track","6.362","7.087","28.363","17.117","30.626","10.231","20.629","0.584","12.102","1.641","3.063","145.159","105.257"
"56","GS","Jeff Mosing","5","2:17.803","15:47.328","Green","Track","6.440","6.677","28.629","17.208","30.475","10.172","20.406","0.587","12.422","1.686","3.101","144.417","102.448"
"22","GS","Matt Crafton","5","2:17.492","15:47.720","Green","Track","6.386","6.764","28.108","17.107","30.934","10.161","20.510","0.586","12.132","1.691","3.113","144.663","102.145"
"57","GS","Bryce Ward","5","2:18.260","15:48.930","Green","Track","6.392","6.907","28.539","17.321","30.777","10.291","20.642","0.586","12.094","1.652","3.059","144.663","104.556"
"88","GS","Henry Schmitt","5","2:18.844","15:49.756","Green","Track","6.342","6.984","28.481","17.926","30.601","10.217","20.675","0.580","12.238","1.697","3.103","146.160","101.784"
"35","GS","James Cox","5","2:20.010","15:50.173","Green","Track","6.377","6.972","28.506","17.230","32.164","10.955","20.588","0.583","11.916","1.661","3.058","145.408","103.990"
"13","GS","Orey Fidani","5","2:18.561","15:50.576","Green","Track","6.477","6.662","28.482","17.419","30.838","10.545","20.829","0.582","11.976","1.668","3.083","145.658","103.554"
"58","GS","DJ Randall","5","2:19.644","15:50.919","Green","Track","6.472","6.781","28.517","18.149","30.899","10.581","20.794","0.589","12.163","1.642","3.057","143.927","105.193"
"59","GS","Rod Randall","5","2:19.243","15:51.903","Green","Track","6.451","6.832","28.515","17.175","31.159","10.453","20.968","0.585","12.387","1.652","3.066","144.911","104.556"
"8","GS","Rodrigo Sales","5","2:20.255","15:52.683","Green","Track","6.373","6.770","28.467","17.344","31.982","10.373","20.893","0.581","12.675","1.688","3.109","145.908","102.327"
"71","GS","Frank DePew","5","2:19.389","15:52.786","Green","Track","6.334","7.045","28.412","16.925","32.192","10.328","20.681","0.578","12.197","1.648","3.049","146.666","104.810"
"7","GS","Alan Brynjolfsson","5","2:19.405","15:53.349","Green","Track","6.467","6.791","28.558","17.151","31.760","10.462","21.041","0.588","11.805","1.680","3.102","144.171","102.814"
"65","GS","Brent Mosing","5","2:20.760","15:55.280","Green","Track","6.539","6.971","28.762","18.170","31.121","10.485","21.011","0.590","12.285","1.698","3.128","143.683","101.724"
"17","TCR","Britt Casey Jr","5","2:20.736","15:57.554","Green","Track","6.750","6.682","29.356","17.631","30.895","10.345","21.470","0.613","12.130","1.697","3.167","138.292","101.784"
"84","TCR","Brian Henderson","5","2:21.694","15:58.198","Green","Track","6.856","6.666","29.256","17.660","31.271","10.767","21.179","0.611","12.541","1.710","3.177","138.744","101.010"
"37","TCR","Shelby Blackstock","5","2:20.889","15:58.358","Green","Track","6.766","6.908","28.737","17.921","30.788","10.654","21.244","0.616","12.361","1.712","3.182","137.618","100.892"
"4","GS","Ted Giovanis","5","2:22.576","15:58.757","Green","Track","6.654","6.958","28.876","17.577","31.560","10.528","21.254","0.589","13.561","1.798","3.221","143.927","96.066"
"98","TCR","Mark Wilkins","5","2:21.040","15:58.663","Green","Track","6.801","6.895","28.768","18.093","30.722","10.608","21.299","0.619","12.321","1.709","3.205","136.951","101.069"
"54","TCR","Michael Johnson","5","2:20.689","15:59.483","Green","Track","6.613","6.667","29.094","17.827","31.199","10.625","20.951","0.599","12.261","1.694","3.159","141.524","101.964"
"93","GS","Mark Siegel","5","2:22.626","15:59.561","Green","Track","6.760","7.329","29.636","17.883","31.189","10.460","21.114","0.592","12.774","1.708","3.181","143.197","101.128"
"21","TCR","Harry Gottsacker","5","2:20.481","15:59.983","Green","Track","6.701","6.873","28.429","17.982","30.890","10.674","21.119","0.618","12.296","1.713","3.186","137.173","100.833"
"89","TCR","Chad Gilsinger","5","2:19.821","16:00.156","Green","Track","6.742","6.660","28.370","17.920","30.802","10.571","21.122","0.618","12.175","1.689","3.152","137.173","102.266"
"52","TCR","Max Faulkner","5","2:19.715","16:00.689","Green","Track","6.817","6.743","28.355","17.510","30.917","10.512","21.132","0.625","12.221","1.703","3.180","135.636","101.425"
"23","TCR","Nick Galante","5","2:20.934","16:02.164","Green","Track","6.661","7.272","29.140","17.614","31.156","10.397","21.027","0.616","12.135","1.717","3.199","137.618","100.598"
"12","TCR","Russell McDonough","5","2:20.567","16:02.493","Green","Track","6.752","6.843","29.010","17.713","31.015","10.573","21.024","0.606","12.142","1.712","3.177","139.889","100.892"
"40","GS","James Pesek","5","2:29.835","16:02.925","Green","Pit","6.599","7.282","29.060","17.401","31.395","10.740","20.906","0.583","12.723","2.571","10.575","145.408","67.183"
"10","TCR","Kieron O'Rourke","5","2:20.301","16:05.216","Green","Track","6.682","6.662","28.784","18.538","30.490","10.385","21.316","0.613","11.993","1.686","3.152","138.292","102.448"
"3","TCR","Alexandre Papadopulos","5","2:22.343","16:06.202","Green","Track","6.900","6.623","29.274","19.079","31.014","10.456","21.253","0.623","12.251","1.699","3.171","136.072","101.664"
"61","TCR","Gavin Ernstone","5","2:54.731","16:42.874","Green","Track","7.755","7.485","51.654","20.492","32.451","10.567","24.080","0.747","13.919","1.915","3.666","113.484","90.197"
"97","GS","Ramin Abdolvahabi","5","3:11.567","16:46.622","Green","Track","6.683","6.806","28.363","18.098","77.588","12.111","22.584","0.771","13.721","1.713","3.129","109.952","100.833"
"39","GS","Tyler McQuarrie","6","2:13.604","17:54.580","Green","Track","6.407","6.379","27.035","16.557","29.408","9.970","20.486","0.593","12.035","1.656","3.078","142.956","104.304"
"46","GS","Owen Trinkler","6","2:13.567","17:55.527","Green","Track","6.406","6.357","27.198","16.670","29.458","10.097","20.295","0.585","11.746","1.668","3.087","144.911","103.554"
"75","GS","Kuno Wittmer","6","2:14.221","17:57.026","Green","Track","6.350","6.498","27.404","16.589","29.738","10.111","20.346","0.578","11.871","1.666","3.070","146.666","103.678"
"82","GS","James Clay","6","2:13.682","17:57.499","Green","Track","6.279","6.399","27.493","16.742","29.451","10.061","20.207","0.579","11.832","1.623","3.016","146.412","106.425"
"69","GS","Corey Fergus","6","2:14.564","17:59.063","Green","Track","6.311","6.538","27.316","16.770","29.914","10.223","20.202","0.569","12.062","1.643","3.016","148.985","105.129"
"96","GS","Robby Foley","6","2:15.754","17:59.368","Green","Track","6.298","6.439","27.926","16.989","29.767","10.140","20.609","0.593","12.223","1.674","3.096","142.956","103.182"
"2","GS","Tyler Cooke","6","2:14.751","18:00.708","Green","Track","6.354","6.478","27.316","16.785","29.870","9.988","20.457","0.595","12.150","1.666","3.092","142.475","103.678"
