"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"57","GTD","Simona De Silvestro","1","3:17.292","3:17.292","Green","Track","32.991","19.167","11.857","23.593","8.199","6.511","6.174","11.563","7.352","6.465","5.424","0.491","3.133","166.636"
"73","GTD","Patrick Lindsey","1","3:18.101","3:18.101","Green","Track","511.161","17.792","10.733","21.758","7.985","6.507","5.969","10.597","7.169","6.416","5.378","0.486","3.101","168.350"
"47","GTD","Milos Pavlovic","1","3:18.933","3:18.933","Green","Track","452.866","18.411","11.054","21.865","8.149","6.610","6.203","10.927","7.301","6.474","5.415","0.490","3.144","166.976"
"66","GTLM","Joey Hand","1","3:21.810","3:21.810","Green","Track","32.040","18.725","10.974","21.150","7.852","6.392","5.852","10.372","7.042","6.276","5.273","0.478","3.045","171.168"
"12","GTD","Townsend Bell","1","3:24.545","3:24.545","Green","Track","35.667","20.778","12.686","28.268","10.013","8.047","7.875","11.023","7.255","6.439","5.441","0.510","3.325","160.428"
"24","GTLM","Chaz Mostert","1","3:38.420","3:38.420","Green","Pit","748.410","19.033","10.734","21.931","8.387","7.237","8.067","12.576","8.003","8.634","14.927","0.000","0.000","0.000"
"14","GTD","Jack Hawksworth","1","3:38.841","3:38.841","Green","Track","32.642","18.078","12.710","24.775","8.159","6.572","6.083","10.484","7.201","6.459","5.449","0.495","3.161","165.289"
"31","DPi","Felipe Nasr","2","1:43.850","3:43.313","Green","Track","11.561","14.472","10.043","19.679","7.063","5.761","6.033","9.413","6.245","5.624","4.770","0.432","2.754","189.394"
"5","DPi","Joao Barbosa","2","1:40.438","3:44.199","Green","Track","10.633","13.466","8.921","19.608","6.996","5.722","5.492","9.542","6.361","5.712","4.787","0.434","2.764","188.521"
"62","GTLM","Alessandro Pier Guidi","1","3:45.593","3:45.593","Green","Track","31.965","19.145","11.277","22.709","7.958","6.378","5.950","10.580","7.017","6.270","5.275","0.478","3.048","171.168"
"11","GTD","Rik Breukers","1","3:50.926","3:50.926","Green","Track","653.000","18.068","11.316","22.359","8.229","6.564","5.965","10.908","7.263","6.398","5.376","0.486","3.112","168.350"
"84","DPi","Simon Trummer","2","1:41.152","3:54.909","Green","Track","10.924","13.793","9.146","19.665","7.202","5.800","5.279","9.166","6.425","5.711","4.815","0.435","2.791","188.088"
"10","DPi","Fernando Alonso","2","1:37.986","4:00.800","Green","Track","10.430","13.578","8.755","18.366","6.959","5.718","5.243","8.977","6.304","5.654","4.795","0.435","2.772","188.088"
"77","DPi","Timo Bernhard","2","1:48.367","4:07.398","Green","Track","13.067","14.833","10.192","21.260","6.935","5.656","6.337","10.058","6.253","5.640","4.807","0.433","2.896","188.957"
"81","LMP2","James Allen","2","1:41.787","4:09.128","Green","Track","11.132","13.805","9.134","18.977","7.196","5.901","5.482","9.342","6.549","5.871","5.027","0.457","2.914","179.033"
"18","LMP2","Roberto Gonzalez","2","1:41.468","4:12.534","Green","Track","11.586","13.999","9.135","18.855","7.106","5.886","5.400","8.849","6.483","5.818","5.000","0.454","2.897","180.216"
"52","LMP2","Enzo Guibbert","2","1:46.555","4:16.764","Green","Track","12.140","14.756","10.017","20.516","7.263","5.954","5.597","9.539","6.487","5.851","5.049","0.460","2.926","177.866"
"13","GTD","Andrea Bertolini","2","1:48.675","4:23.551","Green","Track","11.310","14.387","9.970","20.118","7.867","6.427","5.916","10.267","7.121","6.331","5.367","0.487","3.107","168.004"
"85","DPi","Rubens Barrichello","2","1:39.038","4:24.769","Green","Track","10.430","13.383","8.823","18.741","7.022","5.754","5.383","9.452","6.378","5.678","4.790","0.434","2.770","188.521"
"44","GTD","John Potter","2","1:49.622","4:25.487","Green","Track","11.645","14.606","10.084","20.201","7.956","6.476","5.873","10.381","7.244","6.338","5.285","0.479","3.054","170.810"
"63","GTD","Cooper MacNeil","2","1:48.436","4:25.692","Green","Track","11.705","14.343","9.880","20.149","7.835","6.360","5.807","10.018","7.099","6.327","5.343","0.483","3.087","169.396"
"48","GTD","Andrea Caldarelli","2","1:46.585","4:25.749","Green","Track","11.248","13.940","9.787","19.669","7.814","6.356","5.762","9.913","7.048","6.295","5.252","0.475","3.026","172.249"
"911","GTLM","Nick Tandy","2","1:48.975","4:26.548","Green","Track","11.827","14.864","10.509","20.336","7.757","6.311","5.741","9.685","6.896","6.251","5.187","0.490","3.121","166.976"
"96","GTD","Robby Foley","2","1:49.123","4:29.670","Green","Track","11.887","14.350","9.889","20.493","7.858","6.437","5.880","9.945","7.051","6.328","5.381","0.491","3.133","166.636"
"71","GTD","Fabian Schiller","2","1:48.933","4:32.298","Green","Track","11.484","14.480","9.884","20.216","7.807","6.433","5.897","10.242","7.126","6.384","5.384","0.487","3.109","168.004"
"51","GTD","Daniel Serra","2","1:48.723","4:35.642","Green","Track","12.003","14.485","9.827","20.190","7.809","6.395","5.828","9.917","7.138","6.296","5.297","0.479","3.059","170.810"
"50","DPi","Kyle Kaiser","2","1:44.161","4:39.572","Green","Track","11.690","13.629","9.461","20.351","7.300","5.808","5.615","10.366","6.326","5.647","4.777","0.432","2.759","189.394"
"19","GTD","Alex Riberas","1","4:42.425","4:42.425","Green","Track","450.129","20.226","12.966","21.738","8.147","6.607","6.335","11.469","7.247","6.521","5.486","0.496","3.157","164.956"
"55","DPi","Harry Tincknell","2","1:40.823","4:42.689","Green","Track","11.720","13.886","9.322","19.194","6.902","5.670","5.235","9.090","6.217","5.624","4.759","0.432","2.772","189.394"
"912","GTLM","Earl Bamber","2","1:48.077","4:43.186","Green","Track","11.373","13.939","10.303","20.184","7.680","6.245","5.910","10.923","6.891","6.116","5.098","0.460","2.955","177.866"
"88","GTD","Ian James","2","1:51.913","4:43.193","Green","Track","12.163","14.578","10.562","20.468","7.954","6.507","6.212","11.024","7.172","6.403","5.338","0.482","3.050","169.747"
"8","GTD","Ryan Dalziel","2","1:49.866","4:43.299","Green","Track","11.674","14.248","10.071","20.358","7.918","6.464","6.071","10.807","7.041","6.336","5.334","0.486","3.058","168.350"
"46","GTD","Giacomo Alto̬","2","1:52.221","4:43.822","Green","Track","12.248","14.597","10.562","21.107","7.883","6.383","6.107","11.018","7.135","6.384","5.291","0.475","3.031","172.249"
"540","GTD","Matteo Cairoli","2","1:50.611","4:44.278","Green","Track","11.808","14.235","10.086","20.546","7.988","6.529","6.203","11.049","7.006","6.301","5.312","0.481","3.067","170.100"
"9","GTD","Dennis Olsen","2","1:49.574","4:45.273","Green","Track","11.985","14.269","9.951","20.298","7.868","6.464","5.919","10.278","7.116","6.413","5.427","0.487","3.099","168.004"
"29","GTD","Daniel Morad","2","1:52.598","4:48.114","Green","Track","12.540","15.453","10.021","20.564","7.973","6.492","6.175","10.727","7.200","6.447","5.415","0.485","3.106","168.697"
"25","GTLM","Connor De Phillippi","2","1:51.771","4:50.116","Green","Track","11.950","15.612","10.620","21.126","7.711","6.285","6.145","10.305","6.961","6.244","5.278","0.478","3.056","171.168"
"3","GTLM","Jan Magnussen","2","1:47.875","4:50.636","Green","Track","11.601","14.099","10.192","19.900","7.747","6.296","5.871","10.178","6.988","6.253","5.248","0.474","3.028","172.612"
"67","GTLM","Richard Westbrook","2","1:47.153","4:51.049","Green","Track","11.574","14.074","9.873","20.116","7.702","6.278","5.744","9.952","6.982","6.211","5.188","0.467","2.992","175.200"
"4","GTLM","Oliver Gavin","2","1:46.544","4:54.399","Green","Track","11.503","14.110","9.703","20.057","7.652","6.234","5.775","9.715","6.933","6.160","5.208","0.472","3.022","173.344"
"99","GTD","Juergen Haering","2","1:53.531","4:54.652","Green","Track","12.079","14.887","10.392","22.298","8.058","6.469","5.991","10.718","7.169","6.397","5.445","0.492","3.136","166.297"
"33","GTD","Ben Keating","2","1:49.272","4:55.482","Green","Track","11.607","14.392","9.797","20.918","7.827","6.432","6.013","10.194","6.999","6.271","5.291","0.480","3.051","170.455"
"86","GTD","Mario Farnbacher","2","1:49.333","4:57.084","Green","Track","12.199","14.427","9.955","20.167","7.821","6.358","5.884","10.224","7.079","6.313","5.343","0.484","3.079","169.046"
"54","DPi","Colin Braun","2","1:48.343","4:57.839","Green","Track","11.887","15.287","11.342","22.346","7.270","5.679","5.285","9.501","6.241","5.602","4.739","0.428","2.736","191.164"
"73","GTD","Patrick Lindsey","2","1:49.272","5:07.373","Green","Track","11.861","14.637","10.022","20.194","7.890","6.432","5.876","10.021","7.088","6.357","5.339","0.482","3.073","169.747"
"66","GTLM","Joey Hand","2","1:46.097","5:07.907","Green","Track","11.253","13.853","9.957","19.628","7.661","6.260","5.764","9.834","6.975","6.211","5.215","0.473","3.013","172.977"
"47","GTD","Milos Pavlovic","2","1:50.428","5:09.361","Green","Track","12.142","14.594","10.025","20.245","7.937","6.465","6.067","10.327","7.226","6.406","5.389","0.488","3.117","167.660"
"57","GTD","Simona De Silvestro","2","1:54.792","5:12.084","Green","Track","12.496","16.297","10.561","22.159","7.920","6.394","5.947","10.575","7.173","6.347","5.352","0.484","3.087","169.046"
"7","DPi","Alexander Rossi","2","2:03.875","5:16.852","Green","Track","31.876","16.719","9.285","19.114","6.913","5.665","5.247","9.080","6.369","5.655","4.765","0.431","2.756","189.833"
"12","GTD","Townsend Bell","2","1:54.324","5:18.869","Green","Track","11.980","14.426","9.778","25.761","7.919","6.405","5.850","9.892","7.098","6.326","5.332","0.483","3.074","169.396"
"31","DPi","Felipe Nasr","3","1:35.896","5:19.209","Green","Track","10.127","13.021","8.652","18.213","6.884","5.647","5.199","8.419","6.233","5.595","4.745","0.429","2.732","190.718"
"5","DPi","Joao Barbosa","3","1:37.707","5:21.906","Green","Track","10.353","13.352","8.730","18.639","7.008","5.731","5.225","8.810","6.287","5.633","4.759","0.000","2.749","0.000"
"14","GTD","Jack Hawksworth","2","1:48.235","5:27.076","Green","Track","11.365","14.219","9.797","20.081","7.833","6.411","5.837","9.969","7.304","6.415","5.399","0.490","3.115","166.976"
"62","GTLM","Alessandro Pier Guidi","2","1:46.477","5:32.070","Green","Track","11.476","14.069","9.670","19.789","7.659","6.242","5.720","10.018","6.967","6.190","5.207","0.471","2.999","173.712"
"84","DPi","Simon Trummer","3","1:37.718","5:32.627","Green","Track","10.493","13.317","8.714","18.581","6.937","5.718","5.230","8.885","6.268","5.630","4.760","0.430","2.755","190.275"
"10","DPi","Fernando Alonso","3","1:37.267","5:38.067","Green","Track","0.000","0.000","8.641","18.216","6.897","5.681","5.234","9.311","6.276","5.623","4.763","0.432","2.751","189.394"
"11","GTD","Rik Breukers","2","1:49.796","5:40.722","Green","Track","11.640","14.234","10.193","20.700","7.913","6.425","5.868","10.442","7.148","6.351","5.325","0.482","3.075","169.747"
"81","LMP2","James Allen","3","1:39.859","5:48.987","Green","Track","11.033","13.395","8.973","18.768","7.127","5.875","5.424","8.719","6.429","5.815","4.971","0.452","2.878","181.014"
"77","DPi","Timo Bernhard","3","1:45.074","5:52.472","Green","Track","12.424","14.425","9.712","20.218","6.863","5.615","5.934","10.015","6.244","5.634","4.792","0.432","2.766","189.394"
"18","LMP2","Roberto Gonzalez","3","1:41.095","5:53.629","Green","Track","10.596","13.457","8.959","19.111","7.104","5.821","5.508","9.850","6.588","5.825","4.960","0.449","2.867","182.223"
"52","LMP2","Enzo Guibbert","3","1:42.317","5:59.081","Green","Track","11.318","13.914","9.359","19.672","7.155","5.891","5.467","9.021","6.379","5.809","4.991","0.451","2.890","181.415"
"85","DPi","Rubens Barrichello","3","1:37.413","6:02.182","Green","Track","10.506","13.384","8.719","18.197","6.993","5.727","5.253","8.652","6.305","5.677","4.797","0.433","2.770","188.957"
"13","GTD","Andrea Bertolini","3","1:47.902","6:11.453","Green","Track","11.219","14.517","9.844","19.967","7.823","6.389","5.880","10.036","7.041","6.281","5.330","0.483","3.092","169.396"
"48","GTD","Andrea Caldarelli","3","1:47.125","6:12.874","Green","Track","11.378","14.169","9.763","19.816","7.838","6.378","5.816","9.765","7.031","6.287","5.326","0.482","3.076","169.747"
"63","GTD","Jeff Westphal","3","1:48.515","6:14.207","Green","Track","11.900","14.311","10.012","20.217","7.784","6.291","5.760","10.042","7.085","6.267","5.301","0.478","3.067","171.168"
"44","GTD","John Potter","3","1:49.534","6:15.021","Green","Track","11.473","14.656","10.026","20.246","7.919","6.345","5.992","10.523","7.170","6.335","5.311","0.481","3.057","170.100"
"911","GTLM","Nick Tandy","3","1:48.762","6:15.310","Green","Track","11.358","15.230","10.052","20.162","7.947","6.253","5.765","9.813","6.946","6.192","5.143","0.487","3.414","168.004"
"96","GTD","Robby Foley","3","1:48.180","6:17.850","Green","Track","11.522","14.364","9.734","20.474","7.792","6.337","5.825","9.948","7.003","6.258","5.338","0.485","3.100","168.697"
"50","DPi","Kyle Kaiser","3","1:38.426","6:17.998","Green","Track","10.429","13.258","8.759","19.014","6.973","5.664","5.369","9.181","6.235","5.588","4.729","0.428","2.799","191.164"
"71","GTD","Fabian Schiller","3","1:47.534","6:19.832","Green","Track","11.183","14.395","9.827","20.076","7.800","6.403","5.836","9.803","7.033","6.322","5.311","0.480","3.065","170.455"
"55","DPi","Harry Tincknell","3","1:37.632","6:20.321","Green","Track","10.329","13.181","8.673","18.455","6.848","5.622","5.282","9.368","6.278","5.626","4.783","0.431","2.756","189.833"
"51","GTD","Daniel Serra","3","1:46.798","6:22.440","Green","Track","11.301","14.220","9.655","19.886","7.723","6.299","5.752","9.987","7.012","6.218","5.246","0.475","3.024","172.249"
"912","GTLM","Earl Bamber","3","1:45.046","6:28.232","Green","Track","11.326","13.796","9.565","19.422","7.673","6.254","5.712","9.687","6.881","6.128","5.158","0.466","2.978","175.575"
"8","GTD","Ryan Dalziel","3","1:48.751","6:32.050","Green","Track","11.696","14.231","9.935","20.040","7.903","6.470","5.930","10.108","7.128","6.366","5.376","0.481","3.087","170.100"
"46","GTD","Giacomo Alto̬","3","1:48.666","6:32.488","Green","Track","11.906","14.349","10.077","20.048","7.871","6.401","5.849","10.017","7.085","6.283","5.274","0.475","3.031","172.249"
"540","GTD","Matteo Cairoli","3","1:50.609","6:34.887","Green","Track","11.755","14.991","10.293","20.458","7.856","6.406","5.934","10.297","7.113","6.467","5.413","0.490","3.136","166.976"
"88","GTD","Ian James","3","1:51.694","6:34.887","Green","Track","12.272","15.190","10.405","20.426","7.898","6.464","5.924","10.428","7.221","6.427","5.427","0.491","3.121","166.636"
"9","GTD","Dennis Olsen","3","1:49.717","6:34.990","Green","Track","11.436","14.581","10.199","20.538","7.822","6.434","5.922","10.399","7.067","6.370","5.379","0.484","3.086","169.046"
"3","GTLM","Jan Magnussen","3","1:45.490","6:36.126","Green","Track","10.957","13.933","9.876","19.487","7.682","6.272","5.751","9.682","6.940","6.210","5.229","0.471","3.000","173.712"
"67","GTLM","Richard Westbrook","3","1:45.284","6:36.333","Green","Track","11.128","13.763","9.910","19.602","7.682","6.256","5.702","9.652","6.907","6.136","5.136","0.462","2.948","177.096"
"54","DPi","Colin Braun","3","1:39.262","6:37.101","Green","Track","10.902","13.594","9.251","19.129","6.884","5.636","5.154","9.136","6.161","5.566","4.705","0.426","2.718","192.061"
"29","GTD","Daniel Morad","3","1:50.906","6:39.020","Green","Track","11.103","14.067","10.209","19.998","7.907","6.484","8.098","10.631","7.075","6.379","5.382","0.486","3.087","168.350"
"4","GTLM","Oliver Gavin","3","1:45.870","6:40.269","Green","Track","11.102","13.733","9.652","19.919","7.663","6.261","5.785","9.917","6.943","6.200","5.219","0.471","3.005","173.712"
"25","GTLM","Connor De Phillippi","3","1:52.074","6:42.190","Green","Track","12.982","14.361","10.846","21.368","7.716","6.257","6.354","10.245","6.957","6.236","5.245","0.474","3.033","172.612"
"33","GTD","Ben Keating","3","1:48.610","6:44.092","Green","Track","11.675","14.539","9.981","20.441","7.698","6.294","5.758","10.188","7.010","6.249","5.266","0.477","3.034","171.527"
"86","GTD","Mario Farnbacher","3","1:48.743","6:45.827","Green","Track","11.387","14.397","10.461","20.349","7.804","6.343","5.833","10.100","7.028","6.246","5.276","0.477","3.042","171.527"
"19","GTD","Alex Riberas","2","2:03.608","6:46.033","Green","Track","12.269","15.889","16.146","24.423","8.141","6.569","6.525","10.764","7.320","6.487","5.441","0.493","3.141","165.960"
"99","GTD","Juergen Haering","3","1:53.745","6:48.397","Green","Track","12.184","15.423","10.856","21.778","7.918","6.416","6.000","10.637","7.177","6.379","5.392","0.486","3.099","168.350"
"66","GTLM","Joey Hand","3","1:44.759","6:52.666","Green","Track","10.963","13.826","9.690","19.196","7.647","6.269","5.740","9.636","6.921","6.188","5.206","0.472","3.005","173.344"
"7","DPi","Alexander Rossi","3","1:36.973","6:53.825","Green","Track","10.168","13.090","8.753","18.574","6.893","5.628","5.233","8.868","6.215","5.650","4.740","0.429","2.732","190.718"
"73","GTD","Patrick Long","3","1:47.394","6:54.767","Green","Track","11.196","14.192","10.110","19.980","7.823","6.375","5.823","9.682","7.037","6.331","5.312","0.480","3.053","170.455"
"31","DPi","Felipe Nasr","4","1:35.694","6:54.903","Green","Track","10.011","12.941","8.632","18.104","6.893","5.627","5.164","8.595","6.228","5.611","4.735","0.428","2.725","191.164"
"47","GTD","Milos Pavlovic","3","1:48.433","6:57.794","Green","Track","11.444","14.304","9.895","20.013","7.873","6.438","5.913","10.053","7.170","6.379","5.368","0.484","3.099","169.046"
"5","DPi","Joao Barbosa","4","1:37.914","6:59.820","Green","Track","10.347","13.188","9.223","18.691","6.924","5.684","5.211","8.748","6.296","5.659","4.755","0.430","2.758","190.275"
"57","GTD","Simona De Silvestro","3","1:49.344","7:01.428","Green","Track","11.466","14.576","9.948","20.473","7.871","6.374","5.885","10.394","7.137","6.334","5.334","0.480","3.072","170.455"
"12","GTD","Townsend Bell","3","1:47.652","7:06.521","Green","Track","11.266","14.293","9.798","20.045","7.828","6.377","5.779","9.937","7.107","6.332","5.331","0.483","3.076","169.396"
"84","DPi","Simon Trummer","4","1:37.726","7:10.353","Green","Track","10.590","13.432","8.792","18.397","6.968","5.694","5.211","8.807","6.237","5.634","4.768","0.431","2.765","189.833"
"14","GTD","Jack Hawksworth","3","1:46.971","7:14.047","Green","Track","11.116","14.205","9.799","19.879","7.840","6.393","5.804","9.682","7.027","6.303","5.340","0.484","3.099","169.046"
"10","DPi","Fernando Alonso","4","1:36.115","7:14.182","Green","Track","9.967","13.088","8.702","18.205","6.885","5.673","5.180","8.644","6.217","5.622","4.753","0.430","2.749","190.275"
"62","GTLM","Alessandro Pier Guidi","3","1:45.049","7:17.119","Green","Track","11.097","14.062","9.581","19.523","7.634","6.211","5.731","9.585","6.841","6.129","5.179","0.470","3.006","174.081"
"81","LMP2","James Allen","4","1:39.153","7:28.140","Green","Track","10.206","13.003","8.893","18.409","7.104","5.824","5.363","9.487","6.671","5.861","4.982","0.453","2.897","180.614"
"11","GTD","Rik Breukers","3","1:48.694","7:29.416","Green","Track","11.307","14.261","10.043","20.439","7.870","6.411","5.839","10.236","7.081","6.318","5.325","0.482","3.082","169.747"
"77","DPi","Timo Bernhard","4","1:39.215","7:31.687","Green","Track","11.105","13.372","8.739","18.836","6.830","5.595","5.223","9.602","6.290","5.626","4.783","0.433","2.781","188.957"
"18","LMP2","Roberto Gonzalez","4","1:39.336","7:32.965","Green","Track","10.493","13.375","8.909","18.804","7.071","5.824","5.362","8.845","6.558","5.804","4.954","0.450","2.887","181.818"
"85","DPi","Rubens Barrichello","4","1:36.657","7:38.839","Green","Track","10.201","12.942","8.692","18.367","6.918","5.715","5.247","8.579","6.328","5.654","4.794","0.435","2.785","188.088"
"52","LMP2","Enzo Guibbert","4","1:41.127","7:40.208","Green","Track","10.945","13.662","9.171","19.274","7.187","5.912","5.461","8.984","6.387","5.789","4.988","0.455","2.912","179.820"
"6","DPi","Juan Pablo Montoya","2","5:35.660","7:49.237","Green","Track","241.406","17.232","9.556","19.976","6.950","5.692","5.350","9.677","6.268","5.594","4.765","0.434","2.760","188.521"
"50","DPi","Kyle Kaiser","4","1:39.698","7:57.696","Green","Track","11.658","13.612","8.766","19.112","6.857","5.668","5.255","8.982","6.205","5.629","4.757","0.433","2.764","188.957"
"13","GTD","Andrea Bertolini","4","1:47.650","7:59.103","Green","Track","11.194","14.242","9.767","20.035","7.811","6.390","5.884","10.124","7.028","6.273","5.329","0.484","3.089","169.046"
"55","DPi","Harry Tincknell","4","1:39.164","7:59.485","Green","Track","10.508","13.133","8.659","19.395","6.934","5.669","5.314","9.702","6.236","5.604","4.795","0.436","2.779","187.656"
"63","GTD","Jeff Westphal","4","1:47.707","8:01.914","Green","Track","11.330","14.229","9.786","20.114","7.796","6.341","5.818","10.078","7.071","6.272","5.308","0.483","3.081","169.396"
