"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"69","GT3P","Dan Hardee","22","2:08.505","46:55.492","Finish","Track","3.459","9.988","13.898","4.300","0.567","17.148","27.295","17.388","22.809","7.777","3.876","144.901"
"27","GT3G","Sebastian Carazo","23","1:55.887","46:56.912","Finish","Track","3.443","9.523","13.535","4.124","0.533","15.880","23.630","15.567","19.531","6.497","3.624","154.145"
"45","GT3P","Charlie Luck","23","1:53.706","47:02.933","Finish","Track","3.380","9.487","12.940","4.003","0.512","15.576","23.560","15.173","19.062","6.470","3.543","160.467"
"56","GT3P","David Baker","23","1:55.881","47:05.605","Finish","Track","3.342","9.615","13.014","3.974","0.506","15.497","23.556","15.194","20.422","7.148","3.613","162.370"
"9","GT3P","Mark Kvamme","23","1:55.103","47:20.323","Finish","Track","3.384","9.655","13.102","3.990","0.510","15.842","23.676","15.186","19.661","6.518","3.579","161.096"
"36","GT3P","Vernon McClure","23","1:54.938","47:20.442","Finish","Track","3.379","9.547","13.251","3.966","0.507","15.820","24.055","15.255","19.327","6.307","3.524","162.049"
"22","GT3G","Bart Collins","22","1:57.871","47:25.101","Finish","Track","3.488","9.606","13.573","4.142","0.530","16.031","24.493","15.649","19.982","6.686","3.691","155.017"
"92","GT3P","Joseph Lombardo","23","1:56.021","47:28.891","Finish","Track","3.431","9.808","13.380","3.991","0.519","15.964","23.942","15.259","19.673","6.559","3.495","158.303"
"65","GT3G","Efrin Castro","23","1:56.276","47:29.607","Finish","Track","3.462","9.596","13.260","3.998","0.528","16.200","24.192","15.677","19.467","6.308","3.588","155.604"
"11","GT3P","Sean McAlister","23","1:55.809","47:29.804","Finish","Track","3.646","9.723","13.238","3.979","0.509","15.905","23.967","15.572","19.385","6.418","3.467","161.413"
"17","GT3G","Curt Swearingin","23","1:57.969","47:32.648","Finish","Track","3.494","9.690","13.277","4.067","0.529","15.474","24.168","17.310","19.785","6.548","3.627","155.310"
"5","GT3G","Rob Ferriol","23","2:00.967","47:34.871","Finish","Track","3.519","9.617","12.988","3.999","0.523","16.084","24.220","19.069","20.416","6.859","3.673","157.092"
"18","GT3G","Richard Edge","23","1:57.969","47:44.331","Finish","Track","3.520","9.828","13.337","4.176","0.537","15.925","24.115","16.576","19.742","6.551","3.662","152.996"
"52","GT3G","Kurt Fazekas","23","1:56.571","47:49.920","Finish","Track","3.431","9.516","13.722","4.163","0.530","15.767","23.939","15.915","19.497","6.468","3.623","155.017"
"4","GT3P","Michael Mennella","21","2:57.459","48:43.412","Finish","Pit","4.868","11.715","19.685","6.254","0.751","21.515","30.832","21.506","27.661","17.809","14.863","109.400"
