"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"93","GS","Mark Siegel","1","3:16.006","3:16.006","Green","Track","0.000","21.045","12.669","25.577","9.001","7.294","6.701","13.407","8.237","6.987","5.646","0.506","3.185","161.696"
"15","GS","Ty Majeski","1","3:25.539","3:25.539","Green","Track","0.000","22.628","11.333","23.199","8.616","6.939","6.537","11.169","7.763","6.849","5.600","0.505","3.223","162.016"
"22","GS","Chase Briscoe","1","3:26.605","3:26.605","Green","Track","0.000","21.939","11.401","23.156","8.673","6.997","6.471","11.325","7.915","6.866","5.609","0.503","3.200","162.660"
"28","GS","Jan Heylen","1","3:26.620","3:26.620","Green","Track","0.000","20.222","12.232","23.604","8.794","6.904","6.653","12.839","8.153","7.296","6.097","0.542","3.451","150.956"
"99","GS","Gary Ferrera","1","3:27.557","3:27.557","Green","Track","0.000","20.896","13.252","27.730","9.627","7.201","7.444","13.492","8.227","7.318","6.568","0.626","4.037","130.700"
"09","GS","Dale Katechis","1","3:28.248","3:28.248","Green","Track","0.000","22.376","13.576","27.022","9.501","7.946","7.533","13.755","8.996","7.992","6.517","0.581","3.788","140.823"
"96","GS","Bruce McKee","1","3:30.966","3:30.966","Green","Track","0.000","22.399","14.155","22.754","8.764","7.073","6.589","11.429","7.876","6.880","5.688","0.512","3.251","159.801"
"46","GS","Owen Trinkler","2","1:54.963","4:10.856","Green","Track","11.947","15.196","10.693","21.276","8.534","6.832","6.249","10.691","7.620","6.713","5.548","0.499","3.165","163.964"
"60","GS","Nate Stacy","2","1:56.169","4:23.719","Green","Track","11.857","15.086","10.710","21.724","8.641","6.985","6.329","10.583","7.825","6.973","5.686","0.510","3.260","160.428"
"59","GS","Kenny Wilden","2","2:00.755","4:24.380","Green","Track","13.069","15.790","11.360","23.230","8.842","6.990","6.561","11.101","7.830","6.793","5.519","0.496","3.174","164.956"
"71","GS","Andrew Davis","2","1:55.208","4:24.496","Green","Track","12.196","15.124","10.601","21.198","8.676","6.952","6.304","10.408","7.786","6.806","5.508","0.493","3.156","165.960"
"77","GS","Alan Brynjolfsson","2","2:00.163","4:29.239","Green","Track","12.221","15.682","10.737","22.148","8.586","8.266","7.501","11.086","7.800","6.800","5.631","0.504","3.201","162.338"
"44","GS","Mike Vess","2","1:58.375","4:31.707","Green","Track","12.941","15.935","11.047","22.391","8.474","6.822","6.246","10.871","7.741","6.694","5.539","0.496","3.178","164.956"
"47","GS","Matt Travis","2","1:58.405","4:31.867","Green","Track","13.015","16.256","10.958","22.161","8.489","6.827","6.264","10.804","7.689","6.727","5.554","0.496","3.165","164.956"
"11","GS","Stefan Rzadzinski","2","1:59.179","4:33.705","Green","Track","12.711","15.808","11.128","22.263","8.544","6.824","6.422","11.647","7.756","6.750","5.617","0.502","3.207","162.984"
"26","GS","Jayson Clunie","2","2:02.366","4:35.116","Green","Track","12.903","15.734","11.283","22.576","8.622","6.957","7.124","12.926","7.940","6.861","5.679","0.509","3.252","160.743"
"35","GS","Dylan Murry","2","1:58.133","4:37.136","Green","Track","12.182","15.683","11.440","23.087","8.501","6.871","6.256","10.476","7.677","6.778","5.525","0.493","3.164","165.960"
"82","GS","James Clay","2","1:56.555","4:39.870","Green","Track","12.316","15.478","10.977","21.611","8.417","6.824","6.366","10.857","7.672","6.740","5.593","0.501","3.203","163.310"
"12","TCR","Ryan Nash","2","2:10.567","4:44.531","Green","Track","14.420","17.250","12.277","24.725","9.227","7.581","6.978","12.043","8.374","7.469","6.145","0.551","3.527","148.490"
"33","GS","Indy Dontje","2","1:58.623","4:46.907","Green","Track","13.982","15.345","11.081","21.929","8.604","6.887","6.266","10.867","7.679","6.750","5.556","0.498","3.179","164.294"
"13","GS","Orey Fidani","2","2:00.150","4:48.247","Green","Track","14.567","15.784","11.093","22.544","8.487","6.797","6.248","10.924","7.640","6.759","5.602","0.501","3.204","163.310"
"54","TCR","Michael Johnson","2","2:07.763","4:55.329","Green","Track","14.074","17.409","12.098","22.788","9.182","7.492","7.003","11.866","8.316","7.396","6.098","0.546","3.495","149.850"
"67","GS","Chris Bellomo","2","2:01.128","4:55.881","Green","Track","12.976","16.178","11.156","23.212","8.657","6.855","6.638","11.685","7.831","6.734","5.539","0.497","3.170","164.624"
"24","GS","Frank Gannett II","2","1:59.910","4:56.708","Green","Track","12.323","15.367","11.209","22.838","8.694","6.978","6.888","11.593","7.845","6.870","5.591","0.503","3.211","162.660"
"89","TCR","Chad Gilsinger","2","2:06.838","4:58.105","Green","Track","13.903","16.260","12.140","23.481","9.153","7.468","7.100","11.605","8.194","7.408","6.067","0.550","3.509","148.760"
"65","GS","Tim Probert","2","2:00.499","4:58.115","Green","Track","12.560","15.423","11.310","22.706","8.802","6.918","6.666","12.073","7.934","6.873","5.549","0.498","3.187","164.294"
"57","GS","Bryce Ward","2","2:00.364","4:58.472","Green","Track","12.747","15.832","11.160","22.411","8.529","6.845","6.715","12.390","7.763","6.814","5.523","0.492","3.143","166.297"
"61","TCR","Gavin Ernstone","2","2:10.057","4:59.452","Green","Track","14.670","17.259","12.085","24.516","9.178","7.410","7.041","12.142","8.318","7.370","6.045","0.544","3.479","150.401"
"10","TCR","Kieron O'Rourke","2","2:08.442","5:06.701","Green","Track","14.121","16.853","0.000","0.000","9.134","7.395","7.018","11.753","8.191","7.304","6.002","0.540","3.464","151.515"
"56","GS","Jeff Mosing","2","1:57.234","5:07.482","Green","Track","13.152","15.459","10.799","21.797","8.631","6.917","6.313","10.696","7.607","6.709","5.508","0.493","3.153","165.960"
"5","TCR","Roy Block","2","2:08.966","5:07.687","Green","Track","14.296","17.044","12.222","24.033","9.109","7.389","7.035","11.910","8.268","7.412","6.151","0.556","3.541","147.155"
"66","GS","Spencer Pumpelly","2","1:57.229","5:12.457","Green","Track","12.463","15.913","10.784","21.768","8.651","6.844","6.296","10.738","7.774","6.806","5.536","0.495","3.161","165.289"
"39","GS","Jeff Westphal","2","1:58.333","5:13.942","Green","Track","12.633","16.208","10.875","21.433","8.592","6.811","6.450","11.524","7.739","6.829","5.565","0.497","3.177","164.624"
"84","TCR","Todd Lamb","2","2:05.723","5:15.193","Green","Track","13.915","16.781","11.713","22.648","8.984","7.418","7.095","11.667","8.065","7.292","6.082","0.551","3.512","148.490"
"4","GS","Ted Giovanis","2","2:05.339","5:15.755","Green","Track","13.700","16.910","11.493","23.587","8.867","6.964","6.852","12.764","7.993","6.868","5.624","0.504","3.213","162.338"
"2","GS","Rodrigo Sales","2","2:02.864","5:16.307","Green","Track","13.989","17.524","11.995","22.686","8.587","6.909","6.243","11.271","7.745","6.753","5.524","0.496","3.142","164.956"
"93","GS","Mark Siegel","2","2:03.630","5:19.636","Green","Track","13.440","16.350","11.762","23.787","8.646","6.940","6.350","12.206","7.939","6.879","5.627","0.506","3.198","161.696"
"15","GS","Ty Majeski","2","1:54.683","5:20.222","Green","Track","12.179","15.030","10.682","21.093","8.579","6.889","6.242","10.265","7.665","6.807","5.562","0.499","3.191","163.964"
"22","GS","Chase Briscoe","2","1:55.918","5:22.523","Green","Track","11.960","15.456","10.701","21.269","8.562","6.963","6.347","10.660","7.816","6.833","5.629","0.505","3.217","162.016"
"28","GS","Jan Heylen","2","1:58.395","5:25.015","Green","Track","12.941","15.660","11.181","22.152","8.539","6.834","6.239","11.122","7.740","6.749","5.577","0.498","3.163","164.294"
"99","GS","Gary Ferrera","2","2:03.068","5:30.625","Green","Track","14.894","16.042","11.211","23.163","9.146","7.002","6.322","11.627","7.737","6.718","5.516","0.499","3.191","163.964"
"09","GS","Dale Katechis","2","2:06.715","5:34.963","Green","Track","15.222","16.914","11.692","23.918","8.800","6.990","6.722","12.094","7.955","6.907","5.686","0.515","3.300","158.870"
"96","GS","Bruce McKee","2","2:11.972","5:42.938","Green","Pit","12.837","15.840","10.741","22.046","8.581","6.878","6.351","10.700","7.702","6.777","9.058","0.000","0.000","0.000"
"46","GS","Owen Trinkler","3","1:54.783","6:05.639","Green","Track","11.769","15.191","10.651","21.246","8.636","6.851","6.213","10.526","7.749","6.729","5.550","0.496","3.176","164.956"
"60","GS","Nate Stacy","3","1:54.772","6:18.491","Green","Track","11.808","14.849","10.580","21.152","8.583","6.964","6.274","10.487","7.804","6.904","5.623","0.506","3.238","161.696"
"71","GS","Andrew Davis","3","1:55.064","6:19.560","Green","Track","11.857","15.033","10.584","21.359","8.684","6.988","6.244","10.283","7.810","6.889","5.606","0.503","3.224","162.660"
"59","GS","DJ Randall","3","1:58.127","6:22.507","Green","Track","12.549","15.462","10.999","21.932","8.612","7.006","6.350","11.083","7.877","6.891","5.627","0.506","3.233","161.696"
"47","GS","Matt Travis","3","1:56.317","6:28.184","Green","Track","12.411","15.310","10.852","21.730","8.536","6.825","6.277","10.668","7.658","6.728","5.608","0.503","3.211","162.660"
"44","GS","Mike Vess","3","1:57.993","6:29.700","Green","Track","12.182","15.359","11.074","22.948","8.592","6.814","6.229","11.007","7.826","6.727","5.555","0.498","3.182","164.294"
"11","GS","Stefan Rzadzinski","3","1:56.325","6:30.030","Green","Track","12.107","15.256","10.786","21.908","8.599","6.859","6.253","10.891","7.717","6.717","5.556","0.497","3.179","164.624"
"35","GS","Dylan Murry","3","1:55.041","6:32.177","Green","Track","11.748","15.018","10.573","21.540","8.508","6.820","6.459","10.623","7.661","6.831","5.573","0.499","3.188","163.964"
"26","GS","Jayson Clunie","3","1:57.275","6:32.391","Green","Track","12.317","15.436","10.922","21.886","8.502","6.863","6.369","10.845","7.789","6.874","5.690","0.512","3.270","159.801"
"82","GS","James Clay","3","1:55.248","6:35.118","Green","Track","12.161","15.438","10.849","21.427","8.343","6.765","6.294","10.537","7.509","6.680","5.560","0.498","3.187","164.294"
"77","GS","Alan Brynjolfsson","3","2:10.252","6:39.491","Green","Track","12.267","15.256","10.602","34.242","9.765","7.095","6.327","10.835","7.792","6.773","5.601","0.501","3.196","163.310"
"33","GS","Indy Dontje","3","1:56.116","6:43.023","Green","Track","12.106","15.177","10.862","21.666","8.548","6.883","6.247","10.934","7.662","6.766","5.574","0.500","3.191","163.636"
"13","GS","Orey Fidani","3","1:59.509","6:47.756","Green","Track","14.123","15.663","11.238","22.403","8.491","6.822","6.328","10.860","7.613","6.686","5.577","0.501","3.204","163.310"
"12","TCR","Ryan Nash","3","2:06.751","6:51.282","Green","Track","13.641","16.958","11.473","23.762","9.066","7.409","6.982","11.658","8.271","7.386","6.085","0.547","3.513","149.576"
"67","GS","Chris Bellomo","3","1:59.819","6:55.700","Green","Track","13.265","15.959","10.895","22.415","8.594","6.845","6.314","11.569","7.847","6.840","5.585","0.501","3.190","163.310"
"24","GS","Frank Gannett II","3","1:59.156","6:55.864","Green","Track","13.025","15.780","10.989","22.213","8.686","6.984","6.392","11.080","7.753","6.846","5.659","0.510","3.239","160.428"
"65","GS","Tim Probert","3","1:58.034","6:56.149","Green","Track","12.230","15.961","11.134","22.204","8.694","6.951","6.246","10.805","7.678","6.800","5.608","0.504","3.219","162.338"
"57","GS","Bryce Ward","3","1:59.762","6:58.234","Green","Track","12.926","15.826","12.101","22.239","8.564","6.867","6.412","11.200","7.666","6.746","5.538","0.497","3.180","164.624"
"89","TCR","Chad Gilsinger","3","2:00.528","6:58.633","Green","Track","12.542","15.903","11.059","22.282","9.000","7.347","6.709","10.325","8.011","7.245","6.040","0.549","3.516","149.031"
"54","TCR","Michael Johnson","3","2:05.746","7:01.075","Green","Track","14.168","16.725","12.346","22.333","9.108","7.452","6.820","11.275","8.209","7.305","5.997","0.540","3.468","151.515"
"56","GS","Jeff Mosing","3","1:57.006","7:04.488","Green","Track","12.716","15.328","10.702","21.447","8.565","6.868","6.309","11.251","7.780","6.806","5.560","0.498","3.176","164.294"
"61","TCR","Gavin Ernstone","3","2:06.454","7:05.906","Green","Track","14.789","16.343","11.339","23.319","9.204","7.432","6.790","11.715","8.217","7.304","5.992","0.542","3.468","150.956"
"66","GS","Spencer Pumpelly","3","1:54.518","7:06.975","Green","Track","11.821","15.120","10.684","21.446","8.441","6.808","6.200","10.483","7.653","6.694","5.525","0.495","3.148","165.289"
"39","GS","Jeff Westphal","3","1:54.756","7:08.698","Green","Track","11.817","15.022","10.559","20.910","8.432","6.789","6.286","11.265","7.714","6.777","5.529","0.495","3.161","165.289"
"10","TCR","Kieron O'Rourke","3","2:03.453","7:10.154","Green","Track","13.145","16.304","11.362","22.898","9.069","7.334","6.728","11.352","8.103","7.238","5.945","0.536","3.439","152.646"
"5","TCR","Roy Block","3","2:03.806","7:11.493","Green","Track","13.153","16.099","11.667","22.324","9.007","7.405","7.024","11.438","8.105","7.366","6.129","0.552","3.537","148.221"
"2","GS","Rodrigo Sales","3","1:58.534","7:14.841","Green","Track","13.024","15.674","11.079","22.174","8.632","6.995","6.229","10.858","7.757","6.829","5.594","0.499","3.190","163.964"
"84","TCR","Todd Lamb","3","2:02.087","7:17.280","Green","Track","13.077","15.922","11.454","22.234","8.921","7.374","6.889","10.999","7.983","7.194","6.011","0.544","3.485","150.401"
"15","GS","Ty Majeski","3","1:58.115","7:18.337","Green","Track","12.911","15.757","10.698","21.281","8.525","6.821","6.344","11.873","7.931","6.803","5.538","0.494","3.139","165.624"
"4","GS","Ted Giovanis","3","2:02.596","7:18.351","Green","Track","13.355","16.776","11.334","23.110","8.745","6.948","6.363","11.955","7.937","6.810","5.578","0.497","3.188","164.624"
"22","GS","Chase Briscoe","3","1:55.902","7:18.425","Green","Track","11.938","15.288","11.296","21.469","8.581","6.928","6.270","10.548","7.754","6.712","5.481","0.489","3.148","167.317"
"28","GS","Fred Poordad","3","1:57.587","7:22.602","Green","Track","12.127","15.305","10.963","21.870","8.501","6.771","6.454","11.825","7.790","6.723","5.577","0.498","3.183","164.294"
"93","GS","Mark Siegel","3","2:03.257","7:22.893","Green","Track","13.272","15.858","12.297","23.690","8.603","6.945","6.475","11.664","7.862","6.881","5.666","0.535","3.509","152.931"
"99","GS","Gary Ferrera","3","2:00.893","7:31.518","Green","Track","13.416","15.879","11.228","22.820","8.714","6.911","6.297","11.903","7.740","6.739","5.536","0.501","3.209","163.310"
"09","GS","Dale Katechis","3","2:01.601","7:36.564","Green","Track","13.152","16.096","11.618","23.185","8.684","6.901","6.435","11.515","7.772","6.794","5.650","0.512","3.287","159.801"
"46","GS","Owen Trinkler","4","1:54.544","8:00.183","Green","Track","11.754","15.163","10.653","21.218","8.517","6.851","6.223","10.494","7.661","6.729","5.572","0.501","3.208","163.310"
"60","GS","Nate Stacy","4","1:55.002","8:13.493","Green","Track","11.769","15.035","10.629","21.198","8.605","6.972","6.297","10.451","7.794","6.887","5.622","0.505","3.238","162.016"
"59","GS","DJ Randall","4","1:57.713","8:20.220","Green","Track","12.350","15.485","10.898","21.909","8.642","6.981","6.308","10.968","7.881","6.896","5.643","0.507","3.245","161.377"
"47","GS","Jason Hart","4","1:55.079","8:23.263","Green","Track","11.802","15.197","10.639","21.508","8.483","6.796","6.255","10.597","7.686","6.751","5.638","0.505","3.222","162.016"
"44","GS","Mike Vess","4","1:56.936","8:26.636","Green","Track","12.160","15.371","10.917","22.203","8.500","6.786","6.236","11.006","7.782","6.724","5.566","0.498","3.187","164.294"
"35","GS","Dylan Murry","4","1:55.157","8:27.334","Green","Track","11.692","15.023","10.634","22.042","8.641","6.888","6.235","10.432","7.620","6.732","5.540","0.499","3.179","163.964"
"26","GS","Jayson Clunie","4","1:55.797","8:28.188","Green","Track","12.041","15.214","10.696","21.688","8.450","6.803","6.381","10.709","7.686","6.772","5.625","0.504","3.228","162.338"
"82","GS","James Clay","4","1:54.781","8:29.899","Green","Track","12.210","15.125","10.694","21.396","8.413","6.767","6.279","10.533","7.502","6.660","5.537","0.496","3.169","164.956"
"11","GS","Stefan Rzadzinski","4","2:04.251","8:34.281","Green","Track","12.157","15.380","10.917","24.437","11.275","7.964","7.081","11.296","7.735","6.731","5.598","0.501","3.179","163.310"
"77","GS","Alan Brynjolfsson","4","1:55.918","8:35.409","Green","Track","12.286","15.318","10.764","21.801","8.625","6.866","6.229","10.493","7.656","6.689","5.543","0.495","3.153","165.289"
"33","GS","Indy Dontje","4","1:55.222","8:38.245","Green","Track","12.109","15.238","10.728","21.333","8.524","6.869","6.245","10.604","7.608","6.730","5.557","0.500","3.177","163.636"
"13","GS","Orey Fidani","4","1:58.171","8:45.927","Green","Track","12.092","15.268","10.944","23.282","8.443","6.792","6.246","11.223","7.810","6.735","5.612","0.503","3.221","162.660"
"24","GS","Frank Gannett II","4","1:59.038","8:54.902","Green","Track","12.684","15.631","11.731","22.033","8.606","6.961","6.421","10.907","7.722","6.892","5.671","0.511","3.268","160.114"
"67","GS","Chris Bellomo","4","1:59.933","8:55.633","Green","Track","12.458","15.998","11.576","23.082","8.566","6.821","6.402","11.391","7.753","6.707","5.526","0.495","3.158","165.289"
"12","TCR","Ryan Nash","4","2:04.736","8:56.018","Green","Track","13.277","16.190","11.518","23.081","9.141","7.471","6.815","11.489","8.211","7.375","6.108","0.550","3.510","148.760"
"65","GS","Tim Probert","4","2:00.667","8:56.816","Green","Track","12.806","15.857","11.662","22.957","8.661","6.889","6.578","11.449","7.752","6.793","5.578","0.500","3.185","163.636"
"57","GS","Bryce Ward","4","1:58.996","8:57.230","Green","Track","12.329","15.291","11.123","22.737","8.516","6.841","6.353","12.175","7.670","6.750","5.551","0.496","3.164","164.956"
"56","GS","Jeff Mosing","4","1:55.347","8:59.835","Green","Track","12.377","15.188","10.695","21.412","8.619","6.921","6.242","10.482","7.579","6.682","5.503","0.496","3.151","164.956"
"66","GS","Spencer Pumpelly","4","1:55.324","9:02.299","Green","Track","12.272","15.162","10.554","21.685","8.517","6.802","6.197","10.559","7.674","6.754","5.510","0.491","3.147","166.636"
"39","GS","Jeff Westphal","4","1:54.516","9:03.214","Green","Track","11.734","14.870","0.000","0.000","8.508","6.854","6.216","10.468","7.637","6.973","5.649","0.502","3.198","162.984"
"54","TCR","Michael Johnson","4","2:02.569","9:03.644","Green","Track","12.835","16.053","11.400","22.288","9.135","7.461","6.830","11.163","8.150","7.256","5.980","0.542","3.476","150.956"
"61","TCR","Gavin Ernstone","4","2:04.032","9:09.938","Green","Track","12.906","16.256","11.705","22.930","9.100","7.378","6.712","11.539","8.215","7.285","5.994","0.542","3.470","150.956"
"2","GS","Rodrigo Sales","4","1:57.628","9:12.469","Green","Track","11.963","15.696","11.404","22.232","8.544","6.870","6.230","10.826","7.717","6.881","5.572","0.500","3.193","163.636"
"15","GS","Ty Majeski","4","1:54.558","9:12.895","Green","Track","12.090","15.173","10.651","21.177","8.544","6.875","6.219","10.191","7.654","6.792","5.526","0.497","3.169","164.624"
"10","TCR","Kieron O'Rourke","4","2:03.242","9:13.396","Green","Track","12.849","16.039","11.374","23.213","9.233","7.411","6.723","11.137","8.109","7.228","5.947","0.538","3.441","152.078"
"22","GS","Chase Briscoe","4","1:57.273","9:15.698","Green","Track","12.398","15.472","11.214","21.745","8.635","6.920","6.343","10.594","7.774","6.828","5.628","0.506","3.216","161.696"
"84","TCR","Todd Lamb","4","2:01.693","9:18.973","Green","Track","12.701","16.054","11.311","22.560","8.934","7.301","6.823","10.798","7.987","7.190","6.009","0.544","3.481","150.401"
"28","GS","Fred Poordad","4","1:57.745","9:20.347","Green","Track","12.200","15.375","10.814","22.106","8.876","6.929","6.345","11.369","7.735","6.742","5.581","0.500","3.173","163.636"
"4","GS","Ted Giovanis","4","2:03.133","9:21.484","Green","Track","13.773","16.331","11.318","23.258","8.823","6.967","6.442","12.239","7.871","6.808","5.594","0.506","3.203","161.696"
"93","GS","Mark Siegel","4","1:59.305","9:22.198","Green","Track","13.392","15.421","11.012","22.511","8.605","6.941","6.301","11.363","7.781","6.771","5.547","0.496","3.164","164.956"
"99","GS","Gary Ferrera","4","1:59.095","9:30.613","Green","Track","12.424","15.735","11.139","22.640","8.612","6.869","6.277","11.713","7.724","6.726","5.532","0.501","3.203","163.310"
"09","GS","Dale Katechis","4","2:02.214","9:38.778","Green","Track","12.964","16.203","11.485","22.598","8.676","7.082","6.712","12.312","7.847","6.835","5.689","0.511","3.300","160.114"
"96","GS","Sydney McKee","3","3:59.480","9:42.418","Green","Track","125.130","20.758","11.736","23.685","8.726","6.921","6.395","11.889","7.942","6.854","5.679","0.510","3.255","160.428"
"47","GS","Jason Hart","5","1:56.594","10:19.857","Green","Track","11.866","15.148","10.648","22.578","8.609","6.863","6.280","10.806","7.699","6.739","5.626","0.505","3.227","162.016"
"35","GS","Dylan Murry","5","1:54.641","10:21.975","Green","Track","11.810","15.095","10.634","21.356","8.527","6.845","6.241","10.467","7.607","6.749","5.590","0.501","3.219","163.310"
"59","GS","DJ Randall","5","2:02.103","10:22.323","Green","Track","12.914","15.454","10.814","25.345","8.702","6.922","6.470","11.179","7.872","6.950","5.709","0.512","3.260","159.801"
"60","GS","Nate Stacy","5","2:09.541","10:23.034","Green","Pit","11.970","14.987","10.662","21.477","8.637","6.963","6.304","10.566","7.657","6.803","9.854","0.000","0.000","0.000"
"82","GS","James Clay","5","1:55.144","10:25.043","Green","Track","12.147","15.190","10.691","21.570","8.382","6.775","6.281","10.489","7.605","6.767","5.568","0.498","3.181","164.294"
"44","GS","Mike Vess","5","1:58.776","10:25.412","Green","Track","12.340","16.412","11.000","22.347","8.530","6.776","6.218","10.966","7.877","6.765","5.750","0.516","3.279","158.562"
"26","GS","Jayson Clunie","5","1:57.948","10:26.136","Green","Track","11.946","15.496","11.076","22.509","8.573","6.887","6.493","10.988","7.806","6.805","5.645","0.505","3.219","162.016"
"11","GS","Stefan Rzadzinski","5","1:56.407","10:30.688","Green","Track","12.619","15.263","10.818","21.613","8.482","6.819","6.295","10.852","7.667","6.699","5.589","0.500","3.191","163.636"
"77","GS","Alan Brynjolfsson","5","1:56.105","10:31.514","Green","Track","11.833","15.400","10.716","21.875","8.591","6.841","6.208","10.992","7.728","6.716","5.552","0.496","3.157","164.956"
"33","GS","Indy Dontje","5","1:55.314","10:33.559","Green","Track","12.010","15.090","10.774","21.449","8.534","6.859","6.250","10.738","7.652","6.732","5.551","0.499","3.176","163.964"
