"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"10","DPi","Jordan Taylor","2","6:57.127","9:13.301","Green","Pit","12.849","13.751","9.372","20.101","7.122","5.808","6.540","10.323","6.351","5.672","8.271","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","3","1:48.670","9:17.422","Green","Track","11.746","14.600","10.120","20.090","7.816","6.401","6.012","9.987","6.971","6.186","5.230","0.475","3.036","172.249"
"911","GTLM","Patrick Pilet","3","1:48.465","9:18.264","Green","Track","11.683","14.048","10.199","20.128","7.832","6.341","6.055","10.311","6.990","6.208","5.189","0.473","3.008","172.977"
"96","GTD","Bill Auberlen","2","6:49.223","9:19.087","Green","Track","306.293","18.204","10.177","20.593","8.028","6.552","6.094","10.266","7.274","6.474","5.540","0.506","3.222","161.696"
"63","GTD","Toni Vilander","3","1:48.490","9:19.282","Green","Track","11.310","14.454","10.000","19.985","7.937","6.441","5.972","10.157","7.067","6.259","5.319","0.481","3.108","170.100"
"5","DPi","Filipe Albuquerque","5","1:37.542","9:22.174","Green","Track","10.351","12.839","8.840","18.582","7.036","5.750","5.293","8.920","6.302","5.626","4.787","0.446","2.780","183.449"
"24","GTLM","John Edwards","2","6:34.891","9:24.941","Green","Track","293.795","17.086","10.146","20.211","7.950","6.559","6.082","10.401","7.135","6.381","5.455","0.499","3.191","163.964"
"84","DPi","Stephen Simpson","5","1:41.439","9:33.737","Green","Track","10.636","13.863","9.573","19.446","7.153","5.811","5.492","9.337","6.367","5.688","4.818","0.438","2.817","186.800"
"77","DPi","Oliver Jarvis","5","1:40.670","9:36.753","Green","Track","10.117","13.022","10.415","19.135","7.002","5.677","5.481","9.967","6.258","5.579","4.776","0.438","2.807","186.800"
"62","GTLM","Miguel Molina","3","1:49.842","9:38.799","Green","Track","12.498","14.425","9.995","20.467","7.815","6.399","5.963","10.276","6.978","6.203","5.277","0.479","3.062","170.810"
"52","LMP2","Matthew McMurry","2","2:12.896","9:39.479","Green","Track","31.845","18.528","10.569","20.968","7.571","6.170","5.846","10.078","6.732","5.936","5.127","0.468","3.003","174.825"
"11","GTD","Christian Engelhart","5","1:48.567","9:45.539","Green","Track","11.315","14.208","10.013","20.194","7.993","6.515","5.940","9.917","7.158","6.340","5.364","0.487","3.123","168.004"
"9","GTD","Scott Hargrove","4","1:59.233","9:47.708","Green","Track","13.645","15.806","11.566","22.398","8.235","6.677","6.985","11.025","7.270","6.469","5.477","0.496","3.184","164.956"
"85","DPi","Tristan Vautier","1","9:49.187","9:49.187","Green","Track","832.534","18.163","11.594","21.356","7.238","5.913","5.720","10.144","6.484","5.739","4.876","0.445","2.848","183.861"
"50","DPi","Will Owen","5","1:39.104","10:04.153","Green","Track","10.292","13.711","8.949","18.898","7.098","5.812","5.344","8.889","6.275","5.655","4.871","0.443","2.855","184.691"
"44","GTD","John Potter","2","7:32.173","10:04.507","Green","Track","347.124","17.671","11.143","21.376","8.240","6.727","6.109","10.631","7.417","6.535","5.499","0.501","3.200","163.310"
"3","GTLM","Jan Magnussen","2","2:14.301","10:04.793","Green","Track","32.327","17.598","10.785","20.729","7.918","6.472","6.057","10.162","7.067","6.283","5.319","0.483","3.101","169.396"
"31","DPi","Felipe Nasr","5","1:36.781","10:05.897","Green","Track","10.252","13.001","8.808","18.471","6.996","5.766","5.281","8.404","6.213","5.605","4.769","0.434","2.770","188.521"
"29","GTD","Daniel Morad","4","2:00.713","10:45.639","Red","Pit","11.448","14.230","9.915","20.045","8.006","6.553","5.960","9.790","7.175","6.403","8.349","0.000","0.000","0.000"
"14","GTD","Jack Hawksworth","5","2:02.025","10:48.595","Red","Pit","11.365","14.280","9.949","20.136","8.018","6.550","5.944","9.761","7.141","6.373","8.969","0.000","0.000","0.000"
"8","GTD","Parker Chase","5","2:08.436","10:56.108","Red","Pit","11.594","14.484","10.195","20.958","8.115","6.573","5.960","10.253","7.247","6.407","10.871","0.000","0.000","0.000"
"46","GTD","Emanuele Busnelli","4","2:18.362","11:10.246","Red","Pit","12.320","14.875","10.779","22.532","8.868","7.290","7.003","12.549","8.198","8.141","11.938","0.000","0.000","0.000"
"25","GTLM","Tom Blomqvist","2","8:03.500","11:14.765","Red","Pit","354.239","18.379","11.085","22.388","7.981","6.525","6.445","11.823","8.170","8.456","13.939","0.000","0.000","0.000"
"12","GTD","Townsend Bell","4","2:10.615","11:16.842","Red","Pit","11.474","14.436","9.916","20.130","7.985","6.556","6.156","12.096","7.585","7.032","12.740","0.000","0.000","0.000"
"71","GTD","Maximilian Buhk","5","2:07.264","11:18.527","Red","Pit","11.551","14.167","9.968","20.659","7.911","6.470","6.410","11.528","7.325","6.418","11.267","0.000","0.000","0.000"
"73","GTD","Matt Campbell","3","2:37.453","11:36.004","Red","Pit","16.442","18.060","12.410","25.113","9.789","8.851","9.423","13.587","8.850","8.702","12.278","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","4","2:20.087","11:37.509","Red","Pit","11.273","14.164","9.891","19.937","8.651","8.934","9.402","13.306","9.357","8.696","12.856","0.000","0.000","0.000"
"911","GTLM","Patrick Pilet","4","2:21.041","11:39.305","Red","Pit","11.240","14.046","9.805","20.064","8.356","9.386","9.589","13.043","9.610","8.840","13.226","0.000","0.000","0.000"
"63","GTD","Toni Vilander","4","2:22.703","11:41.985","Red","Pit","11.214","14.242","9.864","20.230","8.025","8.956","9.904","12.825","9.581","9.016","14.038","0.000","0.000","0.000"
"96","GTD","Bill Auberlen","3","2:24.083","11:43.170","Red","Pit","12.546","14.350","10.185","20.156","7.839","8.742","10.377","12.256","9.576","9.136","15.287","0.000","0.000","0.000"
"24","GTLM","John Edwards","3","2:19.608","11:44.549","Red","Pit","11.326","14.022","9.853","19.833","7.924","7.341","9.108","11.824","9.703","9.665","14.840","0.000","0.000","0.000"
"84","DPi","Stephen Simpson","6","2:11.849","11:45.586","Red","Pit","10.543","13.312","8.967","19.823","7.140","5.814","6.437","11.813","9.399","9.757","14.682","0.000","0.000","0.000"
"77","DPi","Oliver Jarvis","6","2:10.287","11:47.040","Red","Pit","10.217","13.047","8.665","20.395","7.813","6.876","7.833","11.675","7.689","8.309","14.307","0.000","0.000","0.000"
"10","DPi","Jordan Taylor","3","2:35.582","11:48.883","Red","Pit","31.736","16.767","9.498","19.638","7.072","6.047","7.824","11.896","7.595","8.374","15.712","0.000","0.000","0.000"
"62","GTLM","Miguel Molina","4","2:13.506","11:52.305","Red","Pit","11.511","14.234","10.038","21.148","8.003","6.486","6.816","12.069","8.299","6.738","14.621","0.000","0.000","0.000"
"11","GTD","Christian Engelhart","6","2:10.197","11:55.736","Red","Pit","11.402","14.483","10.076","20.717","8.106","6.588","6.273","11.470","7.333","6.400","13.450","0.000","0.000","0.000"
"85","DPi","Tristan Vautier","2","2:08.967","11:58.154","Red","Pit","11.840","13.349","9.475","19.507","7.864","6.419","6.619","11.313","7.199","6.623","14.392","0.000","0.000","0.000"
"9","GTD","Scott Hargrove","5","2:19.567","12:07.275","Red","Pit","13.218","15.527","12.500","22.600","9.164","7.649","7.330","11.282","7.582","7.055","11.750","0.000","0.000","0.000"
"50","DPi","Will Owen","6","2:04.129","12:08.282","Red","Pit","10.354","13.244","8.823","18.538","7.204","6.926","7.082","11.189","7.613","7.023","12.516","0.000","0.000","0.000"
"44","GTD","John Potter","3","2:06.189","12:10.696","Red","Pit","11.727","14.448","10.181","20.305","8.147","6.648","6.050","10.856","7.360","6.479","10.100","0.000","0.000","0.000"
"3","GTLM","Jan Magnussen","3","2:06.921","12:11.714","Red","Pit","11.877","14.435","10.447","20.087","7.885","6.644","6.410","10.787","7.170","6.533","10.648","0.000","0.000","0.000"
"33","GTD","Jeroen Bleekemolen","3","8:13.661","17:03.810","Green","Pit","11.994","15.475","10.760","21.486","8.408","6.703","6.157","11.815","7.491","6.472","9.142","0.000","0.000","0.000"
"57","GTD","Katherine Legge","2","13:44.898","17:05.581","Green","Pit","14.284","16.772","10.811","21.913","8.020","6.486","6.284","11.506","7.194","6.343","8.795","0.000","0.000","0.000"
"66","GTLM","Dirk Mueller","2","7:56.554","17:06.042","Green","Pit","11.916","14.439","10.153","20.452","7.904","6.408","6.386","11.775","7.256","6.314","10.972","0.000","0.000","0.000"
"48","GTD","Bryan Sellers","4","8:09.836","17:06.851","Green","Pit","11.516","14.179","10.037","20.103","8.144","6.609","6.068","10.307","7.231","6.445","9.603","0.000","0.000","0.000"
"5","DPi","Filipe Albuquerque","6","7:46.740","17:08.914","Green","Pit","10.612","13.531","9.096","19.762","8.173","9.037","9.928","12.618","9.598","9.161","14.728","0.000","0.000","0.000"
"52","LMP2","Matthew McMurry","3","7:31.212","17:10.691","Green","Pit","12.054","13.785","10.276","20.679","7.848","6.463","6.885","11.924","8.442","6.867","15.760","0.000","0.000","0.000"
"31","DPi","Felipe Nasr","6","8:08.073","18:13.970","Green","Pit","11.399","14.362","10.187","20.309","7.585","6.875","6.446","11.865","7.796","6.022","10.285","0.000","0.000","0.000"
"10","DPi","Jordan Taylor","4","6:58.291","18:47.174","Green","Track","324.227","16.431","9.725","19.655","7.094","5.790","5.637","9.569","6.414","5.681","4.810","0.438","2.820","186.800"
"29","GTD","Daniel Morad","5","8:01.796","18:47.435","Green","Track","381.412","16.491","10.198","20.387","8.158","6.622","6.027","9.804","7.204","6.424","5.429","0.490","3.150","166.976"
"912","GTLM","Earl Bamber","5","7:11.304","18:48.813","Green","Track","331.710","16.559","10.267","20.531","7.827","6.369","6.156","10.018","6.954","6.200","5.214","0.473","3.026","172.977"
"911","GTLM","Patrick Pilet","5","7:10.462","18:49.767","Green","Track","330.725","16.325","10.201","20.655","7.860","6.396","6.391","10.066","7.021","6.192","5.159","0.470","3.001","174.081"
"24","GTLM","John Edwards","4","7:08.746","18:53.295","Green","Track","327.155","16.605","10.011","20.010","7.917","6.546","7.471","10.455","7.103","6.371","5.432","0.496","3.174","164.956"
"14","GTD","Jack Hawksworth","5","7:48.264","19:05.106","Green","Track","393.086","19.752","10.260","20.252","8.067","6.606","6.006","9.740","7.162","6.415","5.467","0.498","3.200","164.294"
"11","GTD","Christian Engelhart","7","7:10.745","19:06.481","Green","Track","328.394","18.043","10.190","20.740","8.071","6.601","5.972","10.142","7.217","6.380","5.384","0.488","3.123","167.660"
"12","GTD","Townsend Bell","6","8:19.938","19:08.533","Green","Track","368.039","18.285","10.101","20.851","8.059","6.641","6.745","10.277","7.199","6.411","5.433","0.494","3.156","165.624"
"50","DPi","Will Owen","7","7:00.232","19:08.514","Green","Track","326.046","16.669","9.999","20.147","7.059","5.790","5.367","9.023","6.319","5.705","4.834","0.440","2.834","185.950"
"96","GTD","Bill Auberlen","4","7:26.334","19:09.504","Green","Track","345.460","16.849","10.592","20.396","7.960","6.520","5.954","9.928","7.252","6.352","5.405","0.494","3.172","165.624"
"62","GTLM","Miguel Molina","5","7:19.924","19:12.229","Green","Track","338.209","17.208","11.039","20.648","7.862","6.394","6.012","10.448","7.031","6.239","5.288","0.481","3.065","170.100"
"5","DPi","Filipe Albuquerque","7","2:09.432","19:18.346","Green","Track","34.211","16.741","9.773","19.443","7.048","5.839","5.784","10.399","6.427","5.696","4.826","0.439","2.806","186.374"
"66","GTLM","Dirk Mueller","3","2:13.668","19:19.710","Green","Track","33.169","17.172","10.172","20.393","7.885","6.407","5.898","10.302","7.155","6.287","5.285","0.478","3.065","171.168"
"33","GTD","Jeroen Bleekemolen","4","2:17.334","19:21.144","Green","Track","31.690","18.560","10.879","21.705","8.104","6.503","6.037","11.160","7.345","6.393","5.349","0.485","3.124","168.697"
"88","GTD","Frederic Vervisch","1","19:21.276","19:21.276","Green","Track","0.000","23.262","14.119","24.418","8.488","6.912","6.684","12.586","7.670","6.652","5.595","0.507","3.225","161.377"
"52","LMP2","Matthew McMurry","4","2:10.985","19:21.676","Green","Track","33.195","17.054","10.703","20.304","7.268","5.983","5.773","9.874","6.525","5.852","5.043","0.459","2.952","178.253"
"48","GTD","Bryan Sellers","5","2:14.881","19:21.732","Green","Track","32.923","17.219","10.360","20.247","8.082","6.657","6.052","10.464","7.227","6.455","5.503","0.501","3.191","163.310"
"55","DPi","Jonathan Bomarito","4","13:07.548","19:23.345","Green","Track","693.615","16.379","10.227","19.728","6.906","5.723","5.401","9.551","6.304","5.629","0.000","0.000","2.788","0.000"
"71","GTD","Dominik Baumann","6","8:09.257","19:27.784","Green","Track","386.182","17.687","10.674","21.014","7.997","6.536","6.056","10.460","7.144","6.412","5.435","0.494","3.166","165.624"
"8","GTD","Parker Chase","6","8:32.527","19:28.635","Green","Track","406.605","17.885","11.822","21.791","8.276","6.614","6.089","10.643","7.273","6.459","5.433","0.491","3.146","166.636"
"73","GTD","Matt Campbell","4","7:56.905","19:32.909","Green","Track","351.296","20.797","13.592","24.710","8.981","7.538","8.036","12.888","7.743","7.462","7.724","1.006","5.132","81.330"
"44","GTD","John Potter","4","7:35.713","19:46.409","Green","Track","352.398","17.059","10.834","20.881","8.217","6.669","6.090","10.817","7.226","6.419","5.421","0.496","3.186","164.956"
"51","GTD","Pedro Lamy","1","20:01.041","20:01.041","Green","Pit","170.454","19.840","11.820","24.125","8.259","6.532","6.356","11.868","7.388","6.442","10.134","0.000","0.000","0.000"
