"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"67","GTLM","Richard Westbrook","1","3:09.776","3:09.776","Green","Pit","518.208","11.491","28.158","17.023","29.262","9.642","19.156","0.547","11.730","3.517","10.169","154.978","49.112"
"911","GTLM","Patrick Pilet","1","3:11.673","3:11.673","Green","Pit","0.000","11.596","31.471","17.493","31.408","10.548","19.453","0.634","13.451","3.711","10.457","133.711","46.545"
"29","GTD","Christopher Mies","1","3:12.355","3:12.355","Green","Track","25.325","12.931","29.722","16.997","28.908","9.836","19.131","0.574","12.163","1.543","2.867","147.688","111.942"
"66","GTLM","Joey Hand","1","3:13.991","3:13.991","Green","Pit","0.000","11.600","28.424","17.445","31.316","10.282","20.037","0.575","12.122","3.990","10.191","147.431","43.290"
"3","GTLM","Mike Rockenfeller","1","3:16.970","3:16.970","Green","Pit","0.000","11.617","29.635","16.726","29.221","10.333","19.492","0.556","12.487","4.368","11.441","152.469","39.544"
"57","GTD","Katherine Legge","1","3:18.295","3:18.295","Green","Pit","0.000","11.340","31.577","17.775","31.018","10.421","20.752","0.789","14.871","4.172","11.126","107.443","41.402"
"4","GTLM","Tommy Milner","1","3:19.272","3:19.272","Green","Pit","0.000","11.402","29.701","17.259","29.149","9.750","19.406","0.636","14.091","4.544","11.103","133.290","38.012"
"71","GTD","Maximilian Buhk","1","3:21.274","3:21.274","Green","Track","0.000","0.000","0.000","17.779","29.549","10.097","23.347","0.659","12.251","1.504","2.827","128.638","114.845"
"33","GTD","Jeroen Bleekemolen","1","3:21.874","3:21.874","Green","Pit","0.000","11.704","31.471","18.467","30.861","10.138","20.647","0.793","15.870","4.554","11.807","106.901","37.929"
"9","GTD","Lars Kern","1","3:22.019","3:22.019","Green","Track","25.733","11.985","30.205","17.416","29.606","10.005","23.967","0.649","11.741","1.516","2.824","130.621","113.936"
"14","GTD","Jack Hawksworth","1","3:23.151","3:23.151","Green","Pit","0.000","13.718","31.430","18.222","31.940","9.708","19.117","0.544","14.563","5.609","11.134","155.832","30.795"
"8","GTD","Parker Chase","1","3:26.896","3:26.896","Green","Track","24.110","12.224","31.076","17.496","29.761","11.429","20.315","0.702","13.754","1.661","2.989","120.759","103.990"
"24","GTLM","John Edwards","1","3:40.064","3:40.064","Green","Pit","0.000","12.320","30.566","17.332","29.844","11.841","22.540","0.890","14.387","3.558","10.207","95.250","48.546"
"77","DPi","Tristan Nunez","1","3:40.768","3:40.768","Green","Track","23.348","10.443","27.449","16.865","27.288","8.812","17.414","0.618","11.599","1.371","2.532","137.173","125.986"
"6","DPi","Dane Cameron","1","3:43.905","3:43.905","Green","Pit","0.000","10.323","27.493","15.552","26.261","8.488","17.651","0.491","11.326","3.391","10.210","172.653","50.937"
"86","GTD","Mario Farnbacher","1","3:46.675","3:46.675","Green","Track","0.000","12.103","34.996","19.208","35.318","11.581","24.170","0.734","12.552","1.711","3.198","115.494","100.951"
"25","GTLM","Tom Blomqvist","1","3:49.090","3:49.090","Green","Pit","0.000","11.890","30.376","18.449","31.172","11.809","21.577","0.910","14.626","3.436","10.279","93.157","50.270"
"54","DPi","Colin Braun","1","3:51.904","3:51.904","Green","Pit","0.000","12.166","33.396","20.398","33.573","11.837","22.961","0.686","13.846","4.317","10.364","123.575","40.011"
"31","DPi","Felipe Nasr","2","1:49.644","3:58.137","Green","Track","5.320","4.872","22.663","14.335","24.343","8.064","16.410","0.489","9.369","1.306","2.473","173.359","132.257"
"55","DPi","Harry Tincknell","2","1:54.103","4:05.997","Green","Track","5.360","5.297","22.510","17.765","24.439","8.081","16.586","0.485","9.804","1.310","2.466","174.789","131.853"
"73","GTD","Patrick Long","1","4:36.599","4:36.599","Green","Pit","26.190","12.503","30.441","18.215","31.227","10.568","20.152","0.655","13.237","4.662","78.404","129.424","37.050"
"5","DPi","Filipe Albuquerque","2","1:58.165","4:36.800","Green","Track","5.359","5.363","22.650","19.518","25.087","8.378","17.363","0.501","10.127","1.322","2.497","169.207","130.656"
"19","GTD","Alex Riberas","1","4:40.745","4:40.745","Green","Track","24.037","12.146","29.802","18.107","30.669","10.384","19.775","0.568","12.115","1.549","2.900","149.248","111.509"
"63","GTD","Toni Vilander","2","2:05.651","4:43.481","Green","Track","6.149","6.411","25.751","15.634","27.543","9.453","18.780","0.541","11.068","1.509","2.812","156.696","114.465"
"47","GTD","Brandon Gdovic","2","2:06.317","4:44.838","Green","Track","6.073","6.428","25.682","16.061","27.731","9.427","18.829","0.534","11.240","1.510","2.802","158.750","114.389"
"11","GTD","Rolf Ineichen","1","4:55.287","4:55.287","Green","Track","289.140","12.028","29.025","16.507","28.583","9.996","19.101","0.547","12.178","1.530","2.857","154.978","112.894"
"48","GTD","Bryan Sellers","1","5:06.397","5:06.397","Green","Pit","26.253","10.222","28.036","17.397","29.298","9.610","19.829","0.613","15.096","5.237","115.627","138.292","32.982"
"12","GTD","Aaron Telitz","2","2:05.497","5:07.313","Green","Track","6.062","6.311","26.162","15.850","27.533","9.141","18.708","0.542","10.814","1.530","2.844","156.407","112.894"
"29","GTD","Christopher Mies","2","2:03.728","5:16.083","Green","Track","6.095","6.353","25.518","15.343","26.821","9.180","18.581","0.540","10.984","1.505","2.808","156.987","114.769"
"44","GTD","Andy Lally","1","5:22.104","5:22.104","Green","Pit","26.951","10.492","28.911","17.199","29.148","9.688","19.101","0.598","14.188","4.796","133.105","141.760","36.015"
"71","GTD","Maximilian Buhk","2","2:04.011","5:25.285","Green","Track","5.976","6.078","25.524","15.402","27.435","9.109","18.679","0.551","10.936","1.497","2.824","153.852","115.382"
"77","DPi","Tristan Nunez","2","1:55.452","5:36.220","Green","Track","5.748","5.628","25.297","14.632","24.471","8.161","16.412","0.483","10.744","1.358","2.518","175.513","127.192"
"96","GTD","Dillon Machavern","1","5:49.480","5:49.480","Green","Pit","33.887","14.744","35.873","21.792","34.931","11.645","24.249","0.726","16.644","5.324","100.699","116.767","32.443"
"31","DPi","Felipe Nasr","3","1:51.696","5:49.833","Green","Track","5.241","4.666","22.622","14.953","25.227","8.241","16.988","0.492","9.494","1.302","2.470","172.302","132.663"
"84","DPi","Simon Trummer","2","3:29.138","5:52.073","Green","Track","89.923","10.106","27.122","15.922","25.835","8.494","17.589","0.497","9.817","1.330","2.503","170.569","129.870"
"55","DPi","Harry Tincknell","3","1:49.814","5:55.811","Green","Track","5.261","4.927","22.700","14.306","24.330","7.992","16.414","0.484","9.627","1.309","2.464","175.150","131.954"
"86","GTD","Mario Farnbacher","2","2:20.345","6:07.020","Green","Track","8.453","6.820","30.259","16.612","29.126","10.243","22.020","0.668","11.820","1.505","2.819","126.905","114.769"
"5","DPi","Filipe Albuquerque","3","1:49.933","6:26.733","Green","Track","5.306","5.034","22.617","14.159","24.170","8.044","16.612","0.492","9.718","1.307","2.474","172.302","132.156"
"10","DPi","Renger Van Der Zande","2","4:09.221","6:38.815","Green","Track","129.738","8.985","24.450","14.991","25.883","8.106","21.555","0.782","10.943","1.309","2.479","108.405","131.954"
"9","GTD","Lars Kern","2","3:18.743","6:40.762","Green","Track","5.987","6.017","98.433","16.630","27.682","9.290","18.747","0.549","11.102","1.500","2.806","154.413","115.152"
"63","GTD","Toni Vilander","3","2:03.126","6:46.607","Green","Track","5.935","5.808","25.063","15.353","27.268","9.256","18.688","0.544","10.910","1.500","2.801","155.832","115.152"
"47","GTD","Brandon Gdovic","3","2:03.902","6:48.740","Green","Track","5.945","6.065","24.932","15.717","27.225","9.274","18.809","0.537","11.088","1.510","2.800","157.864","114.389"
"19","GTD","Alex Riberas","2","2:12.349","6:53.094","Green","Track","6.286","6.280","27.421","16.446","30.280","9.806","19.262","0.579","11.606","1.531","2.852","146.412","112.820"
"11","GTD","Rolf Ineichen","2","2:04.441","6:59.728","Green","Track","5.994","6.242","25.565","15.453","27.309","9.228","18.722","0.546","11.066","1.505","2.811","155.261","114.769"
"73","GTD","Patrick Long","2","2:32.595","7:09.194","Green","Track","23.711","9.951","27.684","15.855","28.930","9.834","19.472","0.636","12.089","1.549","2.884","133.290","111.509"
"12","GTD","Aaron Telitz","3","2:02.114","7:09.427","Green","Track","5.932","5.840","25.052","15.439","26.935","9.000","18.555","0.541","10.548","1.490","2.782","156.696","115.924"
"3","GTLM","Mike Rockenfeller","2","3:58.819","7:15.789","Green","Track","117.759","9.497","25.771","15.742","27.298","9.105","18.307","0.536","10.633","1.447","2.724","158.158","119.369"
"14","GTD","Jack Hawksworth","2","3:54.323","7:17.474","Green","Track","101.584","10.355","26.369","16.328","32.216","10.522","21.222","0.572","10.831","1.511","2.813","148.204","114.313"
"29","GTD","Christopher Mies","3","2:02.236","7:18.319","Green","Track","5.883","6.001","24.889","15.185","26.612","9.109","18.891","0.538","10.831","1.501","2.796","157.570","115.075"
"912","GTLM","Laurens Vanthoor","2","4:16.161","7:19.941","Green","Track","128.645","9.215","26.581","16.576","28.522","9.745","19.796","0.659","12.232","1.466","2.724","128.638","117.822"
"67","GTLM","Richard Westbrook","2","4:12.904","7:22.680","Green","Track","134.619","9.135","25.359","15.442","26.367","8.798","17.951","0.526","10.585","1.431","2.691","161.165","120.704"
"66","GTLM","Joey Hand","2","4:09.772","7:23.763","Green","Track","131.334","9.248","25.224","15.340","26.425","8.895","18.037","0.526","10.593","1.446","2.704","161.165","119.452"
"77","DPi","Tristan Nunez","3","1:51.004","7:27.224","Green","Track","5.352","5.021","22.535","13.880","24.246","8.444","17.124","0.483","10.079","1.344","2.496","175.513","128.517"
"71","GTD","Maximilian Buhk","3","2:02.401","7:27.686","Green","Track","5.956","5.742","25.318","15.248","26.924","8.957","18.731","0.550","10.668","1.498","2.809","154.132","115.305"
"52","LMP2","Gabriel Aubry","2","4:37.816","7:28.277","Green","Track","160.712","9.434","24.536","15.112","25.938","9.241","17.710","0.500","10.629","1.404","2.600","169.545","123.025"
"48","GTD","Bryan Sellers","2","2:22.860","7:29.257","Green","Track","23.135","8.942","25.062","15.502","26.877","9.168","18.439","0.537","10.983","1.477","2.738","157.864","116.945"
"31","DPi","Felipe Nasr","4","1:50.242","7:40.075","Green","Track","5.218","4.509","22.127","14.388","24.100","8.259","17.647","0.490","9.741","1.302","2.461","173.006","132.663"
"84","DPi","Simon Trummer","3","1:50.150","7:42.223","Green","Track","5.296","5.018","22.670","13.953","24.515","7.956","16.737","0.490","9.712","1.319","2.484","173.006","130.953"
"4","GTLM","Tommy Milner","2","4:23.125","7:42.397","Green","Track","141.264","9.654","25.691","15.849","27.047","9.370","18.682","0.532","10.853","1.454","2.729","159.347","118.795"
"55","DPi","Harry Tincknell","4","1:48.870","7:44.681","Green","Track","5.227","4.797","22.239","13.844","24.190","7.952","16.793","0.487","9.568","1.313","2.460","174.071","131.552"
"44","GTD","Andy Lally","2","2:25.987","7:48.091","Green","Track","23.101","9.606","26.273","15.542","27.433","9.145","18.862","0.541","11.139","1.520","2.825","156.696","113.636"
"911","GTLM","Patrick Pilet","2","4:56.592","8:08.265","Green","Track","167.661","10.829","27.863","16.568","28.712","9.616","19.030","0.600","11.495","1.474","2.744","141.288","117.183"
"86","GTD","Mario Farnbacher","3","2:03.050","8:10.070","Green","Track","5.978","5.996","25.209","15.102","26.948","9.299","18.663","0.543","10.998","1.505","2.809","156.119","114.769"
"5","DPi","Filipe Albuquerque","4","1:48.619","8:15.352","Green","Track","5.255","4.800","22.247","13.920","24.105","7.985","16.472","0.490","9.573","1.304","2.468","173.006","132.460"
"8","GTD","Parker Chase","2","4:49.947","8:16.843","Green","Pit","6.282","6.571","28.275","15.758","27.794","9.793","19.040","0.547","12.170","3.685","160.032","154.978","46.873"
"33","GTD","Jeroen Bleekemolen","2","5:01.641","8:23.515","Green","Track","177.067","9.564","26.474","15.892","28.588","9.361","18.815","0.553","10.899","1.548","2.880","153.296","111.581"
"10","DPi","Renger Van Der Zande","3","1:47.718","8:26.533","Green","Track","5.278","4.873","22.123","13.919","23.679","7.814","16.502","0.492","9.265","1.305","2.468","172.302","132.358"
"57","GTD","Katherine Legge","2","5:22.055","8:40.350","Green","Track","194.083","11.056","27.646","16.209","27.923","9.440","19.190","0.545","11.602","1.523","2.838","155.546","113.413"
"9","GTD","Lars Kern","3","2:04.097","8:44.859","Green","Track","5.974","5.840","25.010","15.365","27.141","9.606","19.289","0.549","11.046","1.490","2.787","154.413","115.924"
"96","GTD","Dillon Machavern","2","2:55.348","8:44.828","Green","Track","23.724","11.591","31.265","18.977","33.992","11.584","24.157","0.699","13.733","1.961","3.665","121.277","88.081"
"63","GTD","Toni Vilander","4","2:02.068","8:48.675","Green","Track","5.860","5.644","24.900","15.232","26.921","9.192","18.648","0.539","10.861","1.490","2.781","157.278","115.924"
"47","GTD","Brandon Gdovic","4","2:02.899","8:51.639","Green","Track","5.912","5.981","24.809","15.444","26.953","9.251","18.677","0.534","11.050","1.501","2.787","158.750","115.075"
"11","GTD","Rolf Ineichen","3","2:02.395","9:02.123","Green","Track","5.875","5.822","25.080","15.198","26.799","9.037","18.562","0.543","11.236","1.470","2.773","156.119","117.502"
"19","GTD","Alex Riberas","3","2:10.031","9:03.125","Green","Track","6.059","6.300","25.987","15.853","28.984","9.586","19.617","0.638","12.640","1.526","2.841","132.873","113.190"
"12","GTD","Aaron Telitz","4","2:01.448","9:10.875","Green","Track","5.823","5.672","24.870","15.333","26.853","8.998","18.507","0.539","10.584","1.488","2.781","157.278","116.080"
"3","GTLM","Mike Rockenfeller","3","1:58.818","9:14.607","Green","Track","5.818","5.509","24.218","14.910","26.358","8.962","18.002","0.531","10.349","1.446","2.715","159.647","119.452"
"73","GTD","Patrick Long","3","2:06.446","9:15.640","Green","Track","6.477","6.241","25.768","15.844","27.987","9.438","18.940","0.563","10.919","1.488","2.781","150.573","116.080"
"77","DPi","Tristan Nunez","4","1:52.500","9:19.724","Green","Track","5.246","4.726","22.626","13.950","25.193","8.940","17.587","0.484","9.956","1.325","2.467","175.150","130.360"
"29","GTD","Christopher Mies","4","2:02.002","9:20.321","Green","Track","5.796","5.963","24.806","15.126","26.895","9.111","18.659","0.540","10.810","1.504","2.792","156.987","114.845"
"67","GTLM","Richard Westbrook","3","1:58.259","9:20.939","Green","Track","5.699","5.484","23.843","14.844","26.101","9.051","18.167","0.522","10.451","1.423","2.674","162.400","121.382"
"912","GTLM","Laurens Vanthoor","3","2:02.443","9:22.384","Green","Track","5.956","5.948","24.923","15.604","27.225","9.011","18.345","0.526","10.794","1.430","2.681","161.165","120.788"
"52","LMP2","Gabriel Aubry","3","1:54.220","9:22.497","Green","Track","5.532","5.613","23.727","14.562","24.736","8.200","17.093","0.495","10.367","1.358","2.537","171.258","127.192"
"66","GTLM","Joey Hand","3","2:00.296","9:24.059","Green","Track","5.696","5.489","23.861","14.771","26.741","8.869","18.972","0.650","11.103","1.445","2.699","130.420","119.534"
"14","GTD","Jack Hawksworth","3","2:07.966","9:25.440","Green","Track","5.894","5.753","25.129","15.385","28.637","9.248","20.936","0.603","12.072","1.507","2.802","140.585","114.617"
"31","DPi","Felipe Nasr","5","1:47.962","9:28.037","Green","Track","5.190","4.505","22.056","14.010","23.760","8.000","16.863","0.488","9.336","1.302","2.452","173.715","132.663"
"71","GTD","Maximilian Buhk","4","2:02.512","9:30.198","Green","Track","5.872","5.674","25.417","15.289","26.911","9.068","18.580","0.550","10.858","1.492","2.801","154.132","115.769"
"84","DPi","Simon Trummer","4","1:48.826","9:31.049","Green","Track","5.266","4.921","22.549","13.908","23.954","7.892","16.652","0.489","9.381","1.326","2.488","173.359","130.262"
"48","GTD","Bryan Sellers","3","2:01.941","9:31.198","Green","Track","5.853","5.805","24.512","15.064","27.112","9.182","18.538","0.570","11.116","1.466","2.723","148.724","117.822"
"50","DPi","Will Owen","1","9:33.687","9:33.687","Green","Pit","25.705","11.506","29.610","16.587","30.037","9.270","17.323","0.597","14.675","4.672","378.920","141.998","36.971"
"55","DPi","Harry Tincknell","5","1:54.940","9:39.621","Green","Track","5.203","4.740","22.918","13.938","24.187","8.681","20.968","0.518","10.053","1.295","2.439","163.654","133.380"
"4","GTLM","Tommy Milner","3","1:59.490","9:41.887","Green","Track","5.774","5.562","24.486","15.105","26.251","9.006","18.130","0.532","10.500","1.438","2.706","159.347","120.116"
"24","GTLM","John Edwards","2","6:18.264","9:58.328","Green","Track","247.484","10.361","28.792","17.028","28.484","10.339","18.755","0.634","12.037","1.521","2.829","133.711","113.562"
"5","DPi","Filipe Albuquerque","5","1:50.369","10:05.721","Green","Track","5.229","4.843","22.898","14.023","24.819","8.128","16.528","0.490","9.642","1.300","2.469","173.006","132.867"
"7","DPi","Ricky Taylor","2","6:58.688","10:07.526","Green","Track","304.919","9.705","25.262","14.657","25.509","8.148","16.624","0.492","9.564","1.319","2.489","172.302","130.953"
"911","GTLM","Patrick Pilet","3","2:04.466","10:12.731","Green","Track","6.083","6.071","25.410","15.537","27.906","9.494","18.390","0.530","10.871","1.453","2.721","159.949","118.876"
"10","DPi","Renger Van Der Zande","4","1:49.072","10:15.605","Green","Track","5.209","4.605","22.837","13.759","24.028","8.050","16.969","0.493","9.349","1.303","2.470","171.953","132.561"
"54","DPi","Colin Braun","2","6:31.327","10:23.231","Green","Track","250.355","10.588","29.528","18.137","33.200","10.410","21.280","0.673","12.324","1.593","3.239","125.962","108.429"
"33","GTD","Jeroen Bleekemolen","3","2:02.531","10:26.046","Green","Track","6.026","5.782","24.937","15.318","26.922","9.179","18.733","0.553","10.734","1.510","2.837","153.296","114.389"
"86","GTD","Mario Farnbacher","4","2:23.878","10:33.948","Green","Pit","6.191","5.961","26.734","17.509","31.663","10.653","19.698","0.584","11.393","3.099","10.393","145.159","55.736"
"57","GTD","Katherine Legge","3","2:08.990","10:49.340","Green","Track","6.060","6.521","27.361","16.073","28.919","9.365","18.764","0.543","11.055","1.508","2.821","156.119","114.541"
"9","GTD","Lars Kern","4","2:05.327","10:50.186","Green","Track","5.966","5.941","24.999","15.563","28.558","9.326","19.082","0.594","11.016","1.489","2.793","142.715","116.002"
"38","LMP2","Kyle Masson","1","10:50.350","10:50.350","Green","Track","0.000","0.000","27.972","16.987","31.736","9.490","17.768","0.517","10.797","1.434","2.638","163.970","120.451"
"8","GTD","Parker Chase","3","2:35.047","10:51.890","Green","Track","23.436","11.640","28.656","16.571","29.802","9.414","18.968","0.553","11.664","1.520","2.823","153.296","113.636"
"63","GTD","Toni Vilander","5","2:13.259","11:01.934","Green","Track","5.822","5.693","24.764","15.166","28.149","10.155","26.308","0.855","12.013","1.514","2.820","99.149","114.087"
"11","GTD","Rolf Ineichen","4","2:03.505","11:05.628","Green","Track","5.817","5.765","25.078","15.296","27.491","9.289","19.084","0.545","10.855","1.489","2.796","155.546","116.002"
"77","DPi","Tristan Nunez","5","1:49.614","11:09.338","Green","Track","5.219","4.773","22.380","13.837","24.827","8.125","16.437","0.484","9.742","1.319","2.471","175.150","130.953"
"12","GTD","Aaron Telitz","5","2:03.170","11:14.045","Green","Track","5.815","5.584","25.498","15.587","27.125","9.161","18.726","0.541","10.828","1.504","2.801","156.696","114.845"
"3","GTLM","Mike Rockenfeller","4","1:59.539","11:14.146","Green","Track","5.754","5.441","24.242","14.976","26.817","8.998","18.046","0.530","10.564","1.449","2.722","159.949","119.204"
"52","LMP2","Gabriel Aubry","4","1:53.821","11:16.318","Green","Track","5.329","5.182","23.874","14.394","24.855","8.613","16.862","0.495","10.263","1.385","2.569","171.258","124.713"
"96","GTD","Dillon Machavern","3","2:33.289","11:18.117","Green","Track","7.815","7.176","30.854","18.775","34.765","11.397","23.478","0.698","12.825","1.904","3.602","121.451","90.718"
"67","GTLM","Richard Westbrook","4","1:59.203","11:20.142","Green","Track","5.642","5.493","24.090","14.863","26.429","9.772","17.798","0.522","10.485","1.426","0.000","162.400","121.127"
"73","GTD","Patrick Long","4","2:05.500","11:21.140","Green","Track","5.932","5.975","24.940","15.513","27.695","10.030","19.557","0.603","11.002","1.478","2.775","140.585","116.866"
"912","GTLM","Laurens Vanthoor","4","1:59.246","11:21.630","Green","Track","5.762","5.488","24.189","15.157","26.453","9.017","18.042","0.524","10.521","1.423","2.670","161.780","121.382"
"66","GTLM","Joey Hand","4","1:58.645","11:22.704","Green","Track","5.700","5.496","24.015","15.133","26.059","9.103","17.942","0.524","10.540","1.437","2.696","161.780","120.200"
"84","DPi","Simon Trummer","5","1:54.224","11:25.273","Green","Track","5.468","5.385","23.266","14.619","25.742","8.564","16.999","0.489","9.860","1.332","2.500","173.359","129.675"
"29","GTD","Christopher Mies","5","2:05.285","11:25.606","Green","Track","5.802","5.800","25.434","15.223","29.038","9.218","18.778","0.540","11.158","1.497","2.797","156.987","115.382"
"14","GTD","Jack Hawksworth","4","2:04.623","11:30.063","Green","Track","5.840","5.657","24.996","16.873","27.919","9.128","18.618","0.538","10.774","1.493","2.787","157.570","115.691"
"19","GTD","Alex Riberas","4","2:28.936","11:32.061","Green","Track","6.330","6.802","28.517","18.259","33.926","13.361","23.826","0.771","12.726","1.546","2.872","109.952","111.725"
"71","GTD","Maximilian Buhk","5","2:02.882","11:33.080","Green","Track","5.873","5.669","25.455","15.442","27.267","9.053","18.526","0.550","10.772","1.484","2.791","154.132","116.393"
"31","DPi","Felipe Nasr","6","2:06.023","11:34.060","Green","Pit","5.434","5.261","23.639","15.290","26.101","8.348","17.363","0.514","10.496","3.273","10.304","164.927","52.773"
"48","GTD","Bryan Sellers","4","2:04.740","11:35.938","Green","Track","5.844","5.988","25.356","16.237","27.945","9.306","18.251","0.570","11.040","1.469","2.734","148.724","117.582"
"4","GTLM","Tommy Milner","4","1:59.039","11:40.926","Green","Track","5.734","5.432","24.354","14.943","26.313","8.961","18.095","0.531","10.526","1.441","2.709","159.647","119.866"
"50","DPi","Will Owen","2","2:18.457","11:52.144","Green","Track","22.667","10.050","25.744","15.319","25.403","8.097","16.646","0.490","10.235","1.320","2.486","173.006","130.854"
"5","DPi","Filipe Albuquerque","6","1:48.270","11:53.991","Green","Track","5.251","4.800","22.148","13.949","23.905","7.990","16.392","0.488","9.574","1.306","2.467","173.715","132.257"
"7","DPi","Ricky Taylor","3","1:48.548","11:56.074","Green","Track","5.275","4.624","22.244","14.185","24.115","7.908","16.474","0.490","9.444","1.314","2.475","173.006","131.452"
"10","DPi","Renger Van Der Zande","5","1:48.996","12:04.601","Green","Track","5.230","4.651","22.738","13.940","23.985","7.923","16.507","0.490","9.699","1.333","2.500","173.006","129.578"
"24","GTLM","John Edwards","3","2:06.879","12:05.207","Green","Track","6.059","5.952","24.872","15.785","29.092","10.145","18.351","0.548","11.690","1.540","2.845","154.695","112.161"
"6","DPi","Dane Cameron","2","8:28.947","12:12.852","Green","Track","398.998","8.827","23.913","14.257","24.520","7.956","16.419","0.488","9.776","1.314","2.479","173.715","131.452"
"911","GTLM","Patrick Pilet","4","2:01.484","12:14.215","Green","Track","5.877","5.621","25.260","15.108","26.846","9.034","18.230","0.559","10.798","1.444","2.707","151.651","119.617"
"33","GTD","Jeroen Bleekemolen","4","2:02.612","12:28.658","Green","Track","5.965","5.735","25.148","15.254","26.974","9.071","18.800","0.552","10.756","1.516","2.841","153.574","113.936"
"54","DPi","Colin Braun","3","2:13.139","12:36.370","Green","Track","7.479","6.486","27.922","17.078","27.943","9.940","19.320","0.692","12.273","1.429","2.577","122.504","120.873"
"9","GTD","Lars Kern","5","2:04.124","12:54.310","Green","Track","6.048","6.119","25.660","15.600","27.078","9.144","18.733","0.545","10.909","1.492","2.796","155.546","115.769"
"8","GTD","Ezequiel Perez Companc","4","2:04.361","12:56.251","Green","Track","5.911","5.944","25.200","15.713","26.917","9.013","19.649","0.574","11.139","1.498","2.803","147.688","115.305"
"38","LMP2","Kyle Masson","2","2:07.866","12:58.216","Green","Pit","5.736","5.869","25.164","14.664","25.333","8.328","17.076","0.497","11.134","3.883","10.182","170.569","44.483"
"57","GTD","Katherine Legge","4","2:09.702","12:59.042","Green","Track","6.006","6.191","26.306","16.937","30.317","9.365","18.705","0.539","10.997","1.516","2.823","157.278","113.936"
"63","GTD","Toni Vilander","6","2:01.870","13:03.804","Green","Track","5.882","5.686","24.761","15.396","26.891","9.170","18.438","0.538","10.854","1.481","2.773","157.570","116.629"
"11","GTD","Rolf Ineichen","5","2:04.314","13:09.942","Green","Track","5.858","5.770","24.821","16.478","27.626","9.611","18.583","0.540","10.762","1.480","2.785","156.987","116.708"
"52","LMP2","Gabriel Aubry","5","1:54.174","13:10.492","Green","Track","5.328","4.997","24.235","14.472","25.991","8.106","16.807","0.489","9.900","1.338","2.511","173.359","129.094"
"3","GTLM","Mike Rockenfeller","5","1:59.729","13:13.875","Green","Track","5.770","5.537","24.300","15.024","26.607","9.064","18.292","0.529","10.440","1.445","2.721","160.251","119.534"
"12","GTD","Aaron Telitz","6","2:03.510","13:17.555","Green","Track","5.963","6.109","25.310","15.666","27.023","9.086","18.874","0.539","10.651","1.496","2.793","157.278","115.459"
"67","GTLM","Richard Westbrook","5","1:57.606","13:17.748","Green","Track","5.669","5.552","23.794","14.860","25.958","8.739","18.032","0.520","10.370","1.432","2.680","163.024","120.620"
"84","DPi","Simon Trummer","6","1:53.598","13:18.871","Green","Track","5.270","4.993","24.800","14.444","24.874","8.207","17.036","0.486","9.698","1.318","2.472","174.429","131.053"
"912","GTLM","Laurens Vanthoor","5","1:58.605","13:20.235","Green","Track","5.712","5.784","24.017","14.936","26.123","8.785","18.075","0.520","10.537","1.432","2.684","163.024","120.620"
