"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"50","DPi","Victor Franzoni","5","1:24.519","8:03.630","Green","Track","3.630","11.371","0.507","12.992","9.579","8.719","0.512","12.358","9.490","9.302","2.124","3.935","155.998","158.469"
"14","GTD","Richard Heistand","5","1:40.816","8:09.874","Green","Pit","3.279","12.611","0.566","13.581","10.774","9.796","0.574","13.405","10.333","10.206","4.374","11.317","139.737","141.353"
"55","DPi","Harry Tincknell","5","1:22.526","8:10.274","Green","Track","2.856","10.758","0.501","12.529","9.704","8.820","0.514","12.258","9.516","9.058","2.093","3.919","157.866","157.853"
"74","GTD","Lawson Aschenbach","4","1:32.984","8:15.801","Green","Track","3.498","12.863","0.581","14.042","10.807","9.855","0.585","13.512","10.165","10.195","2.405","4.476","136.129","138.695"
"31","DPi","Felipe Nasr","5","1:26.325","8:24.163","Green","Track","2.944","11.386","0.515","13.212","10.001","8.854","0.517","12.959","9.669","10.092","2.176","4.000","153.575","156.937"
"12","GTD","Frank Montecalvo","5","1:32.395","8:24.663","Green","Track","3.271","12.823","0.576","13.879","10.560","9.794","0.578","13.295","10.296","10.445","2.412","4.466","137.311","140.374"
"85","DPi","Tristan Vautier","5","1:22.714","8:27.017","Green","Track","2.944","11.156","0.515","12.427","9.613","8.762","0.519","12.242","9.390","9.086","2.103","3.957","153.575","156.332"
"73","GTD","Patrick Long","5","1:32.404","8:42.588","Green","Track","3.459","12.770","0.568","14.172","10.505","9.849","0.579","13.228","10.207","10.174","2.411","4.482","139.245","140.132"
"63","GTD","Toni Vilander","5","1:34.099","8:43.973","Green","Track","3.387","12.972","0.573","14.829","10.749","9.829","0.573","13.570","10.372","10.385","2.404","4.456","138.030","141.599"
"76","GTD","Paul Holton","5","1:33.140","8:45.396","Green","Track","3.501","12.640","0.573","14.003","10.796","9.800","0.579","13.323","10.343","10.700","2.415","4.467","138.030","140.132"
"84","DPi","Stephen Simpson","5","1:25.688","8:47.449","Green","Track","3.202","11.565","0.519","13.345","10.136","8.840","0.522","12.574","9.525","9.344","2.129","3.987","152.391","155.434"
"48","GTD","Ryan Hardwick","5","1:33.599","8:53.546","Green","Track","3.348","12.586","0.570","13.739","11.417","9.891","0.580","13.680","10.475","10.382","2.432","4.499","138.756","139.890"
"10","DPi","Jordan Taylor","5","1:22.554","8:53.694","Green","Track","2.835","10.969","0.506","12.381","9.650","8.726","0.515","12.133","9.367","9.367","2.143","3.962","156.306","157.546"
"86","GTD","Trent Hindman","5","1:43.075","8:56.205","Green","Pit","3.259","12.611","0.568","13.945","10.681","9.833","0.572","13.517","10.310","10.587","5.250","11.942","139.245","141.847"
"6","DPi","Juan Pablo Montoya","5","1:57.761","8:59.147","Green","Pit","3.028","11.036","0.504","12.766","9.625","8.738","0.516","12.656","9.753","9.618","5.065","34.456","156.926","157.241"
"57","GTD","Christina Nielsen","5","1:44.006","9:04.335","Green","Pit","3.502","12.691","0.567","14.548","10.837","9.942","0.575","13.375","10.364","10.864","5.147","11.594","139.490","141.107"
"5","DPi","Filipe Albuquerque","5","1:23.360","9:08.368","Green","Track","2.938","11.126","0.511","12.784","9.581","8.735","0.519","12.359","9.587","9.168","2.098","3.954","154.777","156.332"
"77","DPi","Oliver Jarvis","6","1:22.586","9:13.689","Green","Track","2.932","10.755","0.500","12.749","9.744","8.613","0.510","12.378","9.571","8.922","2.049","3.863","158.182","159.091"
"44","GTD","Andy Lally","4","1:58.064","9:18.108","Green","Pit","9.633","15.576","0.626","15.505","11.344","10.101","0.589","14.513","11.042","11.851","5.760","11.524","126.343","137.753"
"54","DPi","Colin Braun","5","1:36.878","9:21.715","Green","Track","9.306","14.194","0.512","14.557","10.792","8.664","0.503","13.002","9.917","9.476","2.091","3.864","154.474","161.305"
"7","DPi","Ricky Taylor","6","1:22.730","9:24.047","Green","Track","2.746","10.828","0.523","12.772","9.488","8.736","0.558","12.492","9.576","9.032","2.065","3.914","151.225","145.406"
"8","GTD","Parker Chase","5","2:22.352","9:30.433","Green","Pit","3.492","12.763","0.579","13.766","10.495","9.972","0.589","13.469","10.315","10.616","5.397","50.899","136.599","137.753"
"55","DPi","Harry Tincknell","6","1:23.337","9:33.611","Green","Track","2.830","10.698","0.501","12.341","9.630","8.658","0.509","12.548","10.130","9.574","2.049","3.869","157.866","159.403"
"96","GTD","Bill Auberlen","6","1:32.486","9:35.526","Green","Track","3.343","12.403","0.559","13.976","10.503","9.811","0.575","13.519","10.398","10.586","2.377","4.436","141.486","141.107"
"74","GTD","Lawson Aschenbach","5","1:31.430","9:47.231","Green","Track","3.299","12.532","0.573","13.691","10.469","9.864","0.583","13.395","10.085","10.119","2.374","4.446","138.030","139.170"
"31","DPi","Felipe Nasr","6","1:23.334","9:47.497","Green","Track","2.886","11.109","0.510","12.678","9.695","8.778","0.518","12.464","9.480","9.188","2.097","3.931","155.080","156.634"
"12","GTD","Frank Montecalvo","6","1:44.886","10:09.549","Green","Pit","3.338","12.980","0.583","14.458","10.616","9.859","0.578","13.481","10.597","10.669","6.437","11.290","135.662","140.374"
"73","GTD","Patrick Long","6","1:31.153","10:13.741","Green","Track","3.350","12.517","0.570","13.683","10.216","9.860","0.580","13.187","10.173","10.144","2.402","4.471","138.756","139.890"
"50","DPi","Victor Franzoni","6","2:10.378","10:14.008","Green","Pit","3.042","11.885","0.517","13.437","9.661","8.759","0.514","12.514","9.554","9.695","5.617","45.183","152.980","157.853"
"84","DPi","Stephen Simpson","6","1:26.963","10:14.412","Green","Track","3.087","11.290","0.510","13.834","10.106","8.843","0.521","13.071","10.084","9.524","2.119","3.974","155.080","155.732"
"63","GTD","Toni Vilander","6","1:32.203","10:16.176","Green","Track","3.326","12.733","0.572","13.789","10.306","9.789","0.574","13.324","10.295","10.661","2.400","4.434","138.271","141.353"
"10","DPi","Jordan Taylor","6","1:23.641","10:17.335","Green","Track","3.065","10.983","0.528","12.615","9.839","8.736","0.514","12.345","9.455","9.484","2.097","3.980","149.793","157.853"
"5","DPi","Filipe Albuquerque","6","1:22.523","10:30.891","Green","Track","2.891","10.955","0.508","12.524","9.561","8.818","0.517","12.316","9.382","9.052","2.075","3.924","155.691","156.937"
"14","GTD","Richard Heistand","6","2:26.144","10:36.018","Green","Track","37.126","20.701","0.721","19.415","12.807","10.134","0.580","15.896","11.335","10.579","2.402","4.448","109.696","139.890"
"6","DPi","Dane Cameron","6","1:36.901","10:36.048","Green","Track","9.825","13.207","0.601","14.862","10.454","8.812","0.516","13.027","9.910","9.437","2.107","4.143","131.599","157.241"
"77","DPi","Oliver Jarvis","7","1:22.609","10:36.298","Green","Track","2.890","10.672","0.498","12.643","9.746","8.616","0.509","12.305","9.539","9.173","2.095","3.923","158.817","159.403"
"54","DPi","Colin Braun","6","1:23.438","10:45.153","Green","Track","2.946","11.084","0.497","12.732","9.838","8.613","0.503","12.477","9.672","9.171","2.066","3.839","159.137","161.305"
"85","DPi","Tristan Vautier","6","2:18.351","10:45.368","Green","Pit","2.953","11.121","0.513","12.817","9.571","8.776","0.520","12.608","9.542","9.616","4.917","55.397","154.173","156.031"
"55","DPi","Harry Tincknell","7","1:23.001","10:56.612","Green","Track","2.813","10.746","0.502","12.934","9.813","8.710","0.509","12.516","9.596","8.934","2.055","3.873","157.552","159.403"
"7","DPi","Ricky Taylor","7","1:34.405","10:58.452","Green","Pit","2.918","10.993","0.521","12.810","9.634","8.681","0.526","12.571","9.702","9.545","5.227","11.277","151.806","154.252"
"44","GTD","Andy Lally","5","1:44.140","11:02.248","Green","Track","9.433","14.489","0.584","14.827","10.706","10.025","0.584","14.878","10.795","10.870","2.440","4.509","135.430","138.932"
"86","GTD","Mario Farnbacher","6","2:07.107","11:03.312","Green","Track","35.337","13.840","0.572","14.534","11.121","10.003","0.580","13.468","10.417","10.397","2.392","4.446","138.271","139.890"
"96","GTD","Bill Auberlen","7","1:31.384","11:06.910","Green","Track","3.347","12.436","0.568","13.685","10.452","9.790","0.574","13.302","10.391","10.051","2.366","4.422","139.245","141.353"
"48","GTD","Ryan Hardwick","6","2:17.612","11:11.158","Green","Track","3.885","12.794","0.570","14.373","10.868","9.839","0.578","13.666","10.577","10.383","6.249","0.000","138.756","140.374"
"31","DPi","Felipe Nasr","7","1:26.377","11:13.874","Green","Track","3.261","11.865","0.517","13.026","10.641","8.817","0.518","12.514","9.657","9.515","2.104","3.942","152.980","156.634"
"57","GTD","Katherine Legge","6","2:11.791","11:16.126","Green","Track","36.973","15.179","0.578","14.973","10.762","9.885","0.575","13.725","11.054","11.229","2.412","4.446","136.835","141.107"
"8","GTD","Ryan Dalziel","6","1:49.108","11:19.541","Green","Track","9.981","16.607","0.825","17.332","11.516","10.050","0.587","13.772","10.679","10.780","2.444","4.535","95.868","138.222"
"74","GTD","Lawson Aschenbach","6","1:36.798","11:24.029","Green","Track","3.317","12.457","0.572","14.121","10.534","9.801","0.580","13.450","11.330","13.779","2.390","4.467","138.271","139.890"
"84","DPi","Stephen Simpson","7","1:24.487","11:38.899","Green","Track","3.254","11.743","0.519","12.545","9.888","8.851","0.523","12.410","9.400","9.123","2.106","4.125","152.391","155.136"
"10","DPi","Jordan Taylor","7","1:25.914","11:43.249","Green","Track","3.340","11.100","0.504","12.767","9.829","8.753","0.514","12.079","11.158","9.870","2.078","3.922","156.926","157.853"
"73","GTD","Patrick Long","7","1:31.775","11:45.516","Green","Track","3.466","12.604","0.572","13.734","10.274","9.907","0.579","13.148","10.278","10.341","2.403","4.469","138.271","140.132"
"63","GTD","Toni Vilander","7","1:31.596","11:47.772","Green","Track","3.343","12.629","0.571","13.746","10.337","9.790","0.575","13.245","10.314","10.198","2.404","4.444","138.513","141.107"
"5","DPi","Filipe Albuquerque","7","1:23.210","11:54.101","Green","Track","2.872","10.886","0.507","12.620","10.160","8.786","0.517","12.306","9.440","9.105","2.082","3.929","155.998","156.937"
"6","DPi","Dane Cameron","7","1:24.414","12:00.462","Green","Track","3.227","11.272","0.506","13.001","9.774","8.703","0.511","12.345","9.613","9.352","2.103","4.007","156.306","158.780"
"50","DPi","Will Owen","7","1:46.466","12:00.474","Green","Track","9.611","15.651","0.733","16.765","12.034","9.214","0.633","14.532","10.682","10.279","2.175","4.157","107.900","128.178"
"77","DPi","Oliver Jarvis","8","1:31.196","12:07.494","Green","Track","3.737","12.007","0.568","14.496","10.698","8.854","0.592","14.138","10.989","9.171","2.068","3.878","139.245","137.055"
"14","GTD","Jack Hawksworth","7","1:37.684","12:13.702","Green","Track","3.628","12.784","0.568","15.023","10.699","9.832","0.576","13.827","12.014","11.898","2.391","4.444","139.245","140.862"
"55","DPi","Harry Tincknell","8","1:23.443","12:20.055","Green","Track","2.760","10.991","0.508","12.342","9.802","8.682","0.512","12.124","9.411","10.132","2.194","3.985","155.691","158.469"
"12","GTD","Townsend Bell","7","2:11.175","12:20.724","Green","Track","37.463","14.802","0.591","14.926","11.013","9.904","0.582","13.724","10.612","10.614","2.446","4.498","133.826","139.410"
"85","DPi","Misha Goikhberg","7","1:40.992","12:26.360","Green","Track","10.052","15.651","0.566","14.958","11.001","8.820","0.520","13.159","10.197","9.920","2.149","3.999","139.737","156.031"
"76","GTD","Paul Holton","6","3:47.941","12:33.337","Green","Pit","3.410","12.706","0.579","13.968","11.083","9.860","0.581","13.547","10.461","10.981","6.212","134.553","136.599","139.650"
"44","GTD","Andy Lally","6","1:32.495","12:34.743","Green","Track","3.378","12.648","0.575","13.870","10.602","9.888","0.581","13.365","10.295","10.410","2.408","4.475","137.549","139.650"
"86","GTD","Mario Farnbacher","7","1:31.674","12:34.986","Green","Track","3.287","12.572","0.564","13.527","10.512","9.781","0.572","13.436","10.360","10.263","2.390","4.410","140.232","141.847"
"31","DPi","Felipe Nasr","8","1:22.436","12:36.310","Green","Track","2.783","11.033","0.510","12.552","9.548","8.760","0.513","12.191","9.479","9.047","2.091","3.929","155.080","158.161"
"96","GTD","Bill Auberlen","8","1:31.537","12:38.447","Green","Track","3.342","12.446","0.566","13.537","10.503","9.885","0.575","13.361","10.290","10.203","2.387","4.442","139.737","141.107"
"57","GTD","Katherine Legge","7","1:31.044","12:47.170","Green","Track","3.310","12.609","0.566","13.697","10.222","9.829","0.574","13.169","10.153","10.135","2.367","4.413","139.737","141.353"
"48","GTD","Bryan Sellers","7","1:40.978","12:52.136","Green","Track","9.678","14.315","0.581","14.143","10.905","9.832","0.578","13.365","10.360","10.376","2.395","4.450","136.129","140.374"
"8","GTD","Ryan Dalziel","7","1:33.276","12:52.817","Green","Track","3.651","12.707","0.577","14.183","10.790","9.887","0.582","13.468","10.301","10.269","2.392","4.469","137.073","139.410"
"74","GTD","Lawson Aschenbach","7","1:31.237","12:55.266","Green","Track","3.326","12.488","0.572","13.728","10.459","9.814","0.581","13.264","10.126","10.049","2.376","4.454","138.271","139.650"
"10","DPi","Jordan Taylor","8","1:23.920","13:07.169","Green","Track","3.395","12.286","0.513","12.587","9.480","8.677","0.514","11.933","9.390","9.122","2.092","3.931","154.173","157.853"
"54","DPi","Colin Braun","7","2:27.517","13:12.670","Green","Pit","2.808","11.030","0.497","12.734","9.688","8.602","0.501","12.516","10.145","9.457","5.623","63.916","159.137","161.949"
"5","DPi","Filipe Albuquerque","8","1:22.066","13:16.167","Green","Track","2.877","10.849","0.506","12.467","9.697","8.759","0.519","12.142","9.347","8.910","2.071","3.922","156.306","156.332"
"63","GTD","Toni Vilander","8","1:33.685","13:21.457","Green","Track","3.315","13.196","0.576","13.712","10.300","9.954","0.721","14.071","10.704","10.302","2.389","4.445","137.311","112.533"
"6","DPi","Dane Cameron","8","1:23.196","13:23.658","Green","Track","3.093","11.002","0.502","13.400","9.499","8.676","0.511","12.179","9.421","8.957","2.068","3.888","157.552","158.780"
"50","DPi","Will Owen","8","1:29.006","13:29.480","Green","Track","3.502","12.095","0.520","14.334","10.339","8.828","0.528","13.247","9.980","9.562","2.114","3.957","152.098","153.667"
"73","GTD","Patrick Long","8","1:48.696","13:34.212","Green","Pit","3.557","15.052","0.726","14.748","10.638","9.903","0.600","14.159","10.964","11.205","5.501","11.643","108.941","135.227"
"77","DPi","Oliver Jarvis","9","1:28.514","13:36.008","Green","Track","2.934","10.892","0.502","12.847","10.355","8.807","0.610","15.013","10.902","9.673","2.077","3.902","157.552","133.010"
"55","DPi","Harry Tincknell","9","1:23.642","13:43.697","Green","Track","2.807","10.676","0.500","12.217","9.479","8.662","0.510","13.183","10.451","9.230","2.051","3.876","158.182","159.091"
"14","GTD","Jack Hawksworth","8","1:32.034","13:45.736","Green","Track","3.246","12.827","0.574","13.494","10.269","9.803","0.576","13.282","10.496","10.681","2.368","4.418","137.789","140.862"
"12","GTD","Townsend Bell","8","1:32.813","13:53.537","Green","Track","3.390","12.763","0.574","14.197","10.559","9.881","0.581","13.306","10.361","10.328","2.403","4.470","137.789","139.650"
"85","DPi","Misha Goikhberg","8","1:27.539","13:53.899","Green","Track","3.314","11.621","0.518","13.221","10.054","8.741","0.515","13.437","10.028","9.722","2.152","4.216","152.685","157.546"
"31","DPi","Felipe Nasr","9","1:22.830","13:59.140","Green","Track","2.810","11.449","0.515","12.426","9.409","8.733","0.517","12.367","9.413","9.166","2.092","3.933","153.575","156.937"
"44","GTD","Andy Lally","7","1:32.316","14:07.059","Green","Track","3.386","12.635","0.576","13.962","10.423","9.883","0.581","13.188","10.359","10.418","2.409","4.496","137.311","139.650"
"86","GTD","Mario Farnbacher","8","1:38.003","14:12.989","Green","Track","3.458","12.539","0.561","14.019","10.587","13.103","1.020","15.254","10.489","10.181","2.361","4.431","140.982","79.545"
"7","DPi","Helio Castroneves","8","3:14.773","14:13.225","Green","Track","108.556","13.874","0.518","13.923","10.014","8.782","0.512","12.844","10.196","9.568","2.089","3.897","152.685","158.469"
"76","GTD","Paul Holton","7","1:41.903","14:15.240","Green","Track","9.693","14.675","0.584","14.377","10.551","9.775","0.583","13.440","10.635","10.676","2.417","4.497","135.430","139.170"
"57","GTD","Katherine Legge","8","1:31.138","14:18.308","Green","Track","3.310","12.555","0.566","13.505","10.327","9.802","0.574","13.259","10.243","10.163","2.400","4.434","139.737","141.353"
"48","GTD","Bryan Sellers","8","1:31.518","14:23.654","Green","Track","3.426","12.656","0.570","13.340","10.519","9.808","0.576","13.164","10.426","10.197","2.393","4.443","138.756","140.862"
"8","GTD","Ryan Dalziel","8","1:31.820","14:24.637","Green","Track","3.450","12.544","0.576","13.736","10.413","9.851","0.581","13.153","10.473","10.168","2.395","4.480","137.311","139.650"
"10","DPi","Jordan Taylor","9","1:23.819","14:30.988","Green","Track","2.842","10.942","0.505","12.322","9.638","8.705","0.513","12.753","10.445","9.149","2.079","3.926","156.616","158.161"
"74","GTD","Lawson Aschenbach","8","1:40.088","14:35.354","Green","Track","3.321","12.727","0.640","17.401","12.136","10.831","0.790","14.246","11.051","10.097","2.383","4.465","123.580","102.704"
"5","DPi","Filipe Albuquerque","9","1:22.186","14:38.353","Green","Track","2.854","10.810","0.507","12.408","9.423","8.701","0.516","12.210","9.860","8.929","2.062","3.906","155.998","157.241"
"54","DPi","Colin Braun","8","1:31.643","14:44.313","Green","Track","9.298","12.581","0.502","13.222","9.762","8.633","0.502","12.411","9.682","9.145","2.064","3.841","157.552","161.626"
"6","DPi","Dane Cameron","9","1:21.597","14:45.255","Green","Track","2.895","10.666","0.500","12.550","9.431","8.676","0.511","12.084","9.574","8.805","2.045","3.860","158.182","158.780"
"63","GTD","Toni Vilander","9","1:31.559","14:53.016","Red","Track","3.251","12.724","0.572","13.716","10.259","9.773","0.576","13.136","10.390","10.317","2.398","4.447","138.271","140.862"
"50","DPi","Will Owen","9","1:40.047","15:09.527","Red","Pit","3.068","11.317","0.512","13.341","9.813","8.772","0.519","13.667","11.058","9.527","5.566","12.887","154.474","156.332"
"77","DPi","Oliver Jarvis","10","1:42.537","15:18.545","Red","Pit","2.981","10.784","0.502","12.643","9.596","8.580","0.508","12.302","9.915","14.270","8.982","11.474","157.552","159.717"
"14","GTD","Jack Hawksworth","9","1:44.342","15:30.078","Red","Pit","3.302","12.619","0.568","13.452","10.168","9.758","0.575","13.176","11.429","11.500","6.492","11.303","139.245","141.107"
"85","DPi","Misha Goikhberg","9","1:41.103","15:35.002","Red","Pit","3.596","11.738","0.519","13.212","9.909","8.721","0.520","13.001","11.240","10.614","6.819","11.214","152.391","156.031"
"31","DPi","Felipe Nasr","10","1:40.077","15:39.217","Red","Pit","2.774","11.076","0.510","12.481","9.496","8.723","0.514","12.855","11.345","11.134","7.352","11.817","155.080","157.853"
"12","GTD","Townsend Bell","9","1:47.644","15:41.181","Red","Pit","3.318","12.598","0.572","14.122","10.337","9.879","0.580","13.513","11.809","11.767","7.223","11.926","138.271","139.890"
"7","DPi","Helio Castroneves","9","1:43.362","15:56.587","Red","Pit","3.460","11.721","0.511","12.728","9.671","8.689","0.513","13.547","13.140","11.308","6.293","11.781","154.777","158.161"
"86","GTD","Mario Farnbacher","9","1:44.972","15:57.961","Red","Pit","3.327","12.405","0.563","13.442","10.315","9.769","0.574","13.792","11.471","11.333","6.404","11.577","140.481","141.353"
"57","GTD","Katherine Legge","9","1:55.207","16:13.515","Red","Pit","3.352","12.544","0.569","13.502","10.259","9.934","0.649","15.508","12.872","13.745","8.674","13.599","139.000","125.018"
"10","DPi","Jordan Taylor","10","1:44.517","16:15.505","Red","Pit","2.861","10.819","0.502","12.340","9.522","8.797","0.592","13.615","11.752","16.304","6.206","11.207","157.552","137.055"
