"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"77","DPi","Oliver Jarvis","1","1:50.890","1:50.890","Green","Track","7.577","13.515","11.892","15.951","14.936","2.096","0.544","7.006","14.288","13.697","5.257","4.129","150.401"
"6","DPi","Dane Cameron","1","1:51.306","1:51.306","Green","Track","7.373","12.632","11.742","15.911","14.697","2.082","0.539","7.157","14.386","13.667","5.299","4.169","151.796"
"31","DPi","Pipo Derani","1","1:52.633","1:52.633","Green","Track","7.057","12.152","11.702","15.962","14.859","2.100","0.546","7.323","14.835","14.120","5.396","4.149","149.850"
"5","DPi","Joao Barbosa","1","1:56.662","1:56.662","Green","Track","7.132","11.479","11.838","15.528","14.634","2.122","0.552","7.676","17.254","14.800","5.576","4.242","148.221"
"7","DPi","Helio Castroneves","1","1:57.675","1:57.675","Green","Track","7.509","12.723","11.537","15.932","15.365","2.139","0.551","7.638","18.363","15.150","5.574","4.208","148.490"
"55","DPi","Ryan Hunter-Reay","1","1:58.005","1:58.005","Green","Track","7.556","10.729","11.422","15.673","14.500","2.039","0.531","7.583","18.476","15.272","5.609","4.167","154.083"
"84","DPi","Simon Trummer","1","1:58.580","1:58.580","Green","Track","7.688","9.897","11.055","15.512","14.487","2.144","0.555","7.511","18.300","15.316","5.660","4.257","147.420"
"10","DPi","Renger Van Der Zande","1","1:58.858","1:58.858","Green","Track","7.575","10.583","11.533","15.270","14.527","2.100","0.547","7.452","18.598","15.417","5.710","4.212","149.576"
"85","DPi","Misha Goikhberg","1","1:59.711","1:59.711","Green","Track","7.256","9.807","10.664","15.201","14.325","2.106","0.546","7.612","18.523","15.931","5.514","4.370","149.850"
"50","DPi","Will Owen","1","2:00.040","2:00.040","Green","Track","7.481","9.845","11.339","15.077","14.331","2.080","0.539","7.676","18.773","15.819","5.608","4.565","151.796"
"911","GTLM","Patrick Pilet","1","2:00.667","2:00.667","Green","Track","6.852","8.404","7.598","12.928","12.923","2.215","0.575","8.376","17.109","15.868","5.663","4.556","142.292"
"54","DPi","Jonathan Bennett","1","2:01.703","2:01.703","Green","Track","7.210","10.022","10.293","14.793","14.138","2.033","0.534","8.050","18.610","16.740","5.814","4.614","153.218"
"4","GTLM","Tommy Milner","1","2:01.958","2:01.958","Green","Track","6.992","9.359","7.810","13.714","14.072","2.240","0.582","8.436","17.129","16.559","5.875","4.615","140.581"
"66","GTLM","Sebastien Bourdais","1","2:02.249","2:02.249","Green","Track","7.208","9.437","8.924","14.230","14.521","2.293","0.595","8.508","17.403","16.587","5.879","4.647","137.510"
"912","GTLM","Laurens Vanthoor","1","2:02.632","2:02.632","Green","Track","7.195","9.146","8.576","14.052","14.231","2.254","0.587","8.369","17.912","16.677","5.891","4.713","139.384"
"25","GTLM","Connor De Phillippi","1","2:03.239","2:03.239","Green","Track","6.951","8.842","7.725","13.274","13.864","2.237","0.580","8.272","17.681","16.988","5.989","4.715","141.066"
"24","GTLM","Jesse Krohn","1","2:03.518","2:03.518","Green","Track","7.025","9.126","8.533","13.743","14.200","2.237","0.584","8.622","17.609","17.240","6.017","4.719","140.100"
"52","LMP2","Eric Lux","1","2:03.678","2:03.678","Green","Track","7.431","9.250","9.679","15.068","14.804","2.217","0.576","8.410","17.929","17.147","6.112","5.198","142.045"
"3","GTLM","Jan Magnussen","1","2:03.791","2:03.791","Green","Track","6.853","8.780","7.387","13.304","13.837","2.227","0.618","8.431","17.673","17.140","6.093","4.636","132.392"
"67","GTLM","Ryan Briscoe","1","2:04.162","2:04.162","Green","Track","7.056","8.714","8.025","13.685","13.981","2.262","0.586","8.523","18.212","17.029","6.164","4.646","139.621"
"14","GTD","Richard Heistand","1","2:04.512","2:04.512","Green","Track","6.403","9.970","8.951","11.441","11.733","2.235","0.586","7.966","17.808","16.983","6.130","4.731","139.621"
"19","GTD","Will Hardeman","1","2:05.004","2:05.004","Green","Track","6.403","9.438","8.047","11.308","11.421","2.240","0.588","8.147","17.513","17.122","6.026","4.846","139.147"
"33","GTD","Ben Keating","1","2:05.700","2:05.700","Green","Track","6.755","9.647","8.531","11.696","11.654","2.272","0.589","7.833","17.842","17.222","6.107","5.452","138.910"
"86","GTD","Trent Hindman","1","2:05.677","2:05.677","Green","Track","5.734","9.167","7.338","10.952","10.532","2.228","0.589","8.164","17.987","16.290","6.171","5.207","138.910"
"76","GTD","Matt Plumb","1","2:05.955","2:05.955","Green","Track","5.868","9.147","7.721","10.865","10.829","2.226","0.585","8.161","18.442","16.336","6.236","4.995","139.860"
"57","GTD","Christina Nielsen","1","2:05.958","2:05.958","Green","Track","5.225","8.483","6.666","9.969","10.156","2.205","0.576","7.992","18.277","16.399","6.264","4.774","142.045"
"12","GTD","Frank Montecalvo","1","2:06.285","2:06.285","Green","Track","6.712","9.506","8.400","11.469","11.828","2.245","0.589","8.229","19.259","16.321","6.157","4.823","138.910"
"9","GTD","Zacharie Robichon","1","2:06.412","2:06.412","Green","Track","6.239","9.376","8.027","11.160","11.434","2.240","0.589","8.081","18.137","16.562","6.057","5.968","138.910"
"8","GTD","Parker Chase","1","2:06.621","2:06.621","Green","Track","5.822","8.968","6.864","10.519","10.962","2.274","0.590","8.229","18.750","16.553","6.104","4.860","138.675"
"48","GTD","Ryan Hardwick","1","2:07.080","2:07.080","Green","Track","6.143","9.212","7.773","10.915","11.194","2.235","0.609","8.341","19.289","16.641","6.160","4.854","134.348"
"74","GTD","Gar Robinson V","1","2:07.386","2:07.386","Green","Track","5.262","8.625","6.927","10.279","10.253","2.220","0.582","8.364","18.995","16.993","5.968","4.854","140.581"
"63","GTD","Cooper MacNeil","1","2:07.605","2:07.605","Green","Track","5.552","8.850","6.888","10.755","10.531","2.213","0.609","8.366","19.097","17.098","6.027","4.776","134.348"
"73","GTD","Marco Seefried","1","2:08.038","2:08.038","Green","Track","5.221","8.297","6.853","9.812","10.220","2.232","0.593","8.485","18.827","17.061","6.040","4.841","137.973"
"44","GTD","John Potter","1","2:08.233","2:08.233","Green","Track","5.143","8.575","6.809","10.251","10.308","2.232","0.591","8.417","19.295","17.063","6.177","4.702","138.440"
"38","LMP2","Cameron Cassels","1","2:52.345","2:52.345","Green","Pit","7.217","9.771","9.146","14.392","14.361","2.185","0.571","8.600","28.351","39.529","12.304","14.772","143.289"
"96","GTD","Robby Foley","1","3:03.475","3:03.475","Green","Pit","6.282","9.448","7.775","11.205","10.931","2.206","0.576","7.976","23.718","17.870","7.258","55.279","142.045"
"77","DPi","Oliver Jarvis","2","1:13.781","3:04.671","Green","Track","3.719","6.195","3.876","7.886","6.764","1.792","0.485","6.629","13.773","13.356","5.199","4.107","168.697"
"6","DPi","Dane Cameron","2","1:14.159","3:05.465","Green","Track","3.760","6.230","3.889","7.848","6.728","1.767","0.477","6.800","13.869","13.371","5.243","4.177","171.527"
"31","DPi","Pipo Derani","2","1:15.042","3:07.675","Green","Track","3.829","6.491","3.965","7.969","6.918","1.821","0.491","6.573","13.844","13.684","5.315","4.142","166.636"
"5","DPi","Joao Barbosa","2","1:16.095","3:12.757","Green","Track","3.909","6.466","4.014","8.151","6.977","1.838","0.494","6.783","14.033","13.926","5.320","4.184","165.624"
"55","DPi","Ryan Hunter-Reay","2","1:15.091","3:13.096","Green","Track","3.786","6.526","3.972","8.037","6.681","1.769","0.477","6.670","14.102","13.669","5.311","4.091","171.527"
"7","DPi","Helio Castroneves","2","1:16.042","3:13.717","Green","Track","3.824","6.537","3.907","8.171","6.835","1.795","0.486","7.094","14.138","13.741","5.301","4.213","168.350"
"84","DPi","Simon Trummer","2","1:16.091","3:14.671","Green","Track","3.941","6.590","4.061","8.039","6.943","1.827","0.493","6.684","14.127","13.876","5.241","4.269","165.960"
"10","DPi","Renger Van Der Zande","2","1:16.208","3:15.066","Green","Track","3.908","6.682","4.104","7.888","6.900","1.802","0.486","6.801","14.201","13.924","5.328","4.184","168.350"
"50","DPi","Will Owen","2","1:16.323","3:16.363","Green","Track","4.015","6.694","4.090","8.063","6.983","1.838","0.496","6.736","14.130","13.784","5.255","4.239","164.956"
"85","DPi","Misha Goikhberg","2","1:17.344","3:17.055","Green","Track","3.934","6.717","4.118","8.411","7.044","1.840","0.492","7.111","14.459","13.810","5.281","4.127","166.297"
"54","DPi","Jonathan Bennett","2","1:20.102","3:21.805","Green","Track","3.937","6.948","4.316","8.566","7.009","1.862","0.497","7.265","15.156","14.656","5.563","4.327","164.624"
"911","GTLM","Patrick Pilet","2","1:22.521","3:23.188","Green","Track","4.341","7.123","4.363","8.412","7.536","1.974","0.533","7.687","15.141","15.184","5.650","4.577","153.505"
"4","GTLM","Tommy Milner","2","1:21.478","3:23.436","Green","Track","4.233","7.013","4.441","8.511","7.445","1.941","0.522","7.126","14.997","15.179","5.619","4.451","156.740"
"66","GTLM","Sebastien Bourdais","2","1:21.549","3:23.798","Green","Track","4.274","7.210","4.369","8.537","7.537","1.962","0.523","7.161","14.940","14.988","5.548","4.500","156.440"
"912","GTLM","Laurens Vanthoor","2","1:21.613","3:24.245","Green","Track","4.307","7.221","4.387","8.372","7.447","1.930","0.520","7.300","14.955","15.112","5.551","4.511","157.343"
"25","GTLM","Connor De Phillippi","2","1:21.370","3:24.609","Green","Track","4.208","7.186","4.406","8.249","7.402","1.921","0.516","7.261","15.011","15.204","5.558","4.448","158.562"
"24","GTLM","Jesse Krohn","2","1:21.379","3:24.897","Green","Track","4.249","7.294","4.407","8.246","7.428","1.924","0.516","7.257","14.793","15.186","5.623","4.456","158.562"
"3","GTLM","Jan Magnussen","2","1:22.355","3:26.146","Green","Track","4.336","7.366","4.537","8.656","7.466","1.946","0.522","7.224","15.140","15.054","5.565","4.543","156.740"
"67","GTLM","Ryan Briscoe","2","1:22.527","3:26.689","Green","Track","4.472","7.508","4.470","8.569","7.543","1.962","0.528","7.253","14.918","15.274","5.534","4.496","154.959"
"52","LMP2","Eric Lux","2","1:23.982","3:27.660","Green","Track","4.616","7.788","4.720","8.882","7.202","1.913","0.563","7.827","15.494","14.981","5.645","4.351","145.325"
"14","GTD","Richard Heistand","2","1:24.011","3:28.523","Green","Track","4.440","7.602","4.603","8.870","7.738","2.007","0.541","7.282","15.492","15.206","5.629","4.601","151.235"
"19","GTD","Will Hardeman","2","1:24.580","3:29.584","Green","Track","4.442","7.633","4.493","8.749","7.687","1.991","0.535","7.546","15.637","15.498","5.763","4.606","152.931"
"86","GTD","Trent Hindman","2","1:24.085","3:29.762","Green","Track","4.416","7.511","4.404","8.510","7.637","1.980","0.534","7.808","15.410","15.468","5.830","4.577","153.218"
"57","GTD","Christina Nielsen","2","1:25.297","3:31.255","Green","Track","4.429","7.811","4.537","8.847","7.685","1.990","0.532","7.325","15.554","15.873","5.924","4.790","153.794"
"33","GTD","Ben Keating","2","1:25.866","3:31.566","Green","Track","4.633","7.620","4.591","9.307","7.807","2.042","0.543","7.313","15.587","15.825","5.909","4.689","150.678"
"12","GTD","Frank Montecalvo","2","1:25.518","3:31.803","Green","Track","4.469","7.918","4.459","9.067","7.749","1.998","0.536","7.329","15.589","15.774","5.926","4.704","152.646"
"76","GTD","Matt Plumb","2","1:26.232","3:32.187","Green","Track","4.609","7.997","4.613","9.063","7.930","2.023","0.545","7.436","15.683","15.675","5.951","4.707","150.125"
"8","GTD","Parker Chase","2","1:27.120","3:33.741","Green","Track","4.556","7.725","4.589","8.873","7.880","2.024","0.557","7.550","16.287","16.100","5.999","4.980","146.891"
"9","GTD","Zacharie Robichon","2","1:27.563","3:33.975","Green","Track","5.032","7.744","4.584","8.830","7.688","2.019","0.544","7.650","16.363","15.895","6.035","5.179","150.401"
"48","GTD","Ryan Hardwick","2","1:27.099","3:34.179","Green","Track","4.472","8.268","4.519","8.883","7.679","1.970","0.528","7.431","16.466","15.925","5.949","5.009","154.959"
"74","GTD","Gar Robinson V","2","1:26.991","3:34.377","Green","Track","4.587","8.082","4.554","8.994","7.768","2.008","0.539","7.690","15.955","15.884","6.050","4.880","151.796"
"63","GTD","Cooper MacNeil","2","1:26.941","3:34.546","Green","Track","4.393","8.627","4.548","8.721","7.638","1.980","0.530","7.816","15.924","15.895","6.034","4.835","154.374"
"73","GTD","Marco Seefried","2","1:26.835","3:34.873","Green","Track","4.553","8.065","4.505","8.976","7.662","2.000","0.537","7.888","15.850","16.008","5.913","4.878","152.362"
"44","GTD","John Potter","2","1:27.149","3:35.382","Green","Track","4.542","8.152","4.612","8.914","7.759","1.996","0.533","7.688","16.427","15.877","5.979","4.670","153.505"
"77","DPi","Oliver Jarvis","3","1:13.430","4:18.101","Green","Track","3.685","6.254","3.859","7.884","6.768","1.794","0.484","6.525","13.695","13.214","5.177","4.091","169.046"
"6","DPi","Dane Cameron","3","1:13.314","4:18.779","Green","Track","3.752","6.170","3.873","7.923","6.773","1.782","0.480","6.520","13.620","13.099","5.186","4.136","170.455"
"31","DPi","Pipo Derani","3","1:14.350","4:22.025","Green","Track","3.775","6.299","3.926","7.939","6.924","1.817","0.489","6.567","13.797","13.424","5.247","4.146","167.317"
"55","DPi","Ryan Hunter-Reay","3","1:13.993","4:27.089","Green","Track","3.798","6.320","3.892","8.014","6.731","1.790","0.482","6.562","13.780","13.317","5.230","4.077","169.747"
"5","DPi","Joao Barbosa","3","1:16.035","4:28.792","Green","Track","3.795","6.352","3.988","8.002","6.977","1.837","0.492","6.960","14.188","13.864","5.327","4.253","166.297"
"7","DPi","Helio Castroneves","3","1:15.491","4:29.208","Green","Track","3.819","6.293","3.912","8.014","6.855","1.796","0.484","6.782","14.199","13.770","5.352","4.215","169.046"
"84","DPi","Simon Trummer","3","1:15.811","4:30.482","Green","Track","3.825","6.437","4.027","8.059","6.990","1.828","0.491","6.465","14.118","14.029","5.312","4.230","166.636"
"10","DPi","Renger Van Der Zande","3","1:15.846","4:30.912","Green","Track","3.831","6.489","4.017","7.982","6.930","1.815","0.490","6.731","13.960","14.003","5.402","4.196","166.976"
"50","DPi","Will Owen","3","1:14.949","4:31.312","Green","Track","3.847","6.405","3.959","7.927","6.908","1.816","0.489","6.429","13.747","13.914","5.312","4.196","167.317"
"85","DPi","Misha Goikhberg","3","1:15.154","4:32.209","Green","Track","3.803","6.385","3.991","8.207","6.933","1.832","0.492","6.718","13.877","13.543","5.202","4.171","166.297"
"54","DPi","Jonathan Bennett","3","1:17.950","4:39.755","Green","Track","3.860","6.620","4.122","8.377","6.844","1.784","0.480","7.037","14.751","14.207","5.587","4.281","170.455"
"911","GTLM","Patrick Pilet","3","1:20.372","4:43.560","Green","Track","4.313","7.158","4.289","8.341","7.478","1.960","0.528","7.064","14.547","14.781","5.419","4.494","154.959"
"4","GTLM","Tommy Milner","3","1:20.789","4:44.225","Green","Track","4.169","7.543","4.336","8.368","7.444","1.951","0.524","7.126","14.667","14.608","5.541","4.512","156.142"
"66","GTLM","Sebastien Bourdais","3","1:21.109","4:44.907","Green","Track","4.155","7.287","4.420","8.458","7.583","1.970","0.523","7.231","14.696","14.777","5.479","4.530","156.440"
"912","GTLM","Laurens Vanthoor","3","1:21.678","4:45.923","Green","Track","4.196","7.140","4.392","8.495","7.415","1.933","0.518","7.378","15.324","14.920","5.498","4.469","157.950"
"24","GTLM","Jesse Krohn","3","1:21.385","4:46.282","Green","Track","4.127","7.026","4.310","8.481","7.381","1.932","0.517","7.246","15.266","15.128","5.514","4.457","158.256"
"25","GTLM","Connor De Phillippi","3","1:22.163","4:46.772","Green","Track","4.122","7.231","4.410","8.327","7.376","1.912","0.513","7.237","15.798","15.270","5.473","4.494","159.490"
"3","GTLM","Jan Magnussen","3","1:21.048","4:47.194","Green","Track","4.248","7.137","4.400","8.296","7.463","1.950","0.524","7.117","14.982","14.967","5.465","4.499","156.142"
"67","GTLM","Ryan Briscoe","3","1:21.234","4:47.923","Green","Track","4.221","7.131","4.299","8.342","7.502","1.955","0.525","7.100","15.181","15.038","5.431","4.509","155.844"
"52","LMP2","Eric Lux","3","1:21.880","4:49.540","Green","Track","4.067","7.332","4.406","8.598","7.192","1.848","0.495","7.450","15.342","14.984","5.605","4.561","165.289"
"14","GTD","Richard Heistand","3","1:21.995","4:50.518","Green","Track","4.278","7.259","4.360","8.431","7.731","2.014","0.540","7.039","15.067","15.126","5.565","4.585","151.515"
"86","GTD","Trent Hindman","3","1:21.579","4:51.341","Green","Track","4.331","7.402","4.384","8.387","7.686","2.004","0.538","7.003","14.765","15.020","5.459","4.600","152.078"
"19","GTD","Will Hardeman","3","1:23.505","4:53.089","Green","Track","4.346","7.303","4.374","8.924","7.755","2.006","0.537","7.420","15.223","15.308","5.702","4.607","152.362"
"57","GTD","Christina Nielsen","3","1:23.807","4:55.062","Green","Track","4.330","7.461","4.431","8.636","7.729","2.000","0.536","7.214","15.251","15.586","5.911","4.722","152.646"
"33","GTD","Ben Keating","3","1:23.847","4:55.413","Green","Track","4.354","7.460","4.487","8.655","7.745","2.036","0.548","7.372","15.178","15.631","5.695","4.686","149.303"
"12","GTD","Frank Montecalvo","3","1:24.495","4:56.298","Green","Track","4.344","7.487","4.480","8.646","7.704","1.993","0.535","7.415","15.278","16.151","5.765","4.697","152.931"
"76","GTD","Matt Plumb","3","1:24.605","4:56.792","Green","Track","4.374","7.414","4.508","8.672","7.718","2.009","0.542","7.315","15.343","16.045","5.945","4.720","150.956"
"9","GTD","Zacharie Robichon","3","1:23.580","4:57.555","Green","Track","4.523","7.515","4.507","8.677","7.704","2.014","0.542","7.305","15.123","15.317","5.738","4.615","150.956"
"8","GTD","Parker Chase","3","1:24.689","4:58.430","Green","Track","4.497","7.468","4.539","8.732","7.899","2.057","0.554","7.511","15.455","15.437","5.803","4.737","147.686"
"48","GTD","Ryan Hardwick","3","1:24.756","4:58.935","Green","Track","4.541","7.796","4.429","8.774","7.738","1.997","0.534","7.526","15.609","15.345","5.757","4.710","153.218"
"74","GTD","Gar Robinson V","3","1:25.065","4:59.442","Green","Track","4.544","7.822","4.518","8.812","7.794","2.018","0.542","7.563","15.460","15.616","5.690","4.686","150.956"
"73","GTD","Marco Seefried","3","1:24.843","4:59.716","Green","Track","4.491","7.666","4.433","8.862","7.782","2.024","0.545","7.631","15.402","15.616","5.695","4.696","150.125"
"63","GTD","Cooper MacNeil","3","1:25.567","5:00.113","Green","Track","4.521","7.770","4.551","9.241","7.857","2.007","0.536","7.622","15.445","15.545","5.770","4.702","152.646"
"44","GTD","John Potter","3","1:25.511","5:00.893","Green","Track","4.376","7.593","4.551","8.862","7.817","2.029","0.545","7.848","15.514","15.846","5.824","4.706","150.125"
"77","DPi","Oliver Jarvis","4","1:12.999","5:31.100","Green","Track","3.661","6.173","3.852","7.841","6.753","1.787","0.484","6.438","13.541","13.191","5.154","4.124","169.046"
"6","DPi","Dane Cameron","4","1:12.846","5:31.625","Green","Track","3.703","6.071","3.841","7.739","6.740","1.772","0.479","6.451","13.587","13.146","5.226","4.091","170.810"
"31","DPi","Pipo Derani","4","1:14.421","5:36.446","Green","Track","3.777","6.099","3.909","7.869","6.905","1.809","0.488","6.477","13.699","13.908","5.325","4.156","167.660"
"55","DPi","Ryan Hunter-Reay","4","1:12.680","5:39.769","Green","Track","3.701","5.993","3.856","7.837","6.758","1.789","0.484","6.393","13.506","13.256","5.088","4.019","169.046"
"5","DPi","Joao Barbosa","4","1:14.404","5:43.196","Green","Track","3.828","6.301","3.975","7.912","6.931","1.825","0.492","6.522","13.662","13.572","5.247","4.137","166.297"
"7","DPi","Helio Castroneves","4","1:14.719","5:43.927","Green","Track","3.791","6.337","3.973","7.860","6.806","1.783","0.481","6.867","13.877","13.578","5.193","4.173","170.100"
"84","DPi","Simon Trummer","4","1:14.647","5:45.129","Green","Track","3.802","6.430","3.995","7.888","6.941","1.826","0.492","6.383","13.885","13.613","5.232","4.160","166.297"
"10","DPi","Renger Van Der Zande","4","1:15.026","5:45.938","Green","Track","3.813","6.375","4.016","7.847","6.928","1.818","0.491","6.684","13.848","13.694","5.338","4.174","166.636"
"50","DPi","Will Owen","4","1:15.052","5:46.364","Green","Track","3.853","6.493","3.957","7.806","6.879","1.804","0.485","6.584","13.921","13.779","5.293","4.198","168.697"
"85","DPi","Misha Goikhberg","4","1:14.901","5:47.110","Green","Track","3.824","6.374","3.978","8.205","6.995","1.834","0.494","6.582","13.674","13.505","5.285","4.151","165.624"
"54","DPi","Jonathan Bennett","4","1:17.626","5:57.381","Green","Track","3.822","6.829","4.064","8.341","6.817","1.780","0.480","6.800","14.575","14.319","5.495","4.304","170.455"
"4","GTLM","Tommy Milner","4","1:19.819","6:04.044","Green","Track","4.182","6.864","4.296","8.213","7.447","1.945","0.524","6.997","14.780","14.651","5.459","4.461","156.142"
"66","GTLM","Sebastien Bourdais","4","1:19.933","6:04.840","Green","Track","4.188","7.011","4.301","8.262","7.575","1.972","0.530","6.900","14.500","14.672","5.474","4.548","154.374"
"912","GTLM","Laurens Vanthoor","4","1:19.971","6:05.894","Green","Track","4.193","6.994","4.330","8.323","7.446","1.947","0.525","7.072","14.533","14.633","5.533","4.442","155.844"
"24","GTLM","Jesse Krohn","4","1:20.063","6:06.345","Green","Track","4.142","7.091","4.302","8.252","7.423","1.925","0.519","7.115","14.601","14.792","5.439","4.462","157.646"
"25","GTLM","Connor De Phillippi","4","1:20.344","6:07.116","Green","Track","4.135","7.076","4.345","8.283","7.426","1.936","0.520","7.021","14.670","14.916","5.524","4.492","157.343"
"3","GTLM","Jan Magnussen","4","1:20.656","6:07.850","Green","Track","4.209","7.090","4.462","8.290","7.450","1.944","0.523","7.076","14.844","14.829","5.448","4.491","156.440"
"67","GTLM","Ryan Briscoe","4","1:20.657","6:08.580","Green","Track","4.217","7.153","4.343","8.396","7.535","1.963","0.529","6.998","14.757","14.813","5.442","4.511","154.666"
"911","GTLM","Patrick Pilet","4","1:27.289","6:10.849","Green","Pit","4.186","7.107","4.285","8.277","7.466","1.960","0.529","6.994","14.732","14.706","6.160","10.887","154.666"
"52","LMP2","Eric Lux","4","1:21.415","6:10.955","Green","Track","4.195","7.356","4.362","8.504","7.182","1.853","0.496","7.265","15.222","14.845","5.711","4.424","164.956"
"14","GTD","Richard Heistand","4","1:21.415","6:11.933","Green","Track","4.279","7.183","4.319","8.304","7.683","2.010","0.539","7.114","14.862","14.916","5.645","4.561","151.796"
"86","GTD","Trent Hindman","4","1:21.102","6:12.443","Green","Track","4.192","7.271","4.336","8.232","7.619","1.993","0.534","7.054","14.682","15.024","5.550","4.615","153.218"
"19","GTD","Will Hardeman","4","1:22.804","6:15.893","Green","Track","4.349","7.453","4.420","8.611","7.730","2.012","0.539","7.044","15.015","15.361","5.659","4.611","151.796"
"57","GTD","Christina Nielsen","4","1:23.252","6:18.314","Green","Track","4.312","7.295","4.328","8.542","7.673","2.002","0.537","7.188","15.173","15.507","5.981","4.714","152.362"
"33","GTD","Ben Keating","4","1:23.262","6:18.675","Green","Track","4.330","7.480","4.479","8.420","7.757","2.044","0.548","7.275","15.226","15.386","5.668","4.649","149.303"
"12","GTD","Frank Montecalvo","4","1:22.760","6:19.058","Green","Track","4.340","7.347","4.355","8.423","7.674","2.007","0.541","7.105","15.146","15.393","5.782","4.647","151.235"
"76","GTD","Matt Plumb","4","1:22.591","6:19.383","Green","Track","4.361","7.369","4.441","8.397","7.708","2.021","0.544","7.149","14.936","15.354","5.761","4.550","150.401"
"9","GTD","Zacharie Robichon","4","1:22.177","6:19.732","Green","Track","4.301","7.403","4.429","8.369","7.683","2.016","0.543","7.056","14.913","15.133","5.731","4.600","150.678"
"8","GTD","Parker Chase","4","1:23.341","6:21.771","Green","Track","4.418","7.441","4.534","8.468","7.828","2.039","0.544","7.327","15.097","15.204","5.710","4.731","150.401"
"48","GTD","Ryan Hardwick","4","1:23.408","6:22.343","Green","Track","4.311","7.431","4.462","8.750","7.753","2.000","0.536","7.285","15.253","15.239","5.703","4.685","152.646"
"73","GTD","Marco Seefried","4","1:23.129","6:22.845","Green","Track","4.394","7.432","4.464","8.484","7.640","1.984","0.533","7.323","15.239","15.290","5.566","4.780","153.505"
"74","GTD","Gar Robinson V","4","1:23.904","6:23.346","Green","Track","4.383","7.430","4.487","8.643","7.695","2.009","0.544","7.623","15.339","15.446","5.642","4.663","150.401"
"63","GTD","Cooper MacNeil","4","1:23.602","6:23.715","Green","Track","4.357","7.409","4.456","8.578","7.650","1.990","0.532","7.317","15.538","15.340","5.726","4.709","153.794"
"44","GTD","John Potter","4","1:23.891","6:24.784","Green","Track","4.359","7.465","4.378","8.613","7.750","2.006","0.538","7.170","15.503","15.571","5.843","4.695","152.078"
"77","DPi","Oliver Jarvis","5","1:12.500","6:43.600","Green","Track","3.673","6.039","3.874","7.701","6.764","1.790","0.483","6.315","13.481","13.165","5.126","4.089","169.396"
"6","DPi","Dane Cameron","5","1:12.539","6:44.164","Green","Track","3.704","6.018","3.809","7.702","6.750","1.776","0.478","6.438","13.453","13.115","5.136","4.160","171.168"
"31","DPi","Pipo Derani","5","1:13.273","6:49.719","Green","Track","3.794","6.100","3.866","7.790","6.891","1.812","0.487","6.448","13.450","13.292","5.185","4.158","168.004"
"55","DPi","Ryan Hunter-Reay","5","1:12.687","6:52.456","Green","Track","3.664","6.069","3.869","7.711","6.765","1.790","0.482","6.410","13.491","13.278","5.098","4.060","169.747"
"5","DPi","Joao Barbosa","5","1:14.526","6:57.722","Green","Track","3.794","6.272","3.984","7.879","6.918","1.824","0.490","6.696","13.621","13.583","5.311","4.154","166.976"
"7","DPi","Helio Castroneves","5","1:14.225","6:58.152","Green","Track","3.764","6.217","3.908","7.708","6.758","1.772","0.476","6.892","13.829","13.518","5.215","4.168","171.887"
"84","DPi","Simon Trummer","5","1:14.622","6:59.751","Green","Track","3.783","6.347","3.985","7.804","6.946","1.829","0.491","6.490","13.895","13.688","5.209","4.155","166.636"
"10","DPi","Renger Van Der Zande","5","1:14.416","7:00.354","Green","Track","3.796","6.331","4.013","7.734","6.935","1.824","0.491","6.633","13.642","13.579","5.283","4.155","166.636"
"50","DPi","Will Owen","5","1:14.656","7:01.020","Green","Track","3.853","6.360","3.950","7.840","6.887","1.812","0.487","6.488","13.830","13.633","5.312","4.204","168.004"
"85","DPi","Misha Goikhberg","5","1:14.645","7:01.755","Green","Track","3.830","6.364","4.017","8.000","6.951","1.825","0.490","6.640","13.643","13.524","5.244","4.117","166.976"
"54","DPi","Jonathan Bennett","5","1:17.801","7:15.182","Green","Track","3.855","6.691","4.053","8.217","6.836","1.781","0.478","7.021","14.760","14.372","5.494","4.243","171.168"
"4","GTLM","Tommy Milner","5","1:19.096","7:23.140","Green","Track","4.151","6.854","4.262","8.039","7.473","1.956","0.525","6.899","14.495","14.584","5.443","4.415","155.844"
"66","GTLM","Sebastien Bourdais","5","1:19.584","7:24.424","Green","Track","4.140","6.992","4.295","8.184","7.597","1.973","0.529","6.898","14.370","14.660","5.424","4.522","154.666"
"912","GTLM","Laurens Vanthoor","5","1:19.441","7:25.335","Green","Track","4.167","6.983","4.219","8.183","7.451","1.945","0.523","6.900","14.486","14.620","5.494","4.470","156.440"
"24","GTLM","Jesse Krohn","5","1:19.494","7:25.839","Green","Track","4.124","6.992","4.255","8.119","7.406","1.925","0.517","6.930","14.547","14.662","5.523","4.494","158.256"
"25","GTLM","Connor De Phillippi","5","1:19.801","7:26.917","Green","Track","4.137","7.109","4.298","8.191","7.425","1.938","0.520","6.954","14.519","14.702","5.463","4.545","157.343"
"3","GTLM","Jan Magnussen","5","1:19.943","7:27.793","Green","Track","4.189","7.034","4.319","8.218","7.455","1.941","0.521","6.860","14.645","14.813","5.450","4.498","157.041"
"67","GTLM","Ryan Briscoe","5","1:20.239","7:28.819","Green","Track","4.242","7.099","4.292","8.250","7.538","1.962","0.526","6.929","14.652","14.808","5.436","4.505","155.548"
