"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"39","GS","Jeff Westphal","1","3:19.921","3:19.921","Green","Track","0.000","12.136","29.871","18.046","32.767","11.003","24.582","0.724","12.756","1.634","3.035","117.089","105.708"
"82","GS","James Clay","1","3:25.742","3:25.742","Green","Track","253.353","11.543","30.675","18.104","33.257","11.566","21.610","0.629","12.381","1.607","2.997","134.774","107.484"
"23","TCR","James Vance","1","3:27.285","3:27.285","Green","Track","236.768","11.561","30.754","18.879","32.938","10.991","21.816","0.621","12.633","1.703","3.194","136.510","101.425"
"84","TCR","Todd Lamb","1","3:30.325","3:30.325","Green","Track","281.114","12.234","31.958","19.338","33.745","11.451","22.962","0.672","13.399","1.702","3.196","126.150","101.485"
"5","TCR","Roy Block","1","3:33.390","3:33.390","Green","Track","0.000","11.925","33.667","19.625","37.444","12.459","22.773","0.740","13.688","1.732","3.209","114.558","99.727"
"97","GS","Ramin Abdolvahabi","1","3:35.425","3:35.425","Green","Track","0.000","13.213","33.956","19.567","37.788","13.577","25.003","0.734","14.176","1.775","3.217","115.494","97.311"
"73","TCR","Mike LaMarra","1","3:45.484","3:45.484","Green","Track","198.522","12.959","34.335","20.162","34.931","12.684","23.533","0.862","16.443","1.794","3.318","98.344","96.281"
"37","TCR","Tom O'Gorman","1","3:47.837","3:47.837","Green","Pit","0.000","11.936","33.552","18.823","33.956","0.000","0.000","0.726","14.080","3.631","10.167","116.767","47.570"
"2","GS","Tyler Cooke","1","3:49.306","3:49.306","Green","Track","0.000","12.117","32.087","19.486","38.294","13.989","20.865","0.591","12.006","1.629","3.042","143.439","106.033"
"98","TCR","Michael Lewis","1","3:57.280","3:57.280","Green","Track","0.000","11.589","33.045","19.852","34.214","11.502","22.086","0.685","13.336","1.739","3.226","123.756","99.326"
"12","TCR","Russell McDonough","1","3:58.965","3:58.965","Green","Track","0.000","13.451","35.629","20.302","34.204","11.854","22.358","0.622","13.225","1.708","3.192","136.291","101.128"
"17","TCR","Mikey Taylor","1","3:59.500","3:59.500","Green","Track","0.000","11.620","35.168","19.833","32.874","11.757","22.865","0.645","12.833","1.691","3.179","131.431","102.145"
"21","TCR","Mason Filippi","1","4:03.990","4:03.990","Green","Track","0.000","12.281","33.896","19.686","34.379","12.175","22.590","0.648","13.771","1.851","3.363","130.822","93.316"
"89","TCR","Chad Gilsinger","1","4:06.802","4:06.802","Green","Track","22.794","11.803","32.731","20.073","35.067","11.845","23.389","0.681","12.553","1.716","3.241","124.483","100.657"
"71","GS","Robin Liddell","1","4:13.249","4:13.249","Green","Track","22.615","12.330","34.635","20.247","35.517","12.024","21.914","0.797","15.162","1.643","3.040","106.365","105.129"
"10","TCR","Lee Carpentier","1","4:19.336","4:19.336","Green","Track","0.000","14.576","32.816","19.855","33.785","11.853","22.451","0.625","13.067","1.756","3.253","135.636","98.364"
"93","GS","Tom Dyer","1","4:21.560","4:21.560","Green","Track","22.520","13.334","37.312","23.225","37.006","11.922","26.558","0.809","14.025","1.729","3.176","104.787","99.900"
"75","GS","Paul Holton","1","4:28.834","4:28.834","Green","Track","274.899","11.807","30.456","17.938","31.445","10.793","21.139","0.579","11.915","1.601","2.983","146.412","107.887"
"35","GS","James Cox","1","4:29.290","4:29.290","Green","Track","0.000","10.831","29.220","17.646","29.814","10.315","21.020","0.581","11.839","1.630","3.011","145.908","105.968"
"44","GS","Mike Vess","1","4:33.325","4:33.325","Green","Track","24.216","12.694","32.044","19.443","31.908","10.778","21.293","0.589","12.955","1.686","3.103","143.927","102.448"
"11","GS","Thomas Collingwood","1","4:39.218","4:39.218","Green","Track","320.583","13.666","33.273","21.841","33.039","11.582","21.895","0.621","13.692","1.749","3.189","136.510","98.758"
"88","GS","Greg Liefooghe","2","2:13.921","4:48.081","Green","Track","6.315","6.335","27.444","17.041","29.152","9.920","20.065","0.582","12.366","1.653","3.048","145.658","104.493"
"60","GS","Nate Stacy","2","2:13.767","4:48.395","Green","Track","6.397","6.447","27.058","17.326","29.000","10.024","20.044","0.581","12.211","1.634","3.045","145.908","105.708"
"61","TCR","Jon Morley","1","4:48.692","4:48.692","Green","Track","0.000","14.993","37.310","23.303","38.908","13.620","23.742","0.666","13.612","1.799","3.323","127.286","96.013"
"46","GS","Owen Trinkler","2","2:13.079","4:50.015","Green","Track","6.268","6.349","27.718","16.740","29.159","9.822","20.207","0.578","11.595","1.624","3.019","146.666","106.359"
"13","GS","Scott Hargrove","2","2:13.673","5:00.272","Green","Track","6.297","6.340","27.263","16.598","29.203","9.946","20.502","0.583","12.213","1.665","3.063","145.408","103.740"
"96","GS","Bill Auberlen","2","2:11.892","5:00.288","Green","Track","6.100","6.421","26.586","16.442","29.016","9.785","20.002","0.609","12.340","1.602","2.989","139.200","107.820"
"69","GS","Jesse Lazare","1","5:00.370","5:00.370","Green","Track","23.158","15.781","38.824","18.451","31.500","10.911","21.528","0.576","12.509","1.634","3.043","147.175","105.708"
"4","GS","Guy Cosmo","2","2:13.785","5:01.939","Green","Track","6.313","6.966","27.197","16.694","29.376","9.905","20.077","0.595","12.052","1.611","2.999","142.475","107.217"
"15","GS","Ben Rhodes","2","2:13.150","5:03.230","Green","Track","6.292","6.274","27.440","16.729","29.045","9.815","20.223","0.579","12.082","1.633","3.038","146.412","105.773"
"52","TCR","Max Faulkner","1","5:04.439","5:04.439","Green","Track","23.397","14.720","34.634","21.271","34.474","11.969","23.239","0.689","14.807","1.787","3.300","123.037","96.658"
"7","GS","Trent Hindman","2","2:11.168","5:06.180","Green","Track","6.271","6.300","26.830","16.533","28.829","9.817","19.974","0.576","11.421","1.617","3.000","147.175","106.820"
"40","GS","Jade Buford","2","2:12.429","5:09.347","Green","Track","6.357","6.373","27.021","16.454","29.312","9.899","20.196","0.579","11.634","1.604","3.000","146.412","107.685"
"8","GS","Rodrigo Sales","2","2:17.542","5:14.550","Green","Track","6.514","7.292","27.895","16.831","30.229","10.546","20.985","0.581","12.053","1.612","3.004","145.908","107.151"
"65","GS","Justin Piscitell","2","2:16.762","5:14.881","Green","Track","6.362","6.650","28.059","17.455","29.691","10.394","20.886","0.579","12.035","1.627","3.024","146.412","106.163"
"58","GS","DJ Randall","2","2:14.648","5:16.686","Green","Track","6.597","6.586","27.417","16.830","29.493","10.040","20.428","0.586","11.980","1.644","3.047","144.663","105.065"
"59","GS","Rod Randall","2","2:16.997","5:21.679","Green","Track","6.377","6.661","27.684","17.282","30.123","10.166","20.488","0.593","12.943","1.639","3.041","142.956","105.386"
"33","GS","Russell Ward","2","2:19.156","5:24.510","Green","Track","6.351","6.821","27.187","17.481","30.218","11.632","21.913","0.585","12.305","1.636","3.027","144.911","105.579"
"3","TCR","Alex Popow","2","2:21.744","5:28.792","Green","Track","6.876","7.050","28.890","18.290","31.579","10.645","20.865","0.616","12.162","1.655","3.116","137.618","104.367"
"22","GS","Grant Enfinger","2","2:14.629","5:31.274","Green","Track","6.360","6.575","27.356","16.733","29.927","0.000","0.000","0.581","11.745","1.640","3.049","145.908","105.322"
"39","GS","Jeff Westphal","2","2:12.477","5:32.398","Green","Track","6.475","6.501","26.881","16.647","28.823","9.904","20.447","0.577","11.566","1.629","3.027","146.920","106.033"
"56","GS","Eric Foss","2","2:26.633","5:35.117","Green","Pit","6.584","6.864","28.354","18.041","30.214","10.307","20.574","0.585","12.116","2.896","10.098","144.911","59.643"
"57","GS","Bryce Ward","2","2:20.730","5:35.260","Green","Track","6.770","7.321","28.697","17.818","30.440","10.667","20.680","0.613","12.991","1.663","3.070","138.292","103.865"
"82","GS","James Clay","2","2:11.822","5:37.564","Green","Track","6.329","6.366","26.823","16.631","28.748","9.748","20.141","0.569","11.879","1.600","2.988","148.985","107.955"
"54","TCR","Stephen Simpson","2","2:24.533","5:37.579","Green","Track","6.933","7.246","28.745","17.368","31.084","10.441","22.307","0.964","14.549","1.705","3.191","87.939","101.306"
"23","TCR","James Vance","2","2:18.874","5:46.159","Green","Track","6.614","6.793","28.443","17.334","30.741","10.336","21.099","0.617","12.040","1.686","3.171","137.395","102.448"
"84","TCR","Todd Lamb","2","2:18.130","5:48.455","Green","Track","6.835","6.696","28.372","17.318","30.160","10.207","20.934","0.621","12.189","1.661","3.137","136.510","103.990"
"5","TCR","Roy Block","2","2:22.544","5:55.934","Green","Track","6.801","7.269","29.113","17.896","31.214","10.796","21.391","0.625","12.555","1.700","3.184","135.636","101.604"
"97","GS","Ramin Abdolvahabi","2","2:22.805","5:58.230","Green","Track","6.881","7.627","30.004","17.613","31.456","10.692","20.932","0.595","12.328","1.641","3.036","142.475","105.257"
"2","GS","Tyler Cooke","2","2:15.145","6:04.451","Green","Track","6.353","6.476","28.670","16.504","29.588","10.012","20.322","0.587","11.921","1.647","3.065","144.417","104.874"
"73","TCR","Mike LaMarra","2","2:26.116","6:11.600","Green","Track","7.262","7.660","31.485","18.359","31.151","10.671","21.615","0.630","12.429","1.679","3.175","134.560","102.875"
"12","TCR","Russell McDonough","2","2:21.879","6:20.844","Green","Track","6.720","6.973","28.778","18.120","31.625","10.760","21.511","0.619","11.916","1.688","3.169","136.951","102.327"
"17","TCR","Mikey Taylor","2","2:24.606","6:24.106","Green","Track","6.809","6.717","28.924","19.007","32.140","12.373","21.337","0.611","11.869","1.672","3.147","138.744","103.306"
"89","TCR","Ryan Eversley","2","2:19.335","6:26.137","Green","Track","6.946","6.682","28.919","17.686","30.660","10.362","20.886","0.634","11.714","1.673","3.173","133.711","103.244"
"37","TCR","Tom O'Gorman","2","2:39.085","6:26.922","Green","Track","22.616","10.669","28.631","17.888","30.748","10.331","21.014","0.622","11.776","1.654","3.136","136.291","104.430"
"98","TCR","Michael Lewis","2","2:37.053","6:34.333","Green","Pit","6.963","6.888","28.877","18.657","33.377","11.069","22.306","0.659","13.630","3.770","10.857","128.638","45.816"
"71","GS","Robin Liddell","2","2:22.058","6:35.307","Green","Track","7.391","7.584","29.529","18.718","31.350","10.170","20.137","0.577","12.023","1.595","2.984","146.920","108.293"
"10","TCR","Lee Carpentier","2","2:20.131","6:39.467","Green","Track","6.875","7.077","28.969","17.609","30.561","10.496","20.881","0.610","12.181","1.699","3.173","138.972","101.664"
"75","GS","Paul Holton","2","2:12.022","6:40.856","Green","Track","6.286","6.337","26.775","16.650","29.025","10.025","20.043","0.574","11.671","1.623","3.013","147.688","106.425"
"35","GS","James Cox","2","2:12.321","6:41.611","Green","Track","6.302","6.316","26.939","16.898","29.068","9.881","20.123","0.576","11.641","1.602","2.975","147.175","107.820"
"21","TCR","Mason Filippi","2","2:41.203","6:45.193","Green","Pit","6.906","7.508","31.740","18.668","32.178","11.099","21.776","0.628","13.802","4.836","12.062","134.988","35.717"
"93","GS","Tom Dyer","2","2:26.001","6:47.561","Green","Track","6.815","7.144","30.074","19.225","32.909","10.589","21.124","0.613","12.815","1.640","3.053","138.292","105.322"
"44","GS","Mike Vess","2","2:17.407","6:50.732","Green","Track","6.468","6.943","28.116","17.126","30.073","10.191","20.665","0.585","12.491","1.668","3.081","144.911","103.554"
"11","GS","Thomas Collingwood","2","2:18.477","6:57.695","Green","Track","6.697","7.144","28.573","17.860","30.319","10.354","20.568","0.588","11.703","1.634","3.037","144.171","105.708"
"88","GS","Greg Liefooghe","3","2:10.850","6:58.931","Green","Track","6.285","6.246","26.614","16.522","28.734","9.773","19.868","0.577","11.642","1.602","2.987","146.920","107.820"
"60","GS","Nate Stacy","3","2:12.254","7:00.649","Green","Track","6.450","6.435","26.703","16.577","28.908","9.977","20.157","0.583","11.832","1.614","3.018","145.408","107.018"
"46","GS","Hugh Plumb","3","2:11.722","7:01.737","Green","Track","6.303","6.619","26.723","16.613","29.051","9.724","19.885","0.577","11.612","1.614","3.001","146.920","107.018"
"96","GS","Bill Auberlen","3","2:11.922","7:12.210","Green","Track","6.215","6.657","26.815","16.403","28.943","9.968","19.970","0.570","11.817","1.591","2.973","148.724","108.565"
"13","GS","Scott Hargrove","3","2:13.341","7:13.613","Green","Track","6.260","6.408","27.907","16.613","29.023","9.925","20.291","0.581","11.695","1.623","3.015","145.908","106.425"
"4","GS","Guy Cosmo","3","2:11.886","7:13.825","Green","Track","6.297","6.367","26.885","16.523","29.260","9.835","20.000","0.580","11.545","1.606","2.988","146.160","107.551"
"61","TCR","Jon Morley","2","2:26.861","7:15.553","Green","Track","7.228","7.618","30.375","18.608","32.233","10.840","22.005","0.672","12.382","1.709","3.191","126.150","101.069"
"15","GS","Ben Rhodes","3","2:12.921","7:16.151","Green","Track","6.331","6.224","27.259","16.824","29.196","9.843","20.147","0.586","11.862","1.625","3.024","144.663","106.294"
"7","GS","Trent Hindman","3","2:13.175","7:19.355","Green","Track","6.205","6.611","27.101","16.532","29.315","10.135","20.574","0.589","11.487","1.621","3.005","143.927","106.556"
"40","GS","Jade Buford","3","2:11.442","7:20.789","Green","Track","6.271","6.294","26.622","16.443","28.953","9.955","20.092","0.579","11.624","1.607","3.002","146.412","107.484"
"69","GS","Jesse Lazare","2","2:23.286","7:23.656","Green","Track","6.539","7.087","30.106","17.273","31.160","10.565","22.948","0.734","12.226","1.630","3.018","115.494","105.968"
"65","GS","Justin Piscitell","3","2:13.009","7:27.890","Green","Track","6.522","6.499","27.352","16.687","28.979","9.818","20.286","0.586","11.635","1.625","3.020","144.663","106.294"
"52","TCR","Max Faulkner","2","2:25.662","7:30.101","Green","Track","7.102","7.330","29.883","18.315","31.893","10.822","21.855","0.629","12.885","1.727","3.221","134.774","100.016"
"8","GS","Rodrigo Sales","3","2:15.706","7:30.256","Green","Track","6.316","6.729","28.506","16.705","29.632","10.087","20.480","0.578","12.011","1.632","3.030","146.666","105.838"
"58","GS","DJ Randall","3","2:14.190","7:30.876","Green","Track","6.525","6.396","27.583","16.712","29.528","10.004","20.303","0.581","11.902","1.626","3.030","145.908","106.228"
"33","GS","Russell Ward","3","2:12.136","7:36.646","Green","Track","6.287","6.357","26.988","16.692","28.967","9.767","20.122","0.576","11.766","1.614","3.000","147.175","107.018"
"59","GS","Rod Randall","3","2:23.010","7:44.689","Green","Track","6.365","6.569","27.132","24.706","29.833","10.006","20.610","0.589","12.531","1.633","3.036","143.927","105.773"
"39","GS","Jeff Westphal","3","2:12.764","7:45.162","Green","Track","6.275","6.200","26.353","17.227","29.866","9.913","20.023","0.582","11.700","1.613","3.012","145.658","107.084"
"22","GS","Grant Enfinger","3","2:15.793","7:47.067","Green","Track","6.326","6.321","26.757","18.023","30.367","10.327","20.404","0.577","12.020","1.634","3.037","146.920","105.708"
"3","TCR","Alex Popow","3","2:18.950","7:47.742","Green","Track","6.678","6.575","28.190","17.465","30.637","10.685","20.762","0.623","12.516","1.682","3.137","136.072","102.692"
"82","GS","James Clay","3","2:11.289","7:48.853","Green","Track","6.249","6.146","26.531","16.657","28.869","9.842","20.018","0.568","11.798","1.616","2.995","149.248","106.886"
"57","GS","Bryce Ward","3","2:16.845","7:52.105","Green","Track","6.376","7.022","27.905","17.523","29.677","10.308","20.594","0.581","12.184","1.636","3.039","145.908","105.579"
"54","TCR","Stephen Simpson","3","2:16.725","7:54.304","Green","Track","6.694","6.668","27.805","17.196","30.172","10.341","20.818","0.609","11.650","1.658","3.114","139.200","104.178"
"23","TCR","James Vance","3","2:17.766","8:03.925","Green","Track","6.605","6.587","28.350","17.275","30.444","10.203","20.943","0.617","11.875","1.691","3.176","137.395","102.145"
"84","TCR","Todd Lamb","3","2:16.029","8:04.484","Green","Track","6.668","6.261","27.709","17.208","29.906","10.154","20.812","0.618","11.924","1.651","3.118","137.173","104.620"
"97","GS","Ramin Abdolvahabi","3","2:18.374","8:16.604","Green","Track","6.475","6.805","27.891","16.701","30.904","10.772","20.783","0.593","12.752","1.648","3.050","142.956","104.810"
"2","GS","Tyler Cooke","3","2:12.427","8:16.878","Green","Track","6.351","6.406","26.789","16.601","29.226","9.874","20.049","0.584","11.857","1.643","3.047","145.159","105.129"
"5","TCR","Roy Block","3","2:21.708","8:17.642","Green","Track","6.757","6.824","28.495","17.740","30.784","10.674","21.326","0.654","13.570","1.704","3.180","129.622","101.366"
"73","TCR","Mike LaMarra","3","2:17.887","8:29.487","Green","Track","6.759","6.592","28.536","17.108","29.950","10.354","21.159","0.630","11.960","1.672","3.167","134.560","103.306"
"12","TCR","Russell McDonough","3","2:17.778","8:38.622","Green","Track","6.696","6.422","27.753","17.412","29.953","0.000","0.000","0.616","12.071","1.672","3.149","137.618","103.306"
"17","TCR","Mikey Taylor","3","2:16.216","8:40.322","Green","Track","6.652","6.306","27.849","17.066","30.157","10.222","20.737","0.611","11.804","1.672","3.140","138.744","103.306"
"89","TCR","Ryan Eversley","3","2:14.989","8:41.126","Green","Track","6.732","6.132","27.395","17.175","29.698","10.099","20.785","0.628","11.547","1.656","3.142","134.988","104.304"
"37","TCR","Tom O'Gorman","3","2:15.102","8:42.024","Green","Track","6.607","6.589","27.389","17.104","29.660","10.099","20.702","0.618","11.539","1.656","3.139","137.173","104.304"
"71","GS","Robin Liddell","3","2:16.220","8:51.527","Green","Track","6.276","6.216","26.404","16.781","28.929","11.602","22.610","0.696","12.156","1.584","2.966","121.800","109.045"
"75","GS","Paul Holton","3","2:11.950","8:52.806","Green","Track","6.312","6.343","27.016","16.534","28.923","9.924","20.033","0.576","11.606","1.644","3.039","147.175","105.065"
"35","GS","James Cox","3","2:11.546","8:53.157","Green","Track","6.220","6.255","26.723","16.874","28.789","9.797","20.147","0.580","11.563","1.614","2.984","146.160","107.018"
"93","GS","Tom Dyer","3","2:17.786","9:05.347","Green","Track","6.417","6.533","27.649","17.805","30.801","10.733","20.583","0.590","12.026","1.619","3.030","143.683","106.688"
"44","GS","Mike Vess","3","2:16.635","9:07.367","Green","Track","6.401","6.995","28.071","17.099","30.153","10.099","20.419","0.583","12.060","1.669","3.086","145.408","103.491"
"10","TCR","Lee Carpentier","3","2:29.350","9:08.817","Green","Pit","6.659","6.785","27.943","17.990","30.930","10.641","20.943","0.611","12.939","3.451","10.458","138.744","50.051"
"88","GS","Greg Liefooghe","4","2:11.434","9:10.365","Green","Track","6.194","6.242","26.613","16.850","28.936","9.830","20.030","0.575","11.581","1.599","2.984","147.431","108.022"
"11","GS","Thomas Collingwood","3","2:14.366","9:12.061","Green","Track","6.384","6.402","27.132","16.881","30.403","10.082","20.107","0.580","11.699","1.645","3.051","146.160","105.001"
"46","GS","Hugh Plumb","4","2:11.208","9:12.945","Green","Track","6.261","6.290","26.541","16.578","28.861","9.872","20.032","0.586","11.577","1.612","2.998","144.663","107.151"
"96","GS","Bill Auberlen","4","2:10.265","9:22.475","Green","Track","6.180","6.143","26.393","16.530","28.661","9.749","19.880","0.571","11.579","1.598","2.981","148.464","108.090"
"13","GS","Scott Hargrove","4","2:12.941","9:26.554","Green","Track","6.287","6.295","26.912","16.492","29.697","9.981","20.238","0.582","11.784","1.635","3.038","145.658","105.644"
"4","GS","Guy Cosmo","4","2:14.755","9:28.580","Green","Track","6.310","6.570","27.090","17.839","29.854","9.806","20.636","0.592","11.454","1.609","2.995","143.197","107.351"
"15","GS","Ben Rhodes","4","2:13.809","9:29.960","Green","Track","6.389","6.582","27.148","17.229","29.236","9.916","20.095","0.582","11.975","1.625","3.032","145.658","106.294"
"7","GS","Trent Hindman","4","2:11.380","9:30.735","Green","Track","6.196","6.243","26.628","16.790","29.096","9.803","19.967","0.574","11.445","1.627","3.011","147.688","106.163"
"40","GS","Jade Buford","4","2:12.493","9:33.282","Green","Track","6.251","6.376","26.775","16.625","29.369","9.937","20.231","0.578","11.743","1.604","3.004","146.666","107.685"
"69","GS","Jesse Lazare","3","2:11.288","9:34.944","Green","Track","6.265","6.253","26.708","16.339","28.930","9.820","19.885","0.571","11.885","1.625","3.007","148.464","106.294"
"61","TCR","Jon Morley","3","2:20.104","9:35.657","Green","Track","6.751","6.714","28.830","17.594","31.046","10.456","21.123","0.611","12.094","1.707","3.178","138.744","101.188"
"65","GS","Justin Piscitell","4","2:11.638","9:39.528","Green","Track","6.323","6.298","26.687","16.524","28.981","9.824","20.176","0.581","11.565","1.640","3.039","145.908","105.322"
"56","GS","Eric Foss","3","4:05.736","9:40.853","Green","Track","97.676","10.601","34.309","19.754","32.854","10.658","22.265","0.609","12.297","1.656","3.057","139.200","104.304"
"8","GS","Rodrigo Sales","4","2:15.148","9:45.404","Green","Track","6.429","6.852","28.002","16.735","29.624","10.145","20.412","0.582","11.727","1.620","3.020","145.658","106.622"
"58","GS","DJ Randall","4","2:18.103","9:48.979","Green","Track","6.475","6.610","28.144","16.655","29.511","10.232","22.066","0.694","12.885","1.698","3.133","122.151","101.724"
"33","GS","Russell Ward","4","2:14.352","9:50.998","Green","Track","6.244","6.322","27.766","16.848","29.376","10.143","20.060","0.576","12.358","1.636","3.023","147.175","105.579"
"39","GS","Jeff Westphal","4","2:11.434","9:56.596","Green","Track","6.315","6.385","26.423","16.262","28.867","9.952","20.483","0.584","11.512","1.623","3.028","145.159","106.425"
"98","TCR","Michael Lewis","3","3:24.733","9:59.066","Green","Track","62.853","10.630","29.768","18.617","32.197","10.706","21.694","0.684","12.686","1.709","3.189","123.937","101.069"
"82","GS","James Clay","4","2:12.367","10:01.220","Green","Track","6.219","6.234","26.858","16.560","28.987","9.870","20.502","0.574","11.960","1.610","2.993","147.688","107.284"
"22","GS","Grant Enfinger","4","2:14.734","10:01.801","Green","Track","6.289","6.270","26.756","16.999","29.778","10.108","20.872","0.589","12.364","1.651","3.058","143.927","104.620"
"52","TCR","Max Faulkner","3","2:32.199","10:02.300","Green","Pit","7.340","7.346","28.696","17.558","30.436","10.432","21.712","0.753","14.292","3.494","10.140","112.580","49.435"
"3","TCR","Alex Popow","4","2:17.270","10:05.012","Green","Track","6.608","6.327","27.860","17.381","30.779","10.327","20.678","0.612","11.937","1.649","3.112","138.518","104.747"
"57","GS","Bryce Ward","4","2:13.959","10:06.064","Green","Track","6.398","6.579","27.138","16.625","29.528","9.943","20.236","0.576","12.224","1.653","3.059","147.175","104.493"
"54","TCR","Stephen Simpson","4","2:14.642","10:08.946","Green","Track","6.535","6.435","27.324","16.771","29.617","10.003","20.893","0.607","11.656","1.672","3.129","139.659","103.306"
"23","TCR","James Vance","4","2:16.931","10:20.856","Green","Track","6.642","6.290","27.760","17.160","30.258","10.358","21.061","0.618","11.894","1.700","3.190","137.173","101.604"
"84","TCR","Todd Lamb","4","2:21.471","10:25.955","Green","Track","6.602","6.183","27.724","17.201","30.089","10.432","25.201","0.777","12.458","1.660","3.144","109.103","104.053"
"2","GS","Tyler Cooke","4","2:12.613","10:29.491","Green","Track","6.375","6.561","26.740","16.528","29.116","9.935","20.376","0.588","11.730","1.626","3.038","144.171","106.228"
"97","GS","Ramin Abdolvahabi","4","2:15.681","10:32.285","Green","Track","6.645","7.111","27.422","16.730","29.505","10.311","20.534","0.599","12.157","1.635","3.032","141.524","105.644"
"5","TCR","Roy Block","4","2:18.983","10:36.625","Green","Track","6.690","6.554","28.188","17.455","30.571","10.764","21.167","0.621","12.146","1.677","3.150","136.510","102.998"
"60","GS","Nate Stacy","4","3:36.963","10:37.612","Green","Pit","6.334","6.446","26.776","16.426","29.054","10.052","21.089","0.626","12.748","3.406","84.006","135.420","50.713"
"73","TCR","Mike LaMarra","4","2:16.456","10:45.943","Green","Track","6.725","6.322","27.947","16.820","29.789","10.242","21.308","0.628","11.834","1.672","3.169","134.988","103.306"
"89","TCR","Ryan Eversley","4","2:15.937","10:57.063","Green","Track","6.657","6.116","27.630","17.516","29.985","10.140","20.798","0.632","11.598","1.681","3.184","134.134","102.753"
"37","TCR","Tom O'Gorman","4","2:15.299","10:57.323","Green","Track","6.592","6.194","27.158","17.636","29.747","10.109","20.816","0.620","11.627","1.657","3.143","136.730","104.241"
"17","TCR","Mikey Taylor","4","2:17.533","10:57.855","Green","Track","6.596","6.176","28.100","17.307","30.174","10.150","21.854","0.664","11.734","1.658","3.120","127.670","104.178"
"12","TCR","Russell McDonough","4","2:20.714","10:59.336","Green","Track","6.622","6.972","29.190","18.724","30.554","10.444","21.006","0.613","11.786","1.669","3.134","138.292","103.491"
"71","GS","Robin Liddell","4","2:11.229","11:02.756","Green","Track","6.228","6.251","26.787","16.597","29.254","9.823","19.808","0.576","11.346","1.586","2.973","147.175","108.907"
