"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"66","GTLM","Joey Hand","12","2:15.616","42:29.476","Green","Track","15.313","11.859","14.806","4.314","0.590","16.823","24.914","15.935","20.388","7.052","3.622","139.253"
"50","DPi","Rene Binder","13","1:54.199","42:30.110","Green","Track","3.183","9.485","12.570","3.703","0.520","15.857","24.156","15.685","19.248","6.528","3.264","157.998"
"67","GTLM","Richard Westbrook","17","1:59.141","42:32.145","Green","Track","3.523","10.050","13.702","4.070","0.526","16.059","24.742","15.826","20.425","6.700","3.518","156.196"
"85","DPi","Misha Goikhberg","18","2:09.461","42:38.449","Green","Pit","3.186","9.890","13.628","3.881","0.503","15.931","24.537","14.955","19.557","11.134","12.259","163.338"
"73","GTD","Nicholas Boulle","9","2:05.110","42:46.943","Green","Track","3.505","10.491","14.778","4.249","0.550","17.742","25.691","16.397","20.863","7.166","3.678","149.380"
"4","GTLM","Oliver Gavin","18","1:59.416","42:48.435","Green","Track","3.569","10.144","13.578","3.992","0.523","16.184","24.841","15.909","20.264","6.872","3.540","157.092"
"86","GTD","Trent Hindman","4","28:40.266","42:58.358","Green","Track","1602.539","10.301","14.239","4.178","0.557","16.638","24.931","16.054","20.396","6.818","3.615","147.503"
"12","GTD","Aaron Telitz","17","3:45.038","43:08.586","Green","Track","100.321","11.914","16.377","4.298","0.576","17.996","25.860","16.301","20.735","6.958","3.702","142.637"
"8","GTD","Parker Chase","16","2:02.553","43:10.313","Green","Track","3.561","10.407","14.141","4.210","0.535","16.553","25.424","16.303","20.729","6.990","3.700","153.568"
"9","GTD","Zacharie Robichon","15","3:11.431","43:25.317","Green","Pit","3.462","10.365","13.863","4.197","0.537","16.801","25.366","16.564","21.564","11.414","67.298","152.996"
"84","DPi","Stephen Simpson","19","1:56.147","43:27.138","Green","Track","3.400","9.897","13.078","3.773","0.497","16.333","24.267","15.221","19.893","6.489","3.299","165.310"
"29","GTD","Christopher Mies","18","2:00.905","43:27.495","Green","Track","3.510","10.295","13.898","4.111","0.529","16.557","24.919","16.088","20.397","6.959","3.642","155.310"
"14","GTD","Philipp Frommenwiler","18","2:02.625","43:33.767","Green","Track","3.709","10.550","13.457","4.093","0.523","16.845","25.540","16.401","20.791","7.074","3.642","157.092"
"911","GTLM","Patrick Pilet","17","1:58.411","43:41.665","Green","Track","3.443","9.996","13.129","4.018","0.515","16.266","24.840","15.800","20.104","6.733","3.567","159.532"
"24","GTLM","John Edwards","18","1:59.428","43:47.355","Green","Track","3.497","10.274","13.182","4.029","0.525","16.277","24.933","16.077","20.247","6.793","3.594","156.494"
"25","GTLM","Tom Blomqvist","14","1:59.297","43:59.611","Green","Track","3.517","10.042","13.172","4.006","0.537","16.449","24.568","15.652","20.831","7.008","3.515","152.996"
"77","DPi","Timo Bernhard","18","1:49.673","44:02.762","Green","Track","3.203","9.373","12.120","3.669","0.477","14.536","22.949","14.937","19.056","6.147","3.206","172.241"
"10","DPi","Renger Van Der Zande","10","2:06.800","44:07.558","Green","Pit","3.457","9.926","12.941","3.747","0.480","15.043","23.928","14.807","19.310","11.093","12.068","171.165"
"7","DPi","Ricky Taylor","12","6:34.489","44:14.526","Green","Pit","262.822","12.569","14.097","3.792","0.539","16.062","24.426","15.068","20.522","12.193","12.399","152.429"
"50","DPi","Rene Binder","14","1:53.287","44:23.397","Green","Track","3.364","9.808","13.610","3.767","0.490","15.525","23.422","14.641","18.943","6.449","3.268","167.672"
"540","GTD","Marco Seefried","18","2:02.371","44:31.203","Green","Track","3.499","10.483","13.793","4.212","0.544","16.848","25.452","16.108","20.812","6.970","3.650","151.028"
"67","GTLM","Richard Westbrook","18","1:59.343","44:31.488","Green","Track","3.430","10.135","13.662","4.052","0.524","16.189","24.762","15.952","20.379","6.727","3.531","156.792"
"73","GTD","Nicholas Boulle","10","2:04.675","44:51.618","Green","Track","3.534","10.421","14.534","4.355","0.583","17.826","25.643","16.220","20.839","7.073","3.647","140.925"
"55","DPi","Jonathan Bomarito","17","4:08.737","44:54.469","Green","Pit","3.144","9.465","12.270","3.722","0.489","14.863","23.152","15.068","19.010","11.316","136.238","168.015"
"86","GTD","Trent Hindman","5","2:00.428","44:58.786","Green","Track","3.463","10.273","13.868","4.148","0.531","16.242","25.021","15.983","20.386","6.903","3.610","154.725"
"4","GTLM","Oliver Gavin","19","2:11.718","45:00.153","Green","Pit","3.465","10.112","13.505","4.063","0.525","16.089","24.838","15.781","20.262","10.933","12.145","156.494"
"12","GTD","Aaron Telitz","18","2:01.962","45:10.548","Green","Track","3.580","10.343","13.994","4.149","0.531","16.603","25.260","16.077","20.488","7.157","3.780","154.725"
"84","DPi","Stephen Simpson","20","1:53.964","45:21.102","Green","Track","3.365","9.817","12.715","3.750","0.480","15.529","24.136","15.063","19.416","6.401","3.292","171.165"
"912","GTLM","Laurens Vanthoor","17","4:23.886","45:27.797","Green","Track","148.455","10.178","13.874","4.046","0.546","16.090","24.633","15.819","20.010","6.710","3.525","150.475"
"48","GTD","Ryan Hardwick","19","3:38.865","45:34.047","Green","Pit","3.560","10.362","14.204","4.150","0.534","17.245","26.042","16.196","21.305","12.310","92.957","153.856"
"14","GTD","Philipp Frommenwiler","19","2:01.371","45:35.138","Green","Track","3.530","10.481","13.383","4.095","0.524","16.665","25.350","16.034","20.674","6.989","3.646","156.792"
"911","GTLM","Patrick Pilet","18","1:58.852","45:40.517","Green","Track","3.422","10.250","13.182","4.026","0.516","16.022","24.934","15.746","20.269","6.891","3.594","159.223"
"9","GTD","Zacharie Robichon","16","2:16.904","45:42.221","Green","Track","14.743","10.848","14.339","4.200","0.538","16.482","25.107","16.824","23.244","6.931","3.648","152.712"
"24","GTLM","John Edwards","19","1:58.993","45:46.348","Green","Track","3.461","10.171","13.239","4.047","0.523","16.153","24.883","15.998","20.107","6.836","3.575","157.092"
"77","DPi","Timo Bernhard","19","1:49.727","45:52.489","Green","Track","3.172","9.429","11.828","3.640","0.486","15.202","22.870","14.873","18.902","6.122","3.203","169.052"
