"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"99","GS","Gary Ferrera","15","1:55.616","31:23.350","Green","Track","12.116","15.451","10.648","21.730","8.342","6.732","6.164","11.100","7.599","6.602","5.468","0.495","3.169","165.289"
"59","GS","Rod Randall","13","1:58.749","31:32.750","Green","Track","12.775","15.660","10.985","21.919","8.525","6.887","6.386","11.454","7.879","6.826","5.616","0.506","3.331","161.696"
"77","GS","Trent Hindman","13","1:54.982","31:32.917","Green","Track","12.110","15.304","10.504","21.783","8.426","6.712","6.115","10.724","7.638","6.586","5.478","0.490","3.112","166.976"
"82","GS","James Clay","15","2:12.013","31:35.516","Green","Pit","12.058","15.211","10.621","21.466","8.490","6.849","6.351","10.672","7.598","6.737","11.965","0.000","0.000","0.000"
"93","GS","Mark Siegel","15","1:58.571","31:36.304","Green","Track","12.959","15.498","11.034","22.156","8.534","6.906","6.274","11.294","7.828","6.818","5.583","0.500","3.187","163.636"
"71","GS","Frank DePew","14","5:28.995","31:45.805","Green","Pit","12.702","15.609","11.214","22.265","9.011","7.041","6.325","11.636","7.929","6.877","9.318","0.000","0.000","0.000"
"44","GS","Mike Vess","15","1:55.902","31:46.787","Green","Track","12.085","15.393","11.029","21.725","8.431","6.747","6.183","10.887","7.631","6.645","5.494","0.494","3.158","165.624"
"28","GS","Charlie Luck","13","1:55.196","31:47.301","Green","Track","12.229","15.377","10.599","21.624","8.428","6.759","6.122","10.707","7.631","6.635","5.468","0.489","3.128","167.317"
"24","GS","Frank Gannett II","13","1:57.804","31:50.282","Green","Track","12.109","15.399","10.870","22.750","8.730","6.966","6.278","10.655","7.800","6.845","5.648","0.507","3.247","161.377"
"57","GS","Bryce Ward","11","1:57.014","31:54.438","Green","Track","12.655","15.634","10.676","22.137","8.475","6.838","6.246","10.816","7.616","6.701","5.537","0.497","3.186","164.624"
