"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"61","TCR","Jon Morley","2","2:04.281","5:09.083","Green","Track","13.544","16.340","11.456","23.140","9.117","7.434","6.791","11.167","8.143","7.231","5.952","0.535","3.431","152.931"
"33","GS","Indy Dontje","2","1:57.752","5:09.253","Green","Track","12.588","15.942","11.261","21.583","8.582","6.923","6.403","10.874","7.711","6.722","5.511","0.494","3.158","165.624"
"28","GS","Fred Poordad","2","1:59.868","5:13.861","Green","Track","12.767","15.373","11.039","23.726","8.609","6.846","6.249","11.513","7.814","6.736","5.558","0.495","3.143","165.289"
"09","GS","Ramin Abdolvahabi","2","2:01.741","5:17.019","Green","Track","13.403","16.271","11.399","22.346","8.568","6.879","6.544","11.814","7.943","7.022","5.751","0.515","3.286","158.870"
"47","GS","Matt Travis","2","1:59.621","5:27.008","Green","Track","13.338","15.893","11.191","22.146","8.564","6.873","6.363","11.486","7.722","6.767","5.589","0.499","3.190","163.964"
"93","GS","Mark Siegel","2","2:23.387","5:32.088","Green","Pit","13.835","17.199","13.103","24.559","9.203","7.161","6.521","12.004","8.016","6.960","11.324","0.000","0.000","0.000"
"99","GS","Gary Ferrera","2","2:00.251","5:34.522","Green","Track","13.490","15.989","11.257","22.568","8.574","6.900","6.287","11.511","7.715","6.739","5.529","0.499","3.193","163.964"
"59","GS","Rod Randall","2","2:27.004","5:44.837","Green","Track","32.065","19.091","13.565","23.740","8.778","7.163","6.851","11.578","7.921","6.914","5.594","0.503","3.241","162.660"
"2","GS","Kenton Koch","3","1:55.093","6:11.167","Green","Track","11.849","15.144","10.549","21.316","8.576","6.990","6.377","10.455","7.717","6.818","5.610","0.502","3.190","162.984"
"96","GS","Robby Foley","3","1:56.484","6:12.027","Green","Track","12.023","15.873","10.692","21.505","8.509","6.985","6.376","10.576","7.773","6.828","5.615","0.503","3.226","162.660"
"22","GS","Billy Johnson","3","1:55.103","6:13.468","Green","Track","11.902","14.978","10.538","21.301","8.601","7.004","6.331","10.610","7.770","6.836","5.547","0.498","3.187","164.294"
"71","GS","Robin Liddell","3","1:54.835","6:13.693","Green","Track","11.882","15.223","10.553","21.373","8.606","6.969","6.263","10.285","7.734","6.800","5.504","0.492","3.151","166.297"
"60","GS","Nate Stacy","3","1:54.278","6:16.188","Green","Track","11.793","15.032","10.525","21.157","8.541","6.927","6.250","10.385","7.756","6.785","5.485","0.492","3.150","166.297"
"13","GS","Orey Fidani","3","1:56.355","6:19.019","Green","Track","12.245","15.410","10.714","21.825","8.559","6.857","6.261","10.852","7.695","6.704","5.566","0.496","3.171","164.956"
"11","GS","Stefan Rzadzinski","2","2:23.333","6:25.639","Green","Track","32.641","19.178","11.996","22.312","8.563","6.919","6.356","11.425","7.813","6.786","5.631","0.503","3.210","162.660"
"82","GS","Devin Jones","3","1:55.282","6:26.536","Green","Track","12.177","15.463","10.447","21.415","8.468","6.859","6.320","10.633","7.610","6.694","5.534","0.495","3.167","165.289"
"77","GS","Trent Hindman","1","6:28.148","6:28.148","Green","Pit","0.000","20.224","12.339","23.108","9.305","7.127","6.519","11.203","7.782","7.039","9.554","0.000","0.000","0.000"
"10","TCR","Kieron O'Rourke","3","2:03.416","6:33.541","Green","Track","13.054","16.600","11.274","22.631","8.982","7.389","6.739","11.269","8.293","7.264","5.940","0.536","3.445","152.646"
"57","GS","Christian Hohenadel","3","1:55.940","6:42.475","Green","Track","11.702","15.035","10.572","22.005","8.659","7.136","6.406","10.739","7.667","6.767","5.572","0.499","3.181","163.964"
"12","TCR","Ryan Nash","3","2:04.281","6:46.027","Green","Track","13.107","16.268","11.341","22.852","9.190","7.622","6.847","11.532","8.206","7.301","6.012","0.541","3.462","151.235"
"66","GS","Spencer Pumpelly","3","1:56.608","6:47.562","Green","Track","12.690","15.449","11.037","21.558","8.561","6.900","6.316","10.595","7.666","6.685","5.526","0.494","3.131","165.624"
"7","GS","Alan Brynjolfsson","3","1:58.011","6:49.133","Green","Track","12.716","15.802","11.244","22.282","8.472","6.844","6.244","10.852","7.713","6.708","5.517","0.492","3.125","166.297"
"56","GS","Jeff Mosing","3","1:56.716","6:49.540","Green","Track","12.685","15.311","10.919","21.981","8.556","6.934","6.303","10.580","7.641","6.711","5.482","0.491","3.122","166.636"
"26","GS","Kyle Reid","3","1:58.094","6:51.161","Green","Track","12.849","15.639","10.935","22.325","8.616","6.892","6.334","10.669","7.750","6.760","5.623","0.503","3.199","162.660"
"44","GS","Mike Vess","3","2:00.738","6:51.580","Green","Track","12.612","16.541","11.581","23.302","8.695","6.903","6.408","11.048","7.737","6.711","5.542","0.495","3.163","165.289"
"5","TCR","Tim Lewis Jr","3","2:05.081","6:56.919","Green","Track","13.304","16.642","11.487","22.615","9.002","7.476","6.987","11.743","8.253","7.363","6.135","0.551","3.523","148.490"
"67","GS","Robert Orcutt","3","1:58.691","7:02.547","Green","Track","12.677","15.691","10.936","22.461","8.510","6.932","6.346","11.364","7.837","6.761","5.531","0.494","3.151","165.624"
"84","TCR","Brian Henderson","3","2:02.194","7:04.570","Green","Track","12.886","15.829","11.184","22.577","8.969","7.419","6.862","11.119","8.124","7.224","5.996","0.540","3.465","151.515"
"35","GS","Dylan Murry","3","2:19.731","7:08.748","Green","Track","13.160","16.213","12.434","25.150","9.974","8.048","7.412","19.227","9.872","7.983","6.250","0.545","3.463","150.125"
"28","GS","Fred Poordad","3","1:56.238","7:10.099","Green","Track","12.150","15.385","10.667","21.655","8.441","6.770","6.248","11.313","7.727","6.717","5.534","0.494","3.137","165.624"
"61","TCR","Jon Morley","3","2:03.067","7:12.150","Green","Track","13.633","15.940","11.291","22.356","9.036","7.419","7.083","11.215","8.081","7.184","5.887","0.531","3.411","154.083"
"09","GS","Ramin Abdolvahabi","3","1:58.521","7:15.540","Green","Track","12.636","15.701","11.179","22.132","8.518","6.913","6.499","11.203","7.726","6.705","5.587","0.504","3.218","162.338"
"47","GS","Matt Travis","3","2:00.124","7:27.132","Green","Track","15.709","15.572","10.874","21.605","8.536","6.866","6.346","10.967","7.661","6.728","5.580","0.498","3.182","164.294"
"99","GS","Gary Ferrera","3","1:57.475","7:31.997","Green","Track","12.283","15.650","10.851","22.005","8.529","6.881","6.278","11.339","7.758","6.707","5.512","0.498","3.184","164.294"
"59","GS","Rod Randall","3","1:55.951","7:40.788","Green","Track","12.170","15.109","10.502","21.286","8.621","7.039","6.368","10.798","7.862","6.897","5.585","0.501","3.213","163.310"
"96","GS","Robby Foley","4","1:55.296","8:07.323","Green","Track","11.989","15.216","10.581","21.611","8.466","6.866","6.353","10.577","7.670","6.719","5.562","0.501","3.185","163.310"
"22","GS","Billy Johnson","4","1:55.152","8:08.620","Green","Track","11.700","15.203","10.574","21.418","8.616","7.022","6.332","10.273","7.811","6.862","5.606","0.505","3.230","162.016"
"60","GS","Nate Stacy","4","1:54.586","8:10.774","Green","Track","11.886","15.131","10.547","21.244","8.531","6.936","6.261","10.388","7.741","6.776","5.494","0.493","3.158","165.960"
"13","GS","Orey Fidani","4","1:56.258","8:15.277","Green","Track","12.286","15.239","10.691","21.970","8.499","6.874","6.300","10.758","7.697","6.695","5.574","0.498","3.177","164.294"
"2","GS","Kenton Koch","4","2:08.508","8:19.675","Green","Pit","11.798","14.944","10.537","21.278","8.492","6.978","6.372","10.485","7.749","6.826","9.266","0.000","0.000","0.000"
"82","GS","Devin Jones","4","1:54.961","8:21.497","Green","Track","12.006","15.284","10.555","21.614","8.369","6.788","6.232","10.460","7.670","6.722","5.572","0.499","3.190","163.964"
"11","GS","Stefan Rzadzinski","3","1:56.753","8:22.392","Green","Track","12.113","15.453","10.784","21.689","8.492","6.879","6.423","11.336","7.695","6.683","5.550","0.496","3.160","164.956"
"33","GS","Indy Dontje","3","3:21.671","8:30.924","Green","Pit","12.294","15.233","10.869","21.403","8.570","6.938","6.330","10.484","8.379","7.019","8.882","0.000","0.000","0.000"
"10","TCR","Kieron O'Rourke","4","2:02.582","8:36.123","Green","Track","12.811","16.077","11.199","22.648","9.019","7.421","6.839","11.323","8.151","7.213","5.919","0.534","3.428","153.218"
"57","GS","Bryce Ward","4","1:54.787","8:37.262","Green","Track","11.873","15.024","10.666","21.261","8.531","7.009","6.363","10.539","7.609","6.709","5.545","0.496","3.162","164.956"
"66","GS","Spencer Pumpelly","4","1:55.099","8:42.661","Green","Track","12.102","15.344","10.674","21.342","8.506","6.875","6.290","10.484","7.655","6.686","5.520","0.493","3.128","165.960"
"7","GS","Alan Brynjolfsson","4","1:56.075","8:45.208","Green","Track","12.093","15.241","10.576","22.050","8.638","6.879","6.267","10.891","7.639","6.654","5.517","0.494","3.136","165.624"
"56","GS","Jeff Mosing","4","1:55.896","8:45.436","Green","Track","12.301","15.265","10.671","21.756","8.589","6.973","6.272","10.590","7.626","6.699","5.519","0.495","3.140","165.289"
"26","GS","Kyle Reid","4","1:56.797","8:47.958","Green","Track","12.164","15.408","10.695","21.976","8.524","6.881","6.331","10.827","7.881","6.807","5.600","0.502","3.201","162.984"
"44","GS","Mike Vess","4","1:57.548","8:49.128","Green","Track","12.549","15.617","10.979","21.774","8.534","6.874","6.357","11.180","7.781","6.725","5.542","0.493","3.143","165.960"
"12","TCR","Ryan Nash","4","2:03.158","8:49.185","Green","Track","12.889","15.865","11.468","22.626","9.121","7.566","6.779","11.364","8.231","7.318","5.965","0.536","3.430","152.646"
"67","GS","Robert Orcutt","4","1:58.574","9:01.121","Green","Track","12.590","15.761","10.962","22.360","8.590","6.909","6.378","11.243","7.819","6.757","5.546","0.496","3.163","164.956"
"84","TCR","Brian Henderson","4","2:02.296","9:06.866","Green","Track","12.933","15.755","11.251","22.475","8.908","7.430","6.862","11.221","8.189","7.252","6.023","0.542","3.455","150.956"
"28","GS","Fred Poordad","4","1:56.766","9:06.865","Green","Track","12.150","15.311","10.772","21.937","8.491","6.863","6.303","11.121","7.711","6.691","5.572","0.522","3.322","156.740"
"35","GS","Dylan Murry","4","2:03.682","9:12.430","Green","Track","12.732","15.545","11.125","23.497","9.322","7.598","7.036","11.287","8.153","7.248","6.079","0.550","3.510","148.760"
"61","TCR","Jon Morley","4","2:01.977","9:14.127","Green","Track","12.650","15.878","11.245","22.779","9.056","7.429","6.784","11.051","8.074","7.170","5.917","0.534","3.410","153.218"
"09","GS","Ramin Abdolvahabi","4","1:59.018","9:14.558","Green","Track","12.655","15.769","11.154","22.556","8.636","6.916","6.389","11.339","7.703","6.658","5.558","0.500","3.185","163.636"
"47","GS","Matt Travis","4","1:55.923","9:23.055","Green","Track","11.994","15.143","10.829","21.666","8.583","6.888","6.318","10.848","7.673","6.716","5.585","0.499","3.181","163.964"
"99","GS","Gary Ferrera","4","1:56.750","9:28.747","Green","Track","12.338","15.372","10.823","21.973","8.517","6.890","6.265","11.001","7.711","6.678","5.511","0.497","3.174","164.624"
"59","GS","Rod Randall","4","1:55.292","9:36.080","Green","Track","12.005","14.960","10.539","21.300","8.602","7.017","6.337","10.525","7.856","6.879","5.572","0.500","3.200","163.636"
"60","GS","Nate Stacy","5","1:55.990","10:06.764","Green","Track","11.800","15.074","10.520","21.424","8.563","6.941","6.498","11.286","7.799","6.833","5.555","0.500","3.197","163.636"
"13","GS","Orey Fidani","5","1:56.239","10:11.516","Green","Track","12.269","15.168","10.622","21.840","8.531","6.890","6.299","10.925","7.726","6.708","5.580","0.499","3.182","163.964"
"4","GS","Ted Giovanis","1","10:15.784","10:15.784","Green","Track","0.000","22.262","15.105","27.506","8.961","8.583","10.712","16.559","9.453","8.278","6.466","0.556","3.481","147.155"
"82","GS","Devin Jones","5","1:55.588","10:17.085","Green","Track","12.258","15.351","10.616","21.576","8.486","6.882","6.340","10.499","7.670","6.700","5.549","0.498","3.163","164.294"
"11","GS","Stefan Rzadzinski","4","1:56.273","10:18.665","Green","Track","12.200","15.348","10.690","21.921","8.504","6.850","6.288","10.899","7.689","6.688","5.552","0.496","3.148","164.956"
"96","GS","Robby Foley","5","2:12.387","10:19.710","Green","Pit","11.995","15.365","10.579","21.643","8.519","6.892","7.401","11.073","7.683","6.792","9.620","0.000","0.000","0.000"
"57","GS","Bryce Ward","5","1:55.668","10:32.930","Green","Track","11.843","15.417","10.636","21.289","8.756","6.998","6.390","10.702","7.646","6.744","5.573","0.499","3.175","163.964"
"66","GS","Spencer Pumpelly","5","1:54.757","10:37.418","Green","Track","11.950","15.049","10.527","21.283","8.500","6.841","6.257","10.734","7.754","6.681","5.544","0.495","3.142","165.289"
"10","TCR","Kieron O'Rourke","5","2:02.689","10:38.812","Green","Track","12.688","16.368","11.342","22.748","9.054","7.372","6.691","11.295","8.171","7.151","5.879","0.530","3.400","154.374"
"7","GS","Alan Brynjolfsson","5","1:56.297","10:41.505","Green","Track","12.307","15.234","10.658","21.838","8.494","6.874","6.303","10.975","7.746","6.701","5.534","0.495","3.138","165.289"
"56","GS","Jeff Mosing","5","1:56.628","10:42.064","Green","Track","12.342","15.580","10.761","21.769","8.558","6.963","6.302","10.697","7.746","6.740","5.532","0.494","3.144","165.624"
"26","GS","Kyle Reid","5","1:56.376","10:44.334","Green","Track","12.165","15.393","10.688","21.834","8.567","6.896","6.351","10.720","7.736","6.732","5.602","0.501","3.191","163.310"
"44","GS","Mike Vess","5","1:57.033","10:46.161","Green","Track","12.202","15.557","10.912","21.573","8.535","6.853","6.331","11.239","7.876","6.743","5.554","0.496","3.162","164.956"
"12","TCR","Ryan Nash","5","2:04.125","10:53.310","Green","Track","12.960","16.136","11.279","22.893","9.093","7.483","6.870","11.776","8.241","7.315","6.058","0.545","3.476","150.125"
"77","GS","Trent Hindman","2","4:28.572","10:56.720","Green","Track","150.749","24.387","14.364","22.852","8.515","6.874","6.315","10.768","7.762","6.754","5.579","0.499","3.154","163.964"
"33","GS","Indy Dontje","4","2:26.825","10:57.749","Green","Track","32.257","19.482","11.484","22.262","8.648","6.974","6.407","13.146","9.227","7.214","5.862","0.530","3.332","154.374"
"67","GS","Robert Orcutt","5","1:58.577","10:59.698","Green","Track","12.640","15.703","10.871","22.581","8.619","6.879","6.376","11.333","7.765","6.699","5.493","0.491","3.127","166.636"
"28","GS","Fred Poordad","5","1:57.727","11:04.592","Green","Track","12.896","15.326","10.715","21.690","8.550","6.865","6.271","11.664","7.795","6.727","5.575","0.497","3.156","164.624"
"84","TCR","Brian Henderson","5","2:02.578","11:09.444","Green","Track","13.441","15.853","11.255","22.467","8.967","7.418","6.846","11.069","8.071","7.204","5.985","0.540","3.462","151.515"
"09","GS","Ramin Abdolvahabi","5","1:58.405","11:12.963","Green","Track","12.651","15.732","11.238","21.971","8.459","6.906","6.403","11.377","7.671","6.688","5.600","0.503","3.206","162.660"
"35","GS","Dylan Murry","5","2:01.360","11:13.790","Green","Track","12.701","15.722","11.354","22.732","9.175","7.596","6.980","11.394","7.693","6.749","5.570","0.501","3.193","163.310"
"61","TCR","Jon Morley","5","2:01.321","11:15.448","Green","Track","12.473","15.776","11.201","22.224","8.979","7.350","6.968","11.460","8.018","7.098","5.853","0.528","3.393","154.959"
"47","GS","Matt Travis","5","1:55.465","11:18.520","Green","Track","11.911","15.013","10.742","21.591","8.499","6.843","6.291","10.889","7.741","6.725","5.564","0.496","3.160","164.956"
"99","GS","Gary Ferrera","5","1:56.157","11:24.904","Green","Track","12.150","15.391","10.843","21.725","8.485","6.878","6.245","10.941","7.674","6.675","5.493","0.495","3.162","165.289"
"5","TCR","Tim Lewis Jr","4","4:31.712","11:28.631","Green","Pit","12.704","16.002","16.624","36.144","22.549","22.384","22.943","38.958","20.658","21.423","23.757","0.000","0.000","0.000"
"59","GS","Rod Randall","5","1:55.326","11:31.406","Green","Track","11.831","14.975","10.605","21.350","8.614","7.006","6.308","10.587","7.881","6.891","5.576","0.500","3.202","163.636"
"22","GS","Billy Johnson","5","3:38.624","11:47.244","Green","Pit","12.087","15.187","10.664","21.585","8.685","7.095","6.756","10.544","7.841","6.907","9.512","0.000","0.000","0.000"
"2","GS","Kenton Koch","5","3:46.265","12:05.940","Green","Track","114.867","18.495","11.392","23.434","8.663","7.090","6.392","11.732","7.909","6.898","5.650","0.506","3.237","161.696"
"13","GS","Orey Fidani","6","1:55.952","12:07.468","Green","Track","12.243","15.170","10.664","21.711","8.489","6.837","6.254","10.919","7.727","6.700","5.567","0.498","3.173","164.294"
"82","GS","Devin Jones","6","1:55.088","12:12.173","Green","Track","12.019","15.239","10.491","21.613","8.498","6.873","6.301","10.460","7.657","6.701","5.553","0.499","3.184","163.964"
"11","GS","Stefan Rzadzinski","5","1:56.064","12:14.729","Green","Track","12.309","15.239","10.641","21.839","8.490","6.833","6.275","10.793","7.713","6.708","5.567","0.498","3.159","164.294"
"60","GS","Nate Stacy","6","2:10.070","12:16.834","Green","Pit","12.025","15.076","10.774","21.732","8.582","6.985","6.326","10.790","7.814","6.856","9.463","0.000","0.000","0.000"
"66","GS","Spencer Pumpelly","6","1:54.692","12:32.110","Green","Track","11.892","15.116","10.581","21.435","8.507","6.867","6.298","10.533","7.644","6.654","5.531","0.495","3.139","165.289"
"7","GS","Alan Brynjolfsson","6","1:56.916","12:38.421","Green","Track","12.324","15.390","10.711","21.906","8.573","6.929","6.310","11.098","7.744","6.729","5.554","0.498","3.150","164.294"
"56","GS","Jeff Mosing","6","1:58.226","12:40.290","Green","Track","11.972","16.020","10.871","22.165","8.579","6.929","6.494","11.398","7.779","6.798","5.547","0.498","3.176","164.294"
"26","GS","Kyle Reid","6","1:56.176","12:40.510","Green","Track","12.241","15.343","10.675","21.705","8.459","6.831","6.333","10.880","7.733","6.762","5.545","0.496","3.173","164.956"
"44","GS","Mike Vess","6","1:57.557","12:43.718","Green","Track","12.207","15.622","10.983","22.143","8.559","6.873","6.335","11.043","7.823","6.750","5.558","0.497","3.164","164.624"
"77","GS","Trent Hindman","3","1:55.051","12:51.771","Green","Track","11.876","14.964","10.620","21.696","8.532","6.873","6.292","10.553","7.675","6.718","5.589","0.499","3.164","163.964"
"33","GS","Indy Dontje","5","1:57.628","12:55.377","Green","Track","12.368","15.388","10.889","21.868","8.572","6.919","6.330","11.473","7.770","6.782","5.580","0.500","3.189","163.636"
"10","TCR","Kieron O'Rourke","6","2:16.915","12:55.727","Green","Pit","12.749","15.889","11.351","22.597","8.971","7.404","6.843","11.458","8.177","7.216","10.434","0.000","0.000","0.000"
"12","TCR","Ryan Nash","6","2:04.381","12:57.691","Green","Track","12.980","15.997","11.377","22.947","9.121","7.469","6.929","11.946","8.275","7.302","6.025","0.543","3.470","150.678"
"67","GS","Robert Orcutt","6","1:58.494","12:58.192","Green","Track","12.513","15.780","10.897","22.800","8.628","6.889","6.348","11.104","7.739","6.690","5.490","0.491","3.125","166.636"
"28","GS","Fred Poordad","6","1:56.795","13:01.387","Green","Track","12.870","15.168","10.766","21.736","8.517","6.833","6.250","11.066","7.707","6.702","5.545","0.494","3.141","165.624"
