"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"54","TCR","Michael Johnson","3","2:03.538","8:40.712","Green","Track","13.686","16.233","11.649","22.378","8.952","7.251","6.591","11.825","8.053","7.097","5.897","0.532","3.394","153.794"
"12","TCR","Russell McDonough","4","2:04.579","8:42.344","Green","Track","13.578","16.473","11.476","23.834","8.907","7.204","6.573","11.468","8.051","7.127","5.935","0.537","3.416","152.362"
"24","GS","Frank Gannett II","4","1:59.683","8:47.942","Green","Track","12.361","15.890","11.024","22.550","8.719","6.976","6.438","11.408","7.890","6.896","5.721","0.515","3.295","158.870"
"23","TCR","Nick Galante","4","2:01.416","8:51.441","Green","Track","12.473","15.822","11.402","22.363","9.059","7.307","6.693","11.020","8.069","7.204","6.012","0.543","3.449","150.678"
"26","GS","Toby Grahovec","4","1:57.122","8:51.493","Green","Track","12.015","15.386","10.804","22.296","8.563","6.952","6.328","10.791","7.781","6.799","5.656","0.508","3.243","161.059"
"11","GS","Stefan Rzadzinski","4","2:14.262","8:51.584","Green","Pit","12.816","15.452","10.798","22.393","8.912","6.933","6.513","11.701","7.904","6.837","10.353","0.000","0.000","0.000"
"82","GS","Devin Jones","3","1:57.066","8:53.173","Green","Track","11.993","15.387","11.121","22.503","8.527","6.799","6.523","10.855","7.580","6.634","5.496","0.494","3.154","165.624"
"2","GS","Tyler Cooke","4","2:11.057","8:53.710","Green","Pit","11.935","15.200","10.863","21.646","8.547","6.883","6.215","11.036","7.735","6.800","10.516","0.000","0.000","0.000"
"33","GS","Russell Ward","4","1:55.497","8:53.874","Green","Track","11.963","15.136","10.763","21.567","8.501","6.835","6.287","10.925","7.609","6.738","5.520","0.496","3.157","164.956"
"37","TCR","Shelby Blackstock","4","2:03.274","8:55.091","Green","Track","12.553","16.161","11.563","23.152","9.095","7.452","6.867","10.797","8.126","7.332","6.114","0.551","3.511","148.490"
"98","TCR","Michael Lewis","2","2:07.490","8:57.258","Green","Track","14.051","17.993","12.023","22.662","9.034","7.422","7.035","11.507","8.146","7.355","6.160","0.558","3.544","146.628"
"60","GS","Nate Stacy","4","1:55.744","9:00.509","Green","Track","12.083","15.121","10.765","21.430","8.560","6.938","6.362","10.646","7.652","6.779","5.645","0.509","3.254","160.743"
"65","GS","Justin Piscitell","4","1:56.086","9:01.736","Green","Track","12.027","15.410","10.887","21.872","8.582","6.910","6.275","10.386","7.635","6.760","5.605","0.506","3.231","161.696"
"57","GS","Bryce Ward","4","1:57.246","9:03.062","Green","Track","12.760","15.727","11.021","21.959","8.505","6.832","6.211","10.703","7.613","6.699","5.538","0.498","3.180","164.294"
"89","TCR","Ryan Eversley","4","2:14.073","9:06.922","Green","Pit","12.435","15.642","11.304","21.976","9.111","7.518","6.781","10.675","8.093","7.274","9.594","0.000","0.000","0.000"
"75","GS","Kuno Wittmer","4","1:55.584","9:07.869","Green","Track","0.000","0.000","10.691","21.791","8.358","6.699","6.150","10.612","7.555","6.584","5.541","0.497","3.185","164.624"
"40","GS","Jade Buford","1","9:10.872","9:10.872","Green","Track","0.000","19.551","11.402","23.516","8.629","6.983","6.439","10.783","7.698","6.805","5.648","0.510","3.262","160.428"
"84","TCR","Brian Henderson","4","2:01.470","9:11.184","Green","Track","12.839","15.884","11.307","22.335","8.978","7.367","6.746","10.681","7.988","7.216","6.057","0.553","3.519","147.953"
"73","TCR","Mat Pombo","4","2:01.281","9:13.594","Green","Track","12.643","15.890","11.340","22.379","9.089","7.413","6.740","10.357","8.034","7.245","6.089","0.553","3.509","147.953"
