"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"44","GS","Matt Travis","45","2:08.606","1:46:50.102","Green","Pit","12.476","15.164","10.743","21.699","8.464","6.778","6.276","10.868","7.719","6.691","7.901","0.000","0.000","0.000"
"26","GS","Jayson Clunie","45","1:58.689","1:46:57.688","Green","Track","13.258","15.524","10.897","22.152","8.580","6.916","6.397","10.733","7.866","6.920","5.702","0.509","3.235","160.743"
"59","GS","DJ Randall","45","1:58.704","1:46:58.336","Green","Track","12.851","15.657","10.733","22.128","8.608","6.932","6.367","11.292","7.914","6.861","5.634","0.504","3.223","162.338"
"40","GS","James Pesek","45","1:58.737","1:47:11.104","Green","Track","12.439","15.457","11.116","22.279","8.513","6.954","6.486","11.257","7.961","6.893","5.653","0.507","3.222","161.377"
"97","GS","Ramin Abdolvahabi","45","1:58.592","1:47:11.315","Green","Track","12.428","15.539","11.072","22.285","8.457","6.886","6.557","11.354","7.856","6.829","5.615","0.506","3.208","161.696"
"31","GS","Patrick Liddy","44","1:56.349","1:47:12.386","Green","Track","12.373","15.497","10.666","21.916","8.419","6.785","6.243","10.955","7.718","6.673","5.493","0.490","3.121","166.976"
"09","GS","Dale Katechis","43","1:58.928","1:47:19.491","Green","Track","12.772","15.561","11.272","22.362","8.444","6.812","6.366","11.400","7.808","6.805","5.633","0.503","3.190","162.660"
"75","GS","Paul Holton","45","3:12.731","1:47:24.306","Green","Pit","12.313","15.526","10.572","21.903","8.134","6.639","6.231","10.719","7.407","6.474","8.639","0.000","0.000","0.000"
"8","GS","Gunnar Jeannette","43","1:55.445","1:47:44.574","Green","Track","11.951","15.094","10.504","21.654","8.401","6.867","6.300","10.976","7.730","6.741","5.538","0.500","3.189","163.636"
"37","TCR","Shelby Blackstock","45","2:01.353","1:47:44.814","Green","Track","12.510","15.687","11.059","22.120","8.906","7.458","6.962","10.880","8.230","7.361","6.114","0.552","3.514","148.221"
"23","TCR","Nick Galante","45","2:01.059","1:47:45.086","Green","Track","12.602","15.760","11.097","22.322","8.916","7.316","6.766","10.995","8.156","7.216","5.956","0.536","3.421","152.646"
"84","TCR","Todd Lamb","45","2:01.126","1:47:46.292","Green","Track","12.695","15.690","11.093","22.283","8.955","7.411","6.867","10.941","8.073","7.189","5.955","0.539","3.435","151.796"
"52","TCR","Max Faulkner","45","2:01.705","1:47:48.272","Green","Track","12.519","15.716","11.100","22.742","8.870","7.381","6.865","10.899","8.211","7.321","6.051","0.546","3.484","149.850"
"4","GS","Guy Cosmo","45","2:18.778","1:47:55.073","Green","Track","31.759","17.934","11.044","22.012","8.500","6.919","6.290","10.704","7.712","6.721","5.519","0.495","3.169","165.289"
"46","GS","Hugh Plumb","45","1:55.476","1:47:55.310","Green","Track","12.536","15.648","10.658","21.487","8.403","6.821","6.250","10.528","7.615","6.598","5.383","0.481","3.068","170.100"
"98","TCR","Michael Lewis","45","2:01.575","1:47:55.393","Green","Track","12.419","15.553","11.422","22.354","8.737","7.263","6.868","11.262","8.205","7.336","6.107","0.550","3.499","148.760"
"5","TCR","Roy Block","34","2:03.180","1:47:55.640","Green","Track","13.020","15.995","11.226","22.506","8.819","7.416","7.121","11.456","8.157","7.304","6.103","0.553","3.504","147.953"
"89","TCR","Chad Gilsinger","45","2:01.866","1:47:56.039","Green","Track","12.644","15.921","11.184","22.250","8.968","7.471","6.952","10.933","8.189","7.274","6.046","0.546","3.488","149.850"
"21","TCR","Mason Filippi","45","2:02.066","1:48:01.210","Green","Track","13.096","16.185","11.145","22.280","8.788","7.346","6.845","11.054","8.101","7.253","6.001","0.540","3.432","151.515"
"61","TCR","Gavin Ernstone","45","2:01.984","1:48:01.345","Green","Track","13.362","16.008","11.268","22.488","8.840","7.232","6.662","11.117","8.050","7.086","5.901","0.537","3.433","152.362"
"12","TCR","Ryan Nash","40","2:02.141","1:48:01.620","Green","Track","13.650","16.317","11.047","22.641","8.803","7.184","6.560","11.215","8.062","7.022","5.755","0.523","3.362","156.440"
