"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"39","GS","Jeff Westphal","1","4:18.716","4:18.716","Green","Track","0.000","19.693","12.202","23.818","9.607","7.338","6.462","11.257","7.744","6.799","5.638","0.507","3.242","161.377"
"4","GS","Ted Giovanis","2","1:57.411","4:21.358","Green","Track","12.685","15.419","10.878","21.587","8.727","7.011","6.394","10.795","7.738","6.782","5.645","0.506","3.244","161.696"
"84","TCR","Todd Lamb","1","4:26.211","4:26.211","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"10","TCR","Lee Carpentier","2","2:04.927","4:38.949","Green","Track","13.315","16.220","11.609","22.666","9.245","7.524","6.849","11.707","8.278","7.334","6.108","0.550","3.522","148.760"
"33","GS","Russell Ward","2","1:58.962","4:45.244","Green","Track","12.772","15.881","11.425","21.813","8.738","6.977","6.369","11.097","7.766","6.773","5.614","0.505","3.232","162.016"
"66","GS","Dillon Machavern","1","4:53.328","4:53.328","Green","Pit","0.000","19.667","11.523","23.379","8.844","7.099","6.467","11.309","7.880","6.853","9.723","0.000","0.000","0.000"
"09","GS","Ramin Abdolvahabi","1","4:59.381","4:59.381","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.140","12.113","0.000","0.000","0.000"
"71","GS","Andrew Davis","2","2:09.610","5:03.868","Green","Track","14.321","17.612","12.453","23.611","9.440","7.566","7.216","11.718","8.343","7.245","5.972","0.546","3.567","149.850"
"54","TCR","Michael Johnson","1","5:04.079","5:04.079","Green","Track","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","8.429","7.411","6.314","0.595","3.783","137.510"
"13","GS","Scott Hargrove","2","2:10.647","5:05.693","Green","Track","14.124","17.930","12.450","23.925","9.119","7.346","7.385","12.265","8.687","7.399","6.052","0.541","3.424","151.235"
"26","GS","Jayson Clunie","1","5:05.632","5:05.632","Green","Pit","0.000","22.197","13.741","25.468","9.427","7.465","6.915","12.852","8.578","7.398","12.393","0.000","0.000","0.000"
"57","GS","Bryce Ward","2","1:59.640","5:08.792","Green","Track","13.678","15.707","11.431","22.021","8.573","6.949","6.421","11.105","7.695","6.740","5.611","0.504","3.205","162.338"
"24","GS","Frank Gannett II","1","5:10.149","5:10.149","Green","Pit","0.000","21.814","13.904","25.718","9.329","7.230","6.875","14.120","8.272","7.561","12.675","0.000","0.000","0.000"
"61","TCR","Gavin Ernstone","2","2:16.151","5:19.803","Green","Track","14.905","18.046","12.496","26.233","9.878","7.706","8.288","12.492","8.390","7.452","6.178","0.556","3.531","147.155"
"15","GS","Scott Maxwell","2","1:58.376","5:20.953","Green","Track","13.100","15.460","10.906","21.804","8.830","7.123","6.408","10.708","7.788","6.868","5.631","0.508","3.242","161.059"
"22","GS","Chase Briscoe","2","1:59.683","5:21.674","Green","Track","13.340","16.720","10.937","21.705","8.680","7.053","6.401","10.784","7.759","6.864","5.668","0.512","3.260","159.801"
"60","GS","Nate Stacy","2","1:58.895","5:26.260","Green","Track","0.000","0.000","11.154","22.267","8.790","7.056","6.459","10.912","7.832","6.900","5.648","0.509","3.258","160.743"
"47","GS","Jason Hart","2","2:20.510","5:28.320","Green","Pit","13.386","16.992","12.904","23.769","8.973","7.103","6.553","11.100","7.855","6.796","10.093","0.000","0.000","0.000"
"59","GS","Rod Randall","2","2:11.191","5:31.208","Green","Track","14.858","17.556","12.016","23.895","9.780","7.799","8.245","12.168","8.020","7.159","5.805","0.523","3.367","156.440"
"44","GS","Matt Travis","2","2:23.252","5:31.996","Green","Pit","14.402","17.832","12.270","24.241","8.972","7.208","6.449","11.384","8.062","6.867","10.036","0.000","0.000","0.000"
"37","TCR","Tom O'Gorman","2","2:11.304","5:40.467","Green","Track","14.222","17.043","12.643","23.631","9.256","7.656","7.311","12.707","8.674","7.591","6.323","0.573","3.674","142.789"
"73","TCR","Shelby Blackstock","2","2:09.206","5:40.882","Green","Track","0.000","0.000","12.006","23.487","9.293","7.663","7.305","12.107","8.419","7.494","6.258","0.565","3.635","144.811"
"35","GS","James Cox","1","5:43.160","5:43.160","Green","Pit","0.000","0.000","12.666","24.721","8.853","7.089","6.660","12.074","8.084","7.269","11.638","0.000","0.000","0.000"
"31","GS","Pete McIntosh","2","3:07.532","5:49.612","Green","Pit","12.906","15.475","11.144","21.852","8.776","7.052","6.382","10.875","7.817","6.836","10.569","0.000","0.000","0.000"
"12","TCR","Russell McDonough","2","2:44.244","5:53.609","Green","Track","42.800","22.827","12.384","24.980","9.295","7.625","6.921","11.450","8.237","7.380","6.204","0.558","3.583","146.628"
"28","GS","Charlie Luck","2","2:25.638","6:02.122","Green","Pit","13.832","16.477","11.553","23.889","8.758","7.537","7.459","12.344","7.820","6.754","12.061","0.000","0.000","0.000"
"93","GS","Tom Dyer","2","2:04.001","6:05.223","Green","Track","14.685","16.059","11.619","22.663","8.879","7.096","6.688","11.952","7.883","6.911","5.752","0.516","3.298","158.562"
"46","GS","Owen Trinkler","3","1:55.721","6:12.815","Green","Track","11.875","15.197","10.793","21.429","8.684","6.997","6.350","10.519","7.697","6.776","5.645","0.507","3.252","161.377"
"39","GS","Tyler McQuarrie","2","1:57.597","6:16.312","Green","Track","12.484","15.473","11.168","21.768","8.603","6.958","6.306","10.885","7.751","6.799","5.651","0.507","3.244","161.377"
"4","GS","Ted Giovanis","3","1:55.770","6:17.128","Green","Track","12.034","15.237","10.823","21.269","8.737","6.979","6.298","10.576","7.706","6.761","5.621","0.503","3.226","162.660"
"33","GS","Russell Ward","3","1:55.512","6:40.756","Green","Track","11.823","15.204","10.879","21.262","8.665","6.938","6.288","10.635","7.679","6.801","5.602","0.504","3.232","162.338"
"10","TCR","Lee Carpentier","3","2:02.791","6:41.740","Green","Track","12.940","15.929","11.353","22.572","9.296","7.566","6.825","10.855","8.151","7.259","6.018","0.541","3.486","151.235"
"67","GS","Chris Bellomo","2","3:24.378","6:54.793","Green","Track","87.079","20.340","12.880","24.431","8.890","7.027","6.809","12.419","8.140","6.874","5.703","0.514","3.272","159.179"
"71","GS","Andrew Davis","3","1:59.969","7:03.837","Green","Track","13.206","16.108","11.204","22.161","8.841","7.042","6.523","10.677","7.809","6.826","5.675","0.511","3.386","160.114"
"57","GS","Bryce Ward","3","1:56.600","7:05.392","Green","Track","12.563","15.315","11.071","21.662","8.500","6.894","6.316","10.682","7.654","6.693","5.546","0.500","3.204","163.636"
"13","GS","Scott Hargrove","3","1:59.871","7:05.564","Green","Track","12.787","15.773","11.321","21.944","8.734","7.086","6.624","11.250","7.874","6.879","5.775","0.520","3.304","157.343"
"7","GS","Alan Brynjolfsson","2","4:17.398","7:10.643","Green","Track","145.956","20.179","11.530","22.158","8.673","6.915","6.383","11.526","7.855","6.787","5.667","0.510","3.259","160.428"
"11","GS","John Tecce","2","4:14.268","7:12.570","Green","Pit","15.123","16.897","11.882","22.893","9.176","8.157","7.944","14.179","9.026","8.051","10.435","0.000","0.000","0.000"
"15","GS","Scott Maxwell","3","1:56.650","7:17.603","Green","Track","12.551","15.188","10.760","21.251","8.771","7.087","6.362","10.517","7.824","6.904","5.659","0.511","3.265","160.114"
"22","GS","Chase Briscoe","3","1:57.203","7:18.877","Green","Track","12.595","15.374","10.802","21.446","8.684","7.071","6.371","10.626","7.864","6.929","5.655","0.511","3.275","160.114"
"60","GS","Nate Stacy","3","1:57.063","7:23.323","Green","Track","12.122","15.236","10.836","21.665","8.686","7.023","6.366","10.975","7.852","6.898","5.643","0.508","3.253","161.059"
"65","GS","Brent Mosing","1","7:24.362","7:24.362","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"61","TCR","Gavin Ernstone","3","2:06.605","7:26.408","Green","Track","13.394","17.235","11.777","23.104","9.342","7.612","6.974","11.376","8.273","7.366","6.112","0.547","3.493","149.576"
"54","TCR","Michael Johnson","2","2:23.790","7:27.869","Green","Pit","13.806","17.344","12.424","24.004","9.250","7.535","7.292","11.906","8.203","7.266","10.358","0.000","0.000","0.000"
"09","GS","Ramin Abdolvahabi","2","2:32.750","7:32.131","Green","Track","34.792","21.488","12.377","23.874","9.174","7.281","6.594","11.947","8.030","7.122","6.051","0.545","3.475","150.125"
"59","GS","Rod Randall","3","2:01.586","7:32.794","Green","Track","13.389","15.812","11.320","22.157","8.817","7.250","6.712","11.286","8.021","7.131","5.797","0.524","3.370","156.142"
"24","GS","Frank Gannett II","2","2:29.465","7:39.614","Green","Track","32.649","19.209","12.806","24.442","8.912","7.124","6.643","12.722","8.095","7.068","5.855","0.526","3.414","155.548"
"96","GS","Bruce McKee","2","3:53.848","7:41.285","Green","Track","120.498","19.635","11.625","22.478","9.322","7.422","6.696","11.352","8.026","7.077","5.855","0.525","3.337","155.844"
"99","GS","Gary Ferrera","3","1:56.143","7:43.072","Green","Track","0.000","15.426","10.740","21.478","8.495","6.968","6.217","11.053","7.653","6.641","5.549","0.505","3.212","162.016"
"37","TCR","Tom O'Gorman","3","2:06.657","7:47.124","Green","Track","13.286","16.278","11.797","22.985","9.217","7.593","7.144","12.290","8.316","7.392","6.199","0.561","3.599","145.843"
"73","TCR","Shelby Blackstock","3","2:07.193","7:48.075","Green","Track","13.901","16.497","11.555","23.187","9.267","7.606","7.114","11.862","8.350","7.443","6.245","0.562","3.604","145.584"
"77","GS","Trent Hindman","2","4:41.059","7:51.775","Green","Track","170.802","17.767","12.044","22.739","8.593","6.939","6.657","11.428","7.886","6.786","5.674","0.509","3.235","160.743"
"12","TCR","Russell McDonough","3","2:05.936","7:59.545","Green","Track","13.683","16.568","11.691","23.481","9.183","7.537","6.856","11.317","8.190","7.271","6.089","0.549","3.521","149.031"
"93","GS","Tom Dyer","3","1:59.577","8:04.800","Green","Track","13.134","15.535","11.052","21.977","8.758","7.078","6.490","11.263","7.838","6.912","5.741","0.514","3.285","159.179"
"35","GS","James Cox","2","2:23.209","8:06.369","Green","Track","31.989","18.440","12.371","22.759","8.678","7.007","6.429","11.443","7.785","6.840","5.691","0.512","3.265","159.801"
"46","GS","Owen Trinkler","4","1:55.348","8:08.163","Green","Track","11.822","15.289","10.841","21.288","8.752","6.941","6.300","10.345","7.702","6.765","5.593","0.503","3.207","162.660"
"31","GS","Pete McIntosh","3","2:20.156","8:09.768","Green","Track","31.205","17.664","11.063","21.975","9.198","7.365","6.707","10.816","7.870","6.806","5.706","0.513","3.268","159.490"
"39","GS","Tyler McQuarrie","3","1:55.870","8:12.182","Green","Track","12.160","15.033","10.865","21.505","8.558","6.951","6.279","10.644","7.711","6.791","5.645","0.506","3.222","161.696"
"4","GS","Ted Giovanis","4","1:55.796","8:12.924","Green","Track","12.077","15.220","10.796","21.458","8.703","6.962","6.291","10.531","7.698","6.747","5.604","0.501","3.208","163.310"
"56","GS","Jeff Mosing","2","4:56.275","8:13.869","Green","Pit","0.000","0.000","10.831","21.527","8.680","6.984","6.354","10.376","7.670","6.775","10.728","0.000","0.000","0.000"
"66","GS","Dillon Machavern","2","3:28.211","8:21.539","Green","Track","99.873","18.817","11.251","21.412","8.801","7.059","6.326","10.558","7.812","6.818","5.694","0.513","3.277","159.490"
"89","TCR","Chad Gilsinger","2","2:29.886","8:22.130","Green","Track","0.000","20.571","11.940","22.576","9.336","7.739","7.241","11.821","8.320","7.499","6.322","0.576","3.692","142.045"
"82","GS","Devin Jones","2","5:24.422","8:25.388","Green","Track","214.784","17.941","11.793","23.014","8.742","7.018","6.449","10.719","7.707","6.789","5.684","0.511","3.271","160.114"
"5","TCR","Roy Block","2","4:42.966","8:33.563","Green","Track","161.796","20.183","12.411","24.588","9.429","7.639","7.296","12.902","8.565","7.532","6.358","0.576","3.691","142.045"
"33","GS","Russell Ward","4","1:55.196","8:35.952","Green","Track","11.855","15.135","10.849","21.226","8.655","6.946","6.304","10.517","7.684","6.725","5.593","0.501","3.206","163.310"
"10","TCR","Lee Carpentier","4","2:01.901","8:43.641","Green","Track","12.386","15.707","11.320","22.360","9.247","7.513","6.783","10.919","8.256","7.295","6.065","0.545","3.505","150.125"
"26","GS","Jayson Clunie","2","3:51.651","8:57.283","Green","Pit","34.075","21.342","11.648","23.419","9.335","7.192","6.559","11.611","7.910","6.879","9.543","0.000","0.000","0.000"
"67","GS","Chris Bellomo","3","2:04.330","8:59.123","Green","Track","14.089","16.597","11.826","23.357","8.688","6.926","6.513","12.007","8.082","6.848","5.646","0.509","3.242","160.743"
"84","TCR","Todd Lamb","2","4:33.497","8:59.708","Green","Track","152.318","19.769","13.101","24.996","9.271","7.647","7.603","12.575","8.299","7.447","6.267","0.570","3.634","143.541"
"57","GS","Bryce Ward","4","1:55.615","9:01.007","Green","Track","12.425","14.989","10.898","21.506","8.512","6.917","6.309","10.529","7.567","6.698","5.570","0.501","3.194","163.310"
"71","GS","Andrew Davis","4","1:58.937","9:02.774","Green","Track","13.336","15.921","10.836","22.005","8.693","6.951","6.390","10.844","7.796","6.777","5.638","0.507","3.243","161.377"
"7","GS","Alan Brynjolfsson","3","1:57.101","9:07.744","Green","Track","12.290","15.294","11.138","21.536","8.620","6.921","6.325","11.045","7.762","6.779","5.644","0.507","3.240","161.377"
"15","GS","Scott Maxwell","4","1:55.791","9:13.394","Green","Track","12.004","14.858","10.762","21.273","8.791","7.074","6.342","10.435","7.856","6.934","5.683","0.513","3.266","159.490"
"22","GS","Chase Briscoe","4","1:56.096","9:14.973","Green","Track","12.010","15.062","10.816","21.203","8.812","7.090","6.312","10.475","7.891","6.948","5.676","0.512","3.289","159.801"
"60","GS","Nate Stacy","4","1:56.838","9:20.161","Green","Track","12.029","15.181","10.841","21.688","8.688","7.012","6.330","10.922","7.860","6.893","5.636","0.507","3.251","161.377"
"61","TCR","Gavin Ernstone","4","2:04.324","9:30.732","Green","Track","12.986","16.181","11.625","22.744","9.296","7.575","6.924","11.252","8.242","7.357","6.101","0.548","3.493","149.303"
"59","GS","Rod Randall","4","2:00.883","9:33.677","Green","Track","13.422","16.224","11.237","22.166","8.809","7.096","6.503","11.192","7.892","6.912","5.656","0.510","3.264","160.428"
"11","GS","John Tecce","3","2:29.211","9:41.781","Green","Pit","35.543","19.863","12.155","22.602","8.885","7.058","6.545","11.379","8.485","7.074","5.752","0.519","0.000","157.646"
"96","GS","Bruce McKee","3","2:03.196","9:44.481","Green","Track","12.994","16.635","12.023","23.204","9.057","7.275","6.535","10.954","7.893","7.031","5.764","0.518","3.313","157.950"
"24","GS","Frank Gannett II","3","2:05.407","9:45.021","Green","Track","14.077","16.305","11.999","23.293","8.792","7.050","6.443","11.824","8.113","7.516","6.070","0.537","3.388","152.362"
"65","GS","Brent Mosing","2","2:23.450","9:47.812","Green","Track","32.062","18.754","11.977","22.656","8.771","7.047","6.518","11.497","7.845","6.874","5.679","0.511","3.259","160.114"
"77","GS","Trent Hindman","3","1:56.482","9:48.257","Green","Track","12.298","15.369","10.744","21.542","8.609","6.901","6.390","10.949","7.700","6.718","5.572","0.500","3.190","163.636"
"37","TCR","Tom O'Gorman","4","2:04.424","9:51.548","Green","Track","12.820","16.084","11.604","22.767","9.181","7.505","6.986","11.700","8.155","7.322","6.159","0.558","3.583","146.628"
"73","TCR","Shelby Blackstock","4","2:05.945","9:54.020","Green","Track","13.208","16.411","11.467","23.186","9.191","7.573","7.051","11.715","8.296","7.419","6.240","0.566","3.622","144.555"
"93","GS","Tom Dyer","4","1:57.587","10:02.387","Green","Track","12.483","15.295","10.879","21.575","8.691","7.018","6.392","11.068","7.775","6.906","5.715","0.512","3.278","159.801"
"12","TCR","Russell McDonough","4","2:03.665","10:03.210","Green","Track","13.032","16.142","11.590","22.629","9.201","7.542","6.825","11.077","8.176","7.327","6.087","0.544","3.493","150.401"
"46","GS","Owen Trinkler","5","1:56.153","10:04.316","Green","Track","11.902","15.137","10.853","22.190","8.705","7.100","6.332","10.538","7.615","6.647","5.479","0.493","3.162","165.960"
"35","GS","James Cox","3","1:57.968","10:04.337","Green","Track","12.818","15.583","11.103","21.800","8.629","6.973","6.344","10.950","7.688","6.756","5.596","0.501","3.227","163.310"
"31","GS","Pete McIntosh","4","1:55.601","10:05.369","Green","Track","12.006","15.168","10.884","21.382","8.670","6.949","0.000","0.000","7.744","6.738","5.626","0.507","3.228","161.377"
"4","GS","Ted Giovanis","5","1:56.714","10:09.638","Green","Track","12.104","15.651","10.850","21.512","8.748","6.981","6.310","10.694","7.727","6.777","5.618","0.506","3.236","161.696"
"66","GS","Dillon Machavern","3","1:55.895","10:17.434","Green","Track","12.052","15.273","10.773","21.246","8.783","7.033","6.288","10.442","7.709","6.838","5.675","0.510","3.273","160.428"
"39","GS","Tyler McQuarrie","4","2:09.656","10:21.838","Green","Pit","12.071","15.066","10.813","21.631","8.638","6.977","6.293","10.769","7.705","6.798","9.083","0.000","0.000","0.000"
"82","GS","Devin Jones","3","1:57.210","10:22.598","Green","Track","12.327","15.298","10.997","21.835","8.629","7.025","6.412","10.707","7.686","6.804","5.701","0.513","3.276","159.490"
"89","TCR","Chad Gilsinger","3","2:04.482","10:26.612","Green","Track","12.821","16.044","11.634","22.272","9.350","7.736","7.032","11.149","8.373","7.480","6.322","0.575","3.694","142.292"
"33","GS","Russell Ward","5","1:55.536","10:31.488","Green","Track","12.144","15.153","10.884","21.258","8.693","6.965","6.304","10.407","7.671","6.731","5.603","0.504","3.219","162.338"
"56","GS","Eric Foss","3","2:19.141","10:33.010","Green","Track","31.582","19.275","10.784","21.202","8.660","6.987","6.324","10.487","7.704","6.783","5.622","0.507","3.224","161.377"
"28","GS","Charlie Luck","3","4:35.234","10:37.356","Green","Track","167.253","18.474","11.361","21.643","8.629","6.964","6.302","10.908","7.673","6.716","5.606","0.504","3.201","162.338"
"5","TCR","Roy Block","3","2:08.953","10:42.516","Green","Track","14.211","16.705","12.375","23.167","9.216","7.593","7.175","12.080","8.359","7.485","6.336","0.574","3.677","142.540"
"10","TCR","Lee Carpentier","5","2:01.097","10:44.738","Green","Track","12.353","15.754","11.373","22.242","9.229","7.486","6.743","10.645","8.045","7.204","6.013","0.542","3.468","150.956"
"57","GS","Bryce Ward","5","1:55.868","10:56.875","Green","Track","12.143","15.260","10.855","21.684","8.577","6.933","6.287","10.504","7.598","6.716","5.594","0.504","3.213","162.338"
"67","GS","Chris Bellomo","4","2:02.772","11:01.895","Green","Track","13.743","16.455","11.410","23.658","8.706","6.929","6.360","11.481","7.889","6.764","5.633","0.508","3.236","161.059"
"7","GS","Alan Brynjolfsson","4","1:56.602","11:04.346","Green","Track","12.136","15.096","10.927","21.749","8.638","6.980","6.285","10.890","7.785","6.783","5.611","0.504","3.218","162.338"
"84","TCR","Todd Lamb","3","2:08.550","11:08.258","Green","Track","14.173","16.806","12.280","23.648","9.259","7.582","7.301","11.816","8.096","7.286","6.162","0.560","3.581","146.104"
"15","GS","Scott Maxwell","5","1:55.467","11:08.861","Green","Track","11.889","14.969","10.765","21.204","8.783","7.060","6.322","10.429","7.773","6.865","5.650","0.509","3.249","160.743"
"22","GS","Chase Briscoe","5","1:56.182","11:11.155","Green","Track","11.748","15.157","10.869","21.424","8.836","7.107","6.333","10.476","7.860","6.925","5.662","0.510","3.275","160.428"
"60","GS","Nate Stacy","5","1:58.717","11:18.878","Green","Track","12.142","15.392","11.632","22.402","8.736","7.036","6.326","10.928","7.831","6.890","5.641","0.508","3.253","161.059"
"47","GS","Jason Hart","3","5:52.755","11:21.075","Green","Track","223.258","33.075","13.333","24.676","9.374","7.435","6.705","10.993","7.807","6.743","5.620","0.503","3.233","162.660"
"44","GS","Matt Travis","3","5:50.292","11:22.288","Green","Track","231.297","22.511","13.326","24.695","8.879","7.165","6.624","11.641","7.961","6.814","5.639","0.506","3.234","161.696"
"61","TCR","Gavin Ernstone","5","2:05.587","11:36.319","Green","Track","12.905","15.757","11.464","24.640","9.631","7.634","6.866","11.075","8.154","7.327","6.097","0.548","3.489","149.303"
"11","GS","John Tecce","4","2:00.021","11:41.802","Green","Track","12.957","15.893","11.507","22.113","8.807","7.042","6.434","11.015","7.849","6.851","5.735","0.517","3.301","158.256"
"13","GS","Scott Hargrove","4","4:37.401","11:42.965","Green","Pit","12.907","15.570","11.139","21.740","8.665","7.260","6.516","10.961","7.817","6.828","10.662","0.000","0.000","0.000"
"96","GS","Bruce McKee","4","1:59.372","11:43.853","Green","Track","12.449","16.167","11.076","21.899","8.801","7.009","6.420","11.085","7.924","6.936","5.773","0.519","3.314","157.646"
"77","GS","Trent Hindman","4","1:56.694","11:44.951","Green","Track","12.508","15.259","11.024","21.587","8.655","6.932","6.326","10.709","7.643","6.700","5.630","0.504","3.217","162.338"
"65","GS","Brent Mosing","3","1:58.852","11:46.664","Green","Track","12.675","15.416","11.064","22.462","8.730","7.011","6.414","11.125","7.738","6.810","5.656","0.510","3.241","160.428"
"24","GS","Frank Gannett II","4","2:03.113","11:48.134","Green","Track","13.076","15.850","11.581","23.258","8.949","7.282","7.057","11.871","7.930","6.870","5.642","0.508","3.239","161.059"
"59","GS","Rod Randall","5","2:17.951","11:51.628","Green","Pit","12.851","15.491","10.938","22.376","8.879","7.180","6.537","11.121","7.894","6.981","10.677","0.000","0.000","0.000"
"37","TCR","Tom O'Gorman","5","2:04.092","11:55.640","Green","Track","12.727","15.917","11.606","22.499","9.228","7.566","6.911","11.689","8.169","7.396","6.209","0.564","3.611","145.068"
"73","TCR","Shelby Blackstock","5","2:05.378","11:59.398","Green","Track","13.019","16.302","11.530","22.714","9.236","7.640","7.040","11.551","8.398","7.471","6.283","0.568","3.626","144.046"
"93","GS","Tom Dyer","5","1:57.266","11:59.653","Green","Track","12.616","15.137","10.838","21.529","8.700","7.053","6.399","10.891","7.782","6.873","5.687","0.516","3.245","158.562"
"46","GS","Owen Trinkler","6","1:55.393","11:59.709","Green","Track","11.991","15.116","10.824","21.476","8.721","6.945","6.274","10.417","7.713","6.740","5.537","0.495","3.144","165.289"
"35","GS","James Cox","4","1:57.477","12:01.814","Green","Track","13.157","15.456","10.998","21.740","8.587","6.922","6.242","10.678","7.629","6.748","5.609","0.501","3.210","163.310"
"31","GS","Pete McIntosh","5","1:57.177","12:02.546","Green","Track","12.297","15.749","10.832","21.851","8.739","6.953","6.300","10.571","7.758","6.754","5.639","0.507","3.227","161.377"
"4","GS","Ted Giovanis","6","1:56.903","12:06.541","Green","Track","11.990","15.385","10.871","21.808","8.807","7.075","6.331","10.691","7.751","6.794","5.656","0.507","3.237","161.377"
