"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"4","GTLM","Tommy Milner","2","4:56.120","7:48.070","Green","Track","186.801","10.189","13.409","3.992","0.544","15.512","23.659","14.589","18.129","5.908","3.388","151.028"
"77","DPi","Timo Bernhard","2","2:08.943","7:48.769","Green","Pit","14.688","9.791","12.756","3.663","0.484","14.121","20.661","13.262","17.374","6.633","15.510","169.750"
"6","DPi","Juan Pablo Montoya","3","2:38.593","7:49.652","Green","Pit","46.518","8.890","11.462","3.624","0.541","15.092","20.128","13.073","16.668","10.352","12.245","151.865"
"66","GTLM","Joey Hand","2","2:03.127","7:56.678","Green","Track","15.051","9.766","13.525","4.091","0.552","15.563","22.517","14.591","18.116","5.932","3.423","148.839"
"912","GTLM","Laurens Vanthoor","4","1:45.004","7:59.305","Green","Track","3.313","8.771","12.476","3.923","0.507","13.865","21.536","14.244","17.347","5.675","3.347","162.049"
"38","LMP2","Kyle Masson","3","1:39.040","8:06.448","Green","Track","3.057","8.661","11.479","3.613","0.469","13.399","20.632","13.468","16.147","5.066","3.049","175.179"
"84","DPi","Chris Miller","2","5:22.829","8:18.756","Green","Track","225.401","9.874","12.239","3.667","0.475","12.785","19.772","13.528","16.735","5.273","3.080","172.967"
"50","DPi","Rene Binder","1","8:21.221","8:21.221","Green","Pit","14.535","11.876","16.876","4.151","0.584","17.708","26.334","15.777","20.591","9.158","265.394","140.683"
"55","DPi","Jonathan Bomarito","5","1:33.380","8:22.343","Green","Track","2.907","7.957","11.214","3.557","0.462","11.863","19.062","12.654","15.487","5.218","2.999","177.834"
"5","DPi","Joao Barbosa","5","1:33.164","8:28.112","Green","Track","2.922","7.875","11.187","3.526","0.455","11.891","19.160","12.766","15.415","4.978","2.989","180.569"
"54","DPi","Colin Braun","2","2:07.890","8:32.244","Green","Track","14.504","9.549","14.509","4.951","0.608","15.573","23.790","15.226","19.855","5.800","3.525","135.130"
"7","DPi","Helio Castroneves","2","5:39.797","8:37.420","Green","Pit","197.373","12.261","17.342","4.847","0.754","17.828","27.699","17.042","20.967","11.446","12.238","108.964"
"67","GTLM","Ryan Briscoe","1","8:50.046","8:50.046","Green","Pit","15.198","11.042","16.188","4.328","0.611","16.887","24.579","16.113","20.896","9.108","371.781","134.467"
"85","DPi","Tristan Vautier","3","1:34.915","8:50.482","Green","Track","3.013","8.225","11.264","3.544","0.457","11.976","20.032","12.733","15.614","5.045","3.012","179.779"
"31","DPi","Felipe Nasr","5","1:31.677","9:10.341","Green","Track","2.888","7.683","11.137","3.511","0.453","11.397","18.937","12.661","15.197","4.847","2.966","181.367"
"3","GTLM","Antonio Garcia","3","2:06.867","9:15.980","Green","Pit","3.359","9.015","12.601","3.946","0.511","14.769","24.060","15.319","19.526","11.610","12.151","160.781"
"52","LMP2","Eric Lux","3","1:44.478","9:29.844","Green","Track","3.234","8.948","11.742","3.668","0.472","14.556","21.697","13.896","17.278","5.741","3.246","174.066"
"4","GTLM","Tommy Milner","3","1:45.727","9:33.797","Green","Track","3.271","8.972","12.441","3.870","0.498","14.091","21.762","14.269","17.441","5.767","3.345","164.978"
"10","DPi","Jordan Taylor","2","7:00.761","9:34.924","Green","Track","323.108","9.531","12.034","3.686","0.524","14.190","20.631","13.086","15.727","5.202","3.042","156.792"
"77","DPi","Timo Bernhard","3","1:49.767","9:38.536","Green","Track","14.304","9.043","11.625","3.598","0.463","13.176","20.239","12.826","16.310","5.199","2.984","177.449"
"38","LMP2","Kyle Masson","4","1:36.656","9:43.104","Green","Track","2.970","8.021","11.377","3.588","0.465","12.506","19.991","13.180","15.920","5.492","3.146","176.686"
"66","GTLM","Joey Hand","3","1:46.646","9:43.324","Green","Track","3.304","8.868","12.572","3.956","0.510","14.219","21.872","14.309","17.797","5.836","3.403","161.096"
"912","GTLM","Laurens Vanthoor","5","1:52.185","9:51.490","Green","Track","3.235","8.724","12.457","4.528","0.670","16.018","23.968","15.463","18.041","5.726","3.355","122.626"
"84","DPi","Chris Miller","3","1:35.176","9:53.932","Green","Track","3.012","8.095","11.322","3.577","0.462","12.141","19.481","13.094","15.742","5.179","3.071","177.834"
"55","DPi","Jonathan Bomarito","6","1:32.917","9:55.260","Green","Track","2.929","7.928","11.174","3.561","0.462","11.928","19.020","12.573","15.344","5.034","2.964","177.834"
"5","DPi","Joao Barbosa","6","1:32.318","10:00.430","Green","Track","2.902","7.728","11.185","3.528","0.454","11.528","19.011","12.706","15.272","5.004","3.000","180.967"
"54","DPi","Colin Braun","3","1:46.236","10:18.480","Green","Track","4.037","8.943","13.010","4.323","0.520","14.796","20.672","14.726","16.936","5.270","3.003","157.998"
"85","DPi","Tristan Vautier","4","1:34.336","10:24.818","Green","Track","2.928","7.812","11.241","3.560","0.459","11.683","19.502","12.893","16.213","5.038","3.007","178.996"
"50","DPi","Rene Binder","2","2:07.275","10:28.496","Green","Track","14.537","10.916","14.323","4.131","0.566","15.695","23.511","14.995","19.254","6.154","3.193","145.157"
"67","GTLM","Ryan Briscoe","2","2:01.797","10:51.843","Green","Track","14.524","9.448","13.229","4.048","0.551","14.913","22.345","14.780","18.560","5.975","3.424","149.109"
"31","DPi","Felipe Nasr","6","1:52.579","11:02.920","Green","Pit","2.882","7.645","11.157","3.507","0.452","11.382","21.113","14.636","17.072","6.873","15.860","181.768"
"10","DPi","Jordan Taylor","3","1:36.276","11:11.200","Green","Track","2.960","8.009","11.401","3.592","0.464","12.375","19.472","12.922","16.634","5.374","3.073","177.067"
"52","LMP2","Eric Lux","4","1:42.026","11:11.870","Green","Track","3.093","8.430","11.607","3.616","0.477","14.178","20.912","13.560","17.082","5.885","3.186","172.241"
"77","DPi","Timo Bernhard","4","1:35.013","11:13.549","Green","Track","2.934","8.019","11.065","3.511","0.453","12.371","19.907","12.767","15.955","5.059","2.972","181.367"
"4","GTLM","Tommy Milner","4","1:43.929","11:17.726","Green","Track","3.238","8.724","12.224","3.815","0.492","13.621","21.574","14.060","17.171","5.679","3.331","166.990"
"38","LMP2","Kyle Masson","5","1:36.129","11:19.233","Green","Track","3.009","7.905","11.323","3.580","0.463","12.047","19.678","13.132","16.724","5.205","3.063","177.449"
"66","GTLM","Joey Hand","4","1:45.042","11:28.366","Green","Track","3.271","8.638","12.523","3.941","0.508","14.087","21.444","14.137","17.404","5.716","3.373","161.730"
"84","DPi","Chris Miller","4","1:34.615","11:28.547","Green","Track","2.977","7.936","11.260","3.544","0.458","11.843","19.435","13.011","15.943","5.155","3.053","179.387"
"55","DPi","Jonathan Bomarito","7","1:36.638","11:31.898","Green","Track","2.884","7.839","11.148","3.538","0.458","12.875","20.651","13.262","15.966","5.043","2.974","179.387"
"911","GTLM","Patrick Pilet","3","6:48.062","11:34.513","Green","Pit","282.558","9.548","13.552","4.195","0.633","16.171","23.695","15.698","18.839","10.925","12.248","129.793"
"5","DPi","Joao Barbosa","7","1:34.170","11:34.600","Green","Track","2.903","7.727","11.193","3.522","0.454","11.456","19.152","13.017","16.592","5.129","3.025","180.967"
"912","GTLM","Laurens Vanthoor","6","1:44.606","11:36.096","Green","Track","3.241","8.633","12.455","3.926","0.507","13.575","21.451","14.224","17.443","5.777","3.374","162.049"
"54","DPi","Colin Braun","4","1:32.634","11:51.114","Green","Track","2.911","7.951","11.065","3.511","0.454","11.829","18.954","12.457","15.517","4.984","3.001","180.967"
"85","DPi","Tristan Vautier","5","1:33.402","11:58.220","Green","Track","2.914","7.755","11.235","3.546","0.458","11.774","19.353","12.760","15.549","5.042","3.016","179.387"
"50","DPi","Rene Binder","3","1:44.391","12:12.887","Green","Track","3.070","8.708","12.247","3.688","0.471","13.779","21.927","14.042","17.472","5.849","3.138","174.435"
"67","GTLM","Ryan Briscoe","3","1:45.712","12:37.555","Green","Track","3.300","8.828","12.526","3.938","0.507","13.688","21.587","14.276","17.925","5.756","3.381","162.049"
"10","DPi","Jordan Taylor","4","1:33.091","12:44.291","Green","Track","2.955","7.709","11.294","3.585","0.464","11.628","19.162","12.797","15.418","5.068","3.011","177.067"
"77","DPi","Timo Bernhard","5","1:34.735","12:48.284","Green","Track","2.888","7.831","11.045","3.513","0.454","13.314","19.355","12.564","15.767","5.038","2.966","180.967"
"52","LMP2","Eric Lux","5","1:41.401","12:53.271","Green","Track","3.032","8.215","11.587","3.609","0.471","14.249","21.115","13.585","16.853","5.543","3.142","174.435"
"38","LMP2","Kyle Masson","6","1:34.846","12:54.079","Green","Track","2.956","7.904","11.456","3.597","0.466","11.956","19.441","13.033","15.943","5.040","3.054","176.307"
"4","GTLM","Tommy Milner","5","1:43.174","13:00.900","Green","Track","3.189","8.686","12.315","3.836","0.495","13.507","21.175","13.913","17.061","5.675","3.322","165.978"
"84","DPi","Chris Miller","5","1:34.508","13:03.055","Green","Track","2.968","7.956","11.289","3.558","0.459","11.801","19.430","12.994","15.916","5.103","3.034","178.996"
"55","DPi","Jonathan Bomarito","8","1:36.187","13:08.085","Green","Track","2.891","7.853","11.145","3.542","0.455","13.459","19.217","12.851","16.438","5.322","3.014","180.569"
"66","GTLM","Joey Hand","5","1:45.580","13:13.946","Green","Track","3.303","8.791","12.490","3.936","0.507","14.145","21.846","14.057","17.449","5.687","3.369","162.049"
"912","GTLM","Laurens Vanthoor","7","1:43.806","13:19.902","Green","Track","3.229","8.568","12.461","3.917","0.505","13.274","21.359","14.085","17.272","5.751","3.385","162.691"
"24","GTLM","John Edwards","2","10:25.842","13:22.265","Green","Track","515.433","10.047","13.964","4.152","0.549","14.811","22.018","14.721","20.764","5.921","3.462","149.652"
"54","DPi","Colin Braun","5","1:31.334","13:22.448","Green","Track","2.885","7.653","11.015","3.496","0.453","11.450","18.835","12.479","15.171","4.932","2.965","181.367"
"5","DPi","Joao Barbosa","8","1:49.042","13:23.642","Green","Pit","2.918","7.784","11.126","3.507","0.452","12.497","19.925","12.856","15.858","6.101","16.018","181.768"
"85","DPi","Tristan Vautier","6","1:32.904","13:31.124","Green","Track","2.910","7.742","11.226","3.537","0.457","11.631","19.271","12.747","15.438","4.954","2.991","179.779"
"50","DPi","Rene Binder","4","1:39.686","13:52.573","Green","Track","3.039","8.211","11.585","3.610","0.464","13.223","20.897","13.453","16.659","5.468","3.077","177.067"
"25","GTLM","Tom Blomqvist","2","11:12.116","14:10.911","Green","Track","560.284","10.507","13.901","4.161","0.534","15.442","23.601","15.174","18.996","6.041","3.475","153.856"
"10","DPi","Jordan Taylor","5","1:32.862","14:17.153","Green","Track","2.921","7.708","11.229","3.550","0.458","11.692","19.233","12.711","15.397","4.967","2.996","179.387"
"77","DPi","Timo Bernhard","6","1:33.159","14:21.443","Green","Track","2.873","7.782","11.065","3.510","0.454","12.267","19.070","12.435","15.810","4.953","2.940","180.967"
"67","GTLM","Ryan Briscoe","4","1:43.922","14:21.477","Green","Track","3.249","8.603","12.477","3.915","0.504","13.425","21.181","14.134","17.396","5.677","3.361","163.014"
"7","DPi","Ricky Taylor","3","5:49.043","14:26.463","Green","Track","244.473","13.501","12.509","3.647","0.518","14.861","21.067","13.308","17.099","5.055","3.005","158.608"
"911","GTLM","Patrick Pilet","4","2:56.505","14:31.018","Green","Pit","74.996","10.807","14.915","4.376","0.672","16.653","0.000","0.000","0.000","10.225","16.487","122.261"
"52","LMP2","Eric Lux","6","1:40.806","14:34.077","Green","Track","3.027","8.212","11.508","3.594","0.467","13.786","21.043","13.508","16.929","5.584","3.148","175.930"
"84","DPi","Chris Miller","6","1:34.515","14:37.570","Green","Track","2.937","7.952","11.262","3.518","0.454","11.844","19.412","12.973","15.925","5.165","3.073","180.967"
"55","DPi","Jonathan Bomarito","9","1:32.628","14:40.713","Green","Track","2.924","7.856","11.139","3.521","0.457","11.729","18.991","12.710","15.383","4.956","2.962","179.779"
"4","GTLM","Tommy Milner","6","1:43.396","14:44.296","Green","Track","3.183","8.640","12.278","3.813","0.492","13.402","21.241","14.086","17.198","5.724","3.339","166.990"
"38","LMP2","Kyle Masson","7","1:51.146","14:45.225","Green","Pit","2.967","8.146","11.370","3.582","0.464","13.155","19.763","13.065","16.115","10.380","12.139","177.067"
"54","DPi","Colin Braun","6","1:31.611","14:54.059","Green","Track","2.858","7.681","11.055","3.480","0.450","11.486","18.799","12.570","15.240","5.003","2.989","182.576"
"66","GTLM","Joey Hand","6","1:44.342","14:58.288","Green","Track","3.256","8.612","12.511","3.932","0.508","13.732","21.358","14.055","17.341","5.668","3.369","161.730"
"912","GTLM","Laurens Vanthoor","8","1:43.802","15:03.704","Green","Track","3.246","8.625","12.440","3.904","0.503","13.244","21.396","14.115","17.251","5.712","3.366","163.338"
"24","GTLM","John Edwards","3","1:45.357","15:07.622","Green","Track","3.335","8.763","12.572","3.890","0.504","13.826","21.306","14.329","17.570","5.805","3.457","163.014"
"85","DPi","Tristan Vautier","7","1:47.689","15:18.813","Green","Pit","2.896","7.663","11.204","3.524","0.455","11.723","19.356","13.059","15.841","6.422","15.546","180.569"
"50","DPi","Rene Binder","5","1:37.275","15:29.848","Green","Track","2.954","8.012","11.369","3.566","0.461","12.836","20.204","13.207","16.216","5.374","3.076","178.219"
"31","DPi","Felipe Nasr","7","4:37.844","15:40.764","Green","Track","185.954","9.100","11.481","3.549","0.465","11.937","19.079","12.984","15.414","4.914","2.967","176.686"
"10","DPi","Jordan Taylor","6","1:32.806","15:49.959","Green","Track","2.910","7.661","11.227","3.557","0.460","11.839","19.247","12.664","15.306","4.936","2.999","178.607"
"77","DPi","Timo Bernhard","7","1:32.999","15:54.442","Green","Track","2.862","7.715","11.055","3.508","0.453","11.979","19.445","12.479","15.594","4.932","2.977","181.367"
"6","DPi","Dane Cameron","4","8:07.824","15:57.476","Green","Track","387.679","10.956","12.938","3.643","0.471","13.110","21.786","13.443","15.697","5.092","3.009","174.435"
"25","GTLM","Tom Blomqvist","3","1:46.794","15:57.705","Green","Track","3.400","9.008","12.582","3.926","0.510","14.221","21.881","14.317","17.864","5.678","3.407","161.096"
"7","DPi","Ricky Taylor","4","1:34.106","16:00.569","Green","Track","2.918","8.037","11.244","3.541","0.458","12.013","19.749","12.761","15.524","4.896","2.965","179.387"
"67","GTLM","Ryan Briscoe","5","1:43.900","16:05.377","Green","Track","3.239","8.687","12.461","3.897","0.502","13.407","21.304","14.070","17.298","5.670","3.365","163.664"
"84","DPi","Chris Miller","7","1:37.088","16:14.658","Green","Track","2.950","7.861","11.258","3.543","0.458","11.820","19.762","13.887","17.104","5.382","3.063","179.387"
"4","GTLM","Tommy Milner","7","1:42.963","16:27.259","Green","Track","3.187","8.638","12.255","3.813","0.492","13.226","21.217","13.978","17.169","5.661","3.327","166.990"
"52","LMP2","Eric Lux","7","1:54.750","16:28.827","Green","Pit","3.014","8.162","11.572","3.615","0.470","13.326","20.762","13.610","17.403","7.224","15.592","174.807"
"66","GTLM","Joey Hand","7","1:44.023","16:42.311","Green","Track","3.238","8.564","12.541","3.933","0.508","13.644","21.325","13.930","17.324","5.648","3.368","161.730"
"912","GTLM","Laurens Vanthoor","9","1:43.597","16:47.301","Green","Track","3.230","8.612","12.443","3.907","0.505","13.146","21.362","14.060","17.215","5.745","3.372","162.691"
"24","GTLM","John Edwards","4","1:44.364","16:51.986","Green","Track","3.302","8.765","12.608","3.899","0.505","13.433","21.240","14.207","17.312","5.682","3.411","162.691"
"50","DPi","Rene Binder","6","1:45.945","17:15.793","Green","Track","2.956","8.014","13.754","3.759","0.478","14.527","22.139","13.695","17.922","5.607","3.094","171.881"
"86","GTD","Justin Marks","1","17:17.794","17:17.794","Green","Track","674.415","13.033","15.251","4.334","0.641","17.354","26.365","16.751","20.644","6.635","3.553","128.173"
"31","DPi","Felipe Nasr","8","1:39.937","17:20.701","Green","Track","2.876","7.640","11.094","3.487","0.465","16.214","20.067","13.154","16.608","5.313","3.019","176.686"
"9","GTD","Scott Hargrove","1","17:23.966","17:23.966","Green","Track","14.911","10.911","14.914","4.220","0.581","16.195","24.287","15.270","18.818","6.491","3.515","141.410"
"540","GTD","Marco Seefried","1","17:31.516","17:31.516","Green","Track","14.814","10.855","16.074","4.486","0.615","17.716","24.974","15.502","19.954","6.684","3.555","133.592"
"73","GTD","Patrick Long","1","17:34.920","17:34.920","Green","Pit","268.699","11.642","14.810","4.316","0.635","18.172","25.974","16.180","20.956","10.356","12.680","129.384"
"7","DPi","Ricky Taylor","5","1:36.186","17:36.755","Green","Track","2.873","7.748","11.239","3.781","0.479","12.788","19.610","12.757","16.468","5.382","3.061","171.522"
"12","GTD","Frank Montecalvo","1","17:37.641","17:37.641","Green","Pit","624.306","11.424","15.019","4.379","0.690","18.015","26.362","15.898","19.999","12.284","12.266","119.071"
"63","GTD","Toni Vilander","1","17:38.954","17:38.954","Green","Track","15.620","12.500","19.170","5.159","0.742","20.496","27.331","15.863","20.571","6.715","3.619","110.727"
"10","DPi","Jordan Taylor","7","1:52.690","17:42.649","Green","Pit","2.913","7.654","11.275","3.558","0.469","14.414","20.444","12.727","17.712","6.109","15.415","175.179"
"25","GTLM","Tom Blomqvist","4","1:45.370","17:43.075","Green","Track","3.293","8.771","12.519","3.945","0.554","13.883","21.714","14.259","17.405","5.653","3.374","148.302"
"29","GTD","Christopher Mies","1","17:44.859","17:44.859","Green","Track","17.662","11.512","15.450","4.860","0.664","17.864","26.783","16.209","20.665","6.545","3.580","123.734"
"57","GTD","Katherine Legge","1","17:49.441","17:49.441","Green","Pit","0.000","12.225","16.483","6.124","1.065","21.694","28.819","18.336","23.825","12.963","12.544","77.145"
"6","DPi","Dane Cameron","5","1:52.496","17:49.972","Green","Pit","2.924","7.953","11.881","3.616","0.464","13.102","19.869","13.171","16.053","10.918","12.545","177.067"
"67","GTLM","Ryan Briscoe","6","1:45.255","17:50.632","Green","Track","3.236","8.609","12.426","3.892","0.502","13.351","21.551","14.287","18.403","5.651","3.347","163.664"
"84","DPi","Chris Miller","8","1:39.538","17:54.196","Green","Track","2.956","7.930","11.261","3.540","0.457","11.787","21.003","13.711","18.267","5.535","3.091","179.779"
"8","GTD","Parker Chase","1","17:58.712","17:58.712","Green","Track","14.550","13.420","15.792","4.436","0.571","17.096","26.769","17.070","23.537","7.846","4.086","143.886"
"4","GTLM","Tommy Milner","8","1:43.133","18:10.392","Green","Track","3.188","8.621","12.176","3.800","0.491","13.249","21.278","13.996","17.308","5.691","3.335","167.330"
"14","GTD","Jack Hawksworth","1","18:10.977","18:10.977","Green","Pit","622.156","12.430","15.619","4.670","0.600","17.910","25.783","15.715","21.178","10.885","12.250","136.932"
"47","GTD","Brandon Gdovic","1","18:20.755","18:20.755","Green","Track","14.769","10.702","14.162","4.771","0.805","17.089","23.810","15.426","19.065","6.383","3.526","102.061"
"5","DPi","Joao Barbosa","9","5:00.273","18:23.915","Green","Track","191.092","9.595","12.263","3.846","0.555","14.405","25.355","17.823","17.190","5.132","3.017","148.034"
"24","GTLM","John Edwards","5","1:44.412","18:36.398","Green","Track","3.276","8.651","12.595","3.893","0.504","13.251","21.312","14.254","17.380","5.844","3.452","163.014"
"912","GTLM","Laurens Vanthoor","10","1:58.680","18:45.981","Green","Pit","3.232","8.641","12.454","3.907","0.504","13.360","21.534","14.300","17.648","7.512","15.588","163.014"
"38","LMP2","Kyle Masson","8","4:02.481","18:47.706","Green","Track","125.654","12.365","15.615","3.969","0.518","17.056","23.351","15.084","19.111","6.403","3.355","158.608"
"33","GTD","Jeroen Bleekemolen","1","18:50.304","18:50.304","Green","Pit","14.571","11.132","14.730","4.260","0.634","17.790","25.175","15.614","20.284","8.387","89.520","129.588"
"50","DPi","Rene Binder","7","1:36.105","18:51.898","Green","Track","2.969","7.984","11.276","3.559","0.458","12.615","20.083","12.914","15.992","5.225","3.030","179.387"
"31","DPi","Felipe Nasr","9","1:45.707","19:06.408","Green","Pit","2.905","7.678","11.114","3.498","0.451","11.210","18.792","12.643","15.456","6.092","15.868","182.171"
"48","GTD","Bryan Sellers","1","19:08.472","19:08.472","Green","Pit","18.292","12.586","14.832","4.220","0.593","16.827","23.926","15.100","20.239","10.888","87.138","138.548"
"9","GTD","Scott Hargrove","2","1:47.788","19:11.754","Green","Track","3.381","9.235","12.797","4.024","0.518","14.249","21.954","14.628","17.871","5.732","3.399","158.608"
"86","GTD","Justin Marks","2","1:56.588","19:14.382","Green","Track","3.540","10.030","13.507","4.101","0.549","15.974","23.713","15.524","19.571","6.554","3.525","149.652"
"540","GTD","Marco Seefried","2","1:50.826","19:22.342","Green","Track","3.430","9.313","12.899","4.076","0.525","15.470","22.471","14.652","18.401","6.110","3.479","156.494"
"7","DPi","Ricky Taylor","6","1:49.492","19:26.247","Red","Pit","2.937","7.777","11.167","3.520","0.460","13.292","19.043","12.659","16.568","9.869","12.200","178.607"
"25","GTLM","Tom Blomqvist","5","1:44.656","19:27.731","Red","Track","3.261","8.548","12.530","3.893","0.503","13.738","21.431","14.127","17.569","5.671","3.385","163.338"
"6","DPi","Dane Cameron","6","2:01.204","19:51.176","Red","Pit","14.483","8.277","12.050","3.666","0.469","12.129","19.080","12.613","15.461","7.417","15.559","175.179"
"85","DPi","Tristan Vautier","8","4:48.438","20:07.251","Red","Pit","168.647","8.844","13.616","4.263","0.697","15.453","19.865","12.739","19.569","9.100","15.645","117.875"
"4","GTLM","Tommy Milner","9","2:03.028","20:13.420","Red","Pit","3.188","8.700","12.265","3.817","0.523","14.511","21.866","14.140","19.540","8.954","15.524","157.092"
