"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"50","DPi","Will Owen","9","1:49.122","23:52.635","Green","Track","11.927","15.664","9.572","21.767","7.173","5.797","5.723","10.878","6.578","5.798","4.935","0.447","2.863","183.038"
"33","GTD","Jeroen Bleekemolen","9","1:56.274","23:58.507","Green","Track","12.626","16.093","10.570","22.979","7.935","6.368","5.912","11.306","7.231","6.338","5.341","0.484","3.091","169.046"
"13","GTD","Andrea Bertolini","10","1:59.693","24:05.046","Green","Track","12.834","16.059","11.992","23.490","8.082","6.478","6.206","11.683","7.337","6.451","5.438","0.492","3.151","166.297"
"911","GTLM","Nick Tandy","10","1:56.199","24:07.111","Green","Track","12.539","15.825","10.456","23.236","7.876","6.332","6.039","11.357","7.301","6.409","5.290","0.478","3.061","171.168"
"540","GTD","Dirk Werner","8","5:35.466","24:13.054","Green","Track","223.233","19.888","11.769","24.220","8.172","6.566","6.267","12.216","7.375","6.513","5.535","0.501","3.211","163.310"
"8","GTD","Chris Haase","8","1:58.194","24:13.271","Green","Track","13.122","15.733","10.876","23.119","8.042","6.500","6.205","11.812","7.287","6.444","5.405","0.484","3.165","169.046"
"88","GTD","Frederic Vervisch","8","2:00.289","24:13.833","Green","Track","12.865","16.238","10.959","23.622","8.257","6.610","6.173","11.986","7.390","6.479","5.764","0.547","3.399","149.576"
"19","GTD","Markus Winkelhock","5","14:14.912","24:20.356","Green","Track","723.761","22.438","15.422","27.629","9.933","7.909","7.861","12.660","8.085","7.876","6.639","0.646","4.053","126.654"
"73","GTD","Patrick Long","10","1:59.130","24:29.087","Green","Track","13.496","16.091","11.032","23.041","8.138","6.488","6.227","11.679","7.385","6.480","5.449","0.493","3.131","165.960"
"9","GTD","Scott Hargrove","9","4:50.775","24:38.703","Green","Track","184.336","17.707","10.922","22.837","8.057","6.506","6.078","11.328","7.330","6.502","5.493","0.497","3.182","164.624"
"63","GTD","Toni Vilander","7","1:56.657","24:39.991","Green","Track","12.685","15.806","10.610","22.901","8.006","6.442","6.085","11.339","7.278","6.450","5.436","0.490","3.129","166.976"
"99","GTD","Sven Muller","9","2:13.181","24:48.313","Green","Pit","12.510","15.732","10.914","23.356","8.191","6.483","6.064","11.663","7.386","6.483","10.492","0.000","0.000","0.000"
"18","LMP2","Ryan Cullen","10","1:51.036","24:49.140","Green","Track","12.439","15.616","9.804","22.137","7.471","5.914","5.658","10.868","6.826","5.929","5.006","0.455","2.913","179.820"
"29","GTD","Dries Vanthoor","10","1:57.304","24:49.197","Green","Track","12.601","15.655","10.585","23.262","8.221","6.562","6.025","11.385","7.376","6.515","5.487","0.496","3.134","164.956"
"51","GTD","Mathias Lauda","12","1:57.618","24:50.196","Green","Track","12.776","16.066","10.617","23.567","8.053","6.377","5.951","11.721","7.270","6.379","5.314","0.479","3.048","170.810"
"10","DPi","Renger Van Der Zande","7","2:05.703","24:51.976","Green","Pit","11.706","15.686","10.103","22.631","7.208","5.758","5.717","10.905","6.523","5.692","9.531","0.000","0.000","0.000"
"25","GTLM","Philipp Eng","7","6:08.877","24:57.681","Green","Track","260.596","18.908","10.943","23.382","8.082","6.453","6.274","11.467","7.290","6.426","5.434","0.492","3.130","166.297"
"55","DPi","Olivier Pla","8","3:21.293","24:59.141","Green","Pit","32.805","22.713","12.199","25.516","8.226","6.174","6.504","12.076","7.457","6.301","11.927","0.000","0.000","0.000"
"81","LMP2","Ben Hanley","10","1:47.865","25:01.717","Green","Track","11.744","15.114","9.270","21.621","7.347","5.918","5.494","10.330","6.650","5.931","5.073","0.459","2.914","178.253"
"14","GTD","Jack Hawksworth","3","4:37.857","25:24.337","Green","Pit","36.804","26.042","16.741","29.803","11.080","8.833","8.638","14.048","9.922","8.773","11.715","0.000","0.000","0.000"
"912","GTLM","Earl Bamber","11","2:11.358","25:25.754","Green","Pit","12.727","15.925","10.313","22.991","7.940","6.338","5.931","11.485","7.180","6.281","9.244","0.000","0.000","0.000"
"46","GTD","Taylor Proto","2","1:59.609","25:30.022","Green","Track","13.293","16.570","11.215","22.846","8.081","6.474","6.049","12.212","7.440","6.445","5.398","0.487","3.099","168.004"
"96","GTD","Jens Klingmann","5","1:59.675","25:37.000","Green","Track","13.288","16.530","10.820","24.047","8.218","6.390","5.991","11.920","7.221","6.295","5.358","0.488","3.109","167.660"
"4","GTLM","Tommy Milner","9","2:18.083","25:42.202","Green","Track","31.547","18.277","10.836","22.961","7.989","6.388","6.165","11.415","7.197","6.349","5.373","0.487","3.099","168.004"
"33","GTD","Jeroen Bleekemolen","10","1:53.446","25:51.953","Green","Track","12.035","15.302","10.233","22.256","7.869","6.342","5.896","11.270","7.132","6.278","5.296","0.479","3.058","170.810"
"50","DPi","Will Owen","10","2:05.404","25:58.039","Green","Pit","12.049","15.549","10.091","22.604","7.179","5.784","5.812","11.523","6.579","5.760","8.862","0.000","0.000","0.000"
"911","GTLM","Nick Tandy","11","1:55.473","26:02.584","Green","Track","12.679","15.700","10.532","22.742","7.928","6.396","5.997","11.312","7.127","6.269","5.270","0.477","3.044","171.527"
"13","GTD","Andrea Bertolini","11","1:58.945","26:03.991","Green","Track","13.216","16.240","11.062","23.033","8.061","6.489","6.314","11.856","7.292","6.402","5.378","0.487","3.115","168.004"
"8","GTD","Chris Haase","9","1:57.501","26:10.772","Green","Track","13.138","15.914","10.579","22.800","8.053","6.502","6.172","11.492","7.325","6.459","5.436","0.490","3.141","166.976"
"540","GTD","Dirk Werner","9","1:59.845","26:12.899","Green","Track","13.002","17.216","11.132","22.980","8.049","6.502","6.182","11.714","7.411","6.479","5.488","0.498","3.192","164.294"
"88","GTD","Frederic Vervisch","9","2:00.601","26:14.434","Green","Track","13.498","16.337","11.162","23.915","8.226","6.555","6.173","11.750","7.390","6.495","5.463","0.493","3.144","165.960"
"9","GTD","Scott Hargrove","10","1:56.225","26:34.928","Green","Track","12.556","15.836","10.450","22.698","7.991","6.480","6.026","11.274","7.323","6.451","5.468","0.496","3.176","164.956"
"63","GTD","Toni Vilander","8","1:56.025","26:36.016","Green","Track","12.609","15.769","10.501","22.924","7.988","6.422","5.986","11.202","7.249","6.385","5.388","0.487","3.115","168.004"
"19","GTD","Markus Winkelhock","6","2:16.015","26:36.371","Green","Track","14.539","16.870","13.274","24.431","9.535","7.832","8.089","12.209","8.559","8.285","7.276","0.680","4.436","120.321"
"18","LMP2","Ryan Cullen","11","1:50.768","26:39.908","Green","Track","12.109","15.471","9.796","22.526","7.679","5.953","5.587","10.719","6.689","5.905","4.988","0.453","2.893","180.614"
"29","GTD","Dries Vanthoor","11","1:57.501","26:46.698","Green","Track","12.838","15.881","10.517","23.089","8.131","6.526","6.043","11.597","7.352","6.484","5.437","0.489","3.117","167.317"
"25","GTLM","Philipp Eng","8","1:56.464","26:54.145","Green","Track","13.008","15.984","10.421","23.061","8.081","6.373","6.029","11.035","7.180","6.349","5.364","0.485","3.094","168.697"
"73","GTD","Patrick Long","11","2:29.608","26:58.695","Green","Pit","13.147","16.469","12.068","25.585","8.670","7.723","9.460","13.991","8.729","8.097","11.679","0.000","0.000","0.000"
"24","GTLM","Jesse Krohn","8","4:58.274","27:00.752","Green","Track","190.775","18.035","10.876","23.025","8.047","6.471","6.232","11.660","7.374","6.540","5.537","0.502","3.200","162.984"
"51","GTD","Mathias Lauda","13","2:13.981","27:04.177","Green","Pit","12.856","16.092","10.644","23.051","7.974","6.359","5.919","12.055","7.270","6.375","11.717","0.000","0.000","0.000"
"77","DPi","Tristan Nunez","4","9:08.718","27:23.810","Green","Pit","12.693","16.286","10.249","23.584","7.247","5.791","6.673","11.826","6.650","5.854","10.538","0.000","0.000","0.000"
"46","GTD","Taylor Proto","3","2:00.105","27:30.127","Green","Track","13.227","17.406","11.020","23.229","8.064","6.457","6.121","11.812","7.351","6.444","5.400","0.486","3.088","168.350"
"96","GTD","Jens Klingmann","6","1:55.344","27:32.344","Green","Track","12.691","16.007","10.366","22.395","7.894","6.304","5.995","11.345","7.141","6.300","5.342","0.484","3.080","169.046"
"4","GTLM","Tommy Milner","10","1:55.517","27:37.719","Green","Track","12.528","15.858","10.303","22.889","7.960","6.385","5.993","11.015","7.246","6.382","5.378","0.486","3.094","168.350"
"33","GTD","Jeroen Bleekemolen","11","1:50.647","27:42.600","Green","Track","11.785","14.891","9.868","21.185","7.789","6.320","5.884","10.702","7.102","6.289","5.298","0.479","3.055","170.810"
"12","GTD","Townsend Bell","7","8:38.393","27:50.282","Green","Pit","12.860","16.642","10.794","23.811","8.326","6.536","6.098","12.137","7.530","6.489","9.441","0.000","0.000","0.000"
"911","GTLM","Nick Tandy","12","1:54.145","27:56.729","Green","Track","12.450","15.796","10.366","22.313","7.887","6.326","5.967","10.860","7.095","6.283","5.285","0.477","3.040","171.527"
"13","GTD","Andrea Bertolini","12","1:57.145","28:01.136","Green","Track","12.541","16.047","10.824","22.841","8.032","6.457","6.203","11.514","7.263","6.407","5.408","0.488","3.120","167.660"
"540","GTD","Dirk Werner","10","1:57.174","28:10.073","Green","Track","12.721","16.011","10.658","22.583","8.047","6.498","6.054","11.517","7.397","6.496","5.505","0.498","3.189","164.294"
