"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"23","TCR","James Vance","1","2:46.340","2:46.340","Green","Track","0.000","12.609","16.889","5.225","0.795","19.247","26.111","16.477","20.226","6.603","3.868","103.345"
"56","GS","Jeff Mosing","1","2:52.978","2:52.978","Green","Track","0.000","12.058","20.917","6.610","0.886","20.127","27.497","17.259","22.832","7.527","4.191","92.730"
"65","GS","Tim Probert","1","2:53.575","2:53.575","Green","Track","0.000","12.286","18.947","6.477","0.831","19.966","27.645","17.244","22.823","7.339","4.031","98.868"
"97","GS","Ramin Abdolvahabi","1","2:55.332","2:55.332","Green","Track","0.000","13.201","20.904","6.180","0.780","20.707","29.492","19.368","23.617","7.608","3.946","105.332"
"39","GS","Jeff Westphal","1","2:58.367","2:58.367","Green","Track","0.000","12.347","16.907","4.779","0.658","18.903","26.165","16.968","21.257","6.804","3.829","124.862"
"7","GS","Alan Brynjolfsson","1","2:58.747","2:58.747","Green","Track","0.000","14.991","17.049","4.649","0.653","19.328","28.541","19.195","21.909","6.849","3.821","125.818"
"13","GS","Orey Fidani","1","3:00.094","3:00.094","Green","Track","0.000","12.712","17.604","4.811","0.670","19.278","26.088","17.705","21.449","6.864","3.878","122.626"
"93","GS","Tom Dyer","1","3:01.084","3:01.084","Green","Track","0.000","12.029","16.348","4.827","0.707","19.609","26.566","17.193","21.570","6.891","3.841","116.208"
"3","TCR","Alexandre Papadopulos","1","3:03.798","3:03.798","Green","Track","0.000","12.773","17.548","4.735","0.654","19.038","27.187","20.358","24.813","7.239","3.948","125.626"
"37","TCR","Shelby Blackstock","1","3:04.099","3:04.099","Green","Track","0.000","12.867","18.252","5.088","0.809","21.345","28.016","17.265","21.689","7.044","3.945","101.556"
"52","TCR","Colin Mullan","1","3:04.340","3:04.340","Green","Track","0.000","11.459","16.583","4.902","0.774","19.603","26.106","16.952","21.065","6.919","3.891","106.149"
"59","GS","Rod Randall","1","3:05.310","3:05.310","Green","Track","0.000","12.133","17.359","4.778","0.718","19.739","27.643","17.018","20.934","6.821","3.770","114.428"
"5","TCR","Tim Lewis Jr","1","3:19.257","3:19.257","Green","Track","16.999","14.159","18.145","4.969","0.711","19.516","27.355","17.460","21.625","6.941","3.869","115.554"
"73","TCR","Mat Pombo","1","3:23.299","3:23.299","Green","Track","0.000","12.901","17.360","6.027","0.944","20.618","30.589","22.381","22.493","7.068","3.964","87.033"
"61","TCR","Jon Morley","1","3:33.031","3:33.031","Green","Track","19.097","17.939","26.030","7.832","0.955","21.347","27.211","17.404","21.030","6.752","3.980","86.030"
"84","TCR","Brian Henderson","1","3:38.927","3:38.927","Green","Track","19.916","17.210","23.132","7.410","1.012","20.203","28.841","17.141","20.933","6.952","3.986","81.185"
"89","TCR","Ryan Eversley","1","3:42.405","3:42.405","Green","Track","0.000","13.177","18.872","5.928","0.841","20.214","27.864","17.933","21.770","7.016","4.019","97.692"
"96","GS","Robby Foley","1","3:49.258","3:49.258","Green","Track","17.416","12.258","17.691","5.275","0.907","19.794","27.496","16.408","21.144","6.969","3.811","90.583"
"54","TCR","Stephen Simpson","1","3:51.722","3:51.722","Green","Track","0.000","12.415","16.084","6.146","0.842","20.177","28.238","18.376","21.906","7.020","3.971","97.576"
"71","GS","Andrew Davis","1","4:05.417","4:05.417","Green","Track","14.661","12.249","16.659","4.602","0.587","17.067","24.742","15.934","19.698","6.553","3.770","139.964"
"35","GS","Dylan Murry","2","1:57.908","4:06.477","Green","Track","0.000","0.000","13.733","4.218","0.536","15.899","24.342","15.850","19.800","6.406","3.683","153.282"
"46","GS","Owen Trinkler","2","1:57.132","4:07.299","Green","Track","3.587","9.610","13.713","4.220","0.542","15.558","23.990","15.848","19.689","6.626","3.749","151.585"
"88","GS","Greg Liefooghe","2","1:56.699","4:10.188","Green","Track","3.567","9.783","13.735","4.223","0.542","15.572","23.877","15.658","19.514","6.536","3.692","151.585"
"11","GS","Spencer Pumpelly","1","4:13.956","4:13.956","Green","Track","0.000","10.617","15.114","4.417","0.561","16.256","26.567","18.031","22.718","6.733","3.848","146.451"
"2","GS","Kenton Koch","1","4:14.792","4:14.792","Green","Pit","0.000","12.134","16.442","4.607","0.659","18.461","26.094","16.764","21.050","7.787","84.395","124.672"
"60","GS","Kyle Marcelli","2","1:59.272","4:22.308","Green","Track","3.698","9.887","13.814","4.258","0.583","16.493","24.727","15.813","19.736","6.510","3.753","140.925"
"4","GS","Guy Cosmo","2","2:01.791","4:23.925","Green","Track","4.104","10.195","13.890","4.288","0.567","16.379","25.591","16.234","20.293","6.485","3.765","144.901"
"98","TCR","Mark Wilkins","2","2:02.925","4:24.723","Green","Track","3.743","10.111","14.599","4.556","0.615","17.434","25.130","16.337","20.037","6.535","3.828","133.592"
"69","GS","Jesse Lazare","2","1:57.752","4:24.915","Green","Track","3.569","9.788","13.659","4.143","0.533","15.793","24.407","15.787","19.858","6.540","3.675","154.145"
"82","GS","Devin Jones","2","1:57.470","4:26.881","Green","Track","3.657","9.899","13.935","4.224","0.541","15.510","24.064","15.757","19.725","6.453","3.705","151.865"
"33","GS","Indy Dontje","2","2:02.389","4:31.141","Green","Track","3.705","10.390","15.124","4.467","0.572","16.770","24.901","16.054","19.966","6.659","3.781","143.635"
"57","GS","Christian Hohenadel","2","2:01.905","4:35.031","Green","Track","3.952","10.394","14.696","4.435","0.585","16.700","24.609","16.095","20.001","6.663","3.775","140.443"
"40","GS","Jade Buford","2","1:57.874","4:38.817","Green","Track","3.601","9.910","13.918","4.294","0.550","15.524","24.107","15.821","19.866","6.541","3.742","149.380"
"21","TCR","Mason Filippi","2","2:08.221","4:40.244","Green","Track","4.145","11.025","14.618","4.538","0.633","17.950","25.918","17.065","21.367","7.070","3.892","129.793"
"75","GS","Kuno Wittmer","2","1:57.938","4:41.620","Green","Track","3.600","9.849","13.807","4.200","0.542","15.624","24.358","15.911","19.713","6.588","3.746","151.585"
"8","GS","Gunnar Jeannette","1","4:45.142","4:45.142","Green","Pit","0.000","11.265","16.254","4.768","0.770","20.698","26.433","16.692","21.557","11.138","102.941","106.700"
"23","TCR","James Vance","2","1:59.413","4:45.753","Green","Track","3.693","9.976","14.493","4.475","0.573","15.574","24.147","16.262","19.886","6.481","3.853","143.384"
"39","GS","Jeff Westphal","2","2:01.750","5:00.117","Green","Track","0.000","0.000","13.917","4.304","0.595","16.953","24.683","16.814","20.377","6.555","3.769","138.083"
"7","GS","Alan Brynjolfsson","2","2:02.634","5:01.381","Green","Track","3.655","10.227","14.147","4.307","0.554","17.863","24.944","16.185","20.440","6.548","3.764","148.302"
"56","GS","Jeff Mosing","2","2:09.557","5:02.535","Green","Track","4.517","10.459","14.509","4.398","0.646","17.427","26.179","17.330","23.447","6.869","3.776","127.181"
"13","GS","Orey Fidani","2","2:03.051","5:03.145","Green","Track","3.790","10.155","13.991","4.227","0.570","17.578","24.846","16.129","21.484","6.549","3.732","144.139"
"93","GS","Tom Dyer","2","2:02.477","5:03.561","Green","Track","0.000","0.000","13.951","4.279","0.550","16.854","25.087","16.136","21.269","6.579","3.753","149.380"
"65","GS","Tim Probert","2","2:10.976","5:04.551","Green","Track","4.488","10.735","15.345","4.542","0.629","17.191","25.832","18.036","23.493","6.839","3.846","130.619"
"97","GS","Ramin Abdolvahabi","2","2:10.017","5:05.349","Green","Track","3.824","10.735","15.950","4.730","0.657","18.899","27.001","16.512","21.085","6.856","3.768","125.052"
"52","TCR","Colin Mullan","2","2:01.433","5:05.773","Green","Track","4.073","10.739","14.529","4.522","0.579","15.568","25.297","16.376","19.599","6.353","3.798","141.898"
"59","GS","Rod Randall","2","2:03.372","5:08.682","Green","Track","3.942","11.110","14.495","4.357","0.553","16.288","25.526","16.292","20.168","6.857","3.784","148.570"
"37","TCR","Shelby Blackstock","2","2:06.426","5:10.525","Green","Track","3.791","10.486","14.609","4.559","0.585","15.815","28.184","16.667","21.400","6.484","3.846","140.443"
"3","TCR","Alexandre Papadopulos","2","2:16.478","5:20.276","Green","Track","4.122","13.327","16.628","5.689","0.738","19.431","27.954","17.122","20.825","6.772","3.870","111.327"
"73","TCR","Mat Pombo","2","2:03.582","5:26.881","Green","Track","3.769","10.071","14.542","4.555","0.585","16.340","24.762","16.364","22.075","6.617","3.902","140.443"
"61","TCR","Jon Morley","2","2:01.578","5:34.609","Green","Track","3.771","10.082","14.729","4.579","0.586","15.702","24.924","16.478","19.996","6.750","3.981","140.203"
"5","TCR","Tim Lewis Jr","2","2:18.500","5:37.757","Green","Pit","3.832","10.486","14.809","4.545","0.584","16.599","25.284","16.639","20.673","11.789","13.260","140.683"
"84","TCR","Brian Henderson","2","2:02.326","5:41.253","Green","Track","3.846","10.016","14.717","4.649","0.599","15.908","25.227","16.502","20.246","6.692","3.924","137.160"
"89","TCR","Ryan Eversley","2","2:02.069","5:44.474","Green","Track","3.862","10.226","14.636","4.589","0.597","16.820","25.043","16.316","19.678","6.446","3.856","137.620"
"96","GS","Robby Foley","2","1:58.379","5:47.637","Green","Track","3.571","9.927","13.749","4.215","0.541","15.956","24.449","15.788","19.865","6.590","3.728","151.865"
"54","TCR","Stephen Simpson","2","2:00.122","5:51.844","Green","Track","3.759","9.908","14.229","4.408","0.563","15.762","24.614","16.266","20.169","6.582","3.862","145.931"
"71","GS","Andrew Davis","2","1:56.854","6:02.271","Green","Track","3.569","9.743","13.958","4.320","0.555","15.230","23.897","15.659","19.557","6.593","3.773","148.034"
"35","GS","Dylan Murry","3","1:56.925","6:03.402","Green","Track","0.000","0.000","13.880","4.230","0.542","15.575","23.611","15.681","19.817","6.559","3.761","151.585"
"46","GS","Owen Trinkler","3","1:56.340","6:03.639","Green","Track","3.556","9.486","13.654","4.209","0.539","15.655","23.888","15.604","19.603","6.436","3.710","152.429"
"88","GS","Greg Liefooghe","3","1:55.850","6:06.038","Green","Track","3.504","9.615","13.598","4.198","0.539","15.338","23.743","15.575","19.511","6.525","3.704","152.429"
"11","GS","Spencer Pumpelly","2","1:56.797","6:10.753","Green","Track","3.600","9.651","13.880","4.241","0.541","15.260","23.724","15.941","19.644","6.506","3.809","151.865"
"60","GS","Kyle Marcelli","3","1:56.656","6:18.964","Green","Track","3.552","9.612","13.777","4.259","0.546","15.366","24.065","15.769","19.499","6.471","3.740","150.475"
"4","GS","Guy Cosmo","3","1:56.431","6:20.356","Green","Track","3.584","9.684","13.847","4.274","0.548","15.497","23.623","15.829","19.370","6.438","3.737","149.925"
"69","GS","Jesse Lazare","3","1:56.595","6:21.510","Green","Track","3.478","9.809","13.535","4.121","0.529","15.619","24.165","15.723","19.479","6.465","3.672","155.310"
"82","GS","Devin Jones","3","1:56.882","6:23.763","Green","Track","3.538","9.746","13.712","4.171","0.549","15.634","24.095","15.761","19.616","6.377","3.683","149.652"
"98","TCR","Mark Wilkins","3","1:59.839","6:24.562","Green","Track","3.691","10.172","14.349","4.465","0.573","15.696","24.465","16.385","19.747","6.487","3.809","143.384"
"33","GS","Indy Dontje","3","1:57.244","6:28.385","Green","Track","3.594","9.838","13.852","4.261","0.545","15.730","23.969","15.663","19.570","6.492","3.730","150.751"
"2","GS","Kenton Koch","2","2:15.533","6:30.325","Green","Track","14.538","10.648","15.678","4.532","0.625","16.968","26.003","16.359","19.797","6.583","3.802","131.455"
"57","GS","Christian Hohenadel","3","1:57.756","6:32.787","Green","Track","3.634","9.820","13.842","4.271","0.565","16.074","24.040","15.734","19.626","6.413","3.737","145.414"
"40","GS","Jade Buford","3","1:55.981","6:34.798","Green","Track","3.555","9.655","13.795","4.258","0.546","15.236","23.766","15.656","19.344","6.453","3.717","150.475"
"75","GS","Kuno Wittmer","3","1:57.111","6:38.731","Green","Track","3.570","9.766","13.675","4.187","0.538","15.572","24.061","15.729","19.699","6.562","3.752","152.712"
"23","TCR","James Vance","3","1:58.256","6:44.009","Green","Track","3.689","9.639","14.350","4.473","0.572","15.234","24.101","16.178","19.600","6.543","3.877","143.635"
"39","GS","Jeff Westphal","3","1:56.811","6:56.928","Green","Track","0.000","0.000","13.813","4.294","0.550","15.506","23.810","15.922","19.548","6.338","3.741","149.380"
"7","GS","Alan Brynjolfsson","3","1:58.195","6:59.576","Green","Track","3.576","9.635","14.008","4.307","0.548","15.669","24.183","16.024","19.955","6.514","3.776","149.925"
"13","GS","Orey Fidani","3","2:02.878","7:06.023","Green","Track","3.738","10.028","13.722","4.207","0.627","17.578","25.099","16.407","20.378","7.216","3.878","131.035"
"56","GS","Jeff Mosing","3","2:04.523","7:07.058","Green","Track","3.686","10.046","13.833","4.300","0.625","17.206","25.604","17.277","21.050","7.065","3.831","131.455"
"8","GS","Gunnar Jeannette","2","2:22.612","7:07.754","Green","Track","14.529","11.019","15.999","5.240","0.777","20.659","26.167","16.780","20.459","7.087","3.896","105.739"
"97","GS","Ramin Abdolvahabi","3","2:03.419","7:08.768","Green","Track","3.593","10.060","15.430","4.398","0.557","16.623","24.940","16.580","20.498","6.959","3.781","147.503"
"59","GS","Rod Randall","3","2:01.090","7:09.772","Green","Track","3.625","10.242","13.877","4.246","0.545","16.145","24.649","17.204","20.111","6.688","3.758","150.751"
"37","TCR","Shelby Blackstock","3","1:59.674","7:10.199","Green","Track","3.671","9.681","14.391","4.515","0.579","15.392","24.171","16.573","20.126","6.704","3.871","141.898"
"65","GS","Tim Probert","3","2:07.722","7:12.273","Green","Track","3.685","10.231","14.345","4.378","0.625","16.737","25.936","18.735","22.413","6.809","3.828","131.455"
"93","GS","Tom Dyer","3","2:13.987","7:17.548","Green","Pit","0.000","0.000","13.768","4.248","0.572","17.319","24.660","16.249","20.155","7.889","15.370","143.635"
"3","TCR","Alexandre Papadopulos","3","2:02.269","7:22.545","Green","Track","3.751","10.169","14.440","4.548","0.586","16.880","25.283","16.395","20.162","6.284","3.771","140.203"
"73","TCR","Mat Pombo","3","1:59.494","7:26.375","Red","Track","3.722","9.865","14.521","4.557","0.586","15.569","24.519","16.268","19.695","6.358","3.834","140.203"
"84","TCR","Brian Henderson","3","2:16.729","7:57.982","Red","Pit","3.770","9.843","14.619","4.632","0.597","15.458","24.295","16.434","21.988","9.221","15.872","137.620"
"89","TCR","Ryan Eversley","3","2:14.677","7:59.151","Red","Pit","3.698","9.614","14.421","4.539","0.584","14.935","23.929","16.095","21.169","10.040","15.653","140.683"
"54","TCR","Stephen Simpson","3","2:12.864","8:04.708","Red","Pit","3.665","9.685","14.128","4.372","0.560","15.396","24.028","16.239","20.953","11.340","12.498","146.713"
"46","GS","Owen Trinkler","4","2:12.272","8:15.911","Red","Pit","3.555","9.780","13.784","4.244","0.545","15.304","23.875","15.535","20.768","12.780","12.102","150.751"
"88","GS","Greg Liefooghe","4","2:14.426","8:20.464","Red","Pit","3.509","9.627","13.540","4.170","0.533","15.255","23.889","15.528","20.616","14.636","13.123","154.145"
"11","GS","Spencer Pumpelly","3","2:16.353","8:27.106","Red","Pit","3.570","9.684","13.903","4.237","0.540","15.520","24.108","17.106","21.197","13.738","12.750","152.146"
"4","GS","Guy Cosmo","4","2:10.953","8:31.309","Red","Pit","3.560","9.554","13.778","4.252","0.545","15.397","23.719","15.690","19.652","12.695","12.111","150.751"
"98","TCR","Mark Wilkins","4","2:17.000","8:41.562","Red","Pit","3.649","9.679","14.246","4.483","0.575","15.336","24.318","16.897","21.551","8.950","17.316","142.885"
"33","GS","Indy Dontje","4","2:20.489","8:48.874","Red","Pit","3.550","9.690","13.746","4.241","0.544","15.285","26.702","19.346","22.355","9.376","15.654","151.028"
"75","GS","Kuno Wittmer","4","2:27.396","9:06.127","Red","Pit","3.571","9.774","13.691","4.204","0.542","15.757","27.283","20.790","24.986","11.685","15.113","151.585"
"57","GS","Christian Hohenadel","4","2:38.861","9:11.648","Red","Pit","3.558","9.696","13.753","4.241","0.544","15.546","26.981","25.834","31.915","14.677","12.116","151.028"
"23","TCR","James Vance","4","2:29.659","9:13.668","Red","Pit","3.683","9.718","14.354","4.460","0.572","15.800","28.750","19.836","25.718","14.358","12.410","143.635"
"39","GS","Jeff Westphal","4","2:17.836","9:14.764","Red","Pit","0.000","0.000","13.828","4.312","0.552","15.708","24.265","16.251","22.924","10.477","16.333","148.839"
"7","GS","Alan Brynjolfsson","4","2:19.495","9:19.071","Red","Pit","3.592","9.682","14.099","4.318","0.550","15.877","24.293","16.555","22.751","14.453","13.325","149.380"
"56","GS","Jeff Mosing","4","2:28.433","9:35.491","Red","Pit","3.643","9.752","15.363","5.123","0.732","21.463","27.711","18.382","22.322","11.841","12.101","112.239"
"13","GS","Orey Fidani","4","2:32.351","9:38.374","Red","Pit","3.605","9.702","16.147","5.105","0.703","21.317","29.054","19.594","22.438","12.191","12.495","116.869"
"8","GS","Gunnar Jeannette","3","2:31.980","9:39.734","Red","Pit","3.653","9.995","14.528","5.236","0.710","21.483","28.857","20.033","22.231","12.942","12.312","115.717"
"97","GS","Ramin Abdolvahabi","4","2:36.238","9:45.006","Red","Pit","3.597","9.962","15.572","4.976","0.721","21.281","29.341","19.983","24.934","13.393","12.478","113.952"
"65","GS","Tim Probert","4","2:40.088","9:52.361","Red","Pit","3.688","10.159","15.244","4.886","0.701","20.523","29.073","21.864","24.487","12.003","17.460","117.203"
"3","TCR","Alexandre Papadopulos","4","2:43.154","10:05.699","Red","Pit","3.674","10.529","16.324","4.984","0.636","19.701","28.401","19.498","24.749","18.334","16.324","129.181"
"37","TCR","Shelby Blackstock","4","10:54.939","18:05.138","Green","Pit","3.743","10.071","16.673","4.984","0.729","20.409","28.764","20.800","25.245","10.671","512.850","112.701"
"35","GS","Dylan Murry","4","12:10.953","18:14.355","Green","Pit","0.000","0.000","13.592","4.286","0.605","15.493","23.793","15.862","20.437","9.464","613.458","135.800"
"5","TCR","Tim Lewis Jr","3","12:40.897","18:18.654","Green","Pit","15.619","10.435","15.070","4.916","0.649","16.347","24.818","16.280","20.555","12.405","623.803","126.593"
"96","GS","Bill Auberlen","3","12:31.144","18:18.781","Green","Pit","3.510","9.829","13.676","4.183","0.536","15.378","24.030","15.651","20.129","13.610","630.612","153.282"
"2","GS","Kenton Koch","3","11:50.928","18:21.253","Green","Pit","3.596","9.762","13.888","4.304","0.551","15.287","25.308","19.559","21.714","13.428","583.531","149.109"
"71","GS","Andrew Davis","3","12:21.283","18:23.554","Green","Pit","3.561","9.769","13.908","4.297","0.552","15.143","23.784","15.705","19.331","12.767","622.466","148.839"
"69","GS","Jesse Lazare","4","12:05.913","18:27.423","Green","Pit","3.476","9.636","13.561","4.110","0.529","15.333","23.989","16.510","21.477","15.210","602.082","155.310"
"61","TCR","Jon Morley","3","12:58.300","18:32.909","Green","Pit","3.766","9.794","14.676","4.575","0.585","15.123","24.542","16.661","21.124","12.560","654.894","140.443"
"73","TCR","Mat Pombo","4","11:08.355","18:34.730","Green","Pit","3.669","9.666","14.442","4.528","0.583","15.681","27.892","19.651","26.695","11.755","533.793","140.925"
"52","TCR","Colin Mullan","3","13:35.225","18:40.998","Green","Pit","3.719","9.748","14.394","4.483","0.575","15.949","25.391","16.497","20.672","7.961","695.836","142.885"
"60","GS","Kyle Marcelli","4","12:28.761","18:47.725","Green","Pit","3.546","9.634","13.750","4.253","0.545","15.236","23.936","15.785","20.172","11.925","629.979","150.751"
"59","GS","Rod Randall","4","11:39.101","18:48.873","Green","Pit","3.599","10.058","16.024","4.641","0.767","21.151","28.817","19.890","25.767","15.391","552.996","107.117"
"82","GS","Devin Jones","4","12:30.879","18:54.642","Green","Pit","3.532","9.577","13.473","4.171","0.534","15.205","23.635","15.896","21.191","16.673","626.992","153.856"
"13","GS","Orey Fidani","5","10:23.811","20:02.185","Green","Track","507.187","10.808","14.261","4.283","0.552","16.550","24.087","15.956","19.778","6.567","3.782","148.839"
"8","GS","Gunnar Jeannette","4","10:23.820","20:03.554","Green","Track","506.716","10.228","14.343","4.352","0.558","16.826","24.695","16.053","19.754","6.522","3.773","147.239"
"84","TCR","Todd Lamb","4","12:06.545","20:04.527","Green","Track","606.558","10.412","15.102","4.712","0.606","17.020","25.680","16.420","19.748","6.433","3.854","135.576"
"56","GS","Eric Foss","5","10:36.551","20:12.042","Green","Track","519.697","10.104","14.495","4.419","0.566","16.021","25.007","16.246","19.685","6.468","3.843","145.157"
"46","GS","Owen Trinkler","5","11:56.478","20:12.389","Green","Track","598.167","10.821","14.635","4.838","0.738","17.481","24.396","15.704","19.589","6.398","3.711","111.327"
"4","GS","Guy Cosmo","5","11:44.461","20:15.770","Green","Track","586.692","10.138","14.153","4.318","0.562","15.858","24.333","16.493","21.657","6.501","3.756","146.191"
"88","GS","Greg Liefooghe","5","11:55.909","20:16.373","Green","Track","600.597","10.648","14.646","4.327","0.547","15.882","23.980","15.653","19.471","6.491","3.667","150.199"
"3","TCR","Alexandre Papadopulos","5","10:12.387","20:18.086","Green","Track","483.871","11.573","15.890","4.667","0.598","17.503","26.639","17.984","23.059","6.718","3.885","137.390"
"65","GS","Tim Probert","5","10:27.177","20:19.538","Green","Track","507.839","11.246","14.839","4.413","0.572","17.136","24.353","16.072","20.099","6.700","3.908","143.635"
"39","GS","Jeff Westphal","5","11:04.848","20:19.612","Green","Track","549.850","10.759","14.357","4.342","0.552","15.827","23.796","15.829","19.457","0.000","0.000","148.839"
"33","GS","Indy Dontje","5","11:32.572","20:21.446","Green","Track","573.684","10.762","14.874","4.422","0.566","16.219","24.098","15.808","21.852","6.553","3.734","145.157"
"93","GS","Tom Dyer","4","13:05.767","20:23.315","Green","Track","669.541","10.434","14.318","4.343","0.547","16.410","24.095","15.987","19.850","0.000","0.000","150.199"
"11","GS","Spencer Pumpelly","4","11:56.953","20:24.059","Green","Track","601.909","10.047","14.385","4.310","0.547","15.815","23.827","16.046","19.766","6.510","3.791","150.199"
"7","GS","Trent Hindman","5","11:07.461","20:26.532","Green","Track","548.778","9.845","14.300","4.297","0.553","16.541","24.134","16.088","22.632","6.543","3.750","148.570"
"89","TCR","Ryan Eversley","4","12:28.058","20:27.209","Green","Track","631.151","10.255","14.910","4.567","0.589","16.031","24.228","16.175","19.786","6.515","3.851","139.489"
"37","TCR","Shelby Blackstock","5","2:24.033","20:29.171","Green","Track","18.868","11.642","16.098","4.693","0.643","17.735","24.876","16.227","22.812","6.567","3.872","127.775"
"35","GS","Dylan Murry","5","2:15.906","20:30.261","Green","Track","19.514","10.855","14.687","4.327","0.550","15.727","24.300","16.328","19.599","0.000","0.000","149.380"
"54","TCR","Mikey Taylor","4","12:26.200","20:30.908","Green","Track","626.796","10.768","14.695","4.460","0.635","16.544","25.497","17.030","19.590","6.395","3.790","129.384"
"96","GS","Bill Auberlen","4","2:14.861","20:33.642","Green","Track","16.213","10.958","15.548","4.438","0.565","16.753","24.702","15.743","19.747","6.482","3.712","145.414"
"23","TCR","Nick Galante","5","11:19.995","20:33.663","Green","Track","552.618","11.238","17.834","5.084","0.671","17.308","25.590","18.164","20.840","6.750","3.898","122.443"
"2","GS","Kenton Koch","4","2:15.200","20:36.453","Green","Track","16.232","12.144","14.891","4.864","0.669","16.054","24.402","16.232","19.444","6.495","3.773","122.809"
"97","GS","Ramin Abdolvahabi","5","10:54.170","20:39.176","Green","Track","527.857","11.596","17.021","4.942","0.690","17.636","25.588","17.344","20.790","6.898","3.808","119.071"
"69","GS","Jesse Lazare","5","2:17.931","20:45.354","Green","Track","14.579","11.069","16.900","4.539","0.598","17.971","24.689","16.291","21.009","6.572","3.714","137.390"
"71","GS","Frank DePew","4","2:23.543","20:47.097","Green","Track","15.606","11.636","19.324","5.015","0.618","17.739","25.457","16.359","21.007","6.956","3.826","132.944"
"98","TCR","Mark Wilkins","5","12:05.860","20:47.422","Green","Track","606.366","10.514","14.845","4.534","0.580","17.157","24.693","16.162","20.193","6.891","3.925","141.654"
"5","TCR","Roy Block","4","2:33.459","20:52.113","Green","Track","18.054","13.218","20.046","5.481","0.709","20.053","27.073","16.832","21.279","6.868","3.846","115.880"
"61","TCR","Jon Morley","4","2:20.891","20:53.800","Green","Track","20.272","11.557","15.365","4.640","0.590","15.675","25.657","16.789","19.866","6.571","3.909","139.253"
"73","TCR","Mat Pombo","5","2:20.163","20:54.893","Green","Track","21.498","12.163","15.253","4.623","0.592","15.463","24.543","16.185","19.571","6.422","3.850","138.782"
"52","TCR","Colin Mullan","4","2:14.608","20:55.606","Green","Track","16.662","12.095","14.996","4.785","0.606","15.275","24.459","16.271","19.424","6.238","3.797","135.576"
"60","GS","Kyle Marcelli","5","2:20.496","21:08.221","Green","Track","19.862","12.943","16.274","4.460","0.567","15.694","25.025","15.782","19.631","6.512","3.746","144.901"
"82","GS","James Clay","5","2:15.942","21:10.584","Green","Track","15.779","11.656","16.471","4.596","0.660","16.292","24.579","15.896","19.704","6.584","3.725","124.483"
"59","GS","Rod Randall","5","2:23.794","21:12.667","Green","Track","20.212","12.386","16.666","4.513","0.570","16.719","25.867","16.235","20.080","6.779","3.767","144.139"
"75","GS","Kuno Wittmer","5","12:32.141","21:38.268","Green","Track","626.665","11.239","17.316","5.761","0.740","18.110","25.508","16.343","20.213","6.522","3.724","111.026"
"13","GS","Orey Fidani","6","1:57.815","22:00.000","Green","Track","3.553","9.566","13.695","4.212","0.540","16.000","24.435","15.872","19.753","6.454","3.735","152.146"
"8","GS","Gunnar Jeannette","5","1:56.822","22:00.376","Green","Track","3.586","9.612","13.951","4.334","0.556","15.395","23.947","15.855","19.407","6.431","3.748","147.768"
