"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"23","TCR","Jared Salinsky","4","2:03.187","9:07.313","Green","Track","12.747","16.229","11.462","23.120","9.062","7.367","6.720","11.161","8.088","7.185","6.017","0.543","3.486","150.678"
"89","TCR","Chad Gilsinger","4","2:00.610","9:08.932","Green","Track","12.471","15.517","11.247","21.704","9.123","7.505","6.830","10.624","8.076","7.289","6.116","0.554","3.554","147.686"
"37","TCR","Shelby Blackstock","4","2:00.742","9:10.268","Green","Track","12.824","15.953","11.232","21.868","8.925","7.293","6.640","10.581","8.100","7.244","6.047","0.546","3.489","149.850"
"73","TCR","Mike LaMarra","4","2:06.546","9:11.246","Green","Track","13.124","15.886","11.255","26.064","9.072","7.409","7.345","11.064","8.072","7.201","6.017","0.545","3.492","150.125"
"52","TCR","Max Faulkner","4","2:01.306","9:26.138","Green","Track","12.731","15.523","11.199","22.204","8.979","7.441","6.796","10.823","8.062","7.300","6.128","0.554","3.566","147.686"
"98","TCR","Mark Wilkins","4","2:00.258","9:31.142","Green","Track","12.542","15.465","11.088","21.630","8.969","7.369","6.760","11.002","8.016","7.243","6.097","0.551","3.526","148.490"
"21","TCR","Mason Filippi","4","2:02.424","10:07.420","Green","Track","13.258","15.931","11.289","22.149","8.845","7.331","6.739","11.452","8.040","7.248","6.087","0.550","3.505","148.760"
"61","TCR","Gavin Ernstone","4","2:01.096","10:23.532","Green","Track","12.846","15.573","11.251","22.362","8.961","7.298","6.663","11.112","7.960","7.118","5.956","0.538","3.458","152.078"
"54","TCR","Michael Johnson","5","1:58.433","10:35.807","Green","Track","12.152","15.505","11.008","21.589","8.909","7.239","6.640","10.543","7.878","7.077","5.935","0.537","3.421","152.362"
"10","TCR","Lee Carpentier","5","1:59.469","10:41.778","Green","Track","12.618","15.756","11.065","21.990","8.880","7.151","6.567","10.851","7.857","6.980","5.843","0.528","3.383","154.959"
"3","TCR","Alex Popow","5","2:00.018","10:42.141","Green","Track","12.626","15.580","11.029","21.609","8.859","7.376","6.777","10.604","8.037","7.305","6.151","0.553","3.512","147.953"
"5","TCR","Roy Block","5","2:00.959","10:43.543","Green","Track","13.016","15.805","11.231","21.846","8.850","7.261","6.707","10.887","7.962","7.245","6.087","0.550","3.512","148.760"
"12","TCR","Ryan Nash","5","2:00.506","10:48.215","Green","Track","12.606","15.785","11.096","22.202","8.859","7.198","6.577","11.182","7.990","7.120","5.945","0.537","3.409","152.362"
"84","TCR","Brian Henderson","5","2:00.060","10:52.606","Green","Track","12.619","15.508","11.238","22.019","8.902","7.319","6.691","10.549","7.973","7.179","6.034","0.547","3.482","149.576"
"23","TCR","Jared Salinsky","5","2:03.178","11:10.491","Green","Track","13.185","16.296","11.441","22.905","9.102","7.348","6.700","11.205","8.032","7.140","5.897","0.528","3.399","154.959"
"37","TCR","Shelby Blackstock","5","2:00.286","11:10.554","Green","Track","12.531","15.781","11.144","22.029","9.059","7.356","6.715","10.857","7.965","7.075","5.874","0.526","3.374","155.548"
"73","TCR","Mike LaMarra","5","2:00.655","11:11.901","Green","Track","12.383","15.608","11.274","22.112","9.125","7.388","6.721","10.775","7.997","7.191","6.037","0.547","3.497","149.576"
"89","TCR","Chad Gilsinger","5","2:07.079","11:16.011","Green","Track","12.472","15.801","11.376","25.648","9.544","7.596","7.362","11.336","8.175","7.393","6.211","0.563","3.602","145.325"
"52","TCR","Max Faulkner","5","2:00.870","11:27.008","Green","Track","12.590","15.453","11.182","22.031","9.015","7.437","6.795","10.805","8.024","7.289","6.131","0.555","3.563","147.420"
"21","TCR","Mason Filippi","5","2:01.198","12:08.618","Green","Track","12.935","15.761","11.269","22.074","8.857","7.324","6.738","10.925","7.994","7.218","6.068","0.548","3.487","149.303"
"61","TCR","Gavin Ernstone","5","2:00.858","12:24.390","Green","Track","12.569","15.659","11.121","22.300","9.014","7.463","6.789","10.953","7.925","7.094","5.971","0.540","3.460","151.515"
"10","TCR","Lee Carpentier","6","1:59.285","12:41.063","Green","Track","12.603","15.497","11.058","21.863","8.939","7.099","6.573","10.903","7.877","7.056","5.901","0.532","3.384","153.794"
"3","TCR","Alex Popow","6","1:59.653","12:41.794","Green","Track","12.729","15.397","10.989","21.758","8.879","7.236","6.707","10.835","7.889","7.150","6.040","0.549","3.495","149.031"
"5","TCR","Roy Block","6","2:01.002","12:44.545","Green","Track","12.658","15.725","11.204","21.814","8.952","7.356","6.793","11.061","8.034","7.257","6.091","0.550","3.507","148.760"
"12","TCR","Ryan Nash","6","2:00.063","12:48.278","Green","Track","12.580","15.764","11.088","22.231","8.848","7.201","6.628","10.979","7.927","7.043","5.864","0.532","3.378","153.794"
"84","TCR","Brian Henderson","6","1:59.626","12:52.232","Green","Track","12.428","15.446","11.292","21.988","8.908","7.320","6.670","10.461","7.951","7.162","6.001","0.543","3.456","150.678"
"54","TCR","Michael Johnson","6","2:27.484","13:03.291","Green","Pit","12.282","16.333","13.183","23.973","9.737","7.478","8.615","13.242","8.563","7.780","12.949","0.000","0.000","0.000"
"37","TCR","Shelby Blackstock","6","1:59.779","13:10.333","Green","Track","12.445","15.578","11.179","21.537","8.993","7.410","6.782","10.522","7.987","7.227","6.067","0.550","3.502","148.760"
"23","TCR","Jared Salinsky","6","2:01.816","13:12.307","Green","Track","13.117","15.981","11.264","22.423","8.995","7.277","6.661","10.964","8.020","7.154","5.965","0.539","3.456","151.796"
"73","TCR","Mike LaMarra","6","2:01.239","13:13.140","Green","Track","12.403","15.649","11.214","22.978","9.121","7.385","6.714","10.652","7.970","7.166","5.980","0.541","3.466","151.235"
"89","TCR","Chad Gilsinger","6","2:00.864","13:16.875","Green","Track","12.493","15.640","11.295","21.776","9.117","7.492","6.863","10.590","8.061","7.308","6.126","0.554","3.549","147.686"
"52","TCR","Max Faulkner","6","2:00.390","13:27.398","Green","Track","12.620","15.462","11.202","21.759","9.010","7.442","6.808","10.628","8.019","7.259","6.091","0.551","3.539","148.490"
"21","TCR","Mason Filippi","6","2:01.198","14:09.816","Green","Track","12.947","15.751","11.242","22.106","8.864","7.326","6.727","10.957","7.978","7.207","6.058","0.548","3.487","149.303"
"61","TCR","Gavin Ernstone","6","2:00.220","14:24.610","Green","Track","12.436","15.619","11.165","22.146","8.994","7.306","6.655","10.912","7.931","7.100","5.967","0.541","3.448","151.235"
"3","TCR","Alex Popow","7","1:59.834","14:41.628","Green","Track","12.559","15.475","10.979","21.627","8.870","7.397","6.778","10.559","8.007","7.310","6.169","0.556","3.548","147.155"
"5","TCR","Roy Block","7","2:00.739","14:45.284","Green","Track","12.676","15.562","11.213","21.935","8.921","7.380","6.826","10.697","7.974","7.283","6.172","0.557","3.543","146.891"
"12","TCR","Ryan Nash","7","2:00.055","14:48.333","Green","Track","12.343","15.666","11.082","22.413","8.843","7.190","6.573","11.028","7.969","7.102","5.925","0.534","3.387","153.218"
"37","TCR","Shelby Blackstock","7","1:59.707","15:10.040","Finish","Track","12.391","15.514","11.160","21.591","9.010","7.417","6.772","10.446","7.993","7.252","6.098","0.552","3.511","148.221"
"23","TCR","Jared Salinsky","7","2:01.294","15:13.601","Finish","Track","12.645","15.801","11.248","22.373","9.032","7.287","6.653","11.122","8.033","7.135","5.970","0.539","3.456","151.796"
"73","TCR","Mike LaMarra","7","2:00.676","15:13.816","Finish","Track","12.214","15.666","11.191","22.486","9.146","7.363","6.698","10.695","8.041","7.217","5.971","0.538","3.450","152.078"
"89","TCR","Chad Gilsinger","7","2:00.650","15:17.525","Finish","Track","12.310","15.618","11.318","21.733","9.092","7.473","6.838","10.581","8.058","7.337","6.173","0.559","3.560","146.365"
"10","TCR","Lee Carpentier","7","2:41.772","15:22.835","Finish","Pit","12.925","18.409","13.563","26.569","11.151","8.808","9.160","13.904","10.210","9.695","13.183","0.000","0.000","0.000"
"52","TCR","Max Faulkner","7","2:01.793","15:29.191","Finish","Track","12.487","15.502","11.224","21.911","8.971","7.432","6.854","10.838","8.072","7.812","6.472","0.577","3.641","141.799"
"21","TCR","Mason Filippi","7","2:17.834","16:27.650","Finish","Pit","12.996","15.520","11.222","22.035","8.844","7.309","6.727","11.566","8.041","7.249","11.028","0.000","0.000","0.000"
"5","TCR","Roy Block","8","2:00.942","16:46.226","Finish","Track","12.675","15.571","11.234","21.904","8.968","7.380","6.829","10.807","7.999","7.304","6.163","0.556","3.552","147.155"
"61","TCR","Gavin Ernstone","7","2:32.962","16:57.572","Finish","Pit","14.725","17.029","12.379","24.490","9.638","7.536","7.010","12.361","9.040","8.838","11.319","0.000","0.000","0.000"
"3","TCR","Alex Popow","8","2:25.147","17:06.775","Finish","Pit","13.811","16.847","13.644","22.939","8.972","7.763","7.728","11.472","8.417","7.988","11.175","0.000","0.000","0.000"
"12","TCR","Ryan Nash","8","2:41.934","17:30.267","Finish","Pit","12.497","15.674","11.440","23.784","9.658","7.904","7.048","11.982","9.234","8.692","16.271","0.000","0.000","0.000"
"39","GS","Tyler McQuarrie","1","22:16.305","22:16.305","Green","Track","0.000","18.779","11.301","22.476","8.636","6.921","6.196","10.819","7.712","6.783","5.640","0.505","3.240","162.016"
"71","GS","Frank DePew","1","22:17.677","22:17.677","Green","Track","0.000","19.754","11.853","22.939","8.822","7.015","6.463","11.729","7.935","6.860","5.662","0.509","3.253","160.743"
"11","GS","Thomas Collingwood","1","22:18.481","22:18.481","Green","Track","0.000","19.005","12.222","23.646","8.935","7.023","6.354","11.796","8.876","7.154","5.786","0.518","3.299","157.950"
"66","GS","Spencer Pumpelly","1","22:18.561","22:18.561","Green","Track","0.000","18.916","12.150","22.264","8.662","6.882","6.260","11.111","7.867","6.786","5.577","0.500","3.182","163.636"
"13","GS","Scott Hargrove","1","22:18.814","22:18.814","Green","Track","0.000","18.183","11.840","22.881","8.669","6.884","6.252","10.927","7.770","6.724","5.539","0.495","3.154","165.289"
"96","GS","Sydney McKee","1","22:19.577","22:19.577","Green","Track","0.000","19.399","11.537","24.015","8.618","6.891","6.352","11.823","7.970","7.347","5.862","0.516","3.285","158.562"
