"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"53","GT3P","Riley Dickinson","1","4:08.130","4:08.130","Green","Pit","0.000","11.711","17.376","6.029","0.907","19.070","26.612","16.967","21.335","9.093","51.071","90.583"
"99","GT3P","Alan Metni","2","1:58.258","4:12.500","Green","Track","3.534","9.912","13.828","4.140","0.527","16.259","24.517","15.473","19.919","6.564","3.585","155.900"
"5","GT3G","Rob Ferriol","1","4:13.596","4:13.596","Green","Pit","0.000","12.562","18.374","5.559","0.741","18.678","26.005","16.888","20.435","8.311","55.020","110.876"
"7","GT3P","Maxwell Root","2","2:03.326","4:26.047","Green","Track","3.862","10.717","13.958","4.234","0.558","17.200","25.991","15.974","20.169","6.896","3.767","147.239"
"45","GT3P","Charlie Luck","2","1:59.323","4:29.908","Green","Track","3.429","10.007","13.999","4.153","0.529","16.411","25.013","15.610","20.067","6.555","3.550","155.310"
"61","GT3P","Scott Welham","2","1:59.304","4:30.642","Green","Track","3.496","10.176","13.773","4.150","0.545","16.490","25.080","15.717","19.726","6.603","3.548","150.751"
"11","GT3P","Sean McAlister","2","1:56.004","4:31.802","Green","Track","3.432","9.705","13.456","4.043","0.525","15.993","23.907","15.307","19.480","6.615","3.541","156.494"
"20","GT3P","Fred Poordad","2","2:05.661","4:37.979","Green","Track","3.497","9.729","13.780","4.418","0.577","16.706","24.542","15.432","27.008","6.435","3.537","142.390"
"25","GT3P","Victor Gomez IV","2","2:02.708","4:43.443","Green","Track","3.618","10.226","13.843","4.123","0.635","17.366","25.318","16.201","21.048","6.781","3.549","129.384"
"15","GT3G","Randal Bryant","2","2:05.546","4:44.363","Green","Track","3.694","10.257","14.510","4.341","0.634","17.482","25.590","16.064","22.290","6.989","3.695","129.588"
"36","GT3P","Vernon McClure","2","2:05.283","4:44.659","Green","Track","3.787","10.521","14.167","4.198","0.631","17.583","25.375","16.791","21.569","7.064","3.597","130.205"
"27","GT3G","Sebastian Carazo","2","2:00.177","4:44.913","Green","Track","3.570","10.162","13.795","4.170","0.544","16.522","24.978","16.088","19.867","6.878","3.603","151.028"
"69","GT3P","Dan Hardee","2","2:05.922","4:46.513","Green","Track","3.919","10.824","15.101","4.273","0.572","17.723","25.278","16.777","20.477","7.327","3.651","143.635"
"18","GT3G","Richard Edge","2","2:03.635","4:52.921","Green","Track","3.663","10.519","14.952","4.324","0.573","17.283","25.587","15.996","20.359","6.702","3.677","143.384"
"17","GT3G","Curt Swearingin","2","1:59.808","4:59.704","Green","Track","3.657","10.069","14.427","4.257","0.546","16.200","24.713","15.664","20.135","6.506","3.634","150.475"
"48","GT3P","David Brule","2","2:22.392","5:00.427","Green","Pit","3.536","10.275","14.493","4.335","0.637","17.409","25.969","15.928","23.454","9.437","16.919","128.978"
"65","GT3G","Efrin Castro","2","2:06.089","5:03.317","Green","Track","3.722","11.011","16.111","4.503","0.632","17.228","25.614","16.244","20.610","6.777","3.637","129.999"
"68","GT3P","Jeff Mosing","2","1:56.902","5:08.480","Green","Track","3.850","10.592","13.750","4.087","0.533","15.838","23.300","15.325","19.679","6.416","3.532","154.145"
"9","GT3P","Mark Kvamme","2","2:00.396","5:09.554","Green","Track","3.507","10.008","14.740","4.259","0.557","16.674","24.273","15.456","20.824","6.552","3.546","147.503"
"42","GT3P","Bill Smith","2","1:59.484","5:12.936","Green","Track","3.494","10.190","15.128","4.208","0.566","16.903","24.375","15.368","19.353","6.373","3.526","145.157"
"56","GT3P","David Baker","2","2:00.298","5:16.632","Green","Track","3.440","10.153","14.368","4.090","0.540","17.498","24.805","15.292","19.837","6.713","3.562","152.146"
"3","GT3P","Jeff Kingsley","2","2:10.184","5:20.365","Green","Track","4.544","11.780","15.872","4.579","0.670","18.041","26.756","15.780","21.543","7.052","3.567","122.626"
"92","GT3P","Joseph Lombardo","2","2:02.487","5:21.974","Green","Track","3.738","10.323","13.945","4.236","0.675","17.231","25.723","15.823","20.616","6.655","3.522","121.717"
"4","GT3P","Michael Mennella","2","2:05.542","5:23.451","Green","Track","3.504","10.427","14.837","4.195","0.542","17.397","25.374","16.446","21.936","7.271","3.613","151.585"
"22","GT3G","Bart Collins","2","2:05.462","5:23.875","Green","Track","3.627","10.392","14.539","4.288","0.588","17.496","27.462","16.245","20.026","7.120","3.679","139.726"
"52","GT3G","Kurt Fazekas","2","2:00.466","5:43.731","Green","Track","4.010","10.391","14.565","4.263","0.551","16.781","24.317","15.491","19.745","6.717","3.635","149.109"
"79","GT3P","Roman DeAngelis","3","1:52.883","5:56.618","Green","Track","3.397","9.512","12.924","4.023","0.516","15.107","23.440","15.041","19.077","6.343","3.503","159.223"
"99","GT3P","Alan Metni","3","1:56.949","6:09.449","Green","Track","3.395","9.641","13.522","4.085","0.520","16.015","24.319","15.460","19.912","6.513","3.567","157.998"
"53","GT3P","Riley Dickinson","2","2:11.806","6:19.936","Green","Track","15.489","10.361","14.455","4.125","0.544","16.469","24.606","16.038","19.563","6.626","3.530","151.028"
"45","GT3P","Charlie Luck","3","1:58.001","6:27.909","Green","Track","3.365","9.684","13.458","4.064","0.519","16.310","24.879","15.296","19.915","6.897","3.614","158.303"
"5","GT3G","Rob Ferriol","2","2:14.385","6:27.981","Green","Track","15.094","10.401","14.913","4.496","0.570","16.568","25.118","15.826","20.429","7.133","3.837","144.139"
"61","GT3P","Scott Welham","3","1:57.920","6:28.562","Green","Track","3.436","9.818","13.566","4.056","0.518","16.275","24.548","15.872","19.554","6.717","3.560","158.608"
"11","GT3P","Sean McAlister","3","1:56.882","6:28.684","Green","Track","3.423","9.593","13.321","3.982","0.518","15.891","24.511","15.894","19.571","6.672","3.506","158.608"
"7","GT3P","Maxwell Root","3","2:04.472","6:30.519","Green","Track","3.591","9.966","14.750","4.533","0.596","16.897","25.056","18.803","19.769","6.828","3.683","137.851"
"20","GT3P","Fred Poordad","3","1:56.852","6:34.831","Green","Track","3.340","9.818","13.331","4.056","0.518","16.235","24.160","15.637","19.645","6.537","3.575","158.608"
"25","GT3P","Victor Gomez IV","3","1:55.510","6:38.953","Green","Track","3.483","9.875","13.238","4.023","0.529","16.080","23.916","15.202","19.166","6.492","3.506","155.310"
"27","GT3G","Sebastian Carazo","3","1:56.335","6:41.248","Green","Track","3.597","10.204","13.413","4.121","0.525","15.620","24.038","15.329","19.509","6.411","3.568","156.494"
"36","GT3P","Vernon McClure","3","1:58.316","6:42.975","Green","Track","3.581","10.787","13.842","4.033","0.545","16.565","24.144","15.220","19.706","6.394","3.499","150.751"
"15","GT3G","Randal Bryant","3","2:01.013","6:45.376","Green","Track","3.557","10.084","13.902","4.301","0.614","16.962","25.548","15.710","20.022","6.656","3.657","133.810"
"69","GT3P","Dan Hardee","3","2:02.022","6:48.535","Green","Track","3.516","10.057","13.677","4.037","0.536","16.616","24.857","15.714","21.404","7.988","3.620","153.282"
"18","GT3G","Richard Edge","3","2:00.817","6:53.738","Green","Track","3.599","10.123","14.044","4.251","0.546","16.924","25.202","15.905","20.014","6.564","3.645","150.475"
"17","GT3G","Curt Swearingin","3","1:57.959","6:57.663","Green","Track","3.581","9.859","13.808","4.173","0.534","16.163","24.375","15.567","19.896","6.410","3.593","153.856"
"68","GT3P","Jeff Mosing","3","1:55.031","7:03.511","Green","Track","3.393","9.540","13.054","4.009","0.523","15.948","23.713","15.354","19.415","6.547","3.535","157.092"
"65","GT3G","Efrin Castro","3","2:04.399","7:07.716","Green","Track","3.477","10.188","15.505","4.291","0.569","17.696","25.477","15.958","20.668","6.802","3.768","144.392"
"9","GT3P","Mark Kvamme","3","1:58.192","7:07.746","Green","Track","3.480","9.767","13.666","4.073","0.528","16.296","23.901","15.527","20.675","6.707","3.572","155.604"
"42","GT3P","Bill Smith","3","1:56.791","7:09.727","Green","Track","3.372","9.571","13.303","4.018","0.521","16.686","23.847","15.416","19.624","6.816","3.617","157.695"
"56","GT3P","David Baker","3","1:56.061","7:12.693","Green","Track","3.425","9.633","13.472","4.020","0.514","16.208","24.394","15.048","19.350","6.481","3.516","159.843"
"92","GT3P","Joseph Lombardo","3","1:58.181","7:20.155","Green","Track","3.608","9.973","13.620","4.093","0.540","16.349","24.292","15.610","19.824","6.730","3.542","152.146"
"4","GT3P","Michael Mennella","3","2:01.841","7:25.292","Green","Track","3.474","10.011","13.901","4.059","0.522","17.100","25.464","15.835","20.824","7.058","3.593","157.393"
"3","GT3P","Jeff Kingsley","3","2:05.530","7:25.895","Green","Track","3.524","10.188","14.923","4.256","0.585","17.832","25.638","15.722","22.416","6.914","3.532","140.443"
"22","GT3G","Bart Collins","3","2:04.532","7:28.407","Green","Track","3.525","10.152","13.805","4.140","0.532","17.007","25.873","15.960","22.889","6.959","3.690","154.434"
"52","GT3G","Kurt Fazekas","3","1:55.853","7:39.584","Green","Track","3.447","9.524","13.432","4.137","0.530","15.364","24.054","15.671","19.543","6.504","3.647","155.017"
"79","GT3P","Roman DeAngelis","4","1:52.474","7:49.092","Green","Track","3.355","9.350","13.176","4.024","0.514","15.095","23.296","14.956","18.867","6.351","3.490","159.843"
"99","GT3P","Alan Metni","4","1:55.909","8:05.358","Green","Track","3.386","9.545","13.401","4.046","0.516","15.736","23.982","15.335","19.664","6.688","3.610","159.223"
"53","GT3P","Riley Dickinson","3","1:57.395","8:17.331","Green","Track","3.414","9.864","13.376","4.020","0.514","15.976","24.101","16.303","19.765","6.546","3.516","159.843"
"45","GT3P","Charlie Luck","4","1:55.691","8:23.600","Green","Track","3.396","9.635","13.192","4.041","0.516","15.765","24.288","15.324","19.539","6.459","3.536","159.223"
"11","GT3P","Sean McAlister","4","1:56.934","8:25.618","Green","Track","3.473","10.045","13.345","3.987","0.543","15.960","25.313","15.099","19.119","6.527","3.523","151.306"
"5","GT3G","Rob Ferriol","3","2:01.057","8:29.038","Green","Track","4.273","10.630","14.229","4.196","0.545","16.345","24.880","15.609","20.075","6.653","3.622","150.751"
"7","GT3P","Maxwell Root","4","1:58.543","8:29.062","Green","Track","3.525","9.922","13.739","4.120","0.559","16.669","24.955","15.361","19.671","6.529","3.493","146.975"
"20","GT3P","Fred Poordad","4","1:55.049","8:29.880","Green","Track","3.369","9.503","13.443","4.039","0.515","15.679","24.171","14.991","19.352","6.469","3.518","159.532"
"25","GT3P","Victor Gomez IV","4","1:54.272","8:33.225","Green","Track","3.357","9.542","13.081","3.984","0.509","15.542","24.054","15.052","19.170","6.475","3.506","161.413"
"27","GT3G","Sebastian Carazo","4","1:54.319","8:35.567","Green","Track","3.482","9.650","13.106","4.071","0.520","15.475","23.673","15.231","19.223","6.331","3.557","157.998"
"36","GT3P","Vernon McClure","4","1:57.218","8:40.193","Green","Track","3.404","9.856","13.158","3.988","0.511","16.196","25.178","15.300","19.598","6.513","3.516","160.781"
"15","GT3G","Randal Bryant","4","2:00.008","8:45.384","Green","Track","3.670","10.107","14.150","4.244","0.555","16.326","25.248","15.741","19.748","6.592","3.627","148.034"
"69","GT3P","Dan Hardee","4","1:59.848","8:48.383","Green","Track","3.449","9.772","14.923","4.207","0.532","16.518","24.612","15.697","19.876","6.697","3.565","154.434"
"48","GT3P","David Brule","3","3:54.516","8:54.943","Green","Track","106.411","13.264","18.661","4.682","0.579","17.818","25.944","15.817","20.833","6.861","3.646","141.898"
"18","GT3G","Richard Edge","4","2:01.475","8:55.213","Green","Track","3.564","10.059","13.869","4.214","0.552","16.869","25.395","15.869","20.558","6.855","3.671","148.839"
"17","GT3G","Curt Swearingin","4","1:59.104","8:56.767","Green","Track","3.469","10.078","13.963","4.161","0.532","16.177","24.991","15.709","19.919","6.496","3.609","154.434"
"68","GT3P","Jeff Mosing","4","1:54.366","8:57.877","Green","Track","3.402","9.487","13.151","4.016","0.513","15.399","24.156","15.072","19.196","6.480","3.494","160.154"
"9","GT3P","Mark Kvamme","4","1:57.973","9:05.719","Green","Track","3.417","9.801","13.408","4.052","0.519","15.822","24.784","15.585","19.577","7.194","3.814","158.303"
"42","GT3P","Bill Smith","4","1:58.616","9:08.343","Green","Track","3.435","9.557","14.954","4.179","0.541","16.319","24.816","15.341","19.545","6.402","3.527","151.865"
"56","GT3P","David Baker","4","1:57.992","9:10.685","Green","Track","3.352","10.002","13.751","4.035","0.515","16.180","25.642","15.179","19.338","6.482","3.516","159.532"
"65","GT3G","Efrin Castro","4","2:04.743","9:12.459","Green","Track","4.163","10.536","15.100","4.592","0.656","17.200","25.877","16.392","20.125","6.533","3.569","125.243"
"92","GT3P","Joseph Lombardo","4","1:59.958","9:20.113","Green","Track","3.568","9.894","13.652","4.070","0.543","16.238","26.201","15.710","19.894","6.666","3.522","151.306"
"4","GT3P","Michael Mennella","4","2:01.258","9:26.550","Green","Track","3.481","10.047","13.753","4.087","0.521","16.908","25.484","16.031","20.351","7.003","3.592","157.695"
"3","GT3P","Jeff Kingsley","4","2:02.600","9:28.495","Green","Track","3.525","9.923","14.195","4.089","0.548","17.427","26.656","15.444","20.540","6.739","3.514","149.925"
"22","GT3G","Bart Collins","4","2:13.812","9:42.219","Green","Track","3.474","10.205","13.859","4.164","0.532","16.104","26.466","25.305","22.555","7.177","3.971","154.434"
"79","GT3P","Roman DeAngelis","5","1:53.498","9:42.590","Green","Track","3.336","9.322","12.886","3.995","0.512","15.144","23.601","15.060","19.734","6.415","3.493","160.467"
"52","GT3G","Kurt Fazekas","4","2:08.682","9:48.266","Green","Track","3.429","9.783","13.648","4.136","0.529","26.042","25.459","15.589","19.731","6.696","3.640","155.310"
"99","GT3P","Alan Metni","5","1:55.553","10:00.911","Green","Track","3.377","9.640","13.919","4.090","0.520","16.004","23.721","15.173","19.124","6.464","3.521","157.998"
"61","GT3P","Scott Welham","4","3:34.485","10:03.047","Green","Pit","3.442","9.954","13.368","4.020","0.512","15.878","99.487","16.776","22.373","11.733","16.942","160.467"
"53","GT3P","Riley Dickinson","4","1:55.164","10:12.495","Green","Track","3.381","9.711","13.125","3.993","0.512","15.542","24.016","15.207","19.553","6.584","3.540","160.467"
"45","GT3P","Charlie Luck","5","1:55.503","10:19.103","Green","Track","3.345","9.473","13.196","4.033","0.515","15.933","24.428","15.282","19.367","6.386","3.545","159.532"
"11","GT3P","Sean McAlister","5","1:53.972","10:19.590","Green","Track","3.391","9.635","13.106","3.978","0.508","15.383","23.558","15.257","19.257","6.401","3.498","161.730"
"7","GT3P","Maxwell Root","5","1:53.870","10:22.932","Green","Track","3.411","9.562","13.133","4.012","0.512","15.587","23.542","15.066","19.161","6.377","3.507","160.467"
"20","GT3P","Fred Poordad","5","1:56.443","10:26.323","Green","Track","3.439","9.639","13.674","4.043","0.514","15.641","23.795","15.953","19.656","6.536","3.553","159.843"
"25","GT3P","Victor Gomez IV","5","1:53.973","10:27.198","Green","Track","3.347","9.460","12.978","3.963","0.529","15.760","23.685","15.223","19.163","6.384","3.481","155.310"
"5","GT3G","Rob Ferriol","4","1:59.531","10:28.569","Green","Track","3.530","10.177","13.818","4.203","0.574","16.563","24.855","15.848","19.755","6.594","3.614","143.134"
"27","GT3G","Sebastian Carazo","5","1:54.091","10:29.658","Green","Track","3.486","9.668","13.075","4.053","0.518","15.483","23.493","15.197","19.150","6.406","3.562","158.608"
"36","GT3P","Vernon McClure","5","1:55.899","10:36.092","Green","Track","3.384","9.677","13.328","4.017","0.511","16.278","24.285","14.933","19.633","6.350","3.503","160.781"
"15","GT3G","Randal Bryant","5","1:57.929","10:43.313","Green","Track","3.536","9.804","13.854","4.203","0.539","15.942","24.691","15.559","19.697","6.493","3.611","152.429"
"69","GT3P","Dan Hardee","5","1:58.831","10:47.214","Green","Track","3.414","9.813","13.662","4.064","0.523","16.345","24.652","15.355","20.568","6.852","3.583","157.092"
"48","GT3P","David Brule","4","1:58.405","10:53.348","Green","Track","3.477","9.773","13.458","4.081","0.520","16.260","24.753","15.432","20.240","6.813","3.598","157.998"
"17","GT3G","Curt Swearingin","5","1:59.215","10:55.982","Green","Track","3.511","10.043","13.686","4.101","0.563","16.453","25.149","15.901","19.736","6.475","3.597","145.931"
"18","GT3G","Richard Edge","5","2:02.140","10:57.353","Green","Track","3.686","10.125","13.849","4.185","0.538","16.605","25.711","16.842","20.444","6.537","3.618","152.712"
"9","GT3P","Mark Kvamme","5","1:56.431","11:02.150","Green","Track","3.597","9.899","13.483","4.052","0.517","15.828","24.079","15.403","19.477","6.537","3.559","158.915"
"42","GT3P","Bill Smith","5","1:55.528","11:03.871","Green","Track","3.367","9.597","13.695","4.054","0.521","15.919","23.730","15.221","19.539","6.369","3.516","157.695"
"56","GT3P","David Baker","5","1:54.646","11:05.331","Green","Track","3.320","9.762","13.216","3.990","0.509","15.943","23.797","15.156","19.100","6.363","3.490","161.413"
"68","GT3P","Jeff Mosing","5","2:11.477","11:09.354","Green","Pit","3.376","9.384","13.550","3.974","0.504","15.725","23.579","15.203","20.179","8.668","17.335","163.014"
"65","GT3G","Efrin Castro","5","2:01.946","11:14.405","Green","Track","3.504","10.279","14.859","4.236","0.577","16.991","25.032","15.845","20.466","6.573","3.584","142.390"
"92","GT3P","Joseph Lombardo","5","1:58.138","11:18.251","Green","Track","3.451","9.756","13.734","4.039","0.530","16.506","24.409","15.512","19.987","6.688","3.526","155.017"
"4","GT3P","Michael Mennella","5","1:59.730","11:26.280","Green","Track","3.483","9.857","13.829","4.074","0.527","17.085","24.329","15.743","20.406","6.827","3.570","155.900"
"3","GT3P","Jeff Kingsley","5","1:58.423","11:26.918","Green","Track","3.454","9.633","14.279","4.112","0.526","16.272","24.801","15.292","19.906","6.652","3.496","156.196"
"79","GT3P","Roman DeAngelis","6","1:51.676","11:34.266","Green","Track","3.349","9.326","12.835","3.987","0.511","14.965","23.234","14.880","18.818","6.297","3.474","160.781"
"22","GT3G","Bart Collins","5","2:03.895","11:46.114","Green","Track","4.255","10.165","13.896","4.169","0.534","17.615","26.529","16.397","19.914","6.760","3.661","153.856"
"52","GT3G","Kurt Fazekas","5","2:03.920","11:52.186","Green","Track","3.450","9.682","13.426","4.108","0.524","22.515","25.060","15.320","19.660","6.561","3.614","156.792"
"99","GT3P","Alan Metni","6","1:54.894","11:55.805","Green","Track","3.366","9.602","13.325","4.022","0.512","15.649","23.755","15.248","19.427","6.463","3.525","160.467"
"53","GT3P","Riley Dickinson","5","1:54.637","12:07.132","Green","Track","3.379","9.646","13.344","4.014","0.511","15.439","23.880","15.212","19.247","6.469","3.496","160.781"
"11","GT3P","Sean McAlister","6","1:55.168","12:14.758","Green","Track","3.350","9.596","13.141","4.057","0.583","16.180","24.097","15.100","19.204","6.357","3.503","140.925"
"7","GT3P","Maxwell Root","6","1:53.880","12:16.812","Green","Track","3.376","9.499","13.062","4.002","0.510","15.555","23.694","14.990","18.950","6.646","3.596","161.096"
"45","GT3P","Charlie Luck","6","1:57.749","12:16.852","Green","Track","3.378","9.789","13.186","4.026","0.535","16.227","24.851","15.402","19.506","7.116","3.733","153.568"
"20","GT3P","Fred Poordad","6","1:54.728","12:21.051","Green","Track","3.361","9.549","13.427","4.029","0.512","15.579","23.882","15.160","19.384","6.332","3.513","160.467"
"25","GT3P","Victor Gomez IV","6","1:54.225","12:21.423","Green","Track","3.334","9.415","13.039","3.964","0.567","15.977","23.647","15.217","19.253","6.342","3.470","144.901"
"27","GT3G","Sebastian Carazo","6","1:56.344","12:26.002","Green","Track","3.458","9.486","13.126","4.040","0.527","15.944","24.301","15.730","19.731","6.438","3.563","155.900"
"36","GT3P","Vernon McClure","6","1:55.454","12:31.546","Green","Track","3.349","9.534","13.441","4.019","0.511","16.375","23.822","15.166","19.349","6.368","3.520","160.781"
"15","GT3G","Randal Bryant","6","1:56.716","12:40.029","Green","Track","3.510","9.650","13.816","4.198","0.537","15.870","24.233","15.433","19.397","6.475","3.597","152.996"
"69","GT3P","Dan Hardee","6","1:57.869","12:45.083","Green","Track","3.407","9.765","13.664","4.067","0.530","16.359","24.615","15.426","19.839","6.644","3.553","155.017"
"48","GT3P","David Brule","5","1:57.992","12:51.340","Green","Track","3.446","9.809","13.612","4.093","0.521","16.250","24.296","15.394","20.003","6.974","3.594","157.695"
"17","GT3G","Curt Swearingin","6","1:56.783","12:52.765","Green","Track","3.453","9.754","13.511","4.101","0.525","15.869","24.391","15.486","19.676","6.428","3.589","156.494"
"18","GT3G","Richard Edge","6","1:59.563","12:56.916","Green","Track","3.499","10.046","13.759","4.188","0.535","16.469","25.078","15.772","19.975","6.585","3.657","153.568"
"9","GT3P","Mark Kvamme","6","1:55.607","12:57.757","Green","Track","3.410","9.766","13.377","4.030","0.514","15.711","23.952","15.347","19.445","6.494","3.561","159.843"
"42","GT3P","Bill Smith","6","1:55.794","12:59.665","Green","Track","3.342","9.665","13.645","4.042","0.524","16.116","23.898","15.216","19.409","6.417","3.520","156.792"
"56","GT3P","David Baker","6","1:54.907","13:00.238","Green","Track","3.332","9.453","13.097","3.956","0.509","15.992","24.185","15.243","19.296","6.341","3.503","161.413"
"65","GT3G","Efrin Castro","6","2:01.622","13:16.027","Green","Track","3.583","10.267","14.837","4.262","0.587","17.108","24.846","15.754","20.423","6.396","3.559","139.964"
"92","GT3P","Joseph Lombardo","6","1:58.563","13:16.814","Green","Track","3.463","10.209","13.970","4.048","0.536","16.110","24.584","15.462","20.191","6.505","3.485","153.282"
"4","GT3P","Michael Mennella","6","1:58.645","13:24.925","Green","Track","3.485","9.924","14.054","4.118","0.527","16.688","24.057","15.459","20.003","6.757","3.573","155.900"
"3","GT3P","Jeff Kingsley","6","1:58.126","13:25.044","Green","Track","3.478","9.745","13.956","4.047","0.562","16.651","24.484","15.338","19.783","6.584","3.498","146.191"
"79","GT3P","Roman DeAngelis","7","2:08.608","13:42.874","Green","Pit","3.336","9.337","12.831","3.981","0.509","15.035","23.299","15.015","19.778","8.754","16.733","161.413"
"22","GT3G","Bart Collins","6","2:00.489","13:46.603","Green","Track","3.513","9.876","13.605","4.176","0.541","16.700","25.378","16.022","20.526","6.525","3.627","151.865"
"52","GT3G","Kurt Fazekas","6","1:55.509","13:47.695","Green","Track","3.436","9.585","13.416","4.123","0.527","15.913","23.858","15.273","19.351","6.455","3.572","155.900"
"53","GT3P","Riley Dickinson","6","1:53.678","14:00.810","Green","Track","3.347","9.551","12.941","3.972","0.508","15.413","23.753","15.088","19.199","6.405","3.501","161.730"
"99","GT3P","Alan Metni","7","2:09.357","14:05.162","Green","Pit","3.341","9.518","13.131","3.989","0.509","15.452","23.549","15.371","19.755","8.401","16.341","161.413"
"11","GT3P","Sean McAlister","7","1:53.632","14:08.390","Green","Track","3.344","9.511","13.135","3.993","0.511","15.551","23.538","15.054","19.043","6.439","3.513","160.781"
"68","GT3P","Jeff Mosing","6","3:01.150","14:10.504","Green","Track","67.659","11.722","14.509","4.170","0.528","15.429","23.115","15.176","19.011","6.340","3.491","155.604"
"7","GT3P","Maxwell Root","7","1:56.962","14:13.774","Green","Track","3.444","9.561","14.821","4.341","0.543","15.572","23.406","14.947","20.319","6.521","3.487","151.306"
"45","GT3P","Charlie Luck","7","1:59.274","14:16.126","Green","Track","3.738","9.955","14.464","4.274","0.589","16.392","24.553","15.307","19.824","6.646","3.532","139.489"
