"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"66","GTLM","Joey Hand","4","1:41.626","35:14.214","Green","Track","3.212","8.458","12.324","3.848","0.497","12.982","20.780","13.801","16.951","5.448","3.325","165.310"
"67","GTLM","Richard Westbrook","5","1:41.116","35:19.780","Green","Track","3.204","8.404","12.209","3.820","0.493","12.774","20.714","13.858","16.906","5.425","3.309","166.651"
"3","GTLM","Antonio Garcia","5","1:40.993","35:35.361","Green","Track","3.190","8.463","12.009","3.743","0.484","12.857","20.803","13.714","16.863","5.557","3.310","169.750"
"911","GTLM","Nick Tandy","5","1:41.554","36:09.437","Green","Track","3.222","8.410","12.159","3.817","0.494","13.047","20.716","13.961","16.854","5.536","3.338","166.314"
"24","GTLM","John Edwards","4","1:41.301","36:16.205","Green","Track","3.222","8.481","12.166","3.814","0.492","12.900","20.770","13.815","16.810","5.512","3.319","166.990"
"25","GTLM","Connor De Phillippi","4","1:43.013","36:30.147","Green","Track","3.216","8.461","12.213","3.815","0.492","13.701","21.255","13.949","16.975","5.621","3.315","166.990"
"4","GTLM","Tommy Milner","6","1:49.929","36:41.019","Green","Track","3.196","8.462","12.046","3.749","0.484","12.917","21.763","17.503","20.923","5.587","3.299","169.750"
"66","GTLM","Joey Hand","5","1:41.522","36:55.736","Green","Track","3.222","8.403","12.282","3.838","0.494","12.900","20.716","13.869","16.985","5.493","3.320","166.314"
"67","GTLM","Richard Westbrook","6","1:41.153","37:00.933","Green","Track","3.206","8.374","12.189","3.820","0.492","12.735","20.744","13.845","16.944","5.476","3.328","166.990"
"912","GTLM","Laurens Vanthoor","5","2:27.807","37:24.331","Green","Pit","3.224","8.535","12.232","3.827","0.494","13.009","27.626","22.625","30.927","13.083","12.225","166.314"
"3","GTLM","Antonio Garcia","6","1:49.417","37:24.778","Green","Track","3.207","9.868","14.185","4.275","0.545","14.660","22.495","14.333","17.104","5.471","3.274","150.751"
"911","GTLM","Nick Tandy","6","1:41.650","37:51.087","Green","Track","3.229","8.422","12.181","3.831","0.495","12.962","20.802","13.965","16.954","5.489","3.320","165.978"
"24","GTLM","John Edwards","5","1:41.649","37:57.854","Green","Track","3.211","8.432","12.167","3.820","0.492","13.010","20.804","13.813","17.014","5.569","3.317","166.990"
"25","GTLM","Connor De Phillippi","5","1:41.771","38:11.918","Green","Track","3.212","8.427","12.139","3.817","0.493","13.088","21.021","13.705","17.052","5.520","3.297","166.651"
"4","GTLM","Tommy Milner","7","1:54.741","38:35.760","Green","Track","3.195","8.446","12.070","3.766","0.486","12.932","24.282","20.242","20.472","5.556","3.294","169.052"
"66","GTLM","Joey Hand","6","1:41.304","38:37.040","Green","Track","3.211","8.381","12.210","3.811","0.492","12.895","20.740","13.818","16.957","5.482","3.307","166.990"
"67","GTLM","Richard Westbrook","7","1:41.128","38:42.061","Green","Track","3.212","8.303","12.159","3.809","0.492","12.775","20.747","13.887","16.965","5.466","3.313","166.990"
"3","GTLM","Antonio Garcia","7","1:40.799","39:05.577","Green","Track","3.164","8.472","12.022","3.751","0.485","12.810","20.784","13.699","16.880","5.464","3.268","169.400"
"911","GTLM","Nick Tandy","7","1:41.545","39:32.632","Green","Track","3.215","8.391","12.134","3.822","0.493","12.948","20.823","13.900","16.976","5.513","3.330","166.651"
"24","GTLM","John Edwards","6","1:41.477","39:39.331","Green","Track","3.202","8.469","12.129","3.820","0.493","13.000","20.749","13.784","16.959","5.555","3.317","166.651"
"25","GTLM","Connor De Phillippi","6","1:41.414","39:53.332","Green","Track","3.187","8.353","12.111","3.813","0.491","12.819","20.799","13.806","17.036","5.621","3.378","167.330"
"4","GTLM","Tommy Milner","8","1:41.524","40:17.284","Finish","Track","3.189","8.421","12.052","3.772","0.487","12.913","20.979","13.851","16.976","5.569","3.315","168.704"
"66","GTLM","Joey Hand","7","1:41.265","40:18.305","Finish","Track","3.195","8.418","12.206","3.802","0.490","12.849","20.741","13.827","16.978","5.465","3.294","167.672"
"67","GTLM","Richard Westbrook","8","1:41.214","40:23.275","Finish","Track","3.200","8.372","12.197","3.822","0.493","12.716","20.725","13.929","17.015","5.442","3.303","166.651"
"3","GTLM","Antonio Garcia","8","2:16.744","41:22.321","Finish","Pit","3.289","10.597","15.219","4.694","0.630","15.997","23.982","16.015","20.726","13.465","12.130","130.411"
"911","GTLM","Nick Tandy","8","2:02.761","41:35.393","Finish","Pit","3.218","8.451","12.212","3.836","0.494","12.918","20.989","14.492","22.192","11.758","12.201","166.314"
"24","GTLM","John Edwards","7","2:18.447","41:57.778","Finish","Pit","3.418","9.568","14.623","4.698","0.671","15.700","24.536","17.729","23.304","11.977","12.223","122.443"
"25","GTLM","Connor De Phillippi","7","2:19.360","42:12.692","Finish","Pit","3.233","8.536","13.089","5.425","0.782","17.530","26.964","17.404","21.495","12.681","12.221","105.063"
"31","DPi","Felipe Nasr","1","51:50.852","51:50.852","Green","Track","0.000","10.176","13.202","4.182","0.560","13.612","21.352","15.125","16.959","5.101","3.023","146.713"
"5","DPi","Filipe Albuquerque","1","51:53.912","51:53.912","Green","Track","0.000","10.965","11.711","4.003","0.541","13.908","21.201","14.577","18.354","5.165","3.020","151.865"
"6","DPi","Dane Cameron","1","51:57.075","51:57.075","Green","Track","0.000","10.705","14.410","4.739","0.596","15.273","21.426","13.992","16.892","5.086","3.011","137.851"
"7","DPi","Ricky Taylor","1","51:59.628","51:59.628","Green","Track","0.000","10.182","12.407","4.412","0.603","15.340","21.720","14.168","18.540","5.142","3.016","136.251"
"55","DPi","Harry Tincknell","1","52:02.430","52:02.430","Green","Track","14.369","9.064","12.611","3.629","0.501","14.792","20.450","13.057","19.807","5.757","3.011","163.990"
"38","LMP2","Kyle Masson","1","52:04.808","52:04.808","Green","Track","0.000","11.008","13.482","3.967","0.535","15.075","21.978","13.977","20.864","7.045","3.332","153.568"
"84","DPi","Simon Trummer","1","52:07.745","52:07.745","Green","Track","0.000","11.257","13.371","3.788","0.524","16.002","23.098","14.486","18.965","6.120","3.216","156.792"
"85","DPi","Misha Goikhberg","1","52:09.379","52:09.379","Green","Track","0.000","10.963","13.636","4.585","0.658","15.937","22.309","15.911","19.220","5.456","3.113","124.862"
