"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"77","DPi","Tristan Nunez","4","1:55.597","59:02.107","Green","Track","5.088","4.488","21.871","17.860","26.470","8.674","17.143","0.497","9.795","1.291","2.420","170.569","133.793"
"84","DPi","Simon Trummer","4","1:47.630","59:10.088","Green","Track","5.188","4.647","22.141","13.881","23.838","7.878","16.587","0.492","9.208","1.308","2.462","172.302","132.054"
"6","DPi","Dane Cameron","4","1:46.654","59:12.622","Green","Track","5.124","4.354","21.702","13.770","23.749","7.785","16.217","0.490","9.722","1.301","2.440","173.006","132.765"
"85","DPi","Tristan Vautier","4","1:47.407","59:14.850","Green","Track","5.200","4.548","22.071","13.762","23.777","7.955","16.485","0.497","9.338","1.308","2.466","170.569","132.054"
"5","DPi","Filipe Albuquerque","5","1:51.386","59:28.525","Green","Track","5.141","4.563","21.980","13.781","26.792","8.600","16.907","0.493","9.376","1.299","2.454","171.953","132.969"
"31","DPi","Pipo Derani","5","1:46.888","59:31.345","Green","Track","5.163","4.453","21.696","14.065","23.816","7.884","16.366","0.493","9.203","1.297","2.452","171.953","133.174"
"38","LMP2","Kyle Masson","5","1:50.052","59:40.263","Green","Track","5.324","4.841","22.595","14.265","24.362","8.043","16.680","0.500","9.566","1.351","2.525","169.545","127.851"
"10","DPi","Jordan Taylor","5","2:09.808","59:42.228","Green","Pit","5.174","4.456","22.131","16.092","30.884","8.486","18.998","0.557","10.564","2.416","10.050","152.195","71.493"
"52","LMP2","Matthew McMurry","5","1:49.822","59:44.009","Green","Track","5.256","4.713","22.475","14.344","24.426","8.031","16.685","0.498","9.560","1.333","2.501","170.226","129.578"
"50","DPi","Will Owen","5","1:48.405","59:56.722","Green","Track","5.169","4.783","22.323","13.966","23.926","7.882","16.438","0.493","9.607","1.332","2.486","171.953","129.675"
"54","DPi","Jonathan Bennett","5","1:50.224","1:00:28.342","Green","Track","5.161","5.051","22.951","13.922","24.119","8.209","16.796","0.487","9.753","1.321","2.454","174.071","130.755"
"7","DPi","Helio Castroneves","5","2:17.658","1:00:34.947","Green","Pit","5.317","5.054","26.418","16.438","27.873","9.628","19.519","0.582","12.613","4.098","10.118","145.658","42.149"
"55","DPi","Jonathan Bomarito","2","1:50.999","1:00:36.061","Green","Track","5.126","4.656","21.972","13.573","23.525","8.021","18.688","0.893","10.846","1.284","2.415","94.930","134.523"
"84","DPi","Simon Trummer","5","1:47.086","1:00:57.174","Green","Track","5.186","4.671","22.015","13.701","23.656","7.916","16.513","0.490","9.176","1.304","2.458","173.006","132.460"
"6","DPi","Dane Cameron","5","1:57.008","1:01:09.630","Green","Pit","5.116","4.382","22.161","13.759","23.758","7.847","16.402","0.488","9.970","2.983","10.142","173.715","57.904"
"85","DPi","Tristan Vautier","5","1:56.162","1:01:11.012","Green","Track","5.199","4.452","24.126","15.657","26.795","8.829","17.629","0.498","9.235","1.290","2.452","170.226","133.897"
"5","DPi","Filipe Albuquerque","6","1:46.766","1:01:15.291","Green","Track","5.167","4.561","22.047","13.707","23.563","7.904","16.263","0.491","9.324","1.292","2.447","172.653","133.690"
"31","DPi","Pipo Derani","6","1:46.354","1:01:17.699","Green","Track","5.167","4.460","21.952","13.768","23.563","7.830","16.324","0.492","9.099","1.275","2.424","172.302","135.472"
"38","LMP2","Kyle Masson","6","1:50.086","1:01:30.349","Green","Track","5.334","4.794","22.806","14.200","24.330","8.016","16.743","0.500","9.511","1.341","2.511","169.545","128.805"
"52","LMP2","Matthew McMurry","6","1:55.286","1:01:39.295","Green","Track","5.279","4.765","23.255","14.903","27.596","8.442","16.979","0.497","9.756","1.324","2.490","170.569","130.459"
"50","DPi","Will Owen","6","1:47.921","1:01:44.643","Green","Track","5.211","4.682","22.300","13.835","23.698","7.893","16.471","0.492","9.578","1.304","2.457","172.302","132.460"
"55","DPi","Jonathan Bomarito","3","1:46.832","1:02:22.893","Green","Track","5.117","4.663","21.810","13.718","23.836","7.841","16.212","0.485","9.439","1.290","2.421","174.789","133.897"
"54","DPi","Jonathan Bennett","6","2:04.244","1:02:32.586","Green","Pit","5.179","5.122","23.794","14.399","24.570","8.304","16.875","0.495","11.632","3.717","10.157","171.258","46.470"
"84","DPi","Simon Trummer","6","1:47.096","1:02:44.270","Green","Track","5.176","4.687","22.069","13.680","23.682","7.835","16.533","0.491","9.191","1.300","2.452","172.653","132.867"
"85","DPi","Tristan Vautier","6","1:49.036","1:03:00.048","Green","Track","5.205","4.547","22.234","14.987","24.286","7.986","16.391","0.496","9.146","1.299","2.459","170.913","132.969"
"5","DPi","Filipe Albuquerque","7","2:01.028","1:03:16.319","Green","Pit","5.157","4.596","21.959","13.770","23.767","8.772","17.564","0.515","11.129","3.426","10.373","164.607","50.417"
"31","DPi","Pipo Derani","7","1:59.835","1:03:17.534","Green","Pit","5.138","4.467","21.885","14.322","25.149","8.136","16.871","0.493","10.096","2.996","10.282","171.953","57.653"
"38","LMP2","Kyle Masson","7","1:49.739","1:03:20.088","Green","Track","5.304","4.742","22.579","14.082","24.456","7.993","16.749","0.499","9.477","1.343","2.515","169.885","128.613"
"52","LMP2","Matthew McMurry","7","1:50.022","1:03:29.317","Green","Track","5.257","4.720","22.695","14.228","24.369","8.081","16.798","0.498","9.557","1.326","2.493","170.226","130.262"
"50","DPi","Will Owen","7","1:51.981","1:03:36.624","Green","Track","5.189","4.757","22.512","13.895","25.690","9.559","16.601","0.491","9.512","1.311","2.464","172.653","131.752"
"84","DPi","Simon Trummer","7","1:49.252","1:04:33.522","Green","Track","5.166","4.613","22.300","13.807","24.228","8.349","17.022","0.493","9.479","1.321","2.474","171.953","130.755"
"85","DPi","Tristan Vautier","7","2:04.660","1:05:04.708","Finish","Pit","5.201","4.550","22.219","13.812","24.383","10.323","17.367","0.565","12.093","4.117","10.030","150.040","41.955"
"52","LMP2","Matthew McMurry","8","1:49.728","1:05:19.045","Finish","Track","5.258","4.617","22.548","14.321","24.347","8.030","16.774","0.498","9.510","1.330","2.495","170.226","129.870"
"38","LMP2","Kyle Masson","8","2:01.292","1:05:21.380","Finish","Pit","5.317","4.808","22.678","14.779","25.076","8.150","16.986","0.500","10.046","2.801","10.151","169.545","61.666"
"84","DPi","Simon Trummer","8","2:09.650","1:06:43.172","Finish","Pit","5.195","4.711","22.703","15.061","27.830","9.811","17.667","0.511","12.264","3.822","10.075","165.896","45.193"
