"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"60","GS","Nate Stacy","1","2:53.358","2:53.358","Green","Track","209.205","11.966","31.195","18.284","30.683","10.500","20.885","0.672","13.156","1.636","3.034","126.150","105.579"
"93","GS","Mark Siegel","1","2:56.640","2:56.640","Green","Track","206.998","11.941","30.406","18.879","32.116","10.333","21.204","0.599","12.967","1.732","3.168","141.524","99.727"
"15","GS","Myatt Snider","1","3:02.009","3:02.009","Green","Track","193.650","11.558","29.037","16.693","30.972","10.261","20.579","0.592","11.647","1.636","3.047","143.197","105.579"
"22","GS","Grant Enfinger","1","3:04.897","3:04.897","Green","Track","192.913","12.946","28.313","16.806","30.269","10.082","20.439","0.588","12.332","1.653","3.062","144.171","104.493"
"57","GS","Bryce Ward","1","3:10.441","3:10.441","Green","Track","197.521","12.373","31.794","18.193","32.128","11.197","22.948","0.682","13.685","1.679","3.104","124.300","102.875"
"3","TCR","Alex Popow","1","3:15.193","3:15.193","Green","Track","189.594","11.707","30.228","18.105","31.784","10.570","21.298","0.635","12.720","1.692","3.173","133.500","102.085"
"17","TCR","Britt Casey Jr","1","3:16.563","3:16.563","Green","Track","198.458","13.797","36.554","20.887","34.536","10.850","21.552","0.646","12.363","1.666","3.121","131.227","103.678"
"84","TCR","Brian Henderson","1","3:17.175","3:17.175","Green","Track","198.034","12.697","33.823","21.019","34.185","10.797","21.597","0.632","12.573","1.669","3.136","134.134","103.491"
"5","TCR","Roy Block","1","3:18.672","3:18.672","Green","Track","189.789","12.137","30.575","18.894","34.311","11.071","21.602","0.627","12.255","1.670","3.136","135.204","103.430"
"37","TCR","Shelby Blackstock","1","3:23.266","3:23.266","Green","Track","187.479","12.798","33.387","18.929","31.700","10.908","21.211","0.635","12.698","1.681","3.169","133.500","102.753"
"69","GS","Corey Fergus","1","3:29.465","3:29.465","Green","Track","186.471","13.108","33.013","19.891","34.522","10.848","21.070","0.636","13.302","1.629","3.003","133.290","106.033"
"82","GS","James Clay","1","3:34.680","3:34.680","Green","Track","137.884","12.037","30.424","17.594","30.921","12.351","20.372","0.578","12.014","1.615","3.005","146.666","106.952"
"73","TCR","Mat Pombo","1","3:41.580","3:41.580","Green","Track","188.077","12.725","31.812","18.150","31.674","13.386","23.751","0.639","12.460","1.717","3.214","132.665","100.598"
"13","GS","Orey Fidani","1","3:41.901","3:41.901","Green","Track","190.593","12.812","30.281","18.688","33.156","14.222","23.315","0.616","13.407","1.786","3.291","137.618","96.712"
"11","GS","Thomas Collingwood","1","3:42.678","3:42.678","Green","Track","192.360","12.131","31.955","18.451","33.809","15.676","23.736","0.693","12.930","1.731","3.199","122.327","99.785"
"98","TCR","Mark Wilkins","1","3:42.981","3:42.981","Green","Track","0.000","11.620","30.547","18.301","31.795","11.180","23.257","0.689","12.813","1.683","3.154","123.037","102.631"
"21","TCR","Harry Gottsacker","1","3:44.708","3:44.708","Green","Track","136.836","11.944","31.446","18.340","34.100","11.652","22.590","0.707","13.717","1.801","3.309","119.905","95.906"
"56","GS","Jeff Mosing","1","3:46.140","3:46.140","Green","Track","0.000","12.067","30.669","18.298","32.768","11.962","21.624","0.891","12.631","1.657","3.057","95.143","104.241"
"61","TCR","Gavin Ernstone","1","3:46.473","3:46.473","Green","Track","190.559","16.514","37.714","21.416","38.664","14.946","25.427","0.831","15.621","1.901","3.471","102.013","90.861"
"65","GS","Brent Mosing","1","3:49.914","3:49.914","Green","Track","0.000","12.168","32.016","18.129","32.473","11.398","23.225","0.764","13.250","1.679","3.096","110.959","102.875"
"8","GS","Rodrigo Sales","1","3:52.175","3:52.175","Green","Track","658.086","13.213","30.589","18.125","31.912","11.313","22.043","0.755","13.742","1.700","3.122","112.282","101.604"
"10","TCR","Kieron O'Rourke","1","3:58.300","3:58.300","Green","Track","0.000","14.390","33.807","19.381","33.604","12.072","22.231","0.714","13.478","1.730","3.202","118.729","99.842"
"52","TCR","Max Faulkner","1","4:04.951","4:04.951","Green","Track","0.000","14.256","33.291","19.784","33.951","12.196","24.186","0.696","14.080","1.771","3.284","121.800","97.531"
"2","GS","Tyler Cooke","1","4:07.583","4:07.583","Green","Track","316.266","12.626","31.547","17.770","31.967","13.491","21.993","0.594","12.050","1.640","3.053","142.715","105.322"
"35","GS","James Cox","1","4:16.141","4:16.141","Green","Pit","288.637","11.512","29.559","17.783","29.963","11.345","21.099","0.590","13.428","3.064","10.221","143.683","56.373"
"89","TCR","Chad Gilsinger","1","4:16.823","4:16.823","Green","Track","22.572","12.435","30.837","17.885","31.320","10.825","21.206","0.636","12.601","1.698","3.194","133.290","101.724"
"71","GS","Frank DePew","1","4:21.981","4:21.981","Green","Track","22.934","11.738","29.916","17.915","31.590","11.073","21.314","0.590","12.398","1.649","3.059","143.683","104.747"
"75","GS","Kuno Wittmer","1","4:27.994","4:27.994","Green","Pit","309.980","11.876","29.977","18.062","31.332","10.936","20.339","0.635","13.421","3.111","10.632","133.500","55.521"
"33","GS","Russell Ward","1","4:35.730","4:35.730","Green","Track","289.694","11.270","29.003","17.155","29.842","10.132","20.651","0.585","11.800","1.621","3.015","144.911","106.556"
"88","GS","Greg Liefooghe","2","2:13.434","4:43.933","Green","Track","6.349","6.341","27.167","16.720","29.417","10.063","20.236","0.584","11.906","1.628","3.023","145.159","106.098"
"7","GS","Alan Brynjolfsson","2","2:15.759","4:47.504","Green","Track","6.343","6.375","28.141","16.977","29.617","10.282","20.854","0.589","11.831","1.666","3.084","143.927","103.678"
"58","GS","DJ Randall","2","2:15.238","4:48.388","Green","Track","6.424","6.465","27.642","16.642","29.726","10.167","20.521","0.635","12.310","1.648","3.058","133.500","104.810"
"46","GS","Owen Trinkler","2","2:13.699","4:57.376","Green","Track","6.373","6.236","26.931","16.761","29.759","10.089","20.695","0.586","11.615","1.630","3.024","144.663","105.968"
"12","TCR","Russell McDonough","2","2:18.973","4:59.116","Green","Track","6.682","6.507","28.308","17.502","31.602","10.272","20.879","0.613","11.769","1.685","3.154","138.292","102.509"
"44","GS","Jason Hart","2","2:14.687","4:59.626","Green","Track","6.365","6.357","27.352","16.701","29.771","10.069","20.661","0.611","12.060","1.661","3.079","138.744","103.990"
"39","GS","Tyler McQuarrie","2","2:13.423","5:01.653","Green","Track","6.291","6.442","28.171","16.426","28.975","9.832","20.463","0.591","11.602","1.623","3.007","143.439","106.425"
"59","GS","Kenny Wilden","2","2:14.351","5:04.708","Green","Track","6.272","6.316","27.503","16.840","29.889","10.069","20.391","0.587","11.834","1.624","3.026","144.417","106.359"
"40","GS","Jade Buford","2","2:18.518","5:06.341","Green","Track","6.359","6.403","29.403","16.867","30.713","11.051","20.495","0.584","11.973","1.631","3.039","145.159","105.903"
"96","GS","Robby Foley","2","2:14.989","5:07.991","Green","Track","6.321","6.522","26.901","16.755","31.018","9.990","20.308","0.581","11.975","1.610","3.008","145.908","107.284"
"60","GS","Nate Stacy","2","2:17.125","5:10.483","Green","Track","6.909","6.877","27.650","17.002","30.111","10.302","20.619","0.588","12.413","1.624","3.030","144.171","106.359"
"4","GS","Ted Giovanis","2","2:24.841","5:11.607","Green","Track","6.634","6.988","31.209","17.515","32.444","10.406","20.964","0.631","13.265","1.682","3.103","134.347","102.692"
"54","TCR","Michael Johnson","2","2:19.716","5:12.542","Green","Track","6.842","6.819","28.477","17.816","30.722","10.522","20.942","0.607","12.175","1.673","3.121","139.659","103.244"
"93","GS","Mark Siegel","2","2:19.052","5:15.692","Green","Track","6.689","6.957","28.790","17.224","30.123","10.254","21.129","0.593","12.414","1.721","3.158","142.956","100.364"
"15","GS","Myatt Snider","2","2:13.899","5:15.908","Green","Track","6.328","6.227","27.519","16.814","29.658","9.967","20.529","0.589","11.608","1.629","3.031","143.927","106.033"
"22","GS","Grant Enfinger","2","2:13.697","5:18.594","Green","Track","6.321","6.257","27.168","16.498","29.488","10.190","20.531","0.586","11.982","1.633","3.043","144.663","105.773"
"57","GS","Bryce Ward","2","2:14.361","5:24.802","Green","Track","6.528","6.692","27.552","16.653","29.368","10.170","20.140","0.584","11.956","1.655","3.063","145.159","104.367"
"3","TCR","Alex Popow","2","2:18.653","5:33.846","Green","Track","6.680","6.511","28.301","17.424","30.553","10.425","21.099","0.629","12.184","1.683","3.164","134.774","102.631"
"17","TCR","Britt Casey Jr","2","2:19.556","5:36.119","Green","Track","6.654","6.624","28.669","17.874","30.708","10.411","21.121","0.617","12.058","1.680","3.140","137.395","102.814"
"84","TCR","Brian Henderson","2","2:19.259","5:36.434","Green","Track","6.644","6.373","28.677","17.746","30.891","10.426","20.834","0.626","12.278","1.655","3.109","135.420","104.367"
"5","TCR","Roy Block","2","2:18.321","5:36.993","Green","Track","6.650","6.525","27.914","17.581","30.721","10.623","20.982","0.620","11.903","1.669","3.133","136.730","103.491"
"37","TCR","Shelby Blackstock","2","2:15.971","5:39.237","Green","Track","6.753","6.393","27.660","17.154","29.922","10.205","20.758","0.623","11.726","1.651","3.126","136.072","104.620"
"82","GS","James Clay","2","2:13.341","5:48.021","Green","Track","6.259","6.272","27.150","16.629","29.746","9.907","20.254","0.578","11.905","1.625","3.016","146.666","106.294"
"69","GS","Corey Fergus","2","2:20.869","5:50.334","Green","Track","6.317","6.601","28.233","17.756","33.968","10.052","20.153","0.567","12.626","1.615","2.981","149.511","106.952"
"73","TCR","Mat Pombo","2","2:16.930","5:58.510","Green","Track","6.712","6.334","27.935","17.169","30.067","10.289","21.075","0.628","11.904","1.666","3.151","134.988","103.678"
"13","GS","Orey Fidani","2","2:17.275","5:59.176","Green","Track","7.012","6.823","27.795","16.978","30.218","10.203","20.648","0.591","12.313","1.645","3.049","143.439","105.001"
"56","GS","Jeff Mosing","2","2:14.485","6:00.625","Green","Track","6.388","6.542","27.583","16.772","29.614","10.098","20.286","0.583","11.921","1.647","3.051","145.408","104.874"
"98","TCR","Mark Wilkins","2","2:19.466","6:02.447","Green","Track","7.024","7.169","28.499","17.399","30.760","10.337","20.744","0.619","12.059","1.689","3.167","136.951","102.266"
"21","TCR","Harry Gottsacker","2","2:21.346","6:06.054","Green","Track","6.846","7.015","29.341","17.495","30.638","10.646","21.259","0.628","12.518","1.729","3.231","134.988","99.900"
"8","GS","Rodrigo Sales","2","2:18.451","6:10.626","Green","Track","6.403","6.923","27.622","18.342","30.300","10.239","20.661","0.587","12.621","1.665","3.088","144.417","103.740"
"65","GS","Brent Mosing","2","2:23.791","6:13.705","Green","Track","6.631","6.927","29.182","19.115","32.103","10.668","21.147","0.595","12.605","1.694","3.124","142.475","101.964"
"61","TCR","Gavin Ernstone","2","2:30.247","6:16.720","Green","Track","7.284","7.869","31.668","19.038","33.305","10.867","21.516","0.627","13.001","1.773","3.299","135.204","97.421"
"11","GS","Thomas Collingwood","2","2:35.638","6:18.316","Green","Pit","7.011","7.522","30.376","17.360","30.349","10.284","20.904","0.595","14.171","4.135","12.931","142.475","41.772"
"10","TCR","Kieron O'Rourke","2","2:23.179","6:21.479","Green","Track","6.758","7.356","30.177","17.899","30.921","10.836","21.328","0.625","12.410","1.700","3.169","135.636","101.604"
"2","GS","Tyler Cooke","2","2:14.792","6:22.375","Green","Track","6.446","6.424","28.524","16.738","29.359","9.897","20.449","0.590","11.692","1.632","3.041","143.683","105.838"
"52","TCR","Max Faulkner","2","2:27.089","6:32.040","Green","Track","7.077","7.502","31.025","18.027","31.712","10.974","21.721","0.637","13.416","1.744","3.254","133.081","99.041"
"89","TCR","Chad Gilsinger","2","2:18.285","6:35.108","Green","Track","6.794","6.638","28.158","17.281","30.322","10.437","20.895","0.631","12.261","1.686","3.182","134.347","102.448"
"71","GS","Frank DePew","2","2:17.677","6:39.658","Green","Track","6.428","6.638","28.168","17.161","30.051","10.724","21.030","0.588","12.200","1.638","3.051","144.171","105.450"
"33","GS","Russell Ward","2","2:12.251","6:47.981","Green","Track","6.361","6.301","26.915","16.581","29.285","9.826","20.022","0.583","11.735","1.623","3.019","145.408","106.425"
"88","GS","Greg Liefooghe","3","2:12.905","6:56.838","Green","Track","6.248","6.303","27.153","16.469","29.312","10.123","20.249","0.583","11.835","1.619","3.011","145.408","106.688"
"7","GS","Alan Brynjolfsson","3","2:14.874","7:02.378","Green","Track","6.335","6.505","27.362","16.815","29.768","10.375","20.580","0.586","11.783","1.672","3.093","144.663","103.306"
"58","GS","DJ Randall","3","2:14.826","7:03.214","Green","Track","6.378","6.495","27.520","16.805","29.665","10.228","20.448","0.586","11.972","1.656","3.073","144.663","104.304"
"35","GS","James Cox","2","2:51.124","7:07.265","Green","Track","38.211","10.737","27.879","17.128","29.697","10.095","20.314","0.585","11.815","1.633","3.030","144.911","105.773"
"46","GS","Owen Trinkler","3","2:13.152","7:10.528","Green","Track","6.331","6.209","26.844","16.804","29.661","9.989","20.421","0.582","11.630","1.639","3.042","145.658","105.386"
"44","GS","Jason Hart","3","2:15.193","7:14.819","Green","Track","6.422","6.531","27.751","16.658","29.765","10.458","20.463","0.585","11.845","1.647","3.068","144.911","104.874"
"59","GS","Kenny Wilden","3","2:12.961","7:17.669","Green","Track","6.282","6.239","27.085","16.572","29.284","10.031","20.454","0.580","11.745","1.639","3.050","146.160","105.386"
"12","TCR","Russell McDonough","3","2:19.447","7:18.563","Green","Track","6.666","6.512","29.576","17.192","30.295","10.209","21.036","0.651","12.461","1.689","3.160","130.219","102.266"
"40","GS","Jade Buford","3","2:13.172","7:19.513","Green","Track","6.356","6.454","26.996","16.608","29.366","10.034","20.304","0.584","11.815","1.628","3.027","145.159","106.098"
"60","GS","Nate Stacy","3","2:13.082","7:23.565","Green","Track","6.324","6.411","27.017","16.450","29.223","10.051","20.235","0.584","12.077","1.649","3.061","145.159","104.747"
"54","TCR","Michael Johnson","3","2:18.992","7:31.534","Green","Track","6.534","6.326","28.717","17.215","31.593","10.417","20.793","0.611","11.969","1.678","3.139","138.744","102.936"
"4","GS","Ted Giovanis","3","2:24.623","7:36.230","Green","Track","6.525","6.976","28.664","17.335","33.030","11.039","21.214","0.588","14.319","1.745","3.188","144.171","98.984"
"57","GS","Bryce Ward","3","2:13.386","7:38.188","Green","Track","6.386","6.373","26.999","16.599","29.394","10.043","20.373","0.585","11.940","1.644","3.050","144.911","105.065"
"15","GS","Myatt Snider","3","2:25.306","7:41.214","Green","Pit","6.631","6.812","27.595","16.778","30.096","10.160","20.612","0.636","12.518","3.265","10.203","133.290","52.903"
"22","GS","Grant Enfinger","3","2:25.264","7:43.858","Red","Pit","6.318","6.310","27.319","17.230","30.113","10.299","20.490","0.580","13.053","3.375","10.177","146.160","51.178"
"3","TCR","Alex Popow","3","2:29.201","8:03.047","Red","Pit","6.734","6.513","28.283","17.439","30.562","10.381","21.017","0.630","12.841","3.827","10.974","134.560","45.134"
"84","TCR","Brian Henderson","3","2:28.623","8:05.057","Red","Pit","6.726","6.350","28.224","17.418","30.131","10.264","20.753","0.618","13.446","3.916","10.777","137.173","44.108"
"5","TCR","Roy Block","3","2:32.666","8:09.659","Red","Pit","6.682","6.490","28.119","17.884","30.583","10.537","20.889","0.621","12.577","5.137","13.147","136.510","33.624"
"17","TCR","Britt Casey Jr","3","2:35.342","8:11.461","Red","Pit","6.642","6.427","28.435","19.725","31.228","11.120","21.478","0.725","15.182","4.097","10.283","116.928","42.159"
"82","GS","James Clay","3","2:27.383","8:15.404","Red","Pit","6.260","6.236","27.166","16.526","29.293","9.739","20.429","0.585","14.001","4.900","12.248","144.911","35.250"
"37","TCR","Shelby Blackstock","3","2:37.631","8:16.868","Red","Pit","6.616","6.127","27.220","17.422","32.099","12.590","25.605","0.743","14.810","3.766","10.633","114.095","45.865"
"56","GS","Jeff Mosing","3","2:25.994","8:26.619","Red","Pit","6.360","6.320","26.846","17.177","30.686","10.560","20.361","0.588","13.635","3.342","10.119","144.171","51.684"
"73","TCR","Mat Pombo","3","2:31.096","8:29.606","Red","Pit","6.664","6.218","27.863","17.497","31.194","10.904","21.063","0.622","13.969","3.938","11.164","136.291","43.862"
"98","TCR","Mark Wilkins","3","2:30.398","8:32.845","Red","Pit","6.667","6.472","27.611","17.111","29.833","10.330","21.612","0.650","15.371","4.254","10.487","130.420","40.603"
"21","TCR","Harry Gottsacker","3","2:36.568","8:42.622","Red","Pit","6.743","6.846","28.466","17.216","30.477","10.461","22.162","0.702","17.817","5.124","10.554","120.759","33.709"
"8","GS","Rodrigo Sales","3","2:34.510","8:45.136","Red","Pit","6.470","6.762","27.703","16.730","29.799","10.256","21.377","0.753","18.631","4.690","11.339","112.580","36.829"
"65","GS","Brent Mosing","3","2:36.435","8:50.140","Red","Pit","6.528","6.934","28.198","17.106","31.418","11.953","21.534","0.600","14.531","4.162","13.471","141.288","41.501"
"61","TCR","Gavin Ernstone","3","2:37.995","8:54.715","Red","Pit","7.000","7.247","28.991","17.673","31.541","12.404","22.114","0.643","16.033","3.985","10.364","131.839","43.344"
"2","GS","Tyler Cooke","3","2:33.808","8:56.183","Red","Pit","6.382","6.496","28.269","16.608","29.515","12.662","23.179","0.753","15.193","4.472","10.279","112.580","38.624"
"10","TCR","Kieron O'Rourke","3","2:36.701","8:58.180","Red","Pit","6.757","6.800","29.776","17.501","30.643","10.791","22.188","0.790","15.370","5.454","10.631","107.307","31.670"
"52","TCR","Max Faulkner","3","2:39.662","9:11.702","Red","Pit","6.942","7.161","28.765","17.711","32.778","11.512","22.912","0.749","16.390","4.423","10.319","113.181","39.052"
"71","GS","Frank DePew","3","2:36.636","9:16.294","Red","Pit","6.450","6.672","27.893","16.487","31.593","11.285","22.228","0.698","16.521","5.302","11.507","121.451","32.578"
"11","GS","Thomas Collingwood","3","3:08.351","9:26.667","Red","Pit","26.984","12.056","28.648","16.902","33.182","12.041","22.751","0.820","17.470","4.804","12.693","103.381","35.955"
"35","GS","James Cox","3","2:31.736","9:39.001","Red","Pit","6.381","6.377","28.627","18.149","30.041","13.136","21.433","0.590","13.654","3.187","10.161","143.683","54.197"
"46","GS","Owen Trinkler","4","2:30.017","9:40.545","Red","Pit","6.353","6.280","27.694","16.887","29.644","13.346","22.399","0.595","13.396","3.346","10.077","142.475","51.622"
"12","TCR","Russell McDonough","4","2:40.875","9:59.438","Red","Pit","6.639","6.378","29.167","18.035","31.843","11.676","24.740","0.950","16.728","4.428","10.291","89.234","39.008"
"40","GS","Jade Buford","4","2:42.467","10:01.980","Red","Pit","6.301","6.371","29.200","17.763","32.072","11.641","25.060","0.957","17.143","5.279","10.680","88.582","32.720"
"54","TCR","Michael Johnson","4","2:36.481","10:08.015","Red","Pit","6.624","7.281","29.210","17.286","31.422","11.357","21.285","0.646","15.181","5.264","10.925","131.227","32.813"
"4","GS","Ted Giovanis","4","2:44.211","10:20.441","Red","Pit","7.091","9.926","32.675","18.490","32.912","11.090","21.803","0.657","15.694","3.830","10.043","129.030","45.099"
"57","GS","Bryce Ward","4","2:45.211","10:23.399","Red","Pit","6.582","9.504","32.366","18.772","32.524","11.396","22.514","0.756","16.630","3.928","10.239","112.133","43.973"
"7","GS","Alan Brynjolfsson","4","5:41.232","12:43.610","Red","Pit","6.398","6.430","27.410","16.900","30.009","12.732","22.893","0.653","14.314","3.622","199.871","129.820","47.688"
