"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"50","DPi","Victor Franzoni","13","1:24.672","23:34.297","Green","Track","3.331","11.507","0.509","12.985","9.664","8.725","0.518","12.604","9.707","9.100","2.104","3.918","155.385","156.634"
"85","DPi","Misha Goikhberg","13","1:24.814","23:34.794","Green","Track","3.373","11.552","0.511","13.117","9.707","8.727","0.515","12.404","9.771","9.112","2.103","3.922","154.777","157.546"
"48","GTD","Ryan Hardwick","12","1:32.867","23:43.018","Green","Track","3.999","13.059","0.579","13.573","10.418","9.887","0.582","13.371","10.257","10.249","2.415","4.478","136.599","139.410"
"54","DPi","Jonathan Bennett","13","1:27.287","23:59.752","Green","Track","3.261","11.725","0.503","13.346","10.199","8.736","0.506","13.156","10.131","9.727","2.098","3.899","157.238","160.349"
"73","GTD","Zacharie Robichon","13","1:30.769","24:22.303","Green","Track","3.338","12.500","0.571","13.409","10.377","9.829","0.579","13.087","10.286","9.969","2.378","4.446","138.513","140.132"
"57","GTD","Christina Nielsen","13","1:30.874","24:24.744","Green","Track","3.296","12.579","0.567","13.361","10.316","9.839","0.575","13.262","10.174","10.069","2.396","4.440","139.490","141.107"
"86","GTD","Trent Hindman","13","1:30.929","24:25.573","Green","Track","3.241","12.665","0.568","13.538","10.319","9.828","0.573","13.194","10.121","10.063","2.393","4.426","139.245","141.599"
"14","GTD","Richard Heistand","13","1:31.338","24:27.305","Green","Track","3.261","12.532","0.568","13.460","10.279","9.871","0.575","13.207","10.495","10.231","2.405","4.454","139.245","141.107"
"12","GTD","Frank Montecalvo","13","1:31.368","24:30.033","Green","Track","3.303","12.733","0.576","13.402","10.428","9.879","0.580","13.231","10.186","10.199","2.391","4.460","137.311","139.890"
"44","GTD","John Potter","13","1:31.920","24:37.693","Green","Track","3.313","12.750","0.573","13.657","10.433","9.891","0.583","13.272","10.258","10.273","2.430","4.487","138.030","139.170"
"96","GTD","Robby Foley","13","1:30.948","24:40.249","Green","Track","3.435","12.437","0.563","13.575","10.342","9.693","0.569","13.281","10.185","10.152","2.355","4.361","140.481","142.595"
"8","GTD","Parker Chase","13","1:31.751","24:42.749","Green","Track","3.334","12.616","0.578","13.450","10.314","9.978","0.588","13.190","10.383","10.314","2.448","4.558","136.835","137.987"
"74","GTD","Gar Robinson V","13","1:31.854","24:43.284","Green","Track","3.293","12.690","0.574","13.712","10.653","9.836","0.579","13.308","10.393","10.043","2.364","4.409","137.789","140.132"
"6","DPi","Juan Pablo Montoya","14","1:22.527","24:45.165","Green","Track","2.942","10.812","0.506","12.544","9.505","8.659","0.520","12.447","9.540","9.113","2.070","3.869","156.306","156.031"
"31","DPi","Pipo Derani","14","1:22.057","24:46.128","Green","Track","2.940","10.960","0.507","12.460","9.391","8.697","0.516","12.225","9.407","8.997","2.077","3.880","155.998","157.241"
"55","DPi","Jonathan Bomarito","14","1:22.182","24:47.048","Green","Track","2.943","10.839","0.500","12.613","9.457","8.566","0.505","12.398","9.473","9.017","2.050","3.821","158.182","160.666"
"7","DPi","Helio Castroneves","14","1:23.426","24:51.233","Green","Track","3.094","10.923","0.526","12.692","9.718","8.700","0.544","12.579","9.674","9.038","2.058","3.880","150.363","149.148"
"5","DPi","Joao Barbosa","14","1:23.579","24:55.776","Green","Track","3.004","10.951","0.508","12.947","9.783","8.782","0.517","12.368","9.619","9.108","2.085","3.907","155.691","156.937"
"84","DPi","Simon Trummer","14","1:23.801","24:56.454","Green","Track","3.031","11.170","0.509","12.702","9.773","8.691","0.516","12.517","9.657","9.200","2.109","3.926","155.385","157.241"
"10","DPi","Renger Van Der Zande","14","1:23.867","24:57.140","Green","Track","3.030","11.017","0.502","12.813","9.775","8.649","0.513","12.657","9.600","9.316","2.092","3.903","157.552","158.161"
"77","DPi","Tristan Nunez","14","1:24.968","24:58.670","Green","Track","2.954","10.956","0.497","12.881","9.873","8.573","0.502","13.592","10.153","9.049","2.065","3.873","159.137","161.626"
"50","DPi","Victor Franzoni","14","1:25.119","24:59.416","Green","Track","2.871","11.127","0.509","12.663","9.762","8.749","0.508","13.412","10.266","9.212","2.111","3.929","155.385","159.717"
"85","DPi","Misha Goikhberg","14","1:24.976","24:59.770","Green","Track","3.020","11.176","0.507","12.889","9.634","8.694","0.515","12.937","10.303","9.285","2.100","3.916","155.998","157.546"
"76","GTD","Matt Plumb","13","1:33.770","25:02.243","Green","Track","3.485","12.571","0.573","13.702","10.325","9.863","0.581","13.816","11.694","10.270","2.409","4.481","138.030","139.650"
"48","GTD","Ryan Hardwick","13","1:31.271","25:14.289","Green","Track","3.416","12.625","0.572","13.420","10.267","9.879","0.582","13.268","10.170","10.177","2.420","4.475","138.271","139.410"
"54","DPi","Jonathan Bennett","14","1:27.496","25:27.248","Green","Track","3.402","11.533","0.503","13.275","10.197","8.637","0.506","13.240","10.406","9.783","2.122","3.892","157.238","160.349"
"73","GTD","Zacharie Robichon","14","1:30.859","25:53.162","Green","Track","3.329","12.460","0.573","13.352","10.242","9.835","0.581","13.065","10.348","10.192","2.403","4.479","138.030","139.650"
"57","GTD","Christina Nielsen","14","1:30.595","25:55.339","Green","Track","3.277","12.498","0.565","13.249","10.322","9.846","0.574","13.190","10.221","10.054","2.380","4.419","139.984","141.353"
"86","GTD","Trent Hindman","14","1:30.563","25:56.136","Green","Track","3.264","12.526","0.565","13.394","10.254","9.870","0.574","13.187","10.114","10.039","2.373","4.403","139.984","141.353"
"14","GTD","Richard Heistand","14","1:31.071","25:58.376","Green","Track","3.265","12.650","0.571","13.384","10.352","9.839","0.575","13.259","10.303","10.061","2.381","4.431","138.513","141.107"
"12","GTD","Frank Montecalvo","14","1:30.918","26:00.951","Green","Track","3.345","12.635","0.575","13.392","10.244","9.884","0.579","13.086","10.193","10.142","2.392","4.451","137.549","140.132"
"44","GTD","John Potter","14","1:31.739","26:09.432","Green","Track","3.321","12.846","0.575","13.495","10.502","9.798","0.579","13.152","10.328","10.252","2.415","4.476","137.549","140.132"
"6","DPi","Juan Pablo Montoya","15","1:26.198","26:11.363","Green","Track","2.993","10.831","0.500","13.541","9.957","8.695","0.527","12.763","10.439","9.918","2.121","3.913","158.182","153.959"
"31","DPi","Pipo Derani","15","1:25.507","26:11.635","Green","Track","2.978","10.937","0.506","12.947","10.008","8.780","0.524","12.586","10.176","10.016","2.126","3.923","156.306","154.840"
"55","DPi","Jonathan Bomarito","15","1:24.701","26:11.749","Green","Track","2.932","10.795","0.494","12.961","10.394","8.787","0.510","12.399","9.807","9.677","2.084","3.861","160.103","159.091"
"96","GTD","Robby Foley","14","1:31.845","26:12.094","Green","Track","3.441","12.538","0.562","13.661","10.416","9.680","0.570","13.468","10.343","10.270","2.352","4.544","140.731","142.344"
"7","DPi","Helio Castroneves","15","1:24.170","26:15.403","Green","Track","3.080","10.955","0.522","12.602","9.733","8.782","0.561","12.846","9.691","9.461","2.067","3.870","151.515","144.628"
"8","GTD","Parker Chase","14","1:32.693","26:15.442","Green","Track","3.360","12.539","0.580","13.692","11.043","10.093","0.587","13.395","10.275","10.182","2.428","4.519","136.364","138.222"
"74","GTD","Gar Robinson V","14","1:34.186","26:17.470","Green","Track","3.299","12.783","0.577","14.148","11.148","9.998","0.583","13.542","10.440","10.832","2.399","4.437","137.073","139.170"
"5","DPi","Joao Barbosa","15","1:22.722","26:18.498","Green","Track","2.927","10.899","0.516","12.649","9.486","8.689","0.525","12.414","9.564","9.068","2.081","3.904","153.277","154.545"
"84","DPi","Simon Trummer","15","1:22.708","26:19.162","Green","Track","3.015","11.008","0.510","12.467","9.454","8.736","0.515","12.334","9.588","9.075","2.093","3.913","155.080","157.546"
"10","DPi","Renger Van Der Zande","15","1:22.758","26:19.898","Green","Track","3.022","10.952","0.504","12.610","9.491","8.701","0.511","12.244","9.569","9.196","2.073","3.885","156.926","158.780"
"77","DPi","Tristan Nunez","15","1:22.036","26:20.706","Green","Track","2.901","10.869","0.499","12.496","9.477","8.588","0.505","12.458","9.459","8.911","2.040","3.833","158.499","160.666"
"50","DPi","Victor Franzoni","15","1:22.580","26:21.996","Green","Track","3.014","11.011","0.506","12.533","9.518","8.805","0.516","12.273","9.477","8.920","2.095","3.912","156.306","157.241"
"85","DPi","Misha Goikhberg","15","1:23.136","26:22.906","Green","Track","3.142","11.178","0.508","12.734","9.630","8.666","0.515","12.287","9.508","8.982","2.083","3.903","155.691","157.546"
"76","GTD","Matt Plumb","14","1:31.503","26:33.746","Green","Track","3.363","12.575","0.576","13.682","10.291","9.804","0.582","13.296","10.414","10.100","2.377","4.443","137.311","139.410"
"48","GTD","Ryan Hardwick","14","1:31.082","26:45.371","Green","Track","3.339","12.641","0.573","13.381","10.332","9.888","0.584","13.082","10.252","10.147","2.398","4.465","138.030","138.932"
"54","DPi","Jonathan Bennett","15","1:28.031","26:55.279","Green","Track","3.293","11.417","0.504","13.138","10.201","8.748","0.507","13.514","10.541","10.141","2.125","3.902","156.926","160.032"
"73","GTD","Zacharie Robichon","15","1:30.509","27:23.671","Green","Track","3.369","12.430","0.573","13.357","10.250","9.835","0.581","13.057","10.239","9.978","2.381","4.459","138.030","139.650"
"57","GTD","Christina Nielsen","15","1:30.679","27:26.018","Green","Track","3.300","12.595","0.566","13.229","10.347","9.822","0.574","13.146","10.217","10.051","2.396","4.436","139.737","141.353"
"86","GTD","Trent Hindman","15","1:30.584","27:26.720","Green","Track","3.257","12.591","0.565","13.421","10.252","9.814","0.573","13.187","10.082","10.055","2.379","4.408","139.984","141.599"
"14","GTD","Richard Heistand","15","1:30.785","27:29.161","Green","Track","3.257","12.593","0.567","13.362","10.349","9.840","0.576","13.152","10.197","10.076","2.383","4.433","139.490","140.862"
"12","GTD","Frank Montecalvo","15","1:30.925","27:31.876","Green","Track","3.294","12.605","0.573","13.422","10.313","9.913","0.579","13.178","10.176","10.056","2.378","4.438","138.030","140.132"
"6","DPi","Juan Pablo Montoya","16","1:22.593","27:33.956","Green","Track","2.998","10.913","0.506","12.589","9.339","8.671","0.527","12.336","9.653","9.111","2.078","3.872","156.306","153.959"
"31","DPi","Pipo Derani","16","1:23.059","27:34.694","Green","Track","3.054","11.153","0.506","12.840","9.615","8.721","0.512","12.199","9.429","9.054","2.080","3.896","156.306","158.469"
"55","DPi","Jonathan Bomarito","16","1:23.882","27:35.631","Green","Track","3.201","11.210","0.499","13.478","9.592","8.591","0.505","12.288","9.586","9.059","2.049","3.824","158.499","160.666"
"7","DPi","Helio Castroneves","16","1:24.839","27:40.242","Green","Track","3.159","10.960","0.530","12.867","10.459","8.684","0.543","12.754","9.714","9.232","2.051","3.886","149.228","149.422"
"44","GTD","John Potter","15","1:32.953","27:42.385","Green","Track","3.360","12.834","0.574","14.380","10.306","9.869","0.581","13.315","10.327","10.539","2.407","4.461","137.789","139.650"
"5","DPi","Joao Barbosa","16","1:25.401","27:43.899","Green","Track","3.268","11.389","0.516","12.855","9.937","8.678","0.520","12.542","9.722","9.896","2.133","3.945","153.277","156.031"
"84","DPi","Simon Trummer","16","1:25.063","27:44.225","Green","Track","3.026","11.234","0.510","13.019","9.913","8.657","0.513","12.661","9.702","9.674","2.115","4.039","155.080","158.161"
"96","GTD","Robby Foley","15","1:32.130","27:44.224","Green","Track","3.598","12.548","0.561","13.706","10.600","9.678","0.565","13.373","10.444","10.284","2.359","4.414","140.982","143.604"
"10","DPi","Renger Van Der Zande","16","1:24.630","27:44.528","Green","Track","3.024","10.973","0.499","13.194","9.851","8.714","0.509","12.757","9.610","9.473","2.111","3.915","158.499","159.403"
"77","DPi","Tristan Nunez","16","1:24.130","27:44.836","Green","Track","2.914","10.891","0.495","13.191","9.704","8.599","0.521","13.273","9.540","9.119","2.056","3.827","159.780","155.732"
"50","DPi","Victor Franzoni","16","1:24.933","27:46.929","Green","Track","2.864","11.010","0.505","12.630","9.814","8.834","0.513","13.177","10.397","9.204","2.091","3.894","156.616","158.161"
"85","DPi","Misha Goikhberg","16","1:24.516","27:47.422","Green","Track","2.976","10.906","0.507","12.791","10.124","8.919","0.520","12.557","9.821","9.419","2.084","3.892","155.998","156.031"
"8","GTD","Parker Chase","15","1:34.203","27:49.645","Green","Track","3.484","12.712","0.581","13.443","10.351","10.024","0.585","14.505","10.729","10.821","2.437","4.531","136.129","138.695"
"74","GTD","Gar Robinson V","15","1:35.527","27:52.997","Green","Track","3.254","12.898","0.574","14.729","11.837","10.176","0.585","13.691","10.660","10.304","2.388","4.431","137.789","138.695"
"76","GTD","Matt Plumb","15","1:31.706","28:05.452","Green","Track","3.311","12.578","0.573","13.673","10.338","9.917","0.585","13.338","10.419","10.128","2.391","4.455","138.030","138.695"
"48","GTD","Ryan Hardwick","15","1:31.661","28:17.032","Green","Track","3.316","12.510","0.571","13.653","10.428","9.885","0.583","13.389","10.306","10.159","2.399","4.462","138.513","139.170"
"54","DPi","Jonathan Bennett","16","1:28.127","28:23.406","Green","Track","3.333","11.757","0.505","13.327","10.224","8.701","0.506","13.562","10.493","9.738","2.104","3.877","156.616","160.349"
"73","GTD","Zacharie Robichon","16","1:30.896","28:54.567","Green","Track","3.359","12.426","0.573","13.410","10.359","9.864","0.581","13.203","10.290","9.980","2.390","4.461","138.030","139.650"
"57","GTD","Christina Nielsen","16","1:30.809","28:56.827","Green","Track","3.287","12.575","0.566","13.321","10.334","9.805","0.574","13.238","10.232","10.073","2.382","4.422","139.737","141.353"
"6","DPi","Juan Pablo Montoya","17","1:23.054","28:57.010","Green","Track","2.904","10.859","0.503","12.678","9.666","8.626","0.525","12.520","9.672","9.111","2.098","3.892","157.238","154.545"
"86","GTD","Trent Hindman","16","1:30.972","28:57.692","Green","Track","3.259","12.582","0.566","13.461","10.343","9.832","0.573","13.192","10.183","10.154","2.403","4.424","139.737","141.599"
"55","DPi","Jonathan Bomarito","17","1:24.172","28:59.803","Green","Track","2.962","10.753","0.496","12.716","9.755","8.603","0.506","12.736","10.460","9.289","2.057","3.839","159.457","160.349"
"31","DPi","Pipo Derani","17","1:25.780","29:00.474","Green","Track","2.918","10.906","0.514","12.889","9.577","8.698","0.511","13.193","10.868","9.685","2.106","3.915","153.873","158.780"
"14","GTD","Richard Heistand","16","1:33.104","29:02.265","Green","Track","3.261","12.549","0.568","13.429","10.437","9.851","0.579","13.923","10.956","10.664","2.420","4.467","139.245","140.132"
"7","DPi","Helio Castroneves","17","1:23.520","29:03.762","Green","Track","3.078","10.892","0.520","12.638","9.593","8.731","0.542","12.592","9.698","9.278","2.075","3.883","152.098","149.698"
"12","GTD","Frank Montecalvo","16","1:32.470","29:04.346","Green","Track","3.305","12.783","0.578","13.832","10.852","9.885","0.579","13.193","10.385","10.223","2.407","4.448","136.835","140.132"
"5","DPi","Joao Barbosa","17","1:23.293","29:07.192","Green","Track","3.118","11.136","0.510","12.592","9.505","8.672","0.532","12.523","9.607","9.111","2.085","3.902","155.080","152.512"
"84","DPi","Simon Trummer","17","1:23.686","29:07.911","Green","Track","3.155","11.359","0.515","12.832","9.515","8.722","0.514","12.340","9.538","9.176","2.105","3.915","153.575","157.853"
"10","DPi","Renger Van Der Zande","17","1:25.432","29:09.960","Green","Track","3.597","11.787","0.508","13.288","9.927","8.703","0.525","12.344","9.552","9.181","2.096","3.924","155.691","154.545"
"77","DPi","Tristan Nunez","17","1:25.677","29:10.513","Green","Track","3.557","11.616","0.508","13.380","10.685","8.669","0.507","12.377","9.511","8.980","2.048","3.839","155.691","160.032"
"50","DPi","Victor Franzoni","17","1:24.470","29:11.399","Green","Track","2.934","11.034","0.513","13.069","10.386","8.801","0.511","12.506","9.665","9.030","2.103","3.918","154.173","158.780"
"85","DPi","Misha Goikhberg","17","1:24.473","29:11.895","Green","Track","2.999","11.106","0.509","13.306","9.867","8.693","0.512","12.566","9.819","9.108","2.085","3.903","155.385","158.469"
"44","GTD","John Potter","16","1:33.291","29:15.676","Green","Track","3.274","12.988","0.576","14.359","10.720","9.847","0.581","13.517","10.332","10.220","2.413","4.464","137.311","139.650"
"96","GTD","Robby Foley","16","1:33.826","29:18.050","Green","Track","3.594","12.673","0.561","15.000","10.791","9.766","0.569","13.564","10.372","10.236","2.343","4.357","140.982","142.595"
"8","GTD","Parker Chase","16","1:33.442","29:23.087","Green","Track","3.349","12.713","0.584","13.542","10.288","10.079","0.592","14.238","10.670","10.387","2.448","4.552","135.430","137.055"
"74","GTD","Gar Robinson V","16","1:32.579","29:25.576","Green","Track","3.410","12.501","0.572","13.743","10.634","9.872","0.580","13.450","10.617","10.359","2.393","4.448","138.271","139.890"
"76","GTD","Matt Plumb","16","1:31.743","29:37.195","Green","Track","3.349","12.608","0.573","13.844","10.385","9.787","0.580","13.288","10.336","10.131","2.394","4.468","138.030","139.890"
"48","GTD","Ryan Hardwick","16","1:31.437","29:48.469","Green","Track","3.395","12.534","0.572","13.467","10.272","9.848","0.582","13.301","10.260","10.244","2.452","4.510","138.271","139.410"
"54","DPi","Jonathan Bennett","17","1:26.921","29:50.327","Green","Track","3.241","11.626","0.504","13.136","10.071","8.667","0.505","13.229","10.123","9.772","2.127","3.920","156.926","160.666"
"6","DPi","Juan Pablo Montoya","18","1:23.333","30:20.343","Green","Track","2.981","10.913","0.500","13.028","9.690","8.681","0.532","12.443","9.542","9.061","2.077","3.885","158.182","152.512"
"55","DPi","Jonathan Bomarito","18","1:24.490","30:24.293","Yellow","Track","2.944","10.728","0.499","13.355","9.743","8.608","0.506","12.769","10.199","9.223","2.061","3.855","158.499","160.349"
"31","DPi","Pipo Derani","18","1:25.104","30:25.578","Yellow","Track","3.000","10.913","0.503","13.395","9.992","8.693","0.513","12.285","9.694","9.957","2.164","3.995","157.238","158.161"
"73","GTD","Zacharie Robichon","17","1:31.739","30:26.306","Yellow","Track","3.290","12.417","0.573","13.498","10.659","9.863","0.580","13.244","10.356","10.345","2.428","4.486","138.030","139.890"
"7","DPi","Helio Castroneves","18","1:26.082","30:29.844","Yellow","Track","3.089","11.023","0.526","12.736","9.781","8.744","0.548","13.664","9.953","9.787","2.171","4.060","150.363","148.059"
"57","GTD","Christina Nielsen","17","1:33.652","30:30.479","Yellow","Track","3.582","12.765","0.568","14.387","11.002","9.799","0.575","13.416","10.355","10.272","2.436","4.495","139.245","141.107"
"86","GTD","Trent Hindman","17","1:33.923","30:31.615","Yellow","Track","3.277","12.668","0.565","14.406","10.973","9.784","0.572","13.564","10.124","10.636","2.493","4.861","139.984","141.847"
"5","DPi","Joao Barbosa","18","1:26.419","30:33.611","Yellow","Track","2.920","11.030","0.511","12.983","10.001","8.709","0.545","13.083","10.458","9.350","2.175","4.654","154.777","148.874"
"84","DPi","Simon Trummer","18","1:26.326","30:34.237","Yellow","Track","2.917","11.007","0.509","12.733","10.153","8.776","0.516","12.794","10.326","9.826","2.132","4.637","155.385","157.241"
"10","DPi","Renger Van Der Zande","18","1:26.992","30:36.952","Yellow","Track","3.010","10.932","0.506","12.561","9.592","8.637","0.520","12.419","10.093","10.007","2.718","5.997","156.306","156.031"
"14","GTD","Richard Heistand","17","1:35.122","30:37.387","Yellow","Track","3.321","12.668","0.569","13.537","10.526","9.858","0.576","13.446","10.537","11.599","2.581","5.904","139.000","140.862"
"77","DPi","Tristan Nunez","18","1:27.748","30:38.261","Yellow","Track","2.925","10.887","0.496","12.591","9.727","8.599","0.504","12.659","9.715","10.669","2.675","6.301","159.457","160.985"
"12","GTD","Frank Montecalvo","17","1:34.755","30:39.101","Yellow","Track","3.352","12.774","0.576","13.416","11.189","9.832","0.579","13.894","10.398","10.206","2.403","6.136","137.311","140.132"
"85","DPi","Misha Goikhberg","18","1:27.980","30:39.875","Yellow","Track","3.004","11.000","0.506","12.856","9.547","8.696","0.510","14.693","9.675","9.380","2.212","5.901","156.306","159.091"
"50","DPi","Victor Franzoni","18","1:29.875","30:41.274","Yellow","Track","2.905","11.001","0.506","12.615","9.561","8.862","0.514","16.298","10.257","10.452","2.304","4.600","156.306","157.853"
"44","GTD","John Potter","17","1:33.926","30:49.602","Yellow","Track","3.355","12.945","0.575","13.522","10.319","9.805","0.579","13.749","10.615","11.211","2.525","4.726","137.549","140.132"
"96","GTD","Robby Foley","17","1:32.789","30:50.839","Yellow","Track","3.435","12.523","0.564","13.580","10.422","9.660","0.569","13.566","10.499","10.767","2.426","4.778","140.232","142.595"
"8","GTD","Parker Chase","17","1:33.071","30:56.158","Yellow","Track","3.411","12.551","0.578","13.415","10.433","10.094","0.590","13.558","10.589","10.768","2.490","4.594","136.835","137.519"
"74","GTD","Gar Robinson V","17","1:34.992","31:00.568","Yellow","Track","3.410","12.541","0.573","13.892","10.735","9.833","0.581","13.686","11.179","11.263","2.498","4.801","138.030","139.650"
"76","GTD","Matt Plumb","17","1:43.396","31:20.591","Yellow","Track","3.433","12.541","0.571","13.612","10.326","9.826","0.583","16.668","12.870","13.063","3.248","6.655","138.513","139.170"
"48","GTD","Ryan Hardwick","17","1:33.760","31:22.229","Yellow","Track","3.376","12.694","0.572","13.410","10.379","9.848","0.581","14.052","10.805","10.790","2.483","4.770","138.271","139.650"
"54","DPi","Jonathan Bennett","18","1:33.318","31:23.645","Yellow","Track","3.367","11.499","0.502","13.364","10.566","9.746","0.666","15.037","11.149","10.605","2.310","4.507","157.552","121.826"
"6","DPi","Juan Pablo Montoya","19","2:11.151","32:31.494","Yellow","Track","2.906","16.287","1.087","19.987","13.905","15.990","1.084","19.331","14.277","14.358","3.883","8.056","72.761","74.849"
"55","DPi","Jonathan Bomarito","19","2:07.935","32:32.228","Yellow","Track","2.946","13.939","1.217","19.326","13.524","16.007","1.171","19.205","14.414","14.468","3.607","8.111","64.988","69.288"
"31","DPi","Pipo Derani","19","2:07.340","32:32.918","Yellow","Track","3.091","13.434","1.003","19.418","13.629","15.560","1.145","19.597","14.379","14.387","3.671","8.026","78.854","70.861"
"73","GTD","Zacharie Robichon","18","2:07.485","32:33.791","Yellow","Track","3.512","14.376","0.960","18.963","13.440","15.618","1.051","19.147","14.372","14.557","3.614","7.875","82.386","77.199"
"7","DPi","Helio Castroneves","19","2:04.671","32:34.515","Yellow","Track","3.546","13.664","0.687","17.013","13.268","15.806","1.103","19.201","14.272","14.213","3.687","8.211","115.125","73.560"
"57","GTD","Christina Nielsen","18","2:04.427","32:34.906","Yellow","Track","3.772","13.852","0.720","17.124","12.878","15.461","1.139","19.432","14.348","14.031","3.552","8.118","109.848","71.235"
"86","GTD","Trent Hindman","18","2:04.255","32:35.870","Yellow","Track","3.616","14.129","0.718","16.399","12.939","15.789","1.167","19.318","13.989","14.535","3.664","7.992","110.154","69.526"
"5","DPi","Joao Barbosa","19","2:03.102","32:36.713","Yellow","Track","3.704","14.668","0.736","16.296","11.519","15.337","1.208","19.643","14.041","14.135","3.621","8.194","107.460","67.166"
"84","DPi","Simon Trummer","19","2:02.990","32:37.227","Yellow","Track","4.033","14.447","0.736","17.284","12.766","13.184","1.121","19.877","13.647","14.169","3.581","8.145","107.460","72.379"
"10","DPi","Renger Van Der Zande","19","2:00.756","32:37.708","Yellow","Track","4.094","15.457","0.877","16.809","11.393","13.055","1.095","19.784","13.855","13.561","3.226","7.550","90.183","74.097"
"14","GTD","Richard Heistand","18","2:01.346","32:38.733","Yellow","Track","4.358","15.632","0.831","17.852","12.790","12.351","0.921","18.734","13.819","14.270","3.187","6.601","95.176","88.096"
"77","DPi","Tristan Nunez","19","2:01.345","32:39.606","Yellow","Track","4.090","15.723","0.857","17.573","12.762","12.674","0.971","18.603","13.684","14.344","3.278","6.786","92.288","83.560"
"12","GTD","Frank Montecalvo","18","2:01.255","32:40.356","Yellow","Track","4.441","15.739","0.800","17.392","12.831","12.554","1.020","18.614","13.573","14.052","3.441","6.798","98.864","79.545"
"85","DPi","Misha Goikhberg","19","2:00.755","32:40.630","Yellow","Track","4.441","15.495","0.815","17.494","13.078","12.078","1.054","18.790","13.283","14.035","3.427","6.765","97.044","76.979"
"50","DPi","Victor Franzoni","19","2:00.232","32:41.506","Yellow","Track","4.233","15.164","0.754","17.420","13.042","12.758","0.904","18.829","13.220","13.639","3.498","6.771","104.895","89.753"
"44","GTD","John Potter","18","1:52.702","32:42.304","Yellow","Track","4.121","13.809","0.585","14.913","11.719","11.220","0.880","18.337","13.382","13.728","3.379","6.629","135.198","92.200"
"96","GTD","Robby Foley","18","1:52.232","32:43.071","Yellow","Track","4.029","13.913","0.684","15.420","11.503","10.798","0.839","17.637","14.011","13.218","3.420","6.760","115.630","96.706"
"8","GTD","Parker Chase","18","1:48.167","32:44.325","Yellow","Track","3.638","12.937","0.581","14.613","10.930","10.401","0.792","16.754","13.478","13.544","3.480","7.019","136.129","102.445"
"74","GTD","Gar Robinson V","18","1:45.460","32:46.028","Yellow","Track","3.700","13.156","0.582","15.043","11.110","10.046","0.603","15.460","12.040","12.548","3.606","7.566","135.895","134.555"
"76","GTD","Matt Plumb","18","1:47.983","33:08.574","Yellow","Track","4.807","15.319","0.715","15.808","13.881","10.392","0.686","16.529","11.053","11.077","2.504","5.212","110.617","118.275"
"48","GTD","Ryan Hardwick","18","1:48.892","33:11.121","Yellow","Track","3.988","15.111","0.664","16.170","13.710","12.469","0.674","16.332","11.404","11.191","2.499","4.680","119.113","120.380"
"54","DPi","Jonathan Bennett","19","1:48.582","33:12.227","Yellow","Track","3.722","14.763","0.668","15.927","13.674","12.530","0.780","17.058","11.733","10.999","2.214","4.514","118.400","104.021"
"73","GTD","Zacharie Robichon","19","2:32.422","35:06.213","Yellow","Track","5.517","21.370","1.168","21.272","15.010","19.844","1.433","22.747","15.791","16.211","4.188","7.871","67.715","56.620"
"57","GTD","Christina Nielsen","19","2:31.587","35:06.493","Yellow","Track","5.503","21.598","1.245","21.471","14.473","19.994","1.393","23.251","15.125","15.862","4.077","7.595","63.527","58.246"
"86","GTD","Trent Hindman","19","2:31.281","35:07.151","Yellow","Track","5.401","22.026","1.168","21.305","14.149","19.983","1.323","23.457","14.989","16.060","3.923","7.497","67.715","61.328"
"14","GTD","Richard Heistand","19","2:30.660","35:09.393","Yellow","Track","5.810","21.748","1.477","22.119","13.634","20.366","1.637","22.641","14.658","16.280","3.761","6.529","53.548","49.564"
"77","DPi","Tristan Nunez","20","2:30.823","35:10.429","Yellow","Track","5.535","21.795","1.496","22.153","13.715","20.192","1.670","22.685","14.675","16.156","3.903","6.848","52.868","48.585"
"12","GTD","Frank Montecalvo","19","2:30.614","35:10.970","Yellow","Track","5.392","21.740","1.542","22.337","13.671","20.750","1.791","22.122","14.540","15.796","4.066","6.867","51.291","45.302"
"44","GTD","John Potter","19","2:29.423","35:11.727","Yellow","Track","5.488","22.099","1.344","22.715","13.790","20.286","2.106","22.347","13.710","15.825","3.145","6.568","58.847","38.526"
"31","DPi","Pipo Derani","20","2:38.926","35:11.844","Yellow","Pit","5.500","21.345","1.158","21.233","15.012","19.915","1.368","22.710","15.812","16.561","6.824","11.488","68.300","59.310"
"7","DPi","Helio Castroneves","20","2:37.935","35:12.450","Yellow","Pit","5.505","21.407","1.169","21.225","14.880","19.861","1.446","22.994","15.589","15.925","6.536","11.398","67.657","56.111"
"96","GTD","Robby Foley","19","2:30.001","35:13.072","Yellow","Track","5.171","22.595","1.198","22.832","13.980","20.062","2.156","22.474","13.928","15.430","3.204","6.971","66.019","37.633"
"5","DPi","Joao Barbosa","20","2:37.030","35:13.743","Yellow","Pit","5.696","21.856","1.292","20.979","14.650","19.924","1.355","23.410","14.405","15.801","6.087","11.575","61.216","59.879"
"10","DPi","Renger Van Der Zande","20","2:37.049","35:14.757","Yellow","Pit","6.122","21.722","1.454","21.455","14.299","19.967","1.477","22.982","14.262","15.510","6.611","11.188","54.395","54.933"
