"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"8","GTD","Ryan Dalziel","2","1:51.670","5:04.275","Green","Track","0.000","0.000","13.081","4.101","0.525","14.957","22.670","14.904","18.877","0.000","0.000","156.494"
"9","GTD","Lars Kern","2","2:02.074","5:05.761","Green","Track","3.965","10.082","14.130","4.308","0.631","17.122","24.806","15.624","21.244","6.533","3.629","130.205"
"50","DPi","Will Owen","2","1:34.205","5:06.037","Green","Track","2.962","7.952","11.263","3.561","0.460","12.109","19.431","12.736","15.623","5.087","3.021","178.607"
"5","DPi","Filipe Albuquerque","3","1:34.504","5:08.155","Green","Track","2.926","7.948","11.218","3.535","0.457","11.982","19.661","12.901","15.807","5.065","3.004","179.779"
"55","DPi","Olivier Pla","3","1:32.329","5:08.818","Green","Track","2.874","7.859","11.076","3.509","0.454","11.841","18.834","12.450","15.552","4.946","2.934","180.967"
"85","DPi","Tristan Vautier","3","1:33.491","5:13.240","Green","Track","2.952","8.136","11.253","3.548","0.458","11.618","19.077","12.726","15.719","4.999","3.005","179.387"
"77","DPi","Oliver Jarvis","3","1:35.365","5:18.290","Green","Track","2.921","8.033","11.575","3.610","0.464","12.728","19.594","12.666","15.701","5.097","2.976","177.067"
"10","DPi","Renger Van Der Zande","3","1:32.932","5:21.516","Green","Track","2.911","7.854","11.185","3.543","0.458","11.630","19.165","12.683","15.555","4.963","2.985","179.387"
"73","GTD","Patrick Long","2","1:48.682","5:30.088","Green","Track","3.311","9.072","12.887","4.014","0.516","14.340","22.482","14.473","18.097","6.035","3.455","159.223"
"52","LMP2","Eric Lux","3","1:41.204","5:32.163","Green","Track","3.074","8.340","11.734","3.666","0.476","13.644","21.134","13.436","16.963","5.562","3.175","172.603"
"84","DPi","Simon Trummer","3","1:40.660","5:45.604","Green","Track","3.000","7.970","11.268","3.553","0.469","14.278","21.132","13.307","17.240","5.368","3.075","175.179"
"38","LMP2","Cameron Cassels","3","1:43.180","5:45.703","Green","Track","3.148","8.609","12.207","3.768","0.490","13.946","21.357","13.589","17.232","5.613","3.221","167.672"
"911","GTLM","Patrick Pilet","3","1:46.421","5:48.381","Green","Track","3.269","8.719","12.431","3.922","0.511","14.432","22.059","14.373","17.572","5.787","3.346","160.781"
"7","DPi","Ricky Taylor","2","2:37.711","5:48.383","Green","Pit","41.224","10.975","13.051","3.719","0.503","14.150","21.268","13.141","16.938","7.165","15.577","163.338"
"912","GTLM","Earl Bamber","3","1:44.868","5:50.116","Green","Track","3.267","8.825","12.510","3.922","0.506","13.549","21.605","14.146","17.402","5.756","3.380","162.370"
"54","DPi","Romain Dumas","3","1:35.466","5:50.255","Green","Track","2.928","8.144","11.155","3.514","0.455","12.966","19.579","12.661","15.876","5.186","3.002","180.569"
"4","GTLM","Oliver Gavin","3","1:43.932","5:57.048","Green","Track","3.229","8.666","12.389","3.857","0.497","13.411","21.375","14.257","17.233","5.682","3.336","165.310"
"96","GTD","Dillon Machavern","3","1:48.883","5:58.859","Green","Track","3.297","9.165","12.538","3.928","0.507","14.450","22.479","14.989","18.211","5.931","3.388","162.049"
"25","GTLM","Connor De Phillippi","3","1:44.262","5:58.890","Green","Track","3.206","8.670","12.401","3.907","0.502","13.336","21.154","14.061","17.973","5.745","3.307","163.664"
"24","GTLM","Jesse Krohn","3","1:44.772","6:00.822","Green","Track","3.246","8.735","12.375","3.918","0.504","13.737","21.305","14.115","17.471","5.953","3.413","163.014"
"86","GTD","Trent Hindman","3","1:48.253","6:01.888","Green","Track","3.309","8.990","12.777","3.984","0.514","14.390","22.170","14.751","17.896","6.008","3.464","159.843"
"57","GTD","Katherine Legge","3","1:48.473","6:05.906","Green","Track","3.310","9.025","12.824","4.016","0.518","14.132","22.381","14.560","18.206","6.032","3.469","158.608"
"67","GTLM","Richard Westbrook","3","1:43.742","6:08.777","Green","Track","3.237","8.637","12.395","3.905","0.503","13.484","21.353","14.016","17.324","5.562","3.326","163.338"
"66","GTLM","Dirk Mueller","3","1:43.952","6:10.882","Green","Track","3.236","8.725","12.477","3.928","0.507","13.333","21.330","14.100","17.328","5.647","3.341","162.049"
"33","GTD","Jeroen Bleekemolen","3","1:46.978","6:13.871","Green","Track","3.332","9.053","12.720","3.987","0.515","13.932","21.980","14.408","17.723","5.882","3.446","159.532"
"48","GTD","Bryan Sellers","3","1:46.765","6:15.009","Green","Track","3.283","8.905","12.692","3.962","0.510","14.029","21.970","14.303","17.762","5.908","3.441","161.096"
"63","GTD","Toni Vilander","3","1:47.926","6:22.083","Green","Track","3.328","8.959","12.857","4.040","0.520","14.218","22.040","14.546","17.961","5.982","3.475","157.998"
"14","GTD","Philipp Frommenwiler","3","1:49.897","6:25.837","Green","Track","3.322","9.187","12.820","3.973","0.511","14.469","22.606","14.669","18.734","6.121","3.485","160.781"
"47","GTD","Brandon Gdovic","3","1:49.643","6:30.896","Green","Track","3.332","9.142","12.764","3.972","0.512","14.571","22.566","14.764","18.441","6.091","3.488","160.467"
"31","DPi","Pipo Derani","4","1:37.940","6:41.494","Green","Track","2.925","7.785","11.140","3.496","0.452","13.496","20.914","12.774","16.888","5.074","2.996","181.768"
"29","GTD","Daniel Morad","3","1:49.340","6:43.415","Green","Track","0.000","0.000","12.829","4.023","0.515","14.334","22.404","14.697","18.424","0.000","0.000","159.532"
"50","DPi","Will Owen","3","1:37.430","6:43.467","Green","Track","2.916","7.799","11.247","3.552","0.459","11.913","21.803","12.908","16.030","5.667","3.136","178.996"
"540","GTD","Marc Miller","3","1:49.208","6:44.042","Green","Track","3.360","9.114","12.858","4.062","0.525","14.351","22.399","14.558","18.300","6.179","3.502","156.494"
"5","DPi","Filipe Albuquerque","4","1:36.248","6:44.403","Green","Track","2.907","7.955","11.253","3.526","0.457","11.813","20.141","13.059","16.882","5.241","3.014","179.779"
"55","DPi","Olivier Pla","4","1:36.438","6:45.256","Green","Track","2.844","7.798","11.038","3.472","0.471","12.591","19.893","12.997","17.273","5.116","2.945","174.435"
"12","GTD","Aaron Telitz","3","1:50.747","6:48.907","Green","Track","3.368","9.089","12.781","4.000","0.525","14.831","23.506","14.999","18.161","6.001","3.486","156.494"
"85","DPi","Tristan Vautier","4","1:37.143","6:50.383","Green","Track","2.911","8.159","11.312","3.557","0.505","14.458","19.307","12.998","15.831","5.088","3.017","162.691"
"44","GTD","John Potter","3","1:53.157","6:50.714","Green","Track","3.372","9.100","12.892","4.038","0.519","14.745","23.518","15.039","20.177","6.241","3.516","158.303"
"77","DPi","Oliver Jarvis","4","1:35.230","6:53.520","Green","Track","2.897","7.834","11.124","3.540","0.459","12.143","20.165","12.620","15.896","5.526","3.026","178.996"
"8","GTD","Ryan Dalziel","3","1:49.861","6:54.136","Green","Track","3.379","9.102","13.111","4.092","0.535","14.770","22.275","14.688","18.443","0.000","0.000","153.568"
"10","DPi","Renger Van Der Zande","4","1:32.832","6:54.348","Green","Track","2.900","7.705","11.186","3.536","0.457","11.458","19.249","12.724","15.593","5.023","3.001","179.779"
"9","GTD","Lars Kern","3","1:57.844","7:03.605","Green","Track","3.806","9.942","14.076","4.208","0.619","16.941","24.278","15.041","19.154","6.278","3.501","132.729"
"52","LMP2","Eric Lux","4","1:40.218","7:12.381","Green","Track","3.056","8.222","11.719","3.657","0.475","13.404","20.911","13.391","16.673","5.536","3.174","172.967"
"6","DPi","Juan Pablo Montoya","2","4:46.137","7:14.810","Green","Track","186.568","10.083","12.284","3.731","0.594","14.672","20.041","13.364","16.683","5.107","3.010","138.315"
"84","DPi","Simon Trummer","4","1:34.310","7:19.914","Green","Track","2.984","7.912","11.297","3.569","0.461","12.016","19.455","12.820","15.672","5.090","3.034","178.219"
"54","DPi","Romain Dumas","4","1:34.240","7:24.495","Green","Track","2.890","7.889","11.264","3.544","0.457","12.057","19.608","12.703","15.629","5.180","3.019","179.779"
"38","LMP2","Cameron Cassels","4","1:41.418","7:27.121","Green","Track","3.197","8.446","11.580","3.643","0.473","13.648","21.059","13.485","17.129","5.547","3.211","173.698"
"73","GTD","Patrick Long","3","2:01.486","7:31.574","Green","Pit","3.312","9.055","12.797","4.018","0.516","14.200","22.068","14.696","18.230","6.579","16.015","159.223"
"911","GTLM","Patrick Pilet","4","1:43.986","7:32.367","Green","Track","3.231","8.602","12.444","3.910","0.505","13.437","21.346","14.033","17.373","5.736","3.369","162.691"
"912","GTLM","Earl Bamber","4","1:45.652","7:35.768","Green","Track","3.243","9.100","12.719","3.935","0.508","14.094","21.381","14.120","17.415","5.753","3.384","161.730"
"4","GTLM","Oliver Gavin","4","1:43.348","7:40.396","Green","Track","3.212","8.594","12.320","3.852","0.497","13.362","21.222","14.023","17.127","5.773","3.366","165.310"
"3","GTLM","Jan Magnussen","3","3:09.060","7:45.635","Green","Track","81.287","9.456","13.166","4.618","0.625","14.720","23.360","14.648","17.858","5.929","3.393","131.455"
"24","GTLM","Jesse Krohn","4","1:44.957","7:45.779","Green","Track","3.271","8.733","12.407","3.900","0.502","13.749","21.360","14.321","17.602","5.769","3.343","163.664"
"96","GTD","Dillon Machavern","4","1:49.550","7:48.409","Green","Track","3.289","9.113","12.423","3.876","0.499","15.363","22.771","14.437","18.454","5.941","3.384","164.647"
"86","GTD","Trent Hindman","4","1:47.051","7:48.939","Green","Track","3.312","8.914","12.743","3.990","0.514","13.822","21.983","14.493","17.870","5.964","3.446","159.843"
"67","GTLM","Richard Westbrook","4","1:43.324","7:52.101","Green","Track","3.210","8.546","12.350","3.874","0.499","13.250","21.393","14.134","17.241","5.519","3.308","164.647"
"57","GTD","Katherine Legge","4","1:48.000","7:53.906","Green","Track","3.315","8.983","12.824","4.009","0.517","14.023","22.116","14.776","18.045","5.943","3.449","158.915"
"66","GTLM","Dirk Mueller","4","1:43.125","7:54.007","Green","Track","3.232","8.505","12.404","3.904","0.503","13.091","21.116","14.056","17.233","5.741","3.340","163.338"
"25","GTLM","Connor De Phillippi","4","1:57.924","7:56.814","Green","Pit","3.197","8.738","12.484","3.932","0.505","13.353","21.402","14.037","17.553","7.129","15.594","162.691"
"33","GTD","Jeroen Bleekemolen","4","1:46.469","8:00.340","Green","Track","3.301","8.878","12.737","3.992","0.515","13.784","21.842","14.440","17.603","5.920","3.457","159.532"
"48","GTD","Bryan Sellers","4","1:46.683","8:01.692","Green","Track","3.294","8.842","12.657","3.944","0.508","14.005","21.826","14.387","17.819","5.951","3.450","161.730"
"7","DPi","Ricky Taylor","3","2:15.726","8:04.109","Green","Track","37.618","10.036","12.124","3.645","0.513","13.597","20.857","13.178","15.978","5.167","3.013","160.154"
"63","GTD","Toni Vilander","4","1:47.894","8:09.977","Green","Track","3.326","8.833","12.820","4.031","0.519","14.167","22.389","14.483","17.927","5.925","3.474","158.303"
"31","DPi","Pipo Derani","5","1:32.897","8:14.391","Green","Track","2.888","7.681","11.095","3.493","0.450","11.724","19.011","12.643","15.491","5.360","3.061","182.576"
"14","GTD","Philipp Frommenwiler","4","1:49.190","8:15.027","Green","Track","3.317","9.085","12.760","3.968","0.509","14.212","22.485","14.653","18.656","6.072","3.473","161.413"
"50","DPi","Will Owen","4","1:33.784","8:17.251","Green","Track","2.985","7.897","11.209","3.532","0.456","11.837","19.286","12.660","15.852","5.065","3.005","180.173"
"55","DPi","Olivier Pla","5","1:35.392","8:20.648","Green","Track","2.865","8.088","11.160","3.499","0.452","12.025","19.154","12.755","17.329","5.113","2.952","181.768"
"5","DPi","Filipe Albuquerque","5","1:37.453","8:21.856","Green","Track","2.954","8.310","11.262","3.527","0.455","11.857","19.279","14.021","17.474","5.291","3.023","180.569"
"85","DPi","Tristan Vautier","5","1:34.113","8:24.496","Green","Track","2.910","7.992","11.251","3.532","0.456","11.843","19.793","12.766","15.573","4.996","3.001","180.173"
"77","DPi","Oliver Jarvis","5","1:35.340","8:28.860","Green","Track","2.903","7.816","11.669","3.578","0.460","12.769","19.308","12.935","15.819","5.101","2.982","178.607"
"10","DPi","Renger Van Der Zande","5","1:36.312","8:30.660","Green","Track","2.897","7.788","11.154","3.500","0.466","12.858","19.855","12.979","16.369","5.376","3.070","176.307"
"29","GTD","Daniel Morad","4","1:48.607","8:32.022","Green","Track","3.334","9.115","12.795","3.988","0.510","14.200","22.252","14.486","18.169","0.000","0.000","161.096"
"540","GTD","Marc Miller","4","1:48.865","8:32.907","Green","Track","3.336","9.171","12.772","4.027","0.519","14.296","22.335","14.567","18.307","6.054","3.481","158.303"
"12","GTD","Aaron Telitz","4","1:48.446","8:37.353","Green","Track","3.331","9.069","12.851","4.004","0.514","14.364","22.144","14.691","18.021","5.979","3.478","159.843"
"8","GTD","Ryan Dalziel","4","1:48.405","8:42.541","Green","Track","3.369","8.871","12.965","4.061","0.520","14.246","22.087","14.622","18.002","6.125","3.537","157.998"
"6","DPi","Juan Pablo Montoya","3","1:35.167","8:49.977","Green","Track","2.912","7.786","11.160","3.529","0.456","12.048","19.754","12.893","16.925","4.781","2.923","180.173"
"52","LMP2","Eric Lux","5","1:41.306","8:53.687","Green","Track","3.041","8.123","11.628","3.640","0.472","13.098","21.146","13.537","17.859","5.593","3.169","174.066"
"84","DPi","Simon Trummer","5","1:34.196","8:54.110","Green","Track","2.943","7.826","11.249","3.556","0.459","11.822","19.231","12.864","15.859","5.314","3.073","178.996"
"9","GTD","Lars Kern","4","1:51.967","8:55.572","Green","Track","3.417","9.263","13.006","4.135","0.537","15.307","22.765","14.661","19.200","6.214","3.462","152.996"
"54","DPi","Romain Dumas","5","1:33.071","8:57.566","Green","Track","2.894","7.755","11.057","3.500","0.453","12.011","19.243","12.517","15.621","5.037","2.983","181.367"
"38","LMP2","Cameron Cassels","5","1:40.453","9:07.574","Green","Track","3.065","8.272","11.510","3.631","0.471","13.553","20.899","13.244","17.060","5.529","3.219","174.435"
"912","GTLM","Earl Bamber","5","1:44.303","9:20.071","Green","Track","3.246","8.653","12.472","3.913","0.505","13.464","21.269","14.251","17.319","5.808","3.403","162.691"
"4","GTLM","Oliver Gavin","5","1:43.266","9:23.662","Green","Track","3.214","8.604","12.334","3.857","0.498","13.258","21.225","13.975","17.240","5.710","3.351","164.978"
"911","GTLM","Patrick Pilet","5","1:56.918","9:29.285","Green","Pit","3.237","8.612","12.400","3.907","0.503","13.398","21.270","14.203","17.380","6.396","15.612","163.338"
"3","GTLM","Jan Magnussen","4","1:46.939","9:32.574","Green","Track","3.265","8.818","12.448","3.909","0.504","13.812","21.493","15.185","18.270","5.858","3.377","163.014"
"67","GTLM","Richard Westbrook","5","1:43.445","9:35.546","Green","Track","3.195","8.542","12.307","3.874","0.498","13.217","21.204","14.219","17.507","5.565","3.317","164.978"
"96","GTD","Dillon Machavern","5","1:48.631","9:37.040","Green","Track","3.251","9.126","12.550","3.896","0.502","14.289","22.439","14.469","18.557","6.143","3.409","163.664"
"7","DPi","Ricky Taylor","4","1:35.480","9:39.589","Green","Track","2.911","7.850","11.149","3.533","0.493","13.054","19.735","13.133","15.675","4.979","2.968","166.651"
"24","GTLM","Jesse Krohn","5","1:58.566","9:44.345","Green","Pit","3.259","9.071","12.367","3.886","0.500","13.913","21.415","14.153","17.522","6.878","15.602","164.318"
"48","GTD","Bryan Sellers","5","1:46.593","9:48.285","Green","Track","3.291","8.704","12.633","3.954","0.509","14.040","21.763","14.335","17.817","6.082","3.465","161.413"
"86","GTD","Trent Hindman","5","2:01.636","9:50.575","Green","Pit","3.294","8.934","12.741","3.987","0.513","13.952","22.255","14.831","18.355","6.748","16.026","160.154"
"31","DPi","Pipo Derani","6","1:36.814","9:51.205","Green","Track","2.916","7.713","11.080","3.475","0.446","13.156","20.254","13.164","16.516","5.102","2.992","184.213"
"50","DPi","Will Owen","5","1:35.128","9:52.379","Green","Track","2.899","7.964","11.789","3.609","0.462","11.959","19.823","12.822","15.691","5.096","3.014","177.834"
"55","DPi","Olivier Pla","6","1:34.458","9:55.106","Green","Track","2.865","7.780","11.075","3.501","0.452","12.075","18.761","13.081","16.980","4.946","2.942","181.768"
"5","DPi","Filipe Albuquerque","6","1:33.888","9:55.744","Green","Track","2.914","7.860","11.182","3.521","0.454","11.732","19.181","12.794","15.888","5.312","3.050","180.967"
