"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"44","GS","Matt Travis","1","3:14.628","3:14.628","Green","Track","0.000","22.463","14.813","25.516","9.617","7.811","7.421","12.751","8.062","6.851","5.633","0.506","3.240","161.696"
"67","GS","Chris Bellomo","1","3:25.155","3:25.155","Green","Track","0.000","22.644","14.740","26.278","9.423","7.817","7.265","13.397","8.287","7.021","5.783","0.517","3.276","158.256"
"39","GS","Tyler McQuarrie","1","3:25.322","3:25.322","Green","Track","0.000","21.985","14.614","25.659","9.608","8.398","7.430","12.910","8.031","6.999","5.746","0.513","3.248","159.490"
"66","GS","Dillon Machavern","1","3:25.483","3:25.483","Green","Track","0.000","23.284","15.527","25.940","10.639","8.262","7.684","12.958","8.314","6.996","5.887","0.524","3.302","156.142"
"60","GS","Nate Stacy","1","3:25.818","3:25.818","Green","Track","0.000","21.046","14.176","25.920","9.279","8.248","7.536","13.179","7.956","6.991","5.647","0.510","3.263","160.428"
"84","TCR","Todd Lamb","1","3:27.709","3:27.709","Green","Track","0.000","22.941","15.494","26.427","9.779","8.307","7.846","13.321","8.417","7.504","6.309","0.564","3.595","145.068"
"65","GS","Tim Probert","1","3:28.504","3:28.504","Green","Track","0.000","21.824","12.917","25.847","9.041","7.714","7.948","13.039","8.023","7.222","5.930","0.525","3.310","155.844"
"54","TCR","Michael Johnson","1","3:28.761","3:28.761","Green","Track","0.000","22.442","14.695","27.737","9.448","7.648","7.596","13.433","8.493","7.510","6.076","0.546","3.616","149.850"
"71","GS","Andrew Davis","1","3:33.709","3:33.709","Green","Track","0.000","24.001","15.595","29.095","11.840","9.923","9.469","14.247","10.561","9.497","8.165","0.747","4.779","109.529"
"15","GS","Scott Maxwell","1","3:42.991","3:42.991","Green","Track","0.000","25.859","15.631","26.860","9.486","7.209","8.361","15.619","8.480","7.094","5.742","0.517","3.292","158.256"
"59","GS","Kenny Wilden","1","3:45.194","3:45.194","Green","Track","0.000","22.633","14.331","27.259","9.970","7.980","7.868","14.407","8.779","7.579","6.016","0.543","3.502","150.678"
"99","GS","Gary Ferrera","1","4:05.702","4:05.702","Green","Track","0.000","27.518","14.336","26.662","9.023","7.192","8.371","13.438","7.906","6.862","5.627","0.508","3.241","161.059"
"73","TCR","Shelby Blackstock","1","4:12.729","4:12.729","Green","Track","0.000","26.173","13.755","25.474","9.510","9.041","9.081","14.624","8.506","7.599","6.331","0.571","3.641","143.289"
"28","GS","Charlie Luck","1","4:19.449","4:19.449","Green","Track","0.000","24.877","12.347","23.717","8.650","6.886","6.345","11.366","7.735","6.810","5.589","0.501","3.184","163.310"
"37","TCR","Tom O'Gorman","1","4:20.362","4:20.362","Green","Track","0.000","25.456","16.888","28.823","9.769","7.781","7.777","14.393","8.668","7.658","6.398","0.586","3.728","139.621"
"46","GS","Hugh Plumb","2","1:55.311","4:22.646","Green","Track","12.240","15.300","10.726","21.380","8.488","6.840","6.238","10.664","7.622","6.703","5.480","0.496","3.134","164.956"
"61","TCR","Gavin Ernstone","1","4:23.324","4:23.324","Green","Track","0.000","29.595","17.454","29.515","10.514","8.380","8.079","15.320","9.200","7.871","6.424","0.592","3.864","138.206"
"35","GS","Dylan Murry","2","1:55.667","4:25.680","Green","Track","12.411","15.265","10.804","21.423","8.444","6.847","6.250","10.640","7.620","6.742","5.551","0.494","3.176","165.624"
"26","GS","Jayson Clunie","2","1:57.781","4:27.786","Green","Track","12.900","15.581","10.813","22.042","8.543","6.850","6.343","10.799","7.796","6.776","5.617","0.505","3.216","162.016"
"13","GS","Orey Fidani","2","1:59.811","4:32.047","Green","Track","14.048","15.617","11.318","22.509","8.562","6.830","6.276","10.808","7.793","6.740","5.600","0.502","3.208","162.984"
"2","GS","Rodrigo Sales","2","1:56.250","4:32.602","Green","Track","12.163","15.428","11.057","21.659","8.513","6.863","6.236","10.717","7.691","6.758","5.518","0.494","3.153","165.624"
"4","GS","Ted Giovanis","2","2:02.949","4:37.692","Green","Track","12.822","16.317","11.932","23.202","8.702","6.929","6.461","12.364","8.009","6.898","5.617","0.502","3.194","162.984"
"31","GS","Marc Miller","2","1:58.455","4:39.218","Green","Track","12.752","15.886","11.116","22.189","8.608","6.886","6.256","10.905","7.818","6.778","5.573","0.500","3.188","163.636"
"33","GS","Russell Ward","2","1:59.098","4:46.751","Green","Track","12.540","16.071","11.234","22.477","8.622","6.889","6.283","11.023","7.834","6.843","5.585","0.500","3.197","163.636"
"56","GS","Eric Foss","2","1:56.517","4:47.855","Green","Track","12.394","15.398","10.772","21.861","8.546","6.905","6.309","10.616","7.704","6.792","5.554","0.497","3.169","164.624"
"10","TCR","Lee Carpentier","2","2:06.940","4:48.149","Green","Track","13.452","17.249","11.803","23.276","9.256","7.521","6.842","11.770","8.301","7.425","6.032","0.540","3.473","151.515"
"57","GS","Bryce Ward","2","1:57.260","4:48.577","Green","Track","12.730","16.143","10.890","21.772","8.446","6.800","6.244","10.791","7.632","6.702","5.493","0.491","3.126","166.636"
"82","GS","Devin Jones","2","1:57.869","4:49.851","Green","Track","12.669","15.953","10.958","22.180","8.503","6.808","6.293","10.826","7.701","6.733","5.571","0.498","3.176","164.294"
"22","GS","Austin Cindric","2","1:57.548","4:55.952","Green","Track","12.611","15.505","10.801","21.733","8.656","6.997","6.408","10.663","7.831","6.936","5.652","0.508","3.247","161.059"
"7","GS","Alan Brynjolfsson","2","1:58.701","4:57.717","Green","Track","12.768","15.958","10.935","22.198","8.611","6.845","6.250","11.199","7.913","6.820","5.551","0.496","3.157","164.956"
"89","TCR","Chad Gilsinger","2","2:05.873","5:05.298","Green","Track","13.588","16.367","11.496","23.042","9.255","7.613","6.987","11.275","8.333","7.515","6.245","0.564","3.593","145.068"
"93","GS","Tom Dyer","2","2:01.718","5:05.336","Green","Track","13.503","15.669","11.123","23.799","8.565","6.847","6.290","11.715","7.861","6.969","5.639","0.507","3.231","161.377"
"96","GS","Sydney McKee","2","2:03.358","5:05.719","Green","Track","13.289","16.212","11.695","23.902","8.644","6.908","6.267","11.659","8.082","6.890","5.813","0.550","3.447","148.760"
"77","GS","Trent Hindman","2","1:56.309","5:06.534","Green","Track","12.002","15.334","10.529","21.861","8.475","6.778","6.266","11.412","7.815","6.677","5.528","0.495","3.137","165.289"
"11","GS","Thomas Collingwood","2","2:05.342","5:08.335","Green","Track","13.750","16.600","11.510","23.419","8.663","6.858","6.677","12.508","8.446","7.211","5.820","0.528","3.352","154.959"
"5","TCR","Tim Lewis Jr","2","2:09.520","5:08.459","Green","Track","14.439","17.095","12.163","23.923","9.038","7.406","7.158","12.437","8.333","7.383","6.097","0.549","3.499","149.031"
"12","TCR","Russell McDonough","2","2:10.073","5:10.141","Green","Track","14.360","16.783","12.027","25.620","9.199","7.440","6.931","12.042","8.277","7.361","6.034","0.541","3.458","151.235"
"47","GS","Jason Hart","2","1:57.837","5:11.024","Green","Track","12.547","15.660","10.961","22.365","8.593","6.872","6.298","10.897","7.735","6.715","5.548","0.495","3.151","165.289"
"44","GS","Matt Travis","2","2:00.975","5:15.603","Green","Track","12.674","15.930","11.310","23.105","8.788","6.918","6.340","11.796","7.961","6.831","5.606","0.503","3.213","162.660"
"39","GS","Tyler McQuarrie","2","1:57.206","5:22.528","Green","Track","12.823","15.579","10.827","21.645","8.529","6.884","6.301","10.901","7.727","6.781","5.558","0.498","3.153","164.294"
"66","GS","Dillon Machavern","2","1:57.182","5:22.665","Green","Track","13.162","15.318","10.865","21.802","8.454","6.803","6.281","10.917","7.659","6.702","5.563","0.498","3.158","164.294"
"60","GS","Nate Stacy","2","1:58.738","5:24.556","Green","Track","13.103","15.764","11.227","21.956","8.619","6.982","6.254","10.823","7.806","6.890","5.596","0.503","3.215","162.660"
"67","GS","Chris Bellomo","2","2:06.599","5:31.754","Green","Track","14.978","17.113","11.650","23.898","8.630","6.879","6.627","12.605","8.049","6.825","5.628","0.504","3.213","162.338"
"65","GS","Tim Probert","2","2:03.621","5:32.125","Green","Track","13.911","15.699","11.395","23.720","8.680","6.954","6.554","12.284","8.102","6.964","5.642","0.504","3.212","162.338"
"54","TCR","Michael Johnson","2","2:09.121","5:37.882","Green","Track","14.832","16.893","12.431","23.560","9.154","7.431","6.885","12.036","8.375","7.405","6.082","0.545","3.492","150.125"
"15","GS","Scott Maxwell","2","2:07.612","5:50.603","Green","Track","12.524","16.209","15.474","25.442","9.120","7.090","6.489","11.248","7.804","6.851","5.621","0.508","3.232","161.059"
"59","GS","Kenny Wilden","2","2:08.192","5:53.386","Green","Track","14.552","16.544","12.221","25.234","8.940","7.096","6.793","12.459","8.028","6.913","5.656","0.508","3.248","161.059"
"24","GS","Frank Gannett II","1","5:57.571","5:57.571","Green","Pit","0.000","22.758","13.877","26.770","9.378","7.634","7.291","13.307","8.160","7.060","9.998","0.000","0.000","0.000"
"99","GS","Gary Ferrera","2","1:57.803","6:03.505","Green","Track","12.316","15.718","10.935","22.154","8.554","6.856","6.267","11.184","7.751","6.808","5.561","0.502","3.197","162.984"
"71","GS","Andrew Davis","2","2:36.435","6:10.144","Green","Track","16.577","19.906","15.087","27.251","11.213","9.489","9.169","14.229","10.527","9.669","8.012","0.719","4.587","113.794"
"28","GS","Charlie Luck","2","1:58.656","6:18.105","Green","Track","11.889","15.021","10.646","21.628","8.511","6.830","8.019","12.341","7.751","6.744","5.595","0.501","3.180","163.310"
"46","GS","Hugh Plumb","3","1:55.688","6:18.334","Green","Track","12.288","15.037","10.626","21.179","8.476","6.811","6.299","11.323","7.760","6.748","5.512","0.493","3.136","165.960"
"35","GS","Dylan Murry","3","1:55.857","6:21.537","Green","Track","12.773","15.114","10.973","21.352","8.452","6.858","6.271","10.507","7.613","6.724","5.541","0.498","3.181","164.294"
"73","TCR","Shelby Blackstock","2","2:09.533","6:22.262","Green","Track","13.375","16.588","11.926","24.195","9.188","7.541","7.382","13.014","8.413","7.513","6.249","0.565","3.584","144.811"
"84","TCR","Todd Lamb","2","2:56.706","6:24.415","Green","Pit","14.858","17.011","12.370","23.715","9.019","7.460","7.096","0.000","0.000","10.982","12.708","0.000","0.000","0.000"
"26","GS","Jayson Clunie","3","1:56.764","6:24.550","Green","Track","12.161","15.694","10.746","21.906","8.566","6.848","6.335","10.625","7.765","6.772","5.632","0.505","3.209","162.016"
"2","GS","Tyler Cooke","3","1:54.896","6:27.498","Green","Track","11.862","15.085","11.131","21.139","8.494","6.892","6.210","10.539","7.640","6.712","5.536","0.496","3.160","164.956"
"13","GS","Orey Fidani","3","2:00.356","6:32.403","Green","Track","13.303","15.135","11.877","22.135","8.452","6.777","6.365","11.956","8.102","6.932","5.614","0.503","3.205","162.660"
"37","TCR","Tom O'Gorman","2","2:13.590","6:33.952","Green","Track","15.233","17.518","12.831","25.037","9.213","7.534","7.258","12.699","8.434","7.502","6.194","0.560","3.577","146.104"
"31","GS","Marc Miller","3","1:58.920","6:38.138","Green","Track","12.463","16.173","10.882","22.371","8.634","6.890","6.267","11.151","7.903","6.832","5.630","0.504","3.220","162.338"
"61","TCR","Gavin Ernstone","2","2:17.354","6:40.678","Green","Track","15.743","19.611","13.519","25.312","9.394","7.622","7.184","12.341","8.662","7.643","6.234","0.557","3.532","146.891"
"4","GS","Ted Giovanis","3","2:03.765","6:41.457","Green","Track","13.691","16.383","11.868","23.381","8.682","6.921","6.356","12.354","7.990","6.864","5.590","0.503","3.182","162.660"
"33","GS","Russell Ward","3","1:55.834","6:42.585","Green","Track","11.885","15.300","10.889","21.701","8.554","6.844","6.270","10.798","7.732","6.721","5.504","0.492","3.144","166.297"
"56","GS","Eric Foss","3","1:54.803","6:42.658","Green","Track","11.997","15.320","10.687","21.480","8.551","6.828","6.220","10.424","7.625","6.645","5.430","0.488","3.108","167.660"
"57","GS","Bryce Ward","3","1:56.072","6:44.649","Green","Track","12.639","15.343","10.629","21.701","8.491","6.812","6.241","10.769","7.602","6.709","5.513","0.493","3.130","165.960"
"82","GS","Devin Jones","3","1:57.434","6:47.285","Green","Track","12.304","15.559","10.829","22.455","8.527","6.826","6.298","10.850","7.754","6.770","5.584","0.500","3.178","163.636"
"22","GS","Austin Cindric","3","1:55.711","6:51.663","Green","Track","11.901","15.210","10.665","21.472","8.626","6.964","6.306","10.548","7.792","6.863","5.638","0.507","3.219","161.377"
"10","TCR","Lee Carpentier","3","2:04.144","6:52.293","Green","Track","12.814","15.994","11.189","23.752","9.136","7.403","6.766","11.483","8.226","7.338","6.038","0.542","3.463","150.956"
"7","GS","Alan Brynjolfsson","3","1:57.207","6:54.924","Green","Track","11.968","15.506","10.784","22.232","8.609","6.857","6.204","11.268","7.820","6.770","5.540","0.495","3.154","165.289"
"93","GS","Tom Dyer","3","1:55.849","7:01.185","Green","Track","11.857","15.014","10.642","21.641","8.534","6.928","6.323","10.926","7.751","6.849","5.653","0.507","3.224","161.377"
"77","GS","Trent Hindman","3","1:56.748","7:03.282","Green","Track","12.572","15.927","10.616","21.757","8.470","6.793","6.226","10.788","7.718","6.692","5.549","0.496","3.144","164.956"
"96","GS","Sydney McKee","3","2:01.537","7:07.256","Green","Track","13.192","16.890","12.031","22.528","8.610","6.823","6.298","11.238","7.787","6.778","5.633","0.505","3.224","162.016"
"11","GS","Thomas Collingwood","3","1:59.882","7:08.217","Green","Track","12.507","15.531","11.792","22.766","8.882","7.016","6.315","11.155","7.825","6.792","5.607","0.502","0.000","162.984"
"47","GS","Jason Hart","3","1:57.415","7:08.439","Green","Track","12.513","15.370","11.316","22.145","8.537","6.794","6.239","10.927","7.727","6.690","5.528","0.492","3.137","166.297"
"89","TCR","Chad Gilsinger","3","2:05.975","7:11.273","Green","Track","13.357","16.766","12.194","23.043","9.161","7.526","6.954","11.038","8.272","7.386","6.150","0.558","3.570","146.628"
"44","GS","Matt Travis","3","1:59.588","7:15.191","Green","Track","12.426","15.720","11.338","22.900","8.625","6.821","6.303","11.588","7.837","6.821","5.540","0.496","3.173","164.956"
"5","TCR","Tim Lewis Jr","3","2:06.903","7:15.362","Green","Track","13.570","16.548","12.313","23.040","8.952","7.376","6.973","12.063","8.366","7.462","6.162","0.554","3.524","147.686"
"12","TCR","Ryan Nash","3","2:06.139","7:16.280","Green","Track","13.969","16.515","11.663","23.129","9.055","7.394","6.867","11.983","8.260","7.329","5.991","0.538","3.446","152.078"
"66","GS","Dillon Machavern","3","1:54.829","7:17.494","Green","Track","12.213","15.169","10.588","21.403","8.413","6.744","6.288","10.716","7.575","6.657","5.470","0.488","3.105","167.660"
"39","GS","Tyler McQuarrie","3","1:54.863","7:17.391","Green","Track","11.761","15.158","10.674","21.134","8.516","6.840","6.274","10.892","7.696","6.758","5.537","0.495","3.128","165.289"
"60","GS","Nate Stacy","3","1:54.369","7:18.925","Green","Track","11.737","14.914","10.532","21.175","8.548","6.906","6.187","10.473","7.788","6.872","5.551","0.498","3.188","164.294"
"65","GS","Tim Probert","3","1:58.089","7:30.214","Green","Track","12.851","15.456","10.827","22.116","8.638","6.962","6.420","10.896","7.722","6.843","5.638","0.505","3.215","162.016"
"67","GS","Chris Bellomo","3","2:02.025","7:33.779","Green","Track","13.710","16.355","11.220","23.139","8.597","6.826","6.431","11.746","7.930","6.809","5.584","0.500","3.178","163.636"
"54","TCR","Michael Johnson","3","2:04.811","7:42.693","Green","Track","13.740","16.170","11.758","22.500","9.138","7.470","6.813","11.468","8.278","7.376","6.068","0.543","3.489","150.678"
"15","GS","Scott Maxwell","3","1:55.831","7:46.434","Green","Track","12.057","14.992","10.524","21.512","8.586","6.931","6.292","10.816","7.893","6.880","5.620","0.506","3.222","161.696"
"59","GS","Kenny Wilden","3","2:03.454","7:56.840","Green","Track","13.589","15.966","11.757","23.544","8.648","6.952","6.556","12.114","7.981","6.909","5.657","0.511","3.270","160.114"
"99","GS","Gary Ferrera","3","1:56.463","7:59.968","Green","Track","12.076","15.576","10.823","21.859","8.447","6.799","6.223","10.998","7.710","6.715","5.538","0.503","3.196","162.660"
"28","GS","Charlie Luck","3","1:54.381","8:12.486","Green","Track","11.816","15.023","10.490","21.138","8.379","6.797","6.244","10.717","7.733","6.759","5.598","0.501","3.186","163.310"
"46","GS","Hugh Plumb","4","1:54.531","8:12.865","Green","Track","11.953","15.142","10.594","21.438","8.506","6.828","6.204","10.367","7.655","6.723","5.495","0.490","3.136","166.976"
"35","GS","Dylan Murry","4","1:55.003","8:16.540","Green","Track","11.806","15.140","10.672","21.433","8.480","6.853","6.252","10.575","7.721","6.781","5.588","0.500","3.202","163.636"
"26","GS","Jayson Clunie","4","1:56.888","8:21.438","Green","Track","11.977","15.369","11.491","21.852","8.561","6.840","6.310","10.577","7.754","6.778","5.647","0.507","3.225","161.377"
"2","GS","Tyler Cooke","4","1:56.074","8:23.572","Green","Track","11.882","15.235","10.760","21.953","8.523","6.846","6.230","10.975","7.741","6.734","5.539","0.497","3.159","164.624"
"24","GS","Frank Gannett II","2","2:28.821","8:26.392","Green","Track","33.050","19.726","12.370","24.034","8.762","7.167","6.789","12.405","8.112","6.973","5.679","0.508","3.246","161.059"
"71","GS","Andrew Davis","3","2:17.472","8:27.616","Green","Track","16.041","18.398","13.336","24.472","9.400","7.848","7.738","12.475","8.875","7.892","6.585","0.597","3.815","137.049"
"73","TCR","Shelby Blackstock","3","2:06.139","8:28.401","Green","Track","12.995","16.401","12.246","23.278","9.089","7.440","6.902","11.775","8.315","7.425","6.166","0.557","3.550","146.891"
"13","GS","Orey Fidani","4","1:56.217","8:28.620","Green","Track","12.047","15.341","10.830","21.985","8.505","6.821","6.237","10.979","7.627","6.645","5.518","0.495","3.187","165.289"
"31","GS","Pete McIntosh","4","1:57.190","8:35.328","Green","Track","12.683","15.182","10.674","22.047","8.590","6.871","6.257","10.874","7.848","6.832","5.615","0.503","3.214","162.660"
"56","GS","Eric Foss","4","1:56.645","8:39.303","Green","Track","12.442","15.733","10.662","21.613","8.507","6.866","6.314","10.658","7.768","6.790","5.597","0.502","3.193","162.984"
"33","GS","Russell Ward","4","1:57.505","8:40.090","Green","Track","12.747","16.209","10.776","21.714","8.501","6.804","6.221","10.778","7.750","6.794","5.545","0.496","3.170","164.956"
"37","TCR","Tom O'Gorman","3","2:07.235","8:41.187","Green","Track","13.577","16.539","11.349","24.369","9.065","7.487","6.984","11.932","8.329","7.386","6.130","0.555","3.533","147.420"
"57","GS","Bryce Ward","4","1:56.583","8:41.232","Green","Track","11.938","15.462","10.734","21.822","8.461","6.751","6.160","11.170","8.043","6.829","5.549","0.496","3.168","164.956"
"4","GS","Ted Giovanis","4","2:03.305","8:44.762","Green","Track","13.528","17.949","11.255","22.890","8.687","6.884","6.375","11.758","7.881","6.825","5.587","0.500","3.186","163.636"
"22","GS","Austin Cindric","4","1:55.752","8:47.415","Green","Track","11.855","15.166","10.674","21.456","8.603","6.968","6.305","10.614","7.862","6.868","5.639","0.507","3.235","161.377"
"61","TCR","Gavin Ernstone","3","2:11.263","8:51.941","Green","Track","13.844","18.804","11.959","24.933","9.257","7.490","6.975","12.050","8.425","7.416","6.079","0.545","3.486","150.125"
"7","GS","Alan Brynjolfsson","4","1:58.166","8:53.090","Green","Track","12.358","15.733","10.904","22.264","8.635","6.829","6.233","11.408","7.789","6.807","5.547","0.496","3.163","164.956"
"10","TCR","Lee Carpentier","4","2:01.974","8:54.267","Green","Track","12.552","15.875","11.224","22.278","9.095","7.421","6.766","11.173","8.231","7.358","6.011","0.539","3.451","151.796"
"93","GS","Tom Dyer","4","1:55.091","8:56.276","Green","Track","11.830","15.115","10.564","21.413","8.487","6.905","6.309","10.671","7.690","6.818","5.602","0.501","3.186","163.310"
"77","GS","Trent Hindman","4","1:54.836","8:58.118","Green","Track","12.183","15.166","10.551","21.612","8.445","6.761","6.197","10.520","7.623","6.651","5.514","0.491","3.122","166.636"
"82","GS","Devin Jones","4","2:11.922","8:59.207","Green","Pit","12.299","15.666","10.691","22.751","8.663","6.825","6.316","10.923","7.655","6.642","8.988","0.000","0.000","0.000"
"47","GS","Jason Hart","4","1:56.758","9:05.197","Green","Track","12.376","15.603","11.043","21.971","8.467","6.778","6.233","10.836","7.677","6.671","5.494","0.491","3.118","166.636"
"96","GS","Sydney McKee","4","1:58.020","9:05.276","Green","Track","12.127","15.828","11.175","22.199","8.610","6.843","6.320","10.945","7.747","6.831","5.650","0.505","3.240","162.016"
"11","GS","Thomas Collingwood","4","1:58.558","9:06.775","Green","Track","131.998","15.853","11.751","22.211","8.627","6.881","6.291","10.932","7.819","6.778","5.606","0.501","3.192","163.310"
"89","TCR","Chad Gilsinger","4","2:02.178","9:13.451","Green","Track","12.809","15.728","11.271","22.138","9.081","7.514","6.932","10.681","8.211","7.438","6.216","0.559","3.600","146.365"
"66","GS","Dillon Machavern","4","1:57.764","9:15.258","Green","Track","12.179","15.493","11.329","22.135","8.482","6.785","6.225","11.469","7.724","6.728","5.564","0.497","3.154","164.624"
"60","GS","Nate Stacy","4","1:57.716","9:16.641","Green","Track","11.714","15.344","11.193","22.105","8.570","6.937","6.243","11.287","8.000","6.977","5.621","0.503","3.222","162.660"
"39","GS","Tyler McQuarrie","4","2:00.931","9:18.322","Green","Track","12.655","15.394","11.345","22.121","8.865","8.552","6.906","11.197","7.823","6.867","5.549","0.496","3.161","164.956"
"5","TCR","Tim Lewis Jr","4","2:06.538","9:21.900","Green","Track","13.109","16.290","11.549","23.863","8.968","7.329","7.182","12.168","8.395","7.428","6.168","0.553","3.536","147.953"
"12","TCR","Ryan Nash","4","2:06.195","9:22.475","Green","Track","13.188","17.763","11.548","23.070","9.063","7.399","6.850","11.738","8.261","7.353","5.985","0.536","3.441","152.646"
"65","GS","Brent Mosing","4","1:57.954","9:28.168","Green","Track","12.688","15.567","10.840","21.850","8.622","6.927","6.387","11.063","7.819","6.838","5.631","0.505","3.217","162.016"
"44","GS","Mike Vess","4","2:13.756","9:28.947","Green","Track","12.925","15.997","11.279","22.485","8.592","6.816","6.255","23.781","9.082","7.099","5.692","0.509","3.244","160.743"
"67","GS","Chris Bellomo","4","2:00.700","9:34.479","Green","Track","12.976","16.234","11.017","22.936","8.566","6.849","6.364","11.699","7.980","6.811","5.587","0.500","3.181","163.636"
"15","GS","Scott Maxwell","4","1:55.245","9:41.679","Green","Track","11.940","14.944","10.516","21.395","8.623","6.911","6.309","10.744","7.699","6.849","5.598","0.504","3.213","162.338"
"84","TCR","Todd Lamb","3","3:18.829","9:43.244","Green","Track","82.606","18.504","12.094","23.998","9.034","7.475","7.274","12.061","8.180","7.434","6.113","0.549","3.507","149.031"
"54","TCR","Michael Johnson","4","2:02.290","9:44.983","Green","Track","12.678","15.929","11.357","22.407","9.073","7.435","6.758","11.135","8.184","7.323","6.013","0.540","3.458","151.515"
"59","GS","Kenny Wilden","4","2:03.763","10:00.603","Green","Track","14.050","15.819","11.570","24.073","8.640","6.894","6.558","11.976","7.959","6.846","5.626","0.508","3.244","161.059"
"99","GS","Gary Ferrera","4","2:12.286","10:12.254","Green","Pit","12.080","15.609","10.934","22.085","8.517","6.806","6.745","12.226","7.799","6.763","8.545","0.000","0.000","0.000"
"2","GS","Tyler Cooke","5","1:56.013","10:19.585","Green","Track","11.851","15.073","10.995","21.934","8.471","6.859","6.301","10.854","7.652","6.756","5.576","0.501","3.190","163.310"
"28","GS","Jan Heylen","4","2:07.531","10:20.017","Green","Pit","11.607","14.900","10.459","21.105","8.427","6.785","6.242","10.656","7.609","6.737","8.992","0.000","0.000","0.000"
