"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"51","LMP3","Garett Grist","3","1:47.535","8:07.495","Green","Track","11.594","14.216","9.805","19.980","7.737","6.380","5.861","9.857","6.964","6.233","5.314","0.486","3.108","168.350"
"75","LMP3","Cameron Cassels","4","1:49.531","8:09.648","Green","Track","11.869","14.521","9.925","20.659","7.829","6.400","5.938","10.122","7.041","6.285","5.324","0.486","3.132","168.350"
"70","LMP3","Joel Janco","4","1:50.004","8:12.571","Green","Track","11.808","14.495","10.118","20.777","7.979","6.485","5.918","10.055","7.085","6.315","5.360","0.486","3.123","168.350"
"23","LMP3","Anthony Simone","4","2:00.983","8:21.367","Green","Pit","12.142","14.308","9.693","19.948","7.739","6.335","5.800","9.430","6.932","6.186","8.615","0.000","0.000","0.000"
"47","LMP3","Austin McCusker","4","1:49.165","8:32.508","Green","Track","11.527","14.263","9.993","20.851","7.946","6.490","5.936","9.719","7.064","6.326","5.395","0.492","3.163","166.297"
"25","LMP3","Ross Chouest","3","1:49.362","9:12.955","Green","Track","11.654","14.094","10.071","20.426","7.881","6.468","5.996","10.332","7.093","6.302","5.397","0.491","3.157","166.636"
"11","LMP3","Maurice Smith","4","1:50.822","9:15.567","Green","Track","12.291","14.585","10.063","20.264","7.885","6.512","6.030","10.442","7.171","6.401","5.476","0.500","3.202","163.636"
"40","LMP3","Keith Grant","4","3:10.944","9:20.356","Green","Pit","12.004","14.425","9.937","20.074","7.805","6.404","5.843","9.942","7.143","6.397","8.403","0.000","0.000","0.000"
"60","LMP3","Scott Maxwell","4","1:50.026","9:25.087","Green","Track","12.253","14.260","9.973","20.145","7.933","6.500","6.010","10.426","7.109","6.360","5.401","0.494","3.162","165.624"
"86","LMP3","Dave House","4","1:57.537","9:44.330","Green","Track","13.636","15.717","10.463","21.761","8.261","6.584","6.339","11.913","7.330","6.401","5.446","0.498","3.188","164.294"
"4","LMP3","Leo Lamelas","5","1:48.979","9:46.053","Green","Track","11.866","14.709","9.800","20.368","7.829","6.423","6.027","9.810","6.948","6.253","5.351","0.487","3.108","168.004"
"55","LMP3","Timo Reger","5","1:48.493","9:47.168","Green","Track","11.590","14.239","9.825","20.171","7.851","6.479","5.975","9.884","6.999","6.337","5.459","0.498","3.186","164.294"
"74","LMP3","Wyatt Schwab","5","1:48.481","9:48.715","Red","Track","11.525","14.303","9.889","19.920","7.894","6.508","6.035","9.858","7.049","6.367","5.454","0.498","3.181","164.294"
"33","LMP3","Nigel Greensall","5","1:51.131","9:51.448","Red","Track","12.019","14.298","9.845","20.024","7.810","6.393","7.312","11.044","7.028","6.317","5.391","0.491","3.159","166.636"
"51","LMP3","Garett Grist","4","1:46.333","9:53.828","Red","Track","11.215","14.064","9.773","19.605","7.720","6.368","5.834","9.642","6.963","6.220","5.324","0.485","3.120","168.697"
"2","LMP3","Michal Chlumecky","5","1:53.670","9:58.916","Red","Track","11.973","14.434","9.864","20.458","8.060","6.441","5.896","13.365","7.679","6.441","5.418","0.491","3.150","166.636"
"70","LMP3","Joel Janco","5","1:49.794","10:02.365","Red","Track","11.640","14.660","10.326","20.555","7.910","6.478","5.890","10.024","7.087","6.286","5.339","0.486","3.113","168.350"
"47","LMP3","Austin McCusker","5","2:07.022","10:39.530","Red","Pit","11.508","14.053","9.936","20.375","7.909","6.472","5.915","9.800","7.150","7.494","11.781","0.000","0.000","0.000"
"64","LMP3","Alex Barron","3","3:54.737","11:07.546","Red","Pit","114.092","19.333","10.976","21.550","8.095","6.532","6.146","10.444","7.173","6.328","10.143","0.000","0.000","0.000"
"25","LMP3","Ross Chouest","4","2:06.267","11:19.222","Red","Pit","11.664","14.020","10.002","20.445","7.877","6.452","6.130","11.298","7.194","6.353","10.946","0.000","0.000","0.000"
"11","LMP3","Maurice Smith","5","2:09.053","11:24.620","Red","Pit","12.026","14.524","10.112","21.511","8.128","6.563","6.328","11.738","7.385","6.457","9.404","0.000","0.000","0.000"
"60","LMP3","Scott Maxwell","5","2:03.402","11:28.489","Red","Pit","12.016","14.030","9.978","20.037","7.923","6.505","6.027","10.565","7.174","6.385","8.975","0.000","0.000","0.000"
"40","LMP3","Keith Grant","5","2:41.187","12:01.543","Red","Pit","32.775","21.883","13.046","22.080","8.185","6.603","7.487","11.639","7.268","6.432","8.613","0.000","0.000","0.000"
"86","LMP3","Dave House","5","2:29.869","12:14.199","Red","Pit","14.743","17.119","12.714","22.646","8.398","6.606","6.710","12.205","7.294","6.413","11.000","0.000","0.000","0.000"
"4","LMP3","Leo Lamelas","6","2:29.458","12:15.511","Red","Pit","13.694","17.705","13.459","23.099","8.089","6.470","6.589","12.103","8.346","6.846","14.247","0.000","0.000","0.000"
"55","LMP3","Timo Reger","6","2:30.729","12:17.897","Red","Pit","13.580","17.703","14.175","23.527","7.968","6.554","6.469","11.409","8.049","7.292","14.466","0.000","0.000","0.000"
"74","LMP3","Wyatt Schwab","6","2:31.063","12:19.778","Red","Pit","13.080","18.473","14.804","22.708","8.011","6.562","6.399","11.904","7.636","7.504","13.945","0.000","0.000","0.000"
"33","LMP3","Nigel Greensall","6","2:30.035","12:21.483","Red","Pit","13.570","18.986","14.318","24.021","8.556","7.133","7.206","11.432","7.320","7.024","11.871","0.000","0.000","0.000"
"51","LMP3","Garett Grist","5","2:29.973","12:23.801","Red","Pit","12.363","18.614","14.497","24.422","8.714","7.168","8.050","11.216","7.387","7.208","12.914","0.000","0.000","0.000"
"2","LMP3","Michal Chlumecky","6","2:26.910","12:25.826","Red","Pit","13.412","17.142","12.718","22.961","8.054","7.049","7.975","12.328","7.347","6.787","12.925","0.000","0.000","0.000"
"70","LMP3","Joel Janco","6","2:29.490","12:31.855","Red","Pit","12.256","16.726","12.960","22.395","8.049","6.614","7.903","12.688","7.758","6.932","13.012","0.000","0.000","0.000"
"47","LMP3","Austin McCusker","6","5:21.049","16:00.579","Green","Track","219.539","17.771","10.388","20.706","7.958","6.482","5.901","9.870","7.088","6.319","5.383","0.491","3.153","166.636"
"64","LMP3","Alex Barron","4","4:55.518","16:03.064","Green","Track","192.895","18.109","10.658","21.056","8.004","6.443","5.953","10.111","7.063","6.269","5.349","0.488","3.120","167.660"
"60","LMP3","Scott Maxwell","6","4:34.992","16:03.481","Green","Track","174.239","16.636","10.169","21.084","7.944","6.414","6.031","10.181","7.077","6.264","5.342","0.488","3.123","167.660"
"40","LMP3","Keith Grant","6","4:03.255","16:04.798","Green","Track","143.161","17.036","10.160","20.472","7.959","6.477","5.890","9.683","7.056","6.327","5.392","0.492","3.150","166.297"
"51","LMP3","Garett Grist","6","3:46.140","16:09.941","Green","Track","124.303","18.189","9.922","21.984","7.812","6.392","5.867","9.630","6.922","6.210","5.318","0.485","3.106","168.697"
"70","LMP3","Joel Janco","7","3:43.128","16:14.983","Green","Track","119.129","18.070","10.066","20.666","7.910","6.450","5.905","12.105","7.370","6.385","5.426","0.493","3.153","165.960"
"55","LMP3","Timo Reger","7","3:58.502","16:16.399","Green","Track","129.454","19.284","10.238","21.760","7.881","6.494","5.941","14.211","7.508","6.479","5.522","0.503","3.227","162.660"
"33","LMP3","Lance Willsey","7","4:07.060","16:28.543","Green","Track","143.345","17.697","11.018","21.235","7.971","6.505","6.045","10.639","7.137","6.368","5.423","0.496","3.181","164.956"
"11","LMP3","Maurice Smith","6","5:12.082","16:36.702","Green","Track","205.393","18.711","11.879","21.960","8.056","6.566","6.162","10.668","7.137","6.372","5.476","0.500","3.202","163.636"
"74","LMP3","Wyatt Schwab","7","4:21.905","16:41.683","Green","Track","160.582","17.862","10.199","20.506","7.937","6.523","6.008","9.789","7.024","6.344","5.451","0.497","3.183","164.624"
"4","LMP3","Leo Lamelas","7","4:37.150","16:52.661","Green","Track","173.415","18.863","11.132","21.353","7.862","6.428","5.950","9.957","6.981","6.241","5.348","0.484","3.136","169.046"
"86","LMP3","Dave House","6","4:38.564","16:52.763","Green","Track","168.210","21.571","10.901","22.081","8.314","6.591","6.425","11.648","7.220","6.396","5.448","0.499","3.260","163.964"
"25","LMP3","Ross Chouest","5","5:35.841","16:55.063","Green","Track","228.029","19.837","11.510","22.191","8.030","6.445","5.966","11.216","7.248","6.350","5.386","0.489","3.144","167.317"
"10","LMP3","Kenton Koch","3","12:05.226","17:20.456","Green","Track","626.368","16.508","9.935","20.099","7.842","6.431","5.900","9.922","6.976","6.282","5.355","0.487","3.121","168.004"
"75","LMP3","Cameron Cassels","5","9:24.946","17:34.594","Green","Pit","11.446","14.579","9.952","20.218","7.812","6.418","5.928","10.709","7.459","7.148","12.571","0.000","0.000","0.000"
"47","LMP3","Austin McCusker","7","1:48.255","17:48.834","Green","Track","11.447","14.177","10.001","20.365","7.902","6.476","5.886","9.626","7.041","6.313","5.377","0.491","3.153","166.636"
"60","LMP3","Scott Maxwell","7","1:49.870","17:53.351","Green","Track","12.733","14.219","9.901","20.319","7.871","6.403","5.982","10.337","7.044","6.222","5.262","0.483","3.094","169.396"
"40","LMP3","Keith Grant","7","1:48.790","17:53.588","Green","Track","11.946","14.156","9.980","20.031","7.918","6.461","5.939","10.185","7.072","6.243","5.285","0.483","3.091","169.396"
"64","LMP3","Alex Barron","5","1:50.779","17:53.843","Green","Track","12.586","14.276","9.922","20.453","7.896","6.429","5.948","10.419","7.108","6.272","5.400","0.520","3.550","157.343"
"51","LMP3","Garett Grist","7","1:45.995","17:55.936","Green","Track","11.037","14.074","9.693","19.722","7.736","6.351","5.802","9.583","6.928","6.210","5.290","0.484","3.085","169.046"
"33","LMP3","Lance Willsey","8","1:54.388","18:22.931","Green","Track","11.991","14.435","10.073","23.309","8.155","6.557","5.966","11.082","7.288","6.447","5.429","0.493","3.163","165.960"
"11","LMP3","Maurice Smith","7","1:50.754","18:27.456","Green","Track","12.030","14.429","10.215","20.722","7.938","6.535","6.047","10.252","7.085","6.372","5.455","0.496","3.178","164.956"
"74","LMP3","Wyatt Schwab","8","1:49.544","18:31.227","Green","Track","11.587","14.358","9.995","20.484","7.922","6.532","5.991","10.049","7.098","6.387","5.460","0.497","3.184","164.624"
"2","LMP3","Jon Brownson","7","6:09.616","18:35.442","Green","Pit","242.885","20.760","11.282","25.157","9.481","6.801","6.159","11.616","7.298","6.391","7.630","0.000","0.000","0.000"
"70","LMP3","Joel Janco","8","2:23.424","18:38.407","Green","Pit","12.148","14.626","10.024","35.975","8.673","6.795","6.711","11.100","7.203","6.493","9.798","0.000","0.000","0.000"
"4","LMP3","Leo Lamelas","8","1:49.258","18:41.919","Green","Track","12.140","14.403","9.830","20.703","7.866","6.435","5.917","9.666","6.999","6.307","5.381","0.488","3.123","167.660"
"86","LMP3","Dave House","7","1:59.692","18:52.455","Green","Track","14.119","15.307","10.337","23.982","8.224","6.567","6.304","11.957","7.322","6.431","5.453","0.498","3.191","164.294"
"25","LMP3","Ross Chouest","6","1:59.894","18:54.957","Green","Track","12.462","15.328","10.932","23.093","8.127","6.546","6.384","11.958","7.715","7.659","5.898","0.516","3.276","158.562"
"10","LMP3","Kenton Koch","4","1:50.133","19:10.589","Green","Track","11.778","14.116","9.887","22.327","7.839","6.459","5.905","9.686","6.952","6.265","5.329","0.486","3.104","168.350"
"47","LMP3","Austin McCusker","8","2:11.260","20:00.094","Red","Pit","11.314","14.129","9.926","22.382","7.943","6.481","6.248","14.597","7.424","6.410","9.079","0.000","0.000","0.000"
"40","LMP3","Keith Grant","8","2:07.960","20:01.548","Red","Pit","11.761","14.133","9.925","20.235","7.922","6.473","5.889","12.507","7.435","6.423","10.291","0.000","0.000","0.000"
"64","LMP3","Alex Barron","6","2:10.040","20:03.883","Red","Pit","12.896","14.566","9.966","20.733","7.930","6.415","5.889","10.885","7.609","6.399","12.302","0.000","0.000","0.000"
"23","LMP3","Jason Bell","5","11:48.869","20:10.236","Red","Pit","533.911","26.969","12.992","26.894","9.140","6.917","6.207","38.377","9.382","7.542","12.462","0.000","0.000","0.000"
"75","LMP3","Cameron Cassels","6","2:38.328","20:12.922","Red","Pit","33.046","17.716","10.357","21.478","7.919","6.471","6.140","10.334","7.389","7.184","12.512","0.000","0.000","0.000"
"51","LMP3","Garett Grist","8","2:19.059","20:14.995","Red","Pit","11.969","14.705","11.486","22.717","9.727","8.500","6.718","11.075","6.928","6.214","12.208","0.000","0.000","0.000"
"33","LMP3","Lance Willsey","9","2:08.394","20:31.325","Red","Pit","11.773","14.348","10.012","20.900","7.977","6.488","6.656","11.006","7.150","6.361","10.877","0.000","0.000","0.000"
"11","LMP3","Maurice Smith","8","2:08.681","20:36.137","Red","Pit","12.267","14.693","10.049","20.573","7.940","6.508","6.185","11.492","7.313","6.408","10.769","0.000","0.000","0.000"
"74","LMP3","Wyatt Schwab","9","2:06.291","20:37.518","Red","Pit","11.540","14.300","9.936","20.227","7.913","6.533","6.278","10.995","7.317","6.509","10.730","0.000","0.000","0.000"
"4","LMP3","Leo Lamelas","9","2:10.339","20:52.258","Red","Pit","11.835","14.531","9.882","20.839","7.988","6.460","6.089","11.817","8.345","6.626","12.168","0.000","0.000","0.000"
"86","LMP3","Dave House","8","2:16.812","21:09.267","Red","Pit","14.207","15.225","10.506","24.339","8.719","6.666","6.255","12.154","7.296","6.412","11.579","0.000","0.000","0.000"
"25","LMP3","Ross Chouest","7","2:19.195","21:14.152","Red","Pit","12.590","14.934","10.812","23.947","8.828","6.711","6.579","12.003","7.333","6.567","13.460","0.000","0.000","0.000"
"2","LMP3","Jon Brownson","8","2:40.118","21:15.560","Red","Pit","32.805","17.887","10.126","23.615","8.238","6.514","6.143","11.556","7.255","6.417","13.819","0.000","0.000","0.000"
"10","LMP3","Kenton Koch","5","2:06.344","21:16.933","Red","Pit","11.414","14.080","9.865","21.194","7.825","6.407","5.859","9.657","6.916","6.228","11.045","0.000","0.000","0.000"
"60","LMP3","Scott Maxwell","8","5:57.941","23:51.292","Green","Pit","11.668","14.012","9.786","20.341","7.925","6.472","5.925","13.374","7.501","6.387","11.174","0.000","0.000","0.000"
"40","LMP3","Keith Grant","9","5:18.010","25:19.558","Green","Track","216.890","16.892","10.180","21.581","7.952","6.503","5.961","9.684","7.065","6.309","5.374","0.490","3.129","166.976"
"47","LMP3","Rodrigo Pflucker Minaya","9","5:20.442","25:20.536","Green","Track","216.590","17.700","10.682","22.672","7.942","6.475","5.953","10.045","7.066","6.309","5.382","0.489","3.137","167.317"
"64","LMP3","Naveen Rao","7","5:17.130","25:21.013","Green","Track","215.642","17.548","10.357","20.894","7.878","6.403","5.991","10.132","7.018","6.228","5.332","0.501","3.206","163.310"
"7","LMP3","Julio Campos","4","18:23.060","25:23.320","Green","Track","1000.693","17.807","10.464","21.125","7.974","6.474","5.946","10.065","7.133","6.335","5.404","0.491","3.149","166.636"
"75","LMP3","Cameron Cassels","7","5:11.670","25:24.592","Green","Track","209.596","17.477","10.496","21.050","7.932","6.482","6.050","10.169","7.137","6.309","5.352","0.488","3.132","167.660"
"74","LMP3","Wyatt Schwab","10","4:52.955","25:30.473","Green","Track","187.479","18.597","11.833","20.938","7.891","6.513","7.049","10.212","7.026","6.328","5.428","0.494","3.167","165.624"
"4","LMP3","Leo Lamelas","10","4:42.753","25:35.011","Green","Track","174.288","19.565","15.079","21.485","7.955","6.492","5.957","9.618","7.017","6.292","5.386","0.490","3.129","166.976"
"86","LMP3","Dave House","9","4:32.058","25:41.325","Green","Track","162.178","20.510","11.084","22.849","8.471","6.622","6.269","11.332","7.235","6.393","5.439","0.496","3.180","164.956"
"25","LMP3","Ross Chouest","8","4:29.299","25:43.451","Green","Track","158.551","20.176","12.411","23.716","8.123","6.500","6.187","11.234","7.136","6.305","5.355","0.487","3.118","168.004"
"70","LMP3","Joel Janco","9","7:15.190","25:53.597","Green","Track","326.332","19.555","11.214","22.727","8.168","6.603","6.244","11.680","7.315","6.362","5.381","0.488","3.121","167.660"
"23","LMP3","Jason Bell","6","5:48.160","25:58.396","Green","Track","237.092","19.806","11.351","22.772","8.271","6.518","6.262","12.316","8.002","6.647","5.474","0.495","3.154","165.289"
"33","LMP3","Lance Willsey","10","5:30.181","26:01.506","Green","Track","216.853","20.709","12.554","23.486","8.423","6.662","6.416","12.009","7.381","6.442","5.442","0.508","3.296","161.059"
"10","LMP3","Kenton Koch","6","4:44.732","26:01.665","Green","Track","187.078","16.146","9.817","19.994","7.774","6.397","5.867","9.636","6.963","6.222","5.283","0.479","3.076","170.810"
"11","LMP3","Maurice Smith","9","5:35.825","26:11.962","Green","Track","231.659","19.084","10.567","21.182","7.971","6.540","6.073","10.191","7.086","6.368","5.440","0.495","3.169","165.289"
"2","LMP3","Jon Brownson","9","4:59.490","26:15.050","Green","Pit","160.771","20.230","13.105","26.191","9.399","7.851","7.616","13.442","8.668","7.808","10.907","0.000","0.000","0.000"
"60","LMP3","Scott Maxwell","9","2:24.066","26:15.358","Green","Track","34.113","22.674","11.443","22.520","7.961","6.449","6.076","10.488","7.071","6.295","5.366","0.488","3.122","167.660"
"51","LMP3","Rob Hodes","9","6:11.396","26:26.391","Green","Track","262.838","20.939","11.348","22.807","7.927","6.438","6.015","10.720","7.130","6.284","5.349","0.487","3.114","168.004"
"40","LMP3","Keith Grant","10","1:47.537","27:07.095","Green","Track","11.502","14.176","9.887","20.211","7.875","6.494","5.960","9.272","6.933","6.266","5.357","0.488","3.116","167.660"
"47","LMP3","Rodrigo Pflucker Minaya","10","1:48.148","27:08.684","Green","Track","11.520","14.301","9.843","20.247","7.842","6.455","5.935","9.692","7.013","6.301","5.379","0.490","3.130","166.976"
"64","LMP3","Naveen Rao","8","1:49.132","27:10.145","Green","Track","12.102","14.456","9.973","20.247","7.825","6.391","5.938","10.094","7.032","6.236","5.287","0.480","3.071","170.455"
"7","LMP3","Julio Campos","5","1:49.500","27:12.820","Green","Track","12.079","14.439","9.883","20.398","7.972","6.481","5.966","9.852","7.107","6.325","5.372","0.489","3.137","167.317"
"75","LMP3","Cameron Cassels","8","1:49.262","27:13.854","Green","Track","11.632","14.422","10.030","20.480","7.894","6.426","6.007","10.028","7.101","6.320","5.327","0.485","3.110","168.697"
"74","LMP3","Wyatt Schwab","11","1:48.173","27:18.646","Green","Track","11.390","14.132","9.929","19.978","7.885","6.516","6.056","9.847","7.010","6.332","5.434","0.496","3.168","164.956"
"4","LMP3","Leo Lamelas","11","1:49.381","27:24.392","Green","Track","11.836","14.716","9.873","20.739","7.881","6.465","5.973","9.657","6.983","6.284","5.369","0.488","3.117","167.660"
"86","LMP3","Dave House","10","1:55.436","27:36.761","Green","Track","13.446","14.876","10.159","21.772","8.303","6.590","6.262","11.331","7.243","6.377","5.418","0.494","3.165","165.624"
"25","LMP3","Ross Chouest","9","1:53.633","27:37.084","Green","Track","12.138","14.965","10.703","21.002","8.086","6.498","6.345","11.268","7.190","6.302","5.359","0.506","3.271","161.696"
"70","LMP3","Joel Janco","10","1:51.382","27:44.979","Green","Track","12.141","14.959","10.335","21.034","7.960","6.468","5.982","10.142","7.135","6.292","5.341","0.485","3.108","168.697"
"10","LMP3","Kenton Koch","7","1:47.419","27:49.084","Green","Track","11.338","14.988","9.729","19.986","7.761","6.385","5.858","9.406","6.917","6.208","5.285","0.481","3.077","170.100"
"33","LMP3","Lance Willsey","11","1:54.743","27:56.249","Green","Track","12.985","15.225","10.986","21.396","7.965","6.452","6.079","11.043","7.252","6.349","5.374","0.491","3.146","166.636"
"23","LMP3","Jason Bell","7","1:58.186","27:56.582","Green","Track","13.593","16.863","10.547","21.833","8.004","6.489","6.141","11.642","7.487","6.557","5.411","0.490","3.129","166.976"
"11","LMP3","Maurice Smith","10","1:49.677","28:01.639","Green","Track","11.681","14.479","10.049","20.323","7.907","6.513","6.082","10.166","7.042","6.336","5.429","0.495","3.175","165.289"
"51","LMP3","Rob Hodes","10","1:50.244","28:16.635","Green","Track","11.757","14.751","9.904","21.020","7.879","6.459","5.970","10.221","7.063","6.277","5.339","0.488","3.116","167.660"
"60","LMP3","Scott Maxwell","10","2:11.206","28:26.564","Green","Pit","13.179","14.731","10.606","21.625","7.915","6.453","6.032","10.640","7.094","6.687","9.585","0.000","0.000","0.000"
"40","LMP3","Keith Grant","11","1:46.569","28:53.664","Green","Track","11.173","14.013","9.891","19.763","7.850","6.457","5.931","9.263","6.948","6.293","5.367","0.490","3.130","166.976"
