"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"55","DPi","Harry Tincknell","1","1:43.208","1:43.208","Green","Track","0.000","14.291","0.562","15.247","11.228","9.049","0.596","14.326","10.685","10.359","2.191","3.978","140.731","136.135"
"7","DPi","Ricky Taylor","1","1:47.367","1:47.367","Green","Track","0.000","14.538","0.552","15.050","10.989","9.049","0.552","14.133","11.751","9.849","2.153","3.972","143.281","146.986"
"31","DPi","Felipe Nasr","1","1:51.913","1:51.913","Green","Track","0.000","16.245","0.711","15.814","11.203","11.485","0.634","16.054","12.229","13.179","2.736","4.438","111.239","127.975"
"5","DPi","Filipe Albuquerque","1","1:52.414","1:52.414","Green","Track","0.000","16.389","0.628","16.554","11.764","11.074","0.894","15.476","13.568","10.048","2.170","4.011","125.941","90.757"
"10","DPi","Jordan Taylor","1","1:54.493","1:54.493","Green","Track","0.000","17.036","0.721","16.383","10.919","9.172","0.613","14.510","10.900","10.308","2.195","4.107","109.696","132.359"
"50","DPi","Will Owen","1","1:55.888","1:55.888","Green","Track","0.000","16.005","0.702","16.436","11.148","9.026","0.672","14.564","11.138","10.105","2.171","3.990","112.665","120.739"
"44","GTD","Andy Lally","1","2:03.277","2:03.277","Green","Track","320.487","15.802","0.673","16.526","12.261","10.131","0.592","14.279","11.031","11.214","2.467","4.521","117.520","137.055"
"84","DPi","Simon Trummer","1","2:15.056","2:15.056","Green","Track","9.600","14.849","0.642","15.007","11.676","9.194","0.565","14.319","11.294","10.222","2.188","4.024","123.195","143.604"
"63","GTD","Toni Vilander","1","2:18.430","2:18.430","Green","Track","0.000","20.490","1.128","18.030","12.652","10.589","0.738","15.823","11.951","11.848","2.516","5.147","70.116","109.941"
"73","GTD","Zacharie Robichon","1","2:18.504","2:18.504","Green","Track","0.000","17.106","0.761","16.508","11.942","10.214","0.602","15.266","10.919","11.189","2.483","4.889","103.930","134.778"
"14","GTD","Richard Heistand","1","2:19.227","2:19.227","Green","Track","385.928","17.324","0.610","16.062","11.675","10.223","0.594","14.360","10.853","10.644","2.425","4.484","129.657","136.593"
"48","GTD","Bryan Sellers","1","2:24.868","2:24.868","Green","Track","9.892","16.017","0.593","17.015","11.794","10.085","0.588","14.227","11.367","11.204","2.441","4.479","133.374","137.987"
"74","GTD","Gar Robinson V","1","2:27.253","2:27.253","Green","Track","9.550","16.802","0.628","16.156","12.644","10.201","0.592","14.911","11.255","11.001","2.486","4.540","125.941","137.055"
"54","DPi","Colin Braun","1","2:36.125","2:36.125","Green","Track","9.893","15.011","0.592","15.172","10.754","9.435","0.586","13.628","10.502","9.585","2.106","3.870","133.600","138.458"
"57","GTD","Katherine Legge","1","2:40.934","2:40.934","Green","Track","402.822","17.344","0.603","15.631","12.352","10.343","0.623","15.031","11.156","10.814","2.475","4.481","131.162","130.235"
"96","GTD","Robby Foley","1","2:41.055","2:41.055","Green","Pit","323.357","17.198","0.740","16.416","12.070","12.762","0.693","15.360","11.202","11.563","6.245","35.089","106.880","117.080"
"6","DPi","Dane Cameron","1","2:54.832","2:54.832","Green","Track","9.573","12.748","0.542","14.341","10.406","8.821","0.519","12.793","9.751","9.232","2.107","3.920","145.924","156.332"
"55","DPi","Harry Tincknell","2","1:26.818","3:10.026","Green","Track","3.283","11.717","0.512","13.451","10.147","8.638","0.515","13.063","9.892","9.603","2.097","3.900","154.474","157.546"
"7","DPi","Ricky Taylor","2","1:25.334","3:12.701","Green","Track","3.046","11.335","0.509","13.433","9.792","8.836","0.518","12.649","9.801","9.370","2.117","3.928","155.385","156.634"
"5","DPi","Filipe Albuquerque","2","1:26.260","3:18.674","Green","Track","3.273","11.455","0.519","13.801","9.994","8.785","0.522","12.971","9.774","9.174","2.077","3.915","152.391","155.434"
"31","DPi","Felipe Nasr","2","1:28.425","3:20.338","Green","Track","3.334","11.678","0.613","14.728","10.426","8.953","0.526","12.886","9.697","9.522","2.123","3.939","129.023","154.252"
"10","DPi","Jordan Taylor","2","1:26.233","3:20.726","Green","Track","3.302","11.394","0.511","13.548","10.069","8.850","0.539","12.878","9.785","9.359","2.090","3.908","154.777","150.531"
"50","DPi","Will Owen","2","1:26.197","3:22.085","Green","Track","3.180","11.558","0.532","13.726","10.049","8.764","0.520","12.815","9.823","9.229","2.089","3.912","148.667","156.031"
"44","GTD","Andy Lally","2","1:33.079","3:36.356","Green","Track","3.500","12.839","0.573","14.014","10.598","9.981","0.584","13.379","10.280","10.462","2.415","4.454","138.030","138.932"
"84","DPi","Simon Trummer","2","1:25.656","3:40.712","Green","Track","3.219","11.529","0.516","13.005","9.948","8.823","0.525","12.725","9.735","9.495","2.156","3.980","153.277","154.545"
"73","GTD","Zacharie Robichon","2","1:34.866","3:53.370","Green","Track","3.781","12.918","0.598","14.692","10.898","9.835","0.580","13.610","10.568","10.445","2.452","4.489","132.259","139.890"
"14","GTD","Richard Heistand","2","1:34.833","3:54.060","Green","Track","3.842","13.639","0.579","14.124","10.779","9.934","0.582","13.743","10.547","10.245","2.378","4.441","136.599","139.410"
"48","GTD","Bryan Sellers","2","1:34.455","3:59.323","Green","Track","3.553","13.086","0.572","13.752","10.589","9.797","0.576","14.393","10.766","10.536","2.403","4.432","138.271","140.862"
"63","GTD","Toni Vilander","2","1:42.343","4:00.773","Green","Track","4.248","14.641","0.693","15.734","11.645","10.085","0.637","15.269","11.499","10.987","2.446","4.459","114.128","127.373"
"54","DPi","Colin Braun","2","1:26.413","4:02.538","Green","Track","3.047","11.475","0.503","13.230","9.905","8.590","0.502","12.989","10.567","9.711","2.077","3.817","157.238","161.626"
"74","GTD","Gar Robinson V","2","1:35.872","4:03.125","Green","Track","3.656","12.940","0.575","14.468","10.919","9.962","0.584","14.175","10.697","10.863","2.428","4.605","137.549","138.932"
"86","GTD","Trent Hindman","1","4:09.659","4:09.659","Green","Track","525.161","15.747","0.664","15.660","11.067","13.939","1.178","19.409","12.127","14.986","2.481","4.524","119.113","68.876"
"57","GTD","Katherine Legge","2","1:34.194","4:15.128","Green","Track","3.679","12.965","0.570","13.995","10.950","9.915","0.576","13.580","10.622","10.477","2.424","4.441","138.756","140.862"
"6","DPi","Dane Cameron","2","1:23.489","4:18.321","Green","Track","3.077","10.978","0.500","13.021","9.806","8.685","0.513","12.365","9.572","9.055","2.063","3.854","158.182","158.161"
"96","GTD","Robby Foley","2","1:43.132","4:24.187","Green","Track","9.326","14.864","0.580","14.736","11.115","9.928","0.576","13.881","10.725","10.558","2.416","4.427","136.364","140.862"
"55","DPi","Harry Tincknell","3","1:24.751","4:34.777","Green","Track","3.181","11.133","0.504","12.924","9.907","8.619","0.513","12.605","10.000","9.368","2.098","3.899","156.926","158.161"
"7","DPi","Ricky Taylor","3","1:24.530","4:37.231","Green","Track","2.925","11.080","0.504","12.727","9.467","8.745","0.513","12.374","9.937","10.275","2.093","3.890","156.926","158.161"
"5","DPi","Filipe Albuquerque","3","1:22.942","4:41.616","Green","Track","2.951","11.021","0.508","12.724","9.564","8.716","0.517","12.399","9.450","9.138","2.067","3.887","155.691","156.937"
"31","DPi","Felipe Nasr","3","1:22.830","4:43.168","Green","Track","2.872","11.160","0.507","12.670","9.582","8.739","0.516","12.246","9.312","9.232","2.089","3.905","155.998","157.241"
"10","DPi","Jordan Taylor","3","1:25.248","4:45.974","Green","Track","3.064","11.134","0.507","13.037","9.565","8.753","0.521","12.553","10.146","9.992","2.080","3.896","155.998","155.732"
"50","DPi","Will Owen","3","1:24.365","4:46.450","Green","Track","3.042","11.229","0.510","13.113","9.723","8.749","0.519","12.462","9.621","9.378","2.103","3.916","155.080","156.332"
"84","DPi","Simon Trummer","3","1:23.863","5:04.575","Green","Track","3.056","11.310","0.512","12.890","9.557","8.776","0.522","12.509","9.477","9.177","2.124","3.953","154.474","155.434"
"44","GTD","Andy Lally","3","1:31.826","5:08.182","Green","Track","3.440","12.647","0.569","13.709","10.385","9.884","0.583","13.377","10.191","10.240","2.383","4.418","139.000","139.170"
"73","GTD","Zacharie Robichon","3","1:31.752","5:25.122","Green","Track","3.521","12.521","0.566","13.514","10.396","9.820","0.579","13.258","10.520","10.217","2.401","4.439","139.737","140.132"
"54","DPi","Colin Braun","3","1:24.097","5:26.635","Green","Track","3.034","11.207","0.499","12.838","10.068","8.633","0.503","12.306","9.589","9.440","2.116","3.864","158.499","161.305"
"14","GTD","Richard Heistand","3","1:33.327","5:27.387","Green","Track","3.402","12.787","0.571","13.881","10.565","9.944","0.583","13.763","10.624","10.361","2.399","4.447","138.513","139.170"
"48","GTD","Bryan Sellers","3","1:31.382","5:30.705","Green","Track","3.485","12.727","0.569","13.366","10.493","9.786","0.576","13.103","10.224","10.257","2.383","4.413","139.000","140.862"
"63","GTD","Toni Vilander","3","1:34.617","5:35.390","Green","Track","3.530","13.111","0.570","14.305","10.808","9.827","0.578","13.900","10.597","10.549","2.414","4.428","138.756","140.374"
"74","GTD","Gar Robinson V","3","1:33.825","5:36.950","Green","Track","3.741","12.751","0.570","14.002","10.782","9.877","0.581","13.480","10.611","10.570","2.406","4.454","138.756","139.650"
"6","DPi","Dane Cameron","3","1:24.433","5:42.754","Green","Track","2.874","10.811","0.494","13.287","9.841","8.662","0.510","12.323","9.595","10.028","2.121","3.887","160.103","159.091"
"86","GTD","Trent Hindman","2","1:33.787","5:43.446","Green","Track","3.723","12.753","0.565","14.272","10.605","9.843","0.575","13.857","10.323","10.479","2.392","4.400","139.984","141.107"
"57","GTD","Katherine Legge","3","1:32.534","5:47.662","Green","Track","3.388","12.776","0.571","13.699","10.934","9.907","0.576","13.306","10.277","10.284","2.400","4.416","138.513","140.862"
"96","GTD","Robby Foley","3","1:32.703","5:56.890","Green","Track","3.587","12.714","0.566","13.795","10.461","9.707","0.574","13.973","10.388","10.242","2.359","4.337","139.737","141.353"
"55","DPi","Harry Tincknell","4","1:23.975","5:58.752","Green","Track","3.057","11.120","0.505","12.682","9.815","8.660","0.511","12.306","9.816","9.475","2.127","3.901","156.616","158.780"
"7","DPi","Ricky Taylor","4","1:22.348","5:59.579","Green","Track","2.824","11.029","0.501","12.427","9.394","8.719","0.512","12.221","9.669","9.066","2.097","3.889","157.866","158.469"
"5","DPi","Filipe Albuquerque","4","1:22.020","6:03.636","Green","Track","2.909","10.829","0.503","12.495","9.462","8.695","0.517","12.261","9.360","9.047","2.063","3.879","157.238","156.937"
"10","DPi","Jordan Taylor","4","1:23.546","6:09.520","Green","Track","2.904","10.855","0.501","12.549","9.403","8.740","0.514","12.183","9.404","10.479","2.099","3.915","157.866","157.853"
"50","DPi","Will Owen","4","1:23.479","6:09.929","Green","Track","3.030","11.174","0.510","12.856","9.541","8.748","0.519","12.332","9.455","9.272","2.116","3.926","155.080","156.332"
"31","DPi","Felipe Nasr","4","1:36.763","6:19.931","Green","Pit","2.880","10.978","0.504","12.410","9.418","8.716","0.523","13.684","9.828","9.548","6.812","11.462","156.926","155.136"
"84","DPi","Simon Trummer","4","1:22.592","6:27.167","Green","Track","2.936","11.180","0.510","12.531","9.433","8.725","0.521","12.165","9.452","9.068","2.119","3.952","155.080","155.732"
"44","GTD","Andy Lally","4","1:31.272","6:39.454","Green","Track","3.429","12.516","0.567","13.577","10.331","9.840","0.578","13.146","10.205","10.262","2.395","4.426","139.490","140.374"
"54","DPi","Colin Braun","4","1:21.688","6:48.323","Green","Track","2.894","11.048","0.499","12.326","9.348","8.593","0.505","12.201","9.489","8.919","2.046","3.820","158.499","160.666"
"73","GTD","Zacharie Robichon","4","1:32.380","6:57.502","Green","Track","3.485","12.492","0.564","13.572","10.365","9.787","0.576","14.172","10.373","10.216","2.373","4.405","140.232","140.862"
"14","GTD","Richard Heistand","4","1:31.954","6:59.341","Green","Track","3.312","12.766","0.567","13.569","10.479","9.860","0.579","13.480","10.373","10.160","2.377","4.432","139.490","140.132"
"48","GTD","Bryan Sellers","4","1:30.868","7:01.573","Green","Track","3.394","12.551","0.565","13.358","10.281","9.840","0.576","13.021","10.288","10.212","2.380","4.402","139.984","140.862"
"6","DPi","Dane Cameron","4","1:23.034","7:05.788","Green","Track","2.868","10.704","0.495","12.495","9.487","8.674","0.508","12.653","10.270","8.986","2.054","3.840","159.780","159.717"
"63","GTD","Toni Vilander","4","1:33.624","7:09.014","Green","Track","3.405","12.850","0.567","13.872","10.564","9.808","0.577","13.461","11.169","10.515","2.413","4.423","139.490","140.618"
"74","GTD","Gar Robinson V","4","1:33.104","7:10.054","Green","Track","3.372","12.588","0.566","13.990","10.608","9.890","0.582","13.611","10.518","10.531","2.413","4.435","139.737","139.410"
"86","GTD","Trent Hindman","3","1:32.315","7:15.761","Green","Track","3.337","12.744","0.564","13.881","10.560","9.858","0.575","13.472","10.308","10.251","2.379","4.386","140.232","141.107"
"57","GTD","Katherine Legge","4","1:30.744","7:18.406","Green","Track","3.269","12.568","0.565","13.346","10.247","9.883","0.576","13.376","10.167","9.967","2.378","4.402","139.984","140.862"
"55","DPi","Harry Tincknell","5","1:22.852","7:21.604","Green","Track","2.971","10.987","0.502","12.580","9.746","8.623","0.513","12.324","9.592","9.087","2.070","3.857","157.552","158.161"
"7","DPi","Ricky Taylor","5","1:24.596","7:24.175","Green","Track","2.881","10.858","0.498","13.542","9.942","8.777","0.516","12.741","9.678","9.177","2.097","3.889","158.817","157.241"
"96","GTD","Robby Foley","4","1:33.466","7:30.356","Green","Track","3.432","12.565","0.558","14.383","10.650","9.666","0.563","13.346","10.801","10.734","2.400","4.368","141.740","144.114"
"10","DPi","Jordan Taylor","5","1:21.320","7:30.840","Green","Track","2.862","10.777","0.500","12.444","9.397","8.736","0.515","11.996","9.223","8.937","2.066","3.867","158.182","157.546"
"50","DPi","Will Owen","5","1:22.419","7:32.348","Green","Track","3.025","11.031","0.506","12.641","9.463","8.726","0.519","12.184","9.378","8.952","2.086","3.908","156.306","156.332"
"5","DPi","Filipe Albuquerque","5","1:36.902","7:40.538","Green","Pit","2.932","10.752","0.502","12.479","9.584","8.656","0.541","13.403","10.158","9.909","5.882","12.104","157.552","149.975"
"84","DPi","Simon Trummer","5","1:22.381","7:49.548","Green","Track","2.999","11.203","0.511","12.429","9.445","8.711","0.520","12.257","9.300","9.008","2.084","3.914","154.777","156.031"
"31","DPi","Felipe Nasr","5","1:41.668","8:01.599","Green","Track","12.317","15.149","0.605","13.747","10.035","9.449","0.577","14.803","9.703","9.261","2.105","3.917","130.729","140.618"
"54","DPi","Colin Braun","5","1:21.732","8:10.055","Green","Track","2.743","10.891","0.490","12.467","9.366","8.599","0.502","12.287","9.524","8.982","2.059","3.822","161.410","161.626"
"73","GTD","Zacharie Robichon","5","1:30.882","8:28.384","Green","Track","3.388","12.420","0.564","13.520","10.363","9.708","0.575","13.115","10.337","10.081","2.386","4.425","140.232","141.107"
"6","DPi","Dane Cameron","5","1:23.533","8:29.321","Green","Track","2.868","10.802","0.498","12.696","9.605","8.751","0.506","12.365","10.125","9.402","2.065","3.850","158.817","160.349"
"14","GTD","Richard Heistand","5","1:32.033","8:31.374","Green","Track","3.278","12.515","0.563","13.633","10.401","9.885","0.580","13.362","10.412","10.501","2.435","4.468","140.481","139.890"
"48","GTD","Bryan Sellers","5","1:32.939","8:34.512","Green","Track","3.357","12.585","0.565","13.398","10.456","9.797","0.576","13.452","11.087","10.861","2.388","4.417","139.984","140.862"
"63","GTD","Toni Vilander","5","1:32.126","8:41.140","Green","Track","3.325","12.886","0.568","13.780","10.391","9.760","0.575","13.328","10.419","10.312","2.383","4.399","139.245","141.107"
"74","GTD","Gar Robinson V","5","1:32.747","8:42.801","Green","Track","3.409","12.608","0.567","13.789","10.563","9.748","0.579","13.481","10.564","10.569","2.421","4.449","139.490","140.132"
"55","DPi","Harry Tincknell","6","1:25.440","8:47.044","Green","Track","2.887","10.941","0.501","12.914","10.187","8.677","0.512","12.654","10.098","10.018","2.137","3.914","157.866","158.469"
"86","GTD","Trent Hindman","4","1:31.940","8:47.701","Green","Track","3.331","12.589","0.561","13.737","10.603","9.761","0.573","13.314","10.176","10.497","2.399","4.399","140.982","141.599"
"7","DPi","Ricky Taylor","6","1:24.017","8:48.192","Green","Track","2.795","10.839","0.499","12.335","10.149","8.680","0.516","13.095","9.780","9.270","2.107","3.952","158.499","157.241"
"10","DPi","Jordan Taylor","6","1:23.640","8:54.480","Green","Track","3.285","11.699","0.504","12.715","9.403","8.730","0.514","12.212","9.482","9.117","2.084","3.895","156.926","157.853"
"50","DPi","Will Owen","6","1:26.270","8:58.618","Green","Track","3.069","11.198","0.507","13.778","10.780","8.832","0.520","12.471","9.912","9.176","2.104","3.923","155.998","156.031"
"96","GTD","Robby Foley","5","1:32.000","9:02.356","Green","Track","3.404","12.546","0.556","13.889","10.660","9.706","0.563","13.319","10.499","10.195","2.340","4.323","142.250","144.114"
"57","GTD","Katherine Legge","5","1:44.826","9:03.232","Green","Pit","3.218","12.603","0.565","13.404","10.516","10.065","0.579","15.147","10.643","10.932","4.954","12.200","139.984","140.132"
"84","DPi","Simon Trummer","6","1:22.935","9:12.483","Green","Track","2.941","11.316","0.514","12.611","9.307","8.798","0.520","12.282","9.467","9.145","2.104","3.930","153.873","156.031"
"31","DPi","Felipe Nasr","6","1:21.348","9:22.947","Green","Track","2.829","10.907","0.504","12.346","9.246","8.704","0.514","12.002","9.246","9.069","2.083","3.898","156.926","157.853"
"5","DPi","Filipe Albuquerque","6","1:45.596","9:26.134","Green","Track","12.179","14.282","0.538","14.551","10.873","9.137","0.542","13.447","11.074","12.957","2.104","3.912","147.009","149.698"
"6","DPi","Dane Cameron","6","1:22.900","9:52.221","Green","Track","3.082","11.202","0.499","12.852","9.578","8.636","0.512","12.197","9.462","8.967","2.058","3.855","158.499","158.469"
"14","GTD","Richard Heistand","6","1:32.038","10:03.412","Green","Track","3.295","12.596","0.563","13.680","10.471","9.965","0.581","13.515","10.395","10.170","2.380","4.427","140.481","139.650"
"48","GTD","Bryan Sellers","6","1:31.271","10:05.783","Green","Track","3.366","12.603","0.563","13.369","10.564","9.830","0.577","13.070","10.239","10.288","2.389","4.413","140.481","140.618"
"73","GTD","Zacharie Robichon","6","1:41.628","10:10.012","Green","Pit","3.415","12.418","0.563","13.695","10.215","9.725","0.574","13.298","10.280","10.170","5.567","11.708","140.481","141.353"
"55","DPi","Harry Tincknell","7","1:23.721","10:10.765","Green","Track","2.967","11.010","0.500","12.782","9.935","8.597","0.510","12.545","9.661","9.249","2.092","3.873","158.182","159.091"
"74","GTD","Gar Robinson V","6","1:32.807","10:15.608","Green","Track","3.389","12.667","0.569","13.955","10.510","9.866","0.580","13.377","10.423","10.582","2.416","4.473","139.000","139.890"
"7","DPi","Ricky Taylor","7","1:27.409","10:15.601","Green","Track","3.385","11.722","0.502","13.432","10.168","8.776","0.515","13.334","10.277","9.293","2.091","3.914","157.552","157.546"
"63","GTD","Toni Vilander","6","1:38.911","10:20.051","Green","Track","3.316","12.670","0.581","14.867","10.405","10.900","0.781","15.736","12.267","10.629","2.382","4.377","136.129","103.888"
"86","GTD","Trent Hindman","5","1:33.459","10:21.160","Green","Track","3.429","12.621","0.561","14.209","10.693","9.779","0.579","14.054","10.246","10.465","2.416","4.407","140.982","140.132"
"50","DPi","Will Owen","7","1:22.983","10:21.601","Green","Track","3.011","11.006","0.506","12.713","9.568","8.755","0.518","12.247","9.497","9.149","2.098","3.915","156.306","156.634"
"10","DPi","Jordan Taylor","7","1:33.476","10:27.956","Green","Pit","2.883","10.781","0.498","12.447","9.399","8.723","0.511","12.505","9.873","9.469","5.192","11.195","158.817","158.780"
"96","GTD","Robby Foley","6","1:30.774","10:33.130","Green","Track","3.347","12.441","0.555","13.445","10.379","9.641","0.564","13.213","10.424","10.087","2.350","4.328","142.506","143.859"
"84","DPi","Simon Trummer","7","1:22.237","10:34.720","Green","Track","2.904","11.174","0.511","12.617","9.325","8.731","0.518","12.051","9.342","9.059","2.096","3.909","154.777","156.634"
"44","GTD","Andy Lally","5","3:55.555","10:35.009","Green","Pit","3.510","13.222","0.576","15.053","10.978","10.579","0.684","14.110","10.458","11.278","6.318","138.789","137.311","118.620"
"54","DPi","Colin Braun","6","2:34.991","10:45.046","Green","Track","2.702","11.042","0.491","80.172","10.977","8.702","0.513","13.338","11.858","9.324","2.057","3.815","161.081","158.161"
"31","DPi","Felipe Nasr","7","1:27.523","10:50.470","Green","Track","2.800","10.929","0.502","12.395","10.415","9.251","0.565","13.199","10.156","11.277","2.112","3.922","157.552","143.604"
"5","DPi","Filipe Albuquerque","7","1:28.123","10:54.257","Green","Track","2.937","10.850","0.503","12.651","9.513","8.687","0.517","14.435","12.212","9.791","2.106","3.921","157.238","156.937"
"6","DPi","Dane Cameron","7","1:21.226","11:13.447","Green","Track","2.884","10.669","0.499","12.445","9.420","8.715","0.514","12.013","9.335","8.835","2.048","3.849","158.499","157.853"
"55","DPi","Harry Tincknell","8","1:24.270","11:35.035","Green","Track","2.889","10.916","0.500","12.619","9.519","8.678","0.510","13.140","10.022","9.509","2.090","3.878","158.182","159.091"
"48","GTD","Bryan Sellers","7","1:31.631","11:37.414","Green","Track","3.328","12.576","0.561","13.270","10.247","9.813","0.576","12.954","10.213","11.234","2.418","4.441","140.982","140.862"
"7","DPi","Ricky Taylor","8","1:22.394","11:37.995","Green","Track","2.985","10.978","0.499","12.462","9.459","8.724","0.513","12.262","9.488","9.045","2.094","3.885","158.499","158.161"
"14","GTD","Richard Heistand","7","1:42.450","11:45.862","Green","Pit","3.328","12.658","0.566","13.574","10.440","9.867","0.579","13.391","10.434","10.299","5.125","12.189","139.737","140.132"
"50","DPi","Will Owen","8","1:27.754","11:49.355","Green","Track","3.340","11.895","0.516","13.813","9.607","8.752","0.518","12.833","9.618","10.580","2.237","4.045","153.277","156.634"
"63","GTD","Toni Vilander","7","1:34.865","11:54.916","Green","Track","3.270","12.726","0.565","15.877","10.809","9.790","0.573","13.582","10.612","10.305","2.372","4.384","139.984","141.599"
"86","GTD","Trent Hindman","6","1:34.305","11:55.465","Green","Track","3.381","12.636","0.558","15.141","10.962","9.724","0.569","13.606","10.488","10.456","2.396","4.388","141.740","142.595"
"12","GTD","Frank Montecalvo","1","12:00.647","12:00.647","Green","Track","808.876","17.062","0.613","18.100","12.010","10.452","0.597","14.749","10.930","10.998","2.500","4.544","129.023","135.907"
"54","DPi","Colin Braun","7","1:22.198","12:07.244","Green","Track","2.787","10.955","0.494","12.498","9.452","8.585","0.503","12.291","9.545","9.191","2.077","3.820","160.103","161.305"
"96","GTD","Robby Foley","7","1:35.456","12:08.586","Green","Track","3.350","12.447","0.557","13.763","10.419","9.754","0.564","15.117","11.082","10.567","2.430","5.406","141.994","143.859"
"31","DPi","Felipe Nasr","8","1:28.594","12:19.064","Green","Track","2.810","10.943","0.502","12.533","10.071","9.127","0.570","14.391","12.009","9.631","2.097","3.910","157.552","142.344"
"5","DPi","Filipe Albuquerque","8","1:27.061","12:21.318","Green","Track","2.927","10.824","0.501","12.508","9.546","8.643","0.514","13.532","11.003","11.032","2.110","3.921","157.866","157.853"
"74","GTD","Gar Robinson V","7","2:10.270","12:25.878","Green","Pit","3.545","12.713","0.571","14.042","10.774","9.859","0.582","13.881","10.573","10.887","5.834","37.009","138.513","139.410"
"6","DPi","Dane Cameron","8","1:21.077","12:34.524","Green","Track","2.839","10.705","0.497","12.313","9.314","8.697","0.514","12.107","9.365","8.844","2.043","3.839","159.137","157.853"
"55","DPi","Harry Tincknell","9","1:22.321","12:57.356","Green","Track","2.864","10.824","0.499","12.594","9.480","8.650","0.512","12.175","9.697","9.061","2.083","3.882","158.499","158.469"
"7","DPi","Ricky Taylor","9","1:25.784","13:03.779","Green","Track","3.147","11.649","0.503","13.273","9.816","8.810","0.516","12.782","9.940","9.385","2.076","3.887","157.238","157.241"
"48","GTD","Bryan Sellers","8","1:32.860","13:10.274","Green","Track","3.391","12.452","0.563","14.685","10.948","9.823","0.579","13.158","10.240","10.226","2.383","4.412","140.481","140.132"
"50","DPi","Will Owen","9","1:24.288","13:13.643","Green","Track","3.065","11.044","0.508","12.824","10.143","8.910","0.522","12.348","9.669","9.197","2.119","3.939","155.691","155.434"
"73","GTD","Zacharie Robichon","7","3:07.987","13:17.999","Green","Track","96.497","14.846","0.574","14.076","10.702","9.974","0.579","13.369","10.371","10.155","2.395","4.449","137.789","140.132"
"63","GTD","Toni Vilander","8","1:32.056","13:26.972","Green","Track","3.229","12.670","0.565","13.837","10.393","9.765","0.573","13.325","10.598","10.334","2.379","4.388","139.984","141.599"
"86","GTD","Trent Hindman","7","1:37.248","13:32.713","Green","Track","3.391","13.860","0.762","15.832","11.035","9.828","0.574","13.521","10.191","10.618","2.423","5.213","103.794","141.353"
"8","GTD","Parker Chase","1","13:33.803","13:33.803","Green","Track","9.453","18.759","0.810","20.304","13.782","13.770","0.805","17.385","13.233","12.705","2.996","6.848","97.643","100.791"
"12","GTD","Frank Montecalvo","2","1:33.816","13:34.463","Green","Track","3.538","13.016","0.581","13.904","10.620","9.977","0.585","13.635","10.449","10.544","2.441","4.526","136.129","138.695"
"31","DPi","Felipe Nasr","9","1:23.592","13:42.656","Green","Track","2.806","10.799","0.501","12.831","10.229","8.966","0.518","12.327","9.385","9.217","2.102","3.911","157.866","156.634"
"5","DPi","Filipe Albuquerque","9","1:23.398","13:44.716","Green","Track","2.876","10.805","0.501","12.720","9.473","8.647","0.514","12.268","9.398","10.232","2.078","3.886","157.866","157.853"
"6","DPi","Dane Cameron","9","1:21.926","13:56.450","Green","Track","2.853","10.768","0.496","12.719","9.448","8.706","0.513","12.203","9.435","8.876","2.056","3.853","159.457","158.161"
"14","GTD","Richard Heistand","8","2:15.919","14:01.781","Green","Track","44.807","14.312","0.573","13.947","10.653","9.911","0.577","13.603","10.426","10.287","2.389","4.434","138.030","140.618"
"50","DPi","Will Owen","10","1:23.149","14:36.792","Green","Track","2.993","11.052","0.508","12.840","9.656","8.820","0.521","12.247","9.446","9.042","2.092","3.932","155.691","155.732"
"7","DPi","Ricky Taylor","10","1:34.844","14:38.623","Green","Pit","2.811","10.888","0.499","12.608","9.545","8.759","0.514","12.343","9.916","9.765","5.913","11.283","158.499","157.853"
"48","GTD","Bryan Sellers","9","1:30.301","14:40.575","Green","Track","3.357","12.420","0.562","13.253","10.401","9.841","0.576","13.020","10.076","10.027","2.373","4.395","140.731","140.862"
"73","GTD","Zacharie Robichon","8","1:30.867","14:48.866","Green","Track","3.385","12.357","0.565","13.588","10.318","9.776","0.577","13.140","10.354","10.022","2.366","4.419","139.984","140.618"
"86","GTD","Trent Hindman","8","1:31.921","15:04.634","Green","Track","3.612","12.527","0.559","13.684","10.373","9.774","0.573","13.357","10.383","10.298","2.383","4.398","141.486","141.599"
"5","DPi","Filipe Albuquerque","10","1:23.654","15:08.370","Green","Track","2.870","10.769","0.499","12.528","9.536","8.685","0.511","12.250","9.523","10.332","2.182","3.969","158.499","158.780"
"12","GTD","Frank Montecalvo","3","1:34.448","15:08.911","Green","Track","3.943","13.661","0.579","13.913","10.550","9.957","0.583","13.310","10.421","10.632","2.428","4.471","136.599","139.170"
"84","DPi","Simon Trummer","8","4:38.466","15:13.186","Green","Pit","2.960","11.145","0.509","12.608","9.431","8.859","0.520","12.778","10.149","10.354","5.861","193.292","155.385","156.031"
"8","GTD","Parker Chase","2","1:43.183","15:16.986","Green","Track","4.261","14.467","0.634","15.133","11.963","10.225","0.699","15.813","11.306","11.493","2.536","4.653","124.749","116.075"
"6","DPi","Dane Cameron","10","1:20.920","15:17.370","Green","Track","2.825","10.700","0.495","12.296","9.286","8.675","0.515","12.061","9.341","8.838","2.048","3.840","159.780","157.546"
