"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"7","GS","Trent Hindman","2","1:57.848","4:50.205","Green","Track","12.236","15.343","11.139","22.398","8.703","6.971","6.301","10.740","7.693","6.760","5.735","0.518","3.311","157.950"
"57","GS","Bryce Ward","2","2:02.266","4:50.729","Green","Track","12.332","18.324","11.830","23.266","8.599","6.929","6.256","10.889","7.648","6.762","5.656","0.509","3.266","160.743"
"66","GS","Spencer Pumpelly","2","1:57.364","4:52.676","Green","Track","12.004","15.505","11.285","22.196","8.754","6.976","6.177","10.536","7.790","6.788","5.618","0.505","3.230","162.016"
"59","GS","Rod Randall","2","2:00.247","4:56.049","Green","Track","12.769","15.451","11.876","22.620","8.885","7.117","6.379","10.780","7.865","6.947","5.726","0.517","3.315","158.256"
"33","GS","Russell Ward","2","2:10.114","4:57.593","Green","Track","12.448","23.160","12.537","23.549","9.396","7.141","6.526","11.260","7.744","6.851","5.710","0.513","3.279","159.490"
"60","GS","Nate Stacy","2","2:01.759","4:57.757","Green","Track","12.888","15.511","11.779","23.174","9.442","7.146","6.649","11.078","7.739","6.922","5.677","0.509","3.245","160.743"
"4","GS","Guy Cosmo","2","1:57.191","4:58.365","Green","Track","12.715","15.391","11.121","21.555","8.657","6.991","6.251","10.739","7.645","6.755","5.638","0.505","3.228","162.016"
"61","TCR","Gavin Ernstone","2","2:05.832","4:58.537","Green","Track","13.289","16.142","11.657","23.578","9.292","7.576","7.315","11.087","8.160","7.366","6.225","0.563","3.582","145.325"
"82","GS","James Clay","2","1:58.591","4:59.172","Green","Track","12.720","15.588","11.318","22.335","8.515","6.895","6.484","10.930","7.620","6.743","5.665","0.510","3.268","160.428"
"12","TCR","Russell McDonough","2","2:17.804","5:03.196","Green","Track","13.745","18.964","12.181","28.386","11.369","8.362","7.257","11.515","8.202","7.388","6.256","0.566","3.613","144.555"
"26","GS","Jayson Clunie","2","1:58.537","5:07.310","Green","Track","12.572","15.602","10.992","22.019","8.618","6.938","6.363","11.281","7.744","6.806","5.753","0.520","3.329","157.343"
"89","TCR","Chad Gilsinger","2","2:02.614","5:07.703","Green","Track","12.512","15.813","11.512","22.123","9.286","7.660","6.938","10.550","8.151","7.434","6.348","0.579","3.708","141.309"
"67","GS","Chris Bellomo","2","2:02.628","5:10.287","Green","Track","13.249","16.581","11.348","22.971","8.734","6.948","6.481","11.937","8.009","6.854","5.711","0.516","3.289","158.562"
"56","GS","Eric Foss","2","1:55.750","5:13.823","Green","Track","12.053","15.310","10.923","21.359","8.650","6.996","6.304","10.242","7.611","6.797","5.708","0.516","3.281","158.562"
"47","GS","Jason Hart","2","1:55.513","5:15.287","Green","Track","11.808","15.202","10.854","21.397","8.685","6.963","6.295","10.362","7.646","6.766","5.723","0.515","3.297","158.870"
"39","GS","Tyler McQuarrie","2","1:58.166","5:22.734","Green","Track","12.846","15.565","10.943","22.011","8.720","7.030","6.330","10.697","7.684","6.825","5.711","0.514","3.290","159.179"
"44","GS","Matt Travis","2","2:02.835","5:24.385","Green","Track","13.382","16.676","11.590","23.508","8.755","6.970","6.286","11.486","7.819","6.798","5.715","0.516","3.334","158.562"
"15","GS","Ty Majeski","2","1:58.825","5:28.054","Green","Track","13.142","15.529","11.042","22.742","8.634","7.016","6.303","10.321","7.738","6.877","5.678","0.513","3.290","159.490"
"24","GS","Frank Gannett II","2","2:02.207","5:29.391","Green","Track","13.801","16.016","11.694","22.883","8.891","7.032","6.457","11.021","7.892","6.945","5.747","0.517","3.311","158.256"
"22","GS","Austin Cindric","2","1:59.629","5:30.452","Green","Track","12.498","15.752","11.521","22.389","8.710","7.040","6.341","10.967","7.902","6.954","5.732","0.516","3.307","158.562"
"93","GS","Mark Siegel","2","2:06.577","5:32.712","Green","Track","13.969","16.425","11.740","25.040","9.112","7.207","6.512","12.015","7.999","6.960","5.788","0.516","3.294","158.562"
"73","TCR","Shelby Blackstock","2","2:09.836","5:35.763","Green","Track","14.655","17.253","12.623","23.741","9.257","7.540","7.234","11.538","8.134","7.378","6.277","0.569","3.637","143.793"
"99","GS","Gary Ferrera","2","2:01.165","5:40.719","Green","Track","12.830","16.755","11.361","22.581","8.726","7.000","6.288","11.578","7.805","6.798","5.651","0.508","3.284","161.059"
"09","GS","Ramin Abdolvahabi","2","2:04.032","5:45.968","Green","Track","14.347","16.222","11.787","22.784","9.068","7.157","6.458","11.603","7.933","6.901","5.847","0.530","3.395","154.374"
"37","TCR","Mike LaMarra","2","2:01.899","5:48.208","Green","Track","12.749","15.719","11.321","22.111","9.101","7.548","6.858","10.729","8.008","7.316","6.241","0.568","3.630","144.046"
"65","GS","Tim Probert","2","1:59.160","5:49.660","Green","Track","13.510","15.585","11.221","22.064","8.728","7.012","6.371","10.599","7.673","6.849","5.738","0.517","3.293","158.256"
"5","TCR","Roy Block","2","2:39.323","5:53.142","Green","Track","42.261","19.565","12.491","23.262","9.259","7.644","7.121","11.385","8.171","7.479","6.391","0.582","3.712","140.581"
"28","GS","Jan Heylen","2","2:04.264","5:53.378","Green","Track","13.398","16.123","11.647","23.583","8.706","7.089","7.042","12.134","7.949","6.842","5.762","0.532","3.457","153.794"
"84","TCR","Todd Lamb","2","2:05.254","5:56.657","Green","Track","13.212","16.387","12.124","22.971","9.096","7.494","7.078","11.416","7.963","7.230","6.147","0.559","3.577","146.365"
"96","GS","Bruce McKee","2","1:58.900","5:59.412","Green","Track","12.576","15.721","10.981","22.181","8.804","7.014","6.373","10.879","7.807","6.924","5.797","0.522","3.321","156.740"
"46","GS","Owen Trinkler","3","1:55.470","6:05.083","Green","Track","11.906","15.246","10.854","21.268","8.671","6.995","6.274","10.495","7.638","6.743","5.642","0.504","3.234","162.338"
"2","GS","Kenton Koch","3","1:56.344","6:14.598","Green","Track","12.034","15.344","10.866","21.603","8.654","7.008","6.306","10.554","7.690","6.806","5.694","0.515","3.270","158.870"
"77","GS","Alan Brynjolfsson","3","1:58.785","6:21.217","Green","Track","12.139","15.759","11.064","22.607","8.877","7.030","6.293","10.911","7.827","6.843","5.667","0.511","3.257","160.114"
"54","TCR","Stephen Simpson","2","3:05.609","6:21.477","Green","Track","69.930","18.858","13.415","22.911","9.256","7.539","6.797","11.144","8.229","7.350","6.103","0.552","3.525","148.221"
"35","GS","James Cox","3","1:57.959","6:26.039","Green","Track","12.423","15.440","11.175","21.656","8.746","7.025","6.295","11.039","7.777","6.852","5.721","0.515","3.295","158.870"
"71","GS","Frank DePew","3","1:56.711","6:26.097","Green","Track","12.104","15.354","10.786","21.749","8.702","6.974","6.281","10.951","7.719","6.766","5.606","0.504","3.215","162.338"
"31","GS","Paul Nemschoff","3","1:57.134","6:32.448","Green","Track","12.269","15.356","10.967","21.870","8.674","7.019","6.322","10.554","7.765","6.777","5.722","0.519","3.320","157.646"
"13","GS","Orey Fidani","3","1:57.811","6:39.588","Green","Track","12.512","15.610","10.971","21.737","8.793","7.070","6.336","10.632","7.746","6.784","5.756","0.522","3.342","156.740"
"10","TCR","Kieron O'Rourke","3","2:04.135","6:42.523","Green","Track","13.457","16.146","11.510","22.642","9.265","7.549","6.762","11.124","8.171","7.273","6.120","0.554","3.562","147.686"
"11","GS","Thomas Collingwood","3","2:02.647","6:43.848","Green","Track","13.396","16.777","11.479","22.844","9.012","7.101","6.381","11.126","8.018","6.887","5.768","0.521","3.337","157.041"
"7","GS","Trent Hindman","3","1:56.826","6:47.031","Green","Track","12.140","15.392","10.872","21.574","8.655","6.954","6.275","10.972","7.695","6.745","5.735","0.518","3.299","157.950"
"66","GS","Spencer Pumpelly","3","1:55.454","6:48.130","Green","Track","12.085","15.199","10.792","21.650","8.592","6.849","6.182","10.541","7.628","6.637","5.593","0.503","3.203","162.660"
"57","GS","Bryce Ward","3","1:57.894","6:48.623","Green","Track","12.211","15.681","11.035","22.050","8.652","6.944","6.250","10.814","7.649","6.855","5.894","0.523","3.336","156.440"
"59","GS","Rod Randall","3","1:57.537","6:53.586","Green","Track","12.268","15.315","10.971","21.919","8.846","7.100","6.299","10.623","7.799","6.896","5.687","0.514","3.300","159.179"
"60","GS","Nate Stacy","3","1:56.830","6:54.587","Green","Track","12.352","15.161","11.288","21.416","8.717","7.017","6.229","10.529","7.784","6.880","5.670","0.511","3.276","160.114"
"4","GS","Guy Cosmo","3","1:58.331","6:56.696","Green","Track","12.384","15.202","11.321","22.726","8.672","6.950","6.295","10.900","7.644","6.807","5.657","0.510","3.263","160.428"
"33","GS","Russell Ward","3","1:59.536","6:57.129","Green","Track","12.088","15.464","11.845","22.573","8.757","7.044","6.300","10.824","7.758","7.217","5.848","0.519","3.299","157.646"
"82","GS","James Clay","3","1:58.745","6:57.917","Green","Track","13.164","16.034","11.219","21.844","8.518","6.878","6.444","10.783","7.642","6.753","5.678","0.511","3.277","160.114"
"61","TCR","Gavin Ernstone","3","2:05.927","7:04.464","Green","Track","13.458","17.234","11.630","22.361","9.259","7.602","6.838","11.681","8.281","7.333","6.161","0.556","3.533","147.155"
"26","GS","Jayson Clunie","3","1:57.465","7:04.775","Green","Track","12.242","15.463","10.960","22.018","8.713","6.975","6.312","10.955","7.612","6.742","5.690","0.513","3.270","159.490"
"12","TCR","Russell McDonough","3","2:04.896","7:08.092","Green","Track","13.478","16.248","11.723","22.964","9.254","7.556","6.807","11.272","8.117","7.251","6.131","0.555","3.540","147.420"
"89","TCR","Chad Gilsinger","3","2:02.001","7:09.704","Green","Track","12.573","15.735","11.438","21.999","9.255","7.619","6.899","10.506","8.130","7.355","6.272","0.572","3.648","143.039"
"56","GS","Eric Foss","3","1:56.432","7:10.255","Green","Track","11.944","15.218","10.883","21.298","8.701","6.974","6.282","11.012","7.823","6.856","5.666","0.512","3.263","159.801"
"67","GS","Chris Bellomo","3","2:00.027","7:10.314","Green","Track","12.743","15.998","11.034","22.699","8.724","6.935","6.287","11.320","7.890","6.855","5.754","0.519","3.269","157.646"
"47","GS","Jason Hart","3","1:55.432","7:10.719","Green","Track","11.793","15.216","10.805","21.406","8.719","6.972","6.294","10.435","7.629","6.751","5.670","0.510","3.232","160.428"
"39","GS","Tyler McQuarrie","3","1:55.751","7:18.485","Green","Track","12.188","15.161","10.813","21.301","8.684","7.030","6.322","10.422","7.597","6.765","5.683","0.512","3.273","159.801"
"44","GS","Matt Travis","3","2:00.743","7:25.128","Green","Track","12.712","16.045","11.378","22.934","8.827","6.994","6.317","11.501","7.893","6.754","5.634","0.510","3.244","160.428"
"15","GS","Ty Majeski","3","1:57.179","7:25.233","Green","Track","12.587","15.435","10.906","21.883","8.729","7.107","6.320","10.495","7.617","6.694","5.628","0.510","3.268","160.428"
"24","GS","Frank Gannett II","3","1:58.557","7:27.948","Green","Track","12.537","15.334","11.321","21.957","8.814","7.118","6.340","10.895","7.845","6.889","5.701","0.514","3.292","159.179"
"22","GS","Austin Cindric","3","1:58.163","7:28.615","Green","Track","12.306","15.590","11.000","21.965","8.824","7.101","6.282","10.809","7.882","6.906","5.694","0.514","3.290","159.179"
"93","GS","Mark Siegel","3","2:03.344","7:36.056","Green","Track","13.750","16.241","11.418","23.031","8.891","7.129","6.504","11.856","7.976","6.941","5.785","0.519","3.303","157.646"
"73","TCR","Shelby Blackstock","3","2:03.687","7:39.450","Green","Track","12.733","16.042","11.654","22.541","9.256","7.570","6.855","11.060","8.143","7.349","6.281","0.569","3.634","143.793"
"99","GS","Gary Ferrera","3","1:59.389","7:40.108","Green","Track","12.401","15.959","11.327","22.334","8.642","6.957","6.238","11.473","7.793","6.764","5.639","0.513","3.349","159.490"
"65","GS","Tim Probert","3","1:58.799","7:48.459","Green","Track","12.590","15.324","11.046","21.907","8.703","7.048","6.412","11.602","7.772","6.880","5.731","0.513","3.271","159.490"
"09","GS","Ramin Abdolvahabi","3","2:02.653","7:48.621","Green","Track","13.444","16.038","11.489","22.701","8.964","7.089","6.482","11.574","7.932","6.989","5.869","0.528","3.554","154.959"
"37","TCR","Mike LaMarra","3","2:01.868","7:50.076","Green","Track","12.448","15.712","11.352","22.154","9.061","7.444","6.802","11.380","7.982","7.211","6.186","0.560","3.576","146.104"
"28","GS","Jan Heylen","3","2:02.093","7:55.471","Green","Track","13.854","15.957","11.537","22.499","8.686","6.926","6.288","12.171","7.896","6.787","5.699","0.514","3.279","159.179"
"96","GS","Bruce McKee","3","1:57.797","7:57.209","Green","Track","12.224","15.522","10.950","22.354","8.648","6.967","6.334","10.753","7.685","6.809","5.738","0.518","3.295","157.950"
"84","TCR","Todd Lamb","3","2:02.562","7:59.219","Green","Track","13.389","15.915","11.598","22.329","8.982","7.340","6.846","10.947","7.890","7.149","6.091","0.553","3.533","147.953"
"2","GS","Kenton Koch","4","1:55.952","8:10.550","Green","Track","11.924","15.191","10.847","21.499","8.618","6.998","6.293","10.652","7.693","6.787","5.678","0.513","3.259","159.490"
"5","TCR","Roy Block","3","2:21.839","8:14.981","Green","Pit","14.560","16.510","12.074","22.767","9.339","7.662","7.407","11.708","8.130","7.443","10.140","0.000","0.000","0.000"
"77","GS","Alan Brynjolfsson","4","1:58.793","8:20.010","Green","Track","12.575","15.587","11.013","22.263","8.738","7.007","6.348","10.948","7.940","6.882","5.693","0.513","3.286","159.490"
"54","TCR","Stephen Simpson","3","2:01.580","8:23.057","Green","Track","12.688","15.741","11.428","22.130","9.133","7.474","6.707","10.892","8.076","7.205","6.048","0.547","3.511","149.576"
"71","GS","Frank DePew","4","1:57.194","8:23.291","Green","Track","12.491","15.428","10.847","21.699","8.744","7.022","6.327","10.660","7.772","6.778","5.659","0.510","3.257","160.428"
"35","GS","James Cox","4","1:58.683","8:24.722","Green","Track","12.951","15.439","11.230","21.807","8.743","7.016","6.298","11.093","7.794","6.824","5.699","0.511","3.278","160.114"
"31","GS","Paul Nemschoff","4","1:57.703","8:30.151","Green","Track","12.284","15.410","11.000","22.114","8.709","6.998","6.348","10.776","7.764","6.767","5.709","0.517","3.307","158.256"
"13","GS","Orey Fidani","4","1:57.495","8:37.083","Green","Track","12.390","15.401","10.933","21.599","8.705","6.997","6.369","10.772","7.887","6.820","5.765","0.521","3.336","157.041"
"7","GS","Trent Hindman","4","1:56.485","8:43.516","Green","Track","12.105","15.342","10.795","21.642","8.675","7.024","6.267","10.741","7.679","6.720","5.702","0.514","3.279","159.179"
"66","GS","Spencer Pumpelly","4","1:56.822","8:44.952","Green","Track","11.963","15.349","10.929","22.055","8.670","6.944","6.252","10.691","7.797","6.816","5.619","0.505","3.232","162.016"
"10","TCR","Lee Carpentier","4","2:04.088","8:46.611","Green","Track","13.150","16.166","11.654","22.636","9.324","7.564","6.776","11.122","8.201","7.298","6.114","0.552","3.531","148.221"
"57","GS","Bryce Ward","4","1:58.485","8:47.108","Green","Track","13.199","16.049","11.070","22.016","8.594","6.923","6.254","10.730","7.640","6.719","5.591","0.500","3.200","163.636"
"11","GS","Thomas Collingwood","4","2:03.355","8:47.203","Green","Track","12.719","16.581","11.465","23.324","8.964","7.067","6.787","11.643","8.021","6.875","5.775","0.539","3.595","151.796"
"60","GS","Nate Stacy","4","1:56.027","8:50.614","Green","Track","12.049","15.063","10.717","21.557","8.644","7.051","6.327","10.597","7.764","6.850","5.640","0.509","3.259","160.743"
"59","GS","Rod Randall","4","1:57.796","8:51.382","Green","Track","12.272","15.329","10.765","21.853","9.076","7.191","6.493","10.680","7.797","6.906","5.658","0.511","3.265","160.114"
"4","GS","Guy Cosmo","4","1:56.079","8:52.775","Green","Track","12.106","15.180","10.900","21.434","8.682","7.038","6.285","10.560","7.723","6.759","5.662","0.507","3.243","161.377"
"33","GS","Russell Ward","4","1:57.499","8:54.628","Green","Track","12.399","15.470","11.097","21.842","8.696","7.000","6.286","10.821","7.677","6.772","5.676","0.510","3.253","160.428"
"82","GS","James Clay","4","1:56.868","8:54.785","Green","Track","12.413","15.601","11.057","21.774","8.541","6.887","6.417","10.676","7.571","6.651","5.566","0.500","3.214","163.636"
"26","GS","Jayson Clunie","4","1:57.582","9:02.357","Green","Track","12.361","15.529","10.888","22.017","8.687","6.941","6.320","10.871","7.653","6.757","5.727","0.518","3.313","157.950"
"61","TCR","Gavin Ernstone","4","2:02.712","9:07.176","Green","Track","13.040","15.796","11.528","22.252","9.271","7.541","6.787","10.929","8.130","7.275","6.097","0.550","3.516","148.760"
"67","GS","Chris Bellomo","4","2:00.481","9:10.795","Green","Track","12.999","16.134","11.113","22.754","8.718","6.934","6.321","11.417","7.842","6.796","5.679","0.511","3.263","160.114"
"89","TCR","Chad Gilsinger","4","2:03.111","9:12.815","Green","Track","13.001","16.112","11.397","21.964","9.303","7.623","6.916","10.851","8.140","7.341","6.238","0.569","3.656","143.793"
"47","GS","Jason Hart","4","2:03.272","9:13.991","Green","Track","12.230","15.399","10.841","21.400","8.690","6.931","6.238","16.390","8.518","6.982","5.795","0.522","3.336","156.740"
"39","GS","Tyler McQuarrie","4","1:56.143","9:14.628","Green","Track","11.865","15.086","10.804","21.355","8.687","6.992","6.330","11.063","7.768","6.784","5.658","0.508","3.243","161.059"
"12","TCR","Russell McDonough","4","2:07.984","9:16.076","Green","Track","12.970","19.599","12.108","22.905","9.246","7.563","6.823","11.232","8.120","7.262","6.084","0.550","3.522","148.760"
"15","GS","Ty Majeski","4","1:56.799","9:22.032","Green","Track","12.601","15.369","10.962","21.614","8.748","7.059","6.287","10.171","7.686","6.834","5.673","0.513","3.282","159.490"
"44","GS","Matt Travis","4","2:01.581","9:26.709","Green","Track","13.750","16.179","11.470","22.710","8.800","6.943","6.295","11.347","7.807","6.767","5.701","0.515","3.297","158.870"
"24","GS","Frank Gannett II","4","1:58.953","9:26.901","Green","Track","12.517","15.439","11.351","22.213","8.707","7.019","6.369","11.227","7.836","6.841","5.670","0.511","3.253","160.114"
"22","GS","Austin Cindric","4","1:58.448","9:27.063","Green","Track","12.433","15.533","11.051","22.084","8.673","6.991","6.527","11.100","7.756","6.849","5.675","0.510","3.266","160.428"
"93","GS","Mark Siegel","4","2:02.949","9:39.005","Green","Track","13.414","15.984","11.498","23.199","8.849","7.140","6.511","11.800","7.983","6.946","5.784","0.527","3.314","155.253"
"99","GS","Gary Ferrera","4","2:01.578","9:41.686","Green","Track","13.752","15.760","11.086","22.112","8.607","7.057","7.345","11.879","7.803","6.751","5.616","0.513","3.297","159.490"
"73","TCR","Shelby Blackstock","4","2:02.532","9:41.982","Green","Track","12.680","15.780","11.449","22.145","9.188","7.574","6.903","11.018","8.090","7.296","6.225","0.567","3.617","144.300"
