"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"84","TCR","Brian Henderson","4","2:15.544","9:30.098","Green","Track","6.576","6.250","27.570","17.102","29.945","10.356","20.605","0.610","11.735","1.661","3.134","138.972","103.990"
"21","TCR","Harry Gottsacker","3","2:16.876","9:30.587","Green","Track","6.726","6.320","27.773","17.314","30.051","10.143","20.855","0.623","12.162","1.707","3.202","136.072","101.188"
"73","TCR","Mike LaMarra","4","2:17.244","9:33.329","Green","Track","6.673","6.329","28.190","17.312","30.130","10.330","20.906","0.625","11.905","1.677","3.167","135.636","102.998"
"52","TCR","Max Faulkner","4","2:19.402","9:37.104","Green","Track","6.657","6.332","27.556","16.848","30.067","11.740","22.227","0.714","12.398","1.688","3.175","118.729","102.327"
"17","TCR","Britt Casey Jr","4","2:13.751","9:41.608","Green","Track","6.615","6.034","27.144","16.790","29.607","10.015","20.523","0.619","11.592","1.671","3.141","136.951","103.368"
"3","TCR","Alexandre Papadopulos","4","2:18.630","9:55.322","Green","Track","6.814","6.327","28.066","17.536","31.028","10.400","20.838","0.627","12.148","1.679","3.167","135.204","102.875"
"23","TCR","Nick Galante","4","2:21.926","9:57.617","Green","Track","6.627","0.000","0.000","17.493","30.677","10.190","20.966","0.617","12.057","1.713","3.206","137.395","100.833"
"10","TCR","Kieron O'Rourke","4","2:17.717","10:02.181","Green","Track","6.764","6.586","28.728","17.191","29.835","10.412","20.768","0.606","12.001","1.683","3.143","139.889","102.631"
"12","TCR","Russell McDonough","4","2:27.543","10:04.971","Green","Track","6.659","6.497","29.039","19.264","33.359","10.475","23.656","0.802","12.939","1.690","3.163","105.702","102.205"
"89","TCR","Chad Gilsinger","4","2:16.438","10:10.459","Green","Track","6.683","6.394","27.719","17.123","30.188","10.200","20.789","0.632","11.820","1.699","3.191","134.134","101.664"
"61","TCR","Gavin Ernstone","4","2:17.379","10:24.467","Green","Track","6.710","6.650","28.032","17.144","30.292","10.173","20.910","0.617","11.927","1.718","3.206","137.395","100.540"
"54","TCR","Michael Johnson","4","2:15.570","10:29.391","Green","Track","6.589","6.405","27.651","17.080","29.824","10.324","20.523","0.609","11.764","1.674","3.127","139.200","103.182"
"98","TCR","Mark Wilkins","4","2:15.107","11:16.096","Green","Track","6.687","6.256","27.433","17.096","29.749","10.176","20.545","0.618","11.714","1.678","3.155","137.173","102.936"
"84","TCR","Brian Henderson","5","2:14.965","11:45.063","Green","Track","6.597","6.282","27.424","17.164","29.783","10.116","20.471","0.617","11.726","1.655","3.130","137.395","104.367"
"21","TCR","Harry Gottsacker","4","2:16.115","11:46.702","Green","Track","6.681","6.391","27.732","17.173","29.956","10.179","20.713","0.621","11.795","1.691","3.183","136.510","102.145"
"73","TCR","Mike LaMarra","5","2:16.617","11:49.946","Green","Track","6.717","6.309","27.830","17.038","30.083","10.295","21.032","0.624","11.823","1.687","3.179","135.854","102.387"
"52","TCR","Max Faulkner","5","2:16.057","11:53.161","Green","Track","6.707","6.304","27.641","17.015","29.891","10.242","20.897","0.627","11.897","1.675","3.161","135.204","103.121"
"37","TCR","Shelby Blackstock","5","2:43.134","12:07.211","Green","Pit","6.673","6.185","28.679","19.199","37.133","11.617","23.915","0.864","14.402","4.232","10.235","98.117","40.815"
"3","TCR","Alexandre Papadopulos","5","2:18.375","12:13.697","Green","Track","6.846","6.349","28.002","17.518","30.799","10.410","20.914","0.624","12.080","1.674","3.159","135.854","103.182"
"23","TCR","Nick Galante","5","2:16.787","12:14.404","Green","Track","6.605","6.462","28.038","17.099","30.320","10.234","20.866","0.610","11.720","1.679","3.154","138.972","102.875"
"10","TCR","Kieron O'Rourke","5","2:17.838","12:20.019","Green","Track","6.639","6.531","28.413","17.187","30.124","10.505","20.862","0.609","12.129","1.689","3.150","139.200","102.266"
"89","TCR","Chad Gilsinger","5","2:18.647","12:29.106","Green","Track","6.777","6.605","28.294","17.299","30.868","10.536","20.965","0.631","11.800","1.687","3.185","134.347","102.387"
"17","TCR","Britt Casey Jr","5","2:48.763","12:30.371","Green","Pit","6.810","7.032","31.914","19.629","34.117","10.990","26.832","0.753","13.386","4.019","13.281","112.580","42.978"
"12","TCR","Russell McDonough","5","2:27.532","12:32.503","Green","Pit","6.643","6.356","28.368","17.428","30.116","10.218","21.194","0.612","12.728","3.426","10.443","138.518","50.417"
"61","TCR","Gavin Ernstone","5","2:17.796","12:42.263","Green","Track","6.718","6.582","28.132","17.244","30.225","10.294","21.209","0.616","11.909","1.693","3.174","137.618","102.024"
"54","TCR","Michael Johnson","5","2:15.272","12:44.663","Green","Track","6.560","6.217","27.692","16.952","29.856","10.322","20.483","0.606","11.807","1.664","3.113","139.889","103.802"
"98","TCR","Mark Wilkins","5","2:29.029","13:45.125","Green","Pit","6.682","6.398","28.292","17.505","30.917","10.730","21.117","0.623","13.152","3.436","10.177","136.072","50.270"
"84","TCR","Brian Henderson","6","2:15.102","14:00.165","Green","Track","6.638","6.233","27.662","17.105","29.735","10.021","20.586","0.617","11.688","1.670","3.147","137.395","103.430"
"73","TCR","Mike LaMarra","6","2:16.459","14:06.405","Green","Track","6.708","6.307","27.868","16.952","29.790","10.231","21.009","0.621","12.076","1.700","3.197","136.510","101.604"
"52","TCR","Max Faulkner","6","2:15.799","14:08.960","Green","Track","6.681","6.259","27.676","17.016","29.880","10.225","20.725","0.626","11.884","1.672","3.155","135.420","103.306"
"21","TCR","Harry Gottsacker","5","2:30.164","14:16.866","Green","Pit","6.664","6.846","27.891","17.176","30.735","10.194","22.411","0.787","13.706","3.634","10.120","107.716","47.531"
"23","TCR","Nick Galante","6","2:17.606","14:32.010","Green","Track","6.567","6.371","27.918","17.149","30.038","10.067","21.817","0.621","12.146","1.709","3.203","136.510","101.069"
"3","TCR","Alexandre Papadopulos","6","2:21.560","14:35.257","Green","Track","6.835","6.312","28.174","17.792","31.433","10.758","22.440","0.723","12.285","1.665","3.143","117.251","103.740"
"89","TCR","Chad Gilsinger","6","2:16.810","14:45.916","Green","Track","6.727","6.281","27.780","17.216","30.091","10.157","21.154","0.628","11.863","1.709","3.204","134.988","101.069"
"61","TCR","Gavin Ernstone","6","2:18.464","15:00.727","Finish","Track","6.656","6.576","28.152","17.255","30.244","10.632","21.407","0.617","12.070","1.689","3.166","137.395","102.266"
"10","TCR","Kieron O'Rourke","6","2:41.353","15:01.372","Finish","Pit","6.719","6.641","28.584","17.344","31.287","12.169","25.345","0.832","15.763","3.538","13.131","101.890","48.821"
"54","TCR","Michael Johnson","6","2:40.930","15:25.593","Finish","Pit","6.628","7.284","30.130","18.388","33.319","11.819","22.832","0.768","14.929","4.348","10.485","110.381","39.726"
"84","TCR","Brian Henderson","7","2:15.252","16:15.417","Finish","Track","6.611","6.186","27.579","17.083","29.912","10.030","20.704","0.617","11.715","1.670","3.145","137.395","103.430"
"73","TCR","Mike LaMarra","7","2:16.871","16:23.276","Finish","Track","6.748","6.275","27.687","17.309","30.098","10.251","21.100","0.625","11.903","1.690","3.185","135.636","102.205"
"52","TCR","Max Faulkner","7","2:15.825","16:24.785","Finish","Track","6.673","6.300","27.688","17.027","29.937","10.159","20.792","0.624","11.790","1.674","3.161","135.854","103.182"
