"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"48","GTD","Ryan Hardwick","30","1:48.143","1:04:29.178","Green","Track","3.315","8.726","12.516","3.904","0.505","14.150","22.017","14.545","18.881","6.090","3.494","162.691"
"38","LMP2","Kyle Masson","32","1:37.038","1:04:30.132","Green","Track","3.026","8.151","11.395","3.567","0.463","12.387","20.069","13.338","16.417","5.108","3.117","177.449"
"31","DPi","Eric Curran","31","1:36.224","1:04:46.535","Green","Track","3.002","8.103","11.215","3.508","0.453","12.424","19.831","13.248","16.163","5.189","3.088","181.367"
"85","DPi","Misha Goikhberg","33","1:33.636","1:04:46.942","Green","Track","2.914","7.648","11.186","3.498","0.450","12.095","19.357","12.932","15.610","4.932","3.014","182.576"
"6","DPi","Dane Cameron","33","1:33.214","1:04:51.835","Green","Track","2.937","7.900","11.008","3.472","0.449","11.670","19.527","12.822","15.704","4.779","2.946","182.982"
"911","GTLM","Patrick Pilet","31","1:43.887","1:04:54.459","Green","Track","3.277","8.549","12.270","3.865","0.499","13.577","21.267","14.130","17.378","5.681","3.394","164.647"
"86","GTD","Trent Hindman","31","1:45.350","1:04:56.752","Green","Track","3.339","8.756","12.511","3.925","0.514","13.544","21.613","14.402","17.587","5.734","3.425","159.843"
"84","DPi","Simon Trummer","33","1:36.096","1:04:58.306","Green","Track","2.987","7.771","11.977","3.625","0.465","12.116","19.420","13.138","16.629","4.953","3.015","176.686"
"55","DPi","Harry Tincknell","34","1:34.013","1:04:59.628","Green","Track","2.884","7.706","11.317","3.457","0.445","13.101","18.562","12.381","15.750","5.388","3.022","184.627"
"52","LMP2","Eric Lux","32","1:41.489","1:04:59.758","Green","Track","3.060","8.267","11.724","3.595","0.466","13.387","20.964","13.634","17.642","5.565","3.185","176.307"
"77","DPi","Oliver Jarvis","34","1:31.959","1:05:01.333","Green","Track","2.861","7.613","10.930","3.455","0.447","11.775","19.463","12.376","15.291","4.814","2.934","183.801"
