"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"86","GTD","Trent Hindman","1","1:54.243","1:54.243","Green","Track","0.000","12.404","6.082","10.607","8.476","2.120","0.586","8.912","19.023","17.398","6.615","5.207","139.621"
"57","GTD","Christina Nielsen","1","1:57.684","1:57.684","Green","Track","0.000","12.027","6.004","10.972","8.513","2.150","0.594","9.424","19.554","18.404","6.901","5.337","137.741"
"33","GTD","Ben Keating","1","2:17.450","2:17.450","Green","Track","0.000","14.441","7.429","14.205","10.472","2.537","0.754","11.887","23.707","22.137","7.917","6.689","108.512"
"63","GTD","Cooper MacNeil","1","2:17.533","2:17.533","Green","Track","13.996","13.380","6.804","12.407","9.286","2.654","0.791","11.408","22.413","21.493","7.834","6.457","103.436"
"9","GTD","Zacharie Robichon","1","2:17.683","2:17.683","Green","Track","14.486","13.348","8.050","12.586","11.194","2.844","0.861","10.573","20.825","19.615","7.880","6.107","95.027"
"44","GTD","John Potter","1","2:19.861","2:19.861","Green","Track","0.000","13.077","8.468","12.914","10.043","2.509","0.743","12.374","22.409","21.179","7.873","6.200","110.119"
"8","GTD","Parker Chase","1","2:33.011","2:33.011","Green","Track","16.826","13.688","8.525","13.271","13.932","3.985","1.013","12.352","22.357","22.937","7.642","6.022","80.768"
"14","GTD","Richard Heistand","1","2:33.463","2:33.463","Green","Track","311.537","15.416","6.500","12.466","10.248","2.793","0.917","11.490","21.752","20.722","7.222","5.688","89.224"
"96","GTD","Robby Foley","1","2:45.525","2:45.525","Green","Track","15.525","13.199","8.569","12.467","10.793","3.172","0.800","11.417","21.142","21.756","7.170","5.555","102.273"
"19","GTD","Will Hardeman","1","2:50.560","2:50.560","Green","Track","14.124","13.106","7.358","12.577","10.413","3.204","0.918","11.763","22.905","21.662","7.915","5.651","89.127"
"48","GTD","Ryan Hardwick","1","3:00.448","3:00.448","Green","Track","14.102","13.076","6.987","12.992","8.685","2.131","0.659","10.950","23.830","20.100","7.526","5.894","124.155"
"76","GTD","Matt Plumb","1","3:18.815","3:18.815","Green","Track","14.324","13.661","6.331","12.706","9.552","2.449","0.735","10.573","20.933","19.707","7.565","5.746","111.317"
"86","GTD","Trent Hindman","2","1:34.001","3:28.244","Green","Track","4.591","8.131","4.677","9.655","8.328","2.063","0.553","8.443","18.589","17.123","6.642","5.206","147.953"
"57","GTD","Christina Nielsen","2","1:38.480","3:36.164","Green","Track","4.672","8.608","4.841","10.295","8.137","2.048","0.553","9.006","19.446","18.432","7.154","5.288","147.953"
"74","GTD","Gar Robinson V","1","3:37.289","3:37.289","Green","Track","14.007","12.489","6.003","12.831","8.655","2.134","0.622","9.967","20.820","18.780","7.118","5.367","131.540"
"9","GTD","Zacharie Robichon","2","1:37.069","3:54.752","Green","Track","5.266","9.372","5.133","10.306","8.245","2.086","0.562","8.834","18.495","17.210","6.556","5.004","145.584"
"63","GTD","Cooper MacNeil","2","1:44.351","4:01.884","Green","Track","5.429","10.040","5.309","10.866","8.379","2.067","0.591","9.841","19.825","19.526","7.062","5.416","138.440"
"44","GTD","John Potter","2","1:45.538","4:05.399","Green","Track","5.360","9.602","5.692","11.822","8.846","2.156","0.593","10.132","19.688","19.087","7.262","5.298","137.973"
"14","GTD","Richard Heistand","2","1:44.093","4:17.556","Green","Track","5.344","9.292","4.780","10.744","9.336","2.442","0.666","10.116","20.500","18.825","6.969","5.079","122.850"
"73","GTD","Marco Seefried","1","4:23.420","4:23.420","Green","Track","14.179","12.397","6.582","11.821","8.890","2.251","0.740","10.854","19.381","19.128","7.238","5.244","110.565"
"8","GTD","Parker Chase","2","1:51.320","4:24.331","Green","Track","6.198","10.414","5.916","11.387","9.401","2.839","0.868","11.072","20.307","20.018","7.341","5.559","94.261"
"96","GTD","Robby Foley","2","1:46.541","4:32.066","Green","Track","4.852","8.498","4.914","10.302","8.336","2.036","0.546","8.785","18.585","26.782","7.739","5.166","149.850"
"12","GTD","Frank Montecalvo","1","4:35.191","4:35.191","Green","Track","399.828","13.874","6.887","12.725","9.656","2.641","0.695","9.768","20.780","18.788","7.300","5.444","117.724"
"19","GTD","Will Hardeman","2","1:46.947","4:37.507","Green","Track","5.934","9.595","5.987","10.895","8.959","2.502","0.669","10.888","20.317","19.039","6.899","5.263","122.299"
"48","GTD","Ryan Hardwick","2","1:43.561","4:44.009","Green","Track","5.106","9.265","4.948","11.860","8.676","2.089","0.558","9.412","20.260","18.840","7.021","5.526","146.628"
"33","GTD","Ben Keating","2","2:32.669","4:50.119","Green","Track","6.249","10.293","5.420","50.624","11.277","2.394","0.693","10.520","21.743","19.897","7.696","5.863","118.064"
"76","GTD","Matt Plumb","2","1:37.769","4:56.584","Green","Track","5.010","8.826","5.231","10.515","8.372","2.108","0.565","9.150","18.634","17.765","6.614","4.979","144.811"
"86","GTD","Trent Hindman","3","1:32.689","5:00.933","Green","Track","4.482","8.082","4.659","9.433","7.951","2.033","0.545","8.354","18.387","17.004","6.602","5.157","150.125"
"57","GTD","Christina Nielsen","3","1:36.195","5:12.359","Green","Track","4.775","8.424","4.709","10.152","8.073","2.046","0.550","8.903","18.442","18.041","7.000","5.080","148.760"
"74","GTD","Gar Robinson V","2","1:38.161","5:15.450","Green","Track","4.985","8.956","4.990","11.088","8.368","2.088","0.559","9.028","18.704","17.849","6.460","5.086","146.365"
"9","GTD","Zacharie Robichon","3","1:30.748","5:25.500","Green","Track","4.630","8.192","4.616","9.526","8.108","2.057","0.555","8.159","17.539","16.471","6.232","4.663","147.420"
"63","GTD","Cooper MacNeil","3","1:37.459","5:39.343","Green","Track","4.997","8.853","4.861","10.395","8.457","2.061","0.554","9.172","18.293","18.001","6.673","5.142","147.686"
"44","GTD","John Potter","3","1:35.938","5:41.337","Green","Track","4.661","8.359","4.895","10.306","8.228","2.060","0.553","9.186","18.126","17.608","6.867","5.089","147.953"
"14","GTD","Richard Heistand","3","1:32.963","5:50.519","Green","Track","4.601","8.495","4.656","9.990","8.133","2.052","0.552","8.354","17.956","16.916","6.447","4.811","148.221"
"8","GTD","Parker Chase","3","1:39.720","6:04.051","Green","Track","5.180","9.025","5.062","10.219","8.537","2.489","0.762","9.787","18.951","17.790","6.750","5.168","107.373"
"96","GTD","Robby Foley","3","1:32.159","6:04.225","Green","Track","4.563","8.017","4.623","9.580","7.980","1.993","0.535","8.264","17.484","17.350","6.656","5.114","152.931"
"12","GTD","Frank Montecalvo","2","1:33.019","6:08.210","Green","Track","4.768","8.537","4.741","10.207","8.212","2.081","0.557","8.252","17.417","16.789","6.616","4.842","146.891"
"19","GTD","Will Hardeman","3","1:33.785","6:11.292","Green","Track","4.685","8.405","4.631","10.067","8.046","2.026","0.542","8.876","18.352","16.924","6.338","4.893","150.956"
"48","GTD","Ryan Hardwick","3","1:36.206","6:20.215","Green","Track","4.764","8.265","4.561","10.750","8.377","2.065","0.551","8.677","18.625","17.737","6.650","5.184","148.490"
"76","GTD","Matt Plumb","3","1:32.755","6:29.339","Green","Track","4.649","8.202","4.873","9.723","8.153","2.081","0.559","8.346","17.481","17.343","6.367","4.978","146.365"
"33","GTD","Ben Keating","3","1:40.926","6:31.045","Green","Track","5.083","9.129","5.083","10.940","8.347","2.078","0.559","8.925","19.415","18.706","7.195","5.466","146.365"
"86","GTD","Trent Hindman","4","1:32.013","6:32.946","Green","Track","4.426","7.914","4.597","9.466","7.959","2.028","0.544","8.248","18.472","16.880","6.561","4.918","150.401"
"57","GTD","Christina Nielsen","4","1:34.231","6:46.590","Green","Track","4.573","8.370","4.741","9.911","7.895","2.035","0.546","8.604","17.997","17.577","6.895","5.087","149.850"
"74","GTD","Gar Robinson V","3","1:32.951","6:48.401","Green","Track","4.773","8.334","4.853","10.262","8.154","2.068","0.554","8.284","17.356","17.028","6.365","4.920","147.686"
"9","GTD","Zacharie Robichon","4","1:29.880","6:55.380","Green","Track","4.362","8.040","4.671","9.749","8.544","2.083","0.559","8.214","16.784","16.114","6.124","4.636","146.365"
"63","GTD","Cooper MacNeil","4","1:33.744","7:13.087","Red","Track","4.685","8.260","4.637","10.132","8.278","2.052","0.549","8.639","17.659","17.275","6.572","5.006","149.031"
"44","GTD","John Potter","4","1:33.826","7:15.163","Red","Track","4.692","8.271","4.913","10.161","8.251","2.062","0.000","8.690","17.420","17.259","6.660","4.895","0.000"
"14","GTD","Richard Heistand","4","1:29.069","7:19.588","Red","Track","4.419","7.820","4.497","9.611","7.965","2.037","0.547","7.738","17.104","16.316","6.256","4.759","149.576"
"96","GTD","Robby Foley","4","1:37.244","7:41.469","Red","Pit","4.537","7.806","4.532","9.186","7.865","1.985","0.537","7.976","16.719","16.782","8.447","10.872","152.362"
"12","GTD","Frank Montecalvo","3","1:43.319","7:51.529","Red","Pit","4.408","7.957","4.511","9.573","8.235","2.055","0.554","7.626","17.015","20.797","8.995","11.593","147.686"
"86","GTD","Trent Hindman","5","1:42.720","8:15.666","Red","Pit","4.388","7.852","4.622","9.382","8.198","2.037","0.546","8.965","18.948","18.522","7.904","11.356","149.850"
"33","GTD","Ben Keating","4","1:47.096","8:18.141","Red","Pit","4.657","8.335","4.806","10.111","8.323","2.068","0.555","9.435","20.396","19.068","8.191","11.151","147.420"
"76","GTD","Matt Plumb","4","1:51.679","8:21.018","Red","Pit","4.569","7.832","4.750","9.256","8.062","2.074","0.557","7.997","18.313","18.863","10.018","19.388","146.891"
"57","GTD","Christina Nielsen","5","1:47.204","8:33.794","Red","Pit","4.530","8.245","4.614","9.565","8.083","2.061","0.554","8.923","19.938","18.956","9.453","12.282","147.686"
"74","GTD","Gar Robinson V","4","1:46.589","8:34.990","Red","Pit","4.626","8.133","4.805","9.930","8.192","2.112","0.629","9.370","18.135","19.319","9.769","11.569","130.077"
"9","GTD","Zacharie Robichon","5","1:44.935","8:40.315","Red","Pit","4.374","7.972","4.533","9.824","8.959","2.329","0.675","9.135","18.963","18.826","7.986","11.359","121.212"
"44","GTD","John Potter","5","1:57.015","9:12.178","Red","Pit","4.697","8.872","5.242","11.260","8.408","2.214","0.691","11.250","21.666","20.854","9.433","12.428","118.405"
"14","GTD","Richard Heistand","5","1:57.319","9:16.907","Red","Pit","4.571","8.711","6.336","11.083","11.063","3.058","0.903","10.854","20.505","18.073","10.054","12.108","90.607"
"63","GTD","Cooper MacNeil","5","2:52.979","10:06.066","Red","Pit","4.906","8.841","4.850","10.835","8.446","2.064","0.560","9.307","18.510","18.527","7.976","78.157","146.104"
"8","GTD","Parker Chase","4","4:02.179","10:06.230","Red","Pit","5.002","8.446","4.788","9.853","8.482","2.086","0.555","8.823","17.863","19.779","8.604","147.898","147.420"
"19","GTD","Will Hardeman","4","4:10.472","10:21.764","Green","Pit","4.510","8.086","4.571","9.660","7.971","2.023","0.542","8.292","17.573","17.475","9.869","159.900","150.956"
"48","GTD","Ryan Hardwick","4","4:17.021","10:37.236","Green","Pit","4.601","7.940","4.537","9.787","8.199","2.052","0.550","8.278","18.293","20.704","10.758","161.322","148.760"
"73","GTD","Marco Seefried","2","6:43.983","11:07.403","Green","Pit","4.960","8.469","4.695","10.097","282.607","3.130","0.826","12.395","22.749","25.407","10.201","18.447","99.053"
"96","GTD","Robby Foley","5","3:56.099","11:37.568","Green","Track","143.189","10.577","5.275","9.593","7.819","1.985","0.533","7.999","18.714","19.168","6.432","4.815","153.505"
"76","GTD","Matt Plumb","5","3:20.112","11:41.130","Green","Track","109.218","10.607","4.955","9.578","8.300","2.100","0.564","8.047","17.104","18.493","6.388","4.758","145.068"
"9","GTD","Zacharie Robichon","6","3:03.694","11:44.009","Green","Track","94.160","10.499","4.998","10.371","8.200","2.067","0.557","8.161","17.118","16.532","6.326","4.705","146.891"
"74","GTD","Gar Robinson V","5","3:12.088","11:47.078","Green","Track","97.104","11.595","5.645","10.509","8.849","2.505","0.640","9.070","17.847","17.228","6.236","4.860","127.841"
"44","GTD","John Potter","6","2:38.481","11:50.659","Green","Track","64.455","11.739","5.384","10.699","8.136","2.056","0.553","8.723","17.735","17.390","6.659","4.952","147.953"
"33","GTD","Ben Keating","5","3:35.991","11:54.132","Green","Track","119.688","11.282","5.360","10.801","8.212","2.063","0.559","8.859","18.840","18.154","7.156","5.017","146.365"
"14","GTD","Richard Heistand","6","2:43.503","12:00.410","Green","Track","66.497","17.036","5.027","10.172","8.071","2.044","0.550","7.923","16.982","17.249","7.115","4.837","148.760"
"57","GTD","Christina Nielsen","6","3:27.969","12:01.763","Green","Track","110.441","16.910","4.958","9.829","7.980","2.032","0.547","8.395","17.436","17.435","7.030","4.976","149.576"
"63","GTD","Cooper MacNeil","6","1:58.081","12:04.147","Green","Track","19.054","17.480","5.087","10.312","8.058","2.036","0.546","8.492","17.873","17.230","7.017","4.896","149.850"
"12","GTD","Frank Montecalvo","4","4:17.852","12:09.381","Green","Track","157.975","13.526","5.075","10.547","8.308","2.063","0.552","8.465","22.950","17.086","6.540","4.765","148.221"
"86","GTD","Trent Hindman","6","3:58.266","12:13.932","Green","Track","138.061","10.634","5.174","9.602","7.935","2.080","0.649","10.296","23.089","19.393","6.507","4.846","126.068"
"8","GTD","Parker Chase","5","2:08.940","12:15.170","Green","Track","20.186","17.585","7.123","10.391","10.109","2.652","0.723","9.622","19.799","19.008","6.672","5.070","113.165"
"19","GTD","Will Hardeman","5","1:58.476","12:20.240","Green","Track","14.548","11.599","7.044","10.319","9.692","2.939","0.842","9.307","18.086","22.620","6.684","4.796","97.171"
"48","GTD","Ryan Hardwick","5","1:48.805","12:26.041","Green","Track","14.070","11.308","5.002","10.628","8.329","2.250","0.698","9.150","18.365","17.368","6.532","5.105","117.218"
"73","GTD","Marco Seefried","3","1:47.237","12:54.640","Green","Track","14.176","10.990","5.462","10.875","8.217","2.078","0.563","8.730","17.528","17.084","6.617","4.917","145.325"
"96","GTD","Robby Foley","6","1:27.152","13:04.720","Green","Track","4.342","7.550","4.515","9.218","7.735","1.975","0.531","7.748","16.325","16.180","6.169","4.864","154.083"
"76","GTD","Matt Plumb","6","1:27.657","13:08.787","Green","Track","4.469","7.651","4.652","9.195","7.998","2.059","0.557","7.976","16.323","16.096","5.999","4.682","146.891"
"9","GTD","Zacharie Robichon","7","1:27.113","13:11.122","Green","Track","4.375","7.854","4.509","9.330","8.009","2.044","0.551","7.620","16.185","15.837","6.166","4.633","148.490"
"74","GTD","Gar Robinson V","6","1:30.778","13:17.856","Green","Track","4.705","8.137","4.811","9.930","8.099","2.065","0.554","8.092","16.823","16.666","6.123","4.773","147.686"
"44","GTD","John Potter","7","1:31.124","13:21.783","Green","Track","4.544","7.926","4.677","9.702","7.962","2.030","0.545","8.447","16.996","17.015","6.511","4.769","150.125"
"33","GTD","Ben Keating","6","1:30.857","13:24.989","Green","Track","4.535","8.058","4.670","9.707","8.080","2.049","0.551","8.068","17.287","16.705","6.267","4.880","148.490"
"14","GTD","Richard Heistand","7","1:25.885","13:26.295","Green","Track","4.390","7.542","4.402","9.114","7.814","2.021","0.543","7.488","16.093","15.862","5.953","4.663","150.678"
"57","GTD","Christina Nielsen","7","1:32.038","13:33.801","Green","Track","4.415","8.095","4.544","9.637","8.069","2.042","0.548","8.451","17.334","17.230","6.609","5.064","149.303"
"63","GTD","Cooper MacNeil","7","1:29.777","13:33.924","Green","Track","4.564","7.902","4.502","9.402","8.022","2.028","0.542","8.000","16.701","16.669","6.517","4.928","150.956"
"12","GTD","Frank Montecalvo","5","1:26.602","13:35.983","Green","Track","4.368","7.802","4.468","9.210","7.982","2.040","0.551","7.429","15.993","15.901","6.120","4.738","148.490"
"86","GTD","Trent Hindman","7","1:28.048","13:41.980","Green","Track","4.310","7.870","4.561","9.060","7.940","2.025","0.543","7.593","16.759","16.240","6.237","4.910","150.678"
"8","GTD","Parker Chase","6","1:31.189","13:46.359","Green","Track","4.605","8.032","4.755","9.590","8.072","2.051","0.550","8.429","17.096","16.755","6.393","4.861","148.760"
"19","GTD","Will Hardeman","6","1:28.813","13:49.053","Green","Track","4.467","7.876","4.511","9.710","7.926","2.022","0.540","8.188","16.740","16.044","6.109","4.680","151.515"
"48","GTD","Ryan Hardwick","6","1:29.115","13:55.156","Green","Track","4.502","7.839","4.550","9.492","8.175","2.049","0.548","7.695","16.681","16.608","6.181","4.795","149.303"
"73","GTD","Marco Seefried","4","1:29.490","14:24.130","Green","Track","4.591","8.076","4.726","9.600","8.006","2.052","0.553","8.281","16.727","16.200","6.062","4.616","147.953"
"9","GTD","Zacharie Robichon","8","1:25.893","14:37.015","Green","Track","4.344","7.682","4.478","9.220","8.033","2.045","0.551","7.429","15.919","15.691","5.935","4.566","148.490"
"96","GTD","Robby Foley","7","1:33.502","14:38.222","Green","Pit","4.302","7.566","4.553","9.236","7.655","1.965","0.529","7.666","15.929","16.052","7.330","10.719","154.666"
"76","GTD","Matt Plumb","7","1:37.134","14:45.921","Green","Pit","4.400","7.502","4.570","8.922","7.982","2.066","0.554","7.645","15.966","15.914","8.751","12.862","147.686"
"33","GTD","Ben Keating","7","1:28.019","14:53.008","Green","Track","4.352","7.698","4.527","9.312","8.148","2.056","0.549","7.865","16.316","16.313","6.121","4.762","149.031"
"74","GTD","Gar Robinson V","7","1:37.493","14:55.349","Green","Pit","4.491","7.893","4.688","9.729","8.004","2.052","0.552","8.184","16.830","16.518","7.670","10.882","148.221"
"14","GTD","Richard Heistand","8","1:32.431","14:58.726","Green","Track","4.298","7.444","4.393","9.113","9.253","2.810","0.754","9.110","17.222","16.701","6.725","4.608","108.512"
"44","GTD","John Potter","8","1:38.583","15:00.366","Finish","Pit","4.381","7.830","4.607","9.418","7.927","2.030","0.546","8.404","17.343","16.931","8.004","11.162","149.850"
"12","GTD","Frank Montecalvo","6","1:26.451","15:02.434","Finish","Track","4.354","7.680","4.462","9.141","7.840","2.028","0.546","7.510","16.471","15.732","6.040","4.647","149.850"
"57","GTD","Christina Nielsen","8","1:31.851","15:05.652","Finish","Track","4.535","8.069","4.558","9.616","7.968","2.043","0.548","8.144","17.791","17.183","6.505","4.891","149.303"
"63","GTD","Cooper MacNeil","8","1:32.543","15:06.467","Finish","Track","5.110","8.609","4.693","9.920","7.928","2.018","0.539","8.107","17.728","16.759","6.390","4.742","151.796"
"86","GTD","Trent Hindman","8","1:27.725","15:09.705","Finish","Track","4.356","7.628","4.451","9.182","8.050","2.033","0.547","7.596","16.598","16.199","6.259","4.826","149.576"
"8","GTD","Parker Chase","7","1:27.753","15:14.112","Finish","Track","4.487","7.701","4.636","9.515","8.038","2.051","0.551","7.670","16.396","15.862","6.064","4.782","148.490"
"19","GTD","Will Hardeman","7","1:26.951","15:16.004","Finish","Track","4.426","7.612","4.447","9.267","7.925","2.015","0.539","7.902","16.364","15.819","6.020","4.615","151.796"
"48","GTD","Ryan Hardwick","7","1:27.300","15:22.456","Finish","Track","4.377","7.598","4.396","9.434","8.086","2.040","0.546","7.615","16.357","16.041","6.059","4.751","149.850"
"73","GTD","Marco Seefried","5","1:27.005","15:51.135","Finish","Track","4.483","7.859","4.505","9.094","7.944","2.042","0.552","7.898","16.266","15.775","5.906","4.681","148.221"
"9","GTD","Zacharie Robichon","9","1:34.355","16:11.370","Finish","Pit","4.341","7.609","4.431","9.110","8.020","2.044","0.552","7.684","16.223","16.158","7.095","11.088","148.221"
"33","GTD","Ben Keating","8","1:26.109","16:19.117","Finish","Track","4.263","7.535","4.488","9.065","7.874","2.029","0.550","7.565","15.955","16.064","5.939","4.782","148.760"
"14","GTD","Richard Heistand","9","1:24.281","16:23.007","Finish","Track","4.316","7.438","4.394","8.890","7.762","2.019","0.542","7.311","15.685","15.446","5.849","4.629","150.956"
"96","GTD","Robby Foley","8","2:31.782","17:10.004","Finish","Pit","13.603","9.924","4.793","9.285","7.721","1.969","0.529","7.914","16.653","19.936","7.452","52.003","154.666"
"3","GTLM","Jan Magnussen","1","26:50.706","26:50.706","Green","Track","0.000","12.135","6.576","11.135","8.918","0.000","0.000","0.000","0.000","17.250","6.415","4.916","0.000"
"4","GTLM","Tommy Milner","1","26:54.841","26:54.841","Green","Track","0.000","12.260","6.960","11.443","8.787","0.000","0.000","0.000","0.000","18.180","6.484","4.954","0.000"
"911","GTLM","Patrick Pilet","1","26:58.686","26:58.686","Green","Track","0.000","11.464","7.169","0.000","0.000","0.000","0.000","0.000","0.000","18.814","7.231","4.961","0.000"
"912","GTLM","Laurens Vanthoor","1","27:06.317","27:06.317","Green","Track","0.000","13.350","6.189","0.000","0.000","0.000","0.000","0.000","0.000","19.844","6.433","4.983","0.000"
"25","GTLM","Connor De Phillippi","1","27:09.281","27:09.281","Green","Track","15.211","13.589","6.866","0.000","0.000","0.000","0.000","0.000","18.190","19.505","6.676","4.973","0.000"
"66","GTLM","Sebastien Bourdais","1","27:19.477","27:19.477","Green","Track","0.000","14.622","0.000","0.000","0.000","0.000","0.000","0.000","20.106","19.385","6.887","5.407","0.000"
"67","GTLM","Ryan Briscoe","1","27:48.679","27:48.679","Green","Track","0.000","0.000","5.961","11.270","8.546","2.055","0.588","9.281","18.014","17.422","6.300","5.007","139.147"
"3","GTLM","Jan Magnussen","2","1:29.111","28:19.817","Green","Track","4.639","8.161","4.869","9.392","7.828","1.984","0.534","8.008","16.781","16.264","5.982","4.669","153.218"
"4","GTLM","Tommy Milner","2","1:32.073","28:26.914","Green","Track","4.516","7.750","4.840","9.488","7.798","1.982","0.558","8.821","16.723","18.366","6.598","4.633","146.628"
"911","GTLM","Patrick Pilet","2","1:31.595","28:30.281","Green","Track","4.540","7.799","5.103","9.633","7.780","1.993","0.531","9.005","17.043","17.029","6.418","4.721","154.083"
"912","GTLM","Laurens Vanthoor","2","1:28.816","28:35.133","Green","Track","4.562","8.014","4.851","9.725","8.133","0.000","0.547","8.064","16.243","16.082","5.977","4.582","149.576"
"25","GTLM","Connor De Phillippi","2","1:30.944","28:40.225","Green","Track","4.561","7.829","4.781","9.491","7.929","2.003","0.536","8.966","16.113","17.929","6.224","4.582","152.646"
"66","GTLM","Sebastien Bourdais","2","1:33.514","28:52.991","Green","Track","5.006","8.680","5.335","9.966","0.000","0.000","0.580","8.867","17.010","16.838","6.382","4.822","141.066"
"24","GTLM","Jesse Krohn","1","29:18.092","29:18.092","Green","Track","15.089","12.807","6.994","11.017","10.191","2.377","0.638","9.395","18.246","17.527","6.571","5.467","128.242"
"67","GTLM","Ryan Briscoe","2","1:29.400","29:18.079","Green","Track","4.624","8.176","4.754","9.921","8.062","2.008","0.539","8.030","16.338","16.260","5.968","4.720","151.796"
"3","GTLM","Jan Magnussen","3","1:24.903","29:44.720","Green","Track","4.317","7.496","4.611","8.910","7.663","1.961","0.526","7.604","16.068","15.504","5.683","4.560","155.548"
"4","GTLM","Tommy Milner","3","1:25.380","29:52.294","Green","Track","4.264","7.510","4.597","8.965","7.543","1.952","0.526","7.978","15.807","15.736","5.970","4.532","155.548"
"911","GTLM","Patrick Pilet","3","1:26.423","29:56.704","Green","Track","4.414","7.538","4.542","9.183","7.655","1.972","0.529","7.598","16.109","16.094","6.167","4.622","154.666"
"912","GTLM","Laurens Vanthoor","3","1:27.662","30:02.795","Green","Track","4.301","7.483","4.510","9.209","7.761","1.981","0.531","7.579","17.834","15.979","5.999","4.495","154.083"
"25","GTLM","Connor De Phillippi","3","1:26.729","30:06.954","Green","Track","4.141","7.345","4.360","8.885","7.661","1.961","0.526","7.289","15.264","16.433","8.333","4.531","155.548"
"66","GTLM","Sebastien Bourdais","3","1:27.399","30:20.390","Green","Track","4.498","7.697","4.600","9.122","7.686","1.978","0.532","7.747","16.531","16.251","6.097","4.660","153.794"
"67","GTLM","Ryan Briscoe","3","1:25.797","30:43.876","Green","Track","4.400","7.670","4.504","9.017","7.870","1.993","0.535","7.647","15.833","15.908","5.797","4.623","152.931"
"24","GTLM","Jesse Krohn","2","1:33.465","30:51.557","Green","Track","5.163","9.005","4.994","9.977","8.684","2.047","0.546","8.377","16.926","16.372","6.322","5.052","149.850"
"3","GTLM","Jan Magnussen","4","1:22.780","31:07.500","Green","Track","4.240","7.305","4.459","8.590","7.558","1.948","0.522","7.267","15.526","15.189","5.620","4.556","156.740"
"4","GTLM","Tommy Milner","4","1:23.076","31:15.370","Green","Track","4.191","7.108","4.416","8.708","7.480","1.939","0.521","7.589","15.467","15.355","5.829","4.473","157.041"
"911","GTLM","Patrick Pilet","4","1:25.099","31:21.803","Green","Track","4.281","7.337","4.411","9.048","7.915","1.984","0.534","7.579","15.784","15.552","6.112","4.562","153.218"
"912","GTLM","Laurens Vanthoor","4","1:23.496","31:26.291","Green","Track","4.187","7.309","4.390","8.983","7.712","1.973","0.529","7.202","15.511","15.378","5.845","4.477","154.666"
"25","GTLM","Connor De Phillippi","4","1:22.593","31:29.547","Green","Track","4.105","7.482","4.415","8.754","7.603","1.955","0.524","7.147","15.295","15.139","5.583","4.591","156.142"
"66","GTLM","Sebastien Bourdais","4","1:24.043","31:44.433","Green","Track","4.262","7.351","4.490","8.899","7.659","1.971","0.529","7.356","15.658","15.427","5.882","4.559","154.666"
"67","GTLM","Ryan Briscoe","4","1:24.279","32:08.155","Green","Track","4.197","7.447","4.397","9.008","7.968","1.997","0.535","7.432","15.424","15.599","5.673","4.602","152.931"
"24","GTLM","Jesse Krohn","3","1:27.977","32:19.534","Green","Track","4.430","7.982","4.709","9.392","7.856","1.969","0.528","8.059","16.678","15.911","5.884","4.579","154.959"
"3","GTLM","Jan Magnussen","5","1:21.942","32:29.442","Green","Track","4.183","7.195","4.388","8.507","7.546","1.944","0.522","7.182","15.217","15.148","5.641","4.469","156.740"
"4","GTLM","Tommy Milner","5","1:22.208","32:37.578","Green","Track","4.134","7.058","4.313","8.633","7.570","1.946","0.522","7.565","15.226","15.066","5.532","4.643","156.740"
"911","GTLM","Patrick Pilet","5","1:23.083","32:44.886","Green","Track","4.221","7.315","4.341","8.876","7.593","1.961","0.526","7.240","15.315","15.397","5.854","4.444","155.548"
"912","GTLM","Laurens Vanthoor","5","1:23.641","32:49.932","Green","Track","4.131","7.213","4.332","8.844","7.708","1.969","0.529","7.186","16.042","15.413","5.808","4.466","154.666"
"25","GTLM","Connor De Phillippi","5","1:21.235","32:50.782","Green","Track","4.121","6.994","4.289","8.663","7.522","1.945","0.522","6.989","14.931","15.059","5.613","4.587","156.740"
"66","GTLM","Sebastien Bourdais","5","1:22.380","33:06.813","Green","Track","4.180","7.330","4.355","8.580","7.601","1.966","0.528","7.222","15.142","15.201","5.779","4.496","154.959"
"67","GTLM","Ryan Briscoe","5","1:22.271","33:30.426","Green","Track","4.194","7.169","4.306","8.720","7.720","1.977","0.531","7.132","15.032","15.326","5.613","4.551","154.083"
"24","GTLM","Jesse Krohn","4","1:23.460","33:42.994","Green","Track","4.137","7.229","4.366","8.853","8.096","1.988","0.533","7.572","15.502","15.106","5.585","4.493","153.505"
"3","GTLM","Jan Magnussen","6","1:20.750","33:50.192","Green","Track","4.148","7.068","4.326","8.356","7.491","1.937","0.520","7.030","14.962","14.861","5.612","4.439","157.343"
"4","GTLM","Tommy Milner","6","1:21.338","33:58.916","Green","Track","4.202","7.011","4.283","8.562","7.466","1.935","0.519","7.384","15.026","14.910","5.504","4.536","157.646"
"911","GTLM","Patrick Pilet","6","1:22.216","34:07.102","Green","Track","4.194","7.278","4.307","8.634","7.506","1.952","0.524","7.097","15.054","15.349","5.856","4.465","156.142"
"912","GTLM","Laurens Vanthoor","6","1:21.285","34:11.217","Green","Track","4.153","7.131","4.278","8.677","7.631","1.961","0.526","7.100","14.857","14.838","5.727","4.406","155.548"
"25","GTLM","Connor De Phillippi","6","1:31.165","34:21.947","Green","Track","4.110","7.074","4.498","9.192","7.741","1.994","0.532","7.909","19.481","18.297","5.821","4.516","153.794"
