"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"33","LMP3","Nigel Greensall","8","1:50.416","23:55.606","Red","Track","11.677","14.206","9.870","21.158","7.868","6.417","5.915","9.730","7.011","6.284","5.315","0.530","4.435","154.374"
"86","LMP3","Paul LaHaye","7","2:20.311","24:02.384","Red","Pit","13.562","15.091","10.630","22.314","8.358","6.523","6.342","11.425","7.222","6.482","14.776","0.000","0.000","0.000"
"23","LMP3","Anthony Simone","8","1:59.993","24:06.188","Red","Pit","11.319","14.068","9.750","20.175","7.695","6.303","5.795","9.427","6.946","6.157","8.294","0.000","0.000","0.000"
"10","LMP3","Kenton Koch","6","1:58.739","24:26.995","Red","Pit","10.976","13.951","9.679","19.836","7.718","6.343","5.846","9.769","7.014","6.229","8.170","0.000","0.000","0.000"
"47","LMP3","Rodrigo Pflucker Minaya","9","2:05.439","25:29.597","Red","Pit","11.451","16.309","10.079","20.622","7.844","6.454","6.005","10.344","7.056","6.329","9.400","0.000","0.000","0.000"
"55","LMP3","Nikko Reger","9","2:04.579","25:31.018","Red","Pit","11.757","15.031","10.084","20.445","7.772","6.478","6.041","10.123","7.074","6.359","9.561","0.000","0.000","0.000"
"70","LMP3","Jonatan Jorge","7","2:04.254","25:31.741","Red","Pit","11.539","15.020","10.012","20.545","7.850","6.397","5.940","10.051","7.038","6.257","9.967","0.000","0.000","0.000"
"4","LMP3","Leo Lamelas","7","2:06.409","25:34.841","Red","Pit","11.228","15.401","10.484","21.376","7.802","6.389","5.940","10.607","7.130","6.300","10.034","0.000","0.000","0.000"
"7","LMP3","Blake Mount","7","2:09.976","25:38.664","Red","Pit","12.608","15.746","10.536","22.124","7.954","6.419","5.936","10.247","7.036","6.280","11.068","0.000","0.000","0.000"
"2","LMP3","Michal Chlumecky","7","2:10.628","25:41.545","Red","Pit","12.717","16.619","10.116","20.574","7.834","6.381","5.893","10.757","7.162","6.345","11.220","0.000","0.000","0.000"
"74","LMP3","Wyatt Schwab","8","2:14.454","25:50.853","Red","Pit","14.914","16.030","10.722","21.578","7.968","6.515","6.082","10.813","7.206","6.417","10.862","0.000","0.000","0.000"
"33","LMP3","Nigel Greensall","9","2:35.688","26:31.294","Red","Pit","19.023","20.422","12.315","23.422","8.612","6.951","6.550","12.058","8.250","8.125","13.424","0.000","0.000","0.000"
"40","LMP3","David Grant","7","6:52.486","29:43.552","Finish","Pit","32.209","18.234","10.950","21.928","7.987","6.563","6.100","10.255","7.151","6.346","9.195","0.000","0.000","0.000"
"75","LMP3","James French","6","8:34.846","29:52.297","Finish","Pit","11.241","14.039","9.777","19.758","7.777","6.384","5.905","9.770","6.989","6.264","10.011","0.000","0.000","0.000"
