"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"64","LMP3","Alex Barron","4","1:46.688","7:14.970","Green","Track","11.405","14.069","9.716","19.875","7.731","6.295","5.858","9.884","6.970","6.196","5.214","0.473","3.002","172.977"
"55","LMP3","Nikko Reger","4","1:47.799","7:16.020","Green","Track","11.733","14.304","9.701","20.043","7.738","6.373","5.886","9.812","6.973","6.309","5.345","0.486","3.096","168.350"
"75","LMP3","James French","4","1:46.576","7:16.420","Green","Track","11.361","14.077","9.732","19.809","7.704","6.328","5.859","9.732","6.951","6.255","5.258","0.478","3.032","171.168"
"47","LMP3","Rodrigo Pflucker Minaya","4","1:46.191","7:19.076","Green","Track","11.155","14.019","9.717","19.908","7.700","6.331","5.812","9.499","6.972","6.269","5.284","0.479","3.046","170.810"
"74","LMP3","Benjamin Waddell","4","1:47.036","7:20.537","Green","Track","11.169","14.190","9.805","19.857","7.768","6.380","5.928","9.781","6.972","6.303","5.329","0.483","3.071","169.396"
"33","LMP3","Lance Willsey","4","1:48.348","7:21.889","Green","Track","11.491","14.414","9.949","20.199","7.812","6.406","5.911","9.895","7.025","6.340","5.345","0.484","3.077","169.046"
"40","LMP3","Keith Grant","4","1:48.377","7:21.977","Green","Track","11.783","14.514","9.961","20.100","7.751","6.347","5.900","9.951","6.983","6.276","5.250","0.473","3.088","172.977"
"7","LMP3","Blake Mount","4","1:48.068","7:22.295","Green","Track","11.523","14.390","9.937","20.261","7.689","6.314","5.874","10.052","6.959","6.264","5.281","0.479","3.045","170.810"
"4","LMP3","Leo Lamelas","4","1:48.115","7:23.065","Green","Track","11.905","14.435","9.786","20.208","7.760","6.374","5.859","9.622","6.979","6.310","5.324","0.483","3.070","169.396"
"70","LMP3","Joel Janco","4","1:50.101","7:31.723","Green","Track","11.685","14.566","10.053","20.816","7.826","6.401","5.932","10.517","7.093","6.328","5.337","0.482","3.065","169.747"
"2","LMP3","Jon Brownson","4","1:50.235","7:33.938","Green","Track","11.386","14.699","10.053","21.105","7.809","6.387","5.876","10.543","7.140","6.342","5.338","0.482","3.075","169.747"
"19","LMP3","Bradley Baker","4","1:50.706","7:38.843","Green","Track","11.958","14.840","10.077","21.047","7.920","6.442","5.976","10.045","7.167","6.334","5.335","0.482","3.083","169.747"
"60","LMP3","Bruce Hamilton III","4","1:50.698","7:39.492","Green","Track","12.156","14.771","10.237","20.868","7.783","6.363","5.979","10.287","7.058","6.314","5.319","0.482","3.081","169.747"
"86","LMP3","Paul LaHaye","4","1:51.705","7:45.081","Green","Track","12.314","14.592","10.225","20.924","7.912","6.460","6.048","10.610","7.136","6.422","5.431","0.491","3.140","166.636"
"11","LMP3","Maurice Smith","4","1:50.019","8:19.903","Green","Track","12.072","14.457","10.046","20.466","7.796","6.440","5.992","10.246","7.090","6.368","5.416","0.491","3.139","166.636"
"51","LMP3","Garett Grist","5","1:44.936","8:51.206","Green","Track","10.718","13.880","9.583","19.474","7.648","6.297","5.807","9.584","6.902","6.235","5.280","0.479","3.049","170.810"
"10","LMP3","Stevan McAleer","5","1:45.737","8:52.819","Green","Track","10.934","14.042","9.692","20.036","7.743","6.299","5.792","9.311","6.930","6.214","5.242","0.476","3.026","171.887"
"23","LMP3","Anthony Simone","5","1:46.060","8:53.304","Green","Track","11.119","14.002","9.632","20.157","7.711","6.237","5.701","9.620","7.026","6.194","5.203","0.470","2.988","174.081"
"25","LMP3","Aaron Povoledo","5","1:47.439","9:02.161","Green","Track","11.484","14.109","9.930","20.139","7.747","6.303","5.797","9.909","6.998","6.236","5.271","0.478","3.038","171.168"
"64","LMP3","Alex Barron","5","1:47.364","9:02.334","Green","Track","11.611","14.132","9.757","20.275","7.714","6.265","5.828","9.959","6.976","6.185","5.200","0.470","2.992","174.081"
"55","LMP3","Nikko Reger","5","1:47.195","9:03.215","Green","Track","11.350","14.172","9.670","20.128","7.738","6.356","5.881","9.743","6.976","6.279","5.328","0.485","3.089","168.697"
"75","LMP3","James French","5","1:47.036","9:03.456","Green","Track","11.482","14.083","9.750","20.013","7.695","6.303","5.822","9.904","6.992","6.245","5.250","0.476","3.021","171.887"
"47","LMP3","Rodrigo Pflucker Minaya","5","1:46.242","9:05.318","Green","Track","11.079","14.078","9.713","19.948","7.722","6.312","5.815","9.511","6.981","6.266","5.285","0.479","3.053","170.810"
"74","LMP3","Benjamin Waddell","5","1:46.675","9:07.212","Green","Track","11.089","14.055","9.814","19.724","7.762","6.366","5.879","9.791","6.995","6.307","5.330","0.483","3.080","169.396"
"33","LMP3","Lance Willsey","5","1:47.735","9:09.624","Green","Track","11.220","14.177","9.879","20.033","7.836","6.413","5.912","9.891","7.054","6.372","5.368","0.487","3.093","168.004"
"40","LMP3","Keith Grant","5","1:47.722","9:09.699","Green","Track","12.098","14.091","9.815","19.845","7.765","6.351","5.827","9.843","6.999","6.289","5.275","0.477","3.047","171.527"
"7","LMP3","Blake Mount","5","1:47.716","9:10.011","Green","Track","12.041","14.194","9.825","20.052","7.688","6.329","5.823","9.778","6.941","6.259","5.265","0.479","3.042","170.810"
"4","LMP3","Leo Lamelas","5","1:47.172","9:10.237","Green","Track","11.759","14.237","9.750","19.976","7.735","6.346","5.830","9.544","6.954","6.262","5.268","0.478","3.033","171.168"
"70","LMP3","Joel Janco","5","1:50.003","9:21.726","Green","Track","12.127","14.490","10.102","20.465","7.813","6.394","5.881","10.342","7.120","6.341","5.357","0.485","3.086","168.697"
"2","LMP3","Jon Brownson","5","1:49.556","9:23.494","Green","Track","11.545","14.448","9.923","20.478","7.815","6.370","5.869","10.679","7.151","6.365","5.340","0.483","3.090","169.396"
"19","LMP3","Bradley Baker","5","1:49.644","9:28.487","Green","Track","11.584","14.739","10.119","20.682","7.897","6.424","5.926","9.908","7.136","6.330","5.332","0.483","3.084","169.396"
"60","LMP3","Bruce Hamilton III","5","1:50.048","9:29.540","Green","Track","12.176","14.584","10.047","20.679","7.823","6.395","5.927","10.114","7.053","6.325","5.344","0.485","3.096","168.697"
"86","LMP3","Paul LaHaye","5","1:51.875","9:36.956","Green","Track","12.816","14.552","10.201","20.541","7.851","6.429","6.063","10.818","7.143","6.411","5.416","0.493","3.141","165.960"
"11","LMP3","Maurice Smith","5","1:50.256","10:10.159","Green","Track","11.993","14.520","10.533","20.468","7.807","6.424","6.006","10.096","7.044","6.346","5.400","0.490","3.129","166.976"
"51","LMP3","Garett Grist","6","1:44.944","10:36.150","Green","Track","10.817","13.696","9.594","19.507","7.695","6.313","5.785","9.646","6.900","6.207","5.267","0.479","3.038","170.810"
"10","LMP3","Stevan McAleer","6","1:45.113","10:37.932","Green","Track","10.982","13.885","9.661","19.547","7.686","6.303","5.778","9.400","6.936","6.212","5.235","0.475","3.013","172.249"
"23","LMP3","Anthony Simone","6","1:44.754","10:38.058","Green","Track","10.869","13.890","9.660","19.640","7.661","6.261","5.716","9.426","6.920","6.137","5.154","0.465","2.955","175.953"
"64","LMP3","Alex Barron","6","1:46.656","10:48.990","Green","Track","11.479","14.339","9.692","19.657","7.693","6.301","5.836","9.770","6.923","6.213","5.249","0.476","3.028","171.887"
"25","LMP3","Aaron Povoledo","6","1:47.645","10:49.806","Green","Track","11.590","14.786","9.858","19.773","7.667","6.296","5.826","9.970","6.945","6.209","5.241","0.474","3.010","172.612"
"75","LMP3","James French","6","1:46.479","10:49.935","Green","Track","11.556","14.087","9.862","19.746","7.698","6.311","5.813","9.699","6.895","6.167","5.193","0.469","2.983","174.452"
"55","LMP3","Nikko Reger","6","1:47.967","10:51.182","Green","Track","11.280","14.507","10.278","20.105","7.711","6.350","5.855","9.763","6.935","6.285","5.343","0.485","3.070","168.697"
"47","LMP3","Rodrigo Pflucker Minaya","6","1:45.933","10:51.251","Green","Track","11.027","13.919","9.667","20.059","7.683","6.316","5.776","9.661","6.920","6.193","5.238","0.473","3.001","172.977"
"74","LMP3","Benjamin Waddell","6","1:46.436","10:53.648","Green","Track","11.105","14.090","9.799","19.803","7.763","6.347","5.871","9.598","6.942","6.281","5.302","0.480","3.055","170.455"
"33","LMP3","Lance Willsey","6","1:48.310","10:57.934","Green","Track","11.356","14.193","9.870","19.968","7.849","6.399","5.892","10.178","7.198","6.398","5.398","0.490","3.121","166.976"
"40","LMP3","Keith Grant","6","1:48.239","10:57.938","Green","Track","11.704","14.249","9.800","20.027","7.789","6.338","5.842","9.954","7.077","6.440","5.395","0.491","3.133","166.636"
"4","LMP3","Leo Lamelas","6","1:48.911","10:59.148","Green","Track","11.776","15.451","9.722","20.459","7.731","6.307","5.789","9.754","6.992","6.223","5.213","0.472","3.022","173.344"
"7","LMP3","Blake Mount","6","1:49.131","10:59.142","Green","Track","11.730","15.505","9.702","20.426","7.753","6.317","5.797","9.867","7.024","6.238","5.246","0.478","3.048","171.168"
"70","LMP3","Joel Janco","6","1:49.456","11:11.182","Green","Track","11.812","14.328","9.974","20.463","7.816","6.374","5.873","10.441","7.116","6.344","5.350","0.484","3.081","169.046"
"2","LMP3","Jon Brownson","6","1:48.855","11:12.349","Green","Track","11.338","14.371","9.860","20.507","7.802","6.365","5.859","10.442","7.080","6.342","5.329","0.482","3.078","169.747"
"60","LMP3","Bruce Hamilton III","6","1:49.771","11:19.311","Green","Track","11.816","14.361","10.087","20.884","7.816","6.384","5.981","10.167","7.032","6.324","5.350","0.485","3.084","168.697"
