"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"97","GS","Rob Ecklin Jr.","1","3:20.522","3:20.522","Green","Pit","265.077","11.767","16.541","5.508","0.798","19.386","28.616","17.240","21.520","13.384","18.396","102.956"
"89","TCR","Chad Gilsinger","1","3:22.233","3:22.233","Green","Track","348.789","11.428","15.918","4.854","0.630","18.773","26.921","17.123","20.553","6.653","3.927","130.411"
"52","TCR","Max Faulkner","1","3:22.505","3:22.505","Green","Pit","233.108","14.004","17.847","5.114","0.705","20.723","30.036","17.412","21.825","11.711","13.425","116.538"
"60","GS","Nate Stacy","1","3:25.916","3:25.916","Green","Pit","44.739","12.167","15.978","4.470","0.640","19.777","27.282","17.647","22.982","11.858","12.337","128.374"
"40","GS","Jade Buford","1","3:38.838","3:38.838","Green","Track","14.576","11.830","18.682","6.192","0.852","18.492","26.747","16.574","22.530","6.706","3.825","96.431"
"59","GS","Kenny Wilden","1","3:41.606","3:41.606","Green","Track","15.315","12.879","18.641","5.133","0.728","19.197","26.447","17.140","21.354","6.793","3.815","112.856"
"12","TCR","Ryan Nash","1","3:48.146","3:48.146","Green","Track","15.797","14.163","18.205","4.941","0.640","19.314","26.611","17.313","20.968","7.125","3.946","128.374"
"33","GS","Russell Ward","1","3:52.405","3:52.405","Green","Track","344.018","11.445","15.881","4.385","0.573","18.366","25.481","16.690","20.578","6.847","3.732","143.384"
"13","GS","Scott Hargrove","1","4:02.961","4:02.961","Green","Track","14.783","10.612","15.453","4.604","0.592","17.593","26.660","16.204","20.418","6.991","3.898","138.782"
"54","TCR","Stephen Simpson","1","4:08.508","4:08.508","Green","Track","356.768","11.874","16.059","4.713","0.629","17.982","26.440","16.647","20.472","6.721","3.909","130.619"
"88","GS","Greg Liefooghe","2","1:57.134","4:11.760","Green","Track","3.607","9.820","13.745","4.231","0.544","15.558","24.007","15.769","19.583","6.534","3.736","151.028"
"11","GS","Spencer Pumpelly","2","1:58.048","4:24.034","Green","Track","3.622","9.776","14.033","4.271","0.544","15.418","24.124","16.211","19.663","6.582","3.804","151.028"
"69","GS","Corey Fergus","2","1:58.127","4:31.341","Green","Track","3.620","9.940","13.773","4.143","0.535","15.961","24.355","15.696","19.842","6.540","3.722","153.568"
"93","GS","Tom Dyer","2","2:00.112","4:37.733","Green","Track","3.746","10.286","14.051","4.333","0.558","16.648","24.294","16.058","19.829","6.503","3.806","147.239"
"3","TCR","Alex Popow","1","4:42.101","4:42.101","Green","Pit","313.067","12.465","18.079","5.871","0.837","20.224","27.907","17.855","21.790","12.820","0.000","98.159"
"65","GS","Tim Probert","2","2:00.668","4:50.728","Green","Track","3.644","10.051","14.186","4.285","0.548","16.132","24.770","16.238","20.418","6.648","3.748","149.925"
"82","GS","James Clay","2","1:59.568","4:50.859","Green","Track","3.682","9.937","13.915","4.232","0.557","15.826","24.497","16.405","20.287","6.529","3.701","147.503"
"5","TCR","Tim Lewis Jr","2","2:08.469","4:52.627","Green","Track","3.956","10.829","15.289","4.612","0.598","17.654","26.063","17.825","20.932","6.833","3.878","137.390"
"56","GS","Eric Foss","2","2:00.114","4:57.586","Green","Track","3.616","10.052","13.791","4.216","0.538","15.958","25.019","16.432","20.170","6.534","3.788","152.712"
"61","TCR","Jon Morley","2","2:04.117","5:01.604","Green","Track","3.918","10.182","14.459","4.463","0.578","17.242","25.772","16.619","20.250","6.681","3.953","142.144"
"75","GS","Paul Holton","2","2:01.624","5:03.644","Green","Track","3.662","9.970","15.226","4.429","0.555","16.416","24.655","16.116","19.936","6.857","3.802","148.034"
"57","GS","Bryce Ward","2","2:03.681","5:04.539","Green","Track","3.722","10.293","15.673","4.414","0.557","16.289","24.938","16.193","20.783","6.986","3.833","147.503"
"96","GS","Vin Barletta","2","2:10.156","5:04.555","Green","Track","3.823","10.853","15.489","4.442","0.609","18.525","27.045","16.806","20.994","7.618","3.952","134.908"
"4","GS","Guy Cosmo","2","2:03.824","5:04.933","Green","Track","3.934","10.300","15.476","4.516","0.623","17.231","24.423","16.140","20.379","6.921","3.881","131.877"
"37","TCR","Tom O'Gorman","2","2:01.235","5:05.527","Green","Track","3.725","9.941","14.443","4.483","0.577","16.623","24.526","16.223","19.952","6.425","4.317","142.390"
"73","TCR","Mat Pombo","1","5:11.525","5:11.525","Green","Track","15.986","12.767","18.448","4.810","0.613","17.430","26.132","16.805","20.604","6.715","3.923","134.028"
"84","TCR","Brian Henderson","2","2:12.834","5:12.337","Green","Track","4.183","10.908","16.124","5.157","0.766","18.088","26.743","17.911","21.998","7.011","3.945","107.257"
"23","TCR","Nick Galante","2","2:06.365","5:20.951","Green","Track","3.898","10.741","14.927","4.549","0.582","17.365","25.782","16.874","20.753","6.951","3.943","141.167"
"46","GS","Owen Trinkler","2","2:01.878","5:21.406","Green","Track","3.791","10.233","13.820","4.238","0.564","16.936","25.488","16.122","20.324","6.581","3.781","145.672"
"89","TCR","Chad Gilsinger","2","2:00.687","5:22.920","Green","Track","3.810","10.138","14.548","4.548","0.588","15.842","24.381","16.446","19.779","6.687","3.920","139.726"
"71","GS","Robin Liddell","1","5:24.524","5:24.524","Green","Pit","14.653","12.846","16.922","5.147","0.756","19.305","28.074","18.021","21.825","12.195","105.794","108.676"
"40","GS","Jade Buford","2","1:58.187","5:37.025","Green","Track","3.661","9.950","13.734","4.228","0.546","16.433","24.037","15.958","19.335","6.525","3.780","150.475"
"60","GS","Nate Stacy","2","2:12.839","5:38.755","Green","Track","14.519","10.117","14.836","4.467","0.587","17.369","24.799","16.120","19.590","6.664","3.771","139.964"
"35","GS","Dylan Murry","1","5:39.862","5:39.862","Green","Pit","14.341","10.986","15.554","4.375","0.558","17.801","25.916","16.480","20.733","8.066","92.017","147.239"
"59","GS","Kenny Wilden","2","1:59.806","5:41.412","Green","Track","3.722","10.175","14.542","4.335","0.555","15.832","24.507","16.102","19.725","6.550","3.761","148.034"
"52","TCR","Max Faulkner","2","2:23.087","5:45.592","Green","Track","14.628","11.910","16.263","4.731","0.627","18.916","27.103","17.017","20.997","6.928","3.967","131.035"
"7","GS","Trent Hindman","2","2:49.178","5:46.546","Green","Track","48.014","10.118","15.082","4.432","0.655","18.196","26.626","16.079","19.639","6.559","3.778","125.434"
"12","TCR","Ryan Nash","2","2:03.343","5:51.489","Green","Track","3.808","10.434","14.478","4.456","0.571","17.148","25.004","16.584","20.274","6.703","3.883","143.886"
"33","GS","Russell Ward","2","1:59.258","5:51.663","Green","Track","3.750","10.150","13.588","4.148","0.532","16.094","24.448","16.164","20.069","6.629","3.686","154.434"
"39","GS","Jeff Westphal","2","3:21.330","5:51.997","Green","Track","84.385","10.301","14.272","4.673","0.600","16.415","24.497","16.172","19.736","6.535","3.744","136.932"
"2","GS","Kenton Koch","1","5:54.712","5:54.712","Green","Pit","15.056","12.221","18.010","4.852","0.696","18.094","26.552","17.293","21.484","11.976","133.289","118.045"
"13","GS","Scott Hargrove","2","1:57.954","6:00.915","Green","Track","3.676","9.911","13.867","4.218","0.541","15.617","24.195","15.864","19.752","6.533","3.780","151.865"
"54","TCR","Stephen Simpson","2","1:59.076","6:07.584","Green","Track","3.757","9.957","14.184","4.380","0.562","15.596","24.424","16.039","19.726","6.572","3.879","146.191"
"88","GS","Greg Liefooghe","3","1:56.720","6:08.480","Green","Track","3.562","9.671","13.649","4.208","0.539","15.339","24.259","15.772","19.376","6.607","3.738","152.429"
"11","GS","Spencer Pumpelly","3","1:57.791","6:21.825","Green","Track","3.602","9.640","13.955","4.259","0.542","15.248","24.339","16.181","19.682","6.542","3.801","151.585"
"69","GS","Corey Fergus","3","1:55.816","6:27.157","Green","Track","3.567","9.618","13.439","4.122","0.531","15.267","23.911","15.742","19.489","6.418","3.712","154.725"
"8","GS","Rodrigo Sales","1","6:29.970","6:29.970","Green","Pit","14.600","12.980","19.621","5.474","0.761","20.186","27.665","17.336","21.249","12.702","163.742","107.962"
"93","GS","Tom Dyer","3","1:57.845","6:35.578","Green","Track","3.656","9.886","13.920","4.310","0.550","15.424","24.045","15.955","19.731","6.499","3.869","149.380"
"65","GS","Tim Probert","3","1:58.358","6:49.086","Green","Track","3.584","9.856","13.715","4.219","0.542","15.985","24.300","15.976","19.902","6.533","3.746","151.585"
"82","GS","James Clay","3","2:02.682","6:53.541","Green","Track","3.795","10.560","14.177","4.223","0.547","15.614","25.056","18.400","20.208","6.401","3.701","150.199"
"5","TCR","Tim Lewis Jr","3","2:02.196","6:54.823","Green","Track","3.812","10.353","14.320","4.459","0.578","16.468","25.084","16.389","20.201","6.679","3.853","142.144"
"75","GS","Paul Holton","3","1:57.868","7:01.512","Green","Track","3.585","9.755","13.970","4.211","0.539","16.184","24.090","15.712","19.454","6.615","3.753","152.429"
"61","TCR","Jon Morley","3","2:01.234","7:02.838","Green","Track","3.760","9.780","14.375","4.452","0.571","16.413","24.788","16.464","19.964","6.706","3.961","143.886"
"4","GS","Guy Cosmo","3","1:59.936","7:04.869","Green","Track","3.703","10.048","14.035","4.389","0.557","17.588","24.059","15.912","19.348","6.517","3.780","147.503"
"57","GS","Bryce Ward","3","2:02.414","7:06.953","Green","Track","3.653","9.919","14.457","4.559","0.571","18.432","24.527","16.104","19.878","6.597","3.717","143.886"
"37","TCR","Tom O'Gorman","3","2:02.894","7:08.421","Green","Track","5.256","10.526","14.333","4.453","0.572","16.790","24.409","16.236","20.033","6.437","3.849","143.635"
"56","GS","Eric Foss","3","2:11.146","7:08.732","Green","Pit","3.625","9.895","13.653","4.188","0.536","15.402","24.682","16.226","20.021","10.814","12.104","153.282"
"97","GS","Rob Ecklin Jr.","2","3:50.617","7:11.139","Green","Track","104.046","11.263","16.528","4.500","0.575","19.929","25.946","16.181","20.689","7.137","3.823","142.885"
"73","TCR","Mat Pombo","2","2:00.530","7:12.055","Green","Track","3.758","10.109","14.470","4.510","0.580","15.630","24.414","16.226","20.079","6.815","3.939","141.654"
"96","GS","Vin Barletta","3","2:07.975","7:12.530","Green","Track","3.957","10.847","14.683","4.300","0.561","19.112","25.843","16.625","20.861","7.331","3.855","146.451"
"3","TCR","Alex Popow","2","2:32.633","7:14.734","Green","Track","15.717","13.782","17.474","5.546","0.698","20.502","29.260","18.209","20.714","6.840","3.891","117.706"
"84","TCR","Brian Henderson","3","2:03.127","7:15.464","Green","Track","3.804","10.249","14.522","4.516","0.580","15.944","25.400","16.755","20.544","6.880","3.933","141.654"
"46","GS","Owen Trinkler","3","2:01.176","7:22.582","Green","Track","3.620","9.954","13.832","4.243","0.542","0.000","0.000","16.112","20.248","6.678","3.811","151.585"
"98","TCR","Michael Lewis","2","4:39.324","7:22.529","Green","Pit","136.622","11.688","16.149","4.878","0.668","19.009","26.826","17.541","21.895","11.730","12.318","122.993"
"89","TCR","Chad Gilsinger","3","2:01.268","7:24.188","Green","Track","3.761","9.900","14.388","4.467","0.577","0.000","0.000","16.514","19.611","6.635","3.918","142.390"
"23","TCR","Nick Galante","3","2:05.605","7:26.556","Green","Track","3.805","10.734","14.387","4.415","0.615","0.000","0.000","16.427","20.367","7.022","4.006","133.592"
"40","GS","Jade Buford","3","1:56.785","7:33.810","Green","Track","3.626","9.693","13.724","4.239","0.545","0.000","0.000","15.856","19.392","6.443","3.765","150.751"
"60","GS","Nate Stacy","3","1:58.469","7:37.224","Green","Track","3.639","10.017","13.705","4.213","0.553","0.000","0.000","15.984","19.682","6.556","3.759","148.570"
"59","GS","Kenny Wilden","3","1:57.944","7:39.356","Green","Track","3.584","9.787","14.043","4.248","0.543","0.000","0.000","16.038","19.594","6.611","3.772","151.306"
"71","GS","Robin Liddell","2","2:17.219","7:41.743","Green","Track","14.594","10.087","14.517","5.167","0.652","0.000","0.000","18.241","20.607","6.582","3.755","126.011"
"7","GS","Trent Hindman","3","1:58.018","7:44.564","Green","Track","3.598","9.767","14.246","4.304","0.546","15.681","24.024","16.010","19.589","6.478","3.775","150.475"
"21","TCR","Harry Gottsacker","2","4:59.100","7:44.955","Green","Pit","152.428","12.115","17.125","5.507","0.789","0.000","0.000","17.676","21.736","12.014","12.315","104.131"
"52","TCR","Max Faulkner","3","2:02.530","7:48.122","Green","Track","3.797","10.328","14.375","4.500","0.599","16.700","25.051","16.480","20.053","6.726","3.921","137.160"
"33","GS","Russell Ward","3","1:56.852","7:48.515","Green","Track","3.592","9.841","13.439","4.117","0.527","15.941","23.959","15.636","19.493","6.600","3.707","155.900"
"35","GS","Dylan Murry","2","2:09.957","7:49.819","Green","Track","14.315","9.943","14.201","4.373","0.593","16.329","24.209","15.807","19.673","6.658","3.856","138.548"
"39","GS","Jeff Westphal","3","1:57.911","7:49.908","Green","Track","3.701","10.350","14.033","4.275","0.546","15.754","23.754","15.778","19.430","6.527","3.763","150.475"
"12","TCR","Ryan Nash","3","2:02.409","7:53.898","Green","Track","3.887","10.453","14.174","4.410","0.648","16.799","24.810","16.341","20.413","6.622","3.852","126.789"
"13","GS","Scott Hargrove","3","1:57.120","7:58.035","Green","Track","3.575","9.670","13.690","4.185","0.537","15.693","23.873","15.880","19.780","6.473","3.764","152.996"
"2","GS","Kenton Koch","2","2:12.990","8:07.702","Green","Track","14.516","10.495","14.708","4.399","0.563","16.507","24.599","16.213","20.461","6.691","3.838","145.931"
"54","TCR","Stephen Simpson","3","2:06.669","8:14.253","Green","Track","3.692","9.733","14.149","4.332","0.557","16.580","24.672","19.251","23.285","6.555","3.863","147.503"
"11","GS","Spencer Pumpelly","4","1:58.972","8:20.797","Green","Track","3.602","9.660","13.964","4.261","0.543","15.479","24.895","16.204","19.889","6.635","3.840","151.306"
"88","GS","Greg Liefooghe","4","2:17.672","8:26.152","Green","Pit","3.545","9.645","13.622","4.185","0.538","16.224","24.540","16.150","20.545","11.837","16.841","152.712"
"93","GS","Tom Dyer","4","1:57.603","8:33.181","Green","Track","3.656","9.764","13.955","4.313","0.551","15.515","23.976","15.986","19.700","6.394","3.793","149.109"
"69","GS","Corey Fergus","4","2:11.836","8:38.993","Green","Pit","3.561","9.695","13.456","4.108","0.530","15.429","24.011","15.869","20.028","11.795","13.354","155.017"
"65","GS","Tim Probert","4","2:00.392","8:49.478","Green","Track","3.562","9.627","13.710","4.197","0.541","17.179","25.806","15.872","19.598","6.541","3.759","151.865"
"82","GS","Devin Jones","4","1:56.910","8:50.451","Green","Track","3.597","9.667","13.646","4.196","0.541","15.558","23.928","15.864","19.848","6.368","3.697","151.865"
"8","GS","Rodrigo Sales","2","2:22.890","8:52.860","Green","Track","14.534","11.971","17.439","4.648","0.590","18.400","26.789","17.046","20.691","6.916","3.866","139.253"
"5","TCR","Tim Lewis Jr","4","2:01.194","8:56.017","Green","Track","3.774","10.089","14.224","4.453","0.572","16.251","25.008","16.198","20.253","6.534","3.838","143.635"
"4","GS","Guy Cosmo","4","1:56.449","9:01.318","Green","Track","3.616","9.563","13.798","4.240","0.543","15.428","23.893","15.775","19.316","6.488","3.789","151.306"
"61","TCR","Jon Morley","4","2:00.339","9:03.177","Green","Track","3.778","9.793","14.500","4.493","0.575","15.425","25.047","16.395","19.864","6.549","3.920","142.885"
"57","GS","Bryce Ward","4","1:56.790","9:03.743","Green","Track","3.525","9.627","13.536","4.117","0.527","15.716","24.206","15.673","19.593","6.559","3.711","155.900"
"75","GS","Paul Holton","4","2:11.525","9:13.037","Green","Pit","3.577","9.728","13.872","4.220","0.543","15.640","24.133","15.799","19.700","10.668","13.645","151.306"
"73","TCR","Mat Pombo","3","2:00.996","9:13.051","Green","Track","3.747","9.687","14.323","4.445","0.570","15.867","25.384","16.322","19.821","6.851","3.979","144.139"
"97","GS","Rob Ecklin Jr.","3","2:02.039","9:13.178","Green","Track","3.627","10.035","14.388","4.289","0.548","16.536","25.129","16.146","20.414","7.033","3.894","149.925"
"96","GS","Vin Barletta","4","2:01.382","9:13.912","Green","Track","3.700","10.309","14.027","4.228","0.564","16.536","25.312","16.071","20.088","6.758","3.789","145.672"
"3","TCR","Alex Popow","3","2:00.153","9:14.887","Green","Track","3.757","10.053","14.403","4.479","0.575","15.862","24.568","16.189","19.862","6.558","3.847","142.885"
"84","TCR","Todd Lamb","4","2:00.749","9:16.213","Green","Track","3.787","9.933","14.285","4.445","0.575","15.845","24.720","16.379","20.231","6.664","3.885","142.885"
"46","GS","Owen Trinkler","4","1:57.623","9:20.205","Green","Track","3.647","9.758","13.818","4.255","0.546","15.655","23.908","15.716","20.114","6.449","3.757","150.475"
"89","TCR","Ryan Eversley","4","1:59.030","9:23.218","Green","Track","3.768","9.877","14.435","4.503","0.578","15.346","24.202","16.204","19.679","6.537","3.901","142.144"
"40","GS","Jade Buford","4","1:56.952","9:30.762","Green","Track","3.612","9.731","13.907","4.273","0.548","15.238","24.005","15.803","19.533","6.519","3.783","149.925"
"60","GS","Nate Stacy","4","1:57.540","9:34.764","Green","Track","3.617","10.043","13.748","4.220","0.541","15.706","24.194","15.789","19.408","6.533","3.741","151.865"
"59","GS","Kenny Wilden","4","1:57.351","9:36.707","Green","Track","3.596","9.838","13.852","4.222","0.539","15.573","23.963","15.968","19.501","6.534","3.765","152.429"
"7","GS","Trent Hindman","4","1:57.062","9:41.626","Green","Track","3.586","9.679","13.903","4.248","0.541","15.368","23.982","15.851","19.632","6.489","3.783","151.865"
"23","TCR","Nick Galante","4","2:15.422","9:41.978","Green","Pit","3.783","10.387","14.433","4.414","0.563","16.191","24.955","16.572","20.475","11.216","12.433","145.931"
"71","GS","Robin Liddell","3","2:02.900","9:44.643","Green","Track","3.828","10.287","13.853","4.257","0.575","16.843","26.306","16.579","20.153","6.446","3.773","142.885"
"33","GS","Russell Ward","4","1:57.294","9:45.809","Green","Track","3.560","9.896","13.511","4.139","0.529","16.062","23.978","15.655","19.733","6.540","3.691","155.310"
"39","GS","Jeff Westphal","4","1:56.167","9:46.075","Green","Track","3.631","9.817","13.740","4.236","0.541","15.356","23.705","15.678","19.213","6.505","3.745","151.865"
"35","GS","Dylan Murry","3","1:58.119","9:47.938","Green","Track","0.000","0.000","13.891","4.180","0.541","16.093","24.138","15.667","19.453","6.447","3.707","151.865"
"52","TCR","Max Faulkner","4","2:01.850","9:49.972","Green","Track","3.885","10.596","14.422","4.473","0.575","16.146","25.306","16.205","19.851","6.521","3.870","142.885"
"12","TCR","Ryan Nash","4","1:59.647","9:53.545","Green","Track","3.701","9.941","14.230","4.379","0.561","15.977","24.357","16.163","20.063","6.450","3.825","146.451"
"13","GS","Scott Hargrove","4","1:56.549","9:54.584","Green","Track","3.565","9.598","13.717","4.182","0.537","15.402","23.862","15.801","19.507","6.574","3.804","152.996"
"2","GS","Kenton Koch","3","1:58.202","10:05.904","Green","Track","3.647","9.703","13.916","4.308","0.553","15.557","24.449","16.084","19.575","6.594","3.816","148.570"
"54","TCR","Stephen Simpson","4","1:57.663","10:11.916","Green","Track","3.692","9.638","14.106","4.372","0.559","15.240","24.087","16.104","19.572","6.448","3.845","146.975"
"11","GS","Spencer Pumpelly","5","1:59.282","10:20.079","Green","Track","3.619","9.869","14.086","4.278","0.545","15.818","24.589","16.223","19.764","6.659","3.832","150.751"
"98","TCR","Michael Lewis","3","3:12.579","10:35.108","Green","Track","71.512","10.449","15.120","4.640","0.595","17.130","25.675","16.597","20.079","6.793","3.989","138.083"
"93","GS","Tom Dyer","5","2:12.847","10:46.028","Green","Pit","3.650","9.842","13.916","4.295","0.547","16.307","24.563","15.918","20.143","8.162","15.504","150.199"
"65","GS","Tim Probert","5","1:57.084","10:46.562","Green","Track","3.579","9.748","13.714","4.221","0.541","15.834","24.024","15.730","19.505","6.452","3.736","151.865"
"82","GS","Devin Jones","5","1:59.711","10:50.162","Green","Track","3.697","10.090","13.783","4.215","0.610","15.867","24.530","17.202","19.539","6.465","3.713","134.687"
"8","GS","Rodrigo Sales","3","2:02.508","10:55.368","Green","Track","3.663","10.396","14.541","4.367","0.558","16.773","25.122","16.265","20.122","6.828","3.873","147.239"
"5","TCR","Tim Lewis Jr","5","2:00.662","10:56.679","Green","Track","3.749","9.939","14.140","4.416","0.567","16.241","24.837","16.311","20.061","6.552","3.849","144.901"
"56","GS","Eric Foss","4","3:52.887","11:01.619","Green","Track","107.927","10.641","14.817","4.437","0.576","16.802","27.126","16.665","22.896","6.733","4.267","142.637"
"57","GS","Bryce Ward","5","1:58.014","11:01.757","Green","Track","3.559","9.654","14.280","4.214","0.537","15.914","24.104","15.669","19.771","6.590","3.722","152.996"
"61","TCR","Jon Morley","5","2:00.528","11:03.705","Green","Track","3.737","9.799","14.479","4.497","0.573","16.101","24.652","16.388","19.809","6.558","3.935","143.384"
"73","TCR","Mat Pombo","4","1:58.377","11:11.428","Green","Track","3.788","9.650","14.445","4.521","0.580","15.166","24.175","16.068","19.605","6.483","3.896","141.654"
"4","GS","Guy Cosmo","5","2:11.397","11:12.715","Green","Pit","3.629","9.760","13.841","4.267","0.559","16.149","23.920","15.972","19.812","11.371","12.117","146.975"
"97","GS","Rob Ecklin Jr.","4","2:02.033","11:15.211","Green","Track","3.854","10.140","14.158","4.247","0.543","17.372","24.885","16.001","20.308","6.744","3.781","151.306"
"96","GS","Vin Barletta","5","2:01.776","11:15.688","Green","Track","3.685","10.299","14.116","4.215","0.556","17.050","25.013","16.111","20.334","6.634","3.763","147.768"
"84","TCR","Todd Lamb","5","2:00.494","11:16.707","Green","Track","3.735","9.743","14.310","4.469","0.573","15.624","25.070","16.412","20.022","6.634","3.902","143.384"
"3","TCR","Alex Popow","4","2:06.965","11:21.852","Green","Track","3.718","9.670","14.181","4.425","0.569","17.159","26.876","18.327","21.423","6.708","3.909","144.392"
"40","GS","Jade Buford","5","1:57.420","11:28.182","Green","Track","3.617","9.700","13.825","4.267","0.548","15.400","23.936","15.782","19.940","6.609","3.796","149.925"
"46","GS","Owen Trinkler","5","2:11.166","11:31.371","Green","Pit","3.603","9.498","13.747","4.235","0.544","15.677","24.154","15.807","20.177","11.613","12.111","151.028"
"59","GS","Kenny Wilden","5","1:57.594","11:34.301","Green","Track","3.605","9.684","13.843","4.214","0.540","15.548","24.237","15.955","19.627","6.550","3.791","152.146"
"89","TCR","Ryan Eversley","5","2:13.489","11:36.707","Green","Pit","3.751","9.873","14.464","4.498","0.578","15.302","24.634","16.494","19.891","11.771","12.233","142.144"
"7","GS","Trent Hindman","5","1:57.240","11:38.866","Green","Track","3.591","9.595","13.904","4.256","0.542","15.384","24.045","15.850","19.508","6.704","3.861","151.585"
"71","GS","Robin Liddell","4","1:56.155","11:40.798","Green","Track","3.605","9.640","13.781","4.249","0.546","15.218","23.806","15.790","19.321","6.440","3.759","150.475"
"21","TCR","Harry Gottsacker","3","3:55.996","11:40.951","Green","Track","108.846","12.240","17.909","5.043","0.629","17.461","25.631","17.067","20.436","6.748","3.986","130.619"
"39","GS","Jeff Westphal","5","1:56.056","11:42.131","Green","Track","3.565","9.608","13.645","4.217","0.533","15.318","23.751","15.700","19.359","6.572","3.788","154.145"
"33","GS","Russell Ward","5","1:57.203","11:43.012","Green","Track","3.551","9.542","13.389","4.111","0.530","15.450","23.841","15.755","19.812","7.408","3.814","155.017"
"35","GS","Dylan Murry","4","1:55.710","11:43.648","Green","Track","0.000","0.000","13.526","4.160","0.532","15.499","23.718","15.552","19.348","6.441","3.690","154.434"
"12","TCR","Ryan Nash","5","2:00.105","11:53.650","Green","Track","3.706","9.952","14.274","4.403","0.564","15.784","24.481","16.240","20.216","6.616","3.869","145.672"
"2","GS","Kenton Koch","4","1:57.055","12:02.959","Green","Track","3.627","9.642","13.891","4.303","0.552","15.350","24.036","15.849","19.402","6.572","3.831","148.839"
"11","GS","Spencer Pumpelly","6","1:58.236","12:18.315","Green","Track","3.616","9.724","14.036","4.276","0.545","15.210","24.522","16.236","19.649","6.583","3.839","150.751"
"54","TCR","Stephen Simpson","5","2:12.806","12:24.722","Green","Pit","3.696","9.772","14.178","4.369","0.560","15.422","24.209","16.240","20.888","10.990","12.482","146.713"
"69","GS","Corey Fergus","5","3:53.042","12:32.035","Green","Pit","14.666","10.779","13.822","4.182","0.606","16.323","24.148","15.712","19.610","10.864","102.330","135.576"
