"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"4","LMP3","Leo Lamelas","9","2:25.409","21:55.723","Green","Track","22.761","10.456","25.802","15.868","27.412","9.056","18.403","0.550","10.840","1.476","2.785","154.132","117.024"
"86","LMP3","Paul LaHaye","9","4:27.448","22:00.036","Green","Pit","6.308","6.224","27.013","16.381","28.184","9.736","20.375","0.658","17.509","4.000","131.060","128.834","43.182"
"64","LMP3","Naveen Rao","9","5:23.919","22:13.591","Green","Track","188.516","13.814","32.543","16.458","28.041","9.379","18.903","0.554","11.303","1.540","2.868","153.019","112.161"
"25","LMP3","Ross Chouest","10","2:16.876","22:15.841","Green","Pit","6.068","6.249","26.318","15.742","27.443","9.293","19.118","0.550","11.702","3.797","10.596","154.132","45.490"
"70","LMP3","Joel Janco","10","2:04.433","22:22.835","Green","Track","5.979","5.656","25.379","15.821","28.198","9.171","18.678","0.551","10.685","1.499","2.816","153.852","115.228"
"11","LMP3","Maurice Smith","8","6:08.811","22:30.566","Green","Track","239.342","12.472","27.697","16.434","28.001","9.306","18.902","0.549","11.592","1.588","2.928","154.413","108.770"
"10","LMP3","Joe Robillard","9","2:11.682","22:30.976","Green","Track","7.576","6.933","27.892","16.750","27.969","9.310","18.881","0.535","11.520","1.512","2.804","158.454","114.238"
"26","LMP3","Matthew Bell","9","4:57.337","22:31.023","Green","Track","150.714","12.751","32.981","18.183","32.387","11.207","20.655","0.563","13.104","1.730","3.062","150.573","99.842"
"47","LMP3","Austin McCusker","8","4:35.161","22:53.120","Green","Pit","5.759","5.350","24.853","15.197","26.467","8.997","18.691","0.534","11.155","3.165","154.993","158.750","54.574"
"12","LMP3","Tim Moser","10","2:02.074","23:08.252","Green","Track","6.101","5.701","24.788","15.393","26.911","8.978","18.637","0.548","10.727","1.490","2.800","154.695","115.924"
"2","LMP3","Jon Brownson","9","2:04.432","23:18.467","Green","Track","6.038","6.013","25.840","15.929","27.146","9.264","18.618","0.547","10.703","1.511","2.823","154.978","114.313"
"55","LMP3","Timo Reger","8","4:03.979","23:18.617","Green","Pit","5.792","5.399","24.621","15.612","27.238","8.920","18.552","0.535","10.990","2.706","123.614","158.454","63.831"
"75","LMP3","Cameron Cassels","9","2:10.038","23:24.982","Green","Track","5.969","5.821","26.189","15.941","32.301","9.417","18.982","0.550","10.621","1.469","2.778","154.132","117.582"
"7","LMP3","Max Hanratty","11","2:00.935","23:25.751","Green","Track","5.951","5.572","24.859","15.362","26.455","8.864","18.536","0.542","10.548","1.472","2.774","156.407","117.342"
"51","LMP3","Rob Hodes","10","2:06.846","23:36.459","Green","Track","6.098","6.105","25.505","17.011","27.966","9.254","18.828","0.551","11.177","1.517","2.834","153.852","113.861"
"23","LMP3","Anthony Simone","8","5:49.254","23:38.439","Green","Pit","0.000","0.000","25.061","0.000","0.000","8.849","18.527","0.527","11.629","3.206","228.029","160.859","53.876"
"74","LMP3","Wyatt Schwab","10","2:09.437","23:44.054","Green","Track","5.847","5.634","24.924","21.711","27.439","9.031","19.277","0.538","10.806","1.473","2.757","157.570","117.262"
"19","LMP3","Bradley Baker","11","2:08.331","23:45.870","Green","Track","5.997","5.691","25.499","15.580","27.417","9.188","22.849","0.561","11.214","1.512","2.823","151.110","114.238"
"60","LMP3","Bruce Hamilton","10","2:05.819","23:51.269","Green","Track","5.983","6.108","25.806","15.528","27.682","9.381","18.847","0.540","11.633","1.510","2.801","156.987","114.389"
"43","LMP3","Stevan McAleer","10","2:00.533","23:55.160","Green","Track","0.000","0.000","24.588","0.000","0.000","8.926","18.600","0.534","10.754","1.483","2.753","158.750","116.472"
"33","LMP3","Lance Willsey","11","2:10.054","23:55.843","Green","Track","6.129","5.809","29.638","16.365","27.499","9.268","19.470","0.588","10.951","1.506","2.831","144.171","114.693"
"4","LMP3","Leo Lamelas","10","2:00.932","23:56.655","Green","Track","5.956","5.710","24.633","15.393","26.568","9.031","18.370","0.548","10.479","1.470","2.774","154.695","117.502"
"54","LMP3","David Murry","9","2:13.450","24:03.316","Green","Pit","5.992","6.012","25.304","15.781","27.359","9.420","18.854","0.545","12.266","2.229","9.688","155.546","77.491"
"64","LMP3","Naveen Rao","10","2:06.280","24:19.871","Green","Track","6.110","5.971","25.359","17.346","27.455","9.188","18.695","0.554","11.213","1.531","2.858","153.019","112.820"
"70","LMP3","Joel Janco","11","2:04.363","24:27.198","Green","Track","5.988","5.662","25.658","15.699","27.345","9.228","18.996","0.552","10.898","1.509","2.828","153.574","114.465"
"11","LMP3","Maurice Smith","9","2:07.670","24:38.236","Green","Track","6.265","6.237","25.882","15.936","28.885","9.329","19.030","0.550","11.215","1.508","2.833","154.132","114.541"
"86","LMP3","Paul LaHaye","10","2:42.853","24:42.889","Green","Track","27.137","12.453","28.304","16.266","30.162","12.163","19.481","0.561","11.859","1.568","2.899","151.110","110.158"
"26","LMP3","James McGuire","10","2:13.480","24:44.503","Green","Track","6.976","6.676","28.034","16.559","28.910","9.804","19.575","0.556","11.891","1.584","2.915","152.469","109.045"
"10","LMP3","Joe Robillard","10","2:21.764","24:52.740","Green","Pit","6.135","6.311","26.290","15.554","29.319","10.914","19.004","0.540","12.806","4.123","10.768","156.987","41.894"
"2","LMP3","Jon Brownson","10","2:03.910","25:22.377","Green","Track","6.046","5.928","25.594","15.539","27.145","9.150","18.772","0.544","10.836","1.521","2.835","155.832","113.562"
"75","LMP3","Cameron Cassels","10","2:01.198","25:26.180","Green","Track","5.916","5.743","25.024","15.330","26.581","8.950","18.443","0.544","10.432","1.465","2.770","155.832","117.903"
"7","LMP3","Max Hanratty","12","2:01.103","25:26.854","Green","Track","5.903","5.596","25.093","15.685","26.440","8.920","18.305","0.540","10.397","1.462","2.762","156.987","118.145"
"12","LMP3","Tim Moser","11","2:20.698","25:28.950","Green","Pit","5.996","5.827","24.820","15.907","27.001","8.921","19.049","0.572","15.845","4.002","12.758","148.204","43.160"
"47","LMP3","Austin McCusker","9","2:42.164","25:35.284","Green","Track","26.628","12.599","29.467","20.105","28.393","10.028","19.246","0.559","10.887","1.481","2.771","151.651","116.629"
"51","LMP3","Rob Hodes","11","2:04.999","25:41.458","Green","Track","6.016","6.015","25.387","15.625","27.339","9.330","19.038","0.550","11.367","1.508","2.824","154.132","114.541"
"55","LMP3","Timo Reger","9","2:25.650","25:44.267","Green","Track","22.493","10.781","26.430","15.607","27.006","9.034","18.529","0.535","10.962","1.492","2.781","158.454","115.769"
"74","LMP3","Wyatt Schwab","11","2:00.560","25:44.614","Green","Track","5.848","5.771","24.725","15.233","26.600","8.997","18.167","0.530","10.509","1.452","2.728","159.949","118.958"
"19","LMP3","Bradley Baker","12","2:04.333","25:50.203","Green","Track","5.977","5.774","25.644","15.742","27.244","9.358","18.745","0.547","11.000","1.491","2.811","154.978","115.847"
"43","LMP3","Stevan McAleer","11","2:01.535","25:56.695","Green","Track","0.000","0.000","24.623","0.000","0.000","9.302","18.672","0.535","11.160","1.467","2.744","158.454","117.742"
"60","LMP3","Bruce Hamilton","11","2:07.011","25:58.280","Green","Track","5.948","6.079","25.776","15.643","27.772","9.360","18.799","0.535","12.401","1.699","2.999","158.454","101.664"
"4","LMP3","Neil Alberico","11","2:01.773","25:58.428","Green","Track","5.890","5.509","24.993","15.721","26.731","8.931","18.274","0.546","10.879","1.496","2.803","155.261","115.459"
"33","LMP3","Lance Willsey","12","2:03.786","25:59.629","Green","Track","5.995","5.600","25.485","16.092","27.400","9.117","18.584","0.548","10.670","1.492","2.803","154.695","115.769"
"23","LMP3","Anthony Simone","9","2:27.397","26:05.836","Green","Track","23.079","12.109","26.954","15.701","26.914","8.876","18.425","0.533","10.591","1.468","2.747","159.048","117.662"
"64","LMP3","Naveen Rao","11","2:03.529","26:23.400","Green","Track","6.085","5.776","25.211","15.638","27.267","9.144","18.554","0.551","10.953","1.509","2.841","153.852","114.465"
"70","LMP3","Joel Janco","12","2:03.358","26:30.556","Green","Track","5.997","5.817","25.524","15.638","27.295","9.126","18.424","0.549","10.644","1.511","2.833","154.413","114.313"
"52","LMP3","Scott Huffaker","10","7:19.958","26:35.717","Green","Track","313.929","10.922","27.530","16.272","27.868","9.162","18.540","0.549","10.870","1.496","2.820","154.413","115.459"
"11","LMP3","Maurice Smith","10","2:05.221","26:43.457","Green","Track","6.172","6.060","25.567","15.647","27.557","9.418","18.923","0.547","10.982","1.513","2.835","154.978","114.162"
"86","LMP3","Paul LaHaye","11","2:08.565","26:51.454","Green","Track","6.315","6.352","26.563","15.955","28.389","9.389","19.271","0.551","11.339","1.562","2.879","153.852","110.581"
"26","LMP3","James McGuire","11","2:07.241","26:51.744","Green","Track","6.147","5.977","26.817","16.073","27.726","9.362","18.875","0.549","11.289","1.552","2.874","154.413","111.293"
"2","LMP3","Jon Brownson","11","2:03.298","27:25.675","Green","Track","6.023","5.742","25.256","15.421","27.237","9.057","18.937","0.543","10.751","1.507","2.824","156.119","114.617"
"7","LMP3","Max Hanratty","13","2:00.719","27:27.573","Green","Track","5.889","5.578","24.984","15.539","26.170","8.857","18.497","0.541","10.402","1.476","2.786","156.696","117.024"
"47","LMP3","Austin McCusker","10","1:59.836","27:35.120","Green","Track","5.876","5.692","24.329","15.381","26.208","8.864","18.203","0.534","10.542","1.458","2.749","158.750","118.469"
"75","LMP3","Cameron Cassels","11","2:13.529","27:39.709","Green","Pit","5.932","5.709","26.111","15.662","26.846","9.081","18.277","0.539","11.561","3.540","10.271","157.278","48.793"
"25","LMP3","Aaron Povoledo","11","5:27.973","27:43.814","Green","Track","205.950","9.574","25.617","16.143","27.551","9.168","18.391","0.548","10.712","1.499","2.820","154.695","115.228"
"51","LMP3","Rob Hodes","12","2:05.553","27:47.011","Green","Track","6.033","5.962","25.722","16.050","27.582","9.228","18.954","0.547","11.147","1.509","2.819","154.978","114.465"
"55","LMP3","Timo Reger","10","2:03.015","27:47.282","Green","Track","5.891","5.700","24.904","15.703","26.692","9.167","18.782","0.548","11.338","1.502","2.788","154.695","114.998"
"74","LMP3","Wyatt Schwab","12","2:02.733","27:47.347","Green","Track","5.848","5.780","25.106","15.365","26.846","9.096","18.644","0.562","11.223","1.490","2.773","150.841","115.924"
"19","LMP3","Bradley Baker","13","2:03.871","27:54.074","Green","Track","5.989","5.613","25.601","15.725","27.181","9.375","18.507","0.547","11.011","1.506","2.816","154.978","114.693"
"43","LMP3","Stevan McAleer","12","1:59.929","27:56.624","Green","Track","0.000","0.000","24.608","0.000","0.000","8.783","18.098","0.527","10.664","1.463","2.741","160.859","118.064"
"4","LMP3","Neil Alberico","12","2:00.784","27:59.212","Green","Track","5.952","5.688","24.650","15.366","26.570","8.874","18.482","0.550","10.426","1.461","2.765","154.132","118.225"
"23","LMP3","Anthony Simone","10","1:59.365","28:05.201","Green","Track","5.814","5.564","24.647","0.000","0.000","8.726","18.235","0.527","10.393","1.435","2.706","160.859","120.367"
"60","LMP3","Bruce Hamilton","12","2:08.463","28:06.743","Green","Track","6.109","6.298","25.915","16.359","28.232","9.374","18.868","0.536","12.304","1.586","2.882","158.158","108.907"
"33","LMP3","Lance Willsey","13","2:09.156","28:08.785","Green","Track","6.009","5.641","25.652","20.884","27.557","9.282","18.496","0.549","10.758","1.509","2.819","154.413","114.465"
"64","LMP3","Naveen Rao","12","2:04.467","28:27.867","Green","Track","6.046","5.871","25.313","16.282","27.319","9.170","18.610","0.551","10.959","1.512","2.834","153.852","114.238"
"70","LMP3","Joel Janco","13","2:02.845","28:33.401","Green","Track","5.973","5.623","25.377","15.489","27.237","9.134","18.666","0.549","10.514","1.482","2.801","154.413","116.550"
"52","LMP3","Scott Huffaker","11","2:01.807","28:37.524","Green","Track","5.996","5.833","24.908","15.551","26.800","8.875","18.294","0.547","10.682","1.500","2.821","154.978","115.152"
"11","LMP3","Maurice Smith","11","2:05.018","28:48.475","Green","Track","6.191","6.107","25.504","15.771","27.404","9.217","18.732","0.546","11.200","1.510","2.836","155.261","114.389"
"26","LMP3","James McGuire","12","2:07.094","28:58.838","Green","Track","6.246","6.636","26.382","16.403","27.531","9.334","18.815","0.551","10.833","1.516","2.847","153.852","113.936"
"86","LMP3","Paul LaHaye","12","2:10.293","29:01.747","Green","Track","6.314","6.541","26.656","16.866","28.860","9.381","18.925","0.554","11.719","1.574","2.903","153.019","109.738"
"7","LMP3","Max Hanratty","14","2:04.335","29:31.908","Green","Track","5.905","5.538","24.759","17.697","27.657","9.086","18.473","0.544","10.421","1.473","2.782","155.832","117.262"
"47","LMP3","Austin McCusker","11","1:58.683","29:33.803","Green","Track","5.791","5.397","24.270","15.210","26.119","8.821","17.984","0.532","10.362","1.456","2.741","159.347","118.631"
"40","LMP3","Keith Grant","8","14:31.835","29:45.305","Green","Track","746.884","10.961","26.579","16.434","27.523","9.242","18.616","0.553","10.694","1.509","2.840","153.296","114.465"
"25","LMP3","Aaron Povoledo","12","2:02.109","29:45.923","Green","Track","5.992","5.811","25.079","15.499","26.954","9.057","18.352","0.543","10.553","1.479","2.790","156.119","116.787"
"74","LMP3","Wyatt Schwab","13","2:03.832","29:51.179","Green","Track","5.920","6.269","25.289","15.485","27.215","9.691","18.702","0.533","10.515","1.468","2.745","159.048","117.662"
"51","LMP3","Rob Hodes","13","2:05.171","29:52.182","Green","Track","5.969","5.887","25.374","15.755","27.363","9.582","19.268","0.549","11.125","1.497","2.802","154.413","115.382"
"19","LMP3","Bradley Baker","14","2:05.168","29:59.242","Green","Track","5.951","5.580","26.360","16.419","27.132","9.291","18.742","0.548","10.859","1.489","2.797","154.695","116.002"
"4","LMP3","Neil Alberico","13","2:00.459","29:59.671","Green","Track","5.868","5.367","24.528","15.359","26.444","8.868","18.428","0.546","10.795","1.478","2.778","155.261","116.866"
"55","LMP3","Timo Reger","11","2:15.256","30:02.538","Green","Track","5.907","6.129","26.007","15.665","31.416","10.824","23.071","0.611","11.278","1.531","2.817","138.744","112.820"
"23","LMP3","Anthony Simone","11","1:58.940","30:04.141","Green","Track","0.000","0.000","24.137","0.000","0.000","8.724","18.201","0.529","10.550","1.489","2.763","160.251","116.002"
"43","LMP3","Stevan McAleer","13","2:13.333","30:09.957","Green","Pit","5.774","5.562","24.733","15.910","27.594","8.987","19.017","0.595","11.768","3.082","10.311","142.475","56.044"
"60","LMP3","Bruce Hamilton","13","2:08.057","30:14.800","Green","Track","6.108","6.175","26.171","15.741","28.968","9.733","18.963","0.539","11.331","1.518","2.810","157.278","113.786"
"33","LMP3","Lance Willsey","14","2:06.403","30:15.188","Green","Track","6.008","5.597","25.141","15.762","28.843","9.825","18.921","0.547","11.342","1.549","2.868","154.978","111.509"
"9","LMP3","Scott Andrews","11","8:36.689","30:24.789","Green","Track","396.814","9.518","25.558","15.449","26.889","8.936","18.140","0.535","10.643","1.460","2.747","158.454","118.306"
"64","LMP3","Naveen Rao","13","2:02.780","30:30.647","Green","Track","6.031","5.757","25.017","15.432","27.254","9.142","18.523","0.552","10.766","1.494","2.812","153.574","115.614"
"70","LMP3","Joel Janco","14","2:02.811","30:36.212","Green","Track","5.939","5.554","25.289","15.582","27.078","9.149","18.644","0.551","10.712","1.499","2.814","153.852","115.228"
"52","LMP3","Scott Huffaker","12","2:01.273","30:38.797","Green","Track","5.967","5.699","24.632","15.533","26.704","9.012","18.461","0.549","10.463","1.472","2.781","154.413","117.342"
"11","LMP3","Maurice Smith","12","2:04.523","30:52.998","Green","Track","6.175","6.008","25.651","15.572","27.324","9.259","18.692","0.548","10.957","1.506","2.831","154.695","114.693"
"12","LMP3","Kevin Woods","12","5:33.231","31:02.181","Green","Pit","191.213","10.128","26.718","19.561","29.479","9.316","18.969","0.552","13.147","4.017","10.131","153.574","42.999"
"26","LMP3","James McGuire","13","2:04.688","31:03.526","Green","Track","6.016","5.654","25.696","16.207","27.295","9.254","19.012","0.552","10.683","1.501","2.818","153.574","115.075"
"54","LMP3","David Murry","10","7:05.618","31:08.934","Green","Track","298.192","11.611","27.806","15.854","28.119","9.437","18.816","0.546","10.947","1.490","2.800","155.261","115.924"
"86","LMP3","Paul LaHaye","13","2:09.611","31:11.358","Green","Track","6.330","6.559","26.897","16.084","28.484","9.282","19.271","0.550","11.690","1.573","2.891","154.132","109.808"
"75","LMP3","Cameron Cassels","12","3:44.582","31:24.291","Green","Track","102.893","9.829","26.348","15.622","27.012","9.062","18.387","0.546","10.633","1.471","2.779","155.261","117.422"
"7","LMP3","Max Hanratty","15","2:00.500","31:32.408","Green","Track","5.904","5.465","24.910","15.463","26.285","8.894","18.340","0.544","10.451","1.469","2.775","155.832","117.582"
"47","LMP3","Austin McCusker","12","2:03.553","31:37.356","Green","Track","5.759","5.330","24.158","15.057","28.842","10.849","18.331","0.535","10.495","1.457","2.740","158.454","118.550"
"40","LMP3","Keith Grant","9","2:01.808","31:47.113","Green","Track","5.997","5.531","24.797","15.405","26.751","9.191","18.591","0.550","10.631","1.517","2.847","154.132","113.861"
"74","LMP3","Wyatt Schwab","14","2:00.907","31:52.086","Green","Track","5.820","5.744","25.051","15.208","26.610","9.061","18.161","0.532","10.529","1.456","2.735","159.347","118.631"
"2","LMP3","Jon Brownson","12","4:29.229","31:54.904","Green","Pit","5.965","5.867","25.385","56.467","30.076","9.440","21.007","0.676","13.551","3.284","97.511","125.403","52.597"
"51","LMP3","Rob Hodes","14","2:03.933","31:56.115","Green","Track","5.962","5.889","25.340","15.767","27.161","9.248","18.677","0.549","11.047","1.492","2.801","154.413","115.769"
"25","LMP3","Aaron Povoledo","13","2:12.074","31:57.997","Green","Pit","5.911","5.807","25.667","15.337","27.142","9.093","18.424","0.547","11.232","2.685","10.229","154.978","64.330"
"4","LMP3","Neil Alberico","14","2:00.014","31:59.685","Green","Track","5.947","5.553","25.017","15.230","26.331","8.798","18.090","0.549","10.281","1.458","2.760","154.413","118.469"
"19","LMP3","Bradley Baker","15","2:05.368","32:04.610","Green","Track","5.925","5.437","25.848","16.721","27.484","9.285","18.769","0.547","11.013","1.514","2.825","154.978","114.087"
"23","LMP3","Anthony Simone","12","2:00.672","32:04.813","Green","Track","0.000","0.000","24.578","0.000","0.000","8.839","18.293","0.526","10.460","1.486","2.755","161.165","116.236"
"55","LMP3","Timo Reger","12","2:04.461","32:06.999","Green","Track","5.866","5.890","25.307","17.299","27.110","9.047","18.411","0.533","10.736","1.492","2.770","159.048","115.769"
"33","LMP3","Lance Willsey","15","2:02.979","32:18.167","Green","Track","6.062","5.719","25.838","15.543","26.881","9.074","18.427","0.549","10.583","1.496","2.807","154.413","115.459"
"60","LMP3","Bruce Hamilton","14","2:06.907","32:21.707","Green","Track","5.915","6.042","25.776","16.407","27.942","9.381","18.894","0.537","11.662","1.528","2.823","157.864","113.041"
"9","LMP3","Scott Andrews","12","1:59.311","32:24.100","Green","Track","0.000","0.000","24.480","15.250","26.217","8.815","18.016","0.531","10.407","1.454","2.736","159.647","118.795"
"64","LMP3","Naveen Rao","14","2:02.196","32:32.843","Green","Track","5.974","5.559","24.986","15.475","26.961","9.195","18.384","0.549","10.797","1.499","2.817","154.413","115.228"
"70","LMP3","Joel Janco","15","2:02.959","32:39.171","Green","Track","5.964","5.629","25.459","15.605","27.136","9.136","18.599","0.549","10.609","1.483","2.790","154.413","116.472"
"52","LMP3","Scott Huffaker","13","2:09.566","32:48.363","Green","Track","5.906","5.586","26.678","15.860","26.812","9.347","21.925","0.773","12.370","1.497","2.812","109.667","115.382"
"11","LMP3","Maurice Smith","13","2:03.624","32:56.622","Green","Track","6.098","6.052","25.435","15.315","27.068","9.199","18.484","0.546","11.081","1.513","2.833","155.261","114.162"
"54","LMP3","David Murry","11","2:03.540","33:12.474","Green","Track","5.959","5.856","25.311","15.490","27.220","9.322","18.735","0.544","10.814","1.490","2.799","155.832","115.924"
"26","LMP3","James McGuire","14","2:16.678","33:20.204","Green","Track","5.996","5.643","25.636","15.549","38.760","10.235","19.034","0.552","10.924","1.514","2.835","153.574","114.087"
"86","LMP3","Paul LaHaye","14","2:10.526","33:21.884","Green","Track","6.247","6.302","26.578","15.844","29.430","10.342","19.089","0.556","11.691","1.563","2.884","152.469","110.510"
"75","LMP3","Cameron Cassels","13","2:01.207","33:25.498","Green","Track","5.896","5.680","24.950","15.430","26.530","8.936","18.503","0.546","10.498","1.467","2.771","155.261","117.742"
"12","LMP3","Kevin Woods","13","2:27.763","33:29.944","Green","Track","22.386","11.953","26.639","15.718","27.494","9.196","18.695","0.550","10.848","1.484","2.800","154.132","116.393"
"7","LMP3","Max Hanratty","16","2:02.509","33:34.917","Green","Track","5.858","5.464","24.775","15.520","27.660","9.247","18.685","0.544","10.511","1.471","2.774","155.832","117.422"
"47","LMP3","Austin McCusker","13","1:58.329","33:35.685","Green","Track","5.745","5.343","24.355","14.983","26.230","8.770","17.901","0.531","10.295","1.448","2.728","159.647","119.287"
"40","LMP3","Keith Grant","10","2:01.403","33:48.516","Green","Track","5.989","5.486","24.786","15.471","26.664","9.056","18.519","0.549","10.531","1.513","2.839","154.413","114.162"
"51","LMP3","Rob Hodes","15","2:05.320","34:01.435","Green","Track","5.939","5.737","25.683","16.493","27.476","9.354","18.770","0.549","11.010","1.498","2.811","154.413","115.305"
"23","LMP3","Anthony Simone","13","1:59.694","34:04.507","Green","Track","0.000","0.000","24.510","15.194","26.330","8.837","18.565","0.532","10.434","1.449","2.714","159.347","119.204"
"55","LMP3","Timo Reger","13","2:01.480","34:08.479","Green","Track","5.810","5.681","24.661","15.361","27.268","9.084","18.312","0.528","10.559","1.469","2.747","160.554","117.582"
"19","LMP3","Bradley Baker","16","2:04.538","34:09.148","Green","Track","6.226","5.729","25.606","15.850","27.170","9.362","18.711","0.568","10.993","1.508","2.815","149.248","114.541"
"2","LMP3","Jon Brownson","13","2:26.867","34:21.771","Green","Track","22.431","10.825","26.560","15.653","27.299","9.209","19.066","0.547","10.974","1.497","2.806","154.978","115.382"
"33","LMP3","Lance Willsey","16","2:03.967","34:22.134","Green","Track","5.975","5.640","25.384","15.994","27.133","9.209","18.578","0.547","11.125","1.532","2.850","154.978","112.746"
"25","LMP3","Aaron Povoledo","14","2:25.810","34:23.807","Green","Track","22.345","9.473","26.287","15.640","27.172","9.256","19.836","0.558","10.991","1.470","2.782","151.922","117.502"
"9","LMP3","Scott Andrews","13","2:00.215","34:24.315","Green","Track","0.000","0.000","24.887","15.388","26.299","8.887","18.230","0.530","10.453","1.447","2.725","159.949","119.369"
"60","LMP3","Bruce Hamilton","15","2:19.090","34:40.797","Green","Pit","5.985","6.283","26.152","16.235","27.977","9.530","18.669","0.564","14.342","3.129","10.224","150.306","55.202"
"70","LMP3","Joel Janco","16","2:04.646","34:43.817","Green","Track","5.933","5.651","25.575","16.025","27.314","9.421","19.000","0.552","10.862","1.500","2.813","153.574","115.152"
"43","LMP3","Stevan McAleer","14","4:38.307","34:48.264","Green","Pit","140.010","11.242","28.340","18.994","27.577","8.882","18.259","0.535","11.462","2.841","10.165","158.454","60.798"
"52","LMP3","Scott Huffaker","14","2:02.705","34:51.068","Green","Track","5.940","5.789","24.937","16.284","26.686","9.065","18.394","0.548","10.772","1.489","2.801","154.695","116.002"
"64","LMP3","Naveen Rao","15","2:25.453","34:58.296","Green","Track","5.985","5.637","24.948","37.354","28.091","9.105","18.635","0.553","10.828","1.497","2.820","153.296","115.382"
"11","LMP3","Maurice Smith","14","2:05.684","35:02.306","Finish","Track","6.122","6.006","25.247","16.980","27.618","9.201","18.651","0.546","11.003","1.497","2.813","155.261","115.382"
"54","LMP3","David Murry","12","2:03.543","35:16.017","Finish","Track","5.925","5.798","25.516","15.541","26.951","9.328","18.637","0.545","11.052","1.472","2.778","155.546","117.342"
"26","LMP3","James McGuire","15","2:05.112","35:25.316","Finish","Track","6.038","5.678","25.398","15.871","27.328","9.167","19.775","0.556","10.932","1.520","2.849","152.469","113.636"
"75","LMP3","Cameron Cassels","14","2:01.158","35:26.656","Finish","Track","5.870","5.626","24.739","15.393","26.914","8.994","18.394","0.544","10.448","1.468","2.768","155.832","117.662"
"86","LMP3","Paul LaHaye","15","2:08.343","35:30.227","Finish","Track","6.227","6.316","26.605","15.928","28.567","9.478","18.906","0.547","11.347","1.554","2.868","154.978","111.150"
"12","LMP3","Kevin Woods","14","2:03.166","35:33.110","Finish","Track","5.990","5.814","25.224","15.639","26.811","9.173","18.770","0.549","10.906","1.489","2.801","154.413","116.002"
"7","LMP3","Max Hanratty","17","2:00.754","35:35.671","Finish","Track","5.863","5.538","24.904","15.472","26.421","8.950","18.491","0.541","10.351","1.464","2.759","156.696","117.983"
"47","LMP3","Austin McCusker","14","2:06.859","35:42.544","Finish","Track","5.736","5.560","24.554","15.576","32.505","9.670","18.040","0.535","10.484","1.460","2.739","158.454","118.306"
"40","LMP3","Keith Grant","11","2:01.455","35:49.971","Finish","Track","5.947","5.447","25.101","15.460","26.587","8.980","18.453","0.548","10.589","1.510","2.833","154.695","114.389"
"55","LMP3","Timo Reger","14","2:01.367","36:09.846","Finish","Track","5.784","5.716","24.853","15.378","26.364","8.934","18.190","0.531","11.332","1.500","2.785","159.647","115.152"
"23","LMP3","Anthony Simone","14","2:06.535","36:11.042","Finish","Track","5.719","5.440","24.487","15.271","26.461","9.247","18.398","0.524","16.442","1.630","2.916","161.780","105.968"
"19","LMP3","Bradley Baker","17","2:05.685","36:14.833","Finish","Track","6.000","5.606","25.537","16.188","27.420","9.281","18.736","0.548","11.929","1.560","2.880","154.695","110.723"
"4","LMP3","Neil Alberico","15","4:18.837","36:18.522","Finish","Pit","5.869","5.394","25.270","15.291","27.371","9.293","18.614","0.570","13.152","3.740","134.273","148.724","46.184"
"2","LMP3","Jon Brownson","14","2:03.019","36:24.790","Finish","Track","5.969","5.912","25.394","15.429","27.290","9.006","18.521","0.544","10.659","1.493","2.802","155.832","115.691"
"33","LMP3","Lance Willsey","17","2:03.268","36:25.402","Finish","Track","6.031","5.721","25.534","15.710","27.058","9.182","18.575","0.545","10.603","1.497","2.812","155.546","115.382"
"25","LMP3","Aaron Povoledo","15","2:01.855","36:25.662","Finish","Track","5.902","5.631","24.799","15.414","26.931","9.170","18.429","0.540","10.778","1.481","2.780","156.987","116.629"
"51","LMP3","Rob Hodes","16","2:29.382","36:30.817","Finish","Pit","5.942","5.855","25.521","15.620","27.215","9.155","18.643","0.549","22.706","4.349","13.827","154.413","39.717"
"9","LMP3","Scott Andrews","14","2:07.806","36:32.121","Finish","Track","0.000","0.000","25.064","15.281","26.639","9.187","23.631","0.696","11.604","1.458","2.743","121.800","118.469"
"70","LMP3","Joel Janco","17","2:03.200","36:47.017","Finish","Track","5.941","5.634","25.397","15.524","27.249","9.129","18.445","0.549","10.995","1.508","2.829","154.413","114.541"
"52","LMP3","Scott Huffaker","15","2:01.050","36:52.118","Finish","Track","5.928","5.611","24.691","15.540","26.415","9.064","18.304","0.547","10.683","1.478","2.789","154.978","116.866"
