"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"6","DPi","Juan Pablo Montoya","6","1:22.272","11:29.196","Green","Track","4.024","7.011","4.330","9.106","7.235","1.836","0.509","7.676","15.579","14.816","5.650","4.500","160.743"
"57","GTD","Christina Nielsen","7","1:34.547","11:34.974","Green","Pit","4.322","7.557","4.433","9.314","8.357","2.062","0.552","7.434","16.113","16.134","6.986","11.283","148.221"
"8","GTD","Ryan Dalziel","5","1:34.078","11:44.302","Green","Track","4.930","8.526","5.122","10.366","8.156","2.073","0.572","8.621","17.137","17.154","6.515","4.906","143.039"
"63","GTD","Toni Vilander","7","1:26.434","11:44.910","Green","Track","4.301","7.738","4.478","9.312","7.974","2.029","0.546","7.319","15.879","16.001","6.019","4.838","149.850"
"52","LMP2","Matthew McMurry","6","1:24.713","11:47.816","Green","Track","4.193","7.157","4.443","9.853","7.575","1.887","0.504","7.699","15.886","15.008","5.983","4.525","162.338"
"25","GTLM","Tom Blomqvist","6","1:25.822","11:52.088","Green","Track","4.425","7.757","4.560","9.016","7.790","1.980","0.530","7.507","15.866","15.857","5.845","4.689","154.374"
"7","DPi","Ricky Taylor","5","2:21.649","11:53.328","Green","Track","46.402","11.689","6.182","10.829","7.481","1.930","0.606","9.240","18.200","17.527","6.488","5.075","135.014"
"5","DPi","Filipe Albuquerque","6","1:21.347","12:03.764","Green","Track","4.152","7.037","4.310","8.656","7.153","1.832","0.493","7.324","15.223","15.082","5.811","4.274","165.960"
"66","GTLM","Dirk Mueller","5","1:28.577","12:05.480","Green","Track","4.502","7.767","4.717","9.333","7.973","2.009","0.537","7.981","16.392","16.603","6.079","4.684","152.362"
"44","GTD","Andy Lally","6","1:26.564","12:08.055","Green","Track","4.425","7.635","4.632","9.412","7.998","2.035","0.545","7.497","15.742","15.707","6.138","4.798","150.125"
"85","DPi","Tristan Vautier","7","1:24.038","12:08.952","Green","Track","4.034","7.030","4.141","8.884","7.939","1.893","0.514","7.427","15.455","15.274","6.324","5.123","159.179"
"3","GTLM","Antonio Garcia","7","2:18.105","12:09.331","Green","Track","35.240","12.816","5.823","12.231","8.378","2.236","0.687","9.823","19.193","18.745","7.042","5.891","119.095"
"9","GTD","Zacharie Robichon","6","1:26.915","12:10.716","Green","Track","4.408","7.770","4.511","9.313","8.113","2.047","0.551","7.583","15.999","15.921","5.999","4.700","148.490"
"33","GTD","Jeroen Bleekemolen","6","1:28.333","12:19.356","Green","Track","4.437","7.913","4.500","9.197","8.052","2.058","0.551","7.480","17.100","16.119","6.199","4.727","148.490"
"38","LMP2","Cameron Cassels","7","1:27.292","12:21.405","Green","Track","4.211","7.425","4.551","9.380","7.733","1.922","0.513","8.170","16.311","16.128","6.157","4.791","159.490"
"12","GTD","Townsend Bell","7","1:26.368","12:21.759","Green","Track","4.365","7.489","4.456","9.126","7.977","2.039","0.548","7.704","15.777","15.967","6.024","4.896","149.303"
"96","GTD","Bill Auberlen","8","1:24.766","12:22.794","Green","Track","4.196","7.644","4.371","9.234","7.781","1.969","0.527","7.321","15.671","15.444","5.934","4.674","155.253"
"10","DPi","Jordan Taylor","6","1:22.673","12:25.725","Green","Track","4.030","6.731","4.300","9.143","7.441","1.858","0.501","8.130","15.543","14.936","5.742","4.318","163.310"
"911","GTLM","Nick Tandy","7","1:37.167","12:27.702","Green","Pit","4.622","8.010","4.900","9.722","7.885","1.995","0.542","8.320","16.915","16.464","6.948","10.844","150.956"
"912","GTLM","Laurens Vanthoor","7","1:25.221","12:31.706","Green","Track","4.454","7.499","4.509","9.403","7.797","1.982","0.532","7.517","15.573","15.507","5.883","4.565","153.794"
"31","DPi","Felipe Nasr","8","1:19.863","12:31.833","Green","Track","4.018","6.835","4.075","8.514","7.136","1.821","0.489","7.163","14.772","14.722","5.965","4.353","167.317"
"86","GTD","Mario Farnbacher","8","1:25.748","12:32.513","Green","Track","4.497","7.608","4.549","9.294","7.972","2.011","0.542","7.440","15.687","15.652","5.830","4.666","150.956"
"24","GTLM","John Edwards","8","1:23.559","12:34.945","Green","Track","4.218","7.277","4.441","8.793","7.696","1.959","0.525","7.592","15.458","15.425","5.576","4.599","155.844"
"67","GTLM","Richard Westbrook","7","1:23.520","12:38.750","Green","Track","4.216","7.355","4.410","8.863","7.689","1.974","0.530","7.309","15.445","15.347","5.753","4.629","154.374"
"4","GTLM","Oliver Gavin","8","1:24.361","12:40.819","Green","Track","4.214","7.213","4.436","8.899","7.722","1.963","0.525","7.743","15.710","15.430","5.933","4.573","155.844"
"48","GTD","Bryan Sellers","6","1:41.563","12:42.627","Green","Track","14.033","9.973","4.807","9.520","8.167","2.178","0.578","8.643","16.832","16.059","6.081","4.692","141.554"
"14","GTD","Jack Hawksworth","6","4:17.990","12:47.626","Green","Track","167.355","10.317","5.046","9.850","8.233","2.056","0.551","7.869","18.816","17.061","6.135","4.701","148.490"
"74","GTD","Lawson Aschenbach","7","1:25.302","12:48.088","Green","Track","4.342","7.512","4.409","9.256","7.982","2.053","0.551","7.205","15.570","15.774","5.968","4.680","148.490"
"6","DPi","Juan Pablo Montoya","7","1:19.112","12:48.308","Green","Track","3.865","6.611","4.037","8.617","7.031","1.801","0.483","7.042","15.063","14.441","5.710","4.411","169.396"
"55","DPi","Ryan Hunter-Reay","5","2:08.397","12:55.581","Green","Pit","4.346","7.713","4.999","10.613","7.722","1.854","0.543","8.398","17.651","16.947","7.556","40.055","150.678"
"84","DPi","Stephen Simpson","5","1:39.844","13:06.069","Green","Track","13.647","10.642","5.356","9.402","7.723","1.967","0.554","8.003","16.273","16.110","5.687","4.480","147.686"
"73","GTD","Patrick Long","6","2:09.805","13:11.451","Green","Pit","4.337","7.579","4.592","9.547","8.104","2.059","0.553","7.468","15.674","15.965","7.155","46.772","147.953"
"63","GTD","Toni Vilander","8","1:26.891","13:11.801","Green","Track","4.361","7.720","4.620","9.411","8.029","2.032","0.546","7.362","15.949","16.046","5.979","4.836","149.850"
"50","DPi","Kyle Kaiser","8","2:05.130","13:13.190","Green","Pit","4.088","6.794","4.033","8.716","7.169","1.835","0.492","7.157","14.677","14.945","7.606","47.618","166.297"
"52","LMP2","Matthew McMurry","7","1:26.558","13:14.374","Green","Track","4.050","6.927","4.359","10.735","7.801","1.884","0.503","7.446","16.323","15.895","5.940","4.695","162.660"
"8","GTD","Ryan Dalziel","6","1:31.430","13:15.732","Green","Track","4.573","7.967","5.043","10.098","8.101","2.047","0.544","8.104","16.781","16.900","6.397","4.875","150.401"
"25","GTLM","Tom Blomqvist","7","1:24.396","13:16.484","Green","Track","4.298","7.470","4.435","8.724","7.694","1.962","0.526","7.416","16.034","15.481","5.805","4.551","155.548"
"7","DPi","Ricky Taylor","6","1:25.534","13:18.862","Green","Track","4.234","7.292","4.554","9.462","7.256","1.817","0.488","7.801","16.463","15.659","5.835","4.673","167.660"
"5","DPi","Filipe Albuquerque","7","1:19.523","13:23.287","Green","Track","3.966","6.681","4.176","8.470","7.112","1.833","0.493","6.914","14.551","14.569","5.743","5.015","165.960"
"77","DPi","Tristan Nunez","5","1:56.627","13:23.212","Green","Track","14.578","12.893","6.389","13.395","8.185","2.196","0.713","9.369","19.830","17.561","6.369","5.149","114.752"
"85","DPi","Tristan Vautier","8","1:20.896","13:29.848","Green","Track","4.106","6.910","4.140","8.680","7.244","1.847","0.496","7.120","15.660","14.928","5.515","4.250","164.956"
"66","GTLM","Dirk Mueller","6","1:25.730","13:31.210","Green","Track","4.370","7.417","4.460","9.160","7.808","1.990","0.534","7.732","15.808","15.813","5.960","4.678","153.218"
"44","GTD","Andy Lally","7","1:25.660","13:33.715","Green","Track","4.389","7.611","4.518","9.083","7.927","2.022","0.542","7.414","15.808","15.740","5.818","4.788","150.956"
"9","GTD","Zacharie Robichon","7","1:26.079","13:36.795","Green","Track","4.374","7.742","4.458","9.320","8.090","2.046","0.551","7.323","15.827","15.787","5.910","4.651","148.490"
"3","GTLM","Antonio Garcia","8","1:33.662","13:42.993","Green","Track","4.839","8.547","5.116","10.253","7.888","2.025","0.599","8.771","17.351","16.884","6.310","5.079","136.591"
"33","GTD","Jeroen Bleekemolen","7","1:26.612","13:45.968","Green","Track","4.298","7.508","4.436","8.984","7.952","2.036","0.543","7.219","16.720","16.351","5.942","4.623","150.678"
"57","GTD","Katherine Legge","8","2:12.600","13:47.574","Green","Track","41.937","10.688","5.143","9.764","8.316","2.037","0.546","7.935","17.392","17.508","6.486","4.848","149.850"
"38","LMP2","Cameron Cassels","8","1:26.632","13:48.037","Green","Track","4.227","7.385","4.366","9.370","7.547","1.901","0.512","7.688","16.075","16.134","6.598","4.829","159.801"
"12","GTD","Townsend Bell","8","1:26.540","13:48.299","Green","Track","4.378","7.515","4.422","8.987","7.963","2.029","0.544","7.591","15.711","15.949","6.530","4.921","150.401"
"10","DPi","Jordan Taylor","7","1:23.677","13:49.402","Green","Track","4.019","6.598","4.691","9.746","7.268","1.849","0.497","8.590","15.105","14.741","6.039","4.534","164.624"
"96","GTD","Bill Auberlen","9","1:26.605","13:49.399","Green","Track","4.188","7.526","4.369","9.095","7.687","1.942","0.520","7.569","16.379","16.386","5.991","4.953","157.343"
"31","DPi","Felipe Nasr","9","1:17.828","13:49.661","Green","Track","3.868","6.625","4.044","8.346","7.079","1.819","0.489","7.025","14.547","14.283","5.362","4.341","167.317"
"86","GTD","Mario Farnbacher","9","1:24.148","13:56.661","Green","Track","4.344","7.607","4.377","9.125","7.779","1.995","0.535","7.169","15.371","15.460","5.712","4.674","152.931"
"24","GTLM","John Edwards","9","1:23.658","13:58.603","Green","Track","4.203","7.369","4.416","8.948","7.648","1.951","0.523","7.409","15.449","15.460","5.606","4.676","156.440"
"67","GTLM","Richard Westbrook","8","1:23.070","14:01.820","Green","Track","4.220","7.376","4.453","8.672","7.652","1.969","0.529","7.228","15.308","15.325","5.741","4.597","154.666"
"912","GTLM","Laurens Vanthoor","8","1:30.191","14:01.897","Green","Pit","4.427","7.398","4.472","8.785","7.624","1.964","0.526","7.277","15.379","15.440","6.257","10.642","155.548"
"4","GTLM","Oliver Gavin","9","1:23.151","14:03.970","Green","Track","4.162","7.228","4.366","8.758","7.635","1.956","0.524","7.479","15.366","15.198","5.956","4.523","156.142"
"6","DPi","Juan Pablo Montoya","8","1:18.276","14:06.584","Green","Track","3.987","6.998","4.045","8.491","6.999","1.794","0.482","6.915","14.440","14.355","5.391","4.379","169.747"
"48","GTD","Bryan Sellers","7","1:25.315","14:07.942","Green","Track","4.349","7.561","4.478","9.065","7.919","2.013","0.540","7.285","15.665","15.904","5.925","4.611","151.515"
"14","GTD","Jack Hawksworth","7","1:25.236","14:12.862","Green","Track","4.314","7.519","4.421","8.980","8.166","2.047","0.550","7.325","15.573","15.763","5.891","4.687","148.760"
"74","GTD","Lawson Aschenbach","8","1:27.682","14:15.770","Green","Track","4.504","7.764","4.493","9.693","8.055","2.048","0.549","7.581","16.300","15.962","6.054","4.679","149.031"
"84","DPi","Stephen Simpson","6","1:23.744","14:29.813","Green","Track","4.303","7.327","4.657","9.393","7.535","1.891","0.516","7.322","15.250","15.532","5.609","4.409","158.562"
"911","GTLM","Nick Tandy","8","2:07.736","14:35.438","Green","Track","37.548","10.636","5.202","10.952","8.040","2.026","0.558","8.564","16.897","16.391","6.220","4.702","146.628"
"52","LMP2","Matthew McMurry","8","1:23.155","14:37.529","Green","Track","4.083","6.928","4.275","9.388","7.591","1.868","0.500","7.178","15.616","15.242","5.983","4.503","163.636"
"63","GTD","Toni Vilander","9","1:28.044","14:39.845","Green","Track","4.314","7.746","4.495","9.343","7.975","2.021","0.545","7.255","15.883","16.746","6.911","4.810","150.125"
"25","GTLM","Tom Blomqvist","8","1:23.608","14:40.092","Green","Track","4.262","7.461","4.424","8.769","7.613","1.948","0.523","7.240","15.356","15.378","5.852","4.782","156.440"
"7","DPi","Ricky Taylor","7","1:23.404","14:42.266","Green","Track","4.072","6.879","4.233","9.015","7.198","1.806","0.486","8.084","15.425","15.561","5.968","4.677","168.350"
"5","DPi","Filipe Albuquerque","8","1:21.280","14:44.567","Green","Track","4.303","6.977","4.225","8.381","7.043","1.817","0.489","7.073","15.224","14.835","6.461","4.452","167.317"
"8","GTD","Ryan Dalziel","7","1:29.817","14:45.549","Green","Track","4.515","7.746","4.690","9.581","7.937","2.023","0.542","8.458","16.833","16.447","6.238","4.807","150.956"
"55","DPi","Jonathan Bomarito","6","1:52.454","14:48.035","Green","Track","14.319","11.739","5.632","11.439","7.989","2.351","0.775","10.956","19.021","17.011","6.267","4.955","105.572"
"77","DPi","Tristan Nunez","6","1:25.411","14:48.623","Green","Track","4.627","7.836","4.774","9.657","7.247","1.824","0.502","7.665","15.735","15.276","5.861","4.407","162.984"
"85","DPi","Tristan Vautier","9","1:19.052","14:48.900","Green","Track","3.889","6.573","3.989","8.242","7.104","1.841","0.494","6.771","15.097","15.284","5.477","4.291","165.624"
"50","DPi","Kyle Kaiser","9","1:36.759","14:49.949","Green","Track","13.884","9.346","4.534","9.372","7.256","1.837","0.496","7.788","15.797","16.292","5.803","4.354","164.956"
"73","GTD","Marco Seefried","7","1:43.009","14:54.460","Green","Track","14.081","10.703","5.295","10.258","8.139","2.066","0.555","8.347","16.459","16.343","5.885","4.878","147.420"
"66","GTLM","Dirk Mueller","7","1:23.683","14:54.893","Green","Track","4.278","7.251","4.402","8.916","7.682","1.974","0.529","7.377","15.356","15.493","5.811","4.614","154.666"
"44","GTD","Andy Lally","8","1:25.197","14:58.912","Green","Track","4.399","7.475","4.421","9.069","7.936","2.027","0.544","7.369","15.611","15.743","5.928","4.675","150.401"
"9","GTD","Zacharie Robichon","8","1:24.792","15:01.587","Green","Track","4.369","7.647","4.422","8.961","7.874","2.025","0.546","7.148","15.679","15.643","5.836","4.642","149.850"
"10","DPi","Jordan Taylor","8","1:22.930","15:12.332","Green","Track","4.125","6.882","4.705","9.165","7.207","1.840","0.495","7.370","15.599","15.304","5.937","4.301","165.289"
"31","DPi","Felipe Nasr","10","1:23.068","15:12.729","Green","Track","4.138","6.881","4.761","9.993","7.326","1.836","0.489","7.469","14.990","14.891","5.967","4.327","167.317"
"38","LMP2","Cameron Cassels","9","1:27.345","15:15.382","Green","Track","4.377","7.792","4.349","9.453","7.713","1.993","0.528","8.057","16.447","15.802","6.062","4.772","154.959"
"57","GTD","Katherine Legge","9","1:29.254","15:16.828","Green","Track","4.402","8.041","4.945","10.110","8.169","2.010","0.537","7.767","16.380","16.061","6.136","4.696","152.362"
"96","GTD","Bill Auberlen","10","1:27.864","15:17.263","Green","Track","4.833","7.986","4.633","9.453","7.733","1.939","0.519","7.929","16.123","15.877","6.110","4.729","157.646"
"12","GTD","Townsend Bell","9","1:31.538","15:19.837","Green","Track","4.451","7.772","4.829","9.956","8.183","2.040","0.547","8.047","18.067","16.694","6.237","4.715","149.576"
"24","GTLM","John Edwards","10","1:22.675","15:21.278","Green","Track","4.207","7.387","4.461","8.724","7.609","1.947","0.522","7.237","15.254","15.171","5.514","4.642","156.740"
"3","GTLM","Antonio Garcia","9","1:38.770","15:21.763","Green","Pit","4.516","7.869","4.823","9.849","7.766","1.984","0.540","8.244","17.857","17.113","7.414","10.795","151.515"
"33","GTD","Jeroen Bleekemolen","8","1:36.077","15:22.045","Green","Pit","4.242","7.490","4.419","8.923","7.905","2.029","0.544","7.405","16.868","15.998","7.181","13.073","150.401"
"6","DPi","Juan Pablo Montoya","9","1:17.150","15:23.734","Green","Track","3.811","6.636","3.964","8.427","6.941","1.777","0.477","6.994","14.318","14.066","5.349","4.390","171.527"
"67","GTLM","Richard Westbrook","9","1:23.055","15:24.875","Green","Track","4.214","7.302","4.441","8.670","7.656","1.968","0.528","7.209","15.223","15.574","5.663","4.607","154.959"
"4","GTLM","Oliver Gavin","10","1:22.747","15:26.717","Green","Track","4.174","7.140","4.359","8.664","7.572","1.951","0.523","7.661","15.241","15.213","5.749","4.500","156.440"
"86","GTD","Mario Farnbacher","10","1:30.862","15:27.523","Green","Pit","4.319","7.407","4.323","8.825","7.698","1.995","0.535","7.190","15.384","15.528","6.558","11.100","152.931"
"48","GTD","Bryan Sellers","8","1:24.367","15:32.309","Green","Track","4.292","7.451","4.379","8.927","7.761","1.996","0.536","7.179","15.492","15.799","5.959","4.596","152.646"
"14","GTD","Jack Hawksworth","8","1:24.041","15:36.903","Green","Track","4.293","7.457","4.418","8.808","7.889","2.026","0.545","7.313","15.329","15.461","5.841","4.661","150.125"
"74","GTD","Lawson Aschenbach","9","1:24.351","15:40.121","Green","Track","4.363","7.592","4.421","8.903","7.892","2.038","0.548","7.203","15.409","15.567","5.764","4.651","149.303"
"84","DPi","Stephen Simpson","7","1:20.199","15:50.012","Green","Track","4.177","7.070","4.262","8.524","7.308","1.869","0.501","7.054","14.781","14.859","5.442","4.352","163.310"
"52","LMP2","Matthew McMurry","9","1:20.450","15:57.979","Green","Track","3.983","6.871","4.371","9.152","7.241","1.849","0.497","6.913","14.755","14.577","5.812","4.429","164.624"
"911","GTLM","Nick Tandy","9","1:25.946","16:01.384","Green","Track","4.441","7.683","4.623","9.190","7.709","1.987","0.533","7.908","15.727","15.690","5.777","4.678","153.505"
"25","GTLM","Tom Blomqvist","9","1:23.434","16:03.526","Green","Track","4.362","7.562","4.470","8.967","7.629","1.962","0.527","7.055","15.306","15.270","5.773","4.551","155.253"
"7","DPi","Ricky Taylor","8","1:22.547","16:04.813","Green","Track","4.049","6.802","4.199","9.070","7.068","1.795","0.531","7.701","16.186","15.074","5.580","4.492","154.083"
"5","DPi","Filipe Albuquerque","9","1:24.270","16:08.837","Green","Track","3.991","6.753","4.172","8.325","6.976","1.806","0.486","7.043","15.799","16.719","7.742","4.458","168.350"
"63","GTD","Toni Vilander","10","1:30.525","16:10.370","Green","Track","4.285","7.706","4.433","8.982","7.860","2.018","0.541","7.567","15.980","18.852","7.451","4.850","151.235"
"85","DPi","Tristan Vautier","10","1:22.035","16:10.935","Green","Track","4.225","7.250","4.369","8.724","7.148","1.833","0.498","7.494","15.530","14.425","6.041","4.498","164.294"
"8","GTD","Ryan Dalziel","8","1:26.283","16:11.832","Green","Track","4.427","7.586","4.597","9.106","7.871","2.028","0.541","7.590","15.663","16.118","5.998","4.758","151.235"
"77","DPi","Tristan Nunez","7","1:23.206","16:11.829","Green","Track","4.188","7.374","4.174","8.896","7.087","1.799","0.483","7.268","16.625","14.975","5.917","4.420","169.396"
"50","DPi","Kyle Kaiser","10","1:22.299","16:12.248","Green","Track","4.059","6.831","4.299","8.920","7.137","1.824","0.489","7.531","15.823","15.123","5.871","4.392","167.317"
"55","DPi","Jonathan Bomarito","7","1:26.609","16:14.644","Green","Track","4.432","7.795","5.280","9.608","7.113","1.813","0.531","8.220","16.074","15.267","5.981","4.495","154.083"
"66","GTLM","Dirk Mueller","8","1:24.994","16:19.887","Green","Track","4.399","7.488","4.512","9.135","7.837","1.990","0.533","7.380","15.591","15.675","5.844","4.610","153.505"
"73","GTD","Marco Seefried","8","1:27.335","16:21.795","Green","Track","4.539","7.659","4.575","9.755","8.095","2.051","0.552","7.771","15.905","15.925","5.881","4.627","148.221"
"44","GTD","Andy Lally","9","1:24.656","16:23.568","Green","Track","4.367","7.489","4.399","8.958","7.890","2.022","0.542","7.218","15.755","15.547","5.854","4.615","150.956"
"9","GTD","Zacharie Robichon","9","1:24.612","16:26.199","Green","Track","4.292","7.617","4.386","8.928","7.905","2.030","0.545","7.171","15.691","15.589","5.835","4.623","150.125"
"31","DPi","Felipe Nasr","11","1:17.859","16:30.588","Green","Track","3.907","6.566","4.091","8.602","7.033","1.822","0.488","7.020","14.444","14.146","5.503","4.237","167.660"
"10","DPi","Jordan Taylor","9","1:21.093","16:33.425","Green","Track","3.938","6.470","4.226","8.661","7.391","1.934","0.512","7.508","14.601","15.278","6.314","4.260","159.801"
"38","LMP2","Cameron Cassels","10","1:23.169","16:38.551","Green","Track","4.140","7.193","4.300","8.983","7.369","1.871","0.502","7.476","15.507","15.223","5.947","4.658","162.984"
"96","GTD","Bill Auberlen","11","1:24.321","16:41.584","Green","Track","4.215","7.549","4.372","9.139","7.661","1.938","0.520","7.255","15.588","15.374","5.886","4.824","157.343"
"6","DPi","Juan Pablo Montoya","10","1:18.038","16:41.772","Green","Track","3.803","6.435","3.890","8.148","6.922","1.792","0.482","6.560","14.747","14.603","5.809","4.847","169.747"
"57","GTD","Katherine Legge","10","1:26.430","16:43.258","Green","Track","4.262","7.499","4.408","9.097","7.901","2.007","0.537","7.727","16.036","16.220","6.056","4.680","152.362"
"12","GTD","Townsend Bell","10","1:24.427","16:44.264","Green","Track","4.303","7.410","4.405","8.863","7.984","2.039","0.547","7.224","15.548","15.602","5.835","4.667","149.576"
"24","GTLM","John Edwards","11","1:25.476","16:46.754","Green","Track","4.165","7.212","4.356","8.666","7.602","1.938","0.519","7.359","15.399","17.991","5.624","4.645","157.646"
"67","GTLM","Richard Westbrook","10","1:22.817","16:47.692","Green","Track","4.211","7.238","4.424","8.696","7.660","1.974","0.529","7.077","15.235","15.451","5.672","4.650","154.666"
"912","GTLM","Earl Bamber","9","2:52.090","16:53.987","Green","Track","87.546","8.999","4.740","9.365","8.206","2.196","0.609","8.013","16.230","15.701","5.850","4.635","134.348"
"4","GTLM","Oliver Gavin","11","1:29.236","16:55.953","Green","Pit","4.142","7.136","4.347","8.641","7.602","1.955","0.524","7.310","15.199","15.163","6.533","10.684","156.142"
"48","GTD","Bryan Sellers","9","1:24.108","16:56.417","Green","Track","4.305","7.515","4.419","8.851","7.785","2.003","0.537","7.151","15.448","15.676","5.857","4.561","152.362"
"14","GTD","Jack Hawksworth","9","1:23.104","17:00.007","Green","Track","4.256","7.291","4.371","8.620","7.863","2.026","0.544","7.163","15.187","15.338","5.808","4.637","150.401"
"84","DPi","Stephen Simpson","8","1:18.517","17:08.529","Green","Track","4.049","6.851","4.196","8.375","7.260","1.865","0.500","6.947","14.491","14.425","5.320","4.238","163.636"
"52","LMP2","Matthew McMurry","10","1:18.736","17:16.715","Green","Track","3.966","6.612","4.146","8.684","7.201","1.849","0.496","6.876","14.530","14.279","5.728","4.369","164.956"
"25","GTLM","Tom Blomqvist","10","1:22.702","17:26.228","Green","Track","4.207","7.285","4.387","8.516","7.576","1.951","0.525","7.148","15.427","15.234","5.799","4.647","155.844"
"7","DPi","Ricky Taylor","9","1:21.623","17:26.436","Green","Track","3.898","6.789","4.214","8.876","6.992","1.948","0.577","7.442","15.356","15.233","5.859","4.439","141.799"
"911","GTLM","Nick Tandy","10","1:25.814","17:27.198","Green","Track","4.309","7.384","4.509","9.127","7.758","1.981","0.532","7.620","15.671","16.400","5.954","4.569","153.794"
"5","DPi","Filipe Albuquerque","10","1:18.495","17:27.332","Green","Track","3.940","6.620","4.114","8.317","6.991","1.813","0.487","6.837","14.652","14.440","5.806","4.478","168.004"
"85","DPi","Tristan Vautier","11","1:19.891","17:30.826","Green","Track","4.047","7.250","4.066","8.247","7.034","1.832","0.493","6.655","14.803","15.278","5.899","4.287","165.960"
"77","DPi","Tristan Nunez","8","1:19.253","17:31.082","Green","Track","3.981","6.726","4.368","9.307","6.988","1.796","0.483","6.830","14.435","14.359","5.755","4.225","169.396"
"50","DPi","Kyle Kaiser","11","1:19.618","17:31.866","Green","Track","3.931","7.066","4.256","8.990","7.063","1.818","0.487","7.122","14.603","14.341","5.683","4.258","168.004"
"3","GTLM","Antonio Garcia","10","2:13.342","17:35.105","Green","Track","35.159","12.478","5.628","11.949","8.220","2.120","0.613","9.232","18.456","17.965","6.438","5.084","133.472"
"63","GTD","Toni Vilander","11","1:25.404","17:35.774","Green","Track","4.307","7.621","4.484","9.168","7.871","2.014","0.540","7.275","15.670","15.767","5.978","4.709","151.515"
"55","DPi","Jonathan Bomarito","8","1:21.767","17:36.411","Green","Track","4.029","6.989","4.334","9.003","7.005","1.788","0.487","7.646","15.311","15.101","5.662","4.412","168.004"
"8","GTD","Ryan Dalziel","9","1:25.775","17:37.607","Green","Track","4.482","7.681","4.551","8.971","7.792","2.012","0.540","7.450","15.632","16.024","5.930","4.710","151.515"
"86","GTD","Trent Hindman","11","2:12.109","17:39.632","Green","Track","47.918","10.045","4.888","9.217","7.819","2.003","0.541","7.553","15.823","15.821","5.811","4.670","151.235"
"66","GTLM","Dirk Mueller","9","1:22.717","17:42.604","Green","Track","4.277","7.184","4.386","8.561","7.687","1.974","0.529","7.290","15.192","15.246","5.746","4.645","154.666"
"73","GTD","Marco Seefried","9","1:24.680","17:46.475","Green","Track","4.422","7.544","4.455","8.851","7.961","2.041","0.550","7.384","15.444","15.586","5.725","4.717","148.760"
"44","GTD","Andy Lally","10","1:23.589","17:47.157","Green","Track","4.304","7.402","4.439","8.776","7.864","2.010","0.539","7.058","15.413","15.459","5.751","4.574","151.796"
"10","DPi","Jordan Taylor","10","1:18.075","17:51.500","Green","Track","3.881","6.415","4.146","8.327","7.069","1.831","0.494","6.984","14.076","14.423","6.112","4.317","165.624"
"31","DPi","Felipe Nasr","12","1:29.217","17:59.805","Green","Pit","3.817","6.373","4.013","8.339","7.030","1.810","0.509","7.427","15.093","15.893","7.899","11.014","160.743"
"6","DPi","Juan Pablo Montoya","11","1:18.103","17:59.875","Green","Track","3.917","6.687","4.007","8.301","6.916","1.892","0.526","6.713","15.087","14.296","5.428","4.333","155.548"
"38","LMP2","Cameron Cassels","11","1:22.984","18:01.535","Green","Track","4.089","7.104","4.298","8.925","7.358","1.878","0.503","7.549","15.337","15.452","5.854","4.637","162.660"
"96","GTD","Bill Auberlen","12","1:23.935","18:05.519","Green","Track","4.472","7.492","4.391","9.071","7.651","1.946","0.522","7.258","15.270","15.396","5.960","4.506","156.740"
"57","GTD","Katherine Legge","11","1:23.951","18:07.209","Green","Track","4.307","7.425","4.403","8.950","7.812","1.998","0.534","7.151","15.469","15.520","5.862","4.520","153.218"
"12","GTD","Townsend Bell","11","1:24.149","18:08.413","Green","Track","4.303","7.358","4.368","8.883","7.893","2.020","0.541","7.273","15.322","15.718","5.817","4.653","151.235"
"24","GTLM","John Edwards","12","1:21.996","18:08.750","Green","Track","4.162","7.202","4.360","8.599","7.598","1.946","0.522","7.288","15.053","15.092","5.564","4.610","156.740"
"74","GTD","Lawson Aschenbach","10","2:29.580","18:09.701","Green","Pit","4.317","7.575","4.423","8.882","7.882","2.040","0.547","7.214","15.420","15.605","7.146","68.529","149.576"
"67","GTLM","Richard Westbrook","11","1:22.370","18:10.062","Green","Track","4.207","7.257","4.372","8.705","7.614","1.963","0.526","7.274","15.037","15.234","5.625","4.556","155.548"
"912","GTLM","Earl Bamber","10","1:22.501","18:16.488","Green","Track","4.269","7.303","4.431","8.690","7.628","1.963","0.528","7.197","15.246","15.179","5.535","4.532","154.959"
"48","GTD","Bryan Sellers","10","1:23.313","18:19.730","Green","Track","4.237","7.385","4.387","8.814","7.779","1.997","0.536","7.126","15.214","15.423","5.878","4.537","152.646"
"14","GTD","Jack Hawksworth","10","1:22.589","18:22.596","Green","Track","4.227","7.211","4.344","8.666","7.814","2.016","0.542","7.129","15.052","15.245","5.735","4.608","150.956"
"84","DPi","Stephen Simpson","9","1:17.603","18:26.132","Green","Track","3.986","6.769","4.119","8.151","7.113","1.845","0.496","6.742","14.389","14.485","5.287","4.221","164.956"
"52","LMP2","Matthew McMurry","11","1:17.298","18:34.013","Green","Track","3.913","6.470","4.020","8.463","7.109","1.842","0.495","6.728","14.333","14.052","5.496","4.377","165.289"
"7","DPi","Ricky Taylor","10","1:17.907","18:44.343","Green","Track","3.915","6.739","4.067","8.473","6.959","1.806","0.485","7.055","14.571","14.170","5.348","4.319","168.697"
