"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"33","GS","Indy Dontje","1","1:59.124","1:59.124","Green","Track","3.848","10.134","13.982","4.274","0.545","0.000","0.000","15.826","19.667","6.522","3.773","150.751"
"57","GS","Christian Hohenadel","1","1:59.682","1:59.682","Green","Track","3.886","10.252","13.798","4.220","0.548","0.000","0.000","15.929","19.749","6.564","3.790","149.925"
"82","GS","James Clay","1","1:59.855","1:59.855","Green","Track","3.805","10.470","13.935","4.185","0.560","0.000","0.000","15.921","19.707","6.545","3.726","146.713"
"75","GS","Kuno Wittmer","1","2:00.465","2:00.465","Green","Track","3.852","10.435","13.852","4.186","0.579","0.000","0.000","16.035","19.820","6.478","3.725","141.898"
"46","GS","Owen Trinkler","1","2:00.738","2:00.738","Green","Track","3.849","10.374","13.887","4.215","0.567","0.000","0.000","16.124","19.772","6.455","3.739","144.901"
"39","GS","Tyler McQuarrie","1","2:01.024","2:01.024","Green","Track","3.933","10.603","14.035","4.236","0.544","0.000","0.000","16.195","19.879","6.506","3.789","151.028"
"69","GS","Jesse Lazare","1","2:01.361","2:01.361","Green","Track","3.804","10.482","14.049","4.157","0.573","0.000","0.000","16.016","19.846","6.585","3.732","143.384"
"60","GS","Nate Stacy","1","2:01.663","2:01.663","Green","Track","3.892","10.497","14.162","4.291","0.553","0.000","0.000","16.072","19.814","6.561","3.759","148.570"
"7","GS","Trent Hindman","1","2:02.088","2:02.088","Green","Track","3.878","10.716","14.052","4.240","0.545","0.000","0.000","16.272","19.683","6.527","3.812","150.751"
"56","GS","Jeff Mosing","1","2:03.016","2:03.016","Green","Track","3.847","10.624","14.347","4.294","0.552","0.000","0.000","16.619","19.858","6.628","3.820","148.839"
"2","GS","Kenton Koch","1","2:03.124","2:03.124","Green","Track","3.918","11.193","14.780","4.372","0.554","0.000","0.000","16.329","20.141","6.588","3.789","148.302"
"13","GS","Scott Hargrove","1","2:03.699","2:03.699","Green","Track","3.853","10.624","14.165","4.266","0.543","0.000","0.000","16.740","20.133","6.789","3.918","151.306"
"88","GS","Henry Schmitt","1","2:04.044","2:04.044","Green","Track","3.892","10.730","14.577","4.199","0.539","0.000","0.000","16.317","19.927","6.731","3.821","152.429"
"35","GS","James Cox","1","2:04.483","2:04.483","Green","Track","3.900","11.474","15.320","4.289","0.543","0.000","0.000","16.260","20.204","6.674","3.763","151.306"
"59","GS","Billy Johnson","1","2:04.930","2:04.930","Green","Track","3.888","10.562","14.919","4.283","0.594","0.000","0.000","16.021","20.078","6.580","3.752","138.315"
"65","GS","Tim Probert","1","2:05.708","2:05.708","Green","Track","3.881","10.982","15.398","4.325","0.552","0.000","0.000","16.208","20.799","6.760","3.816","148.839"
"97","GS","Rob Ecklin Jr.","1","2:05.765","2:05.765","Green","Track","3.842","10.894","15.347","4.361","0.588","0.000","0.000","15.997","20.481","6.702","3.715","139.726"
"8","GS","Rodrigo Sales","1","2:06.917","2:06.917","Green","Track","3.792","11.050","16.052","4.483","0.566","0.000","0.000","16.706","20.160","6.822","3.835","145.157"
"93","GS","Mark Siegel","1","2:07.598","2:07.598","Green","Track","3.940","11.142","15.694","4.450","0.558","0.000","0.000","16.364","20.283","7.099","3.898","147.239"
"40","GS","James Pesek","1","2:09.361","2:09.361","Green","Track","3.999","11.230","15.704","4.434","0.560","0.000","0.000","16.577","20.788","7.146","3.883","146.713"
"4","GS","Ted Giovanis","1","2:09.705","2:09.705","Green","Track","3.854","10.915","15.802","4.470","0.566","0.000","0.000","16.761","20.806","6.980","3.845","145.157"
"5","TCR","Tim Lewis Jr","1","2:11.090","2:11.090","Green","Track","3.918","11.285","15.812","4.596","0.602","0.000","0.000","16.546","20.376","7.280","3.921","136.477"
"96","GS","Vin Barletta","1","2:11.399","2:11.399","Green","Track","4.090","11.611","15.582","4.396","0.579","0.000","0.000","16.515","20.678","7.609","3.978","141.898"
"54","TCR","Michael Johnson","1","2:11.456","2:11.456","Green","Track","3.967","11.326","15.640","4.490","0.606","0.000","0.000","17.264","20.423","7.091","3.924","135.576"
"52","TCR","Colin Mullan","1","2:11.654","2:11.654","Green","Track","3.986","11.112","15.911","4.585","0.603","0.000","0.000","16.699","20.623","6.977","3.943","136.251"
"11","GS","Thomas Collingwood","1","2:11.754","2:11.754","Green","Track","4.004","11.274","15.737","4.451","0.579","0.000","0.000","16.902","20.788","6.675","3.856","141.898"
"98","TCR","Michael Lewis","1","2:12.200","2:12.200","Green","Track","4.127","11.256","16.773","4.705","0.619","0.000","0.000","16.492","20.825","6.706","3.872","132.729"
"21","TCR","Mason Filippi","1","2:13.716","2:13.716","Green","Track","3.937","11.336","15.944","4.584","0.607","0.000","0.000","16.665","20.565","7.162","4.012","135.353"
"71","GS","Frank DePew","1","2:14.284","2:14.284","Green","Track","4.072","11.229","16.808","4.580","0.575","0.000","0.000","16.620","21.106","7.856","3.967","142.885"
"84","TCR","Brian Henderson","1","2:14.342","2:14.342","Green","Track","4.128","11.635","15.875","4.639","0.618","0.000","0.000","17.175","20.661","7.356","4.052","132.944"
"12","TCR","Ryan Nash","1","2:14.478","2:14.478","Green","Track","4.009","11.777","15.794","4.793","0.639","0.000","0.000","17.249","20.718","7.201","4.027","128.574"
"61","TCR","Gavin Ernstone","1","2:14.664","2:14.664","Green","Track","3.977","11.638","15.966","4.663","0.629","0.000","0.000","17.073","20.816","7.001","3.978","130.619"
"89","TCR","Chad Gilsinger","1","2:14.807","2:14.807","Green","Track","4.034","11.737","16.174","4.697","0.630","0.000","0.000","17.053","21.032","6.880","3.932","130.411"
"23","TCR","Jared Salinsky","1","2:15.278","2:15.278","Green","Track","4.092","12.249","16.664","4.640","0.601","0.000","0.000","16.686","20.858","6.839","3.906","136.704"
"73","TCR","Mike LaMarra","1","2:15.907","2:15.907","Green","Track","3.976","12.095","16.238","4.707","0.608","0.000","0.000","16.764","21.159","6.750","3.923","135.130"
"37","TCR","Shelby Blackstock","1","2:16.215","2:16.215","Green","Track","4.340","11.811","16.431","4.646","0.620","0.000","0.000","16.744","21.335","6.598","3.872","132.515"
"33","GS","Indy Dontje","2","1:56.828","3:55.952","Green","Track","3.599","9.873","13.770","4.259","0.549","15.592","23.822","15.714","19.506","6.405","3.739","149.652"
"57","GS","Christian Hohenadel","2","1:56.695","3:56.377","Green","Track","3.601","9.710","13.615","4.199","0.560","15.685","23.858","15.816","19.467","6.437","3.747","146.713"
"82","GS","James Clay","2","1:57.148","3:57.003","Green","Track","3.606","9.653","13.747","4.185","0.551","15.706","24.214","15.801","19.501","6.477","3.707","149.109"
"75","GS","Kuno Wittmer","2","1:57.416","3:57.881","Green","Track","3.571","9.865","13.645","4.117","0.529","15.468","24.424","15.914","19.681","6.463","3.739","155.310"
"46","GS","Owen Trinkler","2","1:57.458","3:58.196","Green","Track","3.605","9.777","13.738","4.205","0.540","15.414","24.287","15.967","19.745","6.427","3.753","152.146"
"39","GS","Tyler McQuarrie","2","1:57.400","3:58.424","Green","Track","3.591","9.693","13.689","4.227","0.537","15.493","24.231","15.898","19.805","6.477","3.759","152.996"
"69","GS","Jesse Lazare","2","1:57.574","3:58.935","Green","Track","3.555","9.673","13.564","4.115","0.539","15.994","24.207","15.884","19.676","6.628","3.739","152.429"
"60","GS","Nate Stacy","2","1:57.568","3:59.231","Green","Track","3.609","9.749","13.721","4.221","0.540","15.504","24.273","16.058","19.606","6.535","3.752","152.146"
"7","GS","Trent Hindman","2","1:57.712","3:59.800","Green","Track","3.602","9.793","13.926","4.244","0.540","15.182","24.287","16.241","19.589","6.518","3.790","152.146"
"56","GS","Jeff Mosing","2","1:57.367","4:00.383","Green","Track","3.599","9.611","13.763","4.238","0.541","15.335","24.234","16.050","19.698","6.521","3.777","151.865"
"2","GS","Kenton Koch","2","1:57.568","4:00.692","Green","Track","3.603","9.752","13.739","4.227","0.540","15.515","24.048","16.268","19.573","6.532","3.771","152.146"
"88","GS","Henry Schmitt","2","1:58.519","4:02.563","Green","Track","3.620","10.031","13.587","4.139","0.532","15.957","24.369","16.092","19.908","6.552","3.732","154.434"
"13","GS","Scott Hargrove","2","2:00.088","4:03.787","Green","Track","3.664","9.885","13.928","4.274","0.545","16.204","24.538","16.370","20.177","6.679","3.824","150.751"
"59","GS","Billy Johnson","2","1:58.974","4:03.904","Green","Track","3.575","9.757","13.718","4.184","0.545","15.983","24.433","16.203","20.069","6.724","3.783","150.751"
"35","GS","James Cox","2","1:59.867","4:04.350","Green","Track","3.619","9.908","13.563","4.173","0.529","16.146","24.648","16.573","20.234","6.703","3.771","155.310"
"97","GS","Rob Ecklin Jr.","2","1:58.860","4:04.625","Green","Track","3.546","10.313","13.721","4.206","0.539","15.964","24.266","15.814","20.152","6.620","3.719","152.429"
"65","GS","Tim Probert","2","1:59.782","4:05.490","Green","Track","3.621","10.668","14.052","4.316","0.553","15.639","24.255","16.117","20.247","6.502","3.812","148.570"
"93","GS","Mark Siegel","2","2:05.575","4:13.173","Green","Track","3.680","10.122","14.185","4.390","0.558","0.000","0.000","16.074","25.013","7.116","3.971","147.239"
"4","GS","Ted Giovanis","2","2:04.305","4:14.010","Green","Track","3.642","10.757","14.057","4.313","0.557","0.000","0.000","16.501","22.114","6.901","3.860","147.503"
"40","GS","James Pesek","2","2:04.992","4:14.353","Green","Track","3.686","11.151","14.523","4.324","0.552","0.000","0.000","16.445","22.166","6.965","3.823","148.839"
"5","TCR","Tim Lewis Jr","2","2:03.525","4:14.615","Green","Track","3.747","9.942","14.138","4.486","0.576","0.000","0.000","16.342","22.175","6.994","3.861","142.637"
"54","TCR","Michael Johnson","2","2:03.705","4:15.161","Green","Track","3.731","10.181","14.089","4.342","0.588","0.000","0.000","16.526","22.435","6.846","3.857","139.726"
"52","TCR","Colin Mullan","2","2:03.739","4:15.393","Green","Track","3.880","10.756","14.379","4.445","0.573","0.000","0.000","16.412","21.979","6.730","3.874","143.384"
"98","TCR","Michael Lewis","2","2:03.996","4:16.196","Green","Track","3.812","10.476","14.526","4.498","0.581","0.000","0.000","16.407","22.227","6.775","3.944","141.410"
"96","GS","Vin Barletta","2","2:05.448","4:16.847","Green","Track","3.856","10.722","14.142","4.248","0.603","0.000","0.000","16.468","21.655","6.939","3.828","136.251"
"21","TCR","Mason Filippi","2","2:03.418","4:17.134","Green","Track","3.782","9.969","14.375","4.472","0.580","0.000","0.000","16.629","21.454","6.920","3.932","141.654"
"11","GS","Thomas Collingwood","2","2:05.410","4:17.164","Green","Track","3.747","10.949","14.998","4.376","0.606","0.000","0.000","17.167","21.049","6.835","3.827","135.576"
"84","TCR","Brian Henderson","2","2:03.863","4:18.205","Green","Track","3.839","10.877","14.482","4.482","0.574","0.000","0.000","16.551","21.263","6.819","3.930","143.134"
"71","GS","Frank DePew","2","2:04.183","4:18.467","Green","Track","3.684","10.346","14.274","4.312","0.572","0.000","0.000","16.515","21.894","7.033","3.830","143.635"
"61","TCR","Gavin Ernstone","2","2:04.448","4:19.112","Green","Track","3.781","10.800","14.548","4.437","0.569","0.000","0.000","16.610","21.442","6.959","3.947","144.392"
"12","TCR","Ryan Nash","2","2:04.681","4:19.159","Green","Track","3.806","10.531","14.459","4.459","0.569","0.000","0.000","17.042","21.968","6.769","3.891","144.392"
"89","TCR","Chad Gilsinger","2","2:04.880","4:19.687","Green","Track","3.818","10.877","14.455","4.471","0.583","0.000","0.000","16.784","21.896","6.791","3.898","140.925"
"73","TCR","Mike LaMarra","2","2:04.540","4:20.447","Green","Track","3.758","10.307","14.590","4.462","0.592","0.000","0.000","16.621","21.556","6.892","3.960","138.782"
"37","TCR","Shelby Blackstock","2","2:04.870","4:21.085","Green","Track","3.807","10.162","14.494","4.439","0.574","0.000","0.000","16.682","21.614","7.107","4.010","143.134"
"23","TCR","Jared Salinsky","2","2:05.758","4:21.036","Green","Track","3.777","10.639","14.617","4.432","0.568","0.000","0.000","16.494","22.547","7.105","3.988","144.646"
"33","GS","Indy Dontje","3","1:56.255","5:52.207","Green","Track","3.581","9.540","13.708","4.245","0.548","0.000","0.000","15.713","19.556","6.436","3.741","149.925"
"57","GS","Christian Hohenadel","3","1:56.177","5:52.554","Green","Track","3.584","9.669","13.649","4.210","0.541","0.000","0.000","15.868","19.314","6.374","3.724","151.865"
"82","GS","James Clay","3","1:56.499","5:53.502","Green","Track","3.543","9.663","13.534","4.159","0.532","0.000","0.000","15.736","19.573","6.523","3.727","154.434"
"75","GS","Kuno Wittmer","3","1:56.696","5:54.577","Green","Track","3.550","9.673","13.593","4.109","0.530","0.000","0.000","15.826","19.779","6.470","3.740","155.017"
"46","GS","Owen Trinkler","3","1:56.644","5:54.840","Green","Track","3.587","9.558","13.694","4.227","0.545","0.000","0.000","15.806","19.561","6.417","3.747","150.751"
"39","GS","Tyler McQuarrie","3","1:56.822","5:55.246","Green","Track","3.570","9.662","13.734","4.245","0.541","0.000","0.000","15.836","19.528","6.520","3.770","151.865"
"69","GS","Jesse Lazare","3","1:57.444","5:56.379","Green","Track","3.544","9.835","13.638","4.106","0.527","0.000","0.000","15.820","19.838","6.617","3.735","155.900"
"60","GS","Nate Stacy","3","1:57.412","5:56.643","Green","Track","3.598","9.749","13.704","4.196","0.538","0.000","0.000","15.916","19.678","6.584","3.764","152.712"
"7","GS","Trent Hindman","3","1:57.768","5:57.568","Green","Track","3.596","9.807","13.933","4.287","0.546","0.000","0.000","16.057","19.715","6.521","3.805","150.475"
"56","GS","Jeff Mosing","3","1:57.589","5:57.972","Green","Track","3.593","9.691","13.745","4.237","0.547","0.000","0.000","16.022","19.702","6.469","3.780","150.199"
"2","GS","Kenton Koch","3","1:57.596","5:58.288","Green","Track","3.585","9.624","13.720","4.256","0.546","0.000","0.000","16.075","19.670","6.519","3.790","150.475"
"88","GS","Henry Schmitt","3","1:58.173","6:00.736","Green","Track","3.538","9.927","13.623","4.167","0.000","0.000","0.000","15.950","19.986","6.557","3.741","0.000"
"59","GS","Billy Johnson","3","1:58.574","6:02.478","Green","Track","3.597","9.841","14.027","4.238","0.551","0.000","0.000","16.261","19.943","6.548","3.775","149.109"
"13","GS","Scott Hargrove","3","1:59.276","6:03.063","Green","Track","3.611","9.901","13.934","4.229","0.539","0.000","0.000","16.290","20.436","6.641","3.866","152.429"
"35","GS","James Cox","3","1:58.984","6:03.334","Green","Track","3.575","9.941","13.710","4.187","0.536","0.000","0.000","16.094","20.414","6.665","3.738","153.282"
"97","GS","Rob Ecklin Jr.","3","1:58.859","6:03.484","Green","Track","3.561","9.815","13.843","4.216","0.542","0.000","0.000","15.866","20.374","6.628","3.700","151.585"
"65","GS","Tim Probert","3","1:58.599","6:04.089","Green","Track","3.603","10.230","14.043","4.289","0.550","0.000","0.000","15.905","19.822","6.650","3.804","149.380"
"93","GS","Mark Siegel","3","1:59.330","6:12.503","Green","Track","3.756","9.924","14.097","4.392","0.560","0.000","0.000","16.041","19.814","6.735","3.867","146.713"
"40","GS","James Pesek","3","2:01.689","6:16.042","Green","Track","3.640","10.121","14.070","4.294","0.548","0.000","0.000","16.579","20.799","6.859","3.822","149.925"
"5","TCR","Tim Lewis Jr","3","2:01.617","6:16.232","Green","Track","3.714","9.895","14.458","4.474","0.574","0.000","0.000","16.426","20.854","6.800","3.844","143.134"
"4","GS","Ted Giovanis","3","2:03.136","6:17.146","Green","Track","3.691","10.047","13.856","4.271","0.558","0.000","0.000","16.751","21.841","6.872","3.814","147.239"
"54","TCR","Michael Johnson","3","2:02.186","6:17.347","Green","Track","3.711","9.936","14.143","4.427","0.623","0.000","0.000","16.489","21.443","6.842","3.850","131.877"
"52","TCR","Colin Mullan","3","2:02.320","6:17.713","Green","Track","3.796","9.838","14.164","4.445","0.649","0.000","0.000","16.533","21.324","6.914","3.904","126.593"
"98","TCR","Michael Lewis","3","2:01.609","6:17.805","Green","Track","3.760","9.812","14.300","4.465","0.572","0.000","0.000","16.644","21.176","6.753","3.842","143.635"
"96","GS","Vin Barletta","3","2:01.663","6:18.510","Green","Track","3.604","10.162","14.027","4.221","0.567","0.000","0.000","16.184","20.388","7.154","3.844","144.901"
"21","TCR","Mason Filippi","3","2:01.666","6:18.800","Green","Track","3.751","10.105","14.345","4.502","0.577","0.000","0.000","16.378","20.176","7.080","3.965","142.390"
"84","TCR","Brian Henderson","3","2:00.643","6:18.848","Green","Track","3.762","9.978","14.470","4.479","0.580","0.000","0.000","16.304","20.104","6.790","3.895","141.654"
"11","GS","Thomas Collingwood","3","2:02.163","6:19.327","Green","Track","3.670","10.920","14.212","4.354","0.585","0.000","0.000","16.346","20.159","6.709","3.796","140.443"
"12","TCR","Ryan Nash","3","2:01.143","6:20.302","Green","Track","3.722","10.135","14.348","4.403","0.562","0.000","0.000","16.422","20.190","6.570","3.848","146.191"
"89","TCR","Chad Gilsinger","3","2:01.975","6:21.662","Green","Track","3.738","10.218","14.332","4.446","0.570","0.000","0.000","16.581","20.150","6.446","3.826","144.139"
"61","TCR","Gavin Ernstone","3","2:02.448","6:21.560","Green","Track","3.763","10.541","14.454","4.393","0.561","0.000","0.000","16.507","20.924","6.651","3.881","146.451"
"73","TCR","Mike LaMarra","3","2:03.144","6:23.591","Green","Track","3.766","10.186","14.512","4.507","0.576","0.000","0.000","16.692","21.217","6.746","3.935","142.637"
"71","GS","Frank DePew","3","2:05.624","6:24.091","Green","Track","3.719","10.143","14.282","4.471","0.605","0.000","0.000","16.360","22.239","7.004","3.859","135.800"
"37","TCR","Shelby Blackstock","3","2:03.425","6:24.510","Green","Track","3.818","10.455","14.484","4.472","0.572","0.000","0.000","16.612","21.323","7.079","3.974","143.635"
"23","TCR","Jared Salinsky","3","2:03.870","6:24.906","Green","Track","3.788","10.299","14.437","4.450","0.567","0.000","0.000","16.572","21.595","7.418","3.999","144.901"
"3","TCR","Alex Popow","1","7:44.189","7:44.189","Green","Pit","15.806","10.656","15.017","5.222","0.710","18.289","27.751","22.714","26.171","12.658","212.864","115.717"
"33","GS","Indy Dontje","4","1:55.540","7:47.747","Green","Track","3.574","9.479","13.703","4.244","0.545","0.000","0.000","15.646","19.327","6.400","3.735","150.751"
"57","GS","Christian Hohenadel","4","1:55.685","7:48.239","Green","Track","3.590","9.530","13.604","4.195","0.537","0.000","0.000","15.708","19.284","6.362","3.742","152.996"
"82","GS","James Clay","4","1:56.019","7:49.521","Green","Track","3.552","9.684","13.539","4.178","0.535","0.000","0.000","15.758","19.474","6.443","3.710","153.568"
"46","GS","Owen Trinkler","4","1:56.562","7:51.402","Green","Track","3.595","9.556","13.687","4.250","0.548","0.000","0.000","16.052","19.425","6.388","3.733","149.925"
"75","GS","Kuno Wittmer","4","1:57.597","7:52.174","Green","Track","3.557","9.659","13.604","4.116","0.530","0.000","0.000","16.331","19.893","6.562","3.739","155.017"
"39","GS","Tyler McQuarrie","4","1:57.101","7:52.347","Green","Track","3.586","9.623","13.824","4.269","0.544","0.000","0.000","15.974","20.108","6.445","3.734","151.028"
"69","GS","Jesse Lazare","4","1:56.594","7:52.973","Green","Track","3.537","9.575","13.503","4.111","0.528","0.000","0.000","15.774","19.650","6.583","3.721","155.604"
"60","GS","Nate Stacy","4","1:57.384","7:54.027","Green","Track","3.606","9.770","13.755","4.237","0.542","0.000","0.000","15.965","19.557","6.557","3.758","151.585"
"7","GS","Trent Hindman","4","1:57.445","7:55.013","Green","Track","3.604","9.703","13.905","4.277","0.544","0.000","0.000","16.156","19.512","6.526","3.790","151.028"
"56","GS","Jeff Mosing","4","1:57.563","7:55.535","Green","Track","3.595","9.621","13.779","4.238","0.558","0.000","0.000","16.050","19.597","6.607","3.812","147.239"
"2","GS","Kenton Koch","4","1:57.445","7:55.733","Green","Track","3.592","9.713","13.869","4.282","0.547","0.000","0.000","15.989","19.808","6.482","3.769","150.199"
"88","GS","Henry Schmitt","4","1:58.432","7:59.168","Green","Track","3.563","9.878","13.645","4.175","0.540","0.000","0.000","16.026","19.833","6.717","3.834","152.146"
"59","GS","Billy Johnson","4","1:57.179","7:59.657","Green","Track","3.602","9.690","13.810","4.243","0.544","0.000","0.000","16.016","19.413","6.652","3.829","151.028"
"13","GS","Scott Hargrove","4","1:58.460","8:01.523","Green","Track","3.626","9.710","13.936","4.238","0.542","0.000","0.000","16.489","19.713","6.586","3.871","151.585"
"35","GS","James Cox","4","1:58.524","8:01.858","Green","Track","3.598","10.153","13.768","4.212","0.533","0.000","0.000","16.610","20.052","6.514","3.712","154.145"
"97","GS","Rob Ecklin Jr.","4","1:58.837","8:02.321","Green","Track","3.571","10.272","13.909","4.208","0.539","0.000","0.000","15.908","20.241","6.557","3.705","152.429"
"65","GS","Tim Probert","4","1:58.770","8:02.859","Green","Track","3.600","9.993","14.162","4.314","0.551","0.000","0.000","16.087","19.682","6.596","3.811","149.109"
"93","GS","Mark Siegel","4","1:59.562","8:12.065","Green","Track","3.676","9.858","14.101","4.401","0.561","0.000","0.000","15.982","19.950","6.858","3.901","146.451"
"40","GS","James Pesek","4","2:01.486","8:17.528","Green","Track","3.675","10.783","14.038","4.272","0.548","0.000","0.000","15.993","20.312","6.846","3.822","149.925"
"5","TCR","Tim Lewis Jr","4","2:01.540","8:17.772","Green","Track","3.683","10.083","14.260","4.490","0.574","0.000","0.000","16.192","20.077","6.780","3.841","143.134"
"54","TCR","Michael Johnson","4","2:01.853","8:19.200","Green","Track","3.728","10.085","14.166","4.361","0.597","0.000","0.000","16.667","20.083","6.586","3.878","137.620"
"98","TCR","Michael Lewis","4","2:01.722","8:19.527","Green","Track","3.748","10.063","14.323","4.424","0.578","0.000","0.000","16.665","20.114","6.610","3.883","142.144"
"52","TCR","Colin Mullan","4","2:02.027","8:19.740","Green","Track","3.779","10.416","14.357","4.474","0.578","0.000","0.000","16.781","20.158","6.463","3.831","142.144"
"84","TCR","Brian Henderson","4","2:01.457","8:20.305","Green","Track","3.735","10.123","14.875","4.518","0.579","0.000","0.000","16.605","20.473","6.466","3.830","141.898"
"21","TCR","Harry Gottsacker","4","2:02.125","8:20.925","Green","Track","3.789","10.300","14.957","4.548","0.581","0.000","0.000","16.564","20.789","6.556","3.863","141.410"
"4","GS","Ted Giovanis","4","2:04.249","8:21.395","Green","Track","3.623","10.049","13.932","4.311","0.580","0.000","0.000","17.345","21.592","6.673","3.816","141.654"
"11","GS","Thomas Collingwood","4","2:02.878","8:22.205","Green","Track","3.814","10.140","15.372","4.467","0.565","0.000","0.000","16.468","20.018","6.749","3.815","145.414"
"96","GS","Vin Barletta","4","2:04.396","8:22.906","Green","Track","3.649","10.482","15.683","4.397","0.556","0.000","0.000","16.728","20.273","6.806","3.826","147.768"
"12","TCR","Ryan Nash","4","2:02.860","8:23.162","Green","Track","3.706","9.955","14.644","4.581","0.580","0.000","0.000","16.782","20.180","6.744","3.930","141.654"
"89","TCR","Chad Gilsinger","4","2:01.626","8:23.288","Green","Track","3.693","10.087","14.431","4.503","0.574","0.000","0.000","16.655","20.050","6.564","3.849","143.134"
"61","TCR","Gavin Ernstone","4","2:02.369","8:23.929","Green","Track","3.680","10.240","14.678","4.452","0.567","0.000","0.000","17.148","20.130","6.682","3.903","144.901"
"73","TCR","Mike LaMarra","4","2:00.833","8:24.424","Green","Track","3.748","10.073","14.526","4.522","0.576","0.000","0.000","16.483","19.971","6.608","3.883","142.637"
"71","GS","Frank DePew","4","2:03.283","8:27.374","Green","Track","3.646","10.037","14.368","4.549","0.590","0.000","0.000","16.076","20.556","7.420","3.930","139.253"
"37","TCR","Shelby Blackstock","4","2:03.305","8:27.815","Green","Track","3.788","9.912","14.393","4.475","0.577","0.000","0.000","16.352","20.259","7.432","4.068","142.390"
"23","TCR","Jared Salinsky","4","2:03.192","8:28.098","Green","Track","3.793","10.009","14.276","4.411","0.564","0.000","0.000","16.408","20.190","7.298","4.137","145.672"
"33","GS","Indy Dontje","5","1:55.638","9:43.385","Green","Track","3.569","9.508","13.692","4.245","0.545","0.000","0.000","15.716","19.386","6.371","3.724","150.751"
"57","GS","Christian Hohenadel","5","1:55.621","9:43.860","Green","Track","3.575","9.559","13.619","4.206","0.539","0.000","0.000","15.714","19.348","6.402","3.731","152.429"
"82","GS","James Clay","5","1:56.289","9:45.810","Green","Track","3.539","9.575","13.609","4.204","0.538","0.000","0.000","15.791","19.546","6.505","3.724","152.712"
"46","GS","Owen Trinkler","5","1:56.442","9:47.844","Green","Track","3.561","9.636","13.846","4.267","0.547","0.000","0.000","15.734","19.460","6.475","3.744","150.199"
"75","GS","Kuno Wittmer","5","1:56.813","9:48.987","Green","Track","3.545","9.691","13.631","4.120","0.530","0.000","0.000","15.783","19.662","6.546","3.762","155.017"
"39","GS","Tyler McQuarrie","5","1:56.868","9:49.215","Green","Track","3.564","9.726","13.764","4.239","0.541","0.000","0.000","15.810","19.695","6.512","3.762","151.865"
"69","GS","Jesse Lazare","5","1:57.234","9:50.207","Green","Track","3.529","9.710","13.591","4.114","0.529","0.000","0.000","15.987","19.681","6.574","3.724","155.310"
"60","GS","Nate Stacy","5","1:57.187","9:51.214","Green","Track","3.589","9.678","13.748","4.237","0.543","0.000","0.000","15.883","19.544","6.528","3.747","151.306"
"7","GS","Trent Hindman","5","1:58.331","9:53.344","Green","Track","3.584","9.680","13.932","4.261","0.542","0.000","0.000","16.064","20.394","6.694","3.834","151.585"
"56","GS","Jeff Mosing","5","1:58.087","9:53.622","Green","Track","3.610","9.616","13.737","4.218","0.550","0.000","0.000","15.989","20.224","6.810","3.830","149.380"
"2","GS","Kenton Koch","5","1:58.043","9:53.776","Green","Track","3.575","9.682","13.753","4.229","0.539","0.000","0.000","15.971","19.948","6.893","3.868","152.429"
"88","GS","Henry Schmitt","5","1:58.597","9:57.765","Green","Track","3.573","10.143","13.709","4.166","0.535","0.000","0.000","16.099","20.081","6.524","3.733","153.568"
"59","GS","Billy Johnson","5","1:58.553","9:58.210","Green","Track","3.598","9.741","13.911","4.217","0.546","0.000","0.000","16.056","20.287","6.548","3.776","150.475"
"13","GS","Scott Hargrove","5","1:58.626","10:00.149","Green","Track","3.629","9.723","13.913","4.260","0.544","0.000","0.000","16.177","19.834","6.629","3.864","151.028"
"35","GS","James Cox","5","1:58.485","10:00.343","Green","Track","3.632","9.831","13.604","4.199","0.533","0.000","0.000","16.035","19.857","6.604","3.746","154.145"
"97","GS","Rob Ecklin Jr.","5","1:58.327","10:00.648","Green","Track","3.577","9.719","13.805","4.205","0.539","0.000","0.000","15.895","19.967","6.545","3.709","152.429"
"3","TCR","Alex Popow","2","2:17.775","10:01.964","Green","Track","15.972","11.093","15.099","4.827","0.662","0.000","0.000","16.413","21.982","6.713","3.895","124.107"
"65","GS","Tim Probert","5","1:59.473","10:02.332","Green","Track","3.607","9.753","13.892","4.252","0.545","0.000","0.000","16.486","20.361","6.718","3.797","150.751"
"93","GS","Mark Siegel","5","1:59.762","10:11.827","Green","Track","3.715","9.933","14.099","4.386","0.561","0.000","0.000","16.014","20.380","6.690","3.878","146.451"
"40","GS","James Pesek","5","1:59.445","10:16.973","Green","Track","3.648","9.903","13.906","4.302","0.551","0.000","0.000","16.131","20.082","6.843","3.844","149.109"
"5","TCR","Tim Lewis Jr","5","1:59.384","10:17.156","Green","Track","3.725","9.866","14.217","4.449","0.571","0.000","0.000","16.182","19.974","6.601","3.814","143.886"
"54","TCR","Michael Johnson","5","1:59.222","10:18.422","Green","Track","3.685","9.977","14.223","4.368","0.561","0.000","0.000","16.364","19.865","6.516","3.859","146.451"
"98","TCR","Michael Lewis","5","1:59.126","10:18.653","Green","Track","3.703","9.836","14.311","4.435","0.569","0.000","0.000","16.375","19.804","6.483","3.831","144.392"
