"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"19","GTD","Andrew Davis","7","1:46.170","13:09.695","Green","Track","11.108","13.921","9.637","19.733","7.843","6.370","5.853","9.467","7.099","6.345","5.289","0.475","3.030","172.249"
"63","GTD","Jeff Westphal","7","1:45.753","13:10.842","Green","Track","11.065","13.902","9.584","19.782","7.767","6.281","5.816","9.549","7.034","6.254","5.240","0.472","3.007","173.344"
"540","GTD","Marco Seefried","5","1:46.060","13:22.854","Green","Track","11.127","13.851","9.590","19.691","7.734","6.380","5.925","9.419","6.999","6.359","5.382","0.487","3.116","168.004"
"73","GTD","Patrick Lindsey","7","1:46.831","13:26.477","Green","Track","11.271","14.019","9.638","19.837","7.750","6.374","5.887","9.802","7.046","6.343","5.319","0.478","3.067","171.168"
"46","GTD","Emanuele Busnelli","7","1:52.298","13:35.226","Green","Track","12.149","14.822","10.231","21.614","7.990","6.443","6.369","10.316","7.167","6.362","5.296","0.478","3.061","171.168"
"8","GTD","Ezequiel Perez Companc","6","1:46.231","13:37.316","Green","Track","10.996","13.831","9.658","19.644","7.835","6.436","5.917","9.492","7.149","6.400","5.331","0.479","3.063","170.810"
"51","GTD","Paul Dalla Lana","1","13:45.812","13:45.812","Green","Track","85.752","19.947","11.273","22.337","8.071","6.471","6.004","10.813","7.246","6.392","5.326","0.481","3.068","170.100"
"44","GTD","John Potter","7","1:47.780","14:00.996","Green","Track","11.338","13.962","9.827","19.916","7.894","6.443","5.937","9.935","7.202","6.417","5.349","0.482","3.078","169.747"
"99","GTD","Juergen Haering","7","1:50.659","14:06.245","Green","Track","12.138","14.217","10.046","20.825","7.899","6.418","5.942","10.682","7.139","6.350","5.337","0.490","3.176","166.976"
"12","GTD","Frank Montecalvo","7","1:45.587","14:13.682","Green","Track","10.967","13.989","9.590","19.736","7.722","6.340","5.828","9.477","6.931","6.286","5.242","0.472","3.007","173.344"
"88","GTD","Ian James","7","1:47.067","14:22.828","Green","Track","11.233","13.976","9.729","19.727","7.809","6.447","5.925","9.732","7.128","6.436","5.362","0.482","3.081","169.747"
"11","GTD","Rolf Ineichen","6","1:46.445","14:29.345","Green","Track","11.155","13.841","9.710","19.660","7.839","6.428","5.872","9.633","7.087","6.372","5.301","0.479","3.068","170.810"
"47","GTD","Don Yount","5","1:48.888","14:37.440","Green","Track","11.467","14.104","9.829","20.435","7.939","6.485","5.999","10.097","7.173","6.428","5.359","0.485","3.088","168.697"
"9","GTD","Zacharie Robichon","8","1:47.671","14:37.585","Green","Track","11.290","13.997","9.666","20.143","7.806","6.423","5.926","9.989","7.092","6.416","5.351","0.483","3.089","169.396"
"13","GTD","Victor Franzoni","7","1:45.903","14:43.129","Green","Track","11.011","13.808","9.582","19.771","7.784","6.389","5.895","9.442","7.023","6.334","5.319","0.481","3.064","170.100"
"29","GTD","Daniel Morad","7","1:47.711","14:47.294","Green","Track","10.897","13.924","9.633","19.660","7.830","6.420","6.404","10.575","7.133","6.394","5.313","0.481","3.047","170.100"
"14","GTD","Richard Heistand","8","1:46.252","14:51.624","Green","Track","11.201","14.003","9.573","19.904","7.765","6.337","5.862","9.488","7.022","6.311","5.281","0.476","3.029","171.887"
"63","GTD","Jeff Westphal","8","1:45.912","14:56.754","Green","Track","11.076","13.970","9.593","19.776","7.766","6.311","5.857","9.544","7.010","6.245","5.257","0.475","3.032","172.249"
"540","GTD","Marco Seefried","6","1:45.973","15:08.827","Finish","Track","11.221","13.815","9.604","19.591","7.698","6.379","5.932","9.510","6.990","6.338","5.339","0.482","3.074","169.747"
"73","GTD","Patrick Lindsey","8","1:47.922","15:14.399","Finish","Track","11.265","14.662","9.697","19.842","7.772","6.356","5.929","10.096","7.091","6.387","5.294","0.476","3.055","171.887"
"19","GTD","Andrew Davis","8","2:06.989","15:16.684","Finish","Pit","11.077","13.929","9.618","19.752","9.903","7.346","6.210","10.093","7.219","6.377","8.928","0.000","0.000","0.000"
"46","GTD","Emanuele Busnelli","8","1:46.884","15:22.110","Finish","Track","11.305","14.172","9.758","19.685","7.788","6.373","5.855","9.770","7.078","6.318","5.268","0.476","3.038","171.887"
"8","GTD","Ezequiel Perez Companc","7","1:46.500","15:23.816","Finish","Track","10.956","13.902","9.614","19.862","7.810","6.405","5.910","9.563","7.116","6.478","5.335","0.481","3.068","170.100"
"51","GTD","Paul Dalla Lana","2","1:48.845","15:34.657","Finish","Track","11.593","14.286","9.871","20.429","7.852","6.380","5.914","10.186","7.146","6.333","5.314","0.480","3.061","170.455"
"44","GTD","John Potter","8","1:48.105","15:49.101","Finish","Track","11.262","14.142","9.845","19.997","7.945","6.455","5.953","10.057","7.165","6.398","5.332","0.481","3.073","170.100"
"99","GTD","Juergen Haering","8","1:50.128","15:56.373","Finish","Track","11.962","14.238","9.871","20.942","7.950","6.404","5.932","10.328","7.221","6.361","5.331","0.484","3.104","169.046"
"88","GTD","Ian James","8","1:47.344","16:10.172","Finish","Track","0.000","0.000","9.697","19.818","7.879","6.470","5.926","9.812","7.179","6.451","5.344","0.482","3.073","169.747"
"11","GTD","Rolf Ineichen","7","1:47.083","16:16.428","Finish","Track","11.118","13.763","9.678","19.831","7.913","6.421","5.873","10.127","7.164","6.369","5.290","0.477","3.059","171.527"
"9","GTD","Zacharie Robichon","9","1:49.121","16:26.706","Finish","Track","11.575","14.041","9.993","20.968","8.062","6.441","5.974","9.737","7.058","6.348","5.347","0.483","3.094","169.396"
"13","GTD","Victor Franzoni","8","1:48.253","16:31.382","Finish","Track","11.313","13.901","10.016","20.651","7.950","6.418","5.920","9.780","7.103","6.332","5.314","0.481","3.074","170.100"
