"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"88","LB Cup","Jeffrey Cheng","10","5:52.262","25:28.594","Green","Pit","3.560","10.184","13.621","4.005","0.515","16.684","25.470","15.811","22.716","9.223","230.473","159.532"
"22","ProAm","TBD TBD","10","1:57.647","25:33.111","Green","Track","3.359","9.694","13.975","4.004","0.508","16.727","24.596","14.798","19.939","6.592","3.455","161.730"
"09","ProAm","Damon Ockey","11","2:10.381","25:34.620","Green","Track","14.909","11.284","15.205","4.045","0.515","16.851","23.597","14.789","19.289","6.462","3.435","159.532"
"34","Pro","D. Bryce Miller","11","1:49.347","25:36.138","Green","Track","3.256","9.173","12.248","3.796","0.488","14.652","23.429","14.615","18.276","6.054","3.360","168.359"
"08","LB Cup","Mel Melsom","11","1:56.953","25:39.794","Green","Track","3.491","9.715","13.310","4.019","0.512","15.962","25.012","15.227","19.659","6.563","3.483","160.467"
"6","Am","Steven Aghakhani","11","1:51.098","25:52.919","Green","Track","3.191","9.079","12.443","3.783","0.482","16.121","23.732","14.383","18.408","6.120","3.356","170.455"
"7","Am","Sheena Monk","11","1:53.053","25:58.741","Green","Track","3.300","9.253","12.403","3.813","0.490","14.984","24.328","16.039","18.612","6.391","3.440","167.672"
"27","Pro","Cedric Sbirrazzuoli","12","1:48.283","26:55.844","Green","Track","3.215","9.125","12.429","3.869","0.498","14.617","22.307","14.280","18.423","6.140","3.380","164.978"
"33","Am","Cameron Cassels","12","1:48.950","27:02.399","Green","Track","3.217","9.258","12.383","3.811","0.489","14.894","22.622","14.492","18.217","6.174","3.393","168.015"
"29","Pro","Corey Lewis","6","1:46.502","27:06.946","Green","Track","3.231","9.016","12.275","3.816","0.490","14.267","21.946","14.216","17.931","5.953","3.361","167.672"
"34","Pro","D. Bryce Miller","12","1:49.576","27:25.714","Green","Track","3.208","9.171","12.251","3.781","0.486","15.418","23.075","14.556","18.215","6.036","3.379","169.052"
"09","ProAm","Damon Ockey","12","1:52.700","27:27.320","Green","Track","3.259","9.234","13.019","3.951","0.504","15.730","24.071","14.608","18.771","6.173","3.380","163.014"
"3","LB Cup","Randy Sellari","11","2:12.914","27:30.621","Green","Pit","3.434","9.999","13.690","4.133","0.574","16.650","24.399","15.127","19.849","8.848","16.211","143.134"
"22","ProAm","Chad Reed","11","1:59.100","27:32.211","Green","Track","3.271","9.634","13.976","4.438","0.715","17.442","24.655","14.955","20.061","6.515","3.438","114.908"
"08","LB Cup","Mel Melsom","12","1:55.847","27:35.641","Green","Track","3.531","9.897","13.304","3.992","0.510","16.017","23.953","15.009","19.479","6.656","3.499","161.096"
"43","LB Cup","Ashton Harrison","10","5:09.144","27:43.018","Green","Track","187.615","12.703","15.951","4.166","0.533","17.535","24.947","15.478","19.853","6.833","3.530","154.145"
"6","Am","Steven Aghakhani","12","1:50.418","27:43.337","Green","Track","3.182","9.092","12.449","3.766","0.481","15.478","23.163","14.393","18.591","6.390","3.433","170.809"
"24","LB Cup","Ron Atapattu","9","4:01.814","27:46.354","Green","Pit","14.112","11.015","16.250","4.288","0.537","17.435","25.634","17.091","23.429","8.871","103.152","152.996"
"7","Am","Sheena Monk","12","1:51.628","27:50.369","Green","Track","3.247","9.402","13.225","3.892","0.497","15.053","23.253","14.631","18.557","6.453","3.418","165.310"
"88","LB Cup","Jonathan Hirshberg","11","2:33.097","28:01.691","Green","Track","17.840","12.835","17.559","4.442","0.608","19.709","27.946","16.765","23.600","8.105","3.688","135.130"
"63","Am","McKay Snow","11","9:08.741","28:07.477","Green","Pit","3.221","9.048","12.461","3.861","0.498","14.805","22.511","14.448","18.205","10.117","439.566","164.978"
"69","ProAm","William Hubbell","10","6:13.055","28:08.897","Green","Track","241.722","14.477","17.400","4.378","0.580","19.039","26.935","15.897","21.894","7.156","3.577","141.654"
"53","ProAm","Bradley Baker","12","3:19.351","28:12.971","Green","Track","83.173","12.027","15.337","4.104","0.566","16.293","23.620","14.853","19.295","6.610","3.473","145.157"
"46","Pro","Conor Daly","11","3:40.098","28:22.440","Green","Pit","3.212","9.111","12.207","3.776","0.489","14.702","22.473","14.877","18.427","7.624","113.200","168.015"
"27","Pro","Cedric Sbirrazzuoli","13","1:48.042","28:43.886","Green","Track","3.211","9.159","12.507","3.890","0.500","14.572","22.256","14.268","18.182","6.115","3.382","164.318"
"33","Am","Cameron Cassels","13","1:48.885","28:51.284","Green","Track","3.222","9.152","12.553","3.835","0.491","14.836","22.373","14.591","18.334","6.110","3.388","167.330"
"34","Pro","D. Bryce Miller","13","1:48.058","29:13.772","Green","Track","3.235","9.044","12.242","3.800","0.488","14.558","22.685","14.493","18.112","6.026","3.375","168.359"
"36","LB Cup","Matt Dicken","12","6:12.452","29:14.370","Green","Pit","3.349","10.040","14.039","4.008","0.515","17.382","25.080","16.292","23.236","10.663","247.848","159.532"
"09","ProAm","Damon Ockey","13","1:50.285","29:17.605","Green","Track","3.223","9.223","12.498","3.820","0.490","15.234","22.762","14.604","18.742","6.290","3.399","167.672"
"22","ProAm","Chad Reed","12","1:54.929","29:27.140","Green","Track","3.286","9.516","13.305","3.932","0.501","16.187","24.312","14.814","19.166","6.460","3.450","163.990"
"08","LB Cup","Mel Melsom","13","1:54.724","29:30.365","Green","Track","3.447","9.622","13.072","3.956","0.507","15.799","23.813","14.921","19.616","6.503","3.468","162.049"
"6","Am","Steven Aghakhani","13","1:50.735","29:34.072","Green","Track","3.343","9.866","13.253","3.860","0.493","14.839","22.811","14.265","18.467","6.175","3.363","166.651"
"43","LB Cup","Ashton Harrison","11","1:57.367","29:40.385","Green","Track","3.432","9.782","13.437","4.290","0.589","16.508","24.548","15.183","19.640","6.499","3.459","139.489"
"7","Am","Sheena Monk","13","1:50.451","29:40.820","Green","Track","3.225","9.218","12.582","3.816","0.488","14.996","23.102","14.542","18.664","6.372","3.446","168.359"
"53","ProAm","Bradley Baker","13","1:56.983","30:09.954","Green","Track","3.314","9.565","12.959","3.875","0.516","15.974","25.933","15.176","19.799","6.428","3.444","159.223"
"69","ProAm","William Hubbell","11","2:03.003","30:11.900","Green","Track","3.443","10.277","13.827","4.044","0.566","17.720","25.649","15.416","21.621","6.939","3.501","145.157"
"88","LB Cup","Jonathan Hirshberg","12","2:12.223","30:13.914","Green","Track","4.194","11.429","16.179","4.272","0.589","18.765","28.509","16.291","21.180","7.265","3.550","139.489"
"63","Am","McKay Snow","12","2:07.442","30:14.919","Green","Track","16.570","11.652","13.872","3.992","0.508","15.324","23.049","14.508","18.304","6.260","3.403","161.730"
"24","LB Cup","Ron Atapattu","10","2:35.911","30:22.265","Green","Pit","14.794","11.994","16.285","4.342","0.539","17.737","25.671","15.988","22.728","9.387","16.446","152.429"
"29","Pro","Richy Antinucci","7","3:18.689","30:25.635","Green","Pit","3.235","9.096","12.356","3.806","0.488","14.766","22.473","14.350","18.235","6.633","93.251","168.359"
"46","Pro","Conor Daly","12","2:06.917","30:29.357","Green","Track","15.091","10.189","14.356","4.000","0.531","16.154","24.351","14.962","18.061","5.895","3.327","154.725"
"27","Pro","Cedric Sbirrazzuoli","14","1:47.325","30:31.211","Green","Track","3.213","8.901","12.321","3.847","0.494","14.353","22.327","14.418","18.075","6.004","3.372","166.314"
"33","Am","Cameron Cassels","14","1:48.768","30:40.052","Green","Track","3.215","9.237","12.382","3.810","0.488","14.921","22.547","14.407","18.325","6.073","3.363","168.359"
"1","Pro","Andrea Amici","13","5:35.582","30:51.826","Green","Track","222.808","11.929","13.372","3.912","0.555","17.533","23.110","14.552","18.250","6.177","3.384","148.034"
"34","Pro","D. Bryce Miller","14","1:48.386","31:02.158","Green","Track","3.224","9.106","12.232","3.790","0.487","14.462","22.846","14.601","18.156","6.096","3.386","168.704"
"09","ProAm","Damon Ockey","14","1:50.691","31:08.296","Green","Track","3.218","9.095","12.581","3.838","0.492","15.691","22.930","14.585","18.731","6.151","3.379","166.990"
"3","LB Cup","Randy Sellari","12","3:51.729","31:22.350","Green","Track","111.245","12.471","16.012","4.271","0.556","17.535","25.032","15.179","19.339","6.581","3.508","147.768"
"22","ProAm","Chad Reed","13","1:56.054","31:23.194","Green","Track","3.280","9.428","13.348","3.925","0.509","16.791","24.190","15.060","19.530","6.541","3.452","161.413"
"08","LB Cup","Mel Melsom","14","1:54.341","31:24.706","Green","Track","3.330","9.539","13.320","3.961","0.506","15.776","23.668","15.018","19.400","6.370","3.453","162.370"
"6","Am","Steven Aghakhani","14","1:53.207","31:27.279","Green","Track","3.190","9.047","15.288","4.284","0.531","15.327","22.731","14.250","19.035","6.155","3.369","154.725"
"43","LB Cup","Ashton Harrison","12","1:58.597","31:38.982","Green","Track","3.468","10.084","14.553","3.943","0.505","15.727","24.776","15.294","19.975","6.787","3.485","162.691"
"36","LB Cup","Matt Dicken","13","2:28.556","31:42.926","Green","Track","14.979","14.351","18.272","5.035","0.642","18.374","28.901","16.268","21.487","6.754","3.493","127.974"
"7","Am","Sheena Monk","14","2:04.786","31:45.606","Green","Pit","3.400","9.762","13.849","3.929","0.499","15.139","24.379","14.612","18.626","6.719","13.872","164.647"
