"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"89","TCR","Chad Gilsinger","5","1:50.787","11:24.708","Green","Track","15.281","11.189","6.145","10.530","8.882","2.289","0.615","8.570","17.516","18.082","6.516","5.172","133.038"
"35","GS","James Cox","6","1:31.418","11:26.763","Green","Track","4.739","8.256","4.773","0.000","0.000","2.108","0.565","8.082","16.846","17.179","6.164","5.096","144.811"
"73","TCR","Mat Pombo","6","1:33.377","11:31.356","Green","Track","4.922","8.366","5.054","9.560","8.718","2.259","0.606","8.132","16.817","17.513","6.393","5.037","135.014"
"56","GS","Jeff Mosing","7","1:29.407","11:35.258","Green","Track","4.776","8.208","4.839","9.027","8.385","2.130","0.569","7.591","16.203","16.543","6.028","5.108","143.793"
"39","GS","Tyler McQuarrie","7","1:29.842","11:40.380","Green","Track","4.680","8.011","4.796","0.000","0.000","2.112","0.567","7.729","16.496","16.951","6.097","4.992","144.300"
"54","TCR","Michael Johnson","6","1:36.190","11:41.747","Green","Track","5.212","8.689","5.145","9.830","8.547","2.201","0.593","8.479","17.725","18.309","6.381","5.079","137.973"
"8","GS","Rodrigo Sales","7","1:32.253","11:52.137","Green","Track","4.744","8.399","4.934","9.225","8.317","2.140","0.574","7.930","16.845","17.454","6.444","5.247","142.540"
"2","GS","Kenton Koch","6","1:50.075","11:58.288","Green","Track","13.923","11.615","6.281","0.000","0.000","2.196","0.621","8.606","18.068","18.205","6.353","5.115","131.752"
"69","GS","Corey Fergus","6","1:29.327","12:06.518","Green","Track","4.756","8.271","4.845","9.001","8.272","2.128","0.567","7.720","16.413","16.447","5.963","4.944","144.300"
"61","TCR","Gavin Ernstone","7","1:35.692","12:12.749","Green","Track","5.259","8.747","5.053","9.723","8.749","2.230","0.595","8.067","17.535","17.908","6.562","5.264","137.510"
"23","TCR","Nick Galante","5","1:33.728","12:13.286","Green","Track","5.063","8.595","5.114","9.718","8.633","2.221","0.594","8.178","16.930","17.289","6.318","5.075","137.741"
"88","GS","Henry Schmitt","7","1:33.721","12:18.488","Green","Track","4.819","8.238","5.041","9.724","8.502","2.152","0.575","8.061","17.555","17.602","6.085","5.367","142.292"
"97","GS","Rob Ecklin Jr.","7","1:35.725","12:19.539","Green","Track","4.768","8.721","5.009","9.816","8.283","2.099","0.562","8.260","17.876","18.475","6.611","5.245","145.584"
"21","TCR","Mason Filippi","7","1:33.956","12:19.844","Green","Track","4.909","8.172","5.141","10.018","8.690","2.220","0.595","8.334","16.543","17.528","6.551","5.255","137.510"
"33","GS","Russell Ward","7","1:31.337","12:20.170","Green","Track","4.730","8.197","4.895","9.301","8.302","2.101","0.561","8.232","16.828","16.995","6.219","4.976","145.843"
"57","GS","Bryce Ward","7","1:31.183","12:21.597","Green","Track","4.729","8.044","4.685","9.293","8.294","2.108","0.563","8.078","17.246","16.949","6.179","5.015","145.325"
"84","TCR","Brian Henderson","5","4:27.913","12:25.434","Green","Track","165.715","13.579","6.432","11.063","9.080","2.313","0.655","9.500","19.188","18.324","6.773","5.291","124.913"
"12","TCR","Ryan Nash","6","1:34.415","12:34.115","Green","Track","4.985","8.277","5.184","9.653","8.546","2.206","0.591","8.234","17.482","17.613","6.493","5.151","138.440"
"40","GS","James Pesek","7","1:45.601","12:37.988","Green","Track","13.811","10.780","5.221","9.782","8.511","2.168","0.580","8.418","17.498","17.348","6.386","5.098","141.066"
"7","GS","Alan Brynjolfsson","8","1:33.436","12:47.157","Green","Track","4.832","9.492","5.018","9.456","8.356","2.125","0.566","7.997","17.384","16.855","6.332","5.023","144.555"
"65","GS","Brent Mosing","7","1:35.123","12:50.027","Green","Track","4.832","8.908","5.646","9.934","8.489","2.142","0.572","7.901","17.668","17.560","6.339","5.132","143.039"
"71","GS","Frank DePew","7","1:41.778","12:54.867","Green","Track","5.077","9.719","5.952","11.406","8.589","2.150","0.575","8.601","18.691","18.607","6.811","5.600","142.292"
"3","TCR","Mark Kvamme","7","1:41.525","12:55.091","Green","Track","5.141","9.766","5.830","11.261","8.859","2.245","0.601","8.518","18.463","18.813","6.552","5.476","136.137"
"59","GS","Rod Randall","7","1:40.216","12:56.037","Green","Track","4.952","8.254","5.720","11.094","8.667","2.223","0.593","9.151","19.095","18.298","7.004","5.165","137.973"
"5","TCR","Roy Block","7","1:40.548","12:57.019","Green","Track","5.772","9.100","5.346","10.482","8.626","2.219","0.593","8.867","18.589","18.293","7.346","5.315","137.973"
"13","GS","Orey Fidani","7","1:37.908","12:57.680","Green","Track","4.775","8.462","4.933","9.823","8.315","2.101","0.564","9.270","19.644","17.580","7.087","5.354","145.068"
"35","GS","James Cox","7","1:34.533","13:01.296","Green","Track","4.749","8.142","4.866","0.000","0.000","2.127","0.567","9.042","18.161","17.381","6.269","5.244","144.300"
"4","GS","Ted Giovanis","6","1:51.692","13:02.115","Green","Pit","5.333","9.445","5.266","10.558","8.684","2.174","0.581","8.953","18.974","19.788","9.487","12.449","140.823"
"89","TCR","Chad Gilsinger","6","1:37.429","13:02.137","Green","Track","4.965","8.824","5.224","9.840","8.727","2.253","0.605","9.296","18.337","17.749","6.457","5.152","135.237"
"60","GS","Kyle Marcelli","7","1:58.541","13:03.888","Green","Track","13.822","13.263","8.151","10.943","8.556","2.212","0.684","9.405","22.634","17.651","6.183","5.037","119.617"
"31","GS","Jeff Courtney","7","1:47.598","13:04.012","Green","Pit","4.999","8.650","5.227","10.908","8.534","2.172","0.606","9.076","18.101","18.924","9.294","11.107","135.014"
"96","GS","Robby Foley","7","1:46.557","13:09.970","Green","Track","4.692","8.058","4.990","9.384","8.254","2.109","0.574","8.536","24.092","23.792","6.976","5.100","142.540"
"73","TCR","Mat Pombo","7","1:41.398","13:12.754","Green","Pit","4.907","8.434","5.087","9.539","8.704","2.258","0.606","7.856","16.794","18.066","7.879","11.268","135.014"
"82","GS","Devin Jones","7","2:53.823","13:13.936","Green","Track","81.446","12.485","5.726","9.607","8.359","2.121","0.570","8.125","16.904","17.109","6.331","5.040","143.541"
"56","GS","Jeff Mosing","8","1:39.406","13:14.664","Green","Pit","4.691","8.085","4.778","8.944","8.355","2.122","0.567","7.559","16.241","18.029","8.920","11.115","144.300"
"54","TCR","Michael Johnson","7","1:34.879","13:16.626","Green","Track","4.897","8.435","5.485","9.850","8.492","2.182","0.587","8.393","17.317","17.829","6.345","5.067","139.384"
"39","GS","Tyler McQuarrie","8","1:37.711","13:18.091","Green","Pit","4.632","8.042","4.784","0.000","0.000","2.111","0.564","8.140","16.403","17.116","7.722","10.833","145.068"
"37","TCR","Shelby Blackstock","5","5:15.898","13:19.544","Green","Track","214.742","11.139","5.558","10.296","8.840","2.273","0.610","8.996","18.282","23.062","6.910","5.190","134.128"
"8","GS","Rodrigo Sales","8","1:31.788","13:23.925","Green","Track","4.759","8.407","4.798","9.361","8.398","2.147","0.576","7.982","16.867","17.206","6.189","5.098","142.045"
"2","GS","Kenton Koch","7","1:29.894","13:28.182","Green","Track","4.714","8.374","4.822","0.000","0.000","2.138","0.576","7.875","16.424","16.554","6.033","4.985","142.045"
"69","GS","Corey Fergus","7","1:28.488","13:35.006","Green","Track","4.742","7.966","4.735","8.864","8.232","2.117","0.565","7.585","16.200","16.510","5.989","4.983","144.811"
"61","TCR","Gavin Ernstone","8","1:35.089","13:47.838","Green","Track","5.154","8.636","4.989","9.528","8.590","2.217","0.592","8.223","17.703","17.821","6.436","5.200","138.206"
"88","GS","Henry Schmitt","8","1:32.902","13:51.390","Green","Track","4.887","8.215","4.904","9.617","8.479","2.169","0.580","8.053","16.826","17.658","6.240","5.274","141.066"
"23","TCR","Nick Galante","6","1:38.987","13:52.273","Green","Track","5.056","8.651","5.156","9.366","8.516","2.197","0.587","8.892","17.895","20.898","6.634","5.139","139.384"
"97","GS","Rob Ecklin Jr.","8","1:34.094","13:53.633","Green","Track","4.779","8.634","4.932","9.898","8.304","2.103","0.562","8.389","17.532","17.428","6.395","5.138","145.584"
"33","GS","Russell Ward","8","1:33.854","13:54.024","Green","Track","4.808","9.373","5.000","9.483","8.362","2.110","0.565","8.154","17.076","17.333","6.413","5.177","144.811"
"57","GS","Bryce Ward","8","1:32.692","13:54.289","Green","Track","4.784","8.437","4.964","9.680","8.320","2.116","0.563","8.431","17.145","16.920","6.305","5.027","145.325"
"21","TCR","Mason Filippi","8","1:35.774","13:55.618","Green","Track","5.005","8.721","5.201","9.658","8.514","2.203","0.588","9.364","17.397","17.624","6.418","5.081","139.147"
"84","TCR","Brian Henderson","6","1:37.896","14:03.330","Green","Track","5.090","10.187","5.713","10.070","8.736","2.272","0.609","8.725","17.268","17.587","6.522","5.117","134.348"
"12","TCR","Ryan Nash","7","1:33.604","14:07.719","Green","Track","5.048","8.350","5.005","9.615","8.638","2.213","0.592","8.259","17.225","17.253","6.328","5.078","138.206"
"40","GS","James Pesek","8","1:32.212","14:10.200","Green","Track","4.787","8.199","4.985","9.564","8.462","2.161","0.578","8.110","17.006","17.096","6.226","5.038","141.554"
"98","TCR","Mark Wilkins","7","2:50.747","14:12.516","Green","Track","74.531","10.707","5.300","10.161","8.580","2.202","0.592","8.507","18.563","20.102","6.397","5.105","138.206"
"7","GS","Alan Brynjolfsson","9","1:30.262","14:17.419","Green","Track","4.683","8.292","4.732","9.341","8.270","2.122","0.567","7.615","16.432","16.853","6.246","5.109","144.300"
"65","GS","Brent Mosing","8","1:31.887","14:21.914","Green","Track","4.750","8.390","4.879","9.376","8.394","2.140","0.571","7.608","16.857","17.432","6.274","5.216","143.289"
"59","GS","Rod Randall","8","1:33.946","14:29.983","Green","Track","4.873","8.405","5.553","10.143","8.446","2.148","0.576","8.348","16.999","17.147","6.275","5.033","142.045"
"3","TCR","Mark Kvamme","8","1:37.244","14:32.335","Green","Track","5.177","8.977","5.117","10.337","8.655","2.214","0.596","8.785","18.139","17.757","6.249","5.241","137.279"
"5","TCR","Roy Block","8","1:36.912","14:33.931","Green","Track","4.911","8.803","5.157","10.201","8.589","2.214","0.595","8.609","17.918","18.132","6.631","5.152","137.510"
"13","GS","Orey Fidani","8","1:36.696","14:34.376","Green","Track","5.112","9.454","5.579","9.524","8.236","2.101","0.587","8.842","17.736","17.675","6.733","5.117","139.384"
"35","GS","James Cox","8","1:33.621","14:34.917","Green","Track","4.801","8.236","4.830","0.000","0.000","2.104","0.562","8.203","17.807","17.567","6.696","5.183","145.584"
"60","GS","Kyle Marcelli","8","1:31.520","14:35.408","Green","Track","4.753","8.153","4.813","9.014","8.294","2.136","0.572","7.941","16.433","17.124","6.603","5.684","143.039"
"89","TCR","Chad Gilsinger","7","1:34.063","14:36.200","Green","Track","4.910","8.533","5.137","9.597","8.735","2.261","0.605","8.262","17.213","17.334","6.336","5.140","135.237"
"96","GS","Robby Foley","8","1:29.799","14:39.769","Green","Track","4.733","8.020","4.783","9.197","8.267","2.126","0.573","7.962","16.353","16.724","6.015","5.046","142.789"
"82","GS","Devin Jones","8","1:29.439","14:43.375","Green","Track","4.800","7.989","4.815","8.933","8.273","2.113","0.566","7.853","16.358","16.487","6.097","5.155","144.555"
"54","TCR","Michael Johnson","8","1:32.867","14:49.493","Green","Track","4.879","8.379","5.033","9.434","8.509","2.192","0.590","7.985","17.131","17.470","6.232","5.033","138.675"
"37","TCR","Shelby Blackstock","6","1:33.098","14:52.642","Green","Track","5.000","8.279","5.062","9.737","8.691","2.259","0.607","7.788","17.012","17.269","6.249","5.145","134.791"
"8","GS","Rodrigo Sales","9","1:30.830","14:54.755","Green","Track","4.739","8.284","4.797","9.114","8.305","2.134","0.571","7.876","16.782","16.921","6.205","5.102","143.289"
"2","GS","Kenton Koch","8","1:28.270","14:56.452","Green","Track","4.637","8.021","4.764","0.000","0.000","2.128","0.573","7.602","16.087","16.320","5.922","4.995","142.789"
"61","TCR","Gavin Ernstone","9","1:34.351","15:22.189","Finish","Track","5.083","8.552","4.961","9.443","8.608","2.214","0.593","8.020","17.517","17.603","6.533","5.224","137.973"
"88","GS","Henry Schmitt","9","1:32.452","15:23.842","Finish","Track","4.897","8.155","4.805","9.495","8.535","2.171","0.581","7.834","16.896","17.580","6.214","5.289","140.823"
"23","TCR","Nick Galante","7","1:32.963","15:25.236","Finish","Track","4.944","8.600","5.103","9.463","8.581","2.209","0.592","8.370","16.697","17.129","6.176","5.099","138.206"
"97","GS","Rob Ecklin Jr.","9","1:33.782","15:27.415","Finish","Track","4.686","8.548","4.954","9.759","8.224","2.090","0.558","8.235","17.765","17.393","6.385","5.185","146.628"
"33","GS","Russell Ward","9","1:33.722","15:27.746","Finish","Track","4.768","8.313","5.056","9.766","8.361","2.105","0.560","8.171","17.805","17.112","6.543","5.162","146.104"
"21","TCR","Mason Filippi","9","1:38.471","15:34.089","Finish","Track","4.897","9.172","7.142","10.823","9.070","2.249","0.600","8.883","16.829","17.532","6.209","5.065","136.364"
"57","GS","Bryce Ward","9","1:42.247","15:36.536","Finish","Pit","4.901","8.241","5.000","9.897","8.359","2.125","0.580","8.958","17.334","17.327","8.639","10.886","141.066"
"84","TCR","Brian Henderson","7","1:33.422","15:36.752","Finish","Track","5.035","8.306","5.173","9.629","8.642","2.253","0.606","8.300","16.916","17.285","6.203","5.074","135.014"
"40","GS","James Pesek","9","1:32.828","15:43.028","Finish","Track","4.829","8.370","5.036","9.497","8.406","2.154","0.577","8.116","17.340","17.106","6.282","5.115","141.799"
"98","TCR","Mark Wilkins","8","1:31.300","15:43.816","Finish","Track","4.908","8.464","5.043","9.227","8.479","2.204","0.592","7.935","16.407","16.951","6.067","5.023","138.206"
"7","GS","Alan Brynjolfsson","10","1:30.217","15:47.636","Finish","Track","4.786","8.155","4.832","9.275","8.303","2.122","0.566","7.719","16.485","16.727","6.245","5.002","144.555"
"65","GS","Brent Mosing","9","1:32.190","15:54.104","Finish","Track","4.815","8.444","4.942","9.438","8.419","2.139","0.573","7.712","17.247","17.068","6.254","5.139","142.789"
"73","TCR","Mike LaMarra","8","2:51.979","16:04.733","Finish","Track","74.620","11.621","5.681","10.053","8.826","2.273","0.610","8.781","18.522","19.423","6.408","5.161","134.128"
"59","GS","Rod Randall","9","1:35.478","16:05.461","Finish","Track","4.799","8.118","4.945","9.872","8.624","2.172","0.580","8.218","17.180","19.210","6.525","5.235","141.066"
"4","GS","Ted Giovanis","7","3:07.388","16:09.503","Finish","Track","71.543","14.672","8.376","12.409","9.909","2.351","0.651","10.427","20.872","22.135","7.545","6.498","125.681"
"3","TCR","Mark Kvamme","9","1:37.539","16:09.874","Finish","Track","4.961","8.729","5.096","11.057","9.077","2.315","0.620","8.426","17.800","17.422","6.418","5.618","131.965"
"13","GS","Orey Fidani","9","1:35.595","16:09.971","Finish","Track","4.860","8.505","4.957","9.802","8.449","2.134","0.569","7.970","16.861","17.794","7.367","6.327","143.793"
"5","TCR","Roy Block","9","1:37.240","16:11.171","Finish","Track","4.880","8.723","5.153","10.567","8.612","2.212","0.597","8.776","17.634","17.913","6.712","5.461","137.049"
"35","GS","James Cox","9","1:36.469","16:11.386","Finish","Track","4.875","8.286","5.175","0.000","0.000","2.114","0.594","8.967","17.654","17.755","6.733","5.266","137.741"
"82","GS","Devin Jones","9","1:29.205","16:12.580","Finish","Track","4.790","7.903","4.786","8.874","8.239","2.102","0.563","8.051","16.246","16.541","6.186","4.924","145.325"
"60","GS","Kyle Marcelli","9","1:41.492","16:16.900","Finish","Track","4.897","8.027","4.981","10.669","11.317","3.134","1.046","11.060","17.975","17.121","6.257","5.008","78.220"
"54","TCR","Michael Johnson","9","1:32.678","16:22.171","Finish","Track","4.894","8.326","5.074","9.431","8.497","2.194","0.592","8.219","16.883","17.401","6.163","5.004","138.206"
"37","TCR","Shelby Blackstock","7","1:31.214","16:23.856","Finish","Track","4.911","7.934","5.012","9.322","8.660","2.250","0.604","7.815","16.372","17.005","6.210","5.119","135.461"
