"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"24","LB Cup","Ron Atapattu","1","3:24.506","3:24.506","Green","Track","20.068","13.539","17.139","4.323","0.542","17.182","24.554","15.397","19.776","6.780","3.523","151.585"
"29","Pro","Corey Lewis","1","3:43.714","3:43.714","Green","Track","14.943","9.489","13.004","5.691","0.924","22.767","27.727","16.279","19.066","5.851","3.336","88.917"
"36","LB Cup","Matt Dicken","1","3:49.956","3:49.956","Green","Track","14.918","12.536","17.103","4.294","0.570","17.289","26.173","15.848","21.281","6.560","3.469","144.139"
"63","Am","McKay Snow","1","3:51.381","3:51.381","Green","Track","14.812","13.219","14.392","4.055","0.521","16.201","23.883","15.056","18.815","6.185","3.392","157.695"
"34","Pro","D. Bryce Miller","2","1:47.348","3:51.790","Green","Track","3.196","8.875","12.230","3.790","0.486","14.262","22.454","14.535","18.260","5.908","3.352","169.052"
"27","Pro","Cedric Sbirrazzuoli","1","3:53.289","3:53.289","Green","Track","0.000","9.519","13.693","3.953","0.504","14.969","23.005","14.655","20.031","5.992","3.338","163.014"
"1","Pro","Sandy Mitchell","2","1:45.939","3:53.921","Green","Track","3.179","9.052","12.236","3.788","0.486","14.029","21.863","14.189","17.825","5.960","3.332","169.052"
"53","ProAm","Bruno Junqueira","1","3:56.830","3:56.830","Green","Track","0.000","11.761","14.312","4.039","0.532","17.108","23.484","19.237","18.822","6.084","3.371","154.434"
"69","ProAm","Paul Tracy","2","1:48.660","3:57.487","Green","Track","3.279","9.113","12.438","3.829","0.492","14.634","22.502","14.646","18.241","6.077","3.409","166.990"
"09","ProAm","Damon Ockey","2","1:49.345","4:00.377","Green","Track","3.236","9.245","12.359","3.820","0.491","15.015","22.560","14.610","18.444","6.174","3.391","167.330"
"33","Am","Cameron Cassels","2","1:59.208","4:10.597","Green","Track","3.408","10.054","15.278","4.865","0.635","17.034","24.176","15.184","19.061","6.135","3.378","129.384"
"43","LB Cup","Stephanie Cemo","2","1:56.029","4:22.458","Green","Track","3.526","10.344","13.835","3.964","0.508","15.817","23.869","15.272","18.919","6.510","3.465","161.730"
"88","LB Cup","Jonathan Hirshberg","2","1:58.332","4:24.205","Green","Track","3.618","11.029","14.199","4.023","0.525","16.126","23.947","15.407","19.598","6.417","3.443","156.494"
"08","LB Cup","Mel Johnson","2","1:50.523","4:38.560","Green","Track","3.356","9.224","12.553","3.897","0.501","15.321","22.844","14.565","18.805","6.077","3.380","163.990"
"7","Am","Sheena Monk","2","1:50.853","4:54.414","Green","Track","3.268","9.430","12.467","3.841","0.000","14.903","23.351","14.629","18.610","6.429","3.432","0.000"
"3","LB Cup","Randy Sellari","2","1:53.594","4:58.105","Green","Track","3.335","9.726","12.741","3.856","0.494","15.433","23.609","15.016","19.324","6.545","3.515","166.314"
"22","ProAm","Chad Reed","2","1:51.887","5:03.091","Green","Track","3.323","9.506","12.943","3.892","0.000","15.396","23.341","14.879","18.581","6.138","3.386","0.000"
"24","LB Cup","Ron Atapattu","2","1:58.096","5:22.602","Green","Track","3.355","10.008","14.070","4.050","0.000","16.858","24.172","15.225","19.709","6.668","3.468","0.000"
"29","Pro","Corey Lewis","2","1:46.253","5:29.967","Green","Track","3.191","8.978","12.245","3.797","0.488","14.447","21.863","14.168","17.909","5.846","3.321","168.359"
"6","Am","Steven Aghakhani","2","2:09.365","5:32.056","Green","Track","14.811","10.013","14.068","5.611","0.673","17.126","25.527","14.122","18.130","5.948","3.336","122.079"
"63","Am","McKay Snow","2","1:49.852","5:41.233","Green","Track","3.276","9.166","12.559","3.841","0.508","15.701","22.626","14.514","18.268","6.026","3.367","161.730"
"34","Pro","D. Bryce Miller","3","1:52.707","5:44.497","Green","Track","3.222","9.049","12.702","3.884","0.000","15.488","23.042","14.543","20.830","6.086","3.365","0.000"
"1","Pro","Sandy Mitchell","3","1:52.211","5:46.132","Green","Track","3.176","8.948","12.140","3.772","0.000","14.771","23.670","14.956","20.339","6.577","3.379","0.000"
"53","ProAm","Bruno Junqueira","2","1:49.735","5:46.565","Green","Track","3.234","9.003","12.220","3.808","0.489","14.836","22.376","14.840","19.150","6.385","3.394","168.015"
"36","LB Cup","Matt Dicken","2","1:59.461","5:49.417","Green","Track","3.321","9.521","13.084","3.931","0.505","15.918","26.271","15.674","21.283","6.497","3.456","162.691"
"27","Pro","Cedric Sbirrazzuoli","2","2:03.490","5:56.779","Green","Track","3.172","8.917","12.223","3.780","0.000","15.114","23.107","15.533","31.721","6.085","3.354","0.000"
"33","Am","Cameron Cassels","3","1:49.404","6:00.001","Green","Track","3.215","9.051","12.313","3.821","0.488","14.820","22.612","15.220","18.471","6.035","3.358","168.359"
"69","ProAm","Paul Tracy","3","2:07.157","6:04.644","Green","Track","3.256","9.905","14.347","4.042","0.518","17.879","29.185","15.949","22.629","6.049","3.398","158.608"
"09","ProAm","Damon Ockey","3","2:11.401","6:11.778","Green","Track","3.210","8.964","12.541","3.949","0.501","15.762","28.289","21.097","27.264","6.425","3.399","163.990"
"88","LB Cup","Jonathan Hirshberg","3","1:54.650","6:18.855","Green","Track","3.481","9.821","13.296","3.973","0.507","16.042","23.564","14.863","19.371","6.295","3.437","162.049"
"46","Pro","Brandon Gdovic","1","6:25.963","6:25.963","Green","Track","14.956","11.285","17.654","4.190","0.575","15.787","22.403","14.481","17.900","5.983","3.328","142.885"
"08","LB Cup","Mel Johnson","3","1:51.293","6:29.853","Green","Track","3.287","9.179","12.526","3.886","0.501","15.845","23.448","14.513","18.555","6.165","3.388","163.990"
"43","LB Cup","Stephanie Cemo","3","2:08.825","6:31.283","Green","Pit","3.326","9.311","13.227","3.937","0.503","15.674","24.110","15.197","19.633","7.886","16.021","163.338"
"7","Am","Sheena Monk","3","1:50.046","6:44.460","Green","Track","3.242","9.242","12.382","3.833","0.492","14.977","22.982","14.539","18.420","6.496","3.441","166.990"
"3","LB Cup","Randy Sellari","3","1:54.636","6:52.741","Green","Track","3.305","9.671","12.924","3.882","0.496","15.929","24.088","14.935","19.455","6.481","3.470","165.643"
"22","ProAm","Chad Reed","3","1:49.917","6:53.008","Green","Track","3.252","9.185","12.469","3.842","0.493","14.983","23.096","14.577","18.417","6.203","3.400","166.651"
"29","Pro","Corey Lewis","3","1:46.307","7:16.274","Green","Track","3.161","8.852","12.211","3.784","0.486","14.396","22.051","14.360","17.818","5.858","3.330","169.052"
"24","LB Cup","Ron Atapattu","3","1:57.173","7:19.775","Green","Track","3.294","9.759","14.077","4.037","0.513","16.621","23.651","15.422","19.976","6.405","3.418","160.154"
"6","Am","Steven Aghakhani","3","1:47.948","7:20.004","Green","Track","3.158","8.811","12.211","3.757","0.482","14.485","22.139","14.609","18.637","6.271","3.388","170.455"
"63","Am","McKay Snow","3","1:47.783","7:29.016","Green","Track","3.202","9.141","12.348","3.816","0.490","14.362","22.643","14.432","18.054","5.945","3.350","167.672"
"34","Pro","D. Bryce Miller","4","1:47.111","7:31.608","Green","Track","3.207","8.945","12.271","3.816","0.490","14.229","22.377","14.404","18.108","5.910","3.354","167.672"
"1","Pro","Sandy Mitchell","4","1:45.942","7:32.074","Green","Track","3.226","9.055","12.118","3.763","0.483","14.023","21.909","14.183","17.866","5.982","3.334","170.102"
"53","ProAm","Bruno Junqueira","3","1:47.121","7:33.686","Green","Track","3.240","9.136","12.255","3.800","0.488","14.419","22.141","14.547","17.826","5.927","3.342","168.359"
"27","Pro","Cedric Sbirrazzuoli","3","1:46.510","7:43.289","Green","Track","3.199","8.867","12.255","3.806","0.488","14.122","22.023","14.293","17.914","6.146","3.397","168.359"
"36","LB Cup","Matt Dicken","3","1:54.679","7:44.096","Green","Track","3.285","9.378","13.055","3.951","0.504","15.739","23.874","14.811","19.835","6.770","3.477","163.014"
"33","Am","Cameron Cassels","4","1:47.645","7:47.646","Green","Track","3.193","9.001","12.237","3.802","0.486","14.895","22.321","14.248","18.040","6.051","3.371","169.052"
"69","ProAm","Paul Tracy","4","1:47.345","7:51.989","Green","Track","3.237","8.976","12.372","3.838","0.492","14.393","22.394","14.440","17.876","5.959","3.368","166.990"
"09","ProAm","Damon Ockey","4","1:48.886","8:00.664","Green","Track","3.235","9.020","12.401","3.845","0.495","15.090","22.808","14.338","18.157","6.131","3.366","165.978"
"46","Pro","Brandon Gdovic","2","1:46.918","8:12.881","Green","Track","3.207","9.087","12.207","3.784","0.487","14.221","21.959","14.362","18.129","6.119","3.356","168.704"
"88","LB Cup","Jonathan Hirshberg","4","1:55.222","8:14.077","Green","Track","3.393","9.811","12.986","3.959","0.509","15.626","23.619","15.510","20.144","6.265","3.400","161.413"
"08","LB Cup","Mel Johnson","4","1:51.717","8:21.570","Green","Track","3.302","9.182","13.222","3.990","0.509","15.670","22.918","14.709","18.649","6.175","3.391","161.413"
"7","Am","Sheena Monk","4","1:52.148","8:36.608","Green","Track","3.248","9.221","13.206","3.939","0.504","15.742","23.483","14.629","18.450","6.314","3.412","163.014"
"43","LB Cup","Stephanie Cemo","4","2:07.560","8:38.843","Green","Track","14.571","9.888","14.153","3.995","0.510","15.688","24.807","15.181","18.934","6.353","3.480","161.096"
"3","LB Cup","Randy Sellari","4","1:55.627","8:48.368","Green","Track","3.284","9.806","13.161","3.888","0.498","15.738","24.263","15.191","19.762","6.555","3.481","164.978"
"22","ProAm","Chad Reed","4","2:04.096","8:57.104","Green","Track","3.576","10.595","15.349","4.225","0.609","18.765","26.995","15.519","18.904","6.170","3.389","134.908"
"29","Pro","Corey Lewis","4","1:45.647","9:01.921","Green","Track","3.179","8.930","12.199","3.782","0.487","13.970","22.029","14.202","17.678","5.869","3.322","168.704"
"6","Am","Steven Aghakhani","4","1:47.578","9:07.582","Green","Track","3.213","9.259","12.299","3.764","0.484","14.381","22.411","14.318","18.162","5.955","3.332","169.750"
"24","LB Cup","Ron Atapattu","4","1:55.870","9:15.645","Green","Track","3.276","10.298","13.883","3.989","0.508","16.298","23.580","14.744","19.301","6.491","3.502","161.730"
"63","Am","McKay Snow","4","1:46.934","9:15.950","Green","Track","3.190","8.996","12.311","3.803","0.488","14.266","22.119","14.485","17.903","5.998","3.375","168.359"
"34","Pro","D. Bryce Miller","5","1:48.130","9:19.738","Green","Track","3.203","9.073","12.324","3.802","0.488","14.171","22.226","14.397","19.031","6.075","3.340","168.359"
"53","ProAm","Bruno Junqueira","4","1:46.614","9:20.300","Green","Track","3.185","8.915","12.267","3.791","0.487","14.363","21.973","14.423","17.843","6.008","3.359","168.704"
"1","Pro","Sandy Mitchell","5","1:51.198","9:23.272","Green","Track","3.190","8.923","12.246","3.786","0.486","14.259","22.394","14.684","21.984","5.932","3.314","169.052"
"27","Pro","Cedric Sbirrazzuoli","4","1:45.959","9:29.248","Green","Track","3.198","8.978","12.268","3.790","0.486","13.968","21.867","14.311","17.803","5.953","3.337","169.052"
"33","Am","Cameron Cassels","5","1:52.086","9:39.732","Green","Track","3.203","9.019","12.231","3.787","0.486","14.823","23.004","15.259","20.187","6.657","3.430","169.052"
"36","LB Cup","Matt Dicken","4","1:56.295","9:40.391","Green","Track","3.306","9.426","13.017","3.923","0.500","15.653","24.000","15.077","20.879","7.020","3.494","164.318"
"09","ProAm","Damon Ockey","5","1:48.737","9:49.401","Green","Track","3.206","9.097","12.254","3.797","0.488","14.966","22.498","14.464","18.390","6.197","3.380","168.359"
"69","ProAm","Paul Tracy","5","2:07.420","9:59.409","Green","Track","3.334","10.252","17.587","5.822","0.897","20.719","26.555","14.842","18.035","5.995","3.382","91.593"
"46","Pro","Brandon Gdovic","3","1:51.380","10:04.261","Green","Track","3.198","9.089","12.226","3.785","0.487","14.146","21.917","17.150","19.785","6.221","3.376","168.704"
"88","LB Cup","Jonathan Hirshberg","5","1:53.786","10:07.863","Green","Track","3.385","9.776","12.984","3.919","0.504","15.685","23.420","14.862","19.275","6.536","3.440","163.014"
"08","LB Cup","Mel Johnson","5","1:50.065","10:11.635","Green","Track","3.314","9.276","12.489","3.873","0.496","15.076","22.780","14.431","18.682","6.259","3.389","165.643"
"7","Am","Sheena Monk","5","1:49.481","10:26.089","Green","Track","3.237","9.182","12.389","3.829","0.492","14.751","22.979","14.528","18.433","6.259","3.402","166.990"
"43","LB Cup","Stephanie Cemo","5","1:54.305","10:33.148","Green","Track","3.323","9.572","13.177","3.923","0.504","15.662","24.195","15.267","18.855","6.367","3.460","163.014"
"3","LB Cup","Randy Sellari","5","1:56.848","10:45.216","Green","Track","3.311","9.683","13.174","3.942","0.503","16.471","24.578","15.293","19.862","6.571","3.460","163.338"
"22","ProAm","Chad Reed","5","1:50.076","10:47.180","Green","Track","3.257","9.418","12.355","3.828","0.492","15.032","23.028","14.645","18.411","6.217","3.393","166.990"
"29","Pro","Corey Lewis","5","1:45.937","10:47.858","Green","Track","3.159","8.828","12.169","3.769","0.484","14.117","22.002","14.251","17.863","5.955","3.340","169.750"
"6","Am","Steven Aghakhani","5","1:46.878","10:54.460","Green","Track","3.167","8.954","12.124","3.745","0.482","14.498","22.398","14.231","18.026","5.932","3.321","170.455"
"63","Am","McKay Snow","5","1:52.363","11:08.313","Green","Track","3.298","9.641","13.572","4.194","0.571","16.218","22.759","14.523","18.212","6.021","3.354","143.886"
"34","Pro","D. Bryce Miller","6","1:51.513","11:11.251","Green","Track","3.187","9.003","13.704","4.066","0.513","14.644","22.534","14.418","20.046","6.053","3.345","160.154"
"1","Pro","Sandy Mitchell","6","1:50.846","11:14.118","Green","Track","3.171","8.868","12.132","3.766","0.483","14.666","23.338","15.764","19.479","5.880","3.299","170.102"
"53","ProAm","Bruno Junqueira","5","1:57.803","11:18.103","Green","Track","3.199","9.075","13.317","4.017","0.509","15.670","25.412","15.868","21.419","5.979","3.338","161.413"
"27","Pro","Cedric Sbirrazzuoli","5","1:57.124","11:26.372","Green","Track","3.167","8.768","12.229","3.783","0.485","14.118","22.698","17.455","25.093","5.996","3.332","169.400"
"33","Am","Cameron Cassels","6","1:47.479","11:27.211","Green","Track","3.240","9.051","12.253","3.795","0.486","14.427","22.279","14.227","18.448","5.937","3.336","169.052"
"36","LB Cup","Matt Dicken","5","1:54.115","11:34.506","Green","Track","3.295","9.382","13.007","3.924","0.500","15.645","23.814","14.631","19.780","6.670","3.467","164.318"
"09","ProAm","Damon Ockey","6","1:48.265","11:37.666","Green","Track","3.206","8.879","12.262","3.792","0.489","14.937","22.548","14.462","18.148","6.167","3.375","168.015"
"69","ProAm","Paul Tracy","6","1:47.566","11:46.975","Green","Track","3.233","8.946","12.341","3.833","0.492","14.527","22.448","14.410","17.934","6.033","3.369","166.990"
"46","Pro","Brandon Gdovic","4","1:54.932","11:59.193","Green","Track","3.221","9.174","12.254","3.790","0.497","17.064","26.242","15.224","18.082","6.039","3.345","165.310"
"88","LB Cup","Jonathan Hirshberg","6","1:54.464","12:02.327","Green","Track","3.372","9.836","13.021","3.941","0.506","15.658","23.963","14.993","19.430","6.318","3.426","162.370"
"08","LB Cup","Mel Johnson","6","1:57.686","12:09.321","Green","Track","3.322","9.264","12.582","3.950","0.505","15.215","22.756","15.762","24.762","6.180","3.388","162.691"
"7","Am","Sheena Monk","6","1:48.750","12:14.839","Green","Track","3.216","9.024","12.340","3.821","0.491","14.572","22.743","14.470","18.336","6.333","3.404","167.330"
"43","LB Cup","Stephanie Cemo","6","1:54.619","12:27.767","Green","Track","3.460","9.649","13.181","3.906","0.500","15.753","24.178","15.021","19.025","6.480","3.466","164.318"
"29","Pro","Corey Lewis","6","1:48.563","12:36.421","Green","Track","3.333","9.012","12.439","3.822","0.000","0.000","22.966","14.582","18.022","5.903","3.320","0.000"
"6","Am","Steven Aghakhani","6","1:47.186","12:41.646","Green","Track","3.150","8.909","12.111","3.740","0.480","14.488","22.409","14.289","18.184","6.064","3.362","171.165"
"3","LB Cup","Randy Sellari","6","1:56.458","12:41.674","Green","Track","3.282","9.605","12.802","3.878","0.497","16.284","24.679","15.218","20.071","6.624","3.518","165.310"
"22","ProAm","Chad Reed","6","1:59.782","12:46.962","Green","Track","3.229","9.343","12.643","4.238","0.614","16.272","23.664","17.350","22.504","6.481","3.444","133.810"
"63","Am","McKay Snow","6","1:46.831","12:55.144","Green","Track","3.195","9.009","12.317","3.811","0.000","14.338","22.001","14.456","17.882","5.974","3.358","0.000"
"34","Pro","D. Bryce Miller","7","1:47.195","12:58.446","Green","Track","3.195","8.972","12.300","3.812","0.489","14.292","22.330","14.382","18.104","5.958","3.361","168.015"
"1","Pro","Sandy Mitchell","7","1:45.647","12:59.765","Green","Track","3.167","8.885","12.141","3.766","0.484","14.118","21.848","14.330","17.656","5.928","3.324","169.750"
"53","ProAm","Bruno Junqueira","6","1:45.961","13:04.064","Green","Track","3.201","8.802","12.218","3.813","0.490","14.243","21.896","14.320","17.686","5.937","3.355","167.672"
"27","Pro","Cedric Sbirrazzuoli","6","1:45.578","13:11.950","Green","Track","3.181","8.811","12.174","3.785","0.486","14.069","21.896","14.246","17.705","5.907","3.318","169.052"
"33","Am","Cameron Cassels","7","1:47.581","13:14.792","Green","Track","3.180","8.969","12.225","3.785","0.485","14.515","22.349","14.454","18.050","6.156","3.413","169.400"
"36","LB Cup","Matt Dicken","6","1:53.058","13:27.564","Green","Track","3.272","9.202","12.815","3.908","0.499","15.410","23.595","14.911","19.617","6.397","3.432","164.647"
"09","ProAm","Damon Ockey","7","2:06.252","13:43.918","Green","Track","3.205","10.451","17.019","5.340","0.743","20.027","25.992","15.054","18.752","6.285","3.384","110.578"
"46","Pro","Brandon Gdovic","5","1:54.023","13:53.216","Green","Track","3.197","9.003","12.197","3.777","0.486","14.995","27.580","15.241","18.132","6.073","3.342","169.052"
"08","LB Cup","Mel Johnson","7","1:49.577","13:58.898","Green","Track","3.316","9.177","12.446","3.874","0.497","14.805","22.910","14.484","18.565","6.128","3.375","165.310"
"7","Am","Sheena Monk","7","1:55.633","14:10.472","Green","Track","3.223","9.178","12.712","3.860","0.494","16.448","25.725","15.676","18.481","6.416","3.420","166.314"
"69","ProAm","Paul Tracy","7","2:23.673","14:10.648","Green","Pit","3.550","10.926","16.752","5.344","0.807","18.332","28.112","15.268","20.050","7.864","16.668","101.808"
"88","LB Cup","Jonathan Hirshberg","7","2:12.240","14:14.567","Green","Pit","3.434","9.558","12.785","3.920","0.506","15.598","23.660","15.190","20.058","8.482","19.049","162.370"
"43","LB Cup","Stephanie Cemo","7","1:53.379","14:21.146","Green","Track","3.325","9.434","12.957","3.903","0.502","15.576","23.934","15.151","18.754","6.409","3.434","163.664"
"29","Pro","Corey Lewis","7","1:45.606","14:22.027","Green","Track","3.154","8.863","12.153","3.769","0.485","14.061","21.928","14.158","17.746","5.949","3.340","169.400"
"6","Am","Steven Aghakhani","7","1:46.877","14:28.523","Green","Track","3.180","8.945","12.121","3.737","0.481","14.592","22.275","14.242","18.002","5.967","3.335","170.809"
"3","LB Cup","Randy Sellari","7","1:55.683","14:37.357","Green","Track","3.581","9.828","13.150","3.906","0.498","15.833","24.331","15.119","19.471","6.492","3.474","164.978"
"22","ProAm","Chad Reed","7","1:50.497","14:37.459","Green","Track","3.263","9.190","12.362","3.816","0.491","15.418","22.984","14.626","18.581","6.343","3.423","167.330"
"63","Am","McKay Snow","7","1:47.268","14:42.412","Green","Track","3.191","9.034","12.298","3.797","0.487","14.335","22.306","14.406","18.059","5.996","3.359","168.704"
"34","Pro","D. Bryce Miller","8","1:47.212","14:45.658","Green","Track","3.187","8.958","12.331","3.802","0.488","14.265","22.307","14.365","18.214","5.942","3.353","168.359"
"53","ProAm","Bruno Junqueira","7","1:51.903","14:55.967","Green","Track","3.194","8.982","12.284","3.794","0.487","16.095","24.191","14.971","18.585","5.976","3.344","168.704"
"27","Pro","Cedric Sbirrazzuoli","7","1:46.304","14:58.254","Green","Track","3.154","8.842","12.179","3.773","0.483","14.193","21.995","14.355","17.917","6.079","3.334","170.102"
"33","Am","Cameron Cassels","8","1:47.175","15:01.967","Finish","Track","3.210","9.031","12.186","3.772","0.484","14.587","22.322","14.334","17.984","5.931","3.334","169.750"
"1","Pro","Sandy Mitchell","8","2:08.854","15:08.619","Finish","Pit","3.172","9.165","12.151","3.752","0.481","14.482","23.996","16.371","19.940","9.618","15.726","170.809"
"09","ProAm","Damon Ockey","8","1:48.775","15:32.693","Finish","Track","3.211","8.952","12.298","3.810","0.491","14.924","22.583","14.341","18.459","6.266","3.440","167.330"
"46","Pro","Brandon Gdovic","6","1:46.572","15:39.788","Finish","Track","3.191","9.082","12.166","3.768","0.485","14.240","22.029","14.384","17.855","6.031","3.341","169.400"
"24","LB Cup","Ron Atapattu","5","6:30.190","15:45.835","Finish","Pit","3.301","11.383","16.336","4.841","0.638","18.181","27.533","19.986","24.423","10.266","253.302","128.776"
"36","LB Cup","Matt Dicken","7","2:26.752","15:54.316","Finish","Pit","3.264","9.280","13.348","3.973","0.504","17.256","26.611","16.433","22.842","9.257","23.984","163.014"
"29","Pro","Corey Lewis","8","1:49.304","16:11.331","Finish","Track","3.166","9.018","13.135","3.908","0.498","15.316","22.205","14.184","18.098","6.356","3.420","164.978"
"43","LB Cup","Stephanie Cemo","8","1:54.126","16:15.272","Finish","Track","3.287","9.346","13.295","3.898","0.501","16.042","24.033","14.941","18.945","6.395","3.443","163.990"
"6","Am","Steven Aghakhani","8","1:46.995","16:15.518","Finish","Track","3.169","9.029","12.091","3.726","0.479","14.340","22.381","14.285","18.088","6.043","3.364","171.522"
"08","LB Cup","Mel Johnson","8","2:23.732","16:22.630","Finish","Pit","3.449","10.007","14.307","4.111","0.550","16.807","24.359","15.554","22.482","11.582","20.524","149.380"
"7","Am","Sheena Monk","8","2:18.133","16:28.605","Finish","Pit","3.232","9.158","12.375","3.819","0.490","14.928","25.156","16.754","23.902","8.373","19.946","167.672"
"63","Am","McKay Snow","8","1:48.507","16:30.919","Finish","Track","3.187","9.083","12.285","3.784","0.485","14.398","22.600","14.783","18.267","6.245","3.390","169.400"
"34","Pro","D. Bryce Miller","9","1:48.506","16:34.164","Finish","Track","3.190","9.002","12.241","3.776","0.485","14.357","22.498","14.294","18.820","6.439","3.404","169.400"
"3","LB Cup","Randy Sellari","8","1:56.986","16:34.343","Finish","Track","3.308","9.856","12.939","3.867","0.494","16.359","24.689","15.320","19.847","6.785","3.522","166.314"
"22","ProAm","Chad Reed","8","2:01.038","16:38.497","Finish","Track","3.464","10.939","14.844","4.496","0.584","16.689","25.305","15.000","19.566","6.644","3.507","140.683"
"53","ProAm","Bruno Junqueira","8","1:45.945","16:41.912","Finish","Track","3.202","8.978","12.248","3.799","0.489","14.131","21.781","14.215","17.844","5.915","3.343","168.015"
"27","Pro","Cedric Sbirrazzuoli","8","1:46.350","16:44.604","Finish","Track","3.159","8.827","12.141","3.758","0.482","14.271","22.035","14.374","17.925","6.041","3.337","170.455"
"88","LB Cup","Jonathan Hirshberg","8","2:40.419","16:54.986","Finish","Pit","17.893","11.497","15.001","4.187","0.566","17.266","24.751","15.392","20.383","9.203","24.280","145.157"
