"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"7","Am","Sheena Monk","3","2:43.701","6:56.962","Red","Pit","3.308","13.529","18.372","4.353","0.558","18.290","26.642","17.986","24.758","11.699","24.206","147.239"
"29","Pro","Corey Lewis","3","6:28.057","10:48.570","Green","Pit","3.494","10.165","15.345","4.554","0.629","17.381","28.953","21.243","25.690","11.804","248.799","130.619"
"63","Am","McKay Snow","3","6:36.427","10:49.862","Green","Pit","3.310","9.632","13.284","4.756","0.670","20.694","27.931","18.115","22.493","13.745","261.797","122.626"
"46","Pro","Brandon Gdovic","2","8:14.305","10:52.293","Green","Pit","3.284","9.129","12.348","3.784","0.486","14.913","22.345","14.431","20.738","10.810","382.037","169.052"
"6","Am","Steven Aghakhani","2","7:27.536","10:54.167","Green","Pit","3.303","11.687","14.839","3.955","0.503","17.139","41.775","27.866","33.577","11.672","281.220","163.338"
"36","LB Cup","Matt Dicken","2","8:16.585","10:54.632","Green","Pit","3.567","10.117","13.965","3.979","0.510","16.412","25.592","15.623","22.844","11.859","372.117","161.096"
"09","ProAm","Jacob Eidson","3","6:54.191","10:57.279","Green","Pit","3.242","9.222","13.713","4.069","0.647","20.611","29.413","20.237","26.396","13.929","272.712","126.985"
"08","LB Cup","Mel Melsom","2","8:28.778","10:58.611","Green","Pit","3.476","9.858","13.350","3.946","0.508","16.278","24.828","15.710","20.950","9.611","390.263","161.730"
"24","LB Cup","Ron Atapattu","1","11:02.127","11:02.127","Green","Pit","22.929","16.193","20.299","6.073","0.825","22.717","30.057","20.277","26.557","12.143","281.265","99.587"
"34","Pro","D. Bryce Miller","2","8:16.646","11:03.573","Green","Pit","3.281","9.239","12.340","3.796","0.487","15.125","25.444","15.032","20.959","13.461","377.482","168.704"
"88","LB Cup","Jonathan Hirshberg","2","7:39.960","11:14.735","Green","Pit","17.984","12.719","17.542","6.442","0.902","23.570","29.534","19.900","26.684","12.957","291.726","91.085"
"33","Am","Cameron Cassels","3","7:42.192","12:44.362","Green","Track","345.386","11.941","14.916","4.095","0.534","17.074","24.193","15.005","19.073","6.486","3.489","153.856"
"27","Pro","Cedric Sbirrazzuoli","3","7:36.685","12:46.313","Green","Track","348.403","9.494","13.526","3.941","0.505","15.686","22.886","14.607","18.226","6.020","3.391","162.691"
"22","ProAm","Ryan Hardwick","4","5:59.879","12:47.537","Green","Track","249.716","9.630","13.475","3.919","0.502","15.402","23.344","15.835","18.565","6.081","3.410","163.664"
"29","Pro","Corey Lewis","4","2:01.864","12:50.434","Green","Track","14.826","9.479","13.176","3.902","0.498","15.128","22.675","14.475","18.286","6.026","3.393","164.978"
"53","ProAm","Bruno Junqueira","3","8:15.348","12:55.115","Green","Track","381.339","10.340","14.414","4.104","0.622","17.653","23.379","15.004","18.824","6.240","3.429","132.089"
"46","Pro","Brandon Gdovic","3","2:03.319","12:55.612","Green","Track","14.976","9.438","14.507","4.019","0.511","15.256","22.431","14.527","18.197","6.081","3.376","160.781"
"63","Am","McKay Snow","4","2:09.619","12:59.481","Green","Track","18.319","10.635","13.808","3.977","0.583","16.333","23.283","14.609","18.541","6.123","3.408","140.925"
"09","ProAm","Jacob Eidson","4","2:12.031","13:09.310","Green","Track","15.312","11.457","16.095","4.169","0.551","16.830","24.394","15.070","18.545","6.193","3.415","149.109"
"6","Am","Steven Aghakhani","3","2:19.138","13:13.305","Green","Track","15.680","11.606","16.389","4.429","0.587","18.577","26.829","15.452","19.689","6.430","3.470","139.964"
"36","LB Cup","Matt Dicken","3","2:21.039","13:15.671","Green","Track","16.788","12.118","16.591","4.467","0.655","18.184","25.850","15.495","20.667","6.693","3.531","125.434"
"08","LB Cup","Mel Melsom","3","2:18.734","13:17.345","Green","Track","17.823","11.392","14.745","4.061","0.582","17.314","25.690","16.412","20.381","6.788","3.546","141.167"
"43","LB Cup","Stephanie Cemo","3","8:02.338","13:17.865","Green","Pit","349.008","11.357","15.487","4.481","0.631","16.777","25.772","15.544","19.962","7.422","15.897","130.205"
"34","Pro","D. Bryce Miller","3","2:19.914","13:23.487","Green","Track","17.527","12.416","16.073","4.249","0.534","16.343","23.825","14.720","24.583","6.227","3.417","153.856"
"7","Am","Sheena Monk","4","6:29.471","13:26.433","Green","Track","262.025","13.370","17.559","4.680","0.650","19.539","26.868","15.469","19.227","6.613","3.471","126.399"
"24","LB Cup","Ron Atapattu","2","2:26.973","13:29.100","Green","Track","18.218","12.928","17.168","4.454","0.667","19.551","27.534","15.610","20.583","6.710","3.550","123.177"
"3","LB Cup","Randy Sellari","3","8:35.888","13:31.552","Green","Track","382.000","13.029","18.552","4.848","0.633","19.770","29.328","16.025","21.172","6.893","3.638","129.793"
"69","ProAm","William Hubbell","3","8:22.670","13:32.175","Green","Track","373.917","12.208","16.342","4.300","0.654","18.668","28.439","16.503","21.060","7.000","3.579","125.626"
"88","LB Cup","Jonathan Hirshberg","3","2:25.822","13:40.557","Green","Track","17.965","12.389","16.684","4.313","0.648","18.728","26.517","16.249","21.603","7.133","3.593","126.789"
"27","Pro","Cedric Sbirrazzuoli","4","1:48.991","14:35.304","Green","Track","3.227","8.986","12.307","3.783","0.485","14.817","22.885","14.417","17.982","6.540","3.562","169.400"
"33","Am","Cameron Cassels","4","1:52.287","14:36.649","Green","Track","3.315","9.337","12.769","3.873","0.494","15.508","23.839","14.682","18.775","6.252","3.443","166.314"
"29","Pro","Corey Lewis","5","1:48.071","14:38.505","Green","Track","3.220","9.188","12.330","3.782","0.485","14.621","22.403","14.447","18.141","6.062","3.392","169.400"
"22","ProAm","Ryan Hardwick","5","1:54.043","14:41.580","Green","Track","3.236","9.626","12.741","3.833","0.491","18.152","23.157","14.682","18.666","6.076","3.383","167.330"
"46","Pro","Brandon Gdovic","4","1:47.484","14:43.096","Green","Track","3.263","9.141","12.211","3.759","0.484","14.596","22.255","14.345","18.066","6.011","3.353","169.750"
"53","ProAm","Bruno Junqueira","4","1:50.381","14:45.496","Green","Track","3.293","9.132","12.536","4.018","0.586","15.839","22.541","14.556","18.406","6.086","3.388","140.203"
"63","Am","McKay Snow","5","1:48.205","14:47.686","Green","Track","3.247","9.087","12.306","3.769","0.484","14.712","22.441","14.487","18.246","6.037","3.389","169.750"
"6","Am","Steven Aghakhani","4","1:54.222","15:07.527","Green","Track","3.301","9.645","13.151","3.843","0.492","16.189","24.077","14.883","19.118","6.143","3.380","166.990"
"36","LB Cup","Matt Dicken","4","1:56.154","15:11.825","Green","Track","3.395","9.793","13.424","3.956","0.509","15.949","24.211","15.046","19.867","6.501","3.503","161.413"
"34","Pro","D. Bryce Miller","4","1:49.382","15:12.869","Green","Track","3.272","9.139","12.280","3.775","0.484","14.828","23.119","14.586","18.358","6.077","3.464","169.750"
"7","Am","Sheena Monk","5","1:50.917","15:17.350","Green","Track","3.285","9.251","12.503","3.799","0.486","14.910","22.983","14.611","18.844","6.751","3.494","169.052"
"08","LB Cup","Mel Melsom","4","2:01.239","15:18.584","Green","Track","3.506","10.049","14.072","4.058","0.515","16.082","25.726","15.533","20.501","7.627","3.570","159.532"
"43","LB Cup","Stephanie Cemo","4","2:15.284","15:33.149","Green","Track","15.941","10.966","14.661","4.048","0.519","17.501","25.375","15.825","20.360","6.584","3.504","158.303"
"3","LB Cup","Randy Sellari","4","2:02.224","15:33.776","Green","Track","3.387","10.317","14.598","4.006","0.517","17.452","25.615","15.670","20.407","6.695","3.560","158.915"
"69","ProAm","William Hubbell","4","2:03.115","15:35.290","Green","Track","3.419","10.199","14.476","4.053","0.536","17.861","25.323","16.026","20.401","7.232","3.589","153.282"
"88","LB Cup","Jonathan Hirshberg","4","2:03.772","15:44.329","Green","Track","3.672","10.734","14.500","4.082","0.551","17.905","25.195","15.948","20.716","6.929","3.540","149.109"
"24","LB Cup","Ron Atapattu","3","2:22.566","15:51.666","Green","Pit","3.422","10.643","14.837","4.094","0.515","18.251","25.491","15.530","22.106","11.612","16.065","159.532"
"09","ProAm","Jacob Eidson","5","3:06.614","16:15.924","Green","Pit","3.257","9.138","12.402","3.789","0.502","16.329","24.112","15.578","19.749","7.640","74.118","163.664"
"27","Pro","Cedric Sbirrazzuoli","5","1:47.147","16:22.451","Green","Track","3.303","8.946","12.329","3.803","0.488","14.290","22.220","14.409","17.937","6.032","3.390","168.359"
"33","Am","Cameron Cassels","5","1:50.299","16:26.948","Green","Track","3.282","9.168","12.614","3.815","0.488","15.163","22.776","14.675","18.696","6.191","3.431","168.359"
"29","Pro","Corey Lewis","6","1:48.792","16:27.297","Green","Track","3.237","9.022","12.349","3.778","0.484","14.659","22.538","14.595","18.458","6.258","3.414","169.750"
"22","ProAm","Ryan Hardwick","6","1:49.495","16:31.075","Green","Track","3.260","9.171","12.367","3.783","0.486","14.981","22.910","14.500","18.507","6.123","3.407","169.052"
"46","Pro","Brandon Gdovic","5","1:48.385","16:31.481","Green","Track","3.219","9.093","12.152","3.718","0.476","14.596","22.491","14.615","18.499","6.157","3.369","172.603"
"53","ProAm","Bruno Junqueira","5","1:48.588","16:34.084","Green","Track","3.238","9.019","12.379","3.796","0.489","14.948","22.439","14.599","18.219","6.073","3.389","168.015"
"63","Am","McKay Snow","6","1:48.772","16:36.458","Green","Track","3.215","9.174","12.396","3.776","0.484","14.781","22.768","14.481","18.287","6.028","3.382","169.750"
"6","Am","Steven Aghakhani","5","1:48.115","16:55.642","Green","Track","3.205","8.963","12.221","3.749","0.481","14.651","22.668","14.346","18.383","6.088","3.360","170.809"
"34","Pro","D. Bryce Miller","5","1:49.662","17:02.531","Green","Track","3.280","9.123","12.840","3.891","0.494","15.214","22.621","14.579","18.226","6.004","3.390","166.314"
"36","LB Cup","Matt Dicken","5","1:57.026","17:08.851","Green","Track","3.341","9.516","13.305","3.896","0.504","16.908","24.056","15.228","20.104","6.651","3.517","163.014"
"7","Am","Sheena Monk","6","1:51.773","17:09.123","Green","Track","3.276","9.051","12.332","3.775","0.484","14.820","22.982","14.759","20.106","6.673","3.515","169.750"
"08","LB Cup","Mel Melsom","5","1:56.562","17:15.146","Green","Track","3.490","9.861","13.107","3.918","0.502","16.020","24.378","15.236","19.787","6.749","3.514","163.664"
"43","LB Cup","Stephanie Cemo","5","1:56.321","17:29.470","Green","Track","3.438","9.757","13.544","3.982","0.509","16.001","24.562","15.238","19.309","6.473","3.508","161.413"
"3","LB Cup","Randy Sellari","5","1:56.653","17:30.429","Green","Track","3.376","9.835","13.331","3.928","0.509","15.972","24.654","15.326","19.641","6.543","3.538","161.413"
"69","ProAm","William Hubbell","5","1:57.071","17:32.361","Green","Track","3.406","9.945","13.423","3.947","0.502","16.606","24.459","15.197","19.539","6.532","3.515","163.664"
"88","LB Cup","Jonathan Hirshberg","5","2:02.192","17:46.521","Green","Track","3.686","10.515","14.338","4.098","0.524","17.715","25.127","15.675","20.317","6.681","3.516","156.792"
"27","Pro","Cedric Sbirrazzuoli","6","1:48.013","18:10.464","Green","Track","3.230","8.938","12.301","3.799","0.487","14.254","22.151","14.463","18.573","6.401","3.416","168.704"
"24","LB Cup","Ron Atapattu","4","2:19.642","18:11.308","Green","Track","19.830","11.642","15.718","4.157","0.522","17.107","24.371","15.446","19.975","7.260","3.614","157.393"
"33","Am","Cameron Cassels","6","1:50.167","18:17.115","Green","Track","3.273","9.148","12.446","3.797","0.486","15.371","22.846","14.508","18.635","6.232","3.425","169.052"
"29","Pro","Corey Lewis","7","1:54.309","18:21.606","Green","Track","3.309","9.180","12.509","3.809","0.488","15.278","22.762","17.397","20.154","6.033","3.390","168.359"
"22","ProAm","Ryan Hardwick","7","1:53.103","18:24.178","Green","Track","3.238","9.276","13.194","4.293","0.533","15.410","23.551","15.248","18.931","6.047","3.382","154.145"
"53","ProAm","Bruno Junqueira","6","1:52.213","18:26.297","Green","Track","3.225","8.950","12.270","4.075","0.675","17.196","22.969","14.780","18.514","6.158","3.401","121.717"
"63","Am","McKay Snow","7","1:50.360","18:26.818","Green","Track","3.230","9.081","12.300","3.763","0.491","15.504","23.079","14.837","18.469","6.197","3.409","167.330"
"09","ProAm","Jacob Eidson","6","2:25.238","18:41.162","Green","Track","16.022","10.098","14.639","4.909","0.748","17.924","31.091","19.567","20.775","6.074","3.391","109.838"
"6","Am","Steven Aghakhani","6","1:48.726","18:44.368","Green","Track","3.187","8.972","12.185","3.737","0.480","14.615","23.093","14.401","18.552","6.134","3.370","171.165"
"34","Pro","D. Bryce Miller","6","1:47.634","18:50.165","Green","Track","3.241","9.007","12.245","3.773","0.485","14.395","22.421","14.577","18.046","6.055","3.389","169.400"
"7","Am","Sheena Monk","7","1:54.784","19:03.907","Green","Track","3.431","10.446","14.476","4.124","0.512","15.934","22.994","14.565","18.516","6.347","3.439","160.467"
"08","LB Cup","Mel Melsom","6","1:58.260","19:13.406","Green","Track","3.455","9.779","13.435","4.019","0.512","16.061","24.236","15.297","20.264","7.636","3.566","160.467"
"3","LB Cup","Randy Sellari","6","1:56.000","19:26.429","Green","Track","3.390","9.628","12.921","3.865","0.503","15.988","24.277","15.247","19.381","7.228","3.572","163.338"
"69","ProAm","William Hubbell","6","1:55.592","19:27.953","Green","Track","3.379","9.886","13.162","3.877","0.495","16.206","24.186","15.225","19.160","6.533","3.483","165.978"
"43","LB Cup","Stephanie Cemo","6","2:09.387","19:38.857","Green","Pit","3.413","9.560","13.604","3.920","0.502","15.678","24.444","15.326","19.406","7.602","15.932","163.664"
"88","LB Cup","Jonathan Hirshberg","6","2:00.316","19:46.837","Green","Track","3.513","10.110","13.887","4.011","0.516","17.193","25.077","15.368","20.273","6.839","3.529","159.223"
"27","Pro","Cedric Sbirrazzuoli","7","1:47.137","19:57.601","Green","Track","3.230","9.003","12.330","3.800","0.488","14.323","22.094","14.440","18.016","6.042","3.371","168.359"
"33","Am","Cameron Cassels","7","1:51.206","20:08.321","Green","Track","3.249","9.162","12.478","3.800","0.486","15.283","23.345","15.190","18.594","6.182","3.437","169.052"
"29","Pro","Corey Lewis","8","1:48.086","20:09.692","Green","Track","3.234","9.054","12.298","3.783","0.485","14.606","22.314","14.360","18.444","6.108","3.400","169.400"
"24","LB Cup","Ron Atapattu","5","2:00.066","20:11.374","Green","Track","3.483","10.020","14.114","4.021","0.508","16.784","24.483","16.011","20.571","6.579","3.492","161.730"
"22","ProAm","Ryan Hardwick","8","1:49.134","20:13.312","Green","Track","3.257","9.152","12.325","3.783","0.486","14.760","22.837","14.606","18.407","6.100","3.421","169.052"
"53","ProAm","Bruno Junqueira","7","1:47.941","20:14.238","Green","Track","3.240","9.001","12.253","3.776","0.485","14.593","22.368","14.567","18.205","6.063","3.390","169.400"
"63","Am","McKay Snow","8","1:48.548","20:15.366","Green","Track","3.258","9.167","12.384","3.783","0.485","14.695","22.462","14.513","18.237","6.123","3.441","169.400"
"09","ProAm","Jacob Eidson","7","1:47.438","20:28.600","Green","Track","3.248","9.066","12.232","3.785","0.487","14.564","22.355","14.295","17.982","6.050","3.374","168.704"
"6","Am","Steven Aghakhani","7","1:48.502","20:32.870","Green","Track","3.199","8.998","12.146","3.723","0.478","14.841","22.908","14.317","18.405","6.115","3.372","171.881"
"1","Pro","Sandy Mitchell","2","17:22.233","20:37.880","Green","Pit","3.614","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"34","Pro","D. Bryce Miller","7","1:47.743","20:37.908","Green","Track","3.238","9.101","12.268","3.783","0.486","14.362","22.468","14.476","18.171","6.014","3.376","169.052"
"46","Pro","Brandon Gdovic","6","4:16.140","20:47.621","Green","Pit","3.259","9.310","12.844","5.077","0.704","16.737","22.885","14.578","18.537","7.323","144.886","116.703"
"7","Am","Sheena Monk","8","1:49.835","20:53.742","Green","Track","3.261","9.113","12.340","3.795","0.487","14.922","22.679","14.652","18.662","6.479","3.445","168.704"
"08","LB Cup","Mel Melsom","7","1:55.810","21:09.216","Green","Track","3.451","9.841","13.035","3.937","0.506","16.079","24.189","15.120","19.553","6.618","3.481","162.370"
"3","LB Cup","Randy Sellari","7","1:56.071","21:22.500","Green","Track","3.353","9.700","13.183","3.893","0.502","16.272","24.322","14.985","19.592","6.748","3.521","163.664"
"69","ProAm","William Hubbell","7","1:56.802","21:24.755","Green","Track","3.355","9.735","13.078","3.878","0.499","16.280","24.017","15.215","19.936","7.211","3.598","164.647"
"88","LB Cup","Jonathan Hirshberg","7","1:58.134","21:44.971","Green","Track","3.602","10.078","13.519","3.983","0.537","17.065","24.282","14.971","19.884","6.724","3.489","152.996"
"36","LB Cup","Matt Dicken","6","4:38.104","21:46.955","Green","Pit","3.427","10.279","14.780","4.167","0.559","17.881","25.317","15.498","21.111","9.688","155.397","146.975"
"33","Am","Cameron Cassels","8","1:49.024","21:57.345","Green","Track","3.267","9.147","12.336","3.793","0.486","14.886","22.557","14.479","18.590","6.096","3.387","169.052"
"27","Pro","Cedric Sbirrazzuoli","8","2:01.327","21:58.928","Green","Pit","3.208","8.873","12.265","3.796","0.487","14.323","22.138","14.547","18.451","7.232","16.007","168.704"
"63","Am","McKay Snow","9","1:53.372","22:08.738","Green","Track","3.252","9.184","12.393","3.786","0.518","17.015","24.538","14.585","18.454","6.223","3.424","158.608"
"24","LB Cup","Ron Atapattu","6","2:00.826","22:12.200","Green","Track","3.404","9.908","14.017","4.040","0.517","17.758","25.635","15.358","19.976","6.704","3.509","158.915"
"09","ProAm","Jacob Eidson","8","1:46.814","22:15.414","Green","Track","3.222","8.933","12.158","3.763","0.484","14.385","22.282","14.267","17.938","6.023","3.359","169.750"
"22","ProAm","Ryan Hardwick","9","2:07.034","22:20.346","Green","Pit","3.275","9.246","13.058","3.969","0.505","15.609","23.059","14.788","19.181","8.394","15.950","162.691"
"53","ProAm","Bruno Junqueira","8","2:06.929","22:21.167","Green","Pit","3.251","9.183","12.710","3.915","0.555","17.309","22.629","14.528","18.469","8.511","15.869","148.034"
"7","Am","Sheena Monk","9","1:49.789","22:43.531","Green","Track","3.256","9.217","12.423","3.795","0.486","14.890","23.010","14.593","18.359","6.338","3.422","169.052"
"1","Pro","Sandy Mitchell","3","2:11.163","22:49.043","Green","Track","14.624","10.403","13.743","3.976","0.511","16.157","24.549","14.828","22.304","6.635","3.433","160.781"
"46","Pro","Conor Daly","7","2:11.234","22:58.855","Green","Track","14.962","10.158","13.388","3.868","0.511","16.098","23.124","16.617","23.174","5.983","3.351","160.781"
"3","LB Cup","Randy Sellari","8","1:55.710","23:18.210","Green","Track","3.333","9.674","13.225","3.896","0.499","16.031","24.550","15.021","19.551","6.445","3.485","164.647"
"69","ProAm","William Hubbell","8","2:13.970","23:38.725","Green","Pit","3.463","9.882","13.259","3.911","0.499","16.398","24.275","15.326","20.272","8.996","17.689","164.647"
"88","LB Cup","Jonathan Hirshberg","8","1:56.700","23:41.671","Green","Track","3.547","9.740","13.243","3.979","0.509","16.445","24.419","15.293","19.570","6.471","3.484","161.413"
"33","Am","Cameron Cassels","9","1:49.370","23:46.715","Green","Track","3.243","9.128","12.457","3.805","0.488","15.038","22.729","14.496","18.473","6.125","3.388","168.359"
"43","LB Cup","Ashton Harrison","7","4:16.910","23:55.767","Green","Track","141.650","12.071","15.538","4.081","0.519","15.724","23.749","14.890","18.790","6.431","3.467","158.303"
"63","Am","McKay Snow","10","1:48.949","23:57.687","Green","Track","3.262","9.130","12.393","3.849","0.493","14.816","22.709","14.501","18.089","6.230","3.477","166.651"
"24","LB Cup","Ron Atapattu","7","1:59.882","24:12.082","Green","Track","3.403","9.942","14.188","4.024","0.516","16.882","25.850","15.299","19.892","6.419","3.467","159.223"
"36","LB Cup","Matt Dicken","7","2:31.871","24:18.826","Green","Track","15.146","12.914","18.977","4.733","0.636","20.258","29.683","16.337","22.256","7.342","3.589","129.181"
"34","Pro","D. Bryce Miller","8","3:49.552","24:27.460","Green","Pit","3.234","8.992","12.251","3.789","0.486","14.479","22.493","14.472","18.428","6.980","123.948","169.052"
"7","Am","Sheena Monk","10","1:49.608","24:33.139","Green","Track","3.241","9.132","12.342","3.797","0.488","14.913","22.921","14.568","18.461","6.342","3.403","168.359"
"1","Pro","Sandy Mitchell","4","1:49.648","24:38.691","Green","Track","3.296","9.340","12.645","3.855","0.492","15.082","22.745","14.548","18.095","6.160","3.390","166.990"
"46","Pro","Conor Daly","8","1:47.582","24:46.437","Green","Track","3.225","9.270","12.143","3.745","0.481","14.696","22.159","14.537","18.036","5.960","3.330","170.809"
"6","Am","Steven Aghakhani","8","4:37.531","25:10.401","Green","Pit","3.206","9.195","12.252","3.742","0.480","15.930","29.266","17.415","21.598","7.567","156.880","171.165"
"3","LB Cup","Randy Sellari","9","1:55.962","25:14.172","Green","Track","3.304","9.687","13.585","3.978","0.506","16.169","24.136","14.960","19.722","6.402","3.513","162.370"
"29","Pro","Corey Lewis","9","5:15.115","25:24.807","Green","Pit","3.246","9.032","12.272","3.781","0.486","14.712","22.461","14.474","18.239","6.607","209.805","169.052"
"08","LB Cup","Mel Melsom","8","4:19.604","25:28.820","Green","Pit","3.389","9.516","13.208","3.947","0.507","15.801","23.975","15.037","22.328","10.684","141.212","162.049"
"09","ProAm","Jacob Eidson","9","3:21.329","25:36.743","Green","Pit","3.250","9.478","12.611","3.812","0.555","16.315","24.108","14.730","19.336","7.286","89.848","148.034"
"33","Am","Cameron Cassels","10","1:50.904","25:37.619","Green","Track","3.248","9.146","12.458","3.789","0.485","15.387","23.821","14.595","18.440","6.132","3.403","169.400"
"63","Am","McKay Snow","11","1:49.656","25:47.343","Green","Track","3.258","9.270","12.342","3.767","0.484","14.850","23.064","14.646","18.431","6.137","3.407","169.750"
"43","LB Cup","Ashton Harrison","8","1:52.559","25:48.326","Green","Track","3.338","9.410","13.041","3.898","0.497","15.038","23.428","15.528","18.690","6.253","3.438","165.310"
"24","LB Cup","Ron Atapattu","8","1:57.832","26:09.914","Green","Track","3.549","9.863","14.112","4.015","0.512","16.895","24.034","15.223","19.723","6.449","3.457","160.467"
"27","Pro","Cedric Sbirrazzuoli","9","4:11.104","26:10.032","Green","Track","141.480","10.715","13.983","3.984","0.505","15.010","22.533","14.713","18.520","6.235","3.426","162.691"
"22","ProAm","Chad Reed","10","3:56.655","26:17.001","Green","Track","118.730","11.651","15.736","4.086","0.530","16.791","24.374","15.049","19.740","6.506","3.462","155.017"
"36","LB Cup","Matt Dicken","8","2:03.812","26:22.638","Green","Track","3.466","10.552","15.286","4.177","0.559","17.880","25.764","15.353","20.682","6.586","3.507","146.975"
