"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"66","GTLM","Sebastien Bourdais","18","1:34.466","48:35.766","Green","Track","4.605","8.179","4.935","9.570","7.658","1.968","0.528","8.138","17.657","18.645","7.288","5.295","154.959"
"7","DPi","Helio Castroneves","13","1:30.649","48:41.664","Green","Track","4.384","7.621","4.419","9.460","7.108","1.805","0.483","8.250","17.127","17.786","7.218","4.988","169.396"
"84","DPi","Simon Trummer","18","1:31.909","48:52.717","Green","Track","4.581","7.992","4.761","9.346","7.097","1.841","0.501","8.143","17.494","18.223","7.031","4.899","163.310"
"911","GTLM","Nick Tandy","14","1:37.426","48:59.691","Green","Track","4.964","8.539","5.086","9.782","7.613","1.961","0.538","8.912","18.238","19.129","7.315","5.349","152.078"
"14","GTD","Jack Hawksworth","19","1:38.276","49:05.383","Green","Track","5.010","8.635","5.053","10.085","7.897","2.017","0.544","8.596","18.119","19.265","7.359","5.696","150.401"
"86","GTD","Mario Farnbacher","20","1:45.091","49:07.906","Green","Pit","5.024","8.820","5.228","10.166","7.744","1.992","0.535","8.945","18.173","18.980","8.353","11.131","152.931"
"96","GTD","Robby Foley","19","1:37.797","49:07.954","Green","Track","4.942","8.805","4.978","10.044","7.861","1.989","0.536","8.664","18.053","18.898","7.470","5.557","152.646"
"74","GTD","Gar Robinson V","19","1:41.544","49:14.035","Green","Track","5.073","9.269","5.109","10.621","8.098","2.057","0.552","8.861","18.895","19.805","7.416","5.788","148.221"
"33","GTD","Ben Keating","18","1:39.482","49:14.804","Green","Track","4.783","8.614","4.901","0.000","0.000","2.033","0.547","9.014","18.789","19.599","7.534","5.321","149.576"
"9","GTD","Zacharie Robichon","9","1:40.333","49:15.859","Green","Track","5.035","8.772","6.583","10.252","8.086","2.059","0.553","8.241","18.290","19.426","7.607","5.429","147.953"
"3","GTLM","Antonio Garcia","16","1:37.139","49:18.436","Green","Track","4.775","8.321","4.940","10.056","7.886","1.996","0.540","8.552","18.099","18.958","7.458","5.558","151.515"
"73","GTD","Marco Seefried","20","1:38.116","49:20.722","Green","Track","4.834","8.512","5.003","9.918","7.884","2.022","0.545","8.450","18.221","19.356","7.684","5.687","150.125"
"54","DPi","Jonathan Bennett","17","5:15.875","49:26.142","Green","Track","216.065","11.977","5.559","10.320","7.042","1.827","0.569","9.565","19.702","19.667","7.276","6.306","143.793"
"44","GTD","John Potter","9","1:42.463","49:27.284","Green","Track","5.044","9.265","5.419","10.549","7.981","2.034","0.550","9.904","18.779","20.005","7.534","5.399","148.760"
"24","GTLM","Jesse Krohn","17","1:48.685","49:31.844","Green","Track","14.065","10.014","5.200","10.204","7.805","1.994","0.549","8.569","18.787","18.973","7.339","5.186","149.031"
"52","LMP2","Matthew McMurry","4","1:48.057","49:39.728","Green","Pit","5.099","9.348","5.575","10.312","7.624","1.906","0.557","9.305","18.513","19.198","9.039","11.581","146.891"
"4","GTLM","Tommy Milner","18","1:40.421","49:41.442","Green","Track","4.902","8.712","5.153","10.096","7.839","1.986","0.548","8.989","19.424","19.789","7.541","5.442","149.303"
"48","GTD","Ryan Hardwick","16","1:43.589","49:42.715","Green","Track","4.993","9.276","4.980","10.549","8.040","2.041","0.551","9.175","19.712","20.978","7.690","5.604","148.490"
"67","GTLM","Richard Westbrook","17","1:37.662","49:44.077","Green","Track","4.837","8.895","4.991","9.807","7.727","1.979","0.545","8.843","18.151","19.149","7.325","5.413","150.125"
"85","DPi","Misha Goikhberg","21","1:32.648","49:46.242","Green","Track","4.573","8.693","4.575","9.459","7.092","1.844","0.522","8.538","17.168","17.970","6.983","5.231","156.740"
"5","DPi","Filipe Albuquerque","10","1:59.474","49:52.274","Green","Track","13.971","10.752","6.133","11.101","9.879","2.540","0.753","11.526","19.965","19.866","7.597","5.391","108.656"
"57","GTD","Christina Nielsen","17","1:41.712","49:54.464","Green","Track","4.908","9.121","4.991","10.544","7.902","2.023","0.544","9.614","19.033","19.588","7.808","5.636","150.401"
"12","GTD","Frank Montecalvo","19","1:38.836","49:54.945","Green","Track","4.905","8.712","4.779","9.885","7.888","2.023","0.542","8.479","18.567","19.628","7.825","5.603","150.956"
"77","DPi","Oliver Jarvis","20","1:33.683","50:04.702","Green","Track","4.589","8.204","4.904","9.481","6.997","1.801","0.529","8.755","17.913","18.170","7.311","5.029","154.666"
"66","GTLM","Sebastien Bourdais","19","1:34.297","50:10.063","Green","Track","4.631","8.155","4.873","9.531","7.669","1.975","0.529","8.090","17.602","18.642","7.346","5.254","154.666"
"7","DPi","Helio Castroneves","14","1:29.983","50:11.647","Green","Track","4.076","7.884","4.424","9.448","7.191","1.807","0.484","8.036","16.932","17.728","7.070","4.903","169.046"
"912","GTLM","Laurens Vanthoor","17","1:44.449","50:13.745","Green","Pit","4.782","8.404","4.933","9.535","7.613","1.965","0.540","8.868","17.568","20.653","8.701","10.887","151.515"
"50","DPi","Kyle Kaiser","14","3:43.480","50:16.639","Green","Pit","4.879","8.506","4.895","10.135","7.152","1.853","0.555","9.067","19.652","20.155","8.850","127.781","147.420"
"84","DPi","Simon Trummer","19","1:31.253","50:23.970","Green","Track","4.310","7.722","4.628","9.082","7.082","1.841","0.498","7.989","17.694","18.526","6.939","4.942","164.294"
"63","GTD","Cooper MacNeil","18","1:54.659","50:27.478","Green","Track","13.782","10.749","5.237","10.495","7.989","2.032","0.566","9.434","20.158","20.951","7.620","5.646","144.555"
"911","GTLM","Nick Tandy","15","1:36.572","50:36.263","Green","Track","4.900","8.340","4.932","9.716","7.660","1.968","0.534","8.800","17.741","19.009","7.320","5.652","153.218"
"96","GTD","Robby Foley","20","1:37.037","50:44.991","Green","Track","4.891","8.490","4.927","10.043","7.849","1.991","0.537","8.788","18.156","18.713","7.323","5.329","152.362"
"55","DPi","Ryan Hunter-Reay","17","5:41.410","50:46.403","Green","Pit","4.733","8.704","5.074","10.479","7.243","1.975","0.604","9.056","19.169","19.685","9.043","245.645","135.461"
"14","GTD","Jack Hawksworth","20","1:44.905","50:50.288","Green","Pit","4.907","8.553","4.981","10.315","7.938","2.031","0.545","8.746","18.363","19.402","8.259","10.865","150.125"
"33","GTD","Ben Keating","19","1:38.439","50:53.243","Green","Track","4.733","8.798","4.837","0.000","0.000","2.036","0.548","8.565","18.395","19.571","7.633","5.362","149.303"
"9","GTD","Zacharie Robichon","10","1:40.184","50:56.043","Green","Track","5.010","8.723","5.115","10.563","8.168","2.068","0.554","8.447","18.523","19.851","7.557","5.605","147.686"
"73","GTD","Marco Seefried","21","1:36.504","50:57.226","Green","Track","4.856","8.320","4.923","9.765","7.805","2.025","0.545","8.562","17.823","19.162","7.346","5.372","150.125"
"3","GTLM","Antonio Garcia","17","1:43.665","51:02.101","Green","Track","4.585","8.476","4.933","9.987","7.817","1.988","0.536","8.465","18.272","25.365","7.738","5.503","152.646"
"54","DPi","Jonathan Bennett","18","1:40.389","51:06.531","Green","Track","4.841","8.731","5.236","10.220","7.066","1.796","0.529","9.106","19.654","19.778","7.388","6.044","154.666"
"44","GTD","John Potter","10","1:39.759","51:07.043","Green","Track","4.942","9.071","5.240","10.226","7.993","2.039","0.548","8.933","18.169","19.766","7.430","5.402","149.303"
"24","GTLM","Jesse Krohn","18","1:35.347","51:07.191","Green","Track","4.692","8.338","4.880","9.560","7.755","1.974","0.532","8.094","17.448","19.515","7.310","5.249","153.794"
"4","GTLM","Tommy Milner","19","1:38.272","51:19.714","Green","Track","4.773","8.627","5.046","10.184","7.780","1.989","0.537","8.921","18.418","19.258","7.393","5.346","152.362"
"67","GTLM","Richard Westbrook","18","1:37.762","51:21.839","Green","Track","4.765","8.624","5.008","10.467","7.918","1.996","0.550","8.613","17.845","19.190","7.323","5.463","148.760"
"85","DPi","Misha Goikhberg","22","1:35.880","51:22.122","Green","Track","4.412","7.854","4.613","9.983","8.111","2.042","0.579","8.700","17.764","19.656","7.103","5.063","141.309"
"5","DPi","Filipe Albuquerque","11","1:31.841","51:24.115","Green","Track","4.651","7.742","4.718","9.626","7.036","1.821","0.525","8.324","16.807","18.213","7.167","5.211","155.844"
"48","GTD","Ryan Hardwick","17","1:44.464","51:27.179","Green","Track","4.916","9.290","4.968","10.871","8.613","2.366","0.651","9.518","19.281","20.634","7.699","5.657","125.681"
"57","GTD","Christina Nielsen","18","1:38.760","51:33.224","Green","Track","4.832","8.705","4.876","10.146","7.862","2.021","0.542","8.810","18.537","19.270","7.497","5.662","150.956"
"12","GTD","Frank Montecalvo","20","1:38.677","51:33.622","Green","Track","4.926","8.818","4.787","10.194","7.896","2.022","0.543","8.570","18.515","19.433","7.498","5.475","150.678"
"77","DPi","Oliver Jarvis","21","1:29.954","51:34.656","Green","Track","4.459","7.736","4.657","9.423","6.998","1.800","0.488","8.189","16.911","17.484","6.834","4.975","167.660"
"7","DPi","Helio Castroneves","15","1:29.676","51:41.323","Green","Track","4.297","7.467","4.439","9.620","7.018","1.797","0.486","8.070","16.749","17.694","7.075","4.964","168.350"
"66","GTLM","Sebastien Bourdais","20","1:33.777","51:43.840","Green","Track","4.536","8.078","4.819","9.488","7.669","1.982","0.531","8.326","17.344","18.620","7.220","5.164","154.083"
"84","DPi","Simon Trummer","20","1:29.867","51:53.837","Green","Track","4.419","7.639","4.707","9.192","7.088","1.845","0.495","7.968","17.087","17.806","6.827","4.794","165.289"
"63","GTD","Cooper MacNeil","19","1:38.861","52:06.339","Green","Track","5.186","8.934","4.874","9.999","7.826","2.017","0.540","8.620","18.870","19.331","7.225","5.439","151.515"
"50","DPi","Will Owen","15","1:50.458","52:07.097","Green","Track","13.877","11.347","5.517","10.119","7.214","1.909","0.578","8.790","18.727","19.457","7.467","5.456","141.554"
"911","GTLM","Nick Tandy","16","1:33.876","52:10.139","Green","Track","4.795","8.294","4.743","9.476","7.601","1.964","0.526","8.426","17.292","18.547","7.117","5.095","155.548"
"96","GTD","Robby Foley","21","1:35.682","52:20.673","Green","Track","4.838","8.635","4.864","9.902","7.807","1.990","0.538","8.510","17.618","18.592","7.088","5.300","152.078"
"33","GTD","Ben Keating","20","1:37.934","52:31.177","Green","Track","4.608","8.769","4.830","0.000","0.000","2.038","0.545","8.472","18.462","19.390","7.405","5.521","150.125"
"9","GTD","Zacharie Robichon","11","1:36.537","52:32.580","Green","Track","4.879","8.540","5.000","10.018","8.099","2.058","0.553","8.202","17.838","18.785","7.314","5.251","147.953"
"55","DPi","Ryan Hunter-Reay","18","1:46.633","52:33.036","Green","Track","13.921","10.516","5.884","10.718","7.053","1.843","0.562","8.605","17.333","17.931","7.263","5.004","145.584"
"3","GTLM","Antonio Garcia","18","1:36.026","52:38.127","Green","Track","4.664","8.291","4.911","9.884","7.858","1.997","0.539","8.439","17.843","18.658","7.328","5.614","151.796"
"54","DPi","Jonathan Bennett","19","1:41.453","52:47.984","Green","Track","4.857","8.768","5.045","10.756","7.100","1.803","0.516","8.809","19.850","20.336","7.420","6.193","158.562"
"24","GTLM","Jesse Krohn","19","1:41.296","52:48.487","Green","Track","4.654","8.602","4.948","10.157","7.785","1.977","0.537","8.447","17.593","22.544","8.461","5.591","152.362"
"44","GTD","John Potter","11","1:42.673","52:49.716","Green","Track","4.975","9.075","5.165","10.255","8.051","2.041","0.547","8.829","18.367","20.526","8.566","6.276","149.576"
"85","DPi","Misha Goikhberg","23","1:30.703","52:52.825","Green","Track","4.354","8.706","4.507","9.310","7.124","1.850","0.496","8.059","16.972","17.593","6.650","5.082","164.956"
"5","DPi","Filipe Albuquerque","12","1:33.778","52:57.893","Green","Track","4.540","7.724","4.778","9.579","7.077","1.846","0.501","8.173","18.079","18.888","7.342","5.251","163.310"
"4","GTLM","Tommy Milner","20","1:39.038","52:58.752","Green","Track","4.813","8.674","5.049","9.953","7.859","1.998","0.568","8.913","18.454","19.773","7.428","5.556","144.046"
"67","GTLM","Richard Westbrook","19","1:39.519","53:01.358","Green","Track","4.800","8.782","4.961","9.679","7.707","2.002","0.581","8.522","18.213","20.917","7.661","5.694","140.823"
"52","LMP2","Eric Lux","5","3:23.403","53:03.131","Green","Track","92.037","14.024","7.064","11.408","8.328","2.192","0.682","10.091","20.976","22.845","7.680","6.076","119.968"
"48","GTD","Ryan Hardwick","18","1:40.524","53:07.703","Green","Track","4.953","9.319","4.943","10.391","7.977","2.036","0.546","8.837","18.879","19.574","7.385","5.684","149.850"
"77","DPi","Oliver Jarvis","22","1:33.104","53:07.760","Green","Track","4.426","8.113","4.923","9.771","7.033","1.802","0.490","8.289","17.072","18.459","7.394","5.332","166.976"
"57","GTD","Christina Nielsen","19","1:37.120","53:10.344","Green","Track","4.757","8.548","4.735","10.145","7.889","2.023","0.543","8.558","17.944","19.232","7.352","5.394","150.678"
"12","GTD","Frank Montecalvo","21","1:37.717","53:11.339","Green","Track","4.906","8.694","5.289","10.353","7.917","2.024","0.543","8.492","17.739","19.087","7.265","5.408","150.678"
"7","DPi","Helio Castroneves","16","1:30.681","53:12.004","Green","Track","4.115","7.589","4.336","9.252","7.003","1.796","0.512","8.324","16.631","18.252","7.534","5.337","159.801"
"74","GTD","Gar Robinson V","20","3:59.975","53:14.010","Green","Pit","4.968","9.189","5.656","10.842","8.101","2.060","0.552","8.599","18.644","20.008","9.792","141.564","148.221"
"912","GTLM","Laurens Vanthoor","18","3:08.122","53:21.867","Green","Track","79.286","12.915","6.482","11.587","7.797","2.232","0.850","10.390","19.161","22.519","8.814","6.089","96.257"
"84","DPi","Simon Trummer","21","1:29.282","53:23.119","Green","Track","4.466","7.594","4.577","9.084","7.114","1.857","0.497","7.963","16.822","17.632","6.727","4.949","164.624"
"66","GTLM","Sebastien Bourdais","21","1:41.766","53:25.606","Green","Pit","4.551","7.971","4.698","9.487","7.709","1.978","0.531","8.102","17.395","20.336","8.217","10.791","154.083"
"50","DPi","Will Owen","16","1:33.908","53:41.005","Green","Track","4.985","8.275","4.429","9.715","7.214","1.838","0.504","7.941","17.795","18.310","7.358","5.544","162.338"
"14","GTD","Jack Hawksworth","21","2:52.186","53:42.474","Green","Track","64.863","15.622","6.577","11.421","8.123","2.073","0.635","9.050","18.322","20.784","8.505","6.211","128.848"
"63","GTD","Cooper MacNeil","20","1:38.534","53:44.873","Green","Track","4.973","8.687","4.838","10.162","7.850","2.013","0.539","8.581","18.699","19.420","7.277","5.495","151.796"
"911","GTLM","Nick Tandy","17","1:34.992","53:45.131","Green","Track","4.615","8.162","4.694","9.353","7.567","1.954","0.523","8.003","17.924","19.562","7.443","5.192","156.440"
"96","GTD","Robby Foley","22","1:35.038","53:55.711","Green","Track","4.766","8.352","4.778","10.001","7.734","1.985","0.534","8.399","17.516","18.498","7.070","5.405","153.218"
"55","DPi","Ryan Hunter-Reay","19","1:28.222","54:01.258","Green","Track","4.269","7.983","4.584","9.447","7.035","1.803","0.485","7.562","16.458","16.858","6.667","5.071","168.697"
"3","GTLM","Antonio Garcia","19","1:34.853","54:12.980","Green","Track","4.623","8.231","4.828","9.523","7.776","1.989","0.534","8.282","17.734","18.847","7.158","5.328","153.218"
"24","GTLM","Jesse Krohn","20","1:32.905","54:21.392","Green","Track","4.636","8.300","4.735","9.288","7.670","1.967","0.531","8.049","17.213","18.385","7.002","5.129","154.083"
"85","DPi","Misha Goikhberg","24","1:33.215","54:26.040","Green","Track","4.303","7.671","4.362","9.590","7.231","1.846","0.498","7.913","18.027","19.200","7.085","5.489","164.294"
"54","DPi","Jonathan Bennett","20","1:39.619","54:27.603","Green","Track","4.595","8.592","4.933","10.529","7.184","1.876","0.597","9.123","19.410","19.666","7.249","5.865","137.049"
"44","GTD","John Potter","12","1:38.176","54:27.892","Green","Track","5.005","8.785","4.970","10.140","8.033","2.036","0.546","8.502","17.790","19.463","7.315","5.591","149.850"
"5","DPi","Filipe Albuquerque","13","1:30.678","54:28.571","Green","Track","4.586","7.633","4.663","9.315","7.052","1.822","0.496","8.216","16.643","18.086","7.092","5.074","164.956"
"33","GTD","Ben Keating","21","2:01.593","54:32.770","Green","Pit","4.640","8.778","4.863","0.000","0.000","2.030","0.545","8.601","18.193","27.245","12.460","16.618","150.125"
"4","GTLM","Tommy Milner","21","1:37.062","54:35.814","Green","Track","4.923","8.642","4.904","9.967","7.809","1.991","0.536","8.754","17.953","18.963","7.185","5.435","152.646"
"67","GTLM","Richard Westbrook","20","1:35.037","54:36.395","Green","Track","4.832","8.548","4.862","9.463","7.770","1.983","0.532","8.319","17.318","18.782","7.142","5.486","153.794"
"77","DPi","Oliver Jarvis","23","1:30.068","54:37.828","Green","Track","4.514","7.739","4.795","9.634","7.052","1.799","0.485","7.999","16.747","17.514","6.756","5.034","168.697"
"7","DPi","Helio Castroneves","17","1:31.244","54:43.248","Green","Track","4.513","8.207","4.549","9.483","7.080","1.821","0.522","8.286","16.912","17.771","7.041","5.059","156.740"
"52","LMP2","Eric Lux","6","1:45.241","54:48.372","Green","Track","5.736","9.655","5.695","10.457","8.126","2.157","0.678","9.432","19.778","20.269","7.161","6.097","120.676"
"48","GTD","Ryan Hardwick","19","1:41.282","54:48.985","Green","Track","5.068","9.161","4.897","10.604","8.053","2.086","0.603","9.233","18.866","19.579","7.497","5.635","135.685"
"57","GTD","Christina Nielsen","20","1:38.892","54:49.236","Green","Track","4.754","8.737","4.743","9.934","7.957","2.030","0.561","9.271","18.565","19.604","7.295","5.441","145.843"
"12","GTD","Frank Montecalvo","22","1:39.073","54:50.412","Green","Track","4.795","8.630","4.945","9.933","7.997","2.034","0.544","8.666","18.471","19.937","7.245","5.876","150.401"
"84","DPi","Simon Trummer","22","1:30.769","54:53.888","Green","Track","4.670","8.807","4.614","9.102","7.065","1.843","0.497","7.828","16.763","17.818","6.778","4.984","164.624"
"912","GTLM","Laurens Vanthoor","19","1:41.844","55:03.711","Green","Track","5.476","9.755","5.575","10.062","7.774","2.015","0.631","9.259","17.806","20.087","7.926","5.478","129.664"
"74","GTD","Lawson Aschenbach","21","1:50.143","55:04.153","Green","Track","14.101","11.544","5.706","10.382","8.074","2.066","0.558","8.344","17.467","18.945","7.439","5.517","146.628"
"50","DPi","Will Owen","17","1:38.079","55:19.084","Green","Track","4.696","7.662","4.652","9.652","7.244","1.854","0.531","8.054","17.295","0.000","0.000","5.681","154.083"
"14","GTD","Jack Hawksworth","22","1:37.437","55:19.911","Green","Track","4.920","8.620","4.921","9.791","7.827","2.016","0.542","8.270","17.064","19.619","7.619","6.228","150.956"
"911","GTLM","Nick Tandy","18","1:34.798","55:19.929","Green","Track","4.520","9.030","4.740","9.268","7.542","1.955","0.523","8.101","17.126","18.796","7.250","5.947","156.440"
"63","GTD","Cooper MacNeil","21","1:39.813","55:24.686","Green","Track","4.845","9.120","5.066","10.067","7.885","2.019","0.545","8.914","18.824","19.630","7.375","5.523","150.125"
"96","GTD","Robby Foley","23","1:34.647","55:30.358","Green","Track","4.741","8.454","4.800","9.946","7.729","1.982","0.534","8.303","17.212","18.558","6.906","5.482","153.218"
"55","DPi","Ryan Hunter-Reay","20","1:29.225","55:30.483","Green","Track","4.210","7.698","4.550","9.058","7.040","1.798","0.484","7.712","16.779","17.863","6.956","5.077","169.046"
"73","GTD","Marco Seefried","22","4:46.240","55:43.466","Green","Pit","4.826","8.437","4.916","9.995","7.844","2.024","0.545","8.416","17.865","19.631","8.532","193.209","150.125"
"25","GTLM","Connor De Phillippi","18","9:04.886","55:46.815","Green","Pit","4.763","8.287","4.678","9.928","7.695","1.972","0.529","8.354","17.993","19.591","8.496","452.600","154.666"
"3","GTLM","Antonio Garcia","20","1:34.832","55:47.812","Green","Track","4.552","8.204","4.748","9.823","7.952","2.007","0.537","8.203","17.434","18.747","7.183","5.442","152.362"
"86","GTD","Mario Farnbacher","21","6:45.965","55:53.871","Green","Track","312.239","10.979","5.174","9.937","7.749","2.001","0.538","8.515","17.773","18.593","6.891","5.576","152.078"
"54","DPi","Jonathan Bennett","21","1:37.676","56:05.279","Green","Track","4.506","8.266","4.689","9.955","6.944","1.778","0.503","8.699","18.916","20.107","7.485","5.828","162.660"
"44","GTD","John Potter","13","1:37.549","56:05.441","Green","Track","4.920","8.909","5.124","10.089","7.974","2.034","0.545","8.522","17.649","19.402","7.085","5.296","150.125"
"85","DPi","Misha Goikhberg","25","1:40.740","56:06.780","Green","Track","4.334","7.638","4.289","18.161","7.867","1.946","0.559","8.540","17.110","18.343","6.671","5.282","146.365"
"5","DPi","Filipe Albuquerque","14","1:41.985","56:10.556","Green","Pit","4.840","8.292","4.695","10.120","7.115","1.833","0.531","8.666","17.640","18.866","8.473","10.914","154.083"
"77","DPi","Oliver Jarvis","24","1:34.173","56:12.001","Green","Track","4.362","7.619","4.704","10.039","7.213","1.865","0.502","8.475","17.168","19.201","7.756","5.269","162.984"
"4","GTLM","Tommy Milner","22","1:37.389","56:13.203","Green","Track","4.723","8.572","4.855","9.720","7.850","1.996","0.537","8.938","17.953","19.431","7.284","5.530","152.362"
"7","DPi","Helio Castroneves","18","1:31.086","56:14.334","Green","Track","4.218","7.450","4.486","9.261","7.110","1.803","0.492","8.254","17.448","18.272","7.089","5.203","166.297"
"67","GTLM","Richard Westbrook","21","1:41.821","56:18.216","Green","Track","4.738","8.526","4.899","9.749","7.844","1.996","0.563","9.087","19.161","22.349","7.513","5.396","145.325"
"84","DPi","Simon Trummer","23","1:35.505","56:29.393","Green","Track","4.496","7.660","4.816","9.805","7.235","1.864","0.542","9.015","19.506","18.797","6.709","5.060","150.956"
"57","GTD","Christina Nielsen","21","1:42.365","56:31.601","Green","Track","5.023","9.526","5.102","10.329","8.045","2.040","0.573","9.296","19.342","20.358","7.170","5.561","142.789"
"52","LMP2","Eric Lux","7","1:44.457","56:32.829","Green","Track","5.529","9.264","5.361","10.098","8.044","2.042","0.638","9.657","20.488","20.481","7.117","5.738","128.242"
"48","GTD","Ryan Hardwick","20","1:44.998","56:33.983","Green","Track","5.456","9.912","5.164","10.540","8.027","2.209","0.683","9.828","19.265","20.353","7.797","5.764","119.792"
"12","GTD","Frank Montecalvo","23","1:46.429","56:36.841","Green","Track","5.061","9.041","5.519","12.329","11.153","2.730","0.728","9.537","17.967","19.766","7.226","5.372","112.388"
"912","GTLM","Laurens Vanthoor","20","1:38.333","56:42.044","Green","Track","4.964","8.620","5.163","9.785","7.740","1.974","0.557","8.784","17.045","19.678","7.984","6.039","146.891"
"74","GTD","Lawson Aschenbach","22","1:38.267","56:42.420","Green","Track","4.957","8.731","5.057","9.711","7.926","2.043","0.551","8.642","17.381","19.206","8.167","5.895","148.490"
"50","DPi","Will Owen","18","1:31.853","56:50.937","Green","Track","4.836","7.891","4.733","9.574","7.197","1.841","0.495","8.073","17.455","17.672","6.949","5.137","165.289"
"9","GTD","Zacharie Robichon","12","4:19.271","56:51.851","Green","Pit","4.926","8.508","4.950","9.845","7.975","2.049","0.552","8.349","17.774","19.728","8.494","166.121","148.221"
"911","GTLM","Nick Tandy","19","1:33.675","56:53.604","Green","Track","4.784","8.328","4.657","9.542","7.663","1.967","0.529","8.055","17.233","18.933","6.839","5.145","154.666"
"14","GTD","Jack Hawksworth","23","1:38.146","56:58.057","Green","Track","4.964","8.438","4.748","9.575","7.779","2.004","0.540","7.859","17.278","22.364","7.263","5.334","151.515"
"63","GTD","Cooper MacNeil","22","1:38.289","57:02.975","Green","Track","4.968","8.636","4.822","9.980","7.904","2.022","0.542","8.476","18.763","19.295","7.307","5.574","150.956"
"55","DPi","Ryan Hunter-Reay","21","1:32.783","57:03.266","Green","Track","4.203","8.457","4.652","9.546","7.018","1.798","0.485","7.979","16.966","18.710","7.726","5.243","168.697"
"96","GTD","Robby Foley","24","1:42.463","57:12.821","Green","Track","4.875","8.404","4.845","9.809","7.744","1.982","0.535","9.457","20.029","21.619","7.659","5.505","152.931"
"3","GTLM","Antonio Garcia","21","1:39.872","57:27.684","Green","Track","4.528","8.517","4.745","9.724","8.146","2.618","0.768","10.213","19.393","18.991","6.901","5.328","106.534"
"86","GTD","Mario Farnbacher","22","1:35.167","57:29.038","Green","Track","5.079","8.990","4.824","10.016","7.840","2.005","0.538","8.213","17.033","18.550","6.824","5.255","152.078"
"73","GTD","Marco Seefried","23","1:49.850","57:33.316","Green","Track","14.124","10.959","5.277","9.791","7.917","2.038","0.562","9.663","18.050","19.058","7.051","5.360","145.584"
"85","DPi","Misha Goikhberg","26","1:30.852","57:37.632","Green","Track","4.326","8.664","4.514","9.292","7.089","1.834","0.497","7.695","16.321","18.818","6.564","5.238","164.624"
"66","GTLM","Sebastien Bourdais","22","4:14.136","57:39.742","Green","Track","146.206","13.195","6.256","11.351","8.364","2.261","0.658","9.648","20.591","21.455","7.971","6.180","124.344"
"77","DPi","Oliver Jarvis","25","1:32.038","57:44.039","Green","Track","4.287","7.545","4.508","9.397","7.045","1.797","0.492","8.540","16.941","18.562","7.647","5.277","166.297"
"54","DPi","Jonathan Bennett","22","1:44.248","57:49.527","Green","Track","4.893","10.212","5.256","10.142","7.426","2.076","0.612","9.669","20.663","19.869","7.341","6.089","133.690"
"4","GTLM","Tommy Milner","23","1:36.536","57:49.739","Green","Track","4.862","8.585","4.840","9.657","7.824","1.990","0.534","8.674","17.860","19.140","7.040","5.530","153.218"
"67","GTLM","Richard Westbrook","22","1:33.572","57:51.788","Green","Track","4.712","8.674","4.809","9.336","7.726","1.977","0.531","8.141","16.985","18.409","6.832","5.440","154.083"
"7","DPi","Helio Castroneves","19","1:37.705","57:52.039","Green","Pit","4.348","7.858","4.380","9.122","7.007","1.794","0.484","7.909","17.245","18.179","8.448","10.931","169.046"
"84","DPi","Simon Trummer","24","1:28.556","57:57.949","Green","Track","4.434","7.521","4.559","9.062","7.150","1.847","0.499","7.883","16.469","17.547","6.626","4.959","163.964"
"44","GTD","John Potter","14","1:56.652","58:02.093","Green","Pit","4.909","9.527","5.047","10.052","8.020","2.037","0.547","8.311","17.483","27.232","11.435","12.052","149.576"
"57","GTD","Christina Nielsen","22","1:37.081","58:08.682","Green","Track","4.700","8.691","4.800","9.830","7.897","2.030","0.544","8.567","17.971","19.012","7.410","5.629","150.401"
"52","LMP2","Eric Lux","8","1:39.404","58:12.233","Green","Track","5.157","8.810","5.361","10.057","7.682","2.032","0.632","9.140","18.657","19.584","6.833","5.459","129.459"
"12","GTD","Frank Montecalvo","24","1:36.386","58:13.227","Green","Track","4.736","8.550","4.694","9.819","7.903","2.025","0.544","8.329","17.999","19.529","6.947","5.311","150.401"
"48","GTD","Ryan Hardwick","21","1:42.717","58:16.700","Green","Track","5.003","9.057","4.909","10.029","7.937","2.025","0.545","9.051","18.594","22.203","7.846","5.518","150.125"
"912","GTLM","Laurens Vanthoor","21","1:36.004","58:18.048","Green","Track","5.098","8.567","5.009","9.523","7.669","1.966","0.528","8.240","16.506","19.799","7.652","5.447","154.959"
"74","GTD","Lawson Aschenbach","23","1:37.150","58:19.570","Green","Track","5.102","8.863","5.262","9.788","7.969","2.047","0.551","8.499","17.299","18.734","7.393","5.643","148.490"
"50","DPi","Will Owen","19","1:30.412","58:21.349","Green","Track","4.456","7.808","4.566","9.201","7.102","1.826","0.493","7.914","17.138","17.674","7.076","5.158","165.960"
"911","GTLM","Nick Tandy","20","1:32.503","58:26.107","Green","Track","4.539","8.030","4.632","9.418","7.636","1.967","0.527","7.956","17.116","18.740","6.819","5.123","155.253"
"14","GTD","Jack Hawksworth","24","1:31.345","58:29.402","Green","Track","4.511","7.978","4.637","9.298","7.756","2.005","0.539","7.614","16.252","18.731","6.666","5.358","151.796"
"9","GTD","Zacharie Robichon","13","1:48.216","58:40.067","Green","Track","14.092","10.866","5.744","9.913","7.924","2.049","0.553","8.184","18.146","18.722","6.808","5.215","147.953"
