"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"67","GTLM","Scott Dixon","1","2:55.424","2:55.424","Green","Track","34.831","21.610","12.489","24.611","8.153","6.454","6.631","11.211","7.223","6.307","5.204","0.470","2.999","174.081"
"99","GTD","Klaus Bachler","1","2:56.484","2:56.484","Green","Track","797.978","19.314","11.739","22.806","8.315","6.571","6.401","11.539","7.258","6.461","5.342","0.484","3.086","169.046"
"46","GTD","Fabio Babini","1","2:58.992","2:58.992","Green","Track","495.804","19.958","12.931","25.061","8.335","6.564","6.295","11.170","7.384","6.437","5.322","0.481","3.061","170.100"
"540","GTD","Marco Seefried","1","3:02.329","3:02.329","Green","Track","215.801","20.972","14.746","26.821","9.773","8.417","8.635","13.338","9.910","8.884","7.547","0.737","4.504","111.015"
"71","GTD","JC Perez","1","3:04.762","3:04.762","Green","Track","691.938","20.976","11.823","23.277","8.192","6.515","6.262","12.315","7.391","6.440","5.340","0.481","3.067","170.100"
"7","DPi","Helio Castroneves","1","3:11.645","3:11.645","Green","Track","0.000","18.431","10.310","20.557","7.045","5.792","5.781","10.936","6.504","5.710","4.776","0.432","2.757","189.394"
"11","GTD","Christian Engelhart","1","3:12.399","3:12.399","Green","Pit","562.402","19.481","11.627","23.102","8.120","6.571","6.147","10.966","7.317","6.622","9.428","0.000","0.000","0.000"
"14","GTD","Nick Cassidy","1","3:14.381","3:14.381","Green","Track","0.000","26.193","13.637","24.636","8.218","6.530","6.404","11.723","7.442","6.442","5.343","0.482","3.058","169.747"
"8","GTD","Parker Chase","1","3:16.809","3:16.809","Green","Track","252.251","21.386","12.887","24.926","8.506","6.837","6.340","11.865","7.516","6.566","5.419","0.487","3.097","168.004"
"62","GTLM","Davide Rigon","1","3:24.807","3:24.807","Green","Track","0.000","19.701","11.313","23.069","7.891","6.376","6.180","11.234","7.167","6.316","5.237","0.474","3.022","172.612"
"63","GTD","Cooper MacNeil","1","3:27.514","3:27.514","Green","Track","595.603","19.786","11.536","23.327","8.079","6.484","6.477","11.649","7.298","6.401","5.332","0.482","3.063","169.747"
"51","GTD","Paul Dalla Lana","1","3:47.023","3:47.023","Green","Track","550.762","20.948","12.072","23.692","8.232","6.549","6.145","11.200","7.321","6.431","5.343","0.484","3.076","169.046"
"52","LMP2","Gabriel Aubry","1","3:49.385","3:49.385","Green","Track","32.306","18.805","11.070","22.087","7.542","6.004","5.702","10.696","6.655","5.881","4.953","0.450","2.871","181.818"
"81","LMP2","Ben Hanley","2","1:42.089","3:50.802","Green","Track","10.779","13.628","9.895","19.757","7.186","5.895","5.475","8.982","6.472","5.826","4.901","0.445","2.848","183.861"
"77","DPi","Rene Rast","1","3:57.374","3:57.374","Green","Track","326.798","18.468","10.153","20.633","6.957","5.710","5.541","9.672","6.311","5.695","4.750","0.431","2.760","189.833"
"38","LMP2","Kris Wright","2","1:45.420","3:58.065","Green","Track","11.843","14.297","9.414","20.151","7.141","5.855","5.627","9.798","6.579","5.891","5.351","0.476","2.997","171.887"
"12","GTD","Townsend Bell","1","3:58.661","3:58.661","Green","Track","0.000","21.088","10.996","22.471","7.984","6.475","5.977","10.279","7.204","6.374","5.281","0.476","3.023","171.887"
"911","GTLM","Nick Tandy","2","1:50.727","4:07.384","Green","Track","11.535","14.256","9.765","23.172","7.700","6.351","6.019","10.160","7.043","6.209","5.123","0.462","2.932","177.096"
"9","GTD","Lars Kern","2","1:48.273","4:07.446","Green","Track","11.561","14.123","9.916","20.088","7.758","6.400","6.033","10.045","7.092","6.352","5.334","0.481","3.090","170.100"
"13","GTD","Victor Franzoni","2","1:47.969","4:10.132","Green","Track","11.548","14.155","9.901","20.134","7.773","6.336","5.899","10.131","7.092","6.263","5.243","0.473","3.021","172.977"
"84","DPi","Simon Trummer","2","1:39.157","4:13.700","Green","Track","10.902","13.369","8.728","19.058","6.965","5.717","5.361","9.141","6.344","5.669","4.747","0.427","2.729","191.612"
"73","GTD","Nicholas Boulle","2","1:53.816","4:18.259","Green","Track","12.669","15.249","10.367","21.630","7.879","6.428","6.038","11.004","7.248","6.410","5.340","0.482","3.072","169.747"
"31","DPi","Pipo Derani","1","4:20.236","4:20.236","Green","Track","32.159","18.866","9.869","20.352","7.045","5.772","5.578","10.249","6.451","5.736","4.775","0.431","2.746","189.833"
"10","DPi","Kamui Kobayashi","2","1:40.218","4:20.412","Green","Track","10.181","13.727","8.665","19.170","6.938","5.685","5.594","10.381","6.331","5.651","4.742","0.428","2.725","191.164"
"6","DPi","Simon Pagenaud","2","1:41.490","4:22.247","Green","Track","11.147","13.674","9.482","20.449","6.892","5.680","5.321","9.085","6.277","5.616","4.711","0.427","2.729","191.612"
"3","GTLM","Jan Magnussen","1","4:22.703","4:22.703","Green","Pit","33.019","19.839","11.754","23.109","8.017","6.444","6.350","11.233","7.244","6.393","8.665","0.000","0.000","0.000"
"19","GTD","Alex Riberas","1","4:22.864","4:22.864","Green","Track","261.741","23.067","13.493","22.764","8.243","6.589","6.516","11.618","7.312","6.487","5.365","0.485","3.079","168.697"
"5","DPi","Mike Conway","2","1:39.513","4:23.545","Green","Track","11.052","13.264","9.146","19.380","6.980","5.659","5.293","8.883","6.314","5.663","4.724","0.428","2.727","191.164"
"50","DPi","Rene Binder","2","1:44.614","4:25.108","Green","Track","12.123","14.358","9.620","20.011","7.054","5.741","5.698","9.888","6.411","5.714","4.796","0.434","2.766","188.521"
"88","GTD","Roman DeAngelis","2","1:52.280","4:29.536","Green","Track","12.298","14.852","10.414","21.596","7.924","6.480","6.018","10.105","7.240","6.454","5.349","0.484","3.066","169.046"
"912","GTLM","Earl Bamber","2","1:46.332","4:29.904","Green","Track","12.019","14.008","9.670","19.701","7.626","6.234","5.787","9.616","6.940","6.155","5.149","0.464","2.963","176.332"
"25","GTLM","Colton Herta","2","1:48.384","4:33.490","Green","Track","12.239","14.492","9.839","20.470","7.574","6.207","5.823","10.005","6.929","6.187","5.171","0.467","2.981","175.200"
"24","GTLM","Alex Zanardi","2","1:50.351","4:35.136","Green","Track","13.003","14.842","10.154","20.821","7.675","6.226","5.817","9.944","7.019","6.216","5.182","0.467","2.985","175.200"
"33","GTD","Felipe Fraga","2","1:49.810","4:35.894","Green","Track","12.137","14.654","10.307","20.875","7.751","6.357","5.852","9.805","7.067","6.294","5.225","0.472","3.014","173.344"
"66","GTLM","Joey Hand","2","1:47.323","4:36.162","Green","Track","11.526","14.302","10.061","20.179","7.634","6.222","5.809","9.921","6.976","6.163","5.112","0.462","2.956","177.096"
"4","GTLM","Marcel Fassler","1","4:36.743","4:36.743","Green","Pit","35.454","20.805","12.537","23.076","7.984","6.491","6.195","10.941","7.262","6.378","8.725","0.000","0.000","0.000"
"57","GTD","Simona De Silvestro","2","1:50.231","4:39.293","Green","Track","11.909","14.659","10.030","20.625","7.791","6.360","5.968","10.585","7.201","6.348","5.256","0.474","3.025","172.612"
"48","GTD","Bryan Sellers","2","1:49.223","4:40.023","Green","Track","11.596","14.261","9.938","20.095","7.887","6.443","6.007","10.471","7.211","6.416","5.337","0.481","3.080","170.100"
"67","GTLM","Scott Dixon","2","1:48.001","4:43.425","Green","Track","12.046","14.662","9.825","20.195","7.691","6.277","5.802","9.677","6.992","6.216","5.168","0.467","2.983","175.200"
"99","GTD","Klaus Bachler","2","1:49.765","4:46.249","Green","Track","12.042","14.333","10.091","20.708","7.794","6.414","5.938","10.108","7.116","6.367","5.320","0.479","3.055","170.810"
"46","GTD","Fabio Babini","2","1:49.579","4:48.571","Green","Track","11.903","14.326","10.086","20.353","7.867","6.432","5.948","10.244","7.237","6.382","5.284","0.476","3.041","171.887"
"7","DPi","Helio Castroneves","2","1:37.759","4:49.404","Green","Track","10.715","13.317","8.929","18.647","6.849","5.656","5.315","8.664","6.218","5.610","4.696","0.425","2.718","192.513"
"44","GTD","Marco Mapelli","2","2:11.896","4:51.125","Green","Track","32.469","16.188","10.212","20.202","7.947","6.490","5.980","9.906","7.259","6.400","5.308","0.479","3.056","170.810"
"71","GTD","JC Perez","2","1:54.306","4:59.068","Green","Track","13.690","15.014","10.657","21.061","7.845","6.403","6.101","11.078","7.217","6.377","5.320","0.480","3.063","170.455"
"14","GTD","Nick Cassidy","2","1:51.077","5:05.458","Green","Track","12.490","14.945","10.167","20.730","7.819","6.432","5.907","10.293","7.114","6.346","5.310","0.479","3.045","170.810"
"8","GTD","Parker Chase","2","1:53.686","5:10.495","Green","Track","12.474","14.817","10.479","21.083","8.006","6.505","6.112","11.411","7.366","6.484","5.384","0.484","3.081","169.046"
"62","GTLM","Davide Rigon","2","1:48.123","5:12.930","Green","Track","11.810","14.304","10.030","20.296","7.673","6.260","5.889","10.018","6.993","6.219","5.168","0.468","2.995","174.825"
"540","GTD","Marco Seefried","2","2:11.237","5:13.566","Green","Track","16.978","16.491","12.689","23.007","8.755","7.323","7.525","12.083","8.373","7.729","6.057","0.563","3.664","145.325"
"63","GTD","Cooper MacNeil","2","1:53.697","5:21.211","Green","Track","12.621","15.414","10.605","21.668","7.826","6.394","6.070","10.747","7.154","6.349","5.311","0.481","3.057","170.100"
"11","GTD","Christian Engelhart","2","2:13.661","5:26.060","Green","Track","32.427","16.952","10.355","20.786","7.977","6.489","6.001","10.194","7.227","6.398","5.312","0.480","3.063","170.455"
"81","LMP2","Ben Hanley","3","1:40.456","5:31.258","Green","Track","10.377","13.473","9.291","19.595","7.084","5.870","5.481","8.855","6.378","5.825","4.921","0.447","2.859","183.038"
"52","LMP2","Gabriel Aubry","2","1:43.536","5:32.921","Green","Track","11.291","14.994","10.000","19.564","7.067","5.870","5.473","8.821","6.431","5.802","4.920","0.446","2.857","183.449"
"77","DPi","Rene Rast","2","1:37.753","5:35.127","Green","Track","10.341","13.028","8.544","18.213","6.787","5.620","5.306","10.126","6.278","5.621","4.719","0.428","2.742","191.164"
"51","GTD","Paul Dalla Lana","2","1:50.717","5:37.740","Green","Track","11.737","14.546","10.390","20.809","7.889","6.432","5.975","10.502","7.229","6.368","5.298","0.480","3.062","170.455"
"38","LMP2","Kris Wright","3","1:41.335","5:39.400","Green","Track","11.410","13.477","9.022","19.264","7.092","5.810","5.473","9.376","6.460","5.802","4.884","0.442","2.823","185.109"
"12","GTD","Townsend Bell","2","1:48.171","5:46.832","Green","Track","11.984","14.157","9.703","20.196","7.826","6.380","5.869","9.885","7.080","6.327","5.265","0.474","3.025","172.612"
"84","DPi","Simon Trummer","3","1:36.976","5:50.676","Green","Track","10.180","13.194","8.629","18.464","6.874","5.684","5.269","8.809","6.333","5.655","4.726","0.426","2.733","192.061"
"911","GTLM","Nick Tandy","3","1:44.964","5:52.348","Green","Track","11.167","13.881","9.590","19.662","7.603","6.193","5.737","9.582","6.904","6.133","5.110","0.460","2.942","177.866"
"9","GTD","Lars Kern","3","1:47.322","5:54.768","Green","Track","11.520","14.036","9.854","19.883","7.699","6.357","5.924","9.853","7.053","6.322","5.294","0.477","3.050","171.527"
"13","GTD","Victor Franzoni","3","1:47.705","5:57.837","Green","Track","11.067","13.934","9.638","21.282","7.741","6.314","5.831","9.832","7.068","6.262","5.235","0.472","3.029","173.344"
"31","DPi","Pipo Derani","2","1:37.614","5:57.850","Green","Track","10.458","13.254","8.709","18.578","6.943","5.718","5.314","8.834","6.298","5.647","4.710","0.427","2.724","191.612"
"10","DPi","Kamui Kobayashi","3","1:39.151","5:59.563","Green","Track","10.791","13.924","8.567","18.783","6.897","5.681","5.796","8.982","6.256","5.614","4.713","0.426","2.721","192.061"
"6","DPi","Simon Pagenaud","3","1:38.379","6:00.626","Green","Track","10.249","13.464","9.249","19.057","6.834","5.650","5.335","8.837","6.239","5.602","4.707","0.427","2.729","191.612"
"5","DPi","Mike Conway","3","1:37.661","6:01.206","Green","Track","10.309","12.868","8.867","19.138","6.862","5.659","5.261","8.886","6.313","5.673","4.694","0.423","2.708","193.424"
"50","DPi","Rene Binder","3","1:39.413","6:04.521","Green","Track","10.784","13.418","8.847","19.098","6.961","5.769","5.416","9.127","6.324","5.681","4.786","0.433","2.769","188.957"
"73","GTD","Nicholas Boulle","3","1:51.008","6:09.267","Green","Track","11.914","14.952","10.066","21.118","7.797","6.393","5.939","10.470","7.159","6.352","5.309","0.479","3.060","170.810"
"19","GTD","Alex Riberas","2","1:51.457","6:14.321","Green","Track","12.218","15.079","10.164","20.509","7.882","6.442","6.080","10.617","7.201","6.399","5.328","0.480","3.058","170.455"
"912","GTLM","Earl Bamber","3","1:45.018","6:14.922","Green","Track","11.479","13.929","9.488","19.492","7.645","6.227","5.760","9.428","6.875","6.134","5.132","0.463","2.966","176.713"
"25","GTLM","Colton Herta","3","1:44.964","6:18.454","Green","Track","11.247","13.892","9.455","19.678","7.540","6.192","5.742","9.556","6.877","6.194","5.151","0.465","2.975","175.953"
"88","GTD","Roman DeAngelis","3","1:49.346","6:18.882","Green","Track","0.000","0.000","9.843","20.441","7.862","6.452","5.968","9.970","7.181","6.420","5.335","0.481","3.053","170.100"
"24","GTLM","Alex Zanardi","3","1:45.577","6:20.713","Green","Track","11.291","14.001","9.507","19.685","7.598","6.207","5.764","9.752","6.980","6.186","5.159","0.466","2.981","175.575"
"66","GTLM","Joey Hand","3","1:45.971","6:22.133","Green","Track","11.283","14.100","9.874","19.675","7.624","6.231","5.796","9.720","6.944","6.161","5.127","0.466","2.970","175.575"
"33","GTD","Felipe Fraga","3","1:48.707","6:24.601","Green","Track","11.289","14.183","9.553","21.918","7.739","6.367","5.878","9.738","7.045","6.294","5.229","0.471","3.003","173.712"
"57","GTD","Simona De Silvestro","3","1:47.827","6:27.120","Green","Track","11.354","14.225","9.699","20.112","7.784","6.344","5.911","10.292","7.111","6.286","5.233","0.471","3.005","173.712"
"7","DPi","Helio Castroneves","3","1:38.373","6:27.777","Green","Track","10.929","12.880","9.579","18.680","6.868","5.657","5.294","8.860","6.218","5.585","4.683","0.425","2.715","192.513"
"48","GTD","Bryan Sellers","3","1:47.781","6:27.804","Green","Track","11.234","14.194","9.769","19.950","7.875","6.438","5.941","10.063","7.151","6.354","5.286","0.477","3.049","171.527"
"67","GTLM","Scott Dixon","3","1:50.118","6:33.543","Green","Track","11.118","13.895","9.563","19.482","7.633","6.254","5.747","13.956","7.470","6.328","5.205","0.469","2.998","174.452"
"99","GTD","Klaus Bachler","3","1:47.754","6:34.003","Green","Track","11.337","14.007","9.837","20.155","7.762","6.371","5.892","10.064","7.090","6.407","5.303","0.479","3.050","170.810"
"3","GTLM","Jan Magnussen","2","2:14.564","6:37.267","Green","Track","31.816","18.055","10.408","21.287","7.846","6.374","6.029","10.659","7.088","6.282","5.235","0.471","3.014","173.712"
"44","GTD","Marco Mapelli","3","1:47.250","6:38.375","Green","Track","11.112","13.945","9.782","20.011","7.919","6.436","5.935","9.860","7.143","6.329","5.270","0.474","3.034","172.612"
"46","GTD","Fabio Babini","3","1:51.245","6:39.816","Green","Track","11.769","14.568","10.068","21.025","8.260","6.489","6.368","10.396","7.206","6.346","5.256","0.473","3.021","172.977"
"4","GTLM","Marcel Fassler","2","2:11.978","6:48.721","Green","Track","31.845","17.083","10.062","20.716","7.775","6.358","5.973","10.075","7.044","6.281","5.254","0.475","3.037","172.249"
"71","GTD","JC Perez","3","1:51.978","6:51.046","Green","Track","11.808","15.332","10.339","21.041","7.866","6.387","6.036","10.860","7.178","6.346","5.276","0.476","3.033","171.887"
"14","GTD","Nick Cassidy","3","1:47.376","6:52.834","Green","Track","11.544","14.074","9.748","20.072","7.754","6.351","5.880","9.803","7.082","6.309","5.269","0.474","3.016","172.612"
"62","GTLM","Davide Rigon","3","1:44.955","6:57.885","Green","Track","11.132","13.797","9.535","19.688","7.621","6.231","5.814","9.471","6.896","6.170","5.155","0.467","2.978","175.200"
"8","GTD","Parker Chase","3","1:49.556","7:00.051","Green","Track","11.554","14.336","9.934","20.748","7.981","6.439","5.946","10.153","7.206","6.401","5.325","0.478","3.055","171.168"
"52","LMP2","Gabriel Aubry","3","1:37.100","7:10.021","Green","Track","10.055","12.932","8.741","18.102","6.968","5.814","5.383","8.862","6.386","5.798","4.824","0.437","2.798","187.227"
"81","LMP2","Ben Hanley","4","1:38.771","7:10.029","Green","Track","10.112","13.093","8.917","18.960","7.075","5.832","5.454","8.828","6.507","5.841","4.866","0.443","2.843","184.691"
"540","GTD","Marco Seefried","3","1:57.595","7:11.161","Green","Track","13.188","15.227","11.255","22.538","8.211","6.863","6.471","10.916","7.335","6.446","5.478","0.500","3.167","163.636"
"77","DPi","Rene Rast","3","1:36.251","7:11.378","Green","Track","10.071","13.051","8.535","18.146","6.786","5.623","5.281","9.118","6.251","5.581","4.663","0.424","2.721","192.967"
"63","GTD","Cooper MacNeil","3","1:50.483","7:11.694","Green","Track","12.120","14.584","10.094","20.827","7.790","6.351","5.961","10.518","7.149","6.317","5.266","0.476","3.030","171.887"
"11","GTD","Christian Engelhart","3","1:48.065","7:14.125","Green","Track","11.331","14.162","9.868","20.224","7.908","6.471","5.940","9.857","7.169","6.362","5.270","0.475","3.028","172.249"
"38","LMP2","Kris Wright","4","1:42.283","7:21.683","Green","Track","11.115","13.518","9.631","19.987","7.080","5.810","5.454","9.255","6.462","5.802","4.896","0.442","2.831","185.109"
"54","DPi","Colin Braun","1","7:22.835","7:22.835","Green","Track","32.120","18.721","10.115","21.218","7.105","5.796","5.466","9.864","6.376","5.699","4.753","0.430","2.756","190.275"
"85","DPi","Rubens Barrichello","2","4:31.703","7:23.870","Green","Track","176.496","17.979","9.544","19.926","7.092","5.778","5.404","9.391","6.437","5.714","4.767","0.430","2.745","190.275"
"84","DPi","Simon Trummer","4","1:37.399","7:28.075","Green","Track","10.156","12.824","8.666","18.909","6.912","5.708","5.320","8.677","6.256","5.649","5.045","0.445","2.832","183.861"
"51","GTD","Paul Dalla Lana","3","1:50.683","7:28.423","Green","Track","11.538","14.271","10.505","20.961","7.858","6.393","5.959","10.841","7.172","6.368","5.287","0.478","3.052","171.168"
"47","GTD","Milos Pavlovic","1","7:28.654","7:28.654","Green","Track","707.775","19.598","11.455","22.009","8.158","6.635","6.406","11.180","7.351","6.523","5.424","0.491","3.133","166.636"
"18","LMP2","Sebastian Saavedra","1","7:33.038","7:33.038","Green","Track","32.665","19.627","11.772","23.406","7.648","6.072","5.970","10.179","6.698","5.959","5.001","0.452","2.901","181.014"
"12","GTD","Townsend Bell","3","1:47.873","7:34.705","Green","Track","11.089","14.092","9.678","20.620","7.795","6.379","5.918","10.180","7.121","6.303","5.225","0.470","3.003","174.081"
"31","DPi","Pipo Derani","3","1:37.698","7:35.548","Green","Track","10.119","12.741","9.360","19.175","6.877","5.684","5.265","8.712","6.286","5.651","4.700","0.424","2.704","192.967"
"10","DPi","Kamui Kobayashi","4","1:36.314","7:35.877","Green","Track","10.156","12.876","8.571","18.697","6.823","5.666","5.287","8.604","6.220","5.593","4.692","0.424","2.705","192.967"
"911","GTLM","Nick Tandy","4","1:43.843","7:36.191","Green","Track","10.954","13.655","9.452","19.347","7.573","6.193","5.682","9.471","6.918","6.131","5.086","0.459","2.922","178.253"
"6","DPi","Simon Pagenaud","4","1:36.780","7:37.406","Green","Track","10.053","13.167","8.723","18.843","6.874","5.652","5.244","8.548","6.234","5.610","4.699","0.424","2.709","192.967"
"5","DPi","Mike Conway","4","1:37.846","7:39.052","Green","Track","10.587","12.928","9.618","18.527","6.881","5.649","5.253","8.679","6.248","5.639","4.701","0.425","2.711","192.513"
"50","DPi","Rene Binder","4","1:37.703","7:42.224","Green","Track","10.438","13.028","8.634","18.759","6.926","5.701","5.348","8.932","6.266","5.703","4.773","0.431","2.764","189.833"
"9","GTD","Lars Kern","4","1:48.455","7:43.223","Green","Track","11.217","13.869","10.010","20.875","7.701","6.358","5.968","10.244","7.067","6.319","5.298","0.479","3.050","170.810"
"13","GTD","Victor Franzoni","4","1:48.854","7:46.691","Green","Track","11.265","14.715","10.209","20.920","7.713","6.295","5.828","9.937","7.035","6.232","5.224","0.471","3.010","173.712"
"73","GTD","Nicholas Boulle","4","1:49.729","7:58.996","Green","Track","11.824","14.557","9.736","20.626","7.796","6.372","5.919","10.576","7.132","6.355","5.308","0.479","3.049","170.810"
"912","GTLM","Earl Bamber","4","1:44.188","7:59.110","Green","Track","11.071","13.665","9.438","19.301","7.600","6.224","5.754","9.461","6.968","6.140","5.137","0.464","2.965","176.332"
"25","GTLM","Colton Herta","4","1:43.762","8:02.216","Green","Track","10.936","13.892","9.474","19.251","7.517","6.171","5.716","9.256","6.819","6.169","5.135","0.463","2.963","176.713"
"19","GTD","Alex Riberas","3","1:48.199","8:02.520","Green","Track","11.350","14.439","9.843","20.102","7.796","6.395","5.953","10.039","7.099","6.352","5.303","0.479","3.049","170.810"
"7","DPi","Helio Castroneves","4","1:37.968","8:05.745","Green","Track","10.980","13.393","8.547","18.816","6.837","5.619","5.234","8.884","6.239","5.600","4.681","0.425","2.713","192.513"
"24","GTLM","Alex Zanardi","4","1:45.197","8:05.910","Green","Track","11.119","13.743","9.444","20.003","7.614","6.234","5.754","9.599","6.913","6.162","5.162","0.467","2.983","175.200"
"66","GTLM","Joey Hand","4","1:44.491","8:06.624","Green","Track","10.861","13.790","9.613","19.559","7.596","6.224","5.733","9.556","6.902","6.131","5.113","0.463","2.950","176.713"
"88","GTD","Roman DeAngelis","4","1:49.741","8:08.623","Green","Track","11.428","14.410","9.893","20.815","7.869","6.448","6.181","10.296","7.184","6.398","5.304","0.477","3.038","171.527"
"33","GTD","Felipe Fraga","4","1:47.805","8:12.406","Green","Track","11.534","14.225","9.700","20.396","7.748","6.345","5.911","9.865","7.045","6.307","5.242","0.472","3.015","173.344"
"57","GTD","Simona De Silvestro","4","1:47.815","8:14.935","Green","Track","11.375","14.390","9.660","20.106","7.791","6.366","5.903","10.187","7.073","6.268","5.225","0.470","3.001","174.081"
"48","GTD","Bryan Sellers","4","1:49.353","8:17.157","Green","Track","11.329","15.549","9.999","19.889","7.869","6.443","5.939","9.909","7.165","6.381","5.323","0.481","3.077","170.100"
"67","GTLM","Scott Dixon","4","1:44.971","8:18.514","Green","Track","11.279","13.945","9.542","19.463","7.621","6.239","5.776","9.480","6.921","6.152","5.131","0.462","2.960","177.096"
"99","GTD","Klaus Bachler","4","1:47.573","8:21.576","Green","Track","11.417","14.228","9.850","19.983","7.720","6.359","5.900","9.913","7.068","6.330","5.288","0.476","3.041","171.887"
"3","GTLM","Jan Magnussen","3","1:46.491","8:23.758","Green","Track","11.270","14.159","9.642","19.940","7.699","6.286","5.870","9.782","6.987","6.216","5.181","0.467","2.992","175.200"
"44","GTD","Marco Mapelli","4","1:46.729","8:25.104","Green","Track","11.090","14.042","9.745","19.747","7.887","6.400","5.907","9.670","7.139","6.323","5.264","0.475","3.040","172.249"
"55","DPi","Jonathan Bomarito","1","8:26.857","8:26.857","Green","Track","1162.389","19.075","10.137","21.551","7.070","5.710","5.906","9.989","6.363","5.644","4.736","0.429","2.746","190.718"
"46","GTD","Fabio Babini","4","1:47.823","8:27.639","Green","Track","11.379","14.231","9.942","19.992","7.840","6.404","5.905","9.889","7.145","6.333","5.261","0.474","3.028","172.612"
"4","GTLM","Marcel Fassler","3","1:45.719","8:34.440","Green","Track","11.375","13.871","9.518","19.637","7.661","6.295","5.853","9.591","6.956","6.247","5.227","0.472","3.016","173.344"
"71","GTD","JC Perez","4","1:48.343","8:39.389","Green","Track","11.543","14.095","9.722","20.290","7.812","6.376","5.918","10.297","7.123","6.339","5.300","0.478","3.050","171.168"
"14","GTD","Nick Cassidy","4","1:46.868","8:39.702","Green","Track","11.156","14.000","9.766","19.972","7.751","6.317","5.830","9.897","7.101","6.316","5.262","0.475","3.025","172.249"
