"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"81","LMP2","James Allen","2","1:41.515","4:10.280","Green","Track","11.169","13.810","9.118","19.252","7.070","5.871","5.551","9.231","6.467","5.791","4.902","0.444","2.839","184.275"
"55","DPi","Harry Tincknell","2","1:35.428","4:14.618","Green","Track","10.203","12.984","8.533","18.301","6.771","5.651","5.277","8.204","6.137","5.552","4.677","0.424","2.714","192.967"
"38","LMP2","Kris Wright","1","4:16.630","4:16.630","Green","Pit","0.000","26.429","75.374","26.285","8.874","7.209","7.150","12.560","8.870","7.886","13.423","0.000","0.000","0.000"
"50","DPi","Will Owen","2","1:37.668","4:23.578","Green","Track","10.523","13.244","8.669","18.439","6.892","5.768","5.409","8.754","6.285","5.676","4.796","0.434","2.779","188.521"
"10","DPi","Fernando Alonso","2","1:40.678","4:27.988","Green","Track","10.597","13.399","8.721","18.638","6.956","5.754","7.780","8.930","6.324","5.656","4.739","0.430","2.754","190.275"
"31","DPi","Felipe Nasr","2","2:20.924","4:33.147","Green","Pit","12.116","13.648","8.757","18.725","6.911","5.734","5.373","9.196","6.400","5.717","10.009","0.000","0.000","0.000"
"54","DPi","Romain Dumas","2","1:39.872","4:41.820","Green","Track","11.137","13.294","9.188","19.027","6.841","5.674","5.513","9.381","6.313","5.607","4.724","0.428","2.745","191.164"
"66","GTLM","Dirk Mueller","2","1:45.138","4:43.375","Green","Track","11.324","13.959","9.567","19.436","7.621","6.286","5.830","9.425","6.953","6.159","5.145","0.465","2.968","175.953"
"85","DPi","Tristan Vautier","2","1:40.190","4:46.783","Green","Track","10.523","13.471","9.359","20.087","6.915","5.742","5.316","8.830","6.361","5.692","4.736","0.427","2.731","191.612"
"25","GTLM","Tom Blomqvist","2","1:48.644","4:47.864","Green","Track","11.967","14.474","10.073","20.447","7.645","6.274","5.899","10.083","6.987","6.180","5.170","0.466","2.979","175.575"
"67","GTLM","Ryan Briscoe","2","1:49.489","4:52.395","Green","Track","12.132","14.740","10.079","20.955","7.689","6.320","5.897","9.894","7.004","6.192","5.147","0.465","2.975","175.953"
"4","GTLM","Oliver Gavin","2","1:49.743","4:54.059","Green","Track","11.693","15.908","9.900","20.447","7.662","6.290","5.902","9.986","7.088","6.227","5.177","0.469","2.994","174.452"
"3","GTLM","Jan Magnussen","2","1:47.132","4:59.623","Green","Track","11.527","14.230","9.798","19.835","7.671","6.318","5.916","9.997","7.009","6.204","5.170","0.467","2.990","175.200"
"62","GTLM","Davide Rigon","2","1:46.780","5:05.570","Green","Track","11.590","14.024","9.923","20.005","7.647","6.290","5.877","9.667","6.995","6.169","5.144","0.466","2.983","175.575"
"7","DPi","Ricky Taylor","2","1:36.162","5:13.123","Green","Track","10.404","13.163","8.622","18.360","6.804","5.678","5.304","8.230","6.160","5.581","4.701","0.426","2.729","192.061"
"5","DPi","Joao Barbosa","3","1:36.104","5:22.206","Green","Track","10.263","12.955","8.705","18.118","6.873","5.727","5.317","8.378","6.259","5.626","4.723","0.427","2.733","191.612"
"6","DPi","Simon Pagenaud","3","1:35.697","5:27.913","Green","Track","10.160","12.993","8.587","18.232","6.792","5.675","5.314","8.321","6.182","5.574","4.703","0.428","2.736","191.164"
"84","DPi","Simon Trummer","3","1:37.313","5:30.947","Green","Track","10.802","13.211","8.602","18.502","6.905","5.700","5.278","8.576","6.307","5.604","4.696","0.423","2.707","193.424"
"77","DPi","Rene Rast","3","1:35.240","5:32.678","Green","Track","10.054","12.723","8.496","18.133","6.815","5.678","5.326","8.301","6.213","5.615","4.721","0.428","2.737","191.164"
"52","LMP2","Gabriel Aubry","3","1:38.342","5:41.581","Green","Track","10.232","13.284","8.802","18.588","7.071","5.883","5.490","8.568","6.464","5.790","4.889","0.444","2.837","184.275"
"55","DPi","Harry Tincknell","3","1:34.733","5:49.351","Green","Track","9.895","12.871","8.457","18.271","6.729","5.633","5.244","8.149","6.165","5.540","4.657","0.422","2.700","193.882"
"24","GTLM","Alex Zanardi","2","1:49.780","5:50.226","Green","Track","12.336","14.789","9.932","20.865","7.682","6.335","5.892","10.015","7.082","6.221","5.178","0.468","2.985","174.825"
"50","DPi","Kyle Kaiser","3","1:36.291","5:59.869","Green","Track","10.154","12.903","8.608","18.281","6.879","5.747","5.377","8.504","6.237","5.651","4.761","0.431","2.758","189.833"
"10","DPi","Fernando Alonso","3","1:35.725","6:03.713","Green","Track","10.015","12.846","8.617","18.289","6.921","5.735","5.324","8.236","6.233","5.627","4.722","0.427","2.733","191.612"
"81","LMP2","James Allen","3","1:53.924","6:04.204","Green","Pit","10.349","13.254","8.879","18.731","6.993","5.831","5.454","8.844","6.526","5.803","9.581","0.000","0.000","0.000"
"54","DPi","Romain Dumas","3","1:36.407","6:18.227","Green","Track","10.397","12.870","8.458","18.261","6.829","5.680","5.323","8.816","6.247","5.631","4.724","0.428","2.743","191.164"
"85","DPi","Tristan Vautier","3","1:36.247","6:23.030","Green","Track","10.187","12.774","8.639","18.449","6.895","5.726","5.308","8.476","6.283","5.627","4.730","0.426","2.727","192.061"
"66","GTLM","Dirk Mueller","3","1:44.573","6:27.948","Green","Track","11.017","13.902","9.516","19.526","7.632","6.260","5.819","9.227","6.949","6.152","5.141","0.465","2.967","175.953"
"25","GTLM","Tom Blomqvist","3","1:44.740","6:32.604","Green","Track","10.906","13.879","9.445","19.500","7.605","6.234","5.819","9.625","6.978","6.163","5.148","0.465","2.973","175.953"
"31","DPi","Eric Curran","3","2:03.039","6:36.186","Green","Track","31.645","15.969","9.276","19.249","6.918","5.745","5.381","8.963","6.330","5.698","4.715","0.426","2.724","192.061"
"67","GTLM","Ryan Briscoe","3","1:44.729","6:37.124","Green","Track","10.987","13.871","9.522","19.459","7.621","6.280","5.821","9.470","6.963","6.174","5.130","0.465","2.966","175.953"
"4","GTLM","Oliver Gavin","3","1:45.323","6:39.382","Green","Track","11.048","13.896","9.492","19.526","7.653","6.285","5.857","9.694","7.052","6.208","5.165","0.466","2.981","175.575"
"3","GTLM","Jan Magnussen","3","1:44.933","6:44.556","Green","Track","11.105","13.857","9.521","19.487","7.616","6.270","5.826","9.508","6.967","6.178","5.157","0.466","2.975","175.575"
"7","DPi","Ricky Taylor","3","1:35.442","6:48.565","Green","Track","9.879","12.726","8.552","18.644","6.846","5.657","5.261","8.251","6.237","5.567","4.683","0.425","2.714","192.513"
"62","GTLM","Davide Rigon","3","1:44.667","6:50.237","Green","Track","11.088","13.763","9.521","19.639","7.601","6.255","5.809","9.388","6.919","6.145","5.114","0.463","2.962","176.713"
"5","DPi","Joao Barbosa","4","1:35.508","6:57.714","Green","Track","10.119","12.737","8.585","18.025","6.876","5.723","5.303","8.381","6.270","5.622","4.716","0.426","2.725","192.061"
"6","DPi","Simon Pagenaud","4","1:35.815","7:03.728","Green","Track","9.974","12.942","8.519","18.467","6.814","5.676","5.316","8.492","6.180","5.578","4.698","0.427","2.732","191.612"
"84","DPi","Simon Trummer","4","1:36.323","7:07.270","Green","Track","0.000","0.000","8.612","18.440","6.890","5.688","5.268","8.465","6.256","5.599","4.692","0.423","2.710","193.424"
"77","DPi","Rene Rast","4","1:38.012","7:10.690","Green","Track","9.956","12.794","8.512","20.264","7.312","5.797","5.360","8.317","6.214","5.605","4.720","0.424","2.737","192.967"
"912","GTLM","Earl Bamber","2","4:12.604","7:14.592","Green","Pit","12.191","14.658","10.536","22.523","7.752","6.595","7.387","10.495","7.074","6.205","9.844","0.000","0.000","0.000"
"52","LMP2","Gabriel Aubry","4","1:37.429","7:19.010","Green","Track","10.169","13.050","8.772","18.418","7.045","5.877","5.484","8.318","6.393","5.759","4.876","0.442","2.826","185.109"
"55","DPi","Harry Tincknell","4","1:34.224","7:23.575","Green","Track","9.876","12.775","8.442","18.084","6.762","5.641","5.256","7.973","6.094","5.533","4.663","0.422","2.703","193.882"
"50","DPi","Kyle Kaiser","4","1:35.939","7:35.808","Green","Track","10.034","12.965","8.572","18.176","6.857","5.725","5.338","8.420","6.224","5.688","4.753","0.430","2.757","190.275"
"24","GTLM","Alex Zanardi","3","1:46.369","7:36.595","Green","Track","11.391","14.144","9.524","20.061","7.710","6.294","5.835","9.635","6.981","6.184","5.172","0.466","2.972","175.575"
"10","DPi","Fernando Alonso","4","1:35.178","7:38.891","Green","Track","0.000","0.000","8.571","18.137","6.904","5.715","5.316","8.124","6.200","5.617","4.712","0.427","2.728","191.612"
"54","DPi","Romain Dumas","4","1:35.515","7:53.742","Green","Track","10.143","12.657","8.413","18.274","6.834","5.689","5.299","8.542","6.188","5.594","4.715","0.428","2.739","191.164"
"66","GTLM","Dirk Mueller","4","1:43.809","8:11.757","Green","Track","10.775","13.645","9.519","19.245","7.625","6.275","5.809","9.156","6.989","6.171","5.159","0.466","2.975","175.575"
"85","DPi","Tristan Vautier","4","1:49.483","8:12.513","Green","Pit","10.101","12.813","8.575","18.104","6.879","5.723","5.302","8.458","6.289","5.627","7.801","0.000","0.000","0.000"
"25","GTLM","Tom Blomqvist","4","1:44.168","8:16.772","Green","Track","10.998","13.750","9.415","19.313","7.583","6.217","5.793","9.440","6.925","6.146","5.149","0.465","2.974","175.953"
"7","DPi","Ricky Taylor","4","1:35.069","8:23.634","Green","Track","9.909","12.952","8.496","18.316","6.826","5.642","5.261","8.075","6.157","5.585","4.699","0.426","2.725","192.061"
"4","GTLM","Oliver Gavin","4","1:44.683","8:24.065","Green","Track","10.929","13.807","9.469","19.437","7.629","6.305","5.857","9.374","7.011","6.210","5.191","0.471","2.993","173.712"
"3","GTLM","Jan Magnussen","4","1:44.123","8:28.679","Green","Track","10.922","13.721","9.461","19.312","7.579","6.253","5.787","9.404","6.926","6.167","5.152","0.465","2.974","175.953"
"67","GTLM","Ryan Briscoe","4","1:54.467","8:31.591","Green","Track","20.125","13.907","9.913","19.753","7.649","6.279","5.810","9.415","6.938","6.139","5.119","0.462","2.958","177.096"
"5","DPi","Joao Barbosa","5","1:35.643","8:33.357","Green","Track","10.073","12.704","8.582","18.054","6.837","5.703","5.262","8.541","6.358","5.687","4.695","0.425","2.722","192.513"
"62","GTLM","Davide Rigon","4","1:44.326","8:34.563","Green","Track","10.959","13.728","9.554","19.509","7.589","6.256","5.804","9.381","6.881","6.130","5.111","0.464","2.960","176.332"
"6","DPi","Simon Pagenaud","5","1:35.716","8:39.444","Green","Track","9.912","12.888","8.555","18.554","6.831","5.656","5.300","8.397","6.167","5.583","4.699","0.427","2.747","191.612"
"84","DPi","Simon Trummer","5","1:36.257","8:43.527","Green","Track","10.174","13.072","8.581","18.433","6.877","5.669","5.262","8.477","6.294","5.601","4.682","0.423","2.712","193.424"
"77","DPi","Rene Rast","5","1:35.955","8:46.645","Green","Track","10.342","12.972","8.546","18.278","6.844","5.713","5.328","8.240","6.182","5.610","4.726","0.429","2.745","190.718"
"31","DPi","Eric Curran","4","2:16.978","8:53.164","Green","Pit","10.392","13.083","8.801","18.658","6.920","5.743","5.340","8.928","6.303","5.646","9.079","0.000","0.000","0.000"
"52","LMP2","Gabriel Aubry","5","1:37.728","8:56.738","Green","Track","10.077","13.121","8.755","18.544","7.047","5.874","5.474","8.477","6.437","5.770","4.880","0.443","2.829","184.691"
"55","DPi","Harry Tincknell","5","1:35.009","8:58.584","Green","Track","9.898","12.872","8.467","18.311","6.820","5.666","5.296","8.116","6.141","5.564","4.697","0.426","2.735","192.061"
"50","DPi","Kyle Kaiser","5","1:35.812","9:11.620","Green","Track","10.136","12.920","8.580","18.192","6.856","5.739","5.350","8.234","6.205","5.636","4.768","0.432","2.764","189.394"
"10","DPi","Fernando Alonso","5","1:35.477","9:14.368","Green","Track","10.132","12.949","8.603","18.049","6.890","5.720","5.308","8.104","6.222","5.615","4.722","0.428","2.735","191.164"
"24","GTLM","Alex Zanardi","4","1:47.270","9:23.865","Green","Track","12.701","14.067","9.498","19.845","7.620","6.265","5.818","9.668","6.989","6.171","5.173","0.468","2.987","174.825"
"912","GTLM","Earl Bamber","3","2:13.056","9:27.648","Green","Track","31.813","17.708","10.569","20.518","7.797","6.621","6.098","10.056","7.007","6.174","5.139","0.469","3.087","174.452"
"54","DPi","Romain Dumas","5","1:35.143","9:28.885","Green","Track","10.086","12.637","8.420","18.127","6.826","5.675","5.278","8.483","6.220","5.561","4.681","0.425","2.724","192.513"
"66","GTLM","Dirk Mueller","5","1:44.977","9:56.734","Green","Track","11.396","13.850","9.577","19.462","7.680","6.297","5.828","9.179","6.945","6.161","5.157","0.466","2.979","175.575"
"7","DPi","Ricky Taylor","5","1:35.185","9:58.819","Green","Track","9.820","12.784","8.532","18.421","6.829","5.647","5.255","8.197","6.241","5.599","4.708","0.427","2.725","191.612"
"25","GTLM","Tom Blomqvist","5","1:43.871","10:00.643","Green","Track","10.846","13.762","9.419","19.365","7.597","6.234","5.785","9.271","6.917","6.133","5.123","0.463","2.956","176.713"
"4","GTLM","Oliver Gavin","5","1:44.333","10:08.398","Green","Track","10.933","13.680","9.425","19.303","7.658","6.319","5.843","9.319","6.993","6.207","5.186","0.470","2.997","174.081"
"5","DPi","Joao Barbosa","6","1:37.685","10:11.042","Green","Track","10.180","13.062","8.603","18.608","6.908","5.723","5.623","9.113","6.378","5.641","4.704","0.427","2.715","191.612"
"3","GTLM","Jan Magnussen","5","1:43.791","10:12.470","Green","Track","10.853","13.695","9.432","19.194","7.607","6.268","5.807","9.286","6.920","6.178","5.129","0.463","2.959","176.713"
"67","GTLM","Ryan Briscoe","5","1:44.062","10:15.653","Green","Track","10.897","13.733","9.511","19.415","7.638","6.281","5.771","9.161","6.944","6.155","5.129","0.464","2.963","176.332"
"18","LMP2","Ryan Cullen","2","7:14.201","10:16.809","Green","Track","337.539","17.815","10.001","20.141","7.277","5.954","5.584","9.285","6.572","5.841","4.902","0.446","2.844","183.449"
"6","DPi","Simon Pagenaud","6","1:37.935","10:17.379","Green","Track","11.373","13.363","8.599","18.854","6.826","5.650","5.262","8.430","6.232","5.542","4.668","0.424","2.712","192.967"
"62","GTLM","Davide Rigon","5","1:44.519","10:19.082","Green","Track","11.023","13.714","9.529","19.574","7.645","6.258","5.792","9.368","6.937","6.144","5.114","0.463","2.958","176.713"
"77","DPi","Rene Rast","6","1:35.471","10:22.116","Green","Track","10.043","12.968","8.573","18.117","6.845","5.708","5.338","8.202","6.183","5.603","4.721","0.429","2.741","190.718"
"55","DPi","Harry Tincknell","6","1:35.224","10:33.808","Green","Track","10.081","13.011","8.542","18.283","6.830","5.640","5.267","8.046","6.118","5.551","4.700","0.426","2.729","192.061"
"84","DPi","Simon Trummer","6","1:50.459","10:33.986","Green","Pit","10.201","13.105","8.576","18.464","6.898","5.668","5.257","8.684","6.261","5.582","8.144","0.000","0.000","0.000"
"52","LMP2","Gabriel Aubry","6","1:38.699","10:35.437","Green","Track","10.348","12.938","8.741","19.203","7.124","5.882","5.551","8.652","6.399","5.728","4.863","0.441","2.829","185.529"
"50","DPi","Kyle Kaiser","6","1:36.458","10:48.078","Green","Track","10.208","12.943","8.643","18.525","6.863","5.733","5.348","8.385","6.229","5.632","4.760","0.432","2.757","189.394"
"10","DPi","Fernando Alonso","6","1:35.018","10:49.386","Green","Track","9.970","12.819","8.567","18.027","6.868","5.708","5.299","8.092","6.206","5.596","4.709","0.426","2.731","192.061"
"54","DPi","Romain Dumas","6","1:37.223","11:06.108","Green","Track","10.788","13.259","8.485","18.565","6.847","5.656","5.265","8.717","6.177","5.589","4.708","0.426","2.741","192.061"
"24","GTLM","Alex Zanardi","5","1:47.126","11:10.991","Green","Track","11.232","13.988","9.516","19.669","7.623","6.264","5.800","10.982","7.189","6.218","5.188","0.468","2.989","174.825"
"912","GTLM","Earl Bamber","4","1:48.274","11:15.922","Green","Track","11.598","14.233","9.807","20.181","7.647","6.267","6.367","10.452","7.020","6.152","5.128","0.462","2.960","177.096"
"31","DPi","Pipo Derani","5","2:44.802","11:37.966","Green","Pit","31.570","16.349","9.540","19.574","6.945","5.727","5.445","9.619","6.389","5.659","9.410","0.000","0.000","0.000"
"25","GTLM","Tom Blomqvist","6","1:45.342","11:45.985","Green","Track","10.725","13.698","10.567","19.562","7.634","6.240","5.806","9.406","6.960","6.151","5.147","0.466","2.980","175.575"
"5","DPi","Joao Barbosa","7","1:36.752","11:47.794","Green","Track","10.199","12.756","8.696","18.975","6.931","5.713","5.285","8.451","6.287","5.612","4.702","0.425","2.720","192.513"
"7","DPi","Ricky Taylor","6","1:49.903","11:48.722","Green","Pit","10.071","13.014","9.061","18.702","6.872","5.662","5.295","8.332","6.171","5.574","7.611","0.000","0.000","0.000"
"6","DPi","Simon Pagenaud","7","1:37.881","11:55.260","Green","Track","10.563","13.209","8.652","19.287","6.893","5.679","5.289","8.602","6.231","5.620","4.693","0.426","2.737","192.061"
"3","GTLM","Jan Magnussen","6","1:43.973","11:56.443","Green","Track","10.851","13.685","9.440","19.266","7.595","6.270","5.773","9.382","6.954","6.195","5.136","0.463","2.963","176.713"
"18","LMP2","Ryan Cullen","3","1:40.825","11:57.634","Green","Track","10.846","13.933","9.144","19.142","7.028","5.815","5.458","8.938","6.494","5.850","4.893","0.443","2.841","184.691"
"38","LMP2","Kris Wright","2","7:41.424","11:58.054","Green","Track","343.709","22.871","13.078","24.343","8.252","7.209","6.700","12.015","7.953","6.478","5.257","0.482","3.077","169.747"
"67","GTLM","Ryan Briscoe","6","1:43.786","11:59.439","Green","Track","10.739","13.619","9.451","19.215","7.595","6.237","5.822","9.496","6.932","6.153","5.113","0.462","2.952","177.096"
"77","DPi","Rene Rast","7","1:49.807","12:11.923","Green","Pit","10.124","12.897","8.527","18.568","6.862","5.703","5.333","8.858","6.268","5.633","7.594","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","6","2:04.464","12:12.862","Green","Track","10.760","13.608","9.404","19.308","7.675","6.303","5.787","28.987","7.564","6.347","5.233","0.472","3.016","173.344"
"62","GTLM","Davide Rigon","6","1:58.485","12:17.567","Green","Pit","11.039","13.738","9.487","19.706","7.607","6.245","5.772","9.262","6.901","6.137","9.064","0.000","0.000","0.000"
"55","DPi","Harry Tincknell","7","1:48.140","12:21.948","Green","Pit","9.981","12.947","8.490","18.233","6.812","5.653","5.269","8.081","6.133","5.545","7.603","0.000","0.000","0.000"
"50","DPi","Kyle Kaiser","7","1:36.088","12:24.166","Green","Track","0.000","0.000","8.613","18.257","6.865","5.726","5.345","8.425","6.223","5.633","4.754","0.430","2.753","190.275"
"911","GTLM","Nick Tandy","1","12:34.669","12:34.669","Green","Pit","32.479","22.314","12.200","24.427","8.405","6.527","6.515","11.649","7.285","6.299","9.171","0.000","0.000","0.000"
"54","DPi","Romain Dumas","7","1:35.264","12:41.372","Green","Track","10.045","12.641","8.455","18.177","6.830","5.671","5.277","8.522","6.187","5.594","4.703","0.426","2.736","192.061"
"24","GTLM","Alex Zanardi","6","1:44.876","12:55.867","Green","Track","11.068","13.835","9.495","19.554","7.609","6.255","5.803","9.551","6.954","6.154","5.160","0.466","2.972","175.575"
"912","GTLM","Earl Bamber","5","1:48.196","13:04.118","Green","Track","11.530","14.446","9.774","20.600","7.625","6.243","6.082","9.760","6.922","6.366","5.338","0.477","3.033","171.527"
"81","LMP2","James Allen","4","7:12.083","13:16.287","Green","Track","338.291","17.569","9.432","19.051","7.048","5.861","5.502","8.838","6.469","5.795","4.927","0.447","2.853","183.038"
"5","DPi","Joao Barbosa","8","1:37.051","13:24.845","Green","Track","10.461","13.712","8.638","18.210","6.865","5.703","5.298","8.398","6.265","5.617","4.720","0.427","2.737","191.612"
"6","DPi","Simon Pagenaud","8","1:35.623","13:30.883","Green","Track","9.960","13.089","8.476","18.408","6.782","5.641","5.279","8.339","6.215","5.570","4.701","0.428","2.735","191.164"
"18","LMP2","Ryan Cullen","4","1:38.207","13:35.841","Green","Track","10.512","13.014","8.766","18.379","7.079","5.889","5.466","8.629","6.438","5.830","4.900","0.445","2.860","183.861"
"31","DPi","Felipe Nasr","6","2:02.019","13:39.985","Green","Track","31.632","16.055","8.814","19.047","6.941","5.706","5.301","8.686","6.285","5.679","4.708","0.426","2.739","192.061"
"3","GTLM","Jan Magnussen","7","1:43.816","13:40.259","Green","Track","10.731","13.719","9.457","19.295","7.640","6.243","5.771","9.278","6.937","6.162","5.139","0.465","2.979","175.953"
"67","GTLM","Ryan Briscoe","7","1:44.078","13:43.517","Green","Track","10.984","13.791","9.484","19.375","7.619","6.265","5.766","9.183","6.935","6.140","5.113","0.463","2.960","176.713"
"38","LMP2","Kris Wright","3","1:48.742","13:46.796","Green","Track","12.343","15.607","10.224","20.956","7.281","5.926","5.719","10.093","6.596","5.834","4.883","0.442","2.838","185.109"
"25","GTLM","Tom Blomqvist","7","2:00.881","13:46.866","Green","Pit","11.983","14.609","9.490","19.840","7.621","6.239","5.821","9.525","6.959","6.121","9.117","0.000","0.000","0.000"
"4","GTLM","Oliver Gavin","7","1:44.559","13:57.421","Green","Track","11.179","13.704","9.404","19.305","7.620","6.289","5.847","9.420","6.976","6.182","5.170","0.467","2.996","175.200"
"50","DPi","Kyle Kaiser","8","1:35.746","13:59.912","Green","Track","10.075","12.880","8.565","18.207","6.847","5.706","5.321","8.392","6.215","5.621","4.742","0.429","2.746","190.718"
"54","DPi","Romain Dumas","8","1:35.114","14:16.486","Green","Track","10.038","12.692","8.434","18.088","6.807","5.670","5.275","8.451","6.214","5.587","4.702","0.426","2.730","192.061"
"911","GTLM","Nick Tandy","2","2:13.704","14:48.373","Green","Track","31.700","17.868","10.478","21.429","7.709","6.312","5.905","10.444","7.077","6.193","5.155","0.465","2.969","175.953"
"912","GTLM","Earl Bamber","6","1:47.789","14:51.907","Green","Track","11.331","14.749","9.836","20.042","7.609","6.234","6.287","10.078","6.962","6.131","5.114","0.461","2.955","177.480"
"24","GTLM","Alex Zanardi","7","1:58.687","14:54.554","Green","Pit","11.108","13.915","9.478","19.566","7.644","6.259","5.807","9.406","6.957","6.189","8.854","0.000","0.000","0.000"
"81","LMP2","James Allen","5","1:38.741","14:55.028","Green","Track","10.318","13.271","8.814","18.753","7.038","5.870","5.508","8.795","6.441","5.767","4.890","0.443","2.833","184.691"
"5","DPi","Joao Barbosa","9","1:35.587","15:00.432","Green","Track","10.155","12.733","8.554","18.283","6.902","5.720","5.296","8.226","6.239","5.609","4.714","0.427","2.729","191.612"
"18","LMP2","Ryan Cullen","5","1:37.847","15:13.688","Green","Track","10.318","12.886","8.766","18.299","7.086","5.902","5.493","8.604","6.460","5.831","4.896","0.445","2.861","183.861"
