"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"7","DPi","Ricky Taylor","9","1:24.141","13:03.177","Green","Pit","0.566","6.339","2.680","3.852","10.382","7.225","5.283","3.938","10.701","15.061","3.285","14.829","145.760"
"85","DPi","Tristan Vautier","7","1:12.426","13:04.098","Green","Track","0.583","6.482","2.644","3.807","10.205","7.294","5.215","3.953","10.731","14.993","1.583","4.936","141.509"
"55","DPi","Jonathan Bomarito","10","1:12.013","13:11.918","Green","Track","0.557","6.324","2.702","3.916","10.308","7.188","5.171","3.958","10.649","14.801","1.610","4.829","148.115"
"25","GTLM","Tom Blomqvist","8","3:29.541","13:25.426","Green","Track","0.000","0.000","0.000","0.000","12.582","8.241","6.055","4.374","12.121","16.442","1.687","5.420","0.000"
"50","DPi","Kyle Kaiser","5","1:14.033","13:26.513","Green","Track","0.581","6.511","2.656","3.804","10.403","7.448","5.566","4.054","10.954","15.481","1.615","4.960","141.997"
"54","DPi","Colin Braun","10","1:13.821","13:33.374","Green","Track","0.562","6.283","2.668","3.942","10.549","7.263","5.492","3.991","10.840","15.827","1.562","4.842","146.797"
"67","GTLM","Richard Westbrook","10","1:18.357","13:48.961","Green","Track","0.637","7.081","2.949","4.042","10.923","7.831","5.614","4.383","11.746","16.002","1.711","5.438","129.513"
"84","DPi","Simon Trummer","11","1:13.343","13:59.387","Green","Track","0.577","6.498","2.761","3.934","10.378","7.271","5.224","4.016","10.951","15.236","1.573","4.924","142.981"
"24","GTLM","Jesse Krohn","8","1:17.945","14:04.214","Green","Track","0.628","6.997","2.901","4.043","10.901","7.836","5.625","4.256","11.711","15.940","1.708","5.399","131.369"
"5","DPi","Filipe Albuquerque","11","1:12.774","14:07.406","Green","Track","0.580","6.467","2.702","3.911","10.304","7.295","5.307","3.957","10.762","14.957","1.588","4.944","142.241"
"85","DPi","Tristan Vautier","8","1:14.822","14:18.920","Green","Track","0.579","6.459","2.744","3.978","10.839","7.505","5.502","3.971","10.795","15.967","1.556","4.927","142.487"
"3","GTLM","Antonio Garcia","9","1:18.225","14:20.923","Green","Track","0.623","6.975","2.963","4.174","10.913","7.708","5.974","4.392","11.738","15.717","1.694","5.354","132.424"
"10","DPi","Renger Van Der Zande","11","1:24.788","14:25.000","Green","Pit","0.576","6.451","2.656","3.888","10.346","7.313","5.342","3.924","10.890","15.138","3.474","14.790","143.229"
"55","DPi","Jonathan Bomarito","11","1:25.850","14:37.768","Green","Pit","0.560","6.309","2.853","4.211","10.872","7.420","5.454","3.952","10.877","15.144","3.394","14.804","147.321"
"50","DPi","Kyle Kaiser","6","1:15.565","14:42.078","Green","Track","0.579","6.465","2.784","4.560","10.946","7.508","5.702","4.073","10.985","15.449","1.582","4.932","142.487"
"25","GTLM","Tom Blomqvist","9","1:19.444","14:44.870","Green","Track","0.634","7.030","3.026","4.276","11.075","7.827","6.168","4.255","11.850","16.149","1.710","5.444","130.126"
"54","DPi","Colin Braun","11","1:15.030","14:48.404","Green","Track","0.563","6.290","2.822","4.014","10.681","7.421","5.705","4.035","11.030","16.032","1.583","4.854","146.536"
"67","GTLM","Richard Westbrook","11","1:18.299","15:07.260","Green","Track","0.634","7.070","3.013","4.079","10.892","7.914","5.593","4.317","11.759","15.886","1.710","5.432","130.126"
"911","GTLM","Nick Tandy","9","4:05.380","15:12.826","Green","Track","0.000","0.000","0.000","0.000","12.545","8.238","6.078","4.423","12.136","17.183","1.653","5.350","0.000"
"912","GTLM","Laurens Vanthoor","9","4:07.899","15:19.440","Green","Track","0.000","0.000","0.000","0.000","12.571","9.214","6.786","4.520","12.595","17.091","1.656","5.355","0.000"
"84","DPi","Simon Trummer","12","1:29.702","15:29.089","Green","Pit","0.579","6.499","2.653","3.903","10.490","7.425","6.078","4.353","11.968","17.149","3.665","14.940","142.487"
"85","DPi","Tristan Vautier","9","1:12.431","15:31.351","Green","Track","0.580","6.484","2.634","3.824","10.199","7.238","5.278","4.022","10.775","14.850","1.593","4.954","142.241"
"24","GTLM","Jesse Krohn","9","1:29.513","15:33.727","Green","Pit","0.629","7.017","2.913","4.057","10.863","7.752","5.667","4.298","11.847","16.041","3.354","15.075","131.161"
"5","DPi","Filipe Albuquerque","12","1:27.640","15:35.046","Green","Pit","0.580","6.470","2.668","3.971","10.410","7.331","5.380","4.116","11.247","16.525","3.672","15.270","142.241"
"66","GTLM","Sebastien Bourdais","8","4:42.195","15:36.445","Green","Track","0.000","0.000","0.000","0.000","12.495","8.283","6.217","5.667","12.505","16.936","1.724","5.475","0.000"
"3","GTLM","Antonio Garcia","10","1:17.604","15:38.527","Green","Track","0.623","6.979","2.932","4.177","10.925","7.726","5.591","4.313","11.616","15.695","1.685","5.342","132.424"
"50","DPi","Kyle Kaiser","7","1:13.828","15:55.906","Green","Track","0.578","6.497","2.615","3.892","10.421","7.371","5.457","4.136","10.883","15.401","1.615","4.962","142.734"
"54","DPi","Colin Braun","12","1:15.138","16:03.542","Green","Track","0.560","6.263","2.815","4.073","10.739","7.412","5.742","4.071","11.065","15.949","1.586","4.863","147.321"
"25","GTLM","Tom Blomqvist","10","1:18.925","16:03.795","Green","Track","0.633","7.025","2.989","4.146","10.944","7.803","5.620","4.401","11.797","16.396","1.725","5.446","130.332"
"911","GTLM","Nick Tandy","10","1:18.016","16:30.842","Green","Track","0.629","7.003","3.041","4.176","10.897","7.627","5.610","4.317","11.662","15.988","1.686","5.380","131.161"
"912","GTLM","Laurens Vanthoor","10","1:19.107","16:38.547","Green","Track","0.631","7.010","3.191","4.276","11.206","7.845","5.770","4.270","11.875","16.018","1.659","5.356","130.745"
"67","GTLM","Richard Westbrook","12","1:32.530","16:39.790","Green","Pit","0.633","7.070","2.967","4.061","11.072","7.978","6.114","4.388","11.950","16.699","4.543","15.055","130.332"
"85","DPi","Tristan Vautier","10","1:12.441","16:43.792","Green","Track","0.582","6.496","2.692","3.811","10.225","7.201","5.264","3.910","10.665","15.054","1.593","4.948","141.753"
"31","DPi","Felipe Nasr","11","4:07.146","16:52.075","Green","Track","0.000","0.000","0.000","0.000","11.799","7.938","5.941","4.225","11.160","15.545","1.593","4.935","0.000"
"66","GTLM","Sebastien Bourdais","9","1:19.303","16:55.748","Green","Track","0.638","7.100","3.030","4.280","11.099","7.834","5.811","4.345","11.862","16.123","1.721","5.460","129.310"
"3","GTLM","Antonio Garcia","11","1:17.576","16:56.103","Green","Track","0.623","6.963","2.891","4.119","10.913","7.841","5.603","4.305","11.617","15.688","1.676","5.337","132.424"
"4","GTLM","Oliver Gavin","9","5:21.823","17:05.381","Green","Track","0.000","0.000","0.000","0.000","11.571","7.830","5.858","4.335","11.734","15.832","1.662","5.332","0.000"
"25","GTLM","Tom Blomqvist","11","1:18.289","17:22.084","Green","Track","0.633","7.025","2.863","4.171","11.026","7.788","5.531","4.393","11.702","15.988","1.717","5.452","130.332"
"50","DPi","Kyle Kaiser","8","1:26.372","17:22.278","Green","Pit","0.579","6.493","2.569","3.911","10.449","7.399","5.540","4.085","10.928","15.705","3.515","15.199","142.487"
"54","DPi","Colin Braun","13","1:25.951","17:29.493","Green","Pit","0.561","6.263","2.658","3.960","10.441","7.360","5.494","3.952","10.868","16.035","3.449","14.910","147.059"
"911","GTLM","Nick Tandy","11","1:19.371","17:50.213","Green","Track","0.631","7.023","2.949","4.093","10.782","7.711","6.911","4.414","11.837","15.986","1.675","5.359","130.745"
"85","DPi","Tristan Vautier","11","1:12.322","17:56.114","Green","Track","0.580","6.482","2.634","3.810","10.251","7.180","5.289","4.006","10.786","14.783","1.584","4.937","142.241"
"912","GTLM","Laurens Vanthoor","11","1:17.477","17:56.024","Green","Track","0.630","6.998","2.859","4.057","10.748","7.785","5.679","4.254","11.641","15.824","1.661","5.341","130.952"
"31","DPi","Felipe Nasr","12","1:12.982","18:05.057","Green","Track","0.580","6.443","2.763","3.964","10.336","7.192","5.332","4.105","10.767","15.009","1.575","4.916","142.241"
"66","GTLM","Sebastien Bourdais","10","1:18.357","18:14.105","Green","Track","0.637","7.076","2.976","4.154","10.938","7.825","5.664","4.309","11.776","15.836","1.719","5.447","129.513"
"4","GTLM","Oliver Gavin","10","1:17.023","18:22.404","Green","Track","0.623","6.958","2.890","4.067","10.773","7.665","5.655","4.267","11.566","15.558","1.672","5.329","132.424"
"10","DPi","Renger Van Der Zande","12","4:02.550","18:27.550","Green","Track","0.000","0.000","0.000","0.000","11.333","7.693","6.009","3.972","11.131","15.378","1.572","4.933","0.000"
"3","GTLM","Antonio Garcia","12","1:34.981","18:31.084","Green","Pit","0.622","6.929","3.186","4.314","12.046","8.884","6.648","5.185","12.400","16.061","3.696","15.010","132.637"
"25","GTLM","Tom Blomqvist","12","1:18.022","18:40.106","Green","Track","0.635","7.028","2.911","4.113","10.943","7.750","5.548","4.385","11.630","15.860","1.758","5.461","129.921"
"5","DPi","Joao Barbosa","13","3:11.547","18:46.593","Green","Track","0.000","0.000","0.000","0.000","12.753","8.196","6.046","4.153","12.063","16.247","1.586","4.966","0.000"
"6","DPi","Juan Pablo Montoya","9","6:18.444","18:52.237","Green","Track","0.000","0.000","0.000","0.000","13.243","8.208","6.718","4.664","12.932","21.264","1.673","4.979","0.000"
"7","DPi","Helio Castroneves","10","5:52.567","18:55.744","Green","Track","0.000","0.000","0.000","0.000","12.817","9.114","8.330","4.920","15.810","18.065","1.622","4.898","0.000"
"911","GTLM","Nick Tandy","12","1:17.703","19:07.916","Green","Track","0.631","6.997","2.904","4.094","10.843","7.695","5.559","4.356","11.629","15.934","1.686","5.375","130.745"
"85","DPi","Tristan Vautier","12","1:12.322","19:08.436","Green","Track","0.581","6.539","2.634","3.776","10.238","7.225","5.214","3.935","10.758","14.896","1.590","4.936","141.997"
"912","GTLM","Laurens Vanthoor","12","1:17.286","19:13.310","Green","Track","0.627","6.977","2.957","4.056","10.815","7.607","5.657","4.182","11.622","15.774","1.657","5.355","131.579"
"31","DPi","Felipe Nasr","13","1:12.295","19:17.352","Green","Track","0.579","6.438","2.659","3.895","10.314","7.163","5.181","3.988","10.754","14.831","1.569","4.924","142.487"
"66","GTLM","Sebastien Bourdais","11","1:18.854","19:32.959","Green","Track","0.636","7.085","2.940","4.139","10.944","7.770","5.643","4.290","11.672","16.560","1.719","5.456","129.717"
"4","GTLM","Oliver Gavin","11","1:17.113","19:39.517","Green","Track","0.622","6.956","2.896","4.018","10.700","7.791","5.618","4.220","11.507","15.759","1.681","5.345","132.637"
"10","DPi","Renger Van Der Zande","13","1:13.474","19:41.024","Green","Track","0.580","6.475","2.634","3.916","10.565","7.329","5.357","3.946","10.946","15.180","1.597","4.949","142.241"
"25","GTLM","Tom Blomqvist","13","1:18.296","19:58.402","Green","Track","0.635","7.031","2.927","4.141","10.906","7.794","5.604","4.366","11.688","15.990","1.743","5.471","129.921"
"5","DPi","Joao Barbosa","14","1:15.157","20:01.750","Green","Track","0.583","6.497","3.037","4.064","10.760","7.565","5.557","3.943","11.175","15.460","1.569","4.947","141.509"
"67","GTLM","Ryan Briscoe","13","3:25.778","20:05.568","Green","Track","0.000","0.000","0.000","0.000","11.973","8.478","6.236","4.437","12.133","16.219","1.702","5.452","0.000"
"7","DPi","Helio Castroneves","11","1:15.166","20:10.910","Green","Track","0.568","6.375","2.922","4.011","10.886","7.349","5.509","3.976","11.346","15.754","1.584","4.886","145.246"
"6","DPi","Juan Pablo Montoya","10","1:26.782","20:19.019","Green","Track","0.576","6.445","3.039","4.248","11.076","7.538","5.515","4.318","20.249","17.267","1.592","4.919","143.229"
"911","GTLM","Nick Tandy","13","1:17.606","20:25.522","Green","Track","0.631","6.994","3.074","4.185","10.877","7.653","5.534","4.312","11.553","15.748","1.683","5.362","130.745"
"31","DPi","Felipe Nasr","14","1:13.227","20:30.579","Green","Track","0.579","6.432","2.682","3.800","10.431","7.211","5.237","3.992","10.811","15.610","1.555","4.887","142.487"
"912","GTLM","Laurens Vanthoor","13","1:17.238","20:30.548","Green","Track","0.629","6.977","2.932","4.114","10.718","7.645","5.688","4.176","11.664","15.693","1.662","5.340","131.161"
"85","DPi","Tristan Vautier","13","1:25.300","20:33.736","Green","Pit","0.579","6.474","2.697","3.871","10.313","7.240","5.282","3.956","10.896","15.277","3.793","14.922","142.487"
"24","GTLM","John Edwards","10","5:18.198","20:51.925","Green","Track","0.000","0.000","0.000","0.000","12.646","8.509","6.190","4.576","12.277","17.286","1.727","5.445","0.000"
"4","GTLM","Oliver Gavin","12","1:17.983","20:57.500","Green","Track","0.624","6.963","2.922","4.036","10.849","7.651","5.621","4.279","11.544","16.443","1.700","5.351","132.212"
"66","GTLM","Sebastien Bourdais","12","1:30.964","21:03.923","Green","Track","0.636","7.082","2.829","15.020","12.011","8.062","5.916","4.351","11.800","16.110","1.711","5.436","129.717"
"10","DPi","Renger Van Der Zande","14","1:26.431","21:07.455","Green","Pit","0.580","6.446","2.813","4.074","10.703","7.456","5.547","4.048","11.163","15.280","3.511","14.810","142.241"
"50","DPi","Kyle Kaiser","9","3:52.998","21:15.276","Green","Track","0.000","0.000","0.000","0.000","11.191","7.521","5.696","4.160","11.024","15.301","1.584","4.946","0.000"
"5","DPi","Joao Barbosa","15","1:15.225","21:16.975","Green","Track","0.582","6.485","2.784","3.894","10.553","7.508","5.531","3.987","11.045","16.382","1.547","4.927","141.753"
"7","DPi","Helio Castroneves","12","1:13.196","21:24.106","Green","Track","0.568","6.371","2.677","3.880","10.521","7.255","5.355","3.899","10.756","15.445","1.606","4.863","145.246"
"67","GTLM","Ryan Briscoe","14","1:18.605","21:24.173","Green","Track","0.637","7.091","2.954","4.169","10.953","7.967","5.719","4.308","11.808","15.874","1.699","5.426","129.513"
"25","GTLM","Tom Blomqvist","14","1:30.324","21:28.726","Green","Pit","0.637","7.043","2.944","4.188","10.902","7.756","5.681","4.338","11.738","16.364","3.661","15.072","129.513"
"6","DPi","Juan Pablo Montoya","11","1:13.678","21:32.697","Green","Track","0.573","6.417","2.636","3.773","10.692","7.300","5.470","3.965","10.972","15.325","1.626","4.929","143.979"
"911","GTLM","Nick Tandy","14","1:17.341","21:42.863","Green","Track","0.629","7.002","2.958","4.090","10.773","7.648","5.567","4.315","11.609","15.719","1.673","5.358","131.161"
"912","GTLM","Laurens Vanthoor","14","1:17.151","21:47.699","Green","Track","0.628","6.973","2.908","4.075","10.795","7.642","5.621","4.229","11.605","15.650","1.673","5.352","131.369"
"31","DPi","Felipe Nasr","15","1:26.345","21:56.924","Green","Pit","0.574","6.460","2.654","3.822","10.292","7.184","5.217","4.028","10.778","15.534","4.531","15.271","143.728"
"24","GTLM","John Edwards","11","1:19.479","22:11.404","Green","Track","0.635","7.050","3.131","4.266","11.184","7.788","5.825","4.382","11.828","16.254","1.713","5.423","129.921"
"4","GTLM","Oliver Gavin","13","1:17.267","22:14.767","Green","Track","0.623","6.942","2.922","4.067","10.795","7.677","5.595","4.309","11.540","15.810","1.667","5.320","132.424"
"55","DPi","Jonathan Bomarito","12","7:47.603","22:25.371","Green","Track","0.000","0.000","0.000","0.000","12.496","8.058","6.202","4.284","11.253","16.759","1.607","4.830","0.000"
"3","GTLM","Antonio Garcia","13","3:56.376","22:27.460","Green","Track","0.000","0.000","0.000","0.000","11.949","8.213","5.882","4.377","11.837","16.280","1.681","5.361","0.000"
"50","DPi","Kyle Kaiser","10","1:13.781","22:29.057","Green","Track","0.579","6.492","2.808","3.883","10.432","7.347","5.407","3.953","10.839","15.552","1.567","4.922","142.487"
"5","DPi","Joao Barbosa","16","1:13.390","22:30.365","Green","Track","0.581","6.489","2.765","3.879","10.449","7.267","5.317","3.966","10.858","15.329","1.558","4.932","141.997"
"7","DPi","Helio Castroneves","13","1:11.939","22:36.045","Green","Track","0.564","6.356","2.592","3.764","10.281","7.153","5.207","3.966","10.718","14.866","1.598","4.874","146.277"
"67","GTLM","Ryan Briscoe","15","1:18.412","22:42.585","Green","Track","0.634","7.077","2.978","4.127","10.978","7.868","5.686","4.307","11.784","15.874","1.688","5.411","130.126"
"6","DPi","Juan Pablo Montoya","12","1:12.928","22:45.625","Green","Track","0.571","6.412","2.629","3.876","10.510","7.389","5.188","3.997","10.741","15.143","1.581","4.891","144.483"
"911","GTLM","Nick Tandy","15","1:17.221","23:00.084","Green","Track","0.629","7.009","2.864","4.019","10.758","7.750","5.566","4.315","11.594","15.717","1.659","5.341","131.161"
"54","DPi","Colin Braun","14","5:34.345","23:03.838","Green","Track","0.000","0.000","0.000","0.000","11.984","7.756","5.997","4.169","11.114","16.241","1.561","4.854","0.000"
"66","GTLM","Sebastien Bourdais","13","2:00.343","23:04.266","Green","Track","0.634","7.056","2.888","4.062","10.767","7.796","5.557","4.333","11.658","58.291","1.772","5.529","130.126"
"912","GTLM","Laurens Vanthoor","15","1:23.335","23:11.034","Green","Track","0.629","6.979","2.907","4.185","11.638","7.957","5.785","4.485","14.101","17.686","1.649","5.334","131.161"
"85","DPi","Misha Goikhberg","14","2:39.940","23:13.676","Green","Track","0.000","0.000","0.000","0.000","12.051","7.535","5.564","4.040","11.338","15.575","1.557","4.925","0.000"
"24","GTLM","John Edwards","12","1:18.517","23:29.921","Green","Track","0.632","7.032","3.022","4.116","11.052","7.818","5.637","4.344","11.677","16.067","1.703","5.417","130.538"
"55","DPi","Jonathan Bomarito","13","1:15.495","23:40.866","Green","Track","0.561","6.361","3.166","4.338","11.090","7.506","5.656","4.012","10.900","15.516","1.585","4.804","147.059"
"50","DPi","Kyle Kaiser","11","1:14.556","23:43.613","Green","Track","0.576","6.454","2.788","3.910","10.728","7.481","5.743","4.045","10.955","15.348","1.582","4.946","143.229"
"4","GTLM","Oliver Gavin","14","1:29.719","23:44.486","Green","Pit","0.621","6.931","2.859","4.055","10.874","7.736","5.686","4.242","11.779","16.065","3.862","15.009","132.850"
"3","GTLM","Antonio Garcia","14","1:22.256","23:49.716","Green","Track","0.625","7.006","2.954","4.160","10.901","7.782","6.722","5.056","12.306","17.691","1.688","5.365","132.000"
"5","DPi","Joao Barbosa","17","1:26.606","23:56.971","Green","Pit","0.577","6.471","2.725","3.918","10.491","7.420","5.798","3.925","10.977","15.316","3.706","15.282","142.981"
"84","DPi","Simon Trummer","13","8:30.096","23:59.185","Green","Track","0.000","0.000","0.000","0.000","12.147","7.761","5.915","4.120","11.742","16.396","1.520","4.895","0.000"
"67","GTLM","Ryan Briscoe","16","1:18.245","24:00.830","Green","Track","0.632","7.070","2.966","4.070","10.914","7.795","5.639","4.362","11.790","15.934","1.677","5.396","130.538"
"7","DPi","Helio Castroneves","14","1:25.984","24:02.029","Green","Pit","0.565","6.352","2.669","3.748","10.235","7.263","5.254","3.961","10.843","16.788","3.484","14.822","146.018"
"6","DPi","Juan Pablo Montoya","13","1:24.629","24:10.254","Green","Track","0.570","6.398","3.301","5.588","13.496","9.059","5.698","4.307","13.503","16.196","1.606","4.907","144.737"
"911","GTLM","Nick Tandy","16","1:17.255","24:17.339","Green","Track","0.627","6.985","2.860","4.025","10.754","7.784","5.541","4.249","11.602","15.772","1.689","5.367","131.579"
"54","DPi","Colin Braun","15","1:14.196","24:18.034","Green","Track","0.563","6.280","2.877","4.177","10.625","7.231","5.459","3.963","10.835","15.791","1.559","4.836","146.536"
"10","DPi","Renger Van Der Zande","15","3:20.336","24:27.791","Green","Track","0.000","0.000","0.000","0.000","11.498","7.648","5.549","3.951","11.010","18.747","1.571","4.931","0.000"
"85","DPi","Misha Goikhberg","15","1:15.173","24:28.849","Green","Track","0.580","6.487","2.723","3.990","10.859","7.521","5.491","3.993","10.995","16.015","1.576","4.943","142.241"
"66","GTLM","Sebastien Bourdais","14","1:32.090","24:36.356","Green","Pit","0.641","7.127","3.323","4.384","11.317","8.090","5.754","4.315","11.784","16.408","3.880","15.067","128.705"
"912","GTLM","Laurens Vanthoor","16","1:30.827","24:41.861","Green","Pit","0.627","6.968","2.869","4.041","10.773","7.698","5.695","4.222","11.634","17.774","3.430","15.096","131.579"
"24","GTLM","John Edwards","13","1:18.433","24:48.354","Green","Track","0.633","7.026","3.054","4.125","10.979","7.742","5.705","4.332","11.731","15.984","1.700","5.422","130.332"
"55","DPi","Jonathan Bomarito","14","1:13.559","24:54.425","Green","Track","0.561","6.320","2.847","4.085","10.602","7.136","5.467","3.968","10.884","15.279","1.585","4.825","147.059"
"77","DPi","Tristan Nunez","9","14:22.826","24:56.983","Green","Track","0.000","0.000","0.000","0.000","12.901","7.996","6.129","4.420","13.597","16.740","1.610","4.851","0.000"
"50","DPi","Kyle Kaiser","12","1:14.660","24:58.273","Green","Track","0.580","6.485","2.844","3.968","10.585","7.377","5.556","4.006","10.912","15.821","1.587","4.939","142.241"
"3","GTLM","Antonio Garcia","15","1:17.920","25:07.636","Green","Track","0.626","7.006","2.930","4.189","10.915","7.769","5.632","4.304","11.709","15.754","1.710","5.376","131.789"
"84","DPi","Simon Trummer","14","1:14.747","25:13.932","Green","Track","0.578","6.505","2.726","4.271","10.899","7.392","5.484","4.039","11.020","15.387","1.534","4.912","142.734"
"6","DPi","Juan Pablo Montoya","14","1:12.443","25:22.697","Green","Track","0.569","6.394","2.630","3.853","10.367","7.327","5.137","4.004","10.762","14.887","1.613","4.900","144.991"
"67","GTLM","Ryan Briscoe","17","1:30.027","25:30.857","Green","Pit","0.631","7.042","2.895","4.064","11.109","7.897","5.728","4.303","11.863","15.923","3.517","15.055","130.745"
"54","DPi","Colin Braun","16","1:13.035","25:31.069","Green","Track","0.564","6.249","2.714","3.935","10.447","7.253","5.320","4.093","10.763","15.307","1.553","4.837","146.277"
"31","DPi","Felipe Nasr","16","3:37.315","25:34.239","Green","Pit","0.000","0.000","0.000","0.000","12.890","7.779","5.953","4.961","12.723","17.161","4.169","15.321","0.000"
"911","GTLM","Nick Tandy","17","1:17.632","25:34.971","Green","Track","0.627","6.986","2.917","4.079","10.991","7.705","5.485","4.327","11.579","15.902","1.675","5.359","131.579"
"10","DPi","Renger Van Der Zande","16","1:12.898","25:40.689","Green","Track","0.581","6.464","2.648","3.903","10.362","7.252","5.287","3.978","10.906","15.020","1.566","4.931","141.997"
"24","GTLM","John Edwards","14","1:18.606","26:06.960","Green","Track","0.632","7.022","2.951","4.042","10.966","7.668","5.654","4.300","11.650","16.568","1.717","5.436","130.538"
"55","DPi","Jonathan Bomarito","15","1:13.228","26:07.653","Green","Track","0.561","6.321","2.682","3.879","10.375","7.160","5.250","3.882","10.648","16.086","1.577","4.807","147.059"
"77","DPi","Tristan Nunez","10","1:15.934","26:12.917","Green","Track","0.564","6.365","3.105","4.306","11.083","7.340","5.642","3.957","10.894","16.208","1.606","4.864","146.277"
"3","GTLM","Antonio Garcia","16","1:17.490","26:25.126","Green","Track","0.626","6.993","2.890","4.073","10.834","7.781","5.575","4.260","11.554","15.861","1.689","5.354","131.789"
"50","DPi","Kyle Kaiser","13","1:28.412","26:26.685","Green","Pit","0.577","6.469","2.817","3.893","10.942","7.452","5.674","4.058","11.050","16.585","3.690","15.205","142.981"
"84","DPi","Simon Trummer","15","1:13.909","26:27.841","Green","Track","0.579","6.512","2.703","3.913","10.439","7.201","5.294","4.030","10.959","15.863","1.522","4.894","142.487"
"85","DPi","Misha Goikhberg","16","2:08.840","26:37.689","Green","Track","0.580","6.486","2.723","3.927","10.830","7.281","5.387","4.008","10.857","70.211","1.581","4.969","142.241"
"54","DPi","Colin Braun","17","1:14.491","26:45.560","Green","Track","0.561","6.287","2.626","3.963","10.702","7.819","5.691","4.020","10.793","15.660","1.547","4.822","147.059"
"4","GTLM","Tommy Milner","15","3:04.731","26:49.217","Green","Track","0.000","0.000","0.000","0.000","11.710","8.209","6.180","4.365","11.938","16.526","1.692","5.369","0.000"
"6","DPi","Juan Pablo Montoya","15","1:28.676","26:51.373","Green","Pit","0.568","6.412","2.586","3.826","10.330","7.366","5.089","4.053","11.376","18.473","3.765","14.832","145.246"
"911","GTLM","Nick Tandy","18","1:28.890","27:03.861","Green","Pit","0.629","6.992","2.887","4.094","10.800","7.748","5.568","4.289","11.653","16.063","3.067","15.100","131.161"
"10","DPi","Renger Van Der Zande","17","1:25.310","27:05.999","Green","Pit","0.580","6.479","2.685","3.927","10.399","7.285","5.394","3.967","10.968","15.480","3.342","14.804","142.241"
"25","GTLM","Tom Blomqvist","15","5:48.997","27:17.723","Green","Track","0.000","0.000","0.000","0.000","12.859","8.588","6.208","4.666","13.185","17.266","1.714","5.451","0.000"
"55","DPi","Jonathan Bomarito","16","1:12.286","27:19.939","Green","Track","0.560","6.308","2.749","3.955","10.284","7.145","5.241","3.937","10.670","14.981","1.609","4.847","147.321"
"24","GTLM","John Edwards","15","1:18.764","27:25.724","Green","Track","0.633","7.014","3.126","4.291","11.088","7.799","5.716","4.274","11.713","15.945","1.723","5.442","130.332"
"77","DPi","Tristan Nunez","11","1:13.476","27:26.393","Green","Track","0.567","6.381","2.784","4.023","10.670","7.186","5.384","3.864","10.783","15.382","1.601","4.851","145.503"
"84","DPi","Simon Trummer","16","1:14.832","27:42.673","Green","Track","0.577","6.497","2.768","3.963","10.513","7.278","5.281","4.023","11.290","16.181","1.538","4.923","142.981"
"3","GTLM","Antonio Garcia","17","1:17.566","27:42.692","Green","Track","0.625","7.005","2.920","4.089","10.900","7.702","5.543","4.297","11.546","15.842","1.712","5.385","132.000"
"85","DPi","Misha Goikhberg","17","1:15.453","27:53.142","Green","Track","0.583","6.534","2.793","4.004","10.897","7.994","5.512","3.993","11.037","15.593","1.571","4.942","141.509"
"54","DPi","Colin Braun","18","1:12.625","27:58.185","Green","Track","0.562","6.280","2.592","3.963","10.338","7.315","5.377","3.960","10.650","15.155","1.570","4.863","146.797"
"4","GTLM","Tommy Milner","16","1:18.922","28:08.139","Green","Track","0.626","6.992","2.951","4.200","11.101","7.942","5.755","4.324","11.716","16.263","1.690","5.362","131.789"
"31","DPi","Felipe Nasr","17","2:56.665","28:30.904","Green","Track","0.000","0.000","0.000","0.000","12.992","8.264","6.391","4.612","12.039","16.504","1.612","4.990","0.000"
"5","DPi","Joao Barbosa","18","4:37.029","28:34.000","Green","Track","0.000","0.000","0.000","0.000","12.236","7.866","6.148","4.094","11.473","16.452","1.564","4.940","0.000"
"55","DPi","Jonathan Bomarito","17","1:17.142","28:37.081","Green","Track","0.562","6.326","2.684","4.001","10.977","7.648","5.727","4.119","11.639","17.064","1.575","4.820","146.797"
"25","GTLM","Tom Blomqvist","16","1:21.106","28:38.829","Green","Track","0.634","7.040","3.110","4.312","11.322","7.851","6.229","4.442","11.980","17.077","1.697","5.412","130.126"
"77","DPi","Tristan Nunez","12","1:13.288","28:39.681","Green","Track","0.564","6.333","2.629","4.168","10.726","7.258","5.384","3.909","10.773","15.099","1.596","4.849","146.277"
"24","GTLM","John Edwards","16","1:18.431","28:44.155","Green","Track","0.632","7.018","2.987","4.138","11.171","7.719","5.672","4.296","11.653","15.974","1.721","5.450","130.538"
"84","DPi","Simon Trummer","17","1:13.659","28:56.332","Green","Track","0.580","6.518","2.681","3.960","10.512","7.257","5.358","3.977","10.901","15.463","1.542","4.910","142.241"
"67","GTLM","Ryan Briscoe","18","3:25.474","28:56.331","Green","Track","0.000","0.000","0.000","0.000","11.627","8.326","5.925","4.339","12.031","16.051","1.686","5.435","0.000"
"3","GTLM","Antonio Garcia","18","1:17.696","29:00.388","Green","Track","0.352","7.287","2.891","4.095","10.933","7.809","5.550","4.309","11.682","15.724","1.708","5.356","234.375"
"66","GTLM","Sebastien Bourdais","15","4:28.911","29:05.267","Green","Track","0.000","0.000","0.000","0.000","12.864","9.137","6.806","6.544","15.110","18.363","1.779","5.506","0.000"
