"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"85","DPi","Tristan Vautier","3","1:35.455","32:47.919","Green","Track","10.080","12.685","8.495","18.044","6.893","5.723","5.294","8.484","6.268","5.605","4.728","0.427","2.729","191.612"
"6","DPi","Juan Pablo Montoya","3","1:35.108","32:54.008","Green","Track","9.896","12.769","8.560","18.378","6.847","5.685","5.297","8.103","6.121","5.562","4.723","0.429","2.738","190.718"
"52","LMP2","Gabriel Aubry","4","1:36.073","32:58.447","Green","Track","10.000","12.802","8.656","18.121","6.974","5.830","5.468","8.128","6.263","5.701","4.865","0.443","2.822","184.691"
"7","DPi","Ricky Taylor","3","1:34.647","33:00.356","Green","Track","9.813","12.772","8.512","18.502","6.845","5.656","5.252","7.911","6.079","5.508","4.669","0.424","2.704","192.967"
"54","DPi","Jonathan Bennett","4","1:36.302","33:05.172","Green","Track","10.271","12.838","8.503","18.337","6.811","5.677","5.294","8.950","6.185","5.572","4.699","0.427","2.738","191.612"
"81","LMP2","James Allen","4","1:36.447","33:09.071","Green","Track","9.851","12.879","8.777","18.269","7.020","5.857","5.469","8.181","6.292","5.718","4.869","0.443","2.822","184.691"
"31","DPi","Felipe Nasr","1","33:36.798","33:36.798","Green","Track","31.853","17.527","9.316","19.324","7.006","5.772","5.377","8.603","6.230","5.620","4.729","0.429","2.737","190.718"
"55","DPi","Harry Tincknell","3","1:34.332","33:39.973","Green","Track","9.885","12.550","8.338","18.097","6.762","5.628","5.426","8.362","6.043","5.483","4.644","0.423","2.691","193.424"
"38","LMP2","Kyle Masson","5","1:38.014","33:50.259","Green","Track","10.161","13.105","8.813","18.748","7.009","5.864","5.440","8.742","6.345","5.719","4.833","0.439","2.796","186.374"
"50","DPi","Agustin Canapino","4","1:34.888","33:55.290","Green","Track","9.899","12.716","8.515","17.948","6.848","5.708","5.309","8.257","6.220","5.589","4.716","0.429","2.734","190.718"
"5","DPi","Filipe Albuquerque","2","1:36.917","34:01.619","Green","Track","10.553","12.946","8.668","18.286","6.859","5.715","5.451","8.800","6.199","5.588","4.705","0.427","2.720","191.612"
"18","LMP2","Ryan Cullen","5","1:37.232","34:04.398","Green","Track","10.069","12.941","8.720","18.136","7.045","5.872","5.475","8.548","6.438","5.776","4.912","0.446","2.854","183.449"
"77","DPi","Oliver Jarvis","4","2:06.152","34:06.396","Green","Pit","0.000","0.000","0.000","0.000","9.477","7.487","6.158","9.742","6.264","5.570","8.558","0.000","0.000","0.000"
"84","DPi","Simon Trummer","4","1:35.066","34:18.427","Green","Track","10.000","12.702","8.484","17.967","6.849","5.698","5.248","8.427","6.298","5.563","4.688","0.424","2.718","192.967"
"85","DPi","Tristan Vautier","4","1:34.935","34:22.854","Green","Track","9.978","12.628","8.531","17.826","6.886","5.722","5.288","8.335","6.266","5.603","4.721","0.427","2.724","191.612"
"6","DPi","Juan Pablo Montoya","4","1:34.431","34:28.439","Green","Track","9.865","12.723","8.540","18.135","6.810","5.691","5.271","7.869","6.117","5.544","4.703","0.428","2.735","191.164"
"52","LMP2","Gabriel Aubry","5","1:35.930","34:34.377","Green","Track","10.052","12.730","8.685","18.072","6.985","5.836","5.445","8.029","6.274","5.700","4.858","0.443","2.821","184.691"
"7","DPi","Ricky Taylor","4","1:34.402","34:34.758","Green","Track","9.711","12.744","8.501","18.165","6.836","5.640","5.225","8.059","6.160","5.558","4.666","0.424","2.713","192.967"
"54","DPi","Jonathan Bennett","5","1:36.577","34:41.749","Green","Track","10.238","12.908","8.499","18.544","6.826","5.702","5.317","8.954","6.178","5.563","4.691","0.426","2.731","192.061"
"81","LMP2","James Allen","5","1:36.734","34:45.805","Green","Track","9.868","12.828","8.686","18.348","7.155","5.865","5.455","8.318","6.345","5.732","4.872","0.443","2.819","184.691"
"10","DPi","Jordan Taylor","4","3:01.285","34:59.939","Green","Track","10.202","12.721","8.504","18.174","6.878","5.718","5.295","8.135","6.205","5.598","4.727","0.429","2.751","190.718"
"31","DPi","Felipe Nasr","2","1:35.059","35:11.857","Green","Track","10.004","12.657","8.553","18.230","6.891","5.706","5.280","8.155","6.170","5.570","4.697","0.427","2.719","191.612"
"55","DPi","Harry Tincknell","4","1:33.785","35:13.758","Green","Track","9.834","12.567","8.346","18.059","6.807","5.628","5.217","8.065","6.033","5.475","4.642","0.422","2.690","193.882"
"38","LMP2","Kyle Masson","6","1:37.704","35:27.963","Green","Track","10.288","13.025","8.822","18.534","7.000","5.823","5.430","8.648","6.349","5.715","4.833","0.440","2.797","185.950"
"50","DPi","Agustin Canapino","5","1:34.796","35:30.086","Green","Track","9.851","12.674","8.511","18.037","6.885","5.706","5.300","8.208","6.175","5.572","4.715","0.428","2.734","191.164"
"5","DPi","Filipe Albuquerque","3","1:34.504","35:36.123","Green","Track","9.983","12.588","8.530","17.767","6.818","5.692","5.270","8.296","6.166","5.566","4.688","0.426","2.714","192.061"
"18","LMP2","Ryan Cullen","6","1:42.362","35:46.760","Green","Track","0.000","0.000","10.043","19.930","7.247","5.937","5.516","8.584","6.572","5.809","4.912","0.447","2.869","183.038"
"84","DPi","Simon Trummer","5","1:35.462","35:53.889","Green","Track","10.037","12.808","8.537","18.138","6.859","5.695","5.254","8.495","6.256","5.567","4.675","0.423","2.718","193.424"
"85","DPi","Tristan Vautier","5","1:38.766","36:01.620","Green","Track","9.971","12.662","8.551","20.713","7.026","5.756","5.436","8.942","6.255","5.588","4.717","0.427","2.722","191.612"
