"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"23","TCR","Jared Salinsky","1","3:39.546","3:39.546","Green","Track","0.000","22.854","14.638","28.454","9.905","7.605","7.117","12.365","8.402","7.344","6.112","0.551","3.546","148.490"
"84","TCR","Brian Henderson","1","3:40.228","3:40.228","Green","Track","0.000","21.989","14.418","27.346","9.788","7.595","7.197","12.493","8.229","7.391","6.154","0.557","3.578","146.891"
"98","TCR","Mark Wilkins","1","3:40.999","3:40.999","Green","Track","0.000","21.976","14.462","27.616","9.816","7.649","7.228","12.499","8.391","7.811","6.518","0.577","3.654","141.799"
"66","GS","Spencer Pumpelly","1","3:50.481","3:50.481","Green","Track","0.000","20.419","15.864","28.381","9.403","7.145","8.019","12.427","8.240","8.249","7.209","0.669","4.067","122.299"
"67","GS","Chris Bellomo","1","3:51.319","3:51.319","Green","Track","0.000","20.142","13.864","28.138","9.287","7.197","7.564","13.210","8.431","8.265","6.793","0.662","4.135","123.592"
"61","TCR","Gavin Ernstone","1","3:51.675","3:51.675","Green","Track","0.000","22.554","16.895","29.150","10.134","7.665","7.882","13.478","8.422","8.052","6.645","0.626","4.100","130.700"
"13","GS","Orey Fidani","1","3:54.935","3:54.935","Green","Track","0.000","20.079","12.378","24.376","9.125","8.762","7.768","12.283","8.783","7.140","5.791","0.537","3.428","152.362"
"69","GS","Corey Fergus","1","3:56.346","3:56.346","Green","Track","0.000","20.260","12.142","24.637","9.544","8.624","12.575","12.059","7.560","6.605","5.512","0.493","3.135","165.960"
"75","GS","Paul Holton","1","3:56.641","3:56.641","Green","Track","0.000","19.193","12.471","22.606","8.084","6.916","6.294","11.230","7.352","6.425","5.349","0.476","3.025","171.887"
"39","GS","Tyler McQuarrie","1","3:58.834","3:58.834","Green","Track","0.000","20.704","12.802","24.056","8.801","7.536","8.668","11.840","7.710","6.766","5.596","0.500","3.197","163.636"
"09","GS","Dale Katechis","1","4:00.403","4:00.403","Green","Track","0.000","21.833","13.471","24.677","9.093","7.421","7.106","12.606","7.845","6.820","5.681","0.508","3.224","161.059"
"22","GS","Chase Briscoe","1","4:05.525","4:05.525","Green","Track","0.000","27.346","22.906","28.344","21.237","12.602","12.299","12.579","7.889","6.911","5.666","0.511","3.257","160.114"
"21","TCR","Mason Filippi","1","4:06.069","4:06.069","Green","Track","0.000","23.501","16.763","26.817","9.398","8.435","9.209","13.111","8.338","7.482","6.227","0.559","3.553","146.365"
"46","GS","Owen Trinkler","2","1:55.717","4:06.564","Green","Track","12.014","15.260","10.727","21.520","8.504","6.813","6.164","11.198","7.713","6.704","5.495","0.491","3.114","166.636"
"2","GS","Kenton Koch","2","1:54.465","4:07.935","Green","Track","11.772","15.100","10.621","21.242","8.481","6.884","6.207","10.480","7.668","6.782","5.568","0.496","3.164","164.956"
"11","GS","Thomas Collingwood","1","4:08.323","4:08.323","Green","Track","0.000","20.846","13.576","25.053","8.936","6.993","8.405","13.062","8.257","6.923","5.891","0.564","3.556","145.068"
"7","GS","Trent Hindman","2","1:54.644","4:15.823","Green","Track","11.913","15.111","10.749","21.199","8.509","6.839","6.191","10.516","7.637","6.704","5.600","0.501","3.175","163.310"
"80","GS","Kaz Grala","2","1:56.223","4:25.455","Green","Track","12.229","15.299","10.588","21.375","8.479","6.814","6.289","11.160","7.773","6.847","5.649","0.506","3.215","161.696"
"96","GS","Sydney McKee","2","1:58.010","4:26.708","Green","Track","12.452","16.160","10.788","22.000","8.523","6.812","6.240","11.244","7.696","6.743","5.632","0.504","3.216","162.338"
"97","GS","Ramin Abdolvahabi","1","4:27.442","4:27.442","Green","Track","0.000","22.526","13.414","24.377","8.968","7.107","6.833","11.990","7.984","7.530","6.371","0.582","3.651","140.581"
"82","GS","James Clay","2","1:56.329","4:29.885","Green","Track","12.366","16.022","10.724","21.753","8.576","6.828","6.234","10.255","7.553","6.698","5.612","0.504","3.204","162.338"
"59","GS","DJ Randall","2","1:58.640","4:32.233","Green","Track","12.804","16.340","10.767","21.964","8.662","6.922","6.284","10.925","7.783","6.811","5.644","0.506","3.228","161.696"
"12","TCR","Ryan Nash","2","2:06.435","4:38.220","Green","Track","13.987","18.032","11.341","23.237","8.945","7.261","6.642","11.660","8.098","7.191","6.034","0.544","3.463","150.401"
"44","GS","Mike Vess","2","1:59.399","4:39.883","Green","Track","12.502","15.691","11.300","22.592","8.841","6.856","6.156","11.359","7.827","6.828","5.684","0.510","3.253","160.428"
"4","GS","Ted Giovanis","2","2:00.863","4:40.294","Green","Track","12.756","16.130","11.251","22.802","8.795","6.927","6.332","11.877","7.875","6.810","5.607","0.502","3.199","162.984"
"37","TCR","Shelby Blackstock","2","2:03.049","4:52.282","Green","Track","12.834","16.166","11.418","22.390","9.097","7.468","6.839","11.025","8.158","7.345","6.187","0.559","3.563","146.365"
"35","GS","James Cox","2","1:57.093","4:55.181","Green","Track","12.119","16.192","11.079","22.026","8.562","6.869","6.166","10.592","7.588","6.678","5.538","0.498","3.186","164.294"
"5","TCR","Roy Block","2","2:04.680","4:55.972","Green","Track","13.645","16.138","12.015","22.723","9.014","7.414","6.891","11.166","8.046","7.324","6.185","0.559","3.560","146.365"
"54","TCR","Michael Johnson","2","2:04.681","5:00.837","Green","Track","13.324","16.610","12.203","22.928","9.022","7.285","6.630","11.578","8.059","7.152","5.953","0.535","3.402","152.931"
"99","GS","Gary Ferrera","2","1:58.632","5:01.162","Green","Track","12.724","15.954","11.072","22.058","8.512","6.781","6.249","11.649","7.695","6.754","5.518","0.494","3.172","165.624"
"73","TCR","Mike LaMarra","2","2:07.185","5:02.295","Green","Track","13.576","16.514","11.888","23.913","9.331","7.541","6.952","11.766","8.224","7.346","6.095","0.547","3.492","149.576"
"88","GS","Greg Liefooghe","2","1:56.245","5:03.025","Green","Track","12.149","15.212","10.740","21.272","8.566","6.875","6.319","11.174","7.775","6.803","5.645","0.505","3.210","162.016"
"26","GS","Kyle Reid","1","5:03.529","5:03.529","Green","Track","0.000","22.682","13.541","25.055","9.688","8.040","9.381","13.641","7.993","6.947","5.720","0.513","3.284","159.490"
"60","GS","Nate Stacy","2","1:58.802","5:06.301","Green","Track","14.154","15.709","11.015","21.873","8.551","6.906","6.337","10.602","7.621","6.739","5.592","0.503","3.200","162.660"
"52","TCR","Max Faulkner","2","2:03.565","5:06.629","Green","Track","12.981","15.928","11.308","22.517","9.108","7.472","6.859","11.456","8.251","7.389","6.174","0.557","3.565","146.891"
"24","GS","Drew Staveley","2","2:00.112","5:08.470","Green","Track","13.939","16.039","11.184","21.977","8.655","6.923","6.351","11.091","7.758","6.812","5.647","0.508","3.228","161.059"
"65","GS","Tim Probert","2","1:57.635","5:15.681","Green","Track","12.207","15.371","11.091","22.009","8.614","6.887","6.278","11.240","7.778","6.792","5.629","0.507","3.232","161.377"
"3","TCR","Alexandre Papadopulos","2","2:10.512","5:17.419","Green","Track","14.450","17.522","12.129","24.528","9.041","7.411","7.144","12.452","8.236","7.341","6.144","0.556","3.558","147.155"
"40","GS","Patrick Gallagher","2","1:59.899","5:18.147","Green","Track","12.423","15.625","11.500","22.713","8.982","7.147","6.952","10.717","7.699","6.779","5.616","0.508","3.238","161.059"
"31","GS","Patrick Liddy","2","1:56.983","5:23.914","Green","Track","12.239","15.545","10.783","21.888","8.580","6.864","6.236","10.975","7.765","6.766","5.614","0.505","3.223","162.016"
"10","TCR","Lee Carpentier","2","2:03.866","5:24.555","Green","Track","12.782","16.311","11.466","22.728","8.997","7.255","6.602","12.543","8.151","7.163","5.927","0.534","3.407","153.218"
"15","GS","Ty Majeski","2","1:54.728","5:27.980","Green","Track","12.090","15.011","10.701","21.342","8.485","6.884","6.277","10.250","7.618","6.745","5.604","0.507","3.214","161.377"
"56","GS","Jeff Mosing","2","2:09.823","5:30.614","Green","Pit","11.914","15.303","10.875","21.949","8.575","6.866","6.225","11.186","7.755","6.780","8.761","0.000","0.000","0.000"
"84","TCR","Brian Henderson","2","2:04.335","5:44.563","Green","Track","13.485","16.107","11.492","23.123","9.074","7.425","6.823","11.120","8.097","7.326","6.123","0.558","3.582","146.628"
"98","TCR","Mark Wilkins","2","2:05.885","5:46.884","Green","Track","14.066","16.135","11.782","0.000","0.000","7.399","6.881","12.020","8.316","7.389","6.149","0.555","3.536","147.420"
"23","TCR","Jared Salinsky","2","2:09.936","5:49.482","Green","Track","13.943","17.275","13.628","24.594","9.250","7.396","6.823","11.553","8.155","7.254","6.038","0.545","3.482","150.125"
"69","GS","Corey Fergus","2","1:56.161","5:52.507","Green","Track","12.388","15.526","10.679","21.910","8.327","6.948","6.260","10.790","7.559","6.597","5.521","0.497","3.159","164.624"
"66","GS","Spencer Pumpelly","2","2:04.528","5:55.009","Green","Track","14.580","16.062","11.878","22.932","8.931","7.410","7.306","11.299","7.829","6.776","5.623","0.515","3.387","158.870"
"39","GS","Tyler McQuarrie","2","1:56.319","5:55.153","Green","Track","12.023","15.188","11.552","21.904","8.582","6.917","6.212","10.385","7.619","6.761","5.527","0.496","3.153","164.956"
"13","GS","Orey Fidani","2","2:01.447","5:56.382","Green","Track","13.448","17.627","11.207","23.005","8.624","6.886","6.258","10.757","7.680","6.696","5.573","0.500","3.186","163.636"
"09","GS","Dale Katechis","2","1:59.566","5:59.969","Green","Track","12.792","15.601","11.480","22.475","8.482","6.866","6.361","11.488","7.788","6.843","5.659","0.507","3.224","161.377"
"22","GS","Chase Briscoe","2","1:55.443","6:00.968","Green","Track","12.089","15.154","10.680","21.270","8.554","6.974","6.258","10.657","7.741","6.777","5.582","0.503","3.204","162.660"
"67","GS","Chris Bellomo","2","2:10.622","6:01.941","Green","Track","14.887","16.313","11.894","24.815","9.082","7.645","7.157","12.451","8.351","7.287","6.401","0.596","3.743","137.279"
"2","GS","Kenton Koch","3","1:55.175","6:03.110","Green","Track","12.740","14.897","10.555","21.012","8.452","6.807","6.126","10.878","7.723","6.790","5.527","0.496","3.172","164.956"
"61","TCR","Gavin Ernstone","2","2:12.473","6:04.148","Green","Track","15.488","18.755","13.037","25.189","9.175","7.295","6.660","11.760","8.159","7.145","5.890","0.531","3.389","154.083"
"7","GS","Trent Hindman","3","1:55.108","6:10.931","Green","Track","11.781","14.855","10.623","22.282","8.682","6.869","6.194","10.294","7.587","6.681","5.587","0.500","3.173","163.636"
"11","GS","Thomas Collingwood","2","2:06.932","6:15.255","Green","Track","13.693","17.002","12.750","24.703","8.769","6.911","7.172","11.740","7.885","6.908","5.653","0.508","3.238","161.059"
"21","TCR","Mason Filippi","2","2:10.432","6:16.501","Green","Track","15.263","17.259","12.609","23.911","9.013","7.416","7.079","12.037","8.207","7.368","6.166","0.558","3.546","146.628"
"80","GS","Kaz Grala","3","1:55.169","6:20.624","Green","Track","11.972","15.232","10.613","21.299","8.400","6.749","6.215","11.006","7.677","6.737","5.594","0.501","3.174","163.310"
"57","GS","Christian Hohenadel","1","6:20.979","6:20.979","Green","Track","0.000","19.860","11.749","22.508","8.564","6.899","6.351","11.178","7.844","6.899","5.576","0.500","3.378","163.636"
"96","GS","Sydney McKee","3","1:56.512","6:23.220","Green","Track","12.314","15.357","10.771","21.719","8.535","6.824","6.237","10.978","7.695","6.738","5.625","0.504","3.215","162.338"
"82","GS","James Clay","3","1:54.498","6:24.383","Green","Track","11.947","15.312","10.667","21.344","8.491","6.791","6.182","10.238","7.585","6.691","5.573","0.499","3.178","163.964"
"59","GS","DJ Randall","3","1:57.129","6:29.362","Green","Track","12.197","15.563","11.034","21.486","8.597","6.910","6.314","11.211","7.734","6.762","5.591","0.503","3.227","162.660"
"97","GS","Ramin Abdolvahabi","2","2:02.071","6:29.513","Green","Track","13.593","16.140","12.059","22.669","8.648","6.959","6.469","11.259","7.759","6.869","5.731","0.525","3.391","155.844"
"33","GS","Indy Dontje","1","6:34.044","6:34.044","Green","Track","0.000","20.180","12.346","24.134","8.863","7.045","6.699","11.716","7.821","6.876","5.672","0.509","3.245","160.743"
"44","GS","Mike Vess","3","1:58.422","6:38.305","Green","Track","12.557","15.554","11.105","21.949","8.634","6.887","6.325","11.346","7.842","6.814","5.659","0.509","3.241","160.743"
"4","GS","Ted Giovanis","3","2:00.878","6:41.172","Green","Track","12.814","16.052","11.274","23.216","8.718","6.919","6.258","11.472","7.915","6.871","5.638","0.506","3.225","161.696"
"12","TCR","Ryan Nash","3","2:04.368","6:42.588","Green","Track","13.306","16.350","11.827","23.261","9.052","7.293","6.683","11.497","8.031","7.146","5.963","0.539","3.420","151.796"
"35","GS","James Cox","3","1:55.354","6:50.535","Green","Track","11.723","15.014","10.713","21.723","8.599","6.900","6.239","10.745","7.622","6.773","5.588","0.504","3.211","162.338"
"37","TCR","Shelby Blackstock","3","2:01.701","6:53.983","Green","Track","12.619","15.845","11.345","22.105","9.108","7.404","6.780","10.829","8.088","7.330","6.151","0.557","3.540","146.891"
"5","TCR","Roy Block","3","2:02.336","6:58.308","Green","Track","13.001","15.933","11.324","22.115","8.942","7.364","6.855","11.065","8.049","7.358","6.204","0.562","3.564","145.584"
"99","GS","Gary Ferrera","3","1:57.727","6:58.889","Green","Track","12.865","15.439","11.000","22.071","8.530","6.815","6.210","11.226","7.674","6.690","5.528","0.501","3.178","163.310"
"60","GS","Nate Stacy","3","1:55.104","7:01.405","Green","Track","12.118","14.933","10.728","21.491","8.535","6.906","6.260","10.423","7.649","6.776","5.574","0.502","3.209","162.984"
"54","TCR","Michael Johnson","3","2:01.426","7:02.263","Green","Track","12.792","16.232","11.114","22.862","8.873","7.144","6.553","11.012","7.945","7.107","5.885","0.529","3.378","154.666"
"26","GS","Kyle Reid","2","1:59.732","7:03.261","Green","Track","12.895","15.963","11.129","22.752","8.554","6.870","6.307","11.084","7.830","6.878","5.708","0.512","3.250","159.801"
"73","TCR","Mike LaMarra","3","2:03.089","7:05.384","Green","Track","12.786","16.257","11.342","22.281","9.066","7.418","6.891","11.343","8.197","7.334","6.102","0.551","3.521","148.490"
"24","GS","Drew Staveley","3","1:59.820","7:08.290","Green","Track","12.219","15.417","11.044","22.440","9.655","7.453","6.615","11.038","7.749","6.818","5.652","0.506","3.214","161.696"
"52","TCR","Max Faulkner","3","2:01.751","7:08.380","Green","Track","12.567","15.756","11.359","22.133","9.067","7.435","6.878","10.866","8.070","7.350","6.158","0.555","3.557","147.420"
"65","GS","Tim Probert","3","1:56.270","7:11.951","Green","Track","12.232","15.190","10.963","21.725","8.619","6.905","6.264","10.611","7.642","6.784","5.613","0.505","3.217","162.016"
"88","GS","Greg Liefooghe","3","2:11.193","7:14.218","Green","Pit","12.328","15.430","10.808","21.799","8.583","6.893","6.311","10.555","7.555","6.650","8.489","0.000","0.000","0.000"
"40","GS","Patrick Gallagher","3","1:58.255","7:16.402","Green","Track","13.757","15.586","10.771","21.736","8.580","6.958","6.381","10.599","7.620","6.805","5.684","0.512","3.266","159.801"
"46","GS","Owen Trinkler","3","3:10.687","7:17.251","Green","Pit","11.992","15.345","10.746","21.583","8.528","6.777","6.200","11.467","7.755","6.679","9.470","0.000","0.000","0.000"
"31","GS","Patrick Liddy","3","1:57.281","7:21.195","Green","Track","12.020","15.491","10.920","22.471","8.661","6.863","6.235","10.785","7.723","6.742","5.630","0.508","3.232","161.059"
"10","TCR","Lee Carpentier","3","1:59.841","7:24.396","Green","Track","12.349","15.678","11.048","22.248","8.947","7.197","6.536","11.042","7.898","7.072","5.895","0.531","3.400","154.083"
"3","TCR","Alexandre Papadopulos","3","2:09.489","7:26.908","Green","Track","14.443","17.580","11.871","24.385","9.015","7.403","7.171","11.922","8.093","7.327","6.158","0.555","3.566","147.420"
"69","GS","Corey Fergus","3","1:54.497","7:47.004","Green","Track","11.791","14.935","10.415","21.152","8.372","6.787","6.307","11.057","7.657","6.669","5.610","0.506","3.239","161.696"
"98","TCR","Mark Wilkins","3","2:01.758","7:48.642","Green","Track","12.787","15.858","11.235","22.040","8.971","7.349","6.796","11.234","8.036","7.274","6.098","0.553","3.527","147.953"
"39","GS","Tyler McQuarrie","3","1:54.178","7:49.331","Green","Track","11.671","14.859","10.604","21.280","8.588","6.900","6.260","10.360","7.607","6.740","5.601","0.502","3.206","162.984"
"66","GS","Spencer Pumpelly","3","1:58.909","7:53.918","Green","Track","12.933","15.562","11.018","21.738","8.654","6.886","6.665","11.569","7.808","6.819","5.566","0.499","3.192","163.964"
"13","GS","Orey Fidani","3","1:57.995","7:54.377","Green","Track","12.623","15.715","11.093","21.961","8.577","6.797","6.299","11.134","7.761","6.742","5.584","0.503","3.206","162.660"
"23","TCR","Jared Salinsky","3","2:05.850","7:55.332","Green","Track","13.504","16.210","11.882","23.594","9.113","7.346","6.967","11.740","8.174","7.246","6.038","0.546","3.490","149.850"
"22","GS","Chase Briscoe","3","1:56.229","7:57.197","Green","Track","11.955","15.421","11.138","21.470","8.552","6.932","6.297","10.527","7.774","6.774","5.628","0.509","3.252","160.743"
"09","GS","Dale Katechis","3","1:58.198","7:58.167","Green","Track","12.531","15.654","11.109","22.429","8.423","6.781","6.327","11.108","7.738","6.761","5.625","0.502","3.210","162.984"
"67","GS","Chris Bellomo","3","2:05.164","8:07.105","Green","Track","13.630","17.456","11.948","23.712","8.722","6.845","6.283","11.556","7.900","7.097","5.900","0.558","3.557","146.628"
"61","TCR","Gavin Ernstone","3","2:04.757","8:08.905","Green","Track","13.046","16.520","12.005","23.885","9.001","7.269","6.599","11.373","8.029","7.133","5.932","0.535","3.430","152.931"
"11","GS","Thomas Collingwood","3","1:58.811","8:14.066","Green","Track","12.095","15.720","11.038","21.554","8.619","6.890","6.719","11.994","7.905","6.896","5.645","0.507","3.229","161.377"
"2","GS","Kenton Koch","4","2:12.330","8:15.440","Green","Pit","12.629","15.894","12.548","21.782","8.529","6.921","6.256","10.324","7.608","6.779","9.215","0.000","0.000","0.000"
"80","GS","Kaz Grala","4","1:55.084","8:15.708","Green","Track","11.908","15.116","10.802","21.647","8.440","6.806","6.247","10.574","7.565","6.707","5.569","0.500","3.203","163.636"
"89","TCR","Ryan Eversley","2","5:01.515","8:15.886","Green","Track","173.907","22.215","14.007","27.367","10.016","7.991","7.459","12.275","8.331","7.491","6.273","0.567","3.616","144.300"
"57","GS","Christian Hohenadel","2","1:57.241","8:18.220","Green","Track","12.472","15.029","10.766","22.182","8.554","6.993","6.954","10.827","7.575","6.685","5.536","0.497","3.171","164.624"
"7","GS","Trent Hindman","4","2:08.814","8:19.745","Green","Pit","11.727","15.086","10.710","21.461","8.641","6.857","6.165","10.556","7.759","6.783","8.829","0.000","0.000","0.000"
"82","GS","James Clay","4","1:56.546","8:20.929","Green","Track","11.955","15.267","10.695","21.477","8.427","6.734","6.135","11.799","7.922","6.787","5.630","0.506","3.212","161.696"
"96","GS","Sydney McKee","4","1:58.201","8:21.421","Green","Track","12.288","15.258","10.797","21.879","8.489","6.775","6.228","12.666","7.804","6.734","5.585","0.502","3.196","162.984"
"21","TCR","Mason Filippi","3","2:07.089","8:23.590","Green","Track","13.796","16.365","11.561","23.812","8.972","7.325","6.813","12.873","8.179","7.283","6.070","0.550","3.490","148.760"
"33","GS","Indy Dontje","2","1:57.930","8:31.974","Green","Track","12.482","16.356","11.148","21.702","8.576","6.880","6.287","10.693","7.686","6.770","5.608","0.506","3.236","161.696"
"44","GS","Mike Vess","4","1:57.638","8:35.943","Green","Track","12.509","15.336","10.995","21.968","8.608","6.864","6.299","11.135","7.740","6.783","5.649","0.507","3.245","161.377"
"59","GS","DJ Randall","4","2:11.312","8:40.674","Green","Pit","12.082","15.448","10.775","21.610","8.649","6.970","6.338","10.997","7.764","6.796","9.740","0.000","0.000","0.000"
"4","GS","Ted Giovanis","4","2:02.412","8:43.584","Green","Track","13.469","16.258","11.418","23.485","8.853","6.967","6.336","11.560","7.885","6.831","5.621","0.506","3.223","161.696"
"35","GS","James Cox","4","1:54.554","8:45.089","Green","Track","11.890","15.268","10.652","21.212","8.502","6.823","6.139","10.531","7.585","6.735","5.533","0.498","3.186","164.294"
"12","TCR","Ryan Nash","4","2:03.244","8:45.832","Green","Track","13.069","15.876","11.185","23.490","9.229","7.359","6.658","11.409","8.026","7.127","5.897","0.530","3.389","154.374"
"15","GS","Ty Majeski","3","3:26.412","8:54.392","Green","Pit","11.891","14.988","10.673","21.271","8.519","7.171","7.363","11.935","7.913","7.364","11.149","0.000","0.000","0.000"
"37","TCR","Shelby Blackstock","4","2:01.690","8:55.673","Green","Track","12.565","15.880","11.339","21.986","9.119","7.477","6.843","10.838","8.073","7.319","6.143","0.557","3.551","146.891"
"99","GS","Gary Ferrera","4","1:58.678","8:57.567","Green","Track","12.902","15.958","11.117","22.778","8.463","6.862","6.172","10.954","7.623","6.666","5.510","0.500","3.173","163.636"
"60","GS","Nate Stacy","4","1:56.274","8:57.679","Green","Track","11.911","15.029","10.757","22.779","8.477","6.885","6.271","10.765","7.626","6.651","5.488","0.494","3.141","165.624"
"5","TCR","Roy Block","4","2:02.601","9:00.909","Green","Track","12.871","15.965","11.390","22.522","8.924","7.370","6.944","11.081","7.983","7.323","6.130","0.556","3.542","147.155"
"26","GS","Kyle Reid","3","1:58.462","9:01.723","Green","Track","12.711","15.817","11.050","22.301","8.590","6.874","6.294","10.879","7.697","6.871","5.653","0.506","3.219","161.696"
"54","TCR","Michael Johnson","4","1:59.978","9:02.241","Green","Track","12.408","15.583","11.085","22.156","8.954","7.228","6.598","11.135","7.962","7.091","5.873","0.527","3.378","155.253"
"24","GS","Drew Staveley","4","1:56.834","9:05.124","Green","Track","12.419","15.229","10.806","21.562","8.667","6.960","6.352","10.849","7.744","6.826","5.666","0.510","3.244","160.428"
"52","TCR","Max Faulkner","4","2:04.629","9:13.009","Green","Track","13.491","17.645","11.358","22.260","9.044","7.503","6.846","10.801","8.059","7.333","6.149","0.558","3.582","146.628"
"73","TCR","Mike LaMarra","4","2:10.209","9:15.593","Green","Track","0.000","0.000","11.662","22.865","9.135","7.459","6.832","11.065","8.070","7.299","6.092","0.554","3.544","147.686"
"31","GS","Patrick Liddy","4","1:56.469","9:17.664","Green","Track","12.168","15.438","10.750","21.815","8.601","6.847","6.230","10.708","7.781","6.767","5.634","0.507","3.223","161.377"
"40","GS","Patrick Gallagher","4","2:10.520","9:26.922","Green","Pit","12.154","15.197","10.763","21.677","8.540","6.980","6.276","10.649","7.795","6.837","9.988","0.000","0.000","0.000"
