"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"40","GS","James Pesek","5","1:54.755","30:31.916","Green","Track","5.814","10.190","5.569","11.915","9.041","2.386","0.633","10.531","22.544","21.122","8.117","6.893","129.255"
"59","GS","Rod Randall","4","1:54.415","30:32.289","Green","Track","5.703","9.970","5.480","12.318","9.007","2.260","0.618","10.704","22.392","21.330","8.265","6.368","132.392"
"13","GS","Orey Fidani","5","1:47.308","30:36.084","Green","Track","5.114","9.781","5.549","11.094","8.711","2.167","0.594","9.865","20.469","20.239","7.810","5.915","137.741"
"4","GS","Ted Giovanis","3","2:00.055","31:01.694","Green","Track","6.173","11.737","5.738","12.403","8.973","2.224","0.652","11.366","22.788","22.912","8.327","6.762","125.488"
"2","GS","Kenton Koch","6","1:46.200","31:08.206","Green","Track","5.132","9.326","5.211","0.000","0.000","2.181","0.582","9.445","20.400","20.433","7.936","5.962","140.581"
"65","GS","Brent Mosing","5","1:55.868","31:11.104","Green","Track","5.933","10.664","5.585","11.765","9.062","2.329","0.634","10.175","22.929","22.402","7.951","6.439","129.051"
"82","GS","James Clay","6","1:48.674","31:14.560","Green","Track","5.620","10.176","5.192","11.154","8.785","2.182","0.587","9.294","20.856","20.671","7.921","6.236","139.384"
"60","GS","Nate Stacy","5","1:47.235","31:14.877","Green","Track","5.276","9.631","5.529","11.261","8.725","2.203","0.589","9.831","20.325","19.902","7.787","6.176","138.910"
"75","GS","Paul Holton","6","1:46.488","31:18.616","Green","Track","5.291","9.560","5.363","11.131","8.828","2.221","0.593","9.289","20.504","20.183","7.535","5.990","137.973"
"69","GS","Jesse Lazare","6","1:51.326","31:34.603","Green","Track","5.287","9.214","5.306","11.248","9.100","2.294","0.683","10.043","22.179","21.496","8.468","6.008","119.792"
"7","GS","Alan Brynjolfsson","6","1:50.145","31:39.177","Green","Track","5.231","9.821","5.184","12.313","8.813","2.195","0.585","9.584","21.938","20.498","7.641","6.342","139.860"
"96","GS","Robby Foley","6","1:46.517","31:43.957","Green","Track","5.203","9.737","5.379","11.057","8.881","2.213","0.592","9.344","20.538","20.038","7.661","5.874","138.206"
"33","GS","Russell Ward","6","1:53.090","31:51.436","Green","Track","5.172","9.417","5.408","11.080","8.609","2.159","0.636","10.560","23.727","22.491","7.908","5.923","128.645"
"8","GS","Rodrigo Sales","6","1:46.350","31:53.431","Green","Track","5.349","9.783","5.152","10.808","8.584","2.175","0.589","9.401","20.829","20.005","7.602","6.073","138.910"
"56","GS","Jeff Mosing","6","1:48.965","32:02.871","Green","Track","5.239","9.962","5.358","11.348","8.855","2.184","0.586","9.493","20.836","20.724","7.617","6.763","139.621"
"35","GS","James Cox","6","1:53.441","32:09.268","Green","Track","5.424","9.944","5.271","0.000","0.000","2.160","0.578","9.771","21.648","23.545","8.155","6.514","141.554"
"97","GS","Rob Ecklin Jr.","6","1:53.539","32:09.871","Green","Track","5.324","10.233","5.352","11.864","8.505","2.121","0.579","10.135","21.429","23.102","8.321","6.574","141.309"
"71","GS","Frank DePew","5","2:03.894","32:11.140","Green","Track","5.993","11.464","5.513","13.226","9.362","2.385","0.639","10.483","24.053","24.395","9.260","7.121","128.041"
"31","GS","Jeff Courtney","6","1:53.709","32:11.406","Green","Track","5.315","10.227","5.442","11.352","8.894","2.203","0.589","9.870","21.111","22.812","8.783","7.111","138.910"
"40","GS","James Pesek","6","1:53.267","32:25.183","Green","Track","5.513","9.853","5.496","12.101","8.878","2.277","0.608","10.200","21.845","21.355","8.253","6.888","134.569"
"59","GS","Rod Randall","5","1:53.167","32:25.456","Green","Track","5.474","10.246","5.549","12.102","8.842","2.203","0.590","10.134","22.065","21.193","8.355","6.414","138.675"
"13","GS","Orey Fidani","6","2:05.935","32:42.019","Green","Track","5.361","9.660","5.391","11.547","11.474","2.713","0.715","10.336","26.877","27.594","8.415","5.852","114.431"
"2","GS","Kenton Koch","7","1:48.755","32:56.961","Green","Track","5.051","9.360","5.176","0.000","0.000","2.184","0.583","10.455","21.597","21.206","7.656","5.879","140.340"
"4","GS","Ted Giovanis","4","2:00.883","33:02.577","Green","Track","5.824","10.788","5.525","12.895","9.075","2.217","0.623","12.827","22.878","22.712","8.858","6.661","131.329"
"82","GS","James Clay","7","1:48.286","33:02.846","Green","Track","5.374","9.831","5.378","11.098","8.667","2.164","0.579","9.318","20.584","21.028","8.072","6.193","141.309"
"65","GS","Brent Mosing","6","1:52.671","33:03.775","Green","Track","5.584","10.047","5.624","11.706","8.909","2.252","0.599","9.690","21.332","22.258","8.153","6.517","136.591"
"60","GS","Nate Stacy","6","1:52.827","33:07.704","Green","Track","5.471","10.064","5.578","11.260","8.699","2.189","0.587","9.980","0.000","0.000","8.197","6.087","139.384"
"69","GS","Jesse Lazare","7","1:45.315","33:19.918","Green","Track","5.126","9.274","5.319","11.184","8.791","2.209","0.589","9.145","20.547","19.550","7.630","5.951","138.910"
"7","GS","Alan Brynjolfsson","7","1:49.245","33:28.422","Green","Track","5.277","10.061","5.447","11.874","8.777","2.183","0.583","9.638","21.220","20.461","7.566","6.158","140.340"
"96","GS","Robby Foley","7","1:50.653","33:34.610","Green","Track","5.150","9.681","5.388","11.037","8.647","2.185","0.584","9.578","20.584","22.921","8.728","6.170","140.100"
"33","GS","Russell Ward","7","1:45.613","33:37.049","Green","Track","5.376","9.437","5.469","10.974","8.550","2.145","0.574","9.435","20.176","19.946","7.697","5.834","142.540"
"8","GS","Rodrigo Sales","7","1:45.646","33:39.077","Green","Track","5.199","9.718","5.395","10.911","8.607","2.170","0.580","8.997","20.857","19.807","7.584","5.821","141.066"
"56","GS","Jeff Mosing","7","1:47.227","33:50.098","Green","Track","5.239","9.690","5.412","11.311","8.740","2.178","0.581","9.328","20.487","20.414","7.729","6.118","140.823"
"35","GS","James Cox","7","1:50.717","33:59.985","Green","Track","5.391","9.559","5.375","0.000","0.000","2.163","0.575","9.842","21.911","21.608","8.024","6.396","142.292"
"97","GS","Rob Ecklin Jr.","7","1:50.580","34:00.451","Green","Track","5.277","9.740","5.292","11.631","8.682","2.135","0.574","10.001","21.575","21.012","8.034","6.627","142.540"
"31","GS","Jeff Courtney","7","1:52.309","34:03.715","Green","Track","5.818","10.854","5.931","11.998","8.986","2.216","0.589","9.633","20.924","21.015","7.863","6.482","138.910"
"71","GS","Frank DePew","6","2:01.660","34:12.800","Green","Track","5.580","10.941","6.073","13.675","9.187","2.376","0.653","11.135","23.766","23.315","8.101","6.858","125.296"
"59","GS","Rod Randall","6","1:50.048","34:15.504","Green","Track","5.389","10.012","5.190","11.999","8.898","2.215","0.593","10.115","20.983","20.635","7.798","6.221","137.973"
"40","GS","James Pesek","7","1:54.309","34:19.492","Green","Track","5.634","10.527","5.547","11.799","8.818","2.241","0.619","10.232","22.521","21.496","8.181","6.694","132.178"
"13","GS","Orey Fidani","7","1:46.770","34:28.789","Green","Track","5.250","9.450","5.384","11.022","8.672","2.167","0.593","9.781","20.523","20.245","7.900","5.783","137.973"
"82","GS","James Clay","8","1:47.807","34:50.653","Green","Track","5.474","9.955","5.278","11.118","8.676","2.172","0.590","9.687","20.659","20.025","8.023","6.150","138.675"
"65","GS","Brent Mosing","7","1:53.286","34:57.061","Green","Track","5.768","10.979","5.787","11.590","8.830","2.240","0.597","9.611","21.872","22.017","7.780","6.215","137.049"
"60","GS","Nate Stacy","7","1:49.492","34:57.196","Green","Track","5.476","9.567","5.634","11.296","8.797","2.203","0.595","10.130","21.125","20.847","7.843","5.979","137.510"
"4","GS","Ted Giovanis","5","2:10.681","35:13.258","Finish","Pit","6.331","11.456","6.232","12.933","9.376","2.418","0.640","11.426","23.207","23.316","11.253","12.093","127.841"
"96","GS","Robby Foley","8","1:46.580","35:21.190","Finish","Track","5.306","9.640","5.285","11.041","8.715","2.199","0.590","9.617","20.229","20.301","7.799","5.858","138.675"
"33","GS","Russell Ward","8","1:46.891","35:23.940","Finish","Track","5.311","9.870","5.495","10.992","8.583","2.149","0.574","9.726","20.423","19.851","7.917","6.000","142.540"
"35","GS","James Cox","8","1:49.835","35:49.820","Finish","Track","5.365","9.999","5.339","0.000","0.000","2.164","0.581","9.903","21.486","20.849","7.844","6.303","140.823"
"97","GS","Rob Ecklin Jr.","8","1:50.094","35:50.545","Finish","Track","5.331","10.015","5.305","11.640","8.485","2.121","0.572","10.204","21.657","20.641","7.796","6.327","143.039"
"31","GS","Jeff Courtney","8","1:48.776","35:52.491","Finish","Track","5.374","10.136","5.492","11.301","8.770","2.211","0.590","9.632","20.656","20.511","7.761","6.342","138.675"
"56","GS","Jeff Mosing","8","2:04.467","35:54.565","Finish","Pit","5.166","11.358","5.621","11.518","8.857","2.188","0.598","9.705","20.742","22.626","10.643","15.445","136.820"
"59","GS","Rod Randall","7","1:53.639","36:09.143","Finish","Track","5.519","10.382","5.639","12.896","9.299","2.341","0.619","10.059","21.319","21.140","8.221","6.205","132.178"
"40","GS","James Pesek","8","1:56.237","36:15.729","Finish","Track","5.446","10.299","5.547","12.455","8.944","2.340","0.629","10.633","22.859","21.819","8.289","6.977","130.077"
"13","GS","Orey Fidani","8","1:57.141","36:25.930","Finish","Pit","5.303","9.496","5.357","11.164","8.712","2.165","0.599","9.831","20.958","22.058","9.921","11.577","136.591"
"60","GS","Nate Stacy","8","1:48.016","36:45.212","Finish","Track","5.223","10.105","5.561","11.162","8.674","2.198","0.597","10.018","21.097","19.663","7.735","5.983","137.049"
"65","GS","Brent Mosing","8","1:52.875","36:49.936","Finish","Track","5.559","10.480","5.721","11.715","8.814","2.250","0.623","10.483","21.602","21.322","7.876","6.430","131.329"
"82","GS","James Clay","9","2:17.138","37:07.791","Finish","Pit","5.861","11.759","6.342","11.861","10.322","2.977","0.963","13.348","24.352","23.837","11.253","14.263","84.962"
"7","GS","Alan Brynjolfsson","8","3:54.034","37:22.456","Finish","Pit","5.106","23.196","5.945","12.681","9.153","2.462","0.709","12.405","23.265","22.879","9.986","106.247","115.399"
"69","GS","Jesse Lazare","8","4:15.679","37:35.597","Finish","Pit","5.126","9.318","5.249","11.195","8.867","2.213","0.590","9.718","21.658","21.666","12.346","147.733","138.675"
"8","GS","Rodrigo Sales","8","4:02.348","37:41.425","Finish","Pit","5.224","9.659","5.404","10.978","8.656","2.175","0.581","41.842","25.196","22.780","9.759","100.094","140.823"
"2","GS","Kenton Koch","8","4:47.913","37:44.874","Finish","Pit","5.360","9.704","6.137","0.000","0.000","2.699","0.776","12.699","25.014","24.547","9.350","169.867","105.436"
