"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"12","GTD","Townsend Bell","2","2:05.379","4:37.475","Green","Track","5.850","5.876","26.018","15.540","27.765","9.316","19.228","0.552","10.894","1.521","2.819","153.574","113.562"
"55","DPi","Olivier Pla","2","2:17.623","4:44.719","Green","Track","22.333","10.207","23.878","14.517","26.120","9.564","17.058","0.490","9.745","1.296","2.415","173.006","133.277"
"77","DPi","Timo Bernhard","2","2:18.605","4:46.467","Green","Track","22.321","9.962","23.671","14.529","26.038","9.545","17.379","0.538","10.881","1.310","2.431","157.570","131.853"
"54","DPi","Romain Dumas","2","1:55.424","4:47.341","Green","Track","5.307","5.673","23.779","14.050","25.044","8.871","17.588","0.485","10.801","1.349","2.477","174.789","128.041"
"11","GTD","Rolf Ineichen","2","2:04.344","4:48.455","Green","Track","5.841","5.913","25.173","15.216","27.157","9.147","18.730","0.552","12.291","1.515","2.809","153.574","114.011"
"911","GTLM","Nick Tandy","2","2:01.965","4:48.583","Green","Track","5.729","5.647","24.553","15.014","26.695","10.120","18.709","0.531","10.848","1.439","2.680","159.647","120.033"
"48","GTD","Corey Lewis","1","4:49.946","4:49.946","Green","Track","23.338","11.205","27.261","16.707","28.821","9.892","19.919","0.572","11.597","1.517","2.803","148.204","113.861"
"84","DPi","Chris Miller","2","1:56.458","4:51.493","Green","Track","5.393","5.536","24.552","15.442","26.063","8.447","17.042","0.499","9.664","1.333","2.487","169.885","129.578"
"50","DPi","Agustin Canapino","2","1:55.891","4:52.233","Green","Track","5.375","5.406","23.616","15.722","25.827","8.874","16.833","0.492","9.954","1.323","2.469","172.302","130.557"
"67","GTLM","Ryan Briscoe","2","2:00.842","4:54.990","Green","Track","5.788","5.601","24.669","15.317","26.546","9.418","18.268","0.534","10.527","1.459","2.715","158.750","118.387"
"25","GTLM","Connor De Phillippi","2","2:05.475","4:58.116","Green","Track","5.991","6.129","25.330","16.145","28.450","9.294","18.528","0.555","10.902","1.448","2.703","152.744","119.287"
"33","GTD","Jeroen Bleekemolen","2","2:05.217","5:00.435","Green","Track","5.837","5.878","25.498","15.772","27.090","9.346","19.336","0.585","11.601","1.493","2.781","144.911","115.691"
"8","GTD","Ryan Dalziel","1","5:01.245","5:01.245","Green","Track","22.737","9.871","28.350","17.746","28.011","9.320","19.127","0.554","11.659","1.506","2.805","153.019","114.693"
"4","GTLM","Marcel Fassler","2","2:00.562","5:02.414","Green","Track","5.686","5.594","24.475","15.178","27.058","9.091","18.318","0.533","10.530","1.427","2.672","159.048","121.042"
"912","GTLM","Earl Bamber","2","2:04.514","5:03.393","Green","Track","6.326","6.082","25.248","15.465","27.254","9.248","19.133","0.557","11.075","1.439","2.687","152.195","120.033"
"24","GTLM","Philipp Eng","2","2:07.279","5:04.361","Green","Track","6.353","6.501","25.866","15.616","29.186","9.286","18.339","0.592","11.386","1.452","2.702","143.197","118.958"
"9","GTD","Scott Hargrove","2","2:04.223","5:08.531","Green","Track","5.853","5.710","24.924","15.296","26.824","9.103","20.448","0.658","11.163","1.479","2.765","128.834","116.787"
"73","GTD","Nicholas Boulle","2","2:03.867","5:09.760","Green","Track","5.943","6.249","25.490","15.319","26.920","9.298","18.963","0.550","10.898","1.480","2.757","154.132","116.708"
"63","GTD","Toni Vilander","2","2:04.443","5:12.581","Green","Track","5.828","5.934","25.394","15.629","27.457","9.270","18.808","0.547","11.293","1.501","2.782","154.978","115.075"
"66","GTLM","Dirk Mueller","2","1:57.566","5:22.255","Green","Track","5.711","5.396","23.898","14.998","25.978","8.747","17.998","0.532","10.197","1.430","2.681","159.347","120.788"
"47","GTD","Don Yount","2","2:06.894","5:32.422","Green","Track","6.117","6.325","26.528","15.438","27.894","9.420","19.060","0.548","11.229","1.521","2.814","154.695","113.562"
"29","GTD","Daniel Morad","2","2:05.801","5:34.323","Green","Track","5.883","6.265","26.060","15.631","27.533","9.392","19.134","0.545","11.019","1.524","2.815","155.546","113.338"
"57","GTD","Ana Beatriz","2","2:03.915","5:39.180","Green","Track","5.859","5.902","25.411","15.440","27.253","9.237","18.885","0.545","11.123","1.490","2.770","155.546","115.924"
"71","GTD","Fabian Schiller","2","2:03.816","5:41.089","Green","Track","5.932","5.891","25.142","15.607","27.353","9.213","19.103","0.555","10.766","1.482","2.772","152.744","116.550"
"3","GTLM","Antonio Garcia","2","1:58.182","5:41.364","Green","Track","5.674","5.494","24.228","14.798","25.907","8.850","18.227","0.534","10.365","1.430","2.675","158.750","120.788"
"14","GTD","Philipp Frommenwiler","2","2:07.372","5:43.542","Green","Track","5.973","6.062","25.845","16.290","27.956","9.234","19.905","0.593","11.248","1.491","2.775","142.956","115.847"
"85","DPi","Misha Goikhberg","2","2:45.337","5:45.014","Green","Track","54.012","9.032","23.862","14.182","25.295","8.283","16.814","0.501","9.582","1.312","2.462","169.207","131.652"
"52","LMP2","Anders Fjorback","2","2:43.230","5:49.648","Green","Track","40.368","10.000","27.138","15.246","26.982","9.546","17.981","0.625","11.390","1.384","2.570","135.636","124.803"
"31","DPi","Pipo Derani","3","1:48.222","5:51.801","Green","Track","5.198","4.879","22.195","13.716","24.019","7.956","16.499","0.493","9.510","1.305","2.452","171.953","132.358"
"5","DPi","Joao Barbosa","3","1:49.902","5:56.402","Red","Track","5.203","4.958","22.902","13.945","24.156","8.092","16.758","0.496","9.611","1.312","2.469","170.913","131.652"
"10","DPi","Jordan Taylor","3","1:58.881","6:07.927","Red","Pit","5.238","5.036","23.007","14.038","24.068","8.044","16.615","0.496","9.885","2.363","10.091","170.913","73.097"
"6","DPi","Juan Pablo Montoya","2","2:15.815","6:15.931","Red","Pit","5.243","4.781","22.512","14.089","25.582","8.322","28.176","0.686","12.329","3.855","10.240","123.575","44.806"
"7","DPi","Alexander Rossi","3","2:00.449","6:27.907","Red","Pit","5.151","4.681","22.281","13.863","24.350","7.908","16.459","0.496","11.921","3.198","10.141","170.913","54.011"
"96","GTD","Bill Auberlen","3","2:10.927","6:32.396","Red","Pit","5.713","5.670","24.682","15.145","26.490","9.035","18.334","0.544","12.248","3.041","10.025","155.832","56.799"
"86","GTD","Justin Marks","1","6:36.227","6:36.227","Red","Pit","676.788","10.157","27.211","15.555","27.644","9.187","18.870","0.547","12.772","3.246","10.354","154.978","53.212"
"77","DPi","Timo Bernhard","3","2:01.661","6:48.128","Red","Pit","5.108","5.323","22.724","14.046","24.549","8.557","16.708","0.487","10.919","3.232","10.008","174.071","53.443"
"54","DPi","Romain Dumas","3","2:04.309","6:51.650","Red","Pit","5.197","5.518","22.916","14.273","24.626","8.589","18.024","0.489","11.321","3.297","10.059","173.359","52.389"
"12","GTD","Townsend Bell","3","2:16.599","6:54.074","Red","Pit","5.996","6.025","25.911","15.592","27.797","9.356","19.659","0.573","12.026","3.151","10.513","147.945","54.817"
"911","GTLM","Nick Tandy","3","2:13.125","7:01.708","Red","Pit","5.637","5.766","24.433","15.060","26.095","8.934","18.492","0.533","13.173","3.432","11.570","159.048","50.328"
"84","DPi","Chris Miller","3","2:12.194","7:03.687","Red","Pit","5.247","5.483","23.439","14.260","26.087","9.182","18.431","0.544","13.656","4.603","11.262","155.832","37.525"
"11","GTD","Rolf Ineichen","3","2:28.098","7:16.553","Red","Pit","5.911","6.091","25.162","15.708","27.366","9.258","23.179","0.934","19.041","4.881","10.567","90.763","35.388"
"67","GTLM","Ryan Briscoe","3","2:23.271","7:18.261","Red","Pit","5.669","5.578","24.847","14.989","26.068","9.265","21.798","0.845","19.418","4.424","10.370","100.323","39.043"
"25","GTLM","Connor De Phillippi","3","2:25.188","7:23.304","Red","Pit","5.844","5.767","25.580","16.134","27.744","10.365","20.046","0.725","16.594","4.422","11.967","116.928","39.061"
"38","LMP2","Cameron Cassels","1","7:28.611","7:28.611","Red","Pit","22.834","14.911","32.443","17.761","31.044","10.682","19.310","0.577","16.340","4.996","13.773","146.920","34.573"
"33","GTD","Jeroen Bleekemolen","3","2:29.734","7:30.169","Red","Pit","5.800","5.754","24.932","15.243","31.219","10.843","19.506","0.560","17.026","4.531","14.320","151.380","38.121"
"4","GTLM","Marcel Fassler","3","2:30.700","7:33.114","Red","Pit","5.606","5.690","24.186","15.385","30.705","10.776","20.136","0.640","16.531","5.879","15.166","132.457","29.380"
"8","GTD","Ryan Dalziel","2","2:34.080","7:35.325","Red","Pit","5.837","5.733","24.981","16.091","30.872","10.626","20.656","0.725","17.457","5.279","15.823","116.928","32.720"
"912","GTLM","Earl Bamber","3","2:33.905","7:37.298","Red","Pit","5.807","5.659","24.251","15.469","32.907","12.004","20.002","0.658","14.901","5.665","16.582","128.834","30.490"
"24","GTLM","Philipp Eng","3","2:35.551","7:39.912","Red","Pit","5.750","5.816","24.725","15.599","32.396","12.764","21.968","0.794","15.671","4.071","15.997","106.767","42.429"
"73","GTD","Nicholas Boulle","3","2:32.249","7:42.009","Red","Pit","5.791","5.914","24.944","15.290","29.273","12.209","21.961","0.788","15.876","5.645","14.558","107.580","30.598"
"66","GTLM","Dirk Mueller","3","2:20.670","7:42.925","Red","Pit","5.593","5.442","23.923","14.991","27.605","9.164","18.647","0.658","15.931","5.958","12.758","128.834","28.991"
"57","GTD","Ana Beatriz","3","2:24.092","8:03.272","Red","Pit","5.772","5.750","28.210","17.893","28.308","9.509","20.538","0.679","13.621","3.432","10.380","124.849","50.328"
"3","GTLM","Antonio Garcia","3","2:23.449","8:04.813","Red","Pit","5.590","5.676","28.444","16.264","29.240","9.612","19.631","0.695","14.121","3.441","10.735","121.975","50.197"
"14","GTD","Philipp Frommenwiler","3","2:26.290","8:09.832","Red","Pit","5.774","5.816","29.014","16.388","29.559","9.317","19.482","0.701","14.080","4.043","12.116","120.931","42.723"
"85","DPi","Misha Goikhberg","3","2:26.376","8:11.390","Red","Pit","5.220","5.111","29.901","16.320","29.403","9.067","19.611","0.718","15.090","3.887","12.048","118.068","44.437"
"52","LMP2","Anders Fjorback","3","2:22.982","8:12.630","Red","Pit","5.460","5.725","26.993","15.476","28.735","9.832","19.095","0.735","14.641","4.399","11.891","115.337","39.265"
"31","DPi","Pipo Derani","4","2:22.531","8:14.332","Red","Pit","5.565","6.182","24.775","15.473","28.776","9.940","18.988","0.738","15.490","4.080","12.524","114.868","42.335"
"5","DPi","Joao Barbosa","4","2:20.288","8:16.690","Red","Pit","5.294","5.358","24.352","14.623","27.814","9.605","19.951","0.711","14.978","5.004","12.598","119.230","34.518"
"44","GTD","Andy Lally","2","12:00.005","16:28.725","Green","Pit","23.193","10.246","29.245","15.811","31.058","10.480","19.011","0.662","16.031","5.531","558.737","128.055","31.229"
"55","DPi","Olivier Pla","3","11:45.556","16:30.275","Green","Pit","5.098","4.962","22.547","14.023","24.130","7.960","16.272","0.486","10.618","3.632","595.828","174.429","47.557"
"48","GTD","Corey Lewis","2","11:41.770","16:31.716","Green","Pit","5.880","6.051","25.919","15.296","27.527","9.657","22.053","0.839","19.094","4.929","564.525","101.040","35.043"
"71","GTD","Fabian Schiller","3","10:53.725","16:34.814","Green","Pit","5.802","6.275","29.623","16.226","28.341","9.487","20.021","0.699","15.333","3.457","518.461","121.277","49.964"
"63","GTD","Toni Vilander","3","11:25.973","16:38.554","Green","Pit","5.771","5.778","25.400","15.524","28.349","11.254","21.690","0.806","15.454","6.084","549.863","105.177","28.390"
"9","GTD","Scott Hargrove","3","11:31.512","16:40.043","Green","Pit","5.800","5.597","24.632","15.479","29.851","12.477","21.926","0.760","16.048","5.003","553.939","111.543","34.525"
"50","DPi","Agustin Canapino","3","12:42.517","17:34.750","Green","Pit","5.208","5.440","23.967","14.435","25.696","9.386","24.360","0.881","18.764","4.057","630.323","96.223","42.575"
"84","DPi","Chris Miller","4","10:58.291","18:01.978","Green","Track","544.487","9.908","24.695","14.364","24.801","8.515","17.376","0.500","9.809","1.335","2.501","169.545","129.384"
"911","GTLM","Nick Tandy","4","11:03.881","18:05.589","Green","Track","543.622","9.460","25.219","15.435","26.336","9.279","18.868","0.532","10.971","1.452","2.707","159.347","118.958"
"96","GTD","Bill Auberlen","4","11:33.862","18:06.258","Green","Track","565.415","10.465","27.909","15.603","27.102","9.253","21.358","0.744","11.781","1.479","2.753","113.942","116.787"
"77","DPi","Timo Bernhard","4","11:18.267","18:06.395","Green","Track","564.911","10.759","24.446","14.986","24.503","8.035","16.558","0.483","9.881","1.296","2.409","175.513","133.277"
"11","GTD","Rolf Ineichen","4","10:55.198","18:11.751","Green","Track","532.625","9.887","26.243","15.339","27.583","9.176","18.775","0.548","10.766","1.479","2.777","154.695","116.787"
"4","GTLM","Marcel Fassler","4","10:40.259","18:13.373","Green","Track","519.464","10.039","25.414","15.775","26.736","8.985","18.407","0.535","10.733","1.453","2.718","158.454","118.876"
"912","GTLM","Earl Bamber","4","10:40.483","18:17.781","Green","Track","518.584","9.574","26.235","15.835","27.086","9.118","18.553","0.555","10.808","1.440","2.695","152.744","119.949"
"8","GTD","Ryan Dalziel","3","10:45.370","18:20.695","Green","Track","518.797","10.998","26.720","16.328","28.329","9.306","18.903","0.553","11.099","1.516","2.821","153.296","113.936"
"5","DPi","Joao Barbosa","5","10:04.294","18:20.984","Green","Track","488.811","9.642","25.270","14.904","25.717","8.633","16.888","0.493","10.129","1.329","2.478","171.953","129.968"
"38","LMP2","Cameron Cassels","2","10:53.034","18:21.645","Green","Track","522.899","12.011","27.693","16.175","29.675","9.814","18.623","0.559","11.392","1.485","2.708","151.651","116.315"
"10","DPi","Jordan Taylor","4","12:19.513","18:27.440","Green","Track","627.476","9.135","24.527","14.267","24.409","8.074","16.948","0.507","10.341","1.335","2.494","167.205","129.384"
"73","GTD","Nicholas Boulle","4","10:45.736","18:27.745","Green","Track","517.541","11.292","26.991","16.348","28.841","9.467","19.020","0.550","11.401","1.497","2.788","154.132","115.382"
"24","GTLM","Philipp Eng","4","10:49.006","18:28.918","Green","Track","518.602","10.979","27.169","15.991","27.635","9.784","20.900","0.901","12.824","1.478","2.743","94.087","116.866"
"57","GTD","Ana Beatriz","4","10:26.997","18:30.269","Green","Track","499.073","10.865","26.706","16.128","28.123","9.599","19.369","0.601","12.229","1.495","2.809","141.053","115.537"
"7","DPi","Alexander Rossi","4","12:03.855","18:31.762","Green","Track","613.627","8.890","23.656","14.629","24.291","8.057","16.594","0.491","9.743","1.357","2.520","172.653","127.286"
"14","GTD","Philipp Frommenwiler","4","10:22.200","18:32.032","Green","Track","493.570","11.218","26.458","15.870","27.620","9.517","20.798","0.675","12.143","1.519","2.812","125.589","113.711"
"54","DPi","Romain Dumas","4","11:49.055","18:40.705","Green","Track","593.078","9.119","25.604","14.696","26.510","8.472","16.774","0.491","10.511","1.332","2.468","172.653","129.675"
"25","GTLM","Connor De Phillippi","4","11:17.591","18:40.895","Green","Track","553.997","9.109","26.600","15.920","28.266","9.284","18.612","0.601","11.027","1.455","2.720","141.053","118.713"
"6","DPi","Juan Pablo Montoya","3","12:25.879","18:41.810","Green","Track","632.230","8.708","24.134","14.560","25.547","9.105","17.506","0.506","9.813","1.311","2.459","167.535","131.752"
"85","DPi","Misha Goikhberg","4","10:31.717","18:43.107","Green","Track","514.114","8.678","25.616","14.737","26.822","9.823","17.807","0.512","9.807","1.323","2.478","165.572","130.557"
"12","GTD","Frank Montecalvo","4","11:51.882","18:45.956","Green","Track","586.061","10.111","27.019","15.847","27.681","9.468","19.742","0.548","11.053","1.528","2.824","154.695","113.041"
"86","GTD","Justin Marks","2","12:10.139","18:46.366","Green","Track","606.738","9.347","25.964","15.393","27.247","10.066","19.303","0.540","11.245","1.506","2.790","156.987","114.693"
"55","DPi","Olivier Pla","4","2:17.701","18:47.976","Green","Track","22.580","8.958","24.548","14.338","26.574","8.991","17.750","0.487","9.760","1.295","2.420","174.071","133.380"
"33","GTD","Jeroen Bleekemolen","4","11:20.611","18:50.780","Green","Track","553.869","9.707","28.187","15.972","28.382","9.620","19.167","0.551","10.861","1.497","2.798","153.852","115.382"
"44","GTD","Andy Lally","3","2:25.132","18:53.857","Green","Track","23.156","9.371","26.044","15.467","27.049","9.201","18.997","0.557","11.012","1.493","2.785","152.195","115.691"
"48","GTD","Corey Lewis","3","2:25.441","18:57.157","Green","Track","23.055","9.579","25.813","15.623","27.289","9.274","18.791","0.546","11.178","1.503","2.790","155.261","114.922"
"71","GTD","Fabian Schiller","4","2:27.393","19:02.207","Green","Track","23.806","9.691","26.252","15.805","27.726","9.447","19.019","0.561","10.778","1.502","2.806","151.110","114.998"
"63","GTD","Toni Vilander","4","2:26.155","19:04.709","Green","Track","23.592","9.774","25.856","15.477","27.287","9.336","18.948","0.547","11.061","1.495","2.782","154.978","115.537"
"3","GTLM","Antonio Garcia","4","11:25.335","19:30.148","Green","Track","564.607","10.125","25.892","15.931","26.402","9.083","18.131","0.537","10.479","1.441","2.707","157.864","119.866"
"9","GTD","Scott Hargrove","4","2:53.262","19:33.305","Green","Track","28.210","17.362","39.895","16.923","26.877","9.183","18.988","0.556","10.980","1.497","2.791","152.469","115.382"
"67","GTLM","Ryan Briscoe","4","12:22.349","19:40.610","Green","Track","621.802","9.826","25.835","15.476","26.906","8.847","18.226","0.538","10.710","1.456","2.727","157.570","118.631"
"52","LMP2","Anders Fjorback","4","11:37.155","19:49.785","Green","Track","571.864","9.871","26.893","15.704","27.275","10.739","18.507","0.604","11.687","1.407","2.604","140.352","122.763"
"50","DPi","Agustin Canapino","4","2:15.345","19:50.095","Green","Track","22.903","9.072","24.014","14.331","24.679","8.117","16.759","0.499","11.175","1.321","2.475","169.885","130.755"
"19","GTD","Will Hardeman","1","19:52.045","19:52.045","Green","Track","22.816","10.748","28.067","16.809","29.114","10.507","19.724","0.554","12.858","1.545","2.854","153.019","111.798"
"84","DPi","Chris Miller","5","1:51.355","19:53.333","Green","Track","5.264","5.094","23.082","14.159","24.690","8.211","16.986","0.497","9.557","1.329","2.486","170.569","129.968"
"77","DPi","Timo Bernhard","5","1:50.593","19:56.988","Green","Track","5.190","5.271","22.733","14.100","24.692","7.952","16.614","0.487","9.831","1.302","2.421","174.071","132.663"
"911","GTLM","Nick Tandy","5","1:59.496","20:05.085","Green","Track","5.663","5.669","24.765","14.984","26.187","8.896","18.158","0.534","10.533","1.429","2.678","158.750","120.873"
"96","GTD","Bill Auberlen","5","2:01.818","20:08.076","Green","Track","5.739","5.946","25.101","15.279","26.593","9.087","18.535","0.541","10.801","1.464","2.732","156.696","117.983"
"31","DPi","Pipo Derani","5","11:57.045","20:11.377","Green","Track","604.385","8.798","23.501","14.151","25.771","9.523","17.047","0.497","9.597","1.312","2.463","170.569","131.652"
"5","DPi","Joao Barbosa","6","1:51.797","20:12.781","Green","Track","5.212","4.982","22.894","14.325","24.466","8.265","17.682","0.498","9.716","1.302","2.455","170.226","132.663"
"4","GTLM","Marcel Fassler","5","2:01.307","20:14.680","Green","Track","5.693","5.703","24.624","14.940","26.481","9.897","18.604","0.533","10.670","1.451","2.711","159.048","119.040"
"11","GTD","Rolf Ineichen","5","2:04.400","20:16.151","Green","Track","5.807","5.845","25.168","15.247","26.835","9.934","19.987","0.551","10.775","1.481","2.770","153.852","116.629"
"912","GTLM","Earl Bamber","5","1:59.345","20:17.126","Green","Track","5.640","5.675","24.501","15.094","26.256","8.858","18.174","0.532","10.506","1.431","2.678","159.347","120.704"
"10","DPi","Jordan Taylor","5","1:49.780","20:17.220","Green","Track","5.269","4.832","22.680","13.960","24.588","7.919","16.517","0.496","9.747","1.313","2.459","170.913","131.552"
"8","GTD","Ryan Dalziel","4","2:03.365","20:24.060","Green","Track","5.933","5.769","25.227","15.727","26.981","9.081","18.819","0.555","10.962","1.502","2.809","152.744","114.998"
"7","DPi","Alexander Rossi","5","1:52.372","20:24.134","Green","Track","5.291","5.354","23.119","14.505","25.192","8.043","16.582","0.494","9.970","1.335","2.487","171.605","129.384"
"38","LMP2","Cameron Cassels","3","2:02.642","20:24.287","Green","Track","5.800","5.922","25.167","15.479","27.413","9.156","17.994","0.563","11.063","1.424","2.661","150.573","121.297"
"24","GTLM","Philipp Eng","5","2:03.256","20:32.174","Green","Track","5.832","5.852","24.685","15.855","27.463","9.171","18.220","0.572","11.349","1.497","2.760","148.204","115.382"
"54","DPi","Romain Dumas","5","1:51.741","20:32.446","Green","Track","5.178","5.290","22.835","13.987","24.942","8.093","16.994","0.491","10.143","1.332","2.456","172.653","129.675"
"6","DPi","Juan Pablo Montoya","4","1:52.790","20:34.600","Green","Track","5.368","5.379","23.154","14.222","24.755","8.224","17.255","0.495","10.077","1.353","2.508","171.258","127.662"
"57","GTD","Ana Beatriz","5","2:04.774","20:35.043","Green","Track","5.843","6.107","25.738","15.572","27.318","9.346","19.005","0.545","11.027","1.495","2.778","155.546","115.537"
