"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"7","GT3P","Maxwell Root","3","1:53.106","5:45.098","Green","Track","3.363","9.354","13.104","3.963","0.509","15.186","23.506","15.172","19.076","6.385","3.488","161.413"
"68","GT3P","Jeff Mosing","3","1:53.715","5:46.090","Green","Track","3.369","10.038","13.265","3.967","0.505","15.126","23.480","15.245","18.905","6.310","3.505","162.691"
"20","GT3P","Fred Poordad","3","1:54.047","5:47.802","Green","Track","3.333","9.380","12.984","3.927","0.508","15.714","23.815","15.149","19.271","6.425","3.541","161.730"
"99","GT3P","Alan Metni","3","1:53.476","5:48.857","Green","Track","3.351","9.446","12.972","3.953","0.503","15.180","23.594","15.128","19.383","6.445","3.521","163.338"
"9","GT3P","Mark Kvamme","3","1:53.929","5:50.918","Green","Track","3.409","9.588","13.028","3.985","0.509","15.409","23.569","15.056","19.278","6.555","3.543","161.413"
"45","GT3P","Charlie Luck","3","1:56.031","5:54.614","Green","Track","3.375","9.604","13.201","3.995","0.509","15.974","24.252","15.376","19.587","6.619","3.539","161.413"
"27","GT3G","Sebastian Carazo","3","1:55.981","5:54.922","Green","Track","3.462","9.528","13.111","4.000","0.530","15.872","24.234","15.492","19.479","6.675","3.598","155.017"
"56","GT3P","David Baker","3","1:56.155","5:56.043","Green","Track","3.341","9.687","13.209","3.942","0.505","16.789","23.883","15.563","19.214","6.495","3.527","162.691"
"61","GT3P","Scott Welham","3","1:58.196","5:57.769","Green","Track","3.346","9.685","13.357","3.979","0.507","17.352","24.796","15.433","19.757","6.468","3.516","162.049"
"5","GT3G","Rob Ferriol","3","1:56.533","5:58.047","Green","Track","3.474","9.839","13.125","4.052","0.521","15.436","24.758","15.719","19.583","6.454","3.572","157.695"
"52","GT3G","Kurt Fazekas","3","1:57.135","5:58.519","Green","Track","3.546","10.157","13.339","4.043","0.515","15.596","24.487","15.680","19.649","6.527","3.596","159.532"
"36","GT3P","Vernon McClure","3","1:57.456","5:59.234","Green","Track","3.475","10.094","13.499","3.978","0.510","16.191","24.528","15.398","19.647","6.558","3.578","161.096"
"65","GT3G","Efrin Castro","3","1:56.888","5:59.441","Green","Track","3.527","9.738","13.389","4.039","0.547","15.854","24.681","15.553","19.587","6.422","3.551","150.199"
"4","GT3P","Michael Mennella","3","1:57.854","6:01.455","Green","Track","3.405","10.390","14.069","4.044","0.516","15.871","24.157","15.487","19.550","6.793","3.572","159.223"
"15","GT3G","Randal Bryant","3","1:57.233","6:01.708","Green","Track","3.522","9.924","13.865","4.112","0.546","15.813","24.147","15.461","19.676","6.557","3.610","150.475"
"48","GT3P","David Brule","3","1:58.057","6:03.962","Green","Track","3.364","10.045","14.187","4.064","0.517","15.613","24.707","15.794","19.859","6.369","3.538","158.915"
"92","GT3P","Joseph Lombardo","3","2:01.051","6:04.902","Green","Track","3.285","12.219","14.620","4.103","0.554","15.913","24.476","15.558","20.414","6.415","3.494","148.302"
"18","GT3G","Richard Edge","3","1:59.131","6:05.650","Green","Track","3.495","9.859","14.383","4.221","0.559","16.185","24.322","15.692","20.313","6.482","3.620","146.975"
"69","GT3P","Dan Hardee","3","1:59.179","6:06.520","Green","Track","3.378","9.908","14.021","4.123","0.574","16.607","24.449","15.551","20.145","6.865","3.558","143.134"
"22","GT3G","Bart Collins","3","1:59.437","6:09.079","Green","Track","3.470","9.968","14.056","4.164","0.532","16.385","24.506","15.786","19.946","6.919","3.705","154.434"
"17","GT3G","Curt Swearingin","3","3:15.028","7:19.831","Green","Pit","3.541","9.851","13.802","4.106","0.559","16.288","24.931","16.539","21.843","10.290","73.278","146.975"
"79","GT3P","Roman DeAngelis","4","1:51.628","7:31.827","Green","Track","3.346","9.276","12.950","4.000","0.510","14.915","23.109","14.973","18.727","6.319","3.503","161.096"
"25","GT3P","Victor Gomez IV","4","1:53.493","7:35.217","Green","Track","3.333","9.970","13.140","4.003","0.511","15.226","23.288","15.117","18.998","6.389","3.518","160.781"
"11","GT3P","Sean McAlister","4","1:52.750","7:36.811","Green","Track","3.354","9.449","13.141","3.978","0.507","15.192","23.274","15.117","18.839","6.380","3.519","162.049"
"3","GT3P","Jeff Kingsley","4","1:52.651","7:37.151","Green","Track","3.334","9.432","13.061","3.936","0.512","15.136","23.342","15.040","18.974","6.390","3.494","160.467"
"7","GT3P","Maxwell Root","4","1:53.014","7:38.112","Green","Track","3.343","9.529","12.956","3.944","0.505","15.052","23.433","15.193","19.042","6.495","3.522","162.691"
"68","GT3P","Jeff Mosing","4","1:52.824","7:38.914","Green","Track","3.342","9.428","13.014","3.953","0.503","15.140","23.501","15.184","18.905","6.337","3.517","163.338"
"20","GT3P","Fred Poordad","4","1:53.904","7:41.706","Green","Track","3.348","9.567","13.005","3.965","0.506","15.338","23.771","15.148","19.305","6.395","3.556","162.370"
"99","GT3P","Alan Metni","4","1:54.781","7:43.638","Green","Track","3.334","9.493","13.294","3.994","0.507","15.342","23.770","15.062","19.256","6.852","3.877","162.049"
"9","GT3P","Mark Kvamme","4","1:54.255","7:45.173","Green","Track","3.384","9.485","13.030","3.968","0.508","15.447","23.904","15.180","19.287","6.508","3.554","161.730"
"45","GT3P","Charlie Luck","4","1:56.768","7:51.382","Green","Track","3.350","9.656","13.321","4.029","0.512","16.217","24.743","15.364","19.346","6.661","3.569","160.467"
"27","GT3G","Sebastian Carazo","4","1:56.619","7:51.541","Green","Track","3.455","9.492","13.275","4.022","0.521","16.119","24.811","15.406","19.314","6.586","3.618","157.695"
"56","GT3P","David Baker","4","1:56.055","7:52.098","Green","Track","3.368","9.733","13.038","4.001","0.510","16.020","24.302","15.434","19.587","6.543","3.519","161.096"
"61","GT3P","Scott Welham","4","1:56.144","7:53.913","Green","Track","3.368","9.580","13.429","4.002","0.508","15.895","24.567","15.296","19.488","6.471","3.540","161.730"
"5","GT3G","Rob Ferriol","4","1:56.303","7:54.350","Green","Track","3.448","9.572","13.259","4.026","0.525","15.846","24.564","15.539","19.490","6.450","3.584","156.494"
"52","GT3G","Kurt Fazekas","4","1:56.410","7:54.929","Green","Track","3.439","9.667","13.347","4.048","0.517","16.068","24.212","15.564","19.437","6.516","3.595","158.915"
"36","GT3P","Vernon McClure","4","1:55.917","7:55.151","Green","Track","3.395","9.834","13.472","4.009","0.513","16.005","24.024","15.401","19.309","6.434","3.521","160.154"
"65","GT3G","Efrin Castro","4","1:57.035","7:56.476","Green","Track","3.429","9.862","13.600","4.061","0.555","15.764","24.621","15.612","19.594","6.360","3.577","148.034"
"4","GT3P","Michael Mennella","4","1:56.748","7:58.203","Green","Track","3.371","9.872","13.907","4.029","0.512","15.850","24.135","15.553","19.432","6.542","3.545","160.467"
"15","GT3G","Randal Bryant","4","1:56.992","7:58.700","Green","Track","3.503","9.735","13.985","4.145","0.550","15.738","24.324","15.528","19.430","6.445","3.609","149.380"
"48","GT3P","David Brule","4","1:55.775","7:59.737","Green","Track","3.411","9.684","13.470","4.051","0.513","15.616","24.274","15.240","19.503","6.472","3.541","160.154"
"92","GT3P","Joseph Lombardo","4","1:55.758","8:00.660","Green","Track","3.426","9.703","13.209","3.960","0.544","15.818","24.185","15.318","19.655","6.452","3.488","151.028"
"18","GT3G","Richard Edge","4","1:56.269","8:01.919","Green","Track","3.503","9.854","13.256","4.090","0.527","15.886","24.271","15.625","19.105","6.507","3.645","155.900"
"69","GT3P","Dan Hardee","4","1:57.261","8:03.781","Green","Track","3.395","9.924","13.493","4.015","0.535","16.073","24.362","15.545","19.553","6.758","3.608","153.568"
"22","GT3G","Bart Collins","4","1:58.768","8:07.847","Green","Track","3.492","10.288","13.704","4.140","0.000","16.183","24.496","15.588","19.710","6.918","3.719","0.000"
"79","GT3P","Roman DeAngelis","5","1:51.479","9:23.306","Green","Track","3.345","9.239","12.905","3.986","0.509","14.903","23.153","14.932","18.740","6.266","3.501","161.413"
"25","GT3P","Victor Gomez IV","5","1:53.268","9:28.485","Green","Track","3.353","9.535","13.027","3.986","0.509","15.445","23.370","15.138","19.119","6.279","3.507","161.413"
"11","GT3P","Sean McAlister","5","1:52.824","9:29.635","Green","Track","3.349","9.453","13.105","3.953","0.506","15.240","23.437","15.057","18.854","6.360","3.510","162.370"
"3","GT3P","Jeff Kingsley","5","1:52.842","9:29.993","Green","Track","3.342","9.442","13.082","3.922","0.518","15.322","23.333","15.077","18.948","6.361","3.495","158.608"
"7","GT3P","Maxwell Root","5","1:52.698","9:30.810","Green","Track","3.367","9.346","13.137","3.952","0.503","15.020","23.454","15.163","18.910","6.349","3.497","163.338"
"68","GT3P","Jeff Mosing","5","1:52.812","9:31.726","Green","Track","3.345","9.333","13.065","3.938","0.501","15.272","23.520","15.125","18.873","6.319","3.521","163.990"
"20","GT3P","Fred Poordad","5","1:54.096","9:35.802","Green","Track","3.364","9.584","13.135","3.985","0.508","15.633","23.519","15.074","19.254","6.489","3.551","161.730"
"99","GT3P","Alan Metni","5","1:54.920","9:38.558","Green","Track","3.531","9.681","13.627","4.051","0.514","15.626","23.640","15.061","19.191","6.479","3.519","159.843"
"9","GT3P","Mark Kvamme","5","1:54.686","9:39.859","Green","Track","3.392","9.600","13.218","3.970","0.508","15.551","24.016","15.153","19.323","6.424","3.531","161.730"
"45","GT3P","Charlie Luck","5","1:56.405","9:47.787","Green","Track","3.416","9.786","13.441","4.039","0.514","16.086","24.246","15.314","19.397","6.618","3.548","159.843"
"27","GT3G","Sebastian Carazo","5","1:56.462","9:48.003","Green","Track","3.545","9.663","13.467","4.031","0.513","16.081","24.236","15.313","19.390","6.639","3.584","160.154"
"56","GT3P","David Baker","5","1:56.010","9:48.108","Green","Track","3.411","9.734","13.173","4.001","0.542","16.301","24.207","15.439","19.273","6.428","3.501","151.585"
"17","GT3G","Curt Swearingin","4","2:29.268","9:49.099","Green","Pit","14.955","11.442","14.681","4.322","0.587","16.165","26.625","15.508","19.806","8.664","16.513","139.964"
"5","GT3G","Rob Ferriol","5","1:55.062","9:49.412","Green","Track","3.435","9.558","13.177","4.011","0.525","15.579","24.186","15.582","19.071","6.361","3.577","156.494"
"61","GT3P","Scott Welham","5","1:56.463","9:50.376","Green","Track","3.366","9.619","13.351","3.995","0.507","15.691","24.854","15.422","19.600","6.513","3.545","162.049"
"36","GT3P","Vernon McClure","5","1:55.628","9:50.779","Green","Track","3.511","9.703","13.487","3.981","0.521","16.116","23.952","15.206","19.172","6.452","3.527","157.695"
"52","GT3G","Kurt Fazekas","5","1:56.736","9:51.665","Green","Track","3.456","9.639","13.396","4.052","0.517","15.674","24.156","16.198","19.576","6.475","3.597","158.915"
"65","GT3G","Efrin Castro","5","1:55.368","9:51.844","Green","Track","3.463","9.599","13.386","4.038","0.531","15.620","24.067","15.444","19.323","6.355","3.542","154.725"
"4","GT3P","Michael Mennella","5","1:57.071","9:55.274","Green","Track","3.381","9.813","14.114","4.047","0.518","16.030","24.085","15.566","19.305","6.645","3.567","158.608"
"48","GT3P","David Brule","5","1:55.834","9:55.571","Green","Track","3.359","9.729","13.256","3.958","0.503","15.827","24.405","15.425","19.541","6.337","3.494","163.338"
"15","GT3G","Randal Bryant","5","1:57.643","9:56.343","Green","Track","3.482","9.637","13.914","4.142","0.551","16.425","24.550","15.448","19.375","6.491","3.628","149.109"
"92","GT3P","Joseph Lombardo","5","1:56.397","9:57.057","Green","Track","3.442","9.774","13.428","3.982","0.567","15.903","24.141","15.441","19.748","6.478","3.493","144.901"
"18","GT3G","Richard Edge","5","1:56.322","9:58.241","Green","Track","3.515","9.788","13.223","4.074","0.537","15.939","24.165","15.588","19.278","6.562","3.653","152.996"
"69","GT3P","Dan Hardee","5","1:58.371","10:02.152","Green","Track","3.386","10.660","14.147","4.120","0.522","16.286","23.987","15.465","19.484","6.727","3.587","157.393"
"22","GT3G","Bart Collins","5","1:58.657","10:06.504","Green","Track","3.521","9.954","13.736","4.153","0.529","16.339","24.438","15.638","19.980","6.689","3.680","155.310"
"79","GT3P","Roman DeAngelis","6","1:51.948","11:15.254","Green","Track","3.351","9.263","12.951","3.985","0.509","15.004","23.261","15.001","18.871","6.270","3.482","161.413"
"11","GT3P","Sean McAlister","6","1:53.171","11:22.806","Green","Track","3.345","9.564","13.237","3.976","0.508","15.140","23.514","15.149","18.896","6.339","3.503","161.730"
"3","GT3P","Jeff Kingsley","6","1:53.235","11:23.228","Green","Track","3.352","9.387","13.267","3.956","0.512","15.307","23.428","15.205","18.950","6.363","3.508","160.467"
"7","GT3P","Maxwell Root","6","1:52.789","11:23.599","Green","Track","3.360","9.413","12.963","3.933","0.536","15.046","23.390","15.293","18.934","6.423","3.498","153.282"
"68","GT3P","Jeff Mosing","6","1:54.528","11:26.254","Green","Track","3.360","9.736","13.164","3.950","0.519","16.162","23.489","15.321","18.980","6.341","3.506","158.303"
"20","GT3P","Fred Poordad","6","1:54.276","11:30.078","Green","Track","3.344","9.494","13.102","3.984","0.508","15.623","23.952","15.256","19.070","6.403","3.540","161.730"
"99","GT3P","Alan Metni","6","1:54.768","11:33.326","Green","Track","3.367","9.587","13.473","4.025","0.512","15.652","23.714","15.220","19.329","6.367","3.522","160.467"
"9","GT3P","Mark Kvamme","6","1:54.489","11:34.348","Green","Track","3.371","9.611","13.187","3.986","0.508","15.668","23.782","15.079","19.282","6.478","3.537","161.730"
"56","GT3P","David Baker","6","1:56.418","11:44.526","Green","Track","3.329","9.907","13.455","3.976","0.502","15.821","24.087","15.605","19.742","6.468","3.526","163.664"
"45","GT3P","Charlie Luck","6","1:57.800","11:45.587","Green","Track","3.364","9.869","13.615","4.037","0.521","16.700","24.446","15.387","19.770","6.565","3.526","157.695"
"27","GT3G","Sebastian Carazo","6","1:57.784","11:45.787","Green","Track","3.418","10.083","13.443","4.023","0.531","16.480","24.541","15.410","19.711","6.581","3.563","154.725"
"5","GT3G","Rob Ferriol","6","1:56.766","11:46.178","Green","Track","3.419","9.567","13.144","4.033","0.520","15.983","24.800","15.504","19.634","6.575","3.587","157.998"
"61","GT3P","Scott Welham","6","1:56.475","11:46.851","Green","Track","3.369","9.722","13.477","4.008","0.509","15.710","24.479","15.438","19.753","6.485","3.525","161.413"
"36","GT3P","Vernon McClure","6","1:56.642","11:47.421","Green","Track","3.364","9.698","13.447","3.951","0.510","15.981","24.161","15.493","19.916","6.581","3.540","161.096"
"52","GT3G","Kurt Fazekas","6","1:56.229","11:47.894","Green","Track","3.491","9.907","13.355","4.052","0.515","15.768","24.173","15.458","19.475","6.459","3.576","159.532"
"65","GT3G","Efrin Castro","6","1:56.649","11:48.493","Green","Track","3.447","10.083","13.629","4.057","0.541","15.601","24.242","15.584","19.523","6.400","3.542","151.865"
"48","GT3P","David Brule","6","1:58.041","11:53.612","Green","Track","3.358","10.108","13.870","4.061","0.514","16.115","24.361","15.511","19.421","7.085","3.637","159.843"
"4","GT3P","Michael Mennella","6","1:58.684","11:53.958","Green","Track","3.396","9.931","13.944","4.052","0.516","16.275","25.070","15.758","19.428","6.757","3.557","159.223"
"15","GT3G","Randal Bryant","6","1:57.887","11:54.230","Green","Track","3.536","9.579","13.743","4.096","0.542","16.145","24.642","15.903","19.607","6.507","3.587","151.585"
"92","GT3P","Joseph Lombardo","6","1:58.038","11:55.095","Green","Track","3.437","9.822","13.549","3.968","0.535","15.901","24.688","15.785","20.404","6.462","3.487","153.568"
"18","GT3G","Richard Edge","6","1:57.374","11:55.615","Green","Track","3.488","9.806","13.347","4.072","0.537","16.004","24.413","15.794","19.699","6.592","3.622","152.996"
"17","GT3G","Curt Swearingin","5","2:09.621","11:58.720","Green","Track","14.992","10.687","14.615","4.208","0.537","15.819","24.072","15.401","19.356","6.333","3.601","152.996"
"69","GT3P","Dan Hardee","6","1:58.038","12:00.190","Green","Track","3.447","10.056","14.081","4.050","0.539","16.343","24.450","15.531","19.438","6.569","3.534","152.429"
"25","GT3P","Victor Gomez IV","6","2:35.857","12:04.342","Green","Pit","3.363","9.714","13.968","5.062","0.679","19.418","31.048","20.723","25.689","9.478","16.715","121.000"
"22","GT3G","Bart Collins","6","1:58.833","12:05.337","Green","Track","3.510","9.865","13.760","4.138","0.530","16.394","24.568","15.757","19.933","6.698","3.680","155.017"
"79","GT3P","Roman DeAngelis","7","1:51.712","13:06.966","Green","Track","3.329","9.298","12.804","3.980","0.509","15.030","23.272","14.969","18.744","6.284","3.493","161.413"
"11","GT3P","Sean McAlister","7","1:52.623","13:15.429","Green","Track","3.345","9.431","12.992","3.996","0.511","15.137","23.466","15.085","18.836","6.325","3.499","160.781"
"3","GT3P","Jeff Kingsley","7","1:52.883","13:16.111","Green","Track","3.367","9.375","13.144","3.972","0.509","15.317","23.283","15.055","18.978","6.383","3.500","161.413"
"7","GT3P","Maxwell Root","7","1:52.878","13:16.477","Green","Track","3.344","9.436","13.048","3.948","0.518","15.193","23.587","15.092","18.812","6.410","3.490","158.608"
"68","GT3P","Jeff Mosing","7","1:53.411","13:19.665","Green","Track","3.374","9.418","13.053","3.977","0.507","15.286","23.474","15.402","19.084","6.311","3.525","162.049"
"20","GT3P","Fred Poordad","7","1:53.885","13:23.963","Green","Track","3.352","9.500","13.079","4.007","0.513","15.409","23.815","15.095","19.158","6.409","3.548","160.154"
"99","GT3P","Alan Metni","7","1:54.037","13:27.363","Green","Track","3.330","9.390","13.164","4.011","0.512","15.563","23.633","15.239","19.269","6.411","3.515","160.467"
"9","GT3P","Mark Kvamme","7","1:53.981","13:28.329","Green","Track","3.385","9.547","13.123","3.995","0.510","15.267","23.910","15.050","19.204","6.468","3.522","161.096"
"56","GT3P","David Baker","7","1:56.006","13:40.532","Green","Track","3.396","9.676","13.169","4.047","0.515","16.278","23.870","15.446","19.575","6.488","3.546","159.532"
"45","GT3P","Charlie Luck","7","1:56.137","13:41.724","Green","Track","3.372","9.554","13.363","4.034","0.514","16.123","24.304","15.336","19.348","6.623","3.566","159.843"
"27","GT3G","Sebastian Carazo","7","1:56.058","13:41.845","Green","Track","3.420","9.553","13.379","4.064","0.518","15.942","24.378","15.470","19.263","6.484","3.587","158.608"
