"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"23","TCR","Jared Salinsky","2","2:13.843","6:10.353","Green","Track","15.878","18.015","12.803","24.711","9.163","7.386","7.237","12.730","8.440","7.370","6.072","0.546","3.492","149.850"
"60","GS","Kyle Marcelli","3","1:53.665","6:15.488","Green","Track","11.844","14.860","10.396","20.976","8.428","6.781","6.257","10.476","7.646","6.707","5.577","0.502","3.215","162.984"
"4","GS","Guy Cosmo","3","1:54.447","6:20.280","Green","Track","11.991","14.956","10.522","21.220","8.467","6.818","6.244","10.630","7.690","6.697","5.540","0.496","3.176","164.956"
"26","GS","Jayson Clunie","3","1:56.446","6:23.329","Green","Track","11.964","15.348","10.733","21.404","8.547","6.876","6.381","11.041","7.889","6.827","5.679","0.509","3.248","160.743"
"46","GS","Owen Trinkler","3","1:53.984","6:25.681","Green","Track","11.983","15.100","10.531","21.137","8.330","6.752","6.215","10.646","7.589","6.643","5.456","0.488","3.114","167.660"
"15","GS","Scott Maxwell","3","1:54.725","6:36.761","Green","Track","12.048","14.971","10.447","21.266","8.457","6.841","6.312","10.654","7.670","6.758","5.585","0.504","3.212","162.338"
"39","GS","Jeff Westphal","3","1:55.173","6:41.687","Green","Track","11.991","15.242","10.501","21.329","8.491","6.814","6.204","10.910","7.708","6.812","5.516","0.495","3.160","165.289"
"84","TCR","Todd Lamb","2","3:40.517","6:44.327","Green","Pit","14.268","17.093","12.280","25.256","9.060","7.423","7.044","13.550","9.116","7.902","10.639","0.000","0.000","0.000"
"13","GS","Orey Fidani","3","1:58.895","6:44.868","Green","Track","12.068","15.623","11.247","22.088","8.353","6.708","6.240","12.667","7.885","6.753","5.579","0.499","3.185","163.964"
"2","GS","Kenton Koch","3","1:54.872","6:47.853","Green","Track","11.837","15.106","10.494","21.810","8.399","6.790","6.184","10.809","7.657","6.680","5.470","0.494","3.142","165.624"
"89","TCR","Ryan Eversley","3","2:03.692","6:49.761","Green","Track","13.400","16.060","11.268","22.446","9.136","7.512","6.937","11.224","8.228","7.357","6.058","0.548","3.518","149.303"
"96","GS","Robby Foley","3","1:56.698","6:58.105","Green","Track","12.272","15.391","10.922","21.645","8.448","6.866","6.345","10.737","7.808","6.840","5.664","0.510","3.250","160.428"
"69","GS","Jesse Lazare","3","1:53.378","7:01.135","Green","Track","11.823","15.147","10.569","21.269","8.158","6.626","6.194","10.534","7.491","6.548","5.454","0.487","3.078","168.004"
"21","TCR","Mason Filippi","2","4:06.404","7:02.997","Green","Pit","15.133","17.305","12.594","24.479","8.926","7.349","7.691","12.322","8.249","7.351","12.135","0.000","0.000","0.000"
"54","TCR","Michael Johnson","2","2:47.445","7:03.720","Green","Pit","32.888","19.833","12.487","23.805","8.942","7.314","6.981","13.102","8.449","7.364","12.155","0.000","0.000","0.000"
"7","GS","Alan Brynjolfsson","3","1:56.045","7:03.930","Green","Track","12.205","15.296","10.795","21.948","8.395","6.750","6.179","11.071","7.664","6.658","5.477","0.491","3.116","166.636"
"59","GS","Kenny Wilden","3","1:57.166","7:06.295","Green","Track","12.674","15.314","10.673","21.677","8.609","6.912","6.598","10.997","7.738","6.734","5.554","0.501","3.185","163.310"
"73","TCR","Mat Pombo","3","2:02.374","7:08.361","Green","Track","12.795","15.798","11.177","22.119","8.891","7.418","6.772","11.195","8.680","7.418","6.075","0.547","3.489","149.576"
"10","TCR","Lee Carpentier","3","2:20.399","7:08.755","Green","Pit","12.921","16.214","11.337","23.970","9.235","7.313","6.773","12.260","8.202","7.313","11.102","0.000","0.000","0.000"
"88","GS","Greg Liefooghe","3","2:13.308","7:09.734","Green","Pit","12.510","15.560","10.909","21.661","8.490","6.859","6.435","11.052","7.769","6.838","11.514","0.000","0.000","0.000"
"11","GS","Thomas Collingwood","3","1:59.610","7:13.661","Green","Track","11.981","16.482","11.775","23.000","8.520","6.807","6.283","10.955","7.756","6.769","5.594","0.501","3.187","163.310"
"71","GS","Andrew Davis","1","7:17.759","7:17.759","Green","Track","0.000","20.876","11.620","23.302","8.556","6.959","9.409","11.878","7.798","6.838","5.632","0.505","3.227","162.016"
"57","GS","Bryce Ward","3","1:57.587","7:19.160","Green","Track","13.183","15.443","10.706","22.021","8.382","6.758","6.247","11.329","7.651","6.707","5.514","0.493","3.153","165.960"
"82","GS","James Clay","3","1:56.770","7:23.562","Green","Track","11.994","15.534","10.749","21.992","8.481","6.984","6.304","10.834","7.712","6.799","5.657","0.508","3.222","161.059"
"24","GS","Frank Gannett II","3","2:00.628","7:24.320","Green","Track","12.985","15.725","11.393","23.017","8.584","6.964","6.407","11.584","7.822","6.813","5.612","0.504","3.218","162.338"
"5","TCR","Tim Lewis Jr","3","2:05.012","7:27.185","Green","Track","13.286","16.402","11.563","23.006","8.783","7.297","7.072","12.051","8.128","7.297","6.079","0.547","3.501","149.576"
"37","TCR","Shelby Blackstock","3","2:03.152","7:33.003","Green","Track","12.799","16.062","11.246","22.787","8.985","7.420","6.915","11.135","8.198","7.379","6.137","0.555","3.534","147.420"
"98","TCR","Mark Wilkins","2","4:36.261","7:33.330","Green","Pit","15.374","17.589","12.219","24.776","8.964","7.413","7.508","12.626","8.310","7.341","12.008","0.000","0.000","0.000"
"97","GS","Ramin Abdolvahabi","3","1:57.443","7:35.230","Green","Track","12.608","15.392","11.058","21.976","8.376","6.810","6.368","11.125","7.641","6.824","5.566","0.500","3.199","163.636"
"3","TCR","Alexandre Papadopulos","3","2:09.705","7:36.413","Green","Track","14.549","16.640","11.605","24.428","9.248","7.547","7.442","12.674","8.198","7.298","6.057","0.544","3.475","150.401"
"31","GS","Patrick Liddy","3","1:59.388","7:39.584","Green","Track","14.457","15.927","10.795","22.395","8.390","6.699","6.265","11.326","7.628","6.590","5.391","0.481","3.044","170.100"
"66","GS","Dillon Machavern","3","1:53.606","7:39.696","Green","Track","11.949","15.047","10.335","21.378","8.341","6.666","6.134","10.672","7.552","6.582","5.398","0.482","3.070","169.747"
"44","GS","Mike Vess","3","2:13.462","7:54.362","Green","Pit","13.009","15.593","10.900","21.969","8.461","6.770","6.259","11.249","7.707","6.687","10.824","0.000","0.000","0.000"
"22","GS","Austin Cindric","3","2:46.845","7:56.366","Green","Pit","12.532","15.425","10.603","21.483","8.451","6.806","6.310","10.787","7.676","6.769","7.808","0.000","0.000","0.000"
"40","GS","Jade Buford","3","1:54.709","7:56.550","Green","Track","12.302","14.914","10.418","21.202","8.427","6.859","6.345","10.537","7.623","6.761","5.607","0.505","3.209","162.016"
"35","GS","Dylan Murry","2","3:51.882","7:59.321","Green","Pit","32.329","21.463","13.717","27.042","9.834","7.798","7.750","13.846","8.916","7.886","12.423","0.000","0.000","0.000"
"67","GS","Robert Orcutt","3","2:02.980","8:03.512","Green","Track","13.729","16.906","11.517","23.047","8.446","6.750","6.596","12.364","7.761","6.700","5.520","0.495","3.149","165.289"
"99","GS","Gary Ferrera","3","2:01.499","8:04.738","Green","Track","13.360","15.845","11.176","22.784","8.468","6.816","6.585","12.784","7.796","6.713","5.499","0.496","3.177","164.956"
"61","TCR","Gavin Ernstone","3","2:09.610","8:13.273","Green","Track","14.857","17.164","12.142","24.370","9.023","7.302","6.944","12.435","8.191","7.235","5.970","0.538","3.439","152.078"
"60","GS","Kyle Marcelli","4","2:01.196","8:16.684","Green","Track","11.813","14.876","10.429","21.029","8.441","6.832","6.217","17.097","8.241","6.859","5.621","0.505","3.236","162.016"
"46","GS","Owen Trinkler","4","1:53.313","8:18.994","Green","Track","11.863","14.929","10.558","21.119","8.368","6.727","6.184","10.512","7.570","6.573","5.356","0.482","3.072","169.747"
"65","GS","Brent Mosing","3","2:19.371","8:19.100","Green","Pit","13.355","15.719","11.865","21.997","8.497","6.834","6.492","12.498","7.980","6.984","13.465","0.000","0.000","0.000"
"26","GS","Jayson Clunie","4","1:55.885","8:19.214","Green","Track","12.104","15.236","10.769","21.491","8.437","6.857","6.372","10.666","7.745","6.804","5.622","0.509","3.273","160.743"
"23","TCR","Jared Salinsky","3","2:08.902","8:19.255","Green","Track","14.242","17.211","12.525","23.746","9.073","7.369","6.956","12.020","8.269","7.286","6.009","0.542","3.654","150.956"
"15","GS","Scott Maxwell","4","1:54.039","8:30.800","Green","Track","11.868","14.862","10.461","21.121","8.444","6.848","6.299","10.456","7.643","6.747","5.584","0.504","3.202","162.338"
"39","GS","Jeff Westphal","4","1:53.101","8:34.788","Green","Track","11.622","14.803","10.343","20.906","8.316","6.756","6.197","10.648","7.610","6.723","5.522","0.495","3.160","165.289"
"13","GS","Orey Fidani","4","1:56.073","8:40.941","Green","Track","12.103","15.380","10.687","21.749","8.425","6.733","6.233","11.139","7.685","6.700","5.559","0.498","3.182","164.294"
"2","GS","Kenton Koch","4","1:54.126","8:41.979","Green","Track","11.801","15.242","10.564","21.315","8.366","6.781","6.185","10.469","7.573","6.690","5.501","0.494","3.145","165.624"
"52","TCR","Max Faulkner","3","3:16.920","8:48.132","Green","Pit","12.929","15.836","11.109","22.897","9.051","7.416","6.930","11.571","8.222","7.372","11.124","0.000","0.000","0.000"
"96","GS","Robby Foley","4","1:55.893","8:53.998","Green","Track","12.129","15.194","10.609","21.544","8.506","6.881","6.360","10.605","7.775","6.842","5.677","0.511","3.260","160.114"
"69","GS","Jesse Lazare","4","1:53.131","8:54.266","Green","Track","11.814","14.807","10.573","21.413","8.188","6.637","6.184","10.483","7.493","6.546","5.433","0.486","3.074","168.350"
"7","GS","Alan Brynjolfsson","4","1:54.469","8:58.399","Green","Track","11.820","15.187","10.562","21.572","8.368","6.729","6.168","10.889","7.588","6.583","5.417","0.487","3.099","168.004"
"59","GS","Kenny Wilden","4","1:55.005","9:01.300","Green","Track","11.987","15.082","10.511","21.470","8.396","6.853","6.310","10.685","7.689","6.765","5.577","0.501","3.179","163.310"
"89","TCR","Ryan Eversley","4","2:16.495","9:06.256","Green","Pit","12.413","15.739","11.198","22.126","9.059","7.490","6.946","10.959","8.266","7.475","11.144","0.000","0.000","0.000"
"11","GS","Thomas Collingwood","4","1:58.079","9:11.740","Green","Track","12.230","15.681","10.998","21.807","8.426","6.774","6.425","11.815","7.800","6.848","5.582","0.499","3.194","163.964"
"56","GS","Eric Foss","3","3:22.244","9:12.035","Green","Pit","78.272","18.690","11.288","23.118","8.709","7.098","6.500","11.057","7.809","6.788","9.435","0.000","0.000","0.000"
"71","GS","Andrew Davis","2","1:55.254","9:13.013","Green","Track","12.075","15.331","10.507","21.627","8.497","6.862","6.305","10.458","7.682","6.718","5.531","0.495","3.166","165.289"
"84","TCR","Todd Lamb","3","2:28.706","9:13.033","Green","Track","32.533","18.392","11.765","24.575","9.352","7.503","7.034","11.758","8.228","7.373","6.108","0.550","3.535","148.760"
"57","GS","Bryce Ward","4","1:57.009","9:16.169","Green","Track","12.926","15.543","10.727","21.701","8.362","6.764","6.252","11.250","7.642","6.692","5.505","0.493","3.152","165.960"
"24","GS","Frank Gannett II","4","1:58.058","9:22.378","Green","Track","12.429","15.343","10.872","22.030","8.535","6.892","6.419","11.389","7.852","6.854","5.682","0.511","3.250","160.114"
"09","GS","Mikel Miller","3","3:48.877","9:29.212","Green","Pit","12.964","15.588","10.741","21.883","8.331","6.692","6.228","11.099","7.564","6.608","11.266","0.000","0.000","0.000"
"5","TCR","Tim Lewis Jr","4","2:03.372","9:30.557","Green","Track","13.006","16.166","11.388","22.390","8.780","7.310","6.921","11.703","8.137","7.344","6.131","0.552","3.544","148.221"
"37","TCR","Shelby Blackstock","4","2:01.647","9:34.650","Green","Track","12.560","15.756","11.150","21.919","8.971","7.417","6.971","11.045","8.220","7.390","6.151","0.555","3.542","147.420"
"66","GS","Dillon Machavern","4","1:57.481","9:37.177","Green","Track","12.077","15.140","11.318","23.991","8.387","6.718","6.164","10.548","7.519","6.579","5.451","0.487","3.102","168.004"
"31","GS","Patrick Liddy","4","1:58.630","9:38.214","Green","Track","12.669","15.410","11.057","24.039","8.387","6.713","6.163","10.956","7.610","6.603","5.441","0.487","3.095","168.004"
"3","TCR","Alexandre Papadopulos","4","2:06.968","9:43.381","Green","Track","13.366","16.499","11.773","24.703","8.925","7.284","6.890","11.891","8.154","7.321","6.104","0.548","3.510","149.303"
"40","GS","Jade Buford","4","1:53.765","9:50.315","Green","Track","11.752","14.851","10.406","21.101","8.408","6.857","6.326","10.392","7.617","6.774","5.583","0.503","3.195","162.660"
"67","GS","Robert Orcutt","4","1:59.155","10:02.667","Green","Track","13.039","15.776","11.128","22.580","8.443","6.738","6.318","11.503","7.744","6.705","5.528","0.496","3.157","164.956"
"99","GS","Gary Ferrera","4","1:58.937","10:03.675","Green","Track","13.071","15.548","11.009","22.835","8.416","6.744","6.278","11.470","7.735","6.691","5.498","0.493","3.149","165.960"
