"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"2","GS","Kenton Koch","1","2:04.919","2:04.919","Green","Track","10.903","16.924","13.007","13.916","14.037","2.490","0.655","8.324","16.758","16.794","6.017","5.092","124.913"
"69","GS","Jesse Lazare","1","2:05.444","2:05.444","Green","Track","11.055","16.911","12.915","13.744","14.210","2.468","0.646","8.400","16.996","16.877","6.083","5.015","126.654"
"75","GS","Paul Holton","1","2:05.680","2:05.680","Green","Track","10.437","17.009","13.014","13.742","13.927","2.445","0.639","8.441","16.726","16.894","6.118","4.973","128.041"
"33","GS","Russell Ward","1","2:07.324","2:07.324","Green","Track","11.055","16.872","13.110","13.779","14.078","2.435","0.637","8.846","17.572","17.143","6.227","5.074","128.443"
"96","GS","Robby Foley","1","2:07.661","2:07.661","Green","Track","9.900","16.934","13.023","13.640","13.496","2.440","0.638","8.739","17.713","17.130","6.258","5.114","128.242"
"56","GS","Jeff Mosing","1","2:07.927","2:07.927","Green","Track","9.429","16.788","13.103","13.445","13.235","2.465","0.656","8.889","17.894","16.877","6.241","5.031","124.723"
"82","GS","James Clay","1","2:08.999","2:08.999","Green","Track","10.154","16.707","13.035","13.627","14.178","2.550","0.655","8.904","18.364","17.466","6.129","5.128","124.913"
"8","GS","Rodrigo Sales","1","2:09.673","2:09.673","Green","Track","10.753","16.830","13.050","13.635","14.437","2.547","0.656","8.730","18.698","17.965","6.243","5.227","124.723"
"60","GS","Nate Stacy","1","2:09.786","2:09.786","Green","Track","9.184","16.613","13.125","13.444","13.474","2.512","0.653","9.071","18.350","17.838","6.262","5.078","125.296"
"7","GS","Alan Brynjolfsson","1","2:10.304","2:10.304","Green","Track","9.232","16.851","12.967","13.390","13.209","2.472","0.645","8.932","18.443","18.071","6.434","5.155","126.850"
"13","GS","Orey Fidani","1","2:10.656","2:10.656","Green","Track","9.684","16.685","13.133","13.537","13.900","2.612","0.669","9.171","18.525","17.991","6.551","5.078","122.299"
"31","GS","Jeff Courtney","1","2:11.718","2:11.718","Green","Track","8.970","16.746","12.999","13.366","13.279","2.492","0.645","9.212","18.791","18.365","6.582","5.251","126.850"
"35","GS","James Cox","1","2:12.181","2:12.181","Green","Track","8.893","16.975","13.184","12.963","12.904","2.457","0.649","9.366","18.970","18.355","6.468","5.477","126.068"
"97","GS","Rob Ecklin Jr.","1","2:12.370","2:12.370","Green","Track","8.779","16.830","13.299","12.916","12.609","2.478","0.660","9.528","18.898","18.354","6.603","5.161","123.967"
"59","GS","Rod Randall","1","2:12.927","2:12.927","Green","Track","8.720","16.292","12.961","13.322","12.987","2.560","0.661","9.740","19.084","18.412","6.659","5.122","123.779"
"65","GS","Brent Mosing","1","2:13.517","2:13.517","Green","Track","8.763","15.903","13.131","12.999","12.743","2.506","0.672","9.811","19.081","18.467","6.622","5.224","121.753"
"39","GS","Tyler McQuarrie","1","2:13.572","2:13.572","Green","Track","8.803","15.863","12.950","13.105","11.628","2.630","0.672","9.797","19.058","18.474","6.598","5.123","121.753"
"40","GS","James Pesek","1","2:14.822","2:14.822","Green","Track","8.990","15.839","13.055","13.208","12.296","2.549","0.668","10.153","19.729","18.596","6.465","5.321","122.482"
"88","GS","Henry Schmitt","1","2:15.202","2:15.202","Green","Track","9.183","15.215","12.987","12.833","11.657","2.518","0.667","10.186","19.737","18.887","6.314","5.293","122.666"
"84","TCR","Brian Henderson","1","2:15.642","2:15.642","Green","Track","8.262","15.811","12.881","12.020","10.298","2.509","0.655","10.235","19.772","18.906","6.540","5.183","124.913"
"89","TCR","Chad Gilsinger","1","2:16.098","2:16.098","Green","Track","8.626","16.329","12.805","12.058","10.297","2.501","0.672","10.058","20.137","18.997","6.615","5.250","121.753"
"37","TCR","Shelby Blackstock","1","2:16.594","2:16.594","Green","Track","7.866","14.964","12.875","12.119","9.967","2.406","0.648","10.324","19.916","18.951","6.785","5.324","126.263"
"98","TCR","Mark Wilkins","1","2:17.090","2:17.090","Green","Track","7.777","15.196","12.750","11.917","9.834","2.476","0.670","10.306","19.897","18.960","6.911","5.461","122.117"
"46","GS","Owen Trinkler","1","2:18.423","2:18.423","Green","Track","9.062","15.855","13.032","12.830","11.302","2.474","0.688","10.115","21.589","18.391","7.268","6.329","118.922"
"81","TCR","Marco Cirone","1","2:18.492","2:18.492","Green","Track","6.512","14.446","12.194","11.778","9.117","2.384","0.656","10.059","20.077","18.964","7.007","5.847","124.723"
"4","GS","Ted Giovanis","1","2:18.652","2:18.652","Green","Track","8.998","16.034","13.131","13.011","11.941","2.521","0.659","9.984","20.034","19.733","7.815","6.869","124.155"
"21","TCR","Mason Filippi","1","2:18.687","2:18.687","Green","Track","7.004","14.582","12.153","11.958","9.119","2.375","0.695","10.584","20.063","19.275","6.759","5.613","117.724"
"52","TCR","Max Faulkner","1","2:18.831","2:18.831","Green","Track","7.040","14.375","12.466","12.116","9.272","2.305","0.637","10.091","19.827","19.150","7.007","6.535","128.443"
"23","TCR","Nick Galante","1","2:18.875","2:18.875","Green","Track","8.180","15.728","12.869","12.043","10.000","2.507","0.670","10.233","21.206","20.191","6.676","5.309","122.117"
"57","GS","Bryce Ward","1","2:19.409","2:19.409","Green","Track","8.996","15.646","13.094","12.441","11.104","2.483","0.690","10.421","21.590","20.240","6.790","5.428","118.577"
"71","GS","Frank DePew","1","2:19.899","2:19.899","Green","Track","9.200","15.842","13.130","12.889","11.817","2.528","0.666","9.946","21.783","20.603","7.162","5.796","122.850"
"61","TCR","Gavin Ernstone","1","2:20.109","2:20.109","Green","Track","7.350","14.924","12.478","12.015","9.292","2.396","0.653","10.444","21.345","20.322","6.940","5.529","125.296"
"12","TCR","Ryan Nash","1","2:20.306","2:20.306","Green","Track","7.889","14.990","12.931","11.943","9.444","2.457","0.674","10.529","21.404","20.299","6.991","5.322","121.392"
"5","TCR","Roy Block","1","2:20.974","2:20.974","Green","Track","7.382","14.860","12.377","12.256","9.230","2.384","0.656","10.593","21.421","20.463","6.945","5.443","124.723"
"54","TCR","Michael Johnson","1","2:21.127","2:21.127","Green","Track","6.170","14.166","11.889","11.867","8.795","2.339","0.699","10.480","21.007","20.392","7.042","5.349","117.050"
"73","TCR","Mike LaMarra","1","2:21.719","2:21.719","Green","Track","6.318","14.290","12.087","11.918","9.225","2.291","0.659","10.296","21.198","20.275","7.044","5.812","124.155"
"3","TCR","Mark Kvamme","1","2:22.126","2:22.126","Green","Track","5.500","10.971","9.414","11.571","8.954","2.329","0.671","10.376","21.185","20.237","7.018","5.833","121.935"
"2","GS","Kenton Koch","2","1:29.923","3:34.842","Green","Track","4.706","8.018","4.781","9.101","8.403","2.170","0.584","7.872","16.417","16.708","6.065","5.098","140.100"
"69","GS","Jesse Lazare","2","1:30.107","3:35.551","Green","Track","4.741","8.089","4.809","9.211","8.467","2.148","0.572","7.904","16.452","16.678","6.040","4.996","143.039"
"75","GS","Paul Holton","2","1:30.274","3:35.954","Green","Track","4.715","8.219","4.850","9.133","8.482","2.154","0.573","7.896","16.433","16.759","5.983","5.077","142.789"
"33","GS","Russell Ward","2","1:32.112","3:39.436","Green","Track","4.770","8.233","4.793","9.435","8.497","2.138","0.574","7.877","16.689","17.666","6.304","5.136","142.540"
"96","GS","Robby Foley","2","1:32.288","3:39.949","Green","Track","4.767","8.126","4.791","9.566","8.478","2.133","0.572","7.886","16.597","17.604","6.455","5.313","143.039"
"82","GS","James Clay","2","1:31.515","3:40.514","Green","Track","4.789","8.019","4.785","9.203","8.514","2.136","0.570","7.793","16.633","17.018","6.611","5.444","143.541"
"56","GS","Jeff Mosing","2","1:32.639","3:40.566","Green","Track","4.782","8.109","4.801","9.640","8.474","2.133","0.569","7.885","16.586","17.379","6.454","5.827","143.793"
"60","GS","Nate Stacy","2","1:30.848","3:40.634","Green","Track","4.700","8.368","4.893","9.354","8.462","2.165","0.580","7.995","16.336","16.585","6.248","5.162","141.066"
"8","GS","Rodrigo Sales","2","1:33.494","3:43.167","Green","Track","4.857","8.837","4.878","9.277","8.407","2.145","0.575","8.066","17.343","17.490","6.351","5.268","142.292"
"7","GS","Alan Brynjolfsson","2","1:33.002","3:43.306","Green","Track","4.850","8.642","4.830","9.475","8.581","2.153","0.574","7.863","17.296","17.289","6.289","5.160","142.540"
"13","GS","Orey Fidani","2","1:33.027","3:43.683","Green","Track","4.808","8.467","4.930","9.559","8.412","2.142","0.573","8.166","17.272","17.137","6.433","5.128","142.789"
"35","GS","James Cox","2","1:32.375","3:44.556","Green","Track","4.915","8.380","4.838","9.703","8.414","2.132","0.568","8.109","17.060","17.014","6.063","5.179","144.046"
"31","GS","Jeff Courtney","2","1:33.890","3:45.608","Green","Track","4.913","8.392","4.934","9.796","8.603","2.171","0.580","8.383","17.352","17.287","6.359","5.120","141.066"
"97","GS","Rob Ecklin Jr.","2","1:33.827","3:46.197","Green","Track","5.005","8.631","4.889","9.543","8.255","2.099","0.569","8.442","17.464","17.281","6.512","5.137","143.793"
"59","GS","Rod Randall","2","1:34.279","3:47.206","Green","Track","4.851","8.426","5.078","10.131","8.630","2.156","0.576","8.319","17.557","17.178","6.310","5.067","142.045"
"39","GS","Tyler McQuarrie","2","1:33.997","3:47.569","Green","Track","4.681","8.394","4.969","9.999","8.638","2.140","0.570","8.554","17.374","17.212","6.391","5.075","143.541"
"65","GS","Brent Mosing","2","1:35.171","3:48.688","Green","Track","4.880","8.678","4.999","9.950","8.602","2.158","0.580","8.709","17.490","17.511","6.368","5.246","141.066"
"88","GS","Henry Schmitt","2","1:33.787","3:48.989","Green","Track","4.879","8.374","5.067","9.816","8.535","2.123","0.568","8.217","17.369","17.239","6.394","5.206","144.046"
"40","GS","James Pesek","2","1:34.764","3:49.586","Green","Track","4.938","8.444","5.019","9.841","8.626","2.161","0.577","8.878","17.373","17.319","6.354","5.234","141.799"
"84","TCR","Brian Henderson","2","1:34.229","3:49.871","Green","Track","5.013","8.340","5.079","9.651","8.662","2.229","0.601","8.736","17.186","17.307","6.367","5.058","136.137"
"89","TCR","Chad Gilsinger","2","1:34.253","3:50.351","Green","Track","4.991","8.414","5.065","9.625","8.723","2.244","0.603","8.714","17.109","17.248","6.397","5.120","135.685"
"37","TCR","Shelby Blackstock","2","1:34.208","3:50.802","Green","Track","5.043","8.135","5.115","9.684","8.659","2.229","0.598","8.597","17.355","17.402","6.228","5.163","136.820"
"46","GS","Owen Trinkler","2","1:32.703","3:51.126","Green","Track","5.160","8.252","4.818","9.156","8.352","2.117","0.566","8.311","17.352","17.205","6.320","5.094","144.555"
"98","TCR","Mark Wilkins","2","1:34.245","3:51.335","Green","Track","5.015","8.362","5.031","9.415","8.632","2.207","0.591","8.604","17.275","17.674","6.323","5.116","138.440"
"57","GS","Bryce Ward","2","1:34.931","3:54.340","Green","Track","5.208","9.075","5.059","10.048","8.570","2.152","0.574","8.291","17.296","17.125","6.327","5.206","142.540"
"21","TCR","Mason Filippi","2","1:36.389","3:55.076","Green","Track","5.158","8.983","5.276","9.881","8.696","2.242","0.601","9.041","17.444","17.567","6.221","5.279","136.137"
"81","TCR","Marco Cirone","2","1:37.132","3:55.624","Green","Track","5.577","9.140","5.240","10.092","9.139","2.275","0.605","8.560","17.584","17.416","6.303","5.201","135.237"
"52","TCR","Max Faulkner","2","1:38.448","3:57.279","Green","Track","5.572","9.196","5.525","10.257","8.904","2.278","0.611","8.730","17.720","18.046","6.414","5.195","133.909"
"12","TCR","Ryan Nash","2","1:37.554","3:57.860","Green","Track","5.311","9.891","5.229","10.124","8.814","2.212","0.593","8.382","17.512","17.934","6.409","5.143","137.973"
"61","TCR","Gavin Ernstone","2","1:39.001","3:59.110","Green","Track","5.270","9.986","5.219","9.949","8.975","2.248","0.598","8.658","18.041","18.280","6.466","5.311","136.820"
"5","TCR","Roy Block","2","1:39.048","4:00.022","Green","Track","5.098","9.627","5.342","10.425","8.668","2.217","0.593","8.769","17.979","18.541","6.551","5.238","137.973"
"54","TCR","Michael Johnson","2","1:40.048","4:01.175","Green","Track","5.057","9.640","5.574","10.341","8.704","2.199","0.596","9.165","18.621","18.497","6.525","5.129","137.279"
"4","GS","Ted Giovanis","2","1:44.152","4:02.804","Green","Track","5.840","9.941","5.160","10.957","9.076","2.367","0.622","9.607","18.684","19.269","6.948","5.681","131.540"
"71","GS","Frank DePew","2","1:43.251","4:03.150","Green","Track","5.205","10.490","5.754","11.200","8.648","2.167","0.604","9.031","19.246","18.428","6.830","5.648","135.461"
"73","TCR","Mike LaMarra","2","1:41.673","4:03.392","Green","Track","5.160","9.291","5.675","10.706","9.033","2.273","0.609","8.847","19.303","18.678","6.508","5.590","134.348"
"3","TCR","Mark Kvamme","2","1:42.326","4:04.452","Green","Track","5.310","9.400","5.274","11.053","8.785","2.225","0.597","8.743","19.300","19.284","6.921","5.434","137.049"
"23","TCR","Nick Galante","2","1:50.628","4:09.503","Green","Track","5.116","9.042","5.242","10.360","17.233","2.930","0.741","9.822","18.992","19.343","6.519","5.288","110.416"
"2","GS","Kenton Koch","3","1:29.520","5:04.362","Green","Track","4.674","8.103","4.780","8.974","8.413","2.172","0.584","7.815","16.296","16.617","6.034","5.058","140.100"
"69","GS","Jesse Lazare","3","1:29.449","5:05.000","Green","Track","4.710","8.057","4.783","9.082","8.375","2.143","0.570","7.790","16.303","16.586","6.066","4.984","143.541"
"75","GS","Paul Holton","3","1:29.597","5:05.551","Green","Track","4.728","8.062","4.801","8.953","8.412","2.151","0.573","7.736","16.566","16.605","5.986","5.024","142.789"
"33","GS","Russell Ward","3","1:31.117","5:10.553","Green","Track","4.779","8.174","4.830","9.439","8.460","2.132","0.575","7.945","16.595","16.859","6.196","5.133","142.292"
"96","GS","Robby Foley","3","1:30.808","5:10.757","Green","Track","4.811","8.043","4.829","9.348","8.347","2.117","0.566","8.065","16.508","16.926","6.205","5.043","144.555"
"60","GS","Nate Stacy","3","1:30.403","5:11.037","Green","Track","4.759","8.452","4.917","9.204","8.408","2.163","0.582","7.844","16.308","16.549","6.201","5.016","140.581"
"82","GS","James Clay","3","1:30.915","5:11.429","Green","Track","4.924","8.599","4.964","9.377","8.360","2.116","0.567","7.835","16.406","16.492","6.223","5.052","144.300"
"56","GS","Jeff Mosing","3","1:31.693","5:12.259","Green","Track","5.120","8.667","4.967","9.452","8.456","2.142","0.572","7.734","16.730","16.669","6.098","5.086","143.039"
"8","GS","Rodrigo Sales","3","1:32.676","5:15.843","Green","Track","4.768","8.541","4.920","9.490","8.534","2.168","0.580","7.988","17.197","17.174","6.186","5.130","141.066"
"7","GS","Alan Brynjolfsson","3","1:33.047","5:16.353","Green","Track","4.896","8.466","4.944","9.805","8.535","2.137","0.572","8.002","17.077","17.242","6.312","5.059","143.039"
"13","GS","Orey Fidani","3","1:33.059","5:16.742","Green","Track","4.913","8.287","4.896","9.898","8.392","2.130","0.569","8.222","17.046","17.337","6.290","5.079","143.793"
"35","GS","James Cox","3","1:32.975","5:17.531","Green","Track","4.821","8.294","4.841","9.756","8.487","2.132","0.568","8.037","16.954","17.371","6.489","5.225","144.046"
"97","GS","Rob Ecklin Jr.","3","1:31.816","5:18.013","Green","Track","4.728","8.373","4.881","9.588","8.280","2.095","0.561","8.117","16.964","16.874","6.317","5.038","145.843"
"39","GS","Tyler McQuarrie","3","1:31.207","5:18.776","Green","Track","4.699","8.100","4.828","9.293","8.621","2.157","0.575","7.709","16.986","17.171","6.024","5.044","142.292"
"31","GS","Jeff Courtney","3","1:34.133","5:19.741","Green","Track","4.789","8.381","4.921","9.674","8.540","2.149","0.572","8.307","17.390","17.877","6.400","5.133","143.039"
"59","GS","Rod Randall","3","1:33.590","5:20.796","Green","Track","4.748","8.217","5.224","10.192","8.576","2.165","0.577","8.122","17.070","17.373","6.238","5.088","141.799"
"65","GS","Brent Mosing","3","1:33.530","5:22.218","Green","Track","4.833","8.283","4.922","9.622","8.499","2.152","0.573","8.438","17.590","17.226","6.257","5.135","142.789"
"88","GS","Henry Schmitt","3","1:33.800","5:22.789","Green","Track","4.848","8.275","4.805","9.687","8.383","2.121","0.571","8.400","17.688","17.583","6.342","5.097","143.289"
"40","GS","James Pesek","3","1:33.735","5:23.321","Green","Track","4.885","8.468","4.967","9.561","8.517","2.169","0.579","8.278","17.110","17.645","6.331","5.225","141.309"
"46","GS","Owen Trinkler","3","1:32.468","5:23.594","Green","Track","4.838","8.059","4.883","9.500","8.377","2.129","0.568","7.892","17.080","17.518","6.462","5.162","144.046"
"84","TCR","Brian Henderson","3","1:33.953","5:23.824","Green","Track","4.976","8.298","5.088","9.478","8.657","2.230","0.599","8.421","17.163","17.696","6.327","5.020","136.591"
"89","TCR","Chad Gilsinger","3","1:33.926","5:24.277","Green","Track","4.938","8.202","5.052","9.511","8.643","2.246","0.606","8.353","17.032","17.807","6.434","5.102","135.014"
"37","TCR","Shelby Blackstock","3","1:33.994","5:24.796","Green","Track","4.933","8.094","5.060","9.853","8.648","2.231","0.599","8.133","16.935","17.833","6.481","5.194","136.591"
"98","TCR","Mark Wilkins","3","1:33.635","5:24.970","Green","Track","4.933","8.245","4.974","9.578","8.646","2.204","0.589","8.111","16.941","17.702","6.598","5.114","138.910"
"57","GS","Bryce Ward","3","1:31.468","5:25.808","Green","Track","4.845","8.178","4.786","9.455","8.433","2.138","0.569","7.761","17.036","17.065","6.166","5.036","143.793"
"21","TCR","Mason Filippi","3","1:33.135","5:28.211","Green","Track","5.014","8.321","5.225","9.521","8.626","2.235","0.598","8.521","16.745","17.170","6.053","5.106","136.820"
"81","TCR","Marco Cirone","3","1:33.821","5:29.445","Green","Track","5.032","8.475","5.159","9.577","8.674","2.225","0.595","8.296","17.180","17.224","6.205","5.179","137.510"
"52","TCR","Max Faulkner","3","1:33.333","5:30.612","Green","Track","5.038","8.299","5.066","9.573","8.728","2.261","0.610","8.377","16.864","17.167","6.184","5.166","134.128"
"12","TCR","Ryan Nash","3","1:33.601","5:31.461","Green","Track","5.031","8.258","5.036","9.712","8.782","2.225","0.594","8.260","17.032","17.315","6.267","5.089","137.741"
"61","TCR","Gavin Ernstone","3","1:34.427","5:33.537","Green","Track","5.103","8.594","4.997","9.730","8.806","2.234","0.597","7.918","17.369","17.603","6.334","5.142","137.049"
"5","TCR","Roy Block","3","1:35.917","5:35.939","Green","Track","4.958","8.403","4.950","9.954","8.656","2.227","0.597","8.309","17.715","18.530","6.462","5.156","137.049"
"54","TCR","Michael Johnson","3","1:35.094","5:36.269","Green","Track","4.962","8.570","5.027","9.419","8.531","2.195","0.589","8.230","17.476","18.550","6.489","5.056","138.910"
"73","TCR","Mike LaMarra","3","1:37.596","5:40.988","Green","Track","5.280","8.961","5.243","10.548","9.327","2.320","0.619","8.326","17.907","17.409","6.499","5.157","132.178"
"3","TCR","Mark Kvamme","3","1:40.063","5:44.515","Green","Track","5.184","9.131","5.220","10.429","8.985","2.302","0.620","8.580","18.652","18.982","6.569","5.409","131.965"
"4","GS","Ted Giovanis","3","1:43.071","5:45.875","Green","Track","5.202","9.003","5.128","10.428","8.817","2.182","0.582","9.338","19.692","20.213","7.020","5.466","140.581"
"23","TCR","Nick Galante","3","1:36.949","5:46.452","Green","Track","5.113","8.452","5.082","9.685","8.866","2.317","0.624","8.486","17.043","18.581","6.825","5.875","131.119"
"2","GS","Kenton Koch","4","1:41.535","6:45.897","Yellow","Track","4.673","8.030","4.742","9.000","8.423","2.176","0.587","7.716","18.404","22.406","7.703","7.675","139.384"
"69","GS","Jesse Lazare","4","1:42.634","6:47.634","Yellow","Track","4.711","7.936","4.755","9.068","8.358","2.143","0.571","7.681","18.794","23.165","7.286","8.166","143.289"
"75","GS","Paul Holton","4","1:42.476","6:48.027","Yellow","Track","4.719","8.029","4.769","8.946","8.363","2.152","0.574","7.675","19.619","22.441","7.021","8.168","142.540"
"33","GS","Russell Ward","4","1:38.790","6:49.343","Yellow","Track","4.758","8.188","4.886","9.657","8.506","2.133","0.570","8.247","18.254","19.501","6.797","7.293","143.541"
"96","GS","Robby Foley","4","1:39.083","6:49.840","Yellow","Track","4.813","8.101","4.907","9.642","8.409","2.151","0.578","8.357","18.382","19.791","6.864","7.088","141.554"
"82","GS","James Clay","4","1:38.905","6:50.334","Yellow","Track","4.788","7.987","4.925","9.516","8.313","2.123","0.568","8.305","18.668","19.896","6.688","7.128","144.046"
"60","GS","Nate Stacy","4","1:39.849","6:50.886","Yellow","Track","4.835","8.044","4.939","9.603","8.437","2.175","0.583","8.393","19.116","19.870","6.836","7.018","140.340"
"56","GS","Jeff Mosing","4","1:39.203","6:51.462","Yellow","Track","4.707","8.157","4.869","9.118","8.405","2.138","0.571","8.411","19.048","19.847","6.994","6.938","143.289"
"8","GS","Rodrigo Sales","4","1:35.993","6:51.836","Yellow","Track","4.764","8.181","4.831","9.376","8.496","2.173","0.583","8.011","16.987","18.912","7.032","6.647","140.340"
"7","GS","Alan Brynjolfsson","4","1:36.149","6:52.502","Yellow","Track","4.742","8.404","4.792","9.566","8.523","2.176","0.578","8.123","17.530","18.559","6.720","6.436","141.554"
"13","GS","Orey Fidani","4","1:36.332","6:53.074","Yellow","Track","4.824","8.241","4.802","9.418","8.334","2.159","0.580","8.350","17.698","18.775","6.614","6.537","141.066"
"35","GS","James Cox","4","1:36.149","6:53.680","Yellow","Track","4.774","8.143","4.771","9.431","8.506","2.151","0.579","8.765","17.656","18.283","6.547","6.543","141.309"
"97","GS","Rob Ecklin Jr.","4","1:36.208","6:54.221","Yellow","Track","4.679","8.237","4.837","9.451","8.287","2.107","0.570","8.874","17.816","18.315","6.628","6.407","143.541"
"39","GS","Tyler McQuarrie","4","1:36.022","6:54.798","Yellow","Track","4.674","8.041","4.775","9.157","8.311","2.131","0.614","9.406","17.942","18.224","6.633","6.114","133.254"
"31","GS","Jeff Courtney","4","1:36.409","6:56.150","Yellow","Track","4.764","8.394","4.947","9.482","8.555","2.164","0.577","8.183","18.389","18.456","6.628","5.870","141.799"
"59","GS","Rod Randall","4","1:36.569","6:57.365","Yellow","Track","4.766","8.108","5.046","10.079","8.504","2.176","0.631","8.980","17.911","17.909","6.745","5.714","129.664"
"65","GS","Brent Mosing","4","1:36.336","6:58.554","Yellow","Track","4.809","8.203","4.820","9.511","8.518","2.165","0.622","9.098","18.067","18.343","6.666","5.514","131.540"
"88","GS","Henry Schmitt","4","1:36.852","6:59.641","Yellow","Track","4.703","8.093","4.832","9.524","8.424","2.171","0.630","9.284","18.012","18.230","6.926","6.023","129.870"
"40","GS","James Pesek","4","1:37.227","7:00.548","Yellow","Track","4.840","8.322","5.108","9.777","8.551","2.211","0.603","9.132","17.805","18.201","6.659","6.018","135.685"
"46","GS","Owen Trinkler","4","1:39.718","7:03.312","Yellow","Track","4.857","8.113","5.302","9.775","8.884","2.450","0.703","9.230","18.374","19.193","6.547","6.290","116.384"
"84","TCR","Brian Henderson","4","1:40.079","7:03.903","Yellow","Track","4.925","8.138","5.303","9.622","8.971","2.580","0.722","9.540","18.528","19.312","6.584","5.854","113.322"
"89","TCR","Chad Gilsinger","4","1:40.448","7:04.725","Yellow","Track","4.909","8.071","5.220","9.626","9.004","2.627","0.739","9.552","18.580","19.336","6.872","5.912","110.715"
"37","TCR","Shelby Blackstock","4","1:40.840","7:05.636","Yellow","Track","4.911","7.987","5.078","9.646","8.912","2.726","0.785","10.075","18.913","18.727","7.014","6.066","104.227"
"98","TCR","Mark Wilkins","4","1:41.084","7:06.054","Yellow","Track","4.941","8.121","5.113","9.698","8.961","2.739","0.785","10.195","18.698","19.288","6.678","5.867","104.227"
"57","GS","Bryce Ward","4","1:40.696","7:06.504","Yellow","Track","4.782","8.070","4.809","9.933","8.765","2.830","0.815","10.328","18.694","19.086","6.754","5.830","100.390"
"21","TCR","Mason Filippi","4","1:38.812","7:07.023","Yellow","Track","4.903","8.159","5.155","9.449","8.683","2.283","0.708","9.835","18.489","18.727","6.689","5.732","115.562"
"81","TCR","Marco Cirone","4","1:41.719","7:11.164","Yellow","Track","5.019","8.225","4.997","9.385","8.908","2.519","0.711","9.668","20.236","18.579","6.727","6.745","115.075"
"52","TCR","Max Faulkner","4","1:40.846","7:11.458","Yellow","Track","5.001","8.192","5.008","9.395","9.129","2.682","0.768","9.353","19.693","18.724","6.431","6.470","106.534"
"12","TCR","Ryan Nash","4","1:40.331","7:11.792","Yellow","Track","4.911","8.398","5.057","9.541","8.805","2.509","0.741","9.440","19.432","18.657","6.676","6.164","110.416"
"61","TCR","Gavin Ernstone","4","1:39.240","7:12.777","Yellow","Track","5.065","8.668","5.016","9.501","8.702","2.258","0.646","9.283","18.824","18.550","6.645","6.082","126.654"
"5","TCR","Roy Block","4","1:37.827","7:13.766","Yellow","Track","4.839","8.911","5.201","10.128","8.805","2.264","0.607","8.496","17.681","18.512","6.779","5.604","134.791"
"54","TCR","Michael Johnson","4","1:38.227","7:14.496","Yellow","Track","5.011","8.525","5.470","10.216","8.714","2.275","0.685","8.887","17.625","18.344","6.950","5.525","119.443"
"73","TCR","Mike LaMarra","4","1:36.879","7:17.867","Yellow","Track","5.055","8.112","5.030","10.078","8.984","2.305","0.616","8.673","17.737","18.524","6.585","5.180","132.822"
"3","TCR","Mark Kvamme","4","1:40.483","7:24.998","Yellow","Track","5.093","8.820","5.308","10.759","9.121","2.349","0.634","8.666","18.477","18.761","6.879","5.616","129.051"
"4","GS","Ted Giovanis","4","1:42.576","7:28.451","Yellow","Track","5.111","8.969","5.215","11.139","8.923","2.190","0.584","9.542","18.884","19.317","6.982","5.720","140.100"
"23","TCR","Nick Galante","4","1:44.029","7:30.481","Yellow","Track","5.587","9.770","6.865","10.289","9.863","2.630","0.708","9.428","17.598","18.930","6.682","5.679","115.562"
"71","GS","Frank DePew","3","5:08.608","9:11.758","Yellow","Track","5.167","9.070","5.099","0.000","0.000","4.260","1.145","13.793","27.410","25.531","8.086","7.760","71.457"
"2","GS","Kenton Koch","5","2:31.639","9:17.536","Green","Track","9.082","15.177","11.080","12.680","15.939","4.828","1.445","14.767","25.881","28.506","7.047","5.207","56.622"
"69","GS","Jesse Lazare","5","2:30.088","9:17.722","Green","Track","8.677","14.783","11.179","12.681","16.231","4.825","1.377","14.228","25.999","28.032","7.091","4.985","59.418"
"75","GS","Paul Holton","5","2:30.075","9:18.102","Green","Track","8.874","14.704","11.608","12.335","16.099","4.887","1.351","14.095","26.154","27.765","7.084","5.119","60.561"
"33","GS","Russell Ward","5","2:29.603","9:18.946","Green","Track","8.694","14.518","11.746","12.586","15.420","4.939","1.368","14.160","26.056","27.868","7.053","5.195","59.809"
"96","GS","Robby Foley","5","2:29.286","9:19.126","Green","Track","8.718","14.537","11.827","12.601","15.296","4.978","1.414","14.200","25.979","27.870","6.691","5.175","57.863"
"82","GS","James Clay","5","2:29.102","9:19.436","Green","Track","9.027","14.437","12.009","12.353","15.334","4.820","1.452","14.201","26.114","27.573","6.740","5.042","56.349"
"60","GS","Nate Stacy","5","2:29.033","9:19.919","Green","Track","9.112","14.154","12.181","12.301","15.199","4.882","1.458","14.653","25.660","27.654","6.676","5.103","56.117"
"56","GS","Jeff Mosing","5","2:28.986","9:20.448","Green","Track","9.318","14.218","12.307","12.181","15.546","4.523","1.515","14.550","25.703","27.467","6.593","5.065","54.005"
"8","GS","Rodrigo Sales","5","2:29.545","9:21.381","Green","Track","9.554","14.050","12.542","12.073","15.414","4.448","1.526","14.583","25.766","27.292","6.901","5.396","53.616"
"7","GS","Alan Brynjolfsson","5","2:29.177","9:21.679","Green","Track","9.615","14.196","12.631","11.802","15.223","4.495","1.613","14.787","26.020","26.642","6.682","5.471","50.724"
