"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"77","DPi","Timo Bernhard","2","1:45.816","4:34.394","Green","Track","12.538","13.913","10.182","20.299","6.927","5.788","6.260","9.888","6.410","5.693","4.750","0.429","2.739","190.718"
"3","GTLM","Antonio Garcia","2","1:47.040","4:37.850","Green","Track","11.689","14.039","9.685","20.001","7.711","6.365","5.906","9.763","7.047","6.224","5.172","0.465","2.973","175.953"
"4","GTLM","Tommy Milner","2","1:47.340","4:55.241","Green","Track","11.444","14.100","9.613","19.964","7.707","6.383","6.050","10.018","7.123","6.257","5.215","0.470","2.996","174.081"
"55","DPi","Jonathan Bomarito","2","1:40.529","5:13.274","Green","Track","11.858","13.727","8.806","18.909","7.006","5.879","5.523","8.661","6.354","5.755","4.830","0.434","2.787","188.521"
"81","LMP2","Nicolas Lapierre","3","1:39.031","5:19.443","Green","Track","10.314","13.164","8.876","19.375","7.082","5.938","5.587","8.356","6.413","5.810","4.865","0.440","2.811","185.950"
"25","GTLM","Connor De Phillippi","2","1:47.863","5:19.520","Green","Track","12.492","14.476","9.541","19.766","7.686","6.393","5.943","9.712","7.026","6.234","5.168","0.465","2.961","175.953"
"24","GTLM","John Edwards","2","1:52.921","5:24.574","Green","Track","14.104","16.816","9.671","20.320","7.709","6.367","5.925","10.012","7.072","6.253","5.207","0.468","2.997","174.825"
"52","LMP2","Matthew McMurry","3","1:39.726","5:30.344","Green","Track","10.731","13.313","8.875","19.009","7.032","5.920","5.573","8.866","6.457","5.803","4.881","0.443","2.823","184.691"
"18","LMP2","Sebastian Saavedra","3","1:39.362","5:31.382","Green","Track","10.472","13.355","8.973","19.054","7.047","5.911","5.561","8.717","6.404","5.771","4.855","0.438","2.804","186.800"
"911","GTLM","Patrick Pilet","3","1:45.262","5:46.431","Green","Track","11.179","13.959","9.479","19.594","7.643","6.310","5.850","9.557","7.013","6.167","5.113","0.459","2.939","178.253"
"50","DPi","Will Owen","2","1:37.813","5:50.557","Green","Track","10.941","13.031","8.690","18.633","6.871","5.780","5.406","8.613","6.280","5.649","4.744","0.428","2.747","191.164"
"54","DPi","Colin Braun","3","1:36.577","6:00.964","Green","Track","10.059","12.797","8.415","18.522","6.873","5.784","5.379","8.942","6.287","5.662","4.704","0.425","2.728","192.513"
"912","GTLM","Mathieu Jaminet","3","1:44.915","6:02.787","Green","Track","10.969","13.759","9.496","19.592","7.655","6.312","5.867","9.585","6.959","6.179","5.134","0.461","2.947","177.480"
"3","GTLM","Antonio Garcia","3","1:44.579","6:22.429","Green","Track","10.919","13.748","9.431","19.390","7.641","6.339","5.899","9.466","6.980","6.188","5.149","0.465","2.964","175.953"
"77","DPi","Timo Bernhard","3","1:55.954","6:30.348","Green","Pit","11.855","13.471","9.121","19.321","6.923","5.765","5.585","9.557","6.356","5.673","8.895","0.000","0.000","0.000"
"4","GTLM","Tommy Milner","3","1:45.577","6:40.818","Green","Track","10.977","13.802","9.461","19.433","7.679","6.359","5.976","9.794","7.167","6.259","5.208","0.469","2.993","174.452"
"55","DPi","Jonathan Bomarito","3","1:37.642","6:50.916","Green","Track","10.199","12.982","8.689","18.695","7.065","5.921","5.555","8.418","6.340","5.738","4.820","0.436","2.784","187.656"
"81","LMP2","Nicolas Lapierre","4","1:37.991","6:57.434","Green","Track","10.141","13.202","8.767","18.778","7.064","5.929","5.583","8.208","6.381","5.792","4.891","0.442","2.813","185.109"
"25","GTLM","Connor De Phillippi","3","1:44.954","7:04.474","Green","Track","11.030","14.034","9.453","19.442","7.660","6.368","5.889","9.252","6.996","6.223","5.163","0.466","2.978","175.575"
"52","LMP2","Matthew McMurry","4","1:38.954","7:09.298","Green","Track","10.325","13.153","8.850","18.987","7.048","5.906","5.600","8.743","6.424","5.789","4.867","0.441","2.821","185.529"
"24","GTLM","John Edwards","3","1:45.278","7:09.852","Green","Track","10.952","13.873","9.489","19.543","7.702","6.382","5.940","9.572","6.985","6.218","5.182","0.467","2.973","175.200"
"50","DPi","Will Owen","3","1:36.490","7:27.047","Green","Track","10.217","12.777","8.591","18.421","6.928","5.816","5.378","8.516","6.277","5.641","4.748","0.425","2.755","192.513"
"85","DPi","Misha Goikhberg","1","7:29.629","7:29.629","Green","Pit","109.580","18.083","10.305","22.172","7.192","5.855","5.885","10.504","6.546","5.718","9.608","0.000","0.000","0.000"
"911","GTLM","Patrick Pilet","4","1:44.251","7:30.682","Green","Track","10.873","13.756","9.401","19.386","7.608","6.295","5.839","9.451","6.991","6.165","5.103","0.460","2.923","177.866"
"84","DPi","Stephen Simpson","3","3:24.001","7:30.938","Green","Track","113.466","15.885","9.055","18.926","6.961","5.787","5.361","8.830","6.353","5.608","4.674","0.421","2.674","194.342"
"54","DPi","Colin Braun","4","1:36.261","7:37.225","Green","Track","9.969","12.793","8.578","18.533","6.846","5.770","5.376","8.650","6.254","5.629","4.710","0.427","2.726","191.612"
"18","LMP2","Sebastian Saavedra","4","2:10.926","7:42.308","Green","Track","10.307","37.136","12.825","22.135","7.331","6.012","5.670","9.103","6.471","5.788","4.881","0.442","2.825","185.109"
"912","GTLM","Mathieu Jaminet","4","1:44.545","7:47.332","Green","Track","10.889","13.636","9.468","19.483","7.639","6.309","5.866","9.580","6.987","6.158","5.123","0.462","2.945","177.096"
"3","GTLM","Antonio Garcia","4","1:44.078","8:06.507","Green","Track","10.880","13.664","9.405","19.314","7.606","6.338","5.869","9.315","6.958","6.165","5.138","0.465","2.961","175.953"
"4","GTLM","Tommy Milner","4","1:46.280","8:27.098","Green","Track","11.849","14.032","9.473","19.475","7.662","6.369","5.942","9.569","7.036","6.222","5.189","0.469","2.993","174.452"
"55","DPi","Jonathan Bomarito","4","1:37.592","8:28.508","Green","Track","10.073","13.133","8.718","18.811","7.046","5.915","5.544","8.366","6.288","5.702","4.789","0.434","2.773","188.521"
"81","LMP2","Nicolas Lapierre","5","1:37.283","8:34.717","Green","Track","10.112","13.103","8.776","18.614","7.017","5.908","5.552","7.972","6.345","5.762","4.870","0.441","2.811","185.529"
"25","GTLM","Connor De Phillippi","4","1:44.552","8:49.026","Green","Track","10.981","13.844","9.463","19.589","7.648","6.360","5.890","9.040","6.932","6.196","5.165","0.466","2.978","175.575"
"52","LMP2","Matthew McMurry","5","1:42.261","8:51.559","Green","Track","11.876","14.073","9.337","19.665","7.102","5.923","5.570","8.427","6.391","5.773","4.866","0.440","2.818","185.950"
"24","GTLM","John Edwards","4","1:45.517","8:55.369","Green","Track","11.040","13.890","9.507","20.121","7.658","6.349","5.896","9.308","6.956","6.195","5.163","0.466","2.968","175.575"
"50","DPi","Will Owen","4","1:36.044","9:03.091","Green","Track","10.195","12.927","8.523","18.339","6.855","5.768","5.376","8.290","6.241","5.627","4.728","0.427","2.748","191.612"
"84","DPi","Stephen Simpson","4","1:36.668","9:07.606","Green","Track","10.338","13.000","8.605","18.469","6.898","5.742","5.318","8.609","6.291","5.600","4.678","0.422","2.698","193.882"
"911","GTLM","Patrick Pilet","5","1:44.507","9:15.189","Green","Track","11.063","13.805","9.456","19.433","7.605","6.291","5.816","9.436","6.957","6.146","5.103","0.460","2.936","177.866"
"18","LMP2","Sebastian Saavedra","5","1:39.148","9:21.456","Green","Track","10.395","13.216","8.912","19.058","7.047","5.885","5.545","8.753","6.427","5.762","4.880","0.441","2.827","185.529"
"912","GTLM","Mathieu Jaminet","5","1:44.422","9:31.754","Green","Track","10.841","13.765","9.465","19.447","7.637","6.291","5.842","9.460","6.979","6.162","5.128","0.462","2.943","177.096"
"3","GTLM","Antonio Garcia","5","1:44.262","9:50.769","Green","Track","10.839","13.788","9.475","19.419","7.605","6.326","5.840","9.331","6.927","6.159","5.133","0.463","2.957","176.713"
"55","DPi","Jonathan Bomarito","5","1:39.426","10:07.934","Green","Track","10.199","13.482","9.320","19.623","7.049","5.895","5.499","8.277","6.319","5.716","4.819","0.437","2.791","187.227"
"81","LMP2","Nicolas Lapierre","6","1:37.015","10:11.732","Green","Track","10.144","12.987","8.789","18.473","7.006","5.882","5.494","8.073","6.397","5.740","4.814","0.434","2.782","188.521"
"4","GTLM","Tommy Milner","5","1:44.712","10:11.810","Green","Track","10.890","13.730","9.466","19.497","7.638","6.350","5.871","9.393","7.042","6.221","5.178","0.466","2.970","175.575"
"52","LMP2","Matthew McMurry","6","1:39.042","10:30.601","Green","Track","10.567","13.285","8.765","19.010","7.072","5.931","5.538","8.530","6.414","5.779","4.879","0.442","2.830","185.109"
"25","GTLM","Connor De Phillippi","5","1:44.670","10:33.696","Green","Track","10.958","13.853","9.454","19.528","7.637","6.359","5.860","9.204","6.996","6.217","5.162","0.466","2.976","175.575"
"50","DPi","Will Owen","5","1:35.950","10:39.041","Green","Track","10.029","12.906","8.528","18.332","6.868","5.743","5.337","8.454","6.224","5.660","4.711","0.426","2.732","192.061"
"24","GTLM","John Edwards","5","1:44.548","10:39.917","Green","Track","10.852","13.798","9.474","19.572","7.686","6.357","5.865","9.208","6.943","6.191","5.165","0.466","2.971","175.575"
"84","DPi","Stephen Simpson","5","1:36.103","10:43.709","Green","Track","10.115","12.973","8.598","18.321","6.894","5.724","5.286","8.551","6.270","5.586","4.674","0.421","2.690","194.342"
"911","GTLM","Patrick Pilet","6","1:44.435","10:59.624","Green","Track","10.880","13.751","9.439","19.692","7.663","6.289","5.799","9.337","6.958","6.147","5.096","0.459","2.925","178.253"
"18","LMP2","Sebastian Saavedra","6","1:38.715","11:00.171","Green","Track","10.324","13.026","8.891","19.004","7.041","5.887","5.513","8.751","6.397","5.771","4.866","0.440","2.804","185.950"
"912","GTLM","Mathieu Jaminet","6","1:44.286","11:16.040","Green","Track","10.872","13.732","9.429","19.422","7.656","6.286","5.812","9.425","6.960","6.148","5.130","0.463","2.951","176.713"
"3","GTLM","Antonio Garcia","6","1:43.977","11:34.746","Green","Track","10.843","13.747","9.432","19.338","7.608","6.310","5.836","9.207","6.949","6.155","5.133","0.464","2.955","176.332"
"81","LMP2","Nicolas Lapierre","7","1:36.941","11:48.673","Green","Track","9.992","12.973","8.795","18.584","7.007","5.876","5.504","7.995","6.355","5.743","4.864","0.441","2.812","185.529"
"4","GTLM","Tommy Milner","6","1:44.481","11:56.291","Green","Track","10.880","13.647","9.439","19.359","7.644","6.337","5.881","9.442","7.013","6.202","5.181","0.468","2.988","174.825"
"55","DPi","Jonathan Bomarito","6","1:52.551","12:00.485","Green","Pit","10.262","13.403","8.761","18.870","7.041","5.877","5.525","8.533","6.346","5.716","8.771","0.000","0.000","0.000"
"85","DPi","Misha Goikhberg","2","4:41.508","12:11.137","Green","Track","187.359","17.188","10.044","19.488","6.932","5.763","5.386","9.374","6.431","5.667","4.729","0.426","2.721","192.061"
"25","GTLM","Connor De Phillippi","6","1:45.314","12:19.010","Green","Track","11.231","14.056","9.448","19.553","7.652","6.334","5.897","9.308","6.997","6.217","5.169","0.467","2.985","175.200"
"24","GTLM","John Edwards","6","1:44.944","12:24.861","Green","Track","10.932","13.890","9.504","19.728","7.717","6.364","5.876","9.150","6.967","6.209","5.169","0.467","2.971","175.200"
"50","DPi","Will Owen","6","1:50.414","12:29.455","Green","Pit","10.132","12.921","8.556","18.542","6.891","5.802","5.357","8.552","6.231","5.637","8.225","0.000","0.000","0.000"
"84","DPi","Stephen Simpson","6","1:49.854","12:33.563","Green","Pit","10.201","12.931","8.649","18.486","6.911","5.726","5.321","8.874","6.329","5.594","7.264","0.000","0.000","0.000"
"18","LMP2","Sebastian Saavedra","7","1:39.584","12:39.755","Green","Track","10.525","13.552","8.873","19.049","7.087","5.907","5.541","8.696","6.422","5.767","4.893","0.442","2.830","185.109"
"911","GTLM","Patrick Pilet","7","1:44.584","12:44.208","Green","Track","10.862","14.010","9.415","19.627","7.641","6.258","5.811","9.366","6.953","6.138","5.104","0.460","2.939","177.866"
"912","GTLM","Mathieu Jaminet","7","1:44.408","13:00.448","Green","Track","10.821","13.691","9.431","19.480","7.650","6.299","5.830","9.520","6.972","6.156","5.138","0.463","2.957","176.713"
"81","LMP2","Nicolas Lapierre","8","1:36.767","13:25.440","Green","Track","10.044","12.925","8.764","18.459","7.015","5.897","5.527","7.937","6.345","5.738","4.865","0.441","2.810","185.529"
"54","DPi","Colin Braun","5","6:02.138","13:39.363","Green","Pit","10.613","13.168","8.443","18.471","6.821","5.739","5.353","8.660","6.217","5.635","8.027","0.000","0.000","0.000"
"4","GTLM","Tommy Milner","7","1:44.505","13:40.796","Green","Track","10.858","13.675","9.463","19.346","7.665","6.342","5.903","9.385","7.025","6.210","5.181","0.467","2.985","175.200"
"85","DPi","Misha Goikhberg","3","1:37.740","13:48.877","Green","Track","10.364","13.208","8.620","18.968","6.893","5.733","5.352","8.817","6.311","5.627","4.710","0.425","2.712","192.513"
"25","GTLM","Connor De Phillippi","7","1:58.148","14:17.158","Green","Pit","11.057","13.761","9.440","19.569","7.680","6.362","5.893","9.039","6.931","6.193","8.636","0.000","0.000","0.000"
"18","LMP2","Sebastian Saavedra","8","1:38.467","14:18.222","Green","Track","10.231","13.061","8.851","18.896","7.023","5.901","5.548","8.659","6.389","5.756","4.882","0.442","2.828","185.109"
"24","GTLM","John Edwards","7","1:57.305","14:22.166","Green","Pit","10.981","13.770","9.480","19.646","7.679","6.350","5.897","9.153","6.929","6.192","7.800","0.000","0.000","0.000"
"911","GTLM","Patrick Pilet","8","1:44.001","14:28.209","Green","Track","10.846","13.772","9.419","19.397","7.603","6.289","5.807","9.298","6.947","6.139","5.104","0.459","2.921","178.253"
"52","LMP2","Matthew McMurry","7","4:10.578","14:41.179","Green","Pit","10.543","13.147","8.773","18.703","7.007","5.891","5.548","8.501","6.393","5.775","8.542","0.000","0.000","0.000"
"912","GTLM","Mathieu Jaminet","8","1:44.079","14:44.527","Green","Track","10.869","13.697","9.433","19.382","7.639","6.295","5.833","9.301","6.941","6.148","5.128","0.462","2.951","177.096"
"81","LMP2","Nicolas Lapierre","9","1:36.565","15:02.005","Green","Track","10.025","12.934","8.744","18.298","6.993","5.871","5.536","7.927","6.374","5.747","4.862","0.441","2.813","185.529"
"85","DPi","Misha Goikhberg","4","1:36.456","15:25.333","Green","Track","10.127","13.048","8.582","18.530","6.881","5.720","5.312","8.588","6.290","5.587","4.667","0.422","2.702","193.882"
"54","DPi","Colin Braun","6","2:00.850","15:40.213","Green","Track","31.420","15.578","8.530","18.557","6.859","5.764","5.397","8.922","6.266","5.665","4.725","0.427","2.740","191.612"
"84","DPi","Stephen Simpson","7","3:15.184","15:48.747","Green","Track","100.741","17.289","10.740","20.041","6.954","5.740","5.337","8.668","6.285","5.601","4.682","0.421","2.685","194.342"
"911","GTLM","Patrick Pilet","9","1:44.175","16:12.384","Green","Track","10.971","13.743","9.432","19.441","7.616","6.286","5.822","9.282","6.945","6.145","5.102","0.458","2.932","178.642"
"3","GTLM","Antonio Garcia","7","4:40.563","16:15.309","Green","Pit","11.014","13.804","9.474","19.843","7.650","6.322","5.891","9.634","6.994","6.193","9.870","0.000","0.000","0.000"
"77","DPi","Timo Bernhard","4","9:53.403","16:23.751","Green","Track","498.108","17.644","9.684","20.074","6.985","5.811","5.670","9.504","6.339","5.670","4.741","0.428","2.745","191.164"
"912","GTLM","Mathieu Jaminet","9","1:44.202","16:28.729","Green","Track","10.826","13.742","9.421","19.454","7.656","6.294","5.838","9.378","6.933","6.144","5.115","0.460","2.941","177.866"
"81","LMP2","Nicolas Lapierre","10","1:36.357","16:38.362","Green","Track","10.108","12.946","8.785","18.177","6.979","5.873","5.529","7.854","6.287","5.738","4.848","0.438","2.795","186.800"
"52","LMP2","Matthew McMurry","8","2:04.219","16:45.398","Green","Track","31.915","16.419","9.030","19.067","7.042","5.921","5.588","8.817","6.453","5.816","4.883","0.442","2.826","185.109"
"85","DPi","Misha Goikhberg","5","1:38.170","17:03.503","Green","Track","10.879","13.762","8.771","18.819","6.887","5.723","5.333","8.321","6.267","5.598","4.693","0.422","2.695","193.882"
"25","GTLM","Colton Herta","8","2:57.369","17:14.527","Green","Track","74.626","17.791","10.539","21.149","7.858","6.485","6.130","10.451","7.207","6.357","5.270","0.474","3.032","172.612"
"24","GTLM","Alex Zanardi","8","2:53.421","17:15.587","Green","Track","72.613","16.905","11.146","20.883","7.692","6.386","5.940","9.959","7.074","6.222","5.174","0.465","2.962","175.953"
"54","DPi","Colin Braun","7","1:36.147","17:16.360","Green","Track","10.267","12.864","8.461","18.347","6.815","5.741","5.358","8.650","6.250","5.625","4.658","0.422","2.689","193.882"
"84","DPi","Stephen Simpson","8","1:37.115","17:25.862","Green","Track","10.595","13.010","8.592","18.651","6.888","5.727","5.335","8.603","6.300","5.614","4.693","0.421","2.686","194.342"
"4","GTLM","Tommy Milner","8","3:45.895","17:26.691","Green","Pit","10.883","13.730","9.448","19.499","7.645","6.337","5.920","9.500","7.003","6.219","7.935","0.000","0.000","0.000"
"911","GTLM","Patrick Pilet","10","1:44.702","17:57.086","Green","Track","11.169","13.916","9.470","19.527","7.612","6.280","5.819","9.352","6.933","6.142","5.098","0.457","2.927","179.033"
"77","DPi","Timo Bernhard","5","1:36.208","17:59.959","Green","Track","10.389","13.001","8.459","18.336","6.820","5.733","5.399","8.320","6.247","5.635","4.719","0.426","2.724","192.061"
"912","GTLM","Mathieu Jaminet","10","1:44.333","18:13.062","Green","Track","10.861","13.788","9.431","19.434","7.615","6.293","5.839","9.375","6.973","6.173","5.136","0.462","2.953","177.096"
"18","LMP2","Sebastian Saavedra","9","3:55.920","18:14.142","Green","Pit","10.319","13.086","8.866","18.869","7.025","5.899","5.550","8.785","6.420","5.769","9.066","0.000","0.000","0.000"
"81","LMP2","Nicolas Lapierre","11","1:36.188","18:14.550","Green","Track","10.042","12.952","8.697","18.275","6.941","5.858","5.536","7.807","6.299","5.733","4.828","0.436","2.784","187.656"
"52","LMP2","Matthew McMurry","9","1:38.905","18:24.303","Green","Track","10.509","13.110","8.757","18.714","6.996","5.889","5.585","8.859","6.538","5.800","4.881","0.442","2.825","185.109"
"3","GTLM","Antonio Garcia","8","2:10.106","18:25.415","Green","Track","31.662","17.106","10.097","20.065","7.611","6.344","5.916","9.542","6.997","6.204","5.141","0.463","2.958","176.713"
"85","DPi","Misha Goikhberg","6","1:36.543","18:40.046","Green","Track","10.157","13.075","8.536","18.496","6.866","5.718","5.321","8.620","6.313","5.611","4.705","0.423","2.702","193.424"
"54","DPi","Colin Braun","8","1:38.036","18:54.396","Green","Track","10.935","13.557","8.479","18.738","6.813","5.734","5.365","8.703","6.232","5.623","4.710","0.424","2.723","192.967"
"50","DPi","Will Owen","7","6:31.607","19:01.062","Green","Track","300.048","16.314","8.845","19.302","6.878","5.748","5.408","9.037","6.371","5.735","4.743","0.428","2.750","191.164"
"25","GTLM","Colton Herta","9","1:47.464","19:01.991","Green","Track","11.839","14.294","9.542","19.932","7.706","6.373","5.943","9.862","7.050","6.239","5.208","0.469","3.007","174.452"
"84","DPi","Stephen Simpson","9","1:36.577","19:02.439","Green","Track","10.301","13.034","8.627","18.602","6.841","5.729","5.306","8.549","6.309","5.560","4.636","0.416","2.667","196.678"
"24","GTLM","Alex Zanardi","9","1:46.873","19:02.460","Green","Track","11.459","14.287","9.607","20.218","7.678","6.345","5.891","9.592","7.020","6.206","5.157","0.463","2.950","176.713"
"4","GTLM","Tommy Milner","9","2:08.487","19:35.178","Green","Track","31.678","16.269","9.558","19.664","7.667","6.361","5.936","9.445","7.049","6.222","5.185","0.468","2.985","174.825"
"77","DPi","Timo Bernhard","6","1:35.948","19:35.907","Green","Track","10.235","12.838","8.519","18.489","6.803","5.737","5.387","8.309","6.197","5.613","4.696","0.424","2.701","192.967"
"911","GTLM","Patrick Pilet","11","1:44.410","19:41.496","Green","Track","10.839","13.805","9.463","19.674","7.630","6.291","5.800","9.342","6.962","6.135","5.094","0.457","2.918","179.033"
"912","GTLM","Mathieu Jaminet","11","1:44.723","19:57.785","Green","Track","10.888","13.825","9.520","19.568","7.646","6.307","5.860","9.431","6.969","6.166","5.135","0.462","2.946","177.096"
"52","LMP2","Matthew McMurry","10","1:38.098","20:02.401","Green","Track","10.424","13.085","8.775","18.606","7.024","5.909","5.574","8.423","6.388","5.772","4.868","0.439","2.811","186.374"
"3","GTLM","Antonio Garcia","9","1:44.360","20:09.775","Green","Track","10.946","13.781","9.437","19.420","7.590","6.329","5.873","9.328","6.950","6.172","5.127","0.462","2.945","177.096"
"18","LMP2","Pastor Maldonado","10","2:11.116","20:25.258","Green","Track","32.425","18.171","10.418","21.270","7.205","5.988","5.615","9.430","6.589","5.840","4.901","0.443","2.821","184.691"
"85","DPi","Misha Goikhberg","7","1:52.752","20:32.798","Green","Pit","11.429","13.674","8.571","18.618","6.847","5.706","5.310","8.438","6.304","5.608","8.424","0.000","0.000","0.000"
"50","DPi","Will Owen","8","1:37.771","20:38.833","Green","Track","10.651","12.920","8.632","18.670","6.897","5.774","5.414","8.905","6.322","5.658","4.745","0.430","2.753","190.275"
"84","DPi","Stephen Simpson","10","1:37.063","20:39.502","Green","Track","10.778","12.982","8.622","18.652","6.903","5.709","5.310","8.524","6.253","5.569","4.658","0.419","2.684","195.270"
"25","GTLM","Colton Herta","10","1:46.099","20:48.090","Green","Track","11.805","13.925","9.442","19.594","7.677","6.382","5.946","9.376","7.001","6.248","5.221","0.470","3.012","174.081"
"24","GTLM","Alex Zanardi","10","1:50.358","20:52.818","Green","Track","11.739","14.210","11.609","21.077","7.723","6.366","5.944","9.798","7.039","6.235","5.179","0.467","2.972","175.200"
"77","DPi","Timo Bernhard","7","1:36.838","21:12.745","Green","Track","10.508","13.021","8.526","18.746","6.889","5.757","5.404","8.303","6.199","5.616","4.714","0.426","2.729","192.061"
"4","GTLM","Tommy Milner","10","1:44.881","21:20.059","Green","Track","10.892","13.823","9.429","19.571","7.682","6.352","5.920","9.382","7.022","6.203","5.169","0.465","2.971","175.953"
"911","GTLM","Patrick Pilet","12","1:44.129","21:25.625","Green","Track","10.841","13.785","9.457","19.520","7.643","6.272","5.805","9.330","6.915","6.113","5.078","0.457","2.913","179.033"
"52","LMP2","Matthew McMurry","11","1:38.780","21:41.181","Green","Track","10.479","13.013","8.790","18.639","7.015","5.900","5.591","8.953","6.465","5.789","4.883","0.441","2.822","185.529"
"912","GTLM","Mathieu Jaminet","12","1:44.444","21:42.229","Green","Track","10.851","13.780","9.435","19.539","7.638","6.303","5.851","9.369","6.986","6.175","5.117","0.461","2.939","177.480"
"81","LMP2","Nicolas Lapierre","12","3:38.476","21:53.026","Green","Pit","10.027","13.411","8.696","18.446","7.004","5.889","5.536","8.017","6.298","5.759","8.922","0.000","0.000","0.000"
"3","GTLM","Antonio Garcia","10","1:44.025","21:53.800","Green","Track","10.867","13.737","9.428","19.355","7.601","6.310","5.849","9.223","6.946","6.171","5.130","0.463","2.945","176.713"
"18","LMP2","Pastor Maldonado","11","1:37.270","22:02.528","Green","Track","10.124","12.915","8.719","18.507","7.078","5.933","5.540","8.136","6.420","5.785","4.873","0.439","2.801","186.374"
"50","DPi","Will Owen","9","1:36.665","22:15.498","Green","Track","10.245","12.889","8.614","18.517","6.878","5.761","5.394","8.575","6.254","5.636","4.734","0.427","2.741","191.612"
"84","DPi","Stephen Simpson","11","1:36.426","22:15.928","Green","Track","10.377","13.076","8.590","18.662","6.860","5.694","5.305","8.344","6.218","5.555","4.647","0.418","2.680","195.737"
"25","GTLM","Colton Herta","11","1:45.170","22:33.260","Green","Track","11.250","13.925","9.443","19.656","7.663","6.336","5.907","9.162","6.982","6.192","5.192","0.468","2.994","174.825"
