"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"48","GTD","Ryan Hardwick","1","3:11.619","3:11.619","Green","Track","25.014","11.388","29.408","16.738","31.220","11.049","20.096","0.551","13.044","1.570","2.859","153.852","110.017"
"71","GTD","Maximilian Buhk","1","3:12.033","3:12.033","Green","Track","24.948","10.924","30.606","17.814","29.574","10.642","20.459","0.566","11.930","1.540","2.844","149.775","112.161"
"3","GTLM","Antonio Garcia","1","3:17.482","3:17.482","Green","Pit","0.000","11.048","28.735","17.217","28.517","9.705","19.003","0.573","12.558","3.610","10.234","147.945","47.847"
"86","GTD","Mario Farnbacher","1","3:20.797","3:20.797","Green","Track","0.000","10.349","27.267","16.491","27.745","9.337","19.721","0.700","11.690","1.475","2.753","121.104","117.103"
"66","GTLM","Joey Hand","1","3:26.672","3:26.672","Green","Track","430.981","9.940","26.811","16.093","27.315","9.258","18.738","0.540","10.805","1.444","2.705","156.987","119.617"
"19","GTD","Andrew Davis","1","3:32.162","3:32.162","Green","Track","22.830","11.819","31.613","19.140","32.754","11.764","22.037","0.695","12.884","1.588","2.931","121.975","108.770"
"55","DPi","Jonathan Bomarito","1","3:39.986","3:39.986","Green","Pit","0.000","10.856","29.740","17.974","30.363","9.614","19.922","0.629","13.833","2.948","68.808","134.774","58.591"
"29","GTD","Christopher Mies","1","3:40.734","3:40.734","Green","Track","22.835","12.555","36.205","22.087","32.650","11.142","25.750","0.690","13.349","1.683","4.056","122.859","102.631"
"63","GTD","Toni Vilander","1","3:45.938","3:45.938","Green","Track","22.715","12.922","31.344","17.692","30.155","11.312","22.759","0.694","13.280","1.636","4.051","122.151","105.579"
"47","GTD","Lawson Aschenbach","1","4:04.537","4:04.537","Green","Track","23.117","12.424","31.161","17.841","30.435","10.413","19.814","0.555","11.750","1.528","2.809","152.744","113.041"
"73","GTD","Nicholas Boulle","1","4:07.694","4:07.694","Green","Track","24.152","11.201","28.937","16.727","29.725","11.198","19.802","0.561","11.530","1.525","2.818","151.110","113.264"
"5","DPi","Filipe Albuquerque","2","1:49.313","4:08.059","Green","Track","5.245","4.806","22.710","13.987","24.174","8.097","16.579","0.496","9.487","1.292","2.440","170.913","133.690"
"84","DPi","Simon Trummer","2","1:51.912","4:12.461","Green","Track","5.307","5.198","22.854","14.187","24.499","8.034","17.658","0.505","9.882","1.321","2.467","167.867","130.755"
"31","DPi","Eric Curran","2","1:53.046","4:14.670","Green","Track","5.365","5.201","23.121","14.446","25.211","8.302","16.896","0.501","10.221","1.314","2.468","169.207","131.452"
"77","DPi","Tristan Nunez","2","1:54.442","4:17.916","Green","Track","5.309","5.148","22.702","14.638","24.437","8.038","18.868","0.749","10.816","1.302","2.435","113.181","132.663"
"9","GTD","Lars Kern","1","4:18.604","4:18.604","Green","Track","26.151","13.521","37.883","22.116","37.425","13.523","25.240","0.892","15.115","1.788","3.369","95.037","96.604"
"85","DPi","Misha Goikhberg","2","1:54.677","4:21.842","Green","Track","5.264","4.895","22.641","14.064","24.143","8.075","19.585","0.849","11.416","1.297","2.448","99.850","133.174"
"38","LMP2","Andrew Evans","2","1:56.989","4:29.376","Green","Track","5.631","6.210","24.011","15.214","25.529","8.323","17.512","0.505","10.156","1.363","2.535","167.867","126.726"
"14","GTD","Richard Heistand","1","4:33.198","4:33.198","Green","Track","487.914","12.442","32.376","19.731","30.715","9.981","20.480","0.583","12.043","1.620","2.923","145.408","106.622"
"6","DPi","Dane Cameron","2","1:51.068","4:37.586","Green","Track","5.180","4.875","22.658","13.922","25.394","8.053","17.048","0.492","9.692","1.309","2.445","172.302","131.954"
"25","GTLM","Connor De Phillippi","2","1:59.165","4:41.080","Green","Track","5.649","5.569","24.384","15.111","26.263","8.899","18.086","0.531","10.559","1.435","2.679","159.647","120.367"
"7","DPi","Helio Castroneves","2","1:53.448","4:41.624","Green","Track","5.182","4.938","23.811","14.389","24.891","8.822","17.433","0.490","9.751","1.305","2.436","173.006","132.358"
"96","GTD","Robby Foley","2","2:03.397","4:44.297","Green","Track","5.710","5.770","25.158","15.770","27.385","9.226","18.625","0.543","11.024","1.465","2.721","156.119","117.903"
"10","DPi","Jordan Taylor","2","2:16.041","4:46.030","Green","Pit","6.115","6.088","25.654","16.070","28.650","9.644","17.944","0.595","12.219","3.097","9.965","142.475","55.772"
"24","GTLM","Philipp Eng","2","2:03.577","4:53.692","Green","Track","6.053","6.159","25.070","15.326","26.489","8.859","20.036","0.597","10.894","1.425","2.669","141.998","121.212"
"4","GTLM","Marcel Fassler","2","2:00.880","4:55.846","Green","Track","5.977","6.130","25.142","14.990","26.514","8.903","18.129","0.536","10.472","1.422","2.665","158.158","121.468"
"911","GTLM","Patrick Pilet","2","2:05.404","4:59.331","Green","Track","6.015","6.188","26.793","15.698","27.410","9.110","18.374","0.536","11.155","1.440","2.685","158.158","119.949"
"44","GTD","Andy Lally","2","2:03.658","5:00.909","Green","Track","5.828","5.907","25.232","16.243","26.846","9.189","18.868","0.545","10.766","1.477","2.757","155.546","116.945"
"912","GTLM","Earl Bamber","2","2:10.344","5:03.609","Green","Track","7.148","6.475","26.611","16.987","28.787","9.519","18.882","0.562","11.237","1.444","2.692","150.841","119.617"
"57","GTD","Katherine Legge","2","2:09.482","5:04.540","Green","Track","6.208","6.587","26.321","16.924","27.801","9.221","20.253","0.562","11.359","1.487","2.759","150.841","116.158"
"67","GTLM","Scott Dixon","2","2:03.671","5:04.991","Green","Track","5.979","5.981","26.273","15.470","26.972","8.991","18.359","0.531","10.944","1.464","2.707","159.647","117.983"
"12","GTD","Townsend Bell","2","2:09.308","5:08.523","Green","Track","5.952","6.125","29.569","17.152","27.188","9.220","18.867","0.547","10.439","1.483","2.766","154.978","116.472"
"8","GTD","Ezequiel Perez Companc","2","2:06.365","5:13.219","Green","Track","5.926","6.277","25.824","15.762","27.909","9.372","19.144","0.550","11.305","1.505","2.791","154.132","114.769"
"33","GTD","Ben Keating","2","2:10.937","5:16.264","Green","Track","6.107","6.684","26.357","16.043","30.646","9.678","19.302","0.554","11.292","1.491","2.783","153.019","115.847"
"71","GTD","Maximilian Buhk","2","2:08.861","5:20.894","Green","Track","6.642","6.871","26.335","15.755","28.271","9.470","18.949","0.548","11.759","1.484","2.777","154.695","116.393"
"54","DPi","Jonathan Bennett","1","5:21.271","5:21.271","Green","Track","0.000","15.032","38.688","18.466","32.402","10.151","17.926","0.552","11.651","1.390","2.528","153.574","124.264"
"48","GTD","Ryan Hardwick","2","2:10.272","5:21.891","Green","Track","6.511","6.744","26.561","15.512","28.691","9.360","19.106","0.542","12.794","1.585","2.866","156.407","108.976"
"86","GTD","Mario Farnbacher","2","2:02.996","5:23.793","Green","Track","5.790","5.745","25.014","15.432","27.436","9.141","18.685","0.546","10.966","1.483","2.758","155.261","116.472"
"66","GTLM","Joey Hand","2","1:59.073","5:25.745","Green","Track","5.716","5.629","24.056","14.928","26.529","8.865","18.170","0.530","10.536","1.434","2.680","159.949","120.451"
"11","GTD","Mirko Bortolotti","2","2:21.710","5:31.182","Green","Track","7.827","8.990","28.656","17.641","31.424","10.216","19.012","0.636","12.994","1.513","2.801","133.290","114.162"
"19","GTD","Andrew Davis","2","2:13.099","5:45.261","Green","Track","6.626","6.704","27.415","16.823","29.033","9.924","19.613","0.576","12.040","1.522","2.823","147.175","113.487"
"52","LMP2","Anders Fjorback","1","5:54.890","5:54.890","Green","Track","0.000","10.970","27.912","16.057","28.177","10.457","18.540","0.525","10.921","1.364","2.540","161.472","126.633"
"5","DPi","Filipe Albuquerque","3","1:51.838","5:59.897","Green","Track","5.140","4.680","23.461","14.194","24.647","8.132","17.065","0.631","10.178","1.282","2.428","134.347","134.733"
"84","DPi","Simon Trummer","3","1:51.057","6:03.518","Green","Track","5.163","4.811","22.317","13.749","24.525","8.055","17.519","0.496","10.616","1.328","2.478","170.913","130.066"
"63","GTD","Toni Vilander","2","2:18.139","6:04.077","Green","Track","8.214","7.083","26.861","16.408","29.277","11.522","20.984","0.778","12.577","1.571","2.864","108.962","109.947"
"31","DPi","Eric Curran","3","1:52.286","6:06.956","Green","Track","5.205","4.932","22.500","13.853","26.163","8.203","17.384","0.494","9.796","1.303","2.453","171.605","132.561"
"77","DPi","Tristan Nunez","3","1:50.699","6:08.615","Green","Track","5.159","4.917","22.470","13.934","24.315","8.517","17.073","0.495","10.019","1.336","2.464","171.258","129.287"
"47","GTD","Lawson Aschenbach","2","2:04.596","6:09.133","Green","Track","5.901","6.168","25.486","15.399","27.228","9.324","18.775","0.567","11.497","1.490","2.761","149.511","115.924"
"85","DPi","Misha Goikhberg","3","1:48.792","6:10.634","Green","Track","5.181","4.883","22.423","13.929","23.874","8.051","16.860","0.501","9.351","1.295","2.444","169.207","133.380"
"73","GTD","Nicholas Boulle","2","2:06.254","6:13.948","Green","Track","5.899","6.126","25.600","15.291","27.212","9.270","20.668","0.558","11.334","1.504","2.792","151.922","114.845"
"29","GTD","Christopher Mies","2","2:35.572","6:16.306","Green","Track","0.000","0.000","29.382","17.215","32.950","11.343","25.254","0.816","12.386","1.538","2.829","103.888","112.306"
"38","LMP2","Andrew Evans","3","1:55.199","6:24.575","Green","Track","5.361","5.733","23.703","15.416","25.117","8.196","17.233","0.503","10.048","1.361","2.528","168.534","126.912"
"6","DPi","Dane Cameron","3","1:49.807","6:27.393","Green","Track","5.137","4.673","23.382","14.123","24.296","7.883","16.614","0.492","9.479","1.297","2.431","172.302","133.174"
"7","DPi","Helio Castroneves","3","1:52.353","6:33.977","Green","Track","5.393","5.308","23.631","13.942","24.618","8.316","17.156","0.494","9.733","1.312","2.450","171.605","131.652"
"55","DPi","Jonathan Bomarito","2","2:57.809","6:37.795","Green","Pit","22.785","9.804","25.906","15.420","26.112","9.224","17.224","0.551","11.301","2.595","36.887","153.852","66.562"
"25","GTLM","Connor De Phillippi","3","1:59.801","6:40.881","Green","Track","5.626","5.407","24.176","15.305","26.727","9.172","18.147","0.531","10.576","1.446","2.688","159.647","119.452"
"14","GTD","Richard Heistand","2","2:10.010","6:43.208","Green","Track","6.043","6.255","27.501","16.423","28.716","9.832","19.146","0.546","11.317","1.478","2.753","155.261","116.866"
"96","GTD","Robby Foley","3","2:00.858","6:45.155","Green","Track","5.716","5.671","24.717","15.081","26.552","8.971","18.460","0.539","10.948","1.473","2.730","157.278","117.262"
"9","GTD","Lars Kern","2","2:27.320","6:45.924","Green","Track","8.242","7.530","28.782","17.731","30.916","10.674","23.695","0.771","14.083","1.786","3.110","109.952","96.712"
"24","GTLM","Philipp Eng","3","1:57.944","6:51.636","Green","Track","5.637","5.503","24.017","14.953","26.033","8.732","17.952","0.529","10.516","1.417","2.655","160.251","121.896"
"4","GTLM","Marcel Fassler","3","1:58.270","6:54.116","Green","Track","5.618","5.467","24.196","14.887","26.165","8.829","18.033","0.533","10.466","1.421","2.655","159.048","121.553"
"3","GTLM","Antonio Garcia","2","3:42.769","7:00.251","Green","Track","96.996","11.396","27.176","15.457","26.763","9.038","20.491","0.571","10.744","1.445","2.692","148.464","119.534"
"911","GTLM","Patrick Pilet","3","2:00.987","7:00.318","Green","Track","5.680","5.704","24.538","14.917","26.251","8.878","18.269","0.531","11.679","1.601","2.939","159.647","107.887"
"44","GTD","Andy Lally","3","2:01.600","7:02.509","Green","Track","5.783","5.837","24.815","15.118","26.745","9.115","18.676","0.545","10.726","1.483","2.757","155.546","116.472"
"912","GTLM","Earl Bamber","3","1:59.783","7:03.392","Green","Track","5.678","5.628","24.458","15.094","26.577","8.932","18.132","0.530","10.664","1.426","2.664","159.949","121.127"
"67","GTLM","Scott Dixon","3","2:00.243","7:05.234","Green","Track","5.729","5.666","24.761","15.324","26.558","8.877","18.065","0.528","10.643","1.427","2.665","160.554","121.042"
"57","GTD","Katherine Legge","3","2:03.084","7:07.624","Green","Track","5.746","5.803","25.125","15.953","26.930","9.091","18.801","0.544","10.853","1.482","2.756","155.832","116.550"
"12","GTD","Townsend Bell","3","2:01.077","7:09.600","Green","Track","5.754","5.595","24.925","15.115","26.656","9.031","18.708","0.546","10.463","1.500","2.784","155.261","115.152"
"8","GTD","Ezequiel Perez Companc","3","2:03.549","7:16.768","Green","Track","5.806","5.881","25.301","15.422","27.298","9.184","18.976","0.550","10.847","1.494","2.790","154.132","115.614"
"54","DPi","Jonathan Bennett","2","1:57.026","7:18.297","Green","Track","5.274","5.528","23.742","14.361","26.247","9.281","17.996","0.494","10.324","1.326","2.453","171.605","130.262"
"33","GTD","Ben Keating","3","2:04.882","7:21.146","Green","Track","5.871","6.133","25.507","15.249","27.102","9.287","19.323","0.550","11.552","1.507","2.801","154.132","114.617"
"71","GTD","Maximilian Buhk","3","2:02.828","7:23.722","Green","Track","5.843","5.861","25.294","15.326","26.967","9.058","18.909","0.552","10.771","1.480","2.767","153.574","116.708"
"66","GTLM","Joey Hand","3","1:58.388","7:24.133","Green","Track","5.637","5.466","23.910","14.992","26.443","8.775","18.055","0.528","10.485","1.427","2.670","160.554","121.042"
"86","GTD","Mario Farnbacher","3","2:03.256","7:27.049","Green","Track","5.740","5.707","24.979","15.386","27.320","9.002","19.386","0.607","10.918","1.470","2.741","139.659","117.502"
"48","GTD","Ryan Hardwick","3","2:06.642","7:28.533","Green","Track","5.952","6.204","25.774","15.811","28.703","9.188","18.731","0.540","11.447","1.509","2.783","156.987","114.465"
"5","DPi","Filipe Albuquerque","4","1:51.207","7:51.104","Green","Track","5.130","4.689","21.962","13.789","24.339","8.324","17.542","0.573","11.101","1.304","2.454","147.945","132.460"
"52","LMP2","Anders Fjorback","2","1:57.081","7:51.971","Green","Track","5.351","5.419","24.029","14.754","25.256","8.776","18.149","0.506","10.957","1.359","2.525","167.535","127.099"
"11","GTD","Mirko Bortolotti","3","2:20.907","7:52.089","Green","Pit","6.045","6.342","25.843","16.288","27.332","9.504","20.335","1.123","14.758","3.158","10.179","75.488","54.695"
"84","DPi","Simon Trummer","4","1:50.349","7:53.867","Green","Track","5.190","4.767","22.116","13.792","23.794","0.000","0.000","0.510","10.640","1.323","2.466","166.221","130.557"
"19","GTD","Andrew Davis","3","2:10.907","7:56.168","Green","Track","5.953","6.069","25.494","15.637","28.300","10.758","22.302","0.596","11.497","1.504","2.797","142.236","114.845"
"31","DPi","Eric Curran","4","1:52.067","7:59.023","Green","Track","5.180","4.799","24.234","14.178","24.356","8.118","16.773","0.550","10.132","1.297","2.450","154.132","133.174"
"77","DPi","Tristan Nunez","4","1:52.805","8:01.420","Green","Track","5.151","4.807","22.694","14.594","24.349","8.075","18.530","0.598","10.297","1.291","2.419","141.760","133.793"
"85","DPi","Misha Goikhberg","4","1:56.759","8:07.393","Green","Track","5.184","5.225","22.542","14.365","23.999","9.315","21.583","0.590","10.202","1.301","2.453","143.683","132.765"
"63","GTD","Toni Vilander","3","2:05.930","8:10.007","Green","Track","5.934","6.119","26.186","15.851","27.337","9.397","19.107","0.551","11.176","1.496","2.776","153.852","115.459"
"47","GTD","Lawson Aschenbach","3","2:03.675","8:12.808","Green","Track","5.804","6.073","25.138","15.853","27.144","9.221","18.567","0.539","11.064","1.498","2.774","157.278","115.305"
"6","DPi","Dane Cameron","4","1:49.124","8:16.517","Green","Track","5.106","4.626","22.298","13.928","24.229","7.931","16.688","0.489","10.069","1.312","2.448","173.359","131.652"
"73","GTD","Nicholas Boulle","3","2:03.950","8:17.898","Green","Track","5.911","6.023","25.103","15.450","27.057","9.324","18.955","0.553","11.290","1.500","2.784","153.296","115.152"
"38","LMP2","Andrew Evans","4","1:54.050","8:18.625","Green","Track","5.385","5.604","23.053","14.771","25.434","8.268","17.122","0.502","10.018","1.360","2.533","168.870","127.005"
"7","DPi","Helio Castroneves","4","1:49.291","8:23.268","Green","Track","5.136","4.683","22.364","13.916","24.091","8.224","17.015","0.495","9.608","1.313","2.446","171.258","131.552"
"29","GTD","Christopher Mies","3","2:09.765","8:26.071","Green","Track","5.954","6.079","25.812","15.528","29.314","11.332","19.102","0.597","11.706","1.526","2.815","141.998","113.190"
"25","GTLM","Connor De Phillippi","4","1:59.219","8:40.100","Green","Track","5.633","5.387","24.013","15.450","26.428","9.032","18.118","0.532","10.495","1.442","2.689","159.347","119.783"
"14","GTD","Richard Heistand","3","2:01.380","8:44.588","Green","Track","5.727","5.716","24.922","15.205","26.820","9.038","18.707","0.545","10.468","1.478","2.754","155.546","116.866"
"96","GTD","Robby Foley","4","2:00.361","8:45.516","Green","Track","5.718","5.643","24.668","15.062","26.369","8.955","18.444","0.538","10.798","1.456","2.710","157.570","118.631"
"24","GTLM","Philipp Eng","4","1:59.750","8:51.386","Green","Track","5.583","5.588","24.389","15.030","26.040","9.736","18.170","0.533","10.602","1.419","2.660","159.048","121.725"
"4","GTLM","Marcel Fassler","4","1:57.832","8:51.948","Green","Track","5.579","5.433","24.145","14.898","25.973","8.813","17.992","0.531","10.390","1.421","2.657","159.647","121.553"
"10","DPi","Jordan Taylor","3","4:09.987","8:56.017","Green","Track","124.285","10.401","27.272","16.854","28.564","9.561","17.343","0.552","11.338","1.333","2.484","153.574","129.578"
"3","GTLM","Antonio Garcia","3","1:58.436","8:58.687","Green","Track","5.674","5.481","24.273","14.901","26.271","8.841","17.995","0.534","10.378","1.423","2.665","158.750","121.382"
"44","GTD","Andy Lally","4","2:00.927","9:03.436","Green","Track","5.772","5.805","24.730","15.010","26.592","9.038","18.581","0.545","10.620","1.475","2.759","155.546","117.103"
"67","GTLM","Scott Dixon","4","2:00.375","9:05.609","Green","Track","5.575","5.459","24.039","16.370","26.358","8.880","18.320","0.529","10.740","1.433","2.672","160.251","120.535"
"912","GTLM","Earl Bamber","4","2:04.011","9:07.403","Green","Track","5.746","5.579","25.050","17.419","26.715","8.957","18.463","0.559","11.426","1.428","2.669","151.651","120.957"
"911","GTLM","Patrick Pilet","4","2:09.496","9:09.814","Green","Track","6.261","6.239","27.400","17.396","28.438","9.530","18.332","0.544","11.244","1.435","2.677","155.832","120.367"
"12","GTD","Townsend Bell","4","2:01.995","9:11.595","Green","Track","5.754","5.680","25.137","15.261","26.790","9.104","18.667","0.546","10.763","1.504","2.789","155.261","114.845"
"9","GTD","Lars Kern","3","2:26.761","9:12.685","Green","Track","8.397","7.287","29.802","16.951","32.711","10.276","21.851","0.644","14.195","1.669","2.978","131.635","103.491"
"8","GTD","Ezequiel Perez Companc","4","2:02.938","9:19.706","Green","Track","5.809","5.781","25.121","15.372","27.130","9.157","18.983","0.554","10.750","1.494","2.787","153.019","115.614"
"66","GTLM","Joey Hand","4","1:59.708","9:23.841","Green","Track","5.652","5.592","24.807","14.872","26.141","9.148","18.492","0.531","10.366","1.432","2.675","159.647","120.620"
"57","GTD","Katherine Legge","4","2:17.502","9:25.126","Green","Pit","5.754","6.715","26.240","15.987","28.607","9.311","18.863","0.546","11.615","3.506","10.358","155.261","49.266"
"71","GTD","Maximilian Buhk","4","2:02.525","9:26.247","Green","Track","5.792","5.696","25.196","15.565","26.801","9.087","18.646","0.547","10.947","1.480","2.768","154.978","116.708"
"86","GTD","Mario Farnbacher","4","2:00.619","9:27.668","Green","Track","5.742","5.626","24.597","14.957","26.605","9.033","18.644","0.545","10.653","1.473","2.744","155.546","117.262"
"54","DPi","Jonathan Bennett","3","2:11.584","9:29.881","Green","Pit","5.182","5.379","23.867","20.106","25.983","8.580","17.179","0.598","11.562","3.077","10.071","141.760","56.135"
"48","GTD","Ryan Hardwick","4","2:03.806","9:32.339","Green","Track","5.853","6.179","25.541","15.216","26.969","9.108","18.828","0.543","11.277","1.509","2.783","156.119","114.465"
"33","GTD","Ben Keating","4","2:14.011","9:35.157","Green","Pit","5.888","6.050","25.234","15.394","27.193","9.273","19.050","0.547","12.109","2.898","10.375","154.978","59.602"
"5","DPi","Filipe Albuquerque","5","1:47.288","9:38.392","Green","Track","5.154","4.684","22.046","13.721","23.686","7.868","16.549","0.495","9.360","1.291","2.434","171.258","133.793"
"52","LMP2","Anders Fjorback","3","1:52.560","9:44.531","Green","Track","5.279","4.977","23.182","14.394","24.948","8.267","17.202","0.505","9.944","1.347","2.515","167.867","128.231"
"84","DPi","Simon Trummer","5","1:50.733","9:44.600","Green","Track","5.163","4.882","22.401","13.903","24.885","8.460","16.989","0.492","9.785","1.314","2.459","172.302","131.452"
"31","DPi","Eric Curran","5","1:49.887","9:48.910","Green","Track","5.199","4.907","23.012","13.999","24.235","8.041","16.644","0.497","9.621","1.293","2.439","170.569","133.586"
"77","DPi","Tristan Nunez","5","1:49.153","9:50.573","Green","Track","5.131","4.779","22.440","14.190","24.107","8.000","16.612","0.491","9.693","1.291","2.419","172.653","133.793"
"85","DPi","Misha Goikhberg","5","1:48.838","9:56.231","Green","Track","5.182","4.829","22.445","13.707","23.836","7.989","17.274","0.506","9.312","1.302","2.456","167.535","132.663"
"19","GTD","Andrew Davis","4","2:03.328","9:59.496","Green","Track","5.844","5.851","25.099","15.340","27.013","9.247","19.114","0.546","10.977","1.504","2.793","155.261","114.845"
"63","GTD","Toni Vilander","4","2:02.551","10:12.558","Green","Track","5.812","5.743","24.786","15.262","27.079","9.167","18.934","0.550","10.965","1.485","2.768","154.132","116.315"
"7","DPi","Helio Castroneves","5","1:51.967","10:15.235","Green","Track","5.115","4.643","22.458","14.958","24.785","8.313","17.354","0.492","9.989","1.359","2.501","172.302","127.099"
"47","GTD","Lawson Aschenbach","4","2:02.555","10:15.363","Green","Track","5.798","5.986","25.117","15.245","26.759","9.230","18.559","0.539","11.050","1.497","2.775","157.278","115.382"
"6","DPi","Dane Cameron","5","1:59.781","10:16.298","Green","Pit","5.126","4.680","22.749","13.875","25.218","8.047","16.827","0.494","10.004","2.649","10.112","171.605","65.205"
"73","GTD","Nicholas Boulle","4","2:04.805","10:22.703","Green","Track","5.852","5.935","24.997","16.103","27.861","9.247","19.014","0.554","11.001","1.481","2.760","153.019","116.629"
"38","LMP2","Andrew Evans","5","2:11.153","10:29.778","Green","Pit","5.640","5.785","24.629","15.541","26.460","8.256","17.235","0.500","11.469","4.089","11.549","169.545","42.242"
"29","GTD","Christopher Mies","4","2:10.674","10:36.745","Green","Track","6.002","6.221","27.243","16.255","29.124","10.060","19.740","0.555","11.192","1.490","2.792","152.744","115.924"
"25","GTLM","Connor De Phillippi","5","1:58.454","10:38.554","Green","Track","5.629","5.438","24.171","14.893","26.287","8.787","18.060","0.532","10.542","1.434","2.681","159.347","120.451"
"14","GTD","Richard Heistand","4","2:01.163","10:45.751","Green","Track","5.727","5.680","24.732","15.178","26.808","9.081","18.705","0.545","10.484","1.474","2.749","155.546","117.183"
"24","GTLM","Philipp Eng","5","1:57.684","10:49.070","Green","Track","5.593","5.386","23.909","14.845","26.070","8.739","18.003","0.528","10.528","1.420","2.663","160.554","121.639"
"4","GTLM","Marcel Fassler","5","1:57.526","10:49.474","Green","Track","5.578","5.437","24.063","14.833","25.979","8.771","17.950","0.527","10.321","1.417","2.650","160.859","121.896"
"3","GTLM","Antonio Garcia","4","1:57.105","10:55.792","Green","Track","5.621","5.393","23.789","14.772","25.890","8.774","17.921","0.532","10.328","1.422","2.663","159.347","121.468"
"10","DPi","Jordan Taylor","4","2:05.657","11:01.674","Green","Pit","5.346","5.123","23.908","14.936","26.093","8.987","16.985","0.503","11.016","2.806","9.954","168.534","61.556"
"67","GTLM","Scott Dixon","5","1:58.068","11:03.677","Green","Track","5.565","5.465","24.012","14.897","26.109","8.776","18.172","0.529","10.473","1.415","2.655","160.251","122.069"
"912","GTLM","Earl Bamber","5","1:57.997","11:05.400","Green","Track","5.602","5.543","24.029","14.824","26.006","8.759","18.114","0.529","10.479","1.435","2.677","160.251","120.367"
