"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"23","LMP3","Anthony Simone","27","2:02.356","1:09:20.323","Green","Track","0.000","0.000","24.725","0.000","0.000","9.653","18.453","0.539","10.657","1.470","2.763","157.278","117.502"
"33","LMP3","Lance Willsey","28","2:04.690","1:09:20.397","Green","Track","5.954","5.641","25.632","15.756","27.941","9.357","18.706","0.557","10.846","1.498","2.802","152.195","115.305"
"51","LMP3","Garett Grist","27","1:59.739","1:09:21.884","Green","Track","5.833","5.518","24.723","15.196","26.184","8.836","18.246","0.553","10.400","1.480","2.770","153.296","116.708"
"40","LMP3","Keith Grant","27","2:01.626","1:09:30.053","Green","Track","5.928","5.633","25.004","15.389","26.475","9.018","18.778","0.556","10.545","1.492","2.808","152.469","115.769"
"26","LMP3","Matthew Bell","27","2:00.058","1:09:37.017","Green","Track","5.821","5.311","24.889","15.497","26.699","8.788","18.143","0.555","10.159","1.446","2.750","152.744","119.452"
"7","LMP3","Max Hanratty","27","2:02.028","1:09:38.431","Green","Track","5.894","5.565","24.897","15.579","27.466","8.954","18.418","0.551","10.444","1.480","2.780","153.852","116.708"
"54","LMP3","Dylan Murry","27","2:00.386","1:09:38.869","Green","Track","5.808","5.743","24.527","15.434","26.435","9.006","18.122","0.544","10.523","1.480","2.764","155.832","116.708"
"60","LMP3","Tonis Kasemets","25","1:59.563","1:09:41.448","Green","Track","5.791","5.335","24.512","15.376","26.289","8.853","18.292","0.545","10.384","1.450","2.736","155.546","119.122"
"64","LMP3","Alex Barron","27","2:00.807","1:09:45.486","Green","Track","5.917","5.578","24.611","15.239","26.491","9.021","18.437","0.558","10.686","1.480","2.789","151.922","116.708"
"75","LMP3","James French","27","2:00.920","1:09:45.971","Green","Track","5.891","5.761","25.030","15.317","26.510","8.931","18.262","0.551","10.423","1.474","2.770","153.852","117.183"
"74","LMP3","Colin Thompson","27","2:00.843","1:09:47.092","Green","Track","5.792","5.505","24.805","15.386","26.700","8.956","18.224","0.541","10.687","1.479","2.768","156.696","116.787"
"10","LMP3","Joe Robillard","27","2:01.712","1:09:49.618","Green","Track","0.000","0.000","24.986","0.000","0.000","9.094","18.296","0.540","10.893","1.466","2.742","156.987","117.822"
"70","LMP3","Jonatan Jorge","27","2:01.028","1:09:49.931","Green","Track","5.833","5.594","24.815","15.312","26.676","8.907","18.284","0.546","10.832","1.469","2.760","155.261","117.582"
"4","LMP3","Neil Alberico","27","2:00.437","1:10:05.604","Green","Track","5.878","5.506","24.754","15.323","26.543","8.846","18.401","0.558","10.382","1.468","2.778","151.922","117.662"
"55","LMP3","Timo Reger","27","2:00.819","1:10:29.906","Green","Track","5.815","5.537","25.063","15.393","26.370","9.026","18.267","0.542","10.594","1.461","2.751","156.407","118.225"
"86","LMP3","Dave House","27","2:08.322","1:10:42.957","Green","Track","6.138","6.133","26.437","16.020","28.524","9.412","19.186","0.560","11.497","1.543","2.872","151.380","111.942"
"9","LMP3","Scott Andrews","3","2:06.655","1:11:06.809","Green","Track","6.263","6.203","26.043","16.275","27.605","9.281","18.843","0.544","11.072","1.608","2.918","155.832","107.417"
"25","LMP3","Aaron Povoledo","27","2:02.860","1:11:10.597","Green","Track","5.950","5.722","25.229","15.498","26.935","9.049","18.659","0.557","10.915","1.512","2.834","152.195","114.238"
"43","LMP3","Stevan McAleer","28","1:59.605","1:11:13.913","Green","Track","0.000","0.000","24.352","0.000","0.000","9.009","18.371","0.536","0.000","0.000","2.755","158.158","0.000"
"12","LMP3","Tim Moser","27","2:04.831","1:11:15.213","Green","Track","6.020","5.985","25.290","15.729","27.319","9.133","18.799","0.556","11.666","1.510","2.824","152.469","114.389"
"47","LMP3","Austin McCusker","28","1:59.352","1:11:17.816","Green","Track","5.781","5.359","24.470","15.169","26.389","8.864","18.153","0.541","10.405","1.465","2.756","156.696","117.903"
"23","LMP3","Anthony Simone","28","2:00.159","1:11:20.482","Green","Track","0.000","0.000","24.625","0.000","0.000","8.878","18.307","0.543","10.402","1.476","2.767","156.119","117.024"
