"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"47","LMP3","Rodrigo Pflucker","3","2:02.692","7:33.596","Green","Track","5.840","5.662","25.273","15.171","26.818","9.643","18.387","0.533","11.136","1.468","2.761","159.048","117.662"
"19","LMP3","Bradley Baker","3","2:05.918","7:34.210","Green","Track","6.163","6.116","25.669","15.704","27.565","9.501","18.682","0.555","11.615","1.511","2.837","152.744","114.313"
"25","LMP3","Ross Chouest","3","2:05.224","7:39.123","Green","Track","6.082","5.943","25.658","15.621","27.787","9.336","18.881","0.553","10.982","1.525","2.856","153.296","113.264"
"10","LMP3","Joe Robillard","2","4:38.387","7:40.647","Green","Track","147.054","10.855","28.806","16.544","29.871","9.967","18.962","0.543","11.478","1.502","2.805","156.119","114.998"
"4","LMP3","Leo Lamelas","2","2:01.346","7:43.375","Green","Track","6.024","5.667","25.084","15.502","26.819","8.991","18.163","0.552","10.296","1.461","2.787","153.574","118.225"
"52","LMP3","Scott Huffaker","3","2:03.019","7:53.897","Green","Track","6.023","5.686","25.879","15.784","26.908","8.967","18.286","0.548","10.639","1.486","2.813","154.695","116.236"
"26","LMP3","Matthew Bell","4","1:58.261","8:04.931","Green","Track","5.858","5.047","24.281","15.186","25.899","8.766","18.053","0.547","10.370","1.467","2.787","154.978","117.742"
"23","LMP3","Anthony Simone","4","1:59.548","8:11.732","Green","Track","0.000","0.000","24.554","0.000","0.000","8.872","18.472","0.531","10.484","1.449","2.727","159.647","119.204"
"70","LMP3","Jonatan Jorge","4","2:00.311","8:23.166","Green","Track","5.925","5.460","24.653","15.342","26.435","8.902","18.214","0.546","10.569","1.476","2.789","155.261","117.024"
"86","LMP3","Dave House","3","2:09.003","8:40.120","Green","Track","6.241","6.117","26.655","15.708","28.293","9.616","19.282","0.558","11.971","1.607","2.955","151.922","107.484"
"64","LMP3","Naveen Rao","2","5:54.005","8:44.378","Green","Track","217.349","12.929","30.273","17.283","30.093","9.751","19.472","0.559","11.754","1.592","2.950","151.651","108.497"
"33","LMP3","Lance Willsey","3","2:04.797","8:47.742","Green","Track","6.219","5.906","25.886","15.927","27.182","9.225","18.580","0.551","10.942","1.525","2.854","153.852","113.264"
"2","LMP3","Jon Brownson","3","2:03.563","8:49.131","Green","Track","6.061","5.905","25.305","15.817","27.171","9.206","18.569","0.547","10.666","1.499","2.817","154.978","115.228"
"54","LMP3","Dylan Murry","4","2:02.956","8:49.428","Green","Track","5.942","5.911","24.919","15.725","27.089","9.178","18.667","0.537","10.707","1.485","2.796","157.864","116.315"
"12","LMP3","Tim Moser","4","2:04.488","8:53.987","Green","Track","6.061","5.809","25.255","15.942","27.367","9.306","18.890","0.548","10.984","1.503","2.823","154.695","114.922"
"51","LMP3","Rob Hodes","4","2:11.522","8:57.872","Green","Track","6.000","6.455","25.829","20.699","28.193","9.387","18.866","0.549","11.208","1.507","2.829","154.413","114.617"
"11","LMP3","Nico Rondet","4","2:03.276","8:58.040","Green","Track","6.093","6.029","24.703","16.352","26.767","9.050","18.271","0.536","11.203","1.489","2.783","158.158","116.002"
"75","LMP3","Cameron Cassels","4","2:12.056","9:06.585","Green","Track","6.361","6.367","26.885","17.208","28.481","9.117","20.570","0.823","11.983","1.469","2.792","103.005","117.582"
"40","LMP3","David Grant","4","2:13.818","9:10.154","Green","Track","6.965","6.793","26.681","15.712","27.710","9.115","23.949","0.655","11.889","1.509","2.840","129.424","114.465"
"74","LMP3","Colin Thompson","3","2:01.929","9:12.209","Green","Track","5.853","5.713","24.923","15.404","27.126","9.058","18.459","0.538","10.618","1.471","2.766","157.570","117.422"
"43","LMP3","Stevan McAleer","4","2:10.699","9:13.831","Green","Track","5.985","5.911","25.887","0.000","0.000","9.795","20.159","0.623","11.448","1.475","2.780","136.072","117.103"
"7","LMP3","Blake Mount","4","2:04.527","9:18.469","Green","Track","6.002","5.917","25.678","15.390","27.477","9.313","18.826","0.546","11.057","1.503","2.818","155.261","114.922"
"9","LMP3","Scott Andrews","4","2:01.592","9:27.093","Green","Track","5.821","5.704","25.585","0.000","0.000","8.779","18.440","0.533","10.515","1.470","2.764","159.048","117.502"
"60","LMP3","Bruce Hamilton","4","2:07.223","9:31.233","Green","Track","6.018","6.362","26.040","16.394","28.154","9.498","18.676","0.538","11.252","1.496","2.795","157.570","115.459"
"47","LMP3","Rodrigo Pflucker","4","1:58.807","9:32.403","Green","Track","5.814","5.511","24.439","15.195","26.029","8.868","17.949","0.532","10.266","1.457","2.747","159.347","118.550"
"19","LMP3","Bradley Baker","4","2:03.143","9:37.353","Green","Track","6.069","5.796","25.294","15.520","27.155","9.071","18.391","0.549","10.947","1.511","2.840","154.413","114.313"
"4","LMP3","Neil Alberico","3","2:00.337","9:43.712","Green","Track","5.928","5.346","24.469","15.711","26.524","8.853","18.244","0.549","10.448","1.471","2.794","154.413","117.422"
"25","LMP3","Ross Chouest","4","2:06.050","9:45.173","Green","Track","6.104","5.905","25.465","15.783","27.561","9.422","19.381","0.653","11.367","1.543","2.866","129.820","111.942"
"10","LMP3","Joe Robillard","3","2:06.315","9:46.962","Green","Track","6.050","5.988","25.822","0.000","0.000","9.233","18.693","0.538","11.214","1.526","2.830","157.570","113.190"
"52","LMP3","Scott Huffaker","4","2:00.647","9:54.544","Green","Track","5.971","5.673","24.794","15.528","26.534","8.827","18.157","0.548","10.345","1.476","2.794","154.695","117.024"
"26","LMP3","Matthew Bell","5","1:57.805","10:02.736","Green","Track","5.892","5.104","24.082","15.180","25.946","8.741","18.021","0.547","10.058","1.461","2.773","154.978","118.225"
"55","LMP3","Timo Reger","1","10:13.614","10:13.614","Green","Pit","22.772","10.878","28.515","16.836","29.191","9.909","19.583","0.558","11.828","3.231","406.513","151.922","53.459"
"70","LMP3","Jonatan Jorge","5","2:00.189","10:23.355","Green","Track","5.907","5.529","24.647","15.326","26.329","8.876","18.210","0.545","10.555","1.477","2.788","155.546","116.945"
"86","LMP3","Dave House","4","2:07.681","10:47.801","Green","Track","6.210","6.303","25.944","15.658","28.174","9.555","19.247","0.555","11.507","1.598","2.930","152.744","108.090"
"54","LMP3","Dylan Murry","5","2:02.089","10:51.517","Green","Track","5.961","5.721","24.702","15.353","26.845","9.321","18.368","0.537","10.953","1.509","2.819","157.864","114.465"
"64","LMP3","Naveen Rao","3","2:07.539","10:51.917","Green","Track","6.250","6.131","26.150","16.288","28.013","9.320","18.832","0.557","11.353","1.624","3.021","152.195","106.359"
"33","LMP3","Lance Willsey","4","2:04.201","10:51.943","Green","Track","6.060","5.670","25.548","15.649","27.175","9.245","18.592","0.548","11.363","1.516","2.835","154.695","113.936"
"2","LMP3","Jon Brownson","4","2:03.655","10:52.786","Green","Track","5.961","6.070","25.551","15.470","27.274","9.168","18.466","0.542","10.872","1.491","2.790","156.407","115.847"
"12","LMP3","Tim Moser","5","2:03.907","10:57.894","Green","Track","6.081","5.719","25.293","15.683","27.286","9.121","18.716","0.545","11.140","1.505","2.818","155.546","114.769"
"11","LMP3","Nico Rondet","5","2:04.190","11:02.230","Green","Track","5.904","6.201","24.987","15.780","26.789","9.043","19.611","0.573","11.015","1.491","2.796","147.945","115.847"
"51","LMP3","Rob Hodes","5","2:06.825","11:04.697","Green","Track","6.011","6.459","26.105","15.850","27.771","9.349","19.114","0.551","11.224","1.535","2.856","153.852","112.526"
"75","LMP3","Cameron Cassels","5","2:00.061","11:06.646","Green","Track","5.927","5.567","24.703","15.207","26.358","8.906","18.297","0.544","10.304","1.469","2.779","155.832","117.582"
"40","LMP3","David Grant","5","2:02.147","11:12.301","Green","Track","5.978","5.689","24.894","15.323","26.748","8.919","18.802","0.549","10.909","1.506","2.830","154.413","114.693"
"74","LMP3","Colin Thompson","4","2:01.211","11:13.420","Green","Track","5.831","5.522","25.152","15.527","26.876","8.875","18.212","0.535","10.464","1.462","2.755","158.454","118.145"
"43","LMP3","Stevan McAleer","5","2:00.152","11:13.983","Green","Track","5.878","5.616","24.732","0.000","0.000","8.897","18.187","0.528","10.448","1.457","2.745","160.554","118.550"
"7","LMP3","Blake Mount","5","2:03.557","11:22.026","Green","Track","6.054","5.923","25.154","15.498","27.493","9.192","18.459","0.545","10.931","1.497","2.811","155.546","115.382"
"23","LMP3","Anthony Simone","5","3:10.430","11:22.162","Green","Pit","0.000","0.000","24.749","0.000","0.000","8.879","18.335","0.531","10.757","2.611","72.040","159.647","66.154"
"9","LMP3","Scott Andrews","5","1:59.679","11:26.772","Green","Track","5.822","5.600","24.460","0.000","0.000","8.852","18.274","0.533","10.354","1.461","2.752","159.048","118.225"
"47","LMP3","Rodrigo Pflucker","5","2:01.273","11:33.676","Green","Track","5.815","5.542","25.537","15.883","26.441","8.839","17.949","0.535","10.449","1.494","2.789","158.454","115.614"
"60","LMP3","Bruce Hamilton","5","2:06.077","11:37.310","Green","Track","5.972","6.135","25.776","15.941","28.256","9.245","18.806","0.540","11.122","1.493","2.791","156.987","115.691"
"19","LMP3","Bradley Baker","5","2:03.523","11:40.876","Green","Track","6.057","5.744","25.409","15.548","27.130","9.120","18.621","0.550","10.969","1.520","2.855","154.132","113.636"
"10","LMP3","Joe Robillard","4","2:06.833","11:53.795","Green","Track","6.050","5.925","25.714","0.000","0.000","9.169","19.230","0.546","11.241","1.511","2.816","155.261","114.313"
"52","LMP3","Scott Huffaker","5","2:00.962","11:55.506","Green","Track","5.947","5.633","24.531","15.414","26.407","8.823","18.313","0.545","11.027","1.502","2.820","155.546","114.998"
"25","LMP3","Ross Chouest","5","2:10.692","11:55.865","Green","Track","6.070","5.978","25.575","17.071","29.917","9.690","19.479","0.560","11.522","1.706","3.124","151.380","101.247"
"26","LMP3","Matthew Bell","6","2:08.720","12:11.456","Green","Pit","5.876","5.124","24.291","15.222","26.015","8.788","18.523","0.549","11.017","3.239","10.076","154.413","53.327"
"70","LMP3","Jonatan Jorge","6","1:59.552","12:22.907","Green","Track","5.892","5.407","24.455","15.165","26.351","8.824","18.105","0.546","10.555","1.474","2.778","155.261","117.183"
"54","LMP3","Dylan Murry","6","2:02.177","12:53.694","Green","Track","5.987","5.846","24.660","15.410","27.038","9.092","18.631","0.545","10.724","1.467","2.777","155.546","117.742"
"86","LMP3","Dave House","5","2:07.185","12:54.986","Green","Track","6.148","6.220","25.861","15.678","28.140","9.320","19.507","0.551","11.334","1.549","2.877","153.852","111.509"
"33","LMP3","Lance Willsey","5","2:03.336","12:55.279","Green","Track","5.962","5.804","25.439","15.418","26.921","9.116","18.339","0.546","11.360","1.555","2.876","155.261","111.079"
"2","LMP3","Jon Brownson","5","2:04.924","12:57.710","Green","Track","6.150","6.010","25.515","16.967","27.362","9.009","18.465","0.544","10.599","1.495","2.808","155.832","115.537"
"64","LMP3","Naveen Rao","4","2:08.250","13:00.167","Green","Track","6.566","5.901","25.707","17.877","27.903","9.254","18.970","0.557","11.086","1.543","2.886","152.195","111.942"
"12","LMP3","Tim Moser","6","2:03.490","13:01.384","Green","Track","6.106","5.737","25.214","15.645","27.238","9.138","18.724","0.546","10.865","1.483","2.794","155.261","116.472"
"11","LMP3","Nico Rondet","6","2:00.982","13:03.212","Green","Track","5.957","5.766","24.670","15.471","26.515","8.909","18.246","0.543","10.650","1.476","2.779","156.119","117.024"
"51","LMP3","Rob Hodes","6","2:04.507","13:09.204","Green","Track","6.030","6.090","25.803","15.524","27.214","9.155","18.706","0.551","11.098","1.509","2.827","153.852","114.465"
"40","LMP3","David Grant","6","2:02.393","13:14.694","Green","Track","5.991","5.664","25.082","15.689","26.984","9.008","18.307","0.548","10.775","1.510","2.835","154.695","114.389"
"43","LMP3","Stevan McAleer","6","2:06.761","13:20.744","Green","Track","0.000","0.000","26.263","0.000","0.000","9.475","19.063","0.554","10.827","1.462","2.751","153.019","118.145"
"75","LMP3","Cameron Cassels","6","2:15.731","13:22.377","Green","Pit","5.904","5.549","24.911","15.589","27.988","10.042","19.764","0.627","12.071","3.020","10.266","135.204","57.194"
"7","LMP3","Blake Mount","6","2:03.786","13:25.812","Green","Track","6.018","5.991","25.466","15.330","27.311","9.176","18.621","0.545","11.032","1.494","2.802","155.546","115.614"
"47","LMP3","Rodrigo Pflucker","6","1:58.370","13:32.046","Green","Track","5.841","5.503","24.230","15.059","25.956","8.791","18.001","0.535","10.262","1.453","2.739","158.454","118.876"
"9","LMP3","Scott Andrews","6","2:08.510","13:35.282","Green","Pit","5.792","5.623","24.584","0.000","0.000","8.896","18.113","0.530","10.882","2.784","10.063","159.949","62.043"
"60","LMP3","Bruce Hamilton","6","2:05.321","13:42.631","Green","Track","5.950","6.108","26.011","15.568","27.448","9.454","18.822","0.539","11.135","1.493","2.793","157.278","115.691"
"19","LMP3","Bradley Baker","6","2:03.479","13:44.355","Green","Track","6.118","5.698","25.541","15.332","27.298","9.133","18.668","0.549","10.820","1.497","2.825","154.413","115.382"
"23","LMP3","Anthony Simone","6","2:22.542","13:44.704","Green","Track","22.861","9.977","25.422","0.000","0.000","8.861","18.311","0.535","10.548","1.463","2.741","158.454","118.064"
"10","LMP3","Joe Robillard","5","2:04.780","13:58.575","Green","Track","6.067","6.021","25.503","0.000","0.000","9.110","18.658","0.538","11.375","1.515","2.807","157.570","114.011"
"52","LMP3","Scott Huffaker","6","2:03.176","13:58.682","Green","Track","5.978","5.720","24.856","15.493","27.301","9.118","18.594","0.540","11.322","1.485","2.769","156.987","116.315"
"25","LMP3","Ross Chouest","6","2:06.773","14:02.638","Green","Track","6.299","6.164","25.914","16.118","27.893","9.291","19.089","0.551","11.086","1.525","2.843","153.852","113.264"
"70","LMP3","Jonatan Jorge","7","1:59.085","14:21.992","Green","Track","5.877","5.458","24.432","15.087","26.137","8.742","18.056","0.545","10.507","1.469","2.775","155.546","117.582"
"2","LMP3","Jon Brownson","6","2:04.165","15:01.875","Green","Track","5.983","5.903","25.417","15.453","27.614","9.436","18.869","0.542","10.612","1.507","2.829","156.407","114.617"
"86","LMP3","Dave House","6","2:08.971","15:03.957","Green","Track","6.069","6.177","25.781","16.572","28.062","9.491","19.190","0.598","12.536","1.577","2.918","141.760","109.529"
"64","LMP3","Naveen Rao","5","2:04.243","15:04.410","Green","Track","6.111","5.795","25.414","15.653","27.318","9.178","18.732","0.556","11.096","1.527","2.863","152.469","113.115"
"54","LMP3","Dylan Murry","7","2:11.156","15:04.850","Green","Pit","5.969","5.762","24.676","15.471","27.154","9.346","18.298","0.543","11.201","2.517","10.219","156.119","68.624"
"12","LMP3","Tim Moser","7","2:04.250","15:05.634","Green","Track","5.953","5.738","25.624","15.730","27.388","9.243","18.528","0.547","11.130","1.524","2.845","154.978","113.338"
"33","LMP3","Lance Willsey","6","2:12.632","15:07.911","Green","Track","6.064","6.153","25.669","20.356","27.874","9.163","20.571","0.621","11.719","1.561","2.881","136.510","110.652"
"51","LMP3","Rob Hodes","7","2:04.132","15:13.336","Green","Track","5.998","6.030","25.589","15.587","27.034","9.082","19.026","0.554","10.923","1.497","2.812","153.019","115.382"
"11","LMP3","Nico Rondet","7","2:12.420","15:15.632","Green","Pit","5.904","5.784","24.595","15.337","27.675","9.260","18.461","0.541","11.932","2.719","10.212","156.696","63.526"
"43","LMP3","Stevan McAleer","7","1:59.362","15:20.106","Green","Track","0.000","0.000","24.493","0.000","0.000","8.745","18.131","0.534","10.554","1.461","2.742","158.750","118.225"
"40","LMP3","David Grant","7","2:14.469","15:29.163","Green","Pit","5.985","5.495","24.997","15.482","26.731","8.942","18.265","0.550","13.692","4.000","10.330","154.132","43.182"
"47","LMP3","Rodrigo Pflucker","7","1:58.245","15:30.291","Green","Track","5.774","5.405","24.173","15.165","26.015","8.763","17.918","0.533","10.319","1.448","2.732","159.048","119.287"
"7","LMP3","Blake Mount","7","2:14.427","15:40.239","Green","Pit","6.003","5.972","25.414","15.407","27.592","9.276","18.679","0.547","11.856","3.286","10.395","154.978","52.565"
"23","LMP3","Anthony Simone","7","2:02.249","15:46.953","Green","Track","0.000","0.000","24.926","0.000","0.000","8.850","18.542","0.536","10.490","1.464","2.749","158.158","117.983"
"60","LMP3","Bruce Hamilton","7","2:06.985","15:49.616","Green","Track","5.962","6.221","25.915","16.122","28.618","9.300","18.988","0.539","11.040","1.493","2.787","157.278","115.691"
"19","LMP3","Bradley Baker","7","2:05.810","15:50.165","Green","Track","6.055","5.871","25.361","15.832","28.328","9.473","19.060","0.550","10.939","1.510","2.831","154.132","114.389"
"74","LMP3","Colin Thompson","5","4:41.064","15:54.484","Green","Pit","5.825","5.561","25.333","15.505","27.991","9.086","18.724","0.540","11.770","3.600","157.129","156.987","47.980"
"52","LMP3","Scott Huffaker","7","2:01.092","15:59.774","Green","Track","5.960","6.192","24.718","15.329","26.419","8.908","18.205","0.547","10.552","1.477","2.785","154.978","116.945"
"10","LMP3","Joe Robillard","6","2:04.647","16:03.222","Green","Track","5.992","6.646","25.436","0.000","0.000","9.217","18.535","0.538","10.973","1.487","2.777","157.570","116.158"
"25","LMP3","Ross Chouest","7","2:06.420","16:09.058","Green","Track","6.049","5.987","26.261","15.799","27.903","9.363","19.008","0.553","11.112","1.533","2.852","153.296","112.673"
"4","LMP3","Neil Alberico","4","7:01.114","16:44.826","Green","Pit","5.932","5.424","24.532","15.166","26.244","8.807","31.502","0.583","12.393","4.129","286.402","145.408","41.833"
